"any_fuel_type","asset_type","funding","class_class_bench","class_class_maint","class_maint_desc","class_class_meter","class_meter_desc","class_class_pm","class_pm_desc","class_class_rental","class_rental_desc","class_class_shop_sch","class_shop_desc","class_class_stds","class_stds_desc","color","delivery_date","depreciation_method","deprec_months_life","depr_cur_decline_bal","depr_mths_remaining","dept_dept_code","department_name","description","eq_equip_no","est_meter_at_replace","est_replace_cost","est_replace_mo","est_replace_yr","has_tachograph","in_service_date","last_fuel_date","last_meter_1_date","last_meter_1_reading","last_meter_source","last_pm_meter_1","last_pm_sched_date","last_pm_start_date","last_pm_start_meter_1","loc_assign_pm_loc","loc_assign_pm_loc_name","loc_assign_repr_loc","loc_assign_repr_loc_name","loc_last_fuel_loc","loc_last_fuel_loc_name","manufacturer","meter_1_at_delivery","meter_1_type","model","next_pm_sched_date","off_road_use","original_cost","own_lease_customer","pri_shop_priority","qty_open_work_orders","retire_date","sale_date","sale_price","salvage_value","status_codes","year","cab_axle_len","capy_cooling_system","capy_cooling_unit","capy_differential","capy_diff_unit","capy_fuel","capy_fuel_unit","capy_oil","capy_oil_unit","capy_transfer_case","capy_transmission","capy_trans_unit","capy_trf_case_unit","qty_axles","weight_gross","wheelbase","bc_spec_datetime","emg_class_id","take_home_asset"
"N","ASSET",,"SEDANS - GENERAL","905-0000",,"905-0000",,"905-0000",,"905-0000",,"905-0000",,"905-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","DODGE INTREPID","DE6500736","60000","0",,,"N",,"2009-01-18T00:00:00.000","2008-08-06T00:00:00.000","83174","FUEL TICKET","75769","2007-11-09T00:00:00.000","2007-10-18T00:00:00.000","75769","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0005","MSD MUDDY CREEK","DODGE","0","MILES","INTREPID","2008-04-18T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2004",,,,,,"18","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"POLICE/VEHICLE","908-0000",,"908-0000",,"908-0000",,"908-0000",,"908-0000",,"908-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD CROWN VICTORIA","DE6500865","50000","0",,,"N",,"2008-10-28T00:00:00.000","2008-08-09T00:00:00.000","38595","FUEL TICKET","33355","2008-04-16T00:00:00.000","2008-05-15T00:00:00.000","33355","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0007","TAYLOR CREEK","FORD","0","MILES","CROWN VICTORIA","2008-08-15T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2006",,,,,,"21","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"POLICE/VEHICLE","908-0000",,"908-0000",,"908-0000",,"908-0000",,"908-0000",,"908-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD CROWN VICTORIA","DE6500731","50000","0",,,"N",,"2009-04-19T00:00:00.000","2008-08-09T00:00:00.000","28326","FUEL TICKET","30879","2008-07-04T00:00:00.000","2008-04-29T00:00:00.000","30879","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0005","MSD MUDDY CREEK","FORD","0","MILES","CROWN VICTORIA","2008-07-29T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2007",,,,,,"21","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","CHEVROLET C30","DE6500038","70000","0",,,"N",,"2007-05-30T00:00:00.000","2007-07-06T00:00:00.000","58861","WORK ORDER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0005","MSD MUDDY CREEK","CHEVROLET","0","MILES","C30","2007-09-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1988",,,,,,"41","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD F350","DE6500428","70000","0",,,"N",,"2008-03-13T00:00:00.000","2007-03-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0007","TAYLOR CREEK","FORD","0","MILES","F350","2007-09-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1981",,,,,,"41","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD RANGER","DE6500573","70000","0",,,"N",,"2008-04-10T00:00:00.000","2007-03-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0007","TAYLOR CREEK","FORD","0","MILES","RANGER","2007-09-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1999",,,,,,"21","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD F250","DE6500409","70000","0",,,"N",,"2008-09-03T00:00:00.000","2007-03-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0007","TAYLOR CREEK","FORD","0","MILES","F250","2007-09-28T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2004",,,,,,"36","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"UTILITY/WORK TRUCK","112-0000",,"112-0000",,"112-0000",,"112-0000",,"112-0000",,"112-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD F650","DE6500592","70000","0",,,"N",,"2008-06-16T00:00:00.000","2008-06-16T00:00:00.000","12700","FUEL TICKET","12560","2008-04-16T00:00:00.000","2008-05-08T00:00:00.000","12560","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT","0007","TAYLOR CREEK","FORD","0","MILES","F650","2008-11-08T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2003",,,,,,"101","GAL",,,,,,,,,,"2007-03-28T00:00:00.000",,
"N","ASSET",,"AMBULANCE","065-0000",,"065-0000",,"065-0000",,"065-0000",,"065-0000",,"065-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD ECONOLINE 350 AMBULANCE PKG","S6500137","0","0",,,"N",,"2008-04-12T00:00:00.000","2008-03-06T00:00:00.000","86974","WORK ORDER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0011","AVON GOLF COURSE","FORD","0","MILES","ECONOLINE 350",,"N","0","OWNED","3","0",,"2008-06-14T00:00:00.000","2200","0","DE","1988",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"POLICE/VEHICLE","908-0100",,"908-0100",,"908-0100",,"908-0100",,"908-0100",,"908-0100",,,,"STRAIGHT LINE","0","0","0","5200","CINCINNATI STATE","FORD CROWN VIC P PKG","5200094","50000","0","0","0","N",,"2012-07-16T00:00:00.000","2012-01-18T00:00:00.000","79176","FUEL TICKET","56294","2008-09-29T00:00:00.000","2009-04-10T00:00:00.000","56294","9001","OUTSIDE AGENCY REPAIR","9001","OUTSIDE AGENCY REPAIR","0002","WATER WORKS","FORD","49966","MILES","CROWN VICTORIA","2009-10-10T00:00:00.000","N","0","OWNED","3","0",,,"0","0","A","2005",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"POLICE/VEHICLE","908-0100",,"908-0100",,"908-0100",,"908-0100",,"908-0100",,"908-0100",,,,"STRAIGHT LINE","0","0","0","5200","CINCINNATI STATE","FORD CROWN VIC","5200613","0","0",,,"N",,"2022-08-23T00:00:00.000","2022-08-23T00:00:00.000","59181","FUEL TICKET","0",,,"0","9001","OUTSIDE AGENCY REPAIR","9001","OUTSIDE AGENCY REPAIR","0002","WATER WORKS","FORD","0","MILES","CROWN VICTORIA",,"N","0","OWNED","3","0",,,"0","0","A","2000",,,,,,,,,,,,,,,,,,,
"N","ASSET",,,"087-0000",,"087-0000",,"087-0000",,"087-0000",,"087-0000",,"087-0000",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD 800 FIRE TRUCK/PUMPER","DE6500008","0","0",,,"N",,,"2008-02-07T00:00:00.000","25140","WORK ORDER","0",,,"0","4130","FIRE SHOP","4130","FIRE SHOP",,,"FORD","0","MILES","800",,"N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1982",,,,,,,,,,,,,,,"34000",,"2008-02-07T00:00:00.000",,
"N","ASSET",,"VANS/VARIOUS TYPE","007-0400",,"007-0400",,"007-0400",,"007-0400",,"007-0400",,"007-0400",,"WHITE",,"STRAIGHT LINE","0","0","0","5200","CINCINNATI STATE","DODGE RAM 2500 PANEL VAN","5200216","0","0",,,"N",,,"2008-02-05T00:00:00.000","15286","WORK ORDER","0",,,"0","9001","OUTSIDE AGENCY REPAIR","9001","OUTSIDE AGENCY REPAIR",,,"DODGE","0","MILES","2500",,"N","0","OWNED","3","0",,,"0","0",,"2001",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","005-0500",,"005-0500",,"005-0500",,"005-0500",,"005-0500",,"005-0500",,,,"STRAIGHT LINE","0","0","0","5000","UNIV OF CINCINNATI","DODGE CARAVAN","80119","70000","0",,,"N",,"2016-07-26T00:00:00.000","2016-07-26T00:00:00.000","22494","FUEL TICKET","21707",,,"0","9001","OUTSIDE AGENCY REPAIR","9001","OUTSIDE AGENCY REPAIR","0002","WATER WORKS","DODGE","0","MILES","CARAVAN","2016-10-01T00:00:00.000","N","0","OWNED","3","0",,,"0","0","A","2007",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"SUV/SUBURBAN/EXPLORER","006-0900",,"006-0900",,"006-0900",,"006-0900",,"006-0900",,"006-0900",,,,"STRAIGHT LINE","0","0","0","5400","CITY OF ELMWOOD","FORD EXPEDITION","DE5400321","70000","0",,,"N",,"2014-10-01T00:00:00.000","2007-10-03T00:00:00.000","82900","FUEL TICKET","78600","2007-05-20T00:00:00.000","2007-04-25T00:00:00.000","78600","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","FORD","0","MILES","EXPEDITION","2007-10-25T00:00:00.000","N","0","OWNED","3","0",,"2014-10-01T00:00:00.000","0","0","DE","1999",,,,,,"31","GAL",,,,,,,,,,"2006-11-20T00:00:00.000",,
"N","ASSET",,"AMBULANCE","065-0200",,"065-0200",,"065-0200",,"065-0200",,"065-0200",,"065-0200",,,,"STRAIGHT LINE","0","0","0","6500","CITY OF CLEVES","FORD E450 AMBULANCE","DE6500278","0","0",,,"N",,,"2008-02-07T00:00:00.000","78282","WORK ORDER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","E450",,"N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1997",,,,,,,,,,,,,,,,,,,
"N","COMPONENT",,,"999-0000",,"999-0000",,"999-0000",,"999-0000",,"999-0000",,"999-0000",,,,"STRAIGHT LINE","0","0","0","TEST","TEST","TEST","999888","0","0",,,"N",,,"2007-10-25T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4104","LUBRITORIUM","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","F150",,"N","0","OWNED","1","0",,,"0","0",,"2006",,,,,,,,,,,,,,,,,,,
"N","ASSET",,,"005-0800",,"005-0800",,"005-0800",,"005-0800",,"005-0800",,"005-0800",,,,"STRAIGHT LINE","0","0","0","5110","HCPA HONOR GUARD","CHEVROLET BLAZER","DE5110171","70000","0",,,"N",,"2013-09-16T00:00:00.000","2006-12-28T00:00:00.000","787","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0003","FS AIRPORT ROAD","CHEVROLET","0","MILES","BLAZER","2007-03-07T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1985",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"UTILITY/WORK TRUCK","010-0700",,"010-0700",,"010-0700",,"010-0700",,"010-0700",,"010-0700",,,,"STRAIGHT LINE","0","0","0","5110","HCPA HONOR GUARD","FORD F350 - CONVERTED AMBULANCE","DE5110901","70000","0",,,"N",,"2012-12-20T00:00:00.000","2007-01-23T00:00:00.000","4523","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0003","FS AIRPORT ROAD","FORD","0","MILES","F350","2007-03-07T00:00:00.000","N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","1990",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"DUMP TRUCK MED/LARGE","030-0400",,"030-0400",,"030-0400",,"030-0400",,"030-0400",,"030-0400",,,,"STRAIGHT LINE","0","0","0","5000","UNIV OF CINCINNATI","MITSUBISHI","80649","100000","0",,,"N",,"2022-08-22T00:00:00.000","2012-08-16T00:00:00.000","25617","FUEL TICKET","0",,,"0","9001","OUTSIDE AGENCY REPAIR","9001","OUTSIDE AGENCY REPAIR","0018","FIRE CO 32","MITSUBISHI","0","MILES","TRUCK",,"N","0","OWNED","3","0",,,"0","0","A","2007",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0600",,"009-0550",,"999-0000",,"009-0600",,"009-0600",,"009-0600",,,,"STRAIGHT LINE","0","0","0","0190","RECREATION","LEASED 15 PASSANGER VAN","DE190195","70000","0","0","0","N",,"2006-07-21T00:00:00.000","2006-07-21T00:00:00.000","456","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0009","PARK SINTON","UNKNOWN","0","MILES","UNKNOWN",,"N","0","OWNED","3","0","2006-09-01T00:00:00.000","2006-09-01T00:00:00.000","0","0","DE","2006",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0600",,"009-0550",,"999-0000",,"009-0600",,"009-0600",,"009-0600",,,,"STRAIGHT LINE","0","0","0","0190","RECREATION","LEASED 15 PASSANGER VAN","DE190194","70000","0","0","0","N",,"2006-07-21T00:00:00.000","2006-07-21T00:00:00.000","41","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0009","PARK SINTON","UNKNOWN","0","MILES","UNKNOWN",,"N","0","OWNED","3","0","2006-09-01T00:00:00.000","2006-09-01T00:00:00.000","0","0","DE","2006",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0550",,"009-0550",,"999-0000",,"009-0550",,"009-0550",,"009-0550",,,,"STRAIGHT LINE","0","0","0","0190","RECREATION","LEASED 15 PASSANGER VAN","DE190193","70000","0",,,"N",,"2006-08-11T00:00:00.000","2006-08-11T00:00:00.000","6720","WORK ORDER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","UNKNOWN","0","MILES","UNKNOWN",,"N","0","OWNED","3","0","2006-09-01T00:00:00.000","2006-09-01T00:00:00.000","0","0","DE","2006",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0550",,"009-0550",,"999-0000",,"009-0550",,"009-0550",,"009-0550",,,,"STRAIGHT LINE","0","0","0","0190","RECREATION","LEASE 15 PASSENGER VAN","DE190192","70000","0",,,"N",,"2006-09-05T00:00:00.000","2006-08-15T00:00:00.000","815","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","UNKNOWN","0","MILES","UNKNOWN",,"N","0","OWNED","3","0","2006-09-01T00:00:00.000","2006-09-01T00:00:00.000","0","0","DE","2006",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"AMBULANCE","065-0000",,"065-0000",,"065-0000",,"065-0000",,"065-0000",,"065-0000",,,,"STRAIGHT LINE","0","0","0","5200","CINCINNATI STATE","FORD E350 AMBULANCE","5200150","150000","0",,,"N",,"2022-06-16T00:00:00.000","2015-10-15T00:00:00.000","72397","FUEL TICKET","0",,,"0","9001","OUTSIDE AGENCY REPAIR","9001","OUTSIDE AGENCY REPAIR","0002","WATER WORKS","FORD","68660","MILES","E350",,"N","0","OWNED","3","0",,,"0","0","A","1990",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"FLATBED/STAKEBODY/LANDSCAPE TR","014-0350",,"014-0350",,"014-0350",,"014-0350",,"014-0350",,"014-0350",,"WHITE",,"STRAIGHT LINE","0","0","0","6800","CMHA HOUSING AUTHORITY","1995.5 GMC W4 FOWARD","D680115","0","0",,,"N",,,"2009-01-14T00:00:00.000","60371","WORK ORDER","60371","2009-01-12T00:00:00.000","2009-01-14T00:00:00.000","60371","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"GMC","60371","MILES","W4","2009-07-14T00:00:00.000","N","0","OWNED","3","0","2013-02-28T00:00:00.000",,"0","0","DE","1995",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"SUV/SUBURBAN/EXPLORER","006-0900",,"006-0900",,"999-0000",,"006-0900",,"006-0900",,"006-0900",,"RED",,"STRAIGHT LINE","0","0","0","0400","M.S.D.","FORD EXPEDITION","DE190201","70000","34454",,,"N",,,"2007-06-28T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP",,,"FORD","0","MILES","EXPEDITION",,"N","0","OWNED","3","0","2007-06-28T00:00:00.000","2007-06-28T00:00:00.000","0","0","DE","2007",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"IMPOUND/VEHICLES",,,,,,,,,,,,,,,"STRAIGHT LINE","0","0","0","0222",,,"D78936","0","0",,,"N",,"2008-04-09T00:00:00.000","2008-04-09T00:00:00.000","183581","FUEL TICKET","179335","2008-03-05T00:00:00.000","2007-12-17T00:00:00.000","179335",,,,,"0004","MSD GEST STREET",,"0","MILES",,"2008-06-17T00:00:00.000","N","0","OWNED","3","0",,,"0","0","DE","1997",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0550",,"009-0550",,"999-0000",,"009-0550",,"009-0550",,"009-0550",,"WHITE",,"STRAIGHT LINE","0","0","0","POOL","FLEET SERVICES POOL","CHEVROLET EXPRESS 3500 15 PASSENGER","DE190200","70000","28206",,,"N",,"2007-08-20T00:00:00.000","2007-06-14T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","CHEVROLET","0","MILES","EXPRESS 3500",,"N","0","OWNED","3","0","2019-04-15T00:00:00.000","2019-04-15T00:00:00.000","0","0","DE","2005",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","004-0500",,"004-0500",,"999-0000",,"004-0500",,"004-0500",,"004-0500",,,,"STRAIGHT LINE","0","0","0","2449","FSD - POOL","HONDA ODYSSEY MINI VAN LEASED","DE190199","70000","20625","0","0","N",,"2007-08-22T00:00:00.000","2007-07-18T00:00:00.000","6837","POOL DISPATCH","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","HONDA","0","MILES","ODYSSEY",,"N","0","OWNED","3","0",,"2009-08-22T00:00:00.000","0","0","DE","2007",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0550",,"009-0550",,"999-0000",,"009-0550",,"009-0550",,"009-0550",,"WHITE",,"STRAIGHT LINE","0","0","0","0190","RECREATION","LEASED 15 PASSENGER VAN","DE190198","70000","28206","0","0","N",,"2007-08-14T00:00:00.000","2007-06-04T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","FORD","0","MILES","E350",,"N","0","OWNED","3","0",,"2007-08-14T00:00:00.000","0","0","DE","2007",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0550",,"009-0550",,"999-0000",,"009-0550",,"009-0550",,"009-0550",,"WHITE",,"STRAIGHT LINE","0","0","0","0190","RECREATION","FORD E 350 LEASED 15 PASSENGER VAN","DE190197","70000","28206","0","0","N",,"2007-08-14T00:00:00.000","2007-06-04T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0002","WATER WORKS","FORD","0","MILES","E350",,"N","0","OWNED","3","0",,"2007-08-14T00:00:00.000","0","0","DE","2007",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"VANS/VARIOUS TYPE","009-0550",,"009-0550",,"999-0000",,"009-0550",,"009-0550",,"009-0550",,,,"STRAIGHT LINE","0","0","0","POOL","FLEET SERVICES POOL","FORD E350 15 PASSENGER VAN LEASED","DE190196","70000","28206",,,"N",,"2007-08-15T00:00:00.000","2007-06-04T00:00:00.000","0","EQUIPMENT MASTER","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","0015","REEVES GOLF","FORD","0","MILES","E350",,"N","0","OWNED","3","0",,"2007-08-15T00:00:00.000","0","0","DE","2007",,,,,,,,,,,,,,,,,,,
"N","ASSET",,"PICKUP/TRUCK","004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,"004-0000",,,,"STRAIGHT LINE","0","0","0","6600","HAMILTON COUNTY HEROIN TASK FORCE","DODGE DAKOTA","DE6600214","70000","0",,,"N",,"2008-11-20T00:00:00.000","2008-06-30T00:00:00.000","18283","FUEL TICKET","0",,,"0","4101","LIGHT CAR SHOP","4101","LIGHT CAR SHOP","58","CREDIT CARD FUELINGS","DODGE","0","MILES","DAKOTA",,"N","0","OWNED","3","0",,"2014-08-19T00:00:00.000","0","0","DE","2007",,,,,,,,,,,,,,,,,,,
"Y","ASSET",,,"205-0100",,"205-0100",,"205-0100",,"205-0100",,"205-0100",,"205-0100",,,,"STRAIGHT LINE","0","221","0","0300","WATER WORKS","CHRYSLER PUMP CENT NON","S41756","5000","0","0","0","N",,,"2002-02-15T00:00:00.000","0","OPEN ORDER","33652","2002-02-09T00:00:00.000","2002-02-19T00:00:00.000","33652","3001","WATER WORKS/PROPANE","3001","WATER WORKS/PROPANE","11","WATER WORKS","FIRE PUMP","0","HOURS","500GP",,"N","221","OWNED","3","0","2002-02-25T00:00:00.000","2002-09-14T00:00:00.000","410","0","SO","1946","0",,,,,,,,,,,,,"0","0","0","2000-08-29T00:00:00.000",,
"Y","ASSET",,"VANS/VARIOUS TYPE","014-0300",,"014-0300",,"014-0300",,"014-0300",,"014-0300",,"014-0300",,,,"STRAIGHT LINE","120","853","0","0300","WATER WORKS","FORD UTILITY TRUCK","S41425","84000","0","0","0","N",,,"1996-04-16T00:00:00.000","0","EQUIPMENT MASTER","0",,"2004-03-30T00:00:00.000","0","4104","LUBRITORIUM","4104","LUBRITORIUM",,,"FORD","0","MILES","H.P.","1995-05-23T00:00:00.000","N","853","OWNED","3","0",,,"0","0","SO","1943",,,,,,,,,,,,,,,,,,,
"Y","COMPONENT",,,"431-0200",,"431-0200",,"431-0200",,"431-0200",,"431-0200",,"431-0200",,,,"STRAIGHT LINE","0","199","0","0235",,"HWY 4-WHEEL TRAILER","S05032","84000","0","0","0","N",,,"1996-04-15T00:00:00.000","0","EQUIPMENT MASTER","0",,"2004-03-30T00:00:00.000","0","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT",,,"HWY TRL CO","0","NONE","4WHEEL",,"N","199","OWNED","3","0","1998-08-18T00:00:00.000","1998-11-14T00:00:00.000","25","0","SO","1928",,,,,,,,,,,,,,,,,,,
"Y","COMPONENT",,,"431-0200",,"431-0200",,"431-0200",,"431-0200",,"431-0200",,"431-0200",,,,"STRAIGHT LINE","0","1625","0","0235",,"HWY TRAILER 4WHL","D02495","84000","0","0","0","N",,,"1996-04-15T00:00:00.000","26833","EQUIPMENT MASTER","4601",,"2004-03-30T00:00:00.000","4601","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT",,,"HWY TRL CO","0","NONE","4WHEEL",,"N","1625","OWNED","3","0","1998-10-07T00:00:00.000",,"0","0","DE","1929",,,,,,,,,,,,,,,,,,,
"Y","COMPONENT",,,"431-0200",,"431-0200",,"431-0200",,"431-0200",,"431-0200",,"431-0200",,,,"STRAIGHT LINE","0","1625","0","0235",,"HWY TRAILER 4WHL","S02496","84000","0","0","0","N",,,"1996-04-15T00:00:00.000","0","EQUIPMENT MASTER","0",,"2004-03-30T00:00:00.000","0","4110","SPECIALIZED EQUIPMENT","4110","SPECIALIZED EQUIPMENT",,,"HWY TRL CO","0","NONE","4WHEEL",,"N","1625","OWNED","3","0","1998-08-18T00:00:00.000","1998-10-10T00:00:00.000","320","0","SO","1929",,,,,,,,,,,,,,,,,,,
