"type","name","description","visits","creation_date","downloads","publication_stage","api_endpoint","provenance","last_data_updated_date","uid","owner","owner_uid","audience","approval_status","url","domain","derived_view","row_count"
"dataset","PDI (Police Data Initiative) Police Calls for Service (CAD)","Data Description: This dataset captures all Cincinnati Police Department Calls for Service. The City of Cincinnati's Computer Aided Dispatch (CAD) system records police incident response activity, which includes all calls for service to emergency operators, 911, alarms, police radio and non-emergency calls. CAD records all dispatch information, which is used by dispatchers, field supervisors, and on-scene officers to determine the priority, severity, and response needs surrounding the incident. Once an officer responds to a call, he/she updates the disposition to reflect findings on-scene.
This dataset includes both proactive and reactive police incident data.
 
Data Creation: This data is created through the City’s computer-aided dispatch (CAD) system.

Data Created By: The source of this data is the Cincinnati Police Department.

Refresh Frequency: This data is updated daily.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/xw7t-5phj

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad

Disclaimer: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","25519","20161025000000","5461","published","https://data.cincinnati-oh.gov/resource/gexm-h6bt.json","official","2022-08-27T00:00:00.000","gexm-h6bt","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/gexm-h6bt","data.cincinnati-oh.gov","No","4327089"
"chart","ShotSpotter Incidents by Police District","Data Description: This dataset captures all Cincinnati Police Department Calls for Service. The City of Cincinnati's Computer Aided Dispatch (CAD) system records police incident response activity, which includes all calls for service to emergency operators, 911, alarms, police radio and non-emergency calls. CAD records all dispatch information, which is used by dispatchers, field supervisors, and on-scene officers to determine the priority, severity, and response needs surrounding the incident. Once an officer responds to a call, he/she updates the disposition to reflect findings on-scene.
This dataset includes both proactive and reactive police incident data.
 
Data Creation: This data is created through the City’s computer-aided dispatch (CAD) system.

Data Created By: The source of this data is the Cincinnati Police Department.

Refresh Frequency: This data is updated daily.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/xw7t-5phj

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad

Disclaimer: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","540","20200504000000","0","published","https://data.cincinnati-oh.gov/resource/hgdz-xudz.json","community","2022-08-27T00:00:00.000","hgdz-xudz","Bill V","kfa3-5m7r","public","approved","https://data.cincinnati-oh.gov/d/hgdz-xudz","data.cincinnati-oh.gov","Yes",
"filter","imwalle 911 calls","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.

This dataset includes both proactive and reactive police incident data. 

The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. 

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","995","20170310000000","134","published","https://data.cincinnati-oh.gov/resource/sbhx-c9tp.json","community","2022-08-27T00:00:00.000","sbhx-c9tp","Amanda Nielsen","kftg-bqkw","public","approved","https://data.cincinnati-oh.gov/d/sbhx-c9tp","data.cincinnati-oh.gov","Yes",
"dataset","Cincinnati Fire Incidents (CAD) (including EMS: ALS/BLS)","Data Description: Fire Incident data includes all fire incident responses. This includes emergency medical services (EMS) calls, fires, rescue incidents, and all other services handled by the Fire Department.
All runs are coded according to classification: for EMS, this includes ALS (advanced life support); BLS (basic life support); etc.

Data Creation: This data is created when a run is entered into the City of Cincinnati’s computer-aided dispatch (CAD) database.

Data Created By: The source of this data is the City of Cincinnati's computer aided dispatch (CAD) database.

Refresh Frequency: This data is updated daily.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/6jrc-cmn5

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad

Disclaimer: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","21392","20161025000000","3619","published","https://data.cincinnati-oh.gov/resource/vnsz-a3wp.json","official","2022-08-27T00:00:00.000","vnsz-a3wp","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/vnsz-a3wp","data.cincinnati-oh.gov","No","654513"
"filter","Suicides And Attempts","Fire Incident data includes all fire incident responses. This includes emergency medical services (EMS) calls, fires, rescue incidents, and all other services handled by the Fire Department.

The source of this data is the City of Cincinnati's computer aided dispatch (CAD) database.

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","1561","20170913000000","275","published","https://data.cincinnati-oh.gov/resource/w92t-np3h.json","community","2022-08-27T00:00:00.000","w92t-np3h","gatewksbury","w8a2-tg86","public","approved","https://data.cincinnati-oh.gov/d/w92t-np3h","data.cincinnati-oh.gov","Yes","2473"
"filter","Heroin","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.

This dataset includes both proactive and reactive police incident data. 

The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. 

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","713","20180819000000","146","published","https://data.cincinnati-oh.gov/resource/7mtn-nnb5.json","community","2022-08-27T00:00:00.000","7mtn-nnb5","cmagyarics","exe4-a6vi","public","approved","https://data.cincinnati-oh.gov/d/7mtn-nnb5","data.cincinnati-oh.gov","Yes",
"filter","h","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.

This dataset includes both proactive and reactive police incident data. 

The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. 

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","611","20171006000000","124","published","https://data.cincinnati-oh.gov/resource/7t7n-v4ie.json","community","2022-08-27T00:00:00.000","7t7n-v4ie","Kiera","jm37-ji4p","public","approved","https://data.cincinnati-oh.gov/d/7t7n-v4ie","data.cincinnati-oh.gov","Yes",
"dataset","CPD & CFD Calls For Service","Data Description: CPD & CFD Calls For Service includes all Fire and Police calls for service from the current day. Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response. 
This dataset includes both proactive and reactive police incident data.

Data Creation: This data is created when a run is entered into the City of Cincinnati’s computer-aided dispatch (CAD) database.

Data Created By: The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database.

Refresh Frequency: This data is updated every 15 minutes.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/a4d9-vw5s and https://insights.cincinnati-oh.gov/stories/s/6jrc-cmn5

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad

Disclaimer: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","1842","20180911000000","252","published","https://data.cincinnati-oh.gov/resource/qiik-bpks.json","official","2022-08-27T00:00:00.000","qiik-bpks","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/qiik-bpks","data.cincinnati-oh.gov","No","1874"
"chart","cad","Data Description: This dataset captures all Cincinnati Police Department Calls for Service. The City of Cincinnati's Computer Aided Dispatch (CAD) system records police incident response activity, which includes all calls for service to emergency operators, 911, alarms, police radio and non-emergency calls. CAD records all dispatch information, which is used by dispatchers, field supervisors, and on-scene officers to determine the priority, severity, and response needs surrounding the incident. Once an officer responds to a call, he/she updates the disposition to reflect findings on-scene.
This dataset includes both proactive and reactive police incident data.
 
Data Creation: This data is created through the City’s computer-aided dispatch (CAD) system.

Data Created By: The source of this data is the Cincinnati Police Department.

Refresh Frequency: This data is updated daily.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/xw7t-5phj

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad

Disclaimer: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","123","20200727000000","0","published","https://data.cincinnati-oh.gov/resource/bcey-xcqv.json","community","2022-08-27T00:00:00.000","bcey-xcqv","Angela Larsen","r4hn-9fqa","public","approved","https://data.cincinnati-oh.gov/d/bcey-xcqv","data.cincinnati-oh.gov","Yes",
"filter","CFS Revised","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.

This dataset includes both proactive and reactive police incident data. 

The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. 

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","462","20180201000000","93","published","https://data.cincinnati-oh.gov/resource/wnfg-5r9b.json","community","2022-08-27T00:00:00.000","wnfg-5r9b","Debbie Bauer","w3m3-pw2p","public","approved","https://data.cincinnati-oh.gov/d/wnfg-5r9b","data.cincinnati-oh.gov","Yes",
"dataset","Smart 911 Enrollments","Data Description: In July 2018, the City of Cincinnati launched an emergency communication tool, Smart911, that provides 9-1-1 call takers and first responders with additional critical information about participating residents. This technology helps reduce response times and provide first responders with vital information that can help improve incident outcomes. Through Smart911, residents can create a secure “Safety Profile” that will automatically display to emergency call takers immediately upon placing a 9-1-1 call. When a call comes in, a call taker will see a user’s Safety Profile as well as a Facility Profile about their current location. For more information on Smart911 please visit: https://www.cincinnati-oh.gov/cityofcincinnati/news/smart911-tech-now-available-in-cincinnati/
This data set contains the total amount of enrollments in Hamilton County from July 2018 to present. This data allows users to view total enrollment by web site, application or overall. Additionally, the data can be filtered to show enrollment by zip code or by week.

Data Creation: This data is created when individuals create a “Safety Profile” through Smart911.

Data Created By: The source of this data is Rave Mobile Safety and ECC.

Refresh Frequency: This data set is updated weekly.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/snnn-n6ic

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics  facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","673","20190202000000","138","published","https://data.cincinnati-oh.gov/resource/rtu7-isj6.json","official","2022-08-24T00:00:00.000","rtu7-isj6","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/rtu7-isj6","data.cincinnati-oh.gov","No","5443"
"dataset","Emergency Communications Center (ECC) Calls","Data Description: Emergency Communications Center Calls are records captured for each call. The call data does not contain the nature of the emergency or dispatched resources. For dispatch data reference Police Calls for Service (CAD) or Cincinnati Fire Incidents (CAD).

Data Creation: This dataset includes both emergency (911) and administrative calls to the center. To obtain just emergency (911) calls filter for Call Type ID = 911 CALLS.

Data Created By: The source of this data is the City of Cincinnati's Call System provided by West Communications.

Refresh Frequency: This dataset updates weekly on Fridays.

CincyInsights: The City of Cincinnati maintains an interactive dashboard portal, CincyInsights in addition to our Open Data in an effort to increase access and usage of city data. This data set has an associated dashboard available here: https://insights.cincinnati-oh.gov/stories/s/snnn-n6ic

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad

Disclaimer: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","1419","20180518000000","134","published","https://data.cincinnati-oh.gov/resource/5f3f-hgt9.json","official","2022-08-24T00:00:00.000","5f3f-hgt9","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/5f3f-hgt9","data.cincinnati-oh.gov","No","3806327"
"dataset","Small Cell Permits: Right of Way","Data Description: ""Small Cells"" are low-powered cellular radio access nodes deployed to provide in-building and outdoor wireless service (for internet, cell service, etc.). They are used by mobile operators to extend service coverage and/or increase network capacity, and are subject to regulation by the Federal Communications Commission (FCC). Small cells are typically radio equipment and antennae, and are placed on structures in high-density areas.

While small cells can be installed in both private and public spaces, this data set only includes permits for small cell installation in the public right-of-way. These permits are regulated by the City's department of Transportation & Engineering (DOTE). In this case, ""right-of-way"" means that a ""wireless support structure"" in the right of way. This could include city-owned poles/structures; third party-owned poles/structures; or any other structure that can be modified to support small cell installation, such as a bus shelter or certain types of street sights. In this case, right-of-way refers to the location of the antenna and supporting equipment.

The purpose of small cell permits in the right of way is for the provision of wireless service to the public. The City of Cincinnati has structured the small cell permitting process to supporting early and efficient roll-out of emerging wireless technologies, while simultaneously preserving local design guidelines and respecting the character of Cincinnati neighborhoods.

Data Creation: This data set is collected and maintained by the Department of Transportation & Engineering (DOTE)

Data Created By: Department of Transportation & Engineering (DOTE)

Refresh Frequency: Daily

Data Dictionary: A data dictionary providing definitions of columns and attributes is available as an attachment to this dataset.

Processing: The City of Cincinnati is committed to providing the most granular and accurate data possible. In that pursuit the Office of Performance and Data Analytics facilitates standard processing to most raw data prior to publication. Processing includes but is not limited: address verification, geocoding, decoding attributes, and addition of administrative areas (i.e. Census, neighborhoods, police districts, etc.).

Data Usage: For directions on downloading and using open data please visit our How-to Guide: https://data.cincinnati-oh.gov/dataset/Open-Data-How-To-Guide/gdr9-g3ad","1221","20180710000000","211","published","https://data.cincinnati-oh.gov/resource/st7e-6uwd.json","official","2022-07-19T00:00:00.000","st7e-6uwd","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/st7e-6uwd","data.cincinnati-oh.gov","No","769"
"file","FY23 Performance Agreements","Fiscal Year 2023 Performance Agreements for City of Cincinnati departments and offices.","26","20220707000000","3","published","https://data.cincinnati-oh.gov/resource/tz3e-t995.json","official","2022-07-07T00:00:00.000","tz3e-t995","Jennifer Bohl","nee3-rfxq","public","approved","https://data.cincinnati-oh.gov/d/tz3e-t995","data.cincinnati-oh.gov","No",
"filter","applydate_apr-june","All Permits from Cincinnati Building Department from 2012","723","20150706000000","279","published","https://data.cincinnati-oh.gov/resource/qq2q-u3nq.json","community","2022-08-28T00:00:00.000","qq2q-u3nq","Carly","rgdu-hae4","public","approved","https://data.cincinnati-oh.gov/d/qq2q-u3nq","data.cincinnati-oh.gov","Yes",
"visualization","Untitled Visualization - Based on Cincinnati Fire Incidents (CAD)","Fire Incident data includes all fire incident responses. This includes emergency medical services (EMS) calls, fires, rescue incidents, and all other services handled by the Fire Department.<br /><br />The source of this data is the City of Cincinnati's computer aided dispatch (CAD) database.<br /><br />This data is updated daily.<br /><br />DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","162","20171122000000","10","published","https://data.cincinnati-oh.gov/resource/ujpm-x67d.json","community","2022-08-27T00:00:00.000","ujpm-x67d","anbei","j92f-7mxr","public","approved","https://data.cincinnati-oh.gov/d/ujpm-x67d","data.cincinnati-oh.gov","Yes",
"filter","PDI_2017_BIS420","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.

This dataset includes both proactive and reactive police incident data. 

The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. 

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","521","20171128000000","184","published","https://data.cincinnati-oh.gov/resource/dc4g-f9kt.json","community","2022-08-27T00:00:00.000","dc4g-f9kt","Teves","3ijd-swzn","public","approved","https://data.cincinnati-oh.gov/d/dc4g-f9kt","data.cincinnati-oh.gov","Yes",
"visualization","Untitled Visualization - Based on Cincinnati Fire Incidents (CAD)","Fire Incident data includes all fire incident responses. This includes emergency medical services (EMS) calls, fires, rescue incidents, and all other services handled by the Fire Department.<br /><br />The source of this data is the City of Cincinnati's computer aided dispatch (CAD) database.<br /><br />This data is updated daily.<br /><br />DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","184","20171129000000","4","published","https://data.cincinnati-oh.gov/resource/56j4-wt4u.json","community","2022-08-27T00:00:00.000","56j4-wt4u","martusio","4ezs-8n9z","public","approved","https://data.cincinnati-oh.gov/d/56j4-wt4u","data.cincinnati-oh.gov","Yes",
"filter","Mt. Washington Calls Consolidated","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.

This dataset includes both proactive and reactive police incident data. 

The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. 

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","436","20181019000000","102","published","https://data.cincinnati-oh.gov/resource/y86v-ffa5.json","community","2022-08-27T00:00:00.000","y86v-ffa5","Marc","ns46-yfcr","public","approved","https://data.cincinnati-oh.gov/d/y86v-ffa5","data.cincinnati-oh.gov","Yes",
"filter","Test_1","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.

This dataset includes both proactive and reactive police incident data. 

The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. 

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","455","20190624000000","61","published","https://data.cincinnati-oh.gov/resource/tmnn-dfpd.json","community","2022-08-27T00:00:00.000","tmnn-dfpd","MarkRomer","rcjh-sf8e","public","approved","https://data.cincinnati-oh.gov/d/tmnn-dfpd","data.cincinnati-oh.gov","Yes",
"visualization","Untitled Visualization - Based on Cincinnati Fire Incidents (CAD)","Fire Incident data includes all fire incident responses. This includes emergency medical services (EMS) calls, fires, rescue incidents, and all other services handled by the Fire Department.<br /><br />The source of this data is the City of Cincinnati's computer aided dispatch (CAD) database.<br /><br />This data is updated daily.<br /><br />DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","296","20171121000000","4","published","https://data.cincinnati-oh.gov/resource/4xzv-8nbx.json","community","2022-08-27T00:00:00.000","4xzv-8nbx","BoffMD","yisq-pzuh","public","approved","https://data.cincinnati-oh.gov/d/4xzv-8nbx","data.cincinnati-oh.gov","Yes",
"filter","Drugs","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.

This dataset includes both proactive and reactive police incident data. 

The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. 

This data is updated daily.

DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","617","20181011000000","97","published","https://data.cincinnati-oh.gov/resource/3gx7-se9a.json","community","2022-08-27T00:00:00.000","3gx7-se9a","clphillips","5ffk-jxu2","public","approved","https://data.cincinnati-oh.gov/d/3gx7-se9a","data.cincinnati-oh.gov","Yes",
"visualization","Untitled Visualization - Based on PDI (Police Data Initiative) Police Calls for Service (CAD)","Calls For Service are the events captured in an agency’s Computer-Aided Dispatch (CAD) system used to facilitate incident response.<br /><br />This dataset includes both proactive and reactive police incident data. <br /><br />The source of this data is the City of Cincinnati's computer-aided dispatch (CAD) database. <br /><br />This data is updated daily.<br /><br />DISCLAIMER: In compliance with privacy laws, all Public Safety datasets are anonymized and appropriately redacted prior to publication on the City of Cincinnati’s Open Data Portal. This means that for all public safety datasets: (1) the last two digits of all addresses have been replaced with “XX,” and in cases where there is a single digit street address, the entire address number is replaced with ""X""; and (2) Latitude and Longitude have been randomly skewed to represent values within the same block area (but not the exact location) of the incident.","139","20180105000000","8","published","https://data.cincinnati-oh.gov/resource/qs9n-ny7b.json","community","2022-08-27T00:00:00.000","qs9n-ny7b","Katie Davis","nccu-wf6h","public","approved","https://data.cincinnati-oh.gov/d/qs9n-ny7b","data.cincinnati-oh.gov","Yes",
