"business_name","website","ethnicity","gender","cert_type","action","cert_status","address","city","state","zip","longitude","latitude","neighborhood"
"J & S SOAP & SUPPLY CO INC","HTTP://JSSOAP.COM",,"FEMALE","WBE","RENEWAL","ACTIVE","2043 HARRISON AV","CINCINNATI","OH","45214","-84.5657477933134","39.1330947512035","SOUTH FAIRMOUNT"
"J S C S GROUP INC","HTTP://WWW.MARKETDIRECTINC.COM","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","690 NORTHLAND BLVD","CINCINNATI","OH","45240","-84.5012539631582","39.280893731648","Outside City Limits"
"J S C S GROUP INC","HTTP://WWW.MARKETDIRECTINC.COM","BLACK","FEMALE","SBE","RENEWAL","ACTIVE","690 NORTHLAND BLVD","CINCINNATI","OH","45240","-84.5012539631582","39.280893731648","Outside City Limits"
"JOE OF ALL TRADES & COMPANY LLC",,"BLACK","FEMALE","MBE","NEW","ACTIVE","6900 SILVERTON AV","CINCINNATI","OH","45236","-84.3992365314823","39.1936850891788","Outside City Limits"
"JOHN E CARRIGAN PLUMBNG CO INC",,,"MALE","SBE","RENEWAL","ACTIVE","48 WEST MCMICKEN AV","CINCINNATI","OH","45202","-84.5184729573273","39.1181745329141","CUF"
"JOSTIN CONSTRUCTION, INC.","HTTP://WWW.JOSTINCONSTRUCTION.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","2335 FLORENCE AV","CINCINNATI","OH","45206","-84.4928167067838","39.1237294382624","WALNUT HILLS"
"JOURNEY STEEL, INC.","HTTP://WWW.JOURNEYSTEEL.COM","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","7660 PRODUCTION DR","CINCINNATI","OH","45237","-84.454547328709","39.2005947693034","ROSELAWN"
"JOURNEY STEEL, INC.","HTTP://WWW.JOURNEYSTEEL.COM","BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","7660 PRODUCTION DR","CINCINNATI","OH","45237","-84.454547328709","39.2005947693034","ROSELAWN"
"JOURNEY STEEL, INC.","HTTP://WWW.JOURNEYSTEEL.COM","BLACK","FEMALE","SBE","RENEWAL","ACTIVE","7660 PRODUCTION DR","CINCINNATI","OH","45237","-84.454547328709","39.2005947693034","ROSELAWN"
"JOURNEY STEEL, INC.","HTTP://WWW.JOURNEYSTEEL.COM","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","7660 PRODUCTION DR","CINCINNATI","OH","45237","-84.454547328709","39.2005947693034","ROSELAWN"
"JULIE CROMWELL & ASSOCIATES, LLC","HTTP://JULIECROMWELL.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","2114 MADISON RD","CINCINNATI","OH","45208","-84.4605343494205","39.1328127409424","EVANSTON"
"KAIKER DEVELOPMENT LLC","HTTP://WWW.KAIKERDEVELOPMENT.COM","BLACK","MALE","MBE","NEW","ACTIVE","2819 HARRISON AV","CINCINNATI","OH","45211","-84.5929585616929","39.1425969198821","WESTWOOD"
"KARE 'N' CLEANING SERVICES LLC",,"BLACK","FEMALE","MBE","RENEWAL","ACTIVE","1435 VINE ST","CINCINNATI","OH","45202","-84.5157399764294","39.1115072872857","OVER-THE-RHINE"
"KARE 'N' CLEANING SERVICES LLC",,"BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","1435 VINE ST","CINCINNATI","OH","45202","-84.5157399764294","39.1115072872857","OVER-THE-RHINE"
"KARE 'N' CLEANING SERVICES LLC",,"BLACK","FEMALE","WBE","RENEWAL","ACTIVE","1435 VINE ST","CINCINNATI","OH","45202","-84.5157399764294","39.1115072872857","OVER-THE-RHINE"
"KB&M HAULING LLC",,"CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","11863 SOLZMAN RD","CINCINNATI","OH","45249","-84.3458812773414","39.284396507607","Outside City Limits"
"KOLAR DESIGN INC.","HTTP://WWW.KOLARDESIGN.NET","CAUCASIAN","FEMALE","WBE","NEW","ACTIVE","807 BROADWAY","CINCINNATI","OH","45202","-84.5074703406221","39.1057159943257","DOWNTOWN"
"LAND CONSULTANTS DBA THE SURVEY COMPANY","HTTP://WWW.LANDCONSUL.COM",,"MALE","SBE","RENEWAL","ACTIVE","555 CARR ST","CINCINNATI","OH","45203","-84.5352055691947","39.100162396908","QUEENSGATE"
"LEO J BRIELMAIER CO",,,,"SBE","RENEWAL","ACTIVE","5848 WINTON RIDGE LANE","CINCINNATI","OH","45232","-84.5182987117116","39.1945290223548","WINTON HILLS"
"LIONA ENTERPRISES, INC.","HTTP://WWW.LIONAENTERPRISES.COM","ASIAN PACIFIC","FEMALE","MBE","RENEWAL","ACTIVE","1212 SYCAMORE ST","CINCINNATI","OH","45202","-84.5099888299636","39.1098764604187","PENDLETON"
"LIONA ENTERPRISES, INC.","HTTP://WWW.LIONAENTERPRISES.COM","ASIAN PACIFIC","FEMALE","MWBE","RENEWAL","ACTIVE","1212 SYCAMORE ST","CINCINNATI","OH","45202","-84.5099888299636","39.1098764604187","PENDLETON"
"LIONA ENTERPRISES, INC.","HTTP://WWW.LIONAENTERPRISES.COM","ASIAN PACIFIC","FEMALE","WBE","RENEWAL","ACTIVE","1212 SYCAMORE ST","CINCINNATI","OH","45202","-84.5099888299636","39.1098764604187","PENDLETON"
"LIPPS & SON CONSTRUCTION CO.","HTTP://WWW.LIPPSANDSON.COM/MIDWEST",,,"SBE","NEW","ACTIVE","8070 READING RD","CINCINNATI","OH","45237","-84.4483434716062","39.2068466406397","Outside City Limits"
"LOCEY, MITCHELL & ASSOCIATES, LTD.","HTTP://LOCEYMITCHELL.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","4760 RED BANK EXPRESSWAY","CINCINNATI","OH","45227","-84.4051686722202","39.1573592398192","MADISONVILLE"
"LQ CONSULTING","HTTP://WWW.LQCONSULTS.COM",,"FEMALE","SBE","RENEWAL","ACTIVE","3624 KROGER AV","CINCINNATI","OH","45226","-84.429987453131","39.1226637156326","MT. LOOKOUT"
"LQ CONSULTING","HTTP://WWW.LQCONSULTS.COM",,"FEMALE","SLBE","RENEWAL","ACTIVE","3624 KROGER AV","CINCINNATI","OH","45226","-84.429987453131","39.1226637156326","MT. LOOKOUT"
"LQ CONSULTING","HTTP://WWW.LQCONSULTS.COM",,"FEMALE","WBE","RENEWAL","ACTIVE","3624 KROGER AV","CINCINNATI","OH","45226","-84.429987453131","39.1226637156326","MT. LOOKOUT"
"M-PACT CORPORATION","HTTP://WWW.M-PACTCORP.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","2323 CROWNE POINT DR","CINCINNATI","OH","45241","-84.4365274958592","39.2653062219251","Outside City Limits"
"M-PACT CORPORATION","HTTP://WWW.M-PACTCORP.COM","BLACK","MALE","SBE","RENEWAL","ACTIVE","2323 CROWNE POINT DR","CINCINNATI","OH","45241","-84.4365274958592","39.2653062219251","Outside City Limits"
"M.J. ADAMS ELECTRICAL CONTRACTORS, INC.","HTTP://WWW.MJADAMSELECTRICAL.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","3901 SPRING GROVE AV","CINCINNATI","OH","45223","-84.5408231375877","39.1569983284198","NORTHSIDE"
"MADE YOU LOOK PROMOTIONS, LLC",,"BLACK","MALE","MBE","RENEWAL","ACTIVE","1034 PARKSON PLACE","CINCINNATI","OH","45204","-84.5593927681495","39.1111599496231","EAST PRICE HILL"
"MADE YOU LOOK PROMOTIONS, LLC",,"BLACK","MALE","SBE","RENEWAL","ACTIVE","1034 PARKSON PLACE","CINCINNATI","OH","45204","-84.5593927681495","39.1111599496231","EAST PRICE HILL"
"MADE YOU LOOK PROMOTIONS, LLC",,"BLACK","MALE","SLBE","RENEWAL","ACTIVE","1034 PARKSON PLACE","CINCINNATI","OH","45204","-84.5593927681495","39.1111599496231","EAST PRICE HILL"
"MAGNIFICENT MORSELS CATERING LLC.","HTTP://MMCATERZ.COM","BLACK","FEMALE","MBE","NEW","ACTIVE","5028 SIDNEY RD","CINCINNATI","OH","45238","-84.6041850334022","39.1237647570239","WEST PRICE HILL"
"MAGNIFICENT MORSELS CATERING LLC.","HTTP://MMCATERZ.COM","BLACK","FEMALE","MWBE","NEW","ACTIVE","5028 SIDNEY RD","CINCINNATI","OH","45238","-84.6041850334022","39.1237647570239","WEST PRICE HILL"
"MAGNIFICENT MORSELS CATERING LLC.","HTTP://MMCATERZ.COM","BLACK","FEMALE","WBE","NEW","ACTIVE","5028 SIDNEY RD","CINCINNATI","OH","45238","-84.6041850334022","39.1237647570239","WEST PRICE HILL"
"MAKE IT PLAIN CONSULTING","HTTP://WWW.MIPCLLC.COM","BLACK","MALE","MBE","NEW","ACTIVE","1212 SYCAMORE ST","CINCINNATI","OH","45202","-84.5099888299636","39.1098764604187","PENDLETON"
"MAKE IT PLAIN CONSULTING","HTTP://WWW.MIPCLLC.COM","BLACK","MALE","SBE","NEW","ACTIVE","1212 SYCAMORE ST","CINCINNATI","OH","45202","-84.5099888299636","39.1098764604187","PENDLETON"
"MAKE IT PLAIN CONSULTING","HTTP://WWW.MIPCLLC.COM","BLACK","MALE","SLBE","NEW","ACTIVE","1212 SYCAMORE ST","CINCINNATI","OH","45202","-84.5099888299636","39.1098764604187","PENDLETON"
"MANNING CONTRACTING, LLC","HTTP://WWW.MANNINGCONTRACTING.COM",,"FEMALE","SBE","NEW","ACTIVE","2577 DUCK CREEK RD","CINCINNATI","OH","45212","-84.4468094292701","39.1505555032312","Outside City Limits"
"MANNING CONTRACTING, LLC","HTTP://WWW.MANNINGCONTRACTING.COM",,"FEMALE","WBE","NEW","ACTIVE","3883 VIRGINIA AV","CINCINNATI","OH","45227","-84.4000115463856","39.1429224585211","Outside City Limits"
"MARY J LOPEZ JD LLC","HTTP://WWW.HIPAA-ASSOCIATES.ORG","OTHER","FEMALE","SLBE","RENEWAL","ACTIVE","3435 GOLDEN AV","CINCINNATI","OH","45226","-84.4407360688557","39.1186756805715","HYDE PARK"
"MARY J LOPEZ JD LLC","HTTP://WWW.HIPAA-ASSOCIATES.ORG","OTHER","FEMALE","WBE","RENEWAL","ACTIVE","3435 GOLDEN AV","CINCINNATI","OH","45226","-84.4407360688557","39.1186756805715","HYDE PARK"
"MCCOOL PLASTER & DRYWALL INC","HTTP://WWW.MCCOOLPLASTERANDDRYWALL.COM",,"FEMALE","SBE","RENEWAL","ACTIVE","4065 HOOVEN RD","CLEVES","OH","45002","-84.7706894111376","39.1723599230572","Outside City Limits"
"MEGEN CONSTRUCTION COMPANY INC.","HTTP://WWW.MEGENCONSTRUCTION.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","11130 ASHBURN RD","CINCINNATI","OH","45240","-84.4897531087634","39.2757109223187","Outside City Limits"
"METRIC ENVIRONMENTAL, LLC","HTTP://WWW.METRICENV.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","810 PLUM ST","CINCINNATI","OH","45202","-84.5186413187081","39.1043876832032","DOWNTOWN"
"METRIC ENVIRONMENTAL, LLC","HTTP://WWW.METRICENV.COM","BLACK","MALE","SBE","NEW","ACTIVE","810 PLUM ST","CINCINNATI","OH","45202","-84.5186413187081","39.1043876832032","DOWNTOWN"
"MICHELE WESSELS","HTTP://WWW.BEARSMULCH.COM","CAUCASIAN","FEMALE","SLBE","RENEWAL","ACTIVE","7501 GRACELY DR","CINCINNATI","OH","45233","-84.7059838161623","39.1300548742674","SAYLER PARK"
"MICHELE WESSELS","HTTP://WWW.BEARSMULCH.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","7501 GRACELY DR","CINCINNATI","OH","45233","-84.7059838161623","39.1300548742674","SAYLER PARK"
"MINDPOWER ENTERPRISES, LLC","HTTP://WWW.MYPARTSEXPRESS.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","2220 ADAMS RIDGE DR","CINCINNATI","OH","45240","-84.5611102481374","39.2429261772194","Outside City Limits"
"MMP LLC","HTTP://WWW.CREATIVESTORM.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","717 W MARTIN LUTHER KING DR","CINCINNATI","OH","45220","-84.5301209537163","39.139159570162","CUF"
"MMP LLC","HTTP://WWW.CREATIVESTORM.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","717 W MARTIN LUTHER KING DR","CINCINNATI","OH","45220","-84.5301209537163","39.139159570162","CUF"
"MOTZ CONSULTING ENGINEERS, INC.","HTTP://WWW.MOTZENGINEERING.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","447 MORGAN ST","CINCINNATI","OH","45206","-84.4995286059982","39.1248172842003","WALNUT HILLS"
"MSK PAINTING, LLC","HTTP://MSKPAINTING.COM","CAUCASIAN","FEMALE","SBE","NEW","ACTIVE","5576 WINDRIDGE DR","CINCINNATI","OH","45248","-84.6322730557295","39.1773213344301","Outside City Limits"
"MSK PAINTING, LLC","HTTP://MSKPAINTING.COM","CAUCASIAN","FEMALE","WBE","NEW","ACTIVE","5576 WINDRIDGE DR","CINCINNATI","OH","45248","-84.6322730557295","39.1773213344301","Outside City Limits"
"MUNICIPAL & CONTRACTOR","HTTP://WWW.MCSPINC.COM","CAUCASIAN","MALE","SBE","NEW","ACTIVE","7740 REINHOLD DR","CINCINNATI","OH","45237","-84.4516958297228","39.2024896347108","ROSELAWN"
"NAHAMANI.ORG","HTTP://WWW.NAHAMANI.ORG","BLACK","FEMALE","MBE","NEW","ACTIVE","1607 JOSEPH CT","CINCINNATI","OH","45231","-84.5496507981235","39.2248800624343","Outside City Limits"
"NAHAMANI.ORG","HTTP://WWW.NAHAMANI.ORG","BLACK","FEMALE","MWBE","NEW","ACTIVE","1607 JOSEPH CT","CINCINNATI","OH","45231","-84.5496507981235","39.2248800624343","Outside City Limits"
"NAHAMANI.ORG","HTTP://WWW.NAHAMANI.ORG","BLACK","FEMALE","SBE","NEW","ACTIVE","1607 JOSEPH CT","CINCINNATI","OH","45231","-84.5496507981235","39.2248800624343","Outside City Limits"
"NAHAMANI.ORG","HTTP://WWW.NAHAMANI.ORG","BLACK","FEMALE","WBE","NEW","ACTIVE","1607 JOSEPH CT","CINCINNATI","OH","45231","-84.5496507981235","39.2248800624343","Outside City Limits"
"NEW REPUBLIC LIMITED","HTTP://WWW.NEWREPUBLICARCHITECTURE.COM",,,"SBE","NEW","ACTIVE","433 E 13TH ST","CINCINNATI","OH","45202","-84.5070761159267","39.1104300509521","PENDLETON"
"NORTHGATE TIRE COMPANY DBA GOODYEAR","HTTP://WWW.NGTIRE.COM",,"MALE","SBE","RENEWAL","ACTIVE","3712 SPRINGDALE RD","CINCINNATI","OH","45251","-84.6009169251894","39.2466470901263","Outside City Limits"
"NORTHSIDE CONSTRUCTION AND SUPPLY CO., INC.","HTTP://NORTHSIDE-SUPPLY.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","5861 CHEVIOT RD","CINCINNATI","OH","45247","-84.6011558245668","39.2000089346849","Outside City Limits"
"NORTHSIDE CONSTRUCTION AND SUPPLY CO., INC.","HTTP://NORTHSIDE-SUPPLY.COM","BLACK","MALE","SBE","NEW","ACTIVE","5861 CHEVIOT RD","CINCINNATI","OH","45247","-84.6011558245668","39.2000089346849","Outside City Limits"
"NU-LOOK CLEANING LLC",,"BLACK","MALE","MBE","NEW","ACTIVE","1923 ANDINA AV","CINCINNATI","OH","45237","-84.4611578381833","39.1744981341162","BOND HILL"
"NU-LOOK CLEANING LLC",,"BLACK","MALE","SLBE","NEW","ACTIVE","1923 ANDINA AV","CINCINNATI","OH","45237","-84.4611578381833","39.1744981341162","BOND HILL"
"OGIS COMMUNICATION GROUP, INC.","HTTP://WWW.OCGTELECOM.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","1550 MAGNOLIA DR","CINCINNATI","OH","45215","-84.4495395482162","39.2470154219057","Outside City Limits"
"OGIS COMMUNICATION GROUP, INC.","HTTP://WWW.OCGTELECOM.COM","BLACK","MALE","SBE","RENEWAL","ACTIVE","1550 MAGNOLIA DR","CINCINNATI","OH","45215","-84.4495395482162","39.2470154219057","Outside City Limits"
"OHIO DISMANTLE","HTTP://OHIODISMANTLE.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","4460 WEST MITCHELL AV","CINCINNATI","OH","45232","-84.5131272900767","39.1691296331353","SPRING GROVE VILLAGE"
"OHIO DISMANTLE","HTTP://OHIODISMANTLE.COM","BLACK","MALE","SBE","RENEWAL","ACTIVE","4460 WEST MITCHELL AV","CINCINNATI","OH","45232","-84.5131272900767","39.1691296331353","SPRING GROVE VILLAGE"
"OHIO DISMANTLE","HTTP://OHIODISMANTLE.COM","BLACK","MALE","SLBE","NEW","ACTIVE","4460 WEST MITCHELL AV","CINCINNATI","OH","45232","-84.5131272900767","39.1691296331353","SPRING GROVE VILLAGE"
"ONE WOMAN ONE MOP ONE BROOM",,"BLACK","FEMALE","MBE","NEW","ACTIVE","11775 ROSE LN","SPRINGDALE","OH","45246","-84.4890082282055","39.2927416338341","Outside City Limits"
"ONE WOMAN ONE MOP ONE BROOM",,"BLACK","FEMALE","MWBE","NEW","ACTIVE","11775 ROSE LN","SPRINGDALE","OH","45246","-84.4890082282055","39.2927416338341","Outside City Limits"
"ONE WOMAN ONE MOP ONE BROOM",,"BLACK","FEMALE","WBE","NEW","ACTIVE","11775 ROSE LN","SPRINGDALE","OH","45246","-84.4890082282055","39.2927416338341","Outside City Limits"
"PAFF ELECTRIC LLC","HTTP://WWW.CINCINNATIELECTRICALCONTRACTOR.COM",,,"SBE","RENEWAL","ACTIVE","5115 CROOKSHANK RD","CINCINNATI","OH","45238","-84.6094232794798","39.1275818994449","WEST PRICE HILL"
"PAFF ELECTRIC LLC","HTTP://WWW.CINCINNATIELECTRICALCONTRACTOR.COM",,,"WBE","RENEWAL","ACTIVE","5115 CROOKSHANK RD","CINCINNATI","OH","45238","-84.6094232794798","39.1275818994449","WEST PRICE HILL"
"PARKS ELECTRICAL SERVICES","HTTP://PARKSELECTRIC.CO","BLACK","MALE","MBE","NEW","ACTIVE","10948 READING RD","CINCINNATI","OH","45241","-84.4129105223664","39.2668735543936","Outside City Limits"
"PARTNERS IN PROJECTS","HTTP://WWW.PARTNERSINPROJECTS.COM","BLACK","MALE","MBE","NEW","ACTIVE","2175 CENTRAL PARKWAY","CINCINNATI","OH","45214","-84.5278224530155","39.1208592851981","WEST END"
"PENINCILA LLC",,"BLACK","MALE","MBE","NEW","ACTIVE","4487 PADDOCK LANE","CINCINNATI","OH","45229","-84.4786729955077","39.1641365569728","NORTH AVONDALE - PADDOCK HILLS"
"PLANTED EARTH, LLC",,,"FEMALE","WBE","RENEWAL","ACTIVE","801 S COOPER AV","CINCINNATI","OH","45215","-84.4643502554189","39.2235872533453","Outside City Limits"
"PLEAZANT CONTRACTING SERVICES, LLC",,"BLACK","FEMALE","MBE","RENEWAL","ACTIVE","11409 FLAGLER LANE","CINCINNATI","OH","45240","-84.5009871478215","39.2857998858972","Outside City Limits"
"PLEAZANT CONTRACTING SERVICES, LLC",,"BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","11409 FLAGLER LANE","CINCINNATI","OH","45240","-84.5009871478215","39.2857998858972","Outside City Limits"
"PLEAZANT CONTRACTING SERVICES, LLC",,"BLACK","FEMALE","WBE","RENEWAL","ACTIVE","11409 FLAGLER LANE","CINCINNATI","OH","45240","-84.5009871478215","39.2857998858972","Outside City Limits"
"PNG TELECOMMUNICATIONS, INC","HTTP://WWW.POWERNETCO.COM/","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","8805 GOVERNORS HILL DR","CINCINNATI","OH","45249","-84.3180340397481","39.2879192982808","Outside City Limits"
"PROFESSIONAL AWARDS SERVICE IN","HTTP://WWW.AWARDSANDDESIGN.COM","CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","3901 NORTH BEND RD","CINCINNATI","OH","45211","-84.60630373698","39.1585161400549","Outside City Limits"
"PROFESSIONAL MASONRY SERVICES",,"BLACK","MALE","MBE","RENEWAL","ACTIVE","7805 AFFINITY PLACE","MT. HEALTHY","OH","45231","-84.5382661162498","39.2337704647519","Outside City Limits"
"PROFESSIONAL MASONRY SERVICES",,"BLACK","MALE","SBE","RENEWAL","ACTIVE","7805 AFFINITY PLACE","MT. HEALTHY","OH","45231","-84.5382661162498","39.2337704647519","Outside City Limits"
"QUEEN CITY MECHANICALS, INC.","HTTP://WWW.QUEENCITYMECH.COM","CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","1950 WAYCROSS RD","CINCINNATI","OH","45240","-84.5539539584154","39.2835606670401","Outside City Limits"
"R KELLY INC",,"BLACK","MALE","MBE","NEW","ACTIVE","7645 PRODUCTION DR","CINCINNATI","OH","45237","-84.4553350169946","39.2000391525117","ROSELAWN"
"RA CONSULTANTS, LLC","HTTP://WWW.RACONSULTANTSLLC.COM","CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","10856 KENWOOD RD","CINCINNATI","OH","45242","-84.3728994608495","39.2608490418466","Outside City Limits"
"RACK SEVEN PAVING","HTTP://WWW.RACK7PAVING.COM",,"FEMALE","SBE","NEW","ACTIVE","7208 MAIN ST","CINCINNATI","OH","45244","-84.3521668819374","39.1251799043215","Outside City Limits"
"RACK SEVEN PAVING","HTTP://WWW.RACK7PAVING.COM",,"FEMALE","WBE","RENEWAL","ACTIVE","7208 MAIN ST","CINCINNATI","OH","45244","-84.3521668819374","39.1251799043215","Outside City Limits"
"RASOR MARKETING COMMUNICATIONS","HTTP://WWW.GORASOR.COM","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","7844 REMINGTON RD","CINCINNATI","OH","45242","-84.3547052023543","39.2285279868795","Outside City Limits"
"RASOR MARKETING COMMUNICATIONS","HTTP://WWW.GORASOR.COM","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","7844 REMINGTON RD","CINCINNATI","OH","45242","-84.3547052023543","39.2285279868795","Outside City Limits"
"RELIANCE CONSTRUCTION SERVICES LLC","HTTP://WWW.RELIANCECONSTRUCTIONSERVICESLLC.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","1546 DIXMONT AV","CINCINNATI","OH","45207","-84.4782424013369","39.1376329434163","EVANSTON"
"RELIANCE CONSTRUCTION SERVICES LLC","HTTP://WWW.RELIANCECONSTRUCTIONSERVICESLLC.COM","BLACK","MALE","SBE","RENEWAL","ACTIVE","1546 DIXMONT AV","CINCINNATI","OH","45207","-84.4782424013369","39.1376329434163","EVANSTON"
"RELIANCE CONSTRUCTION SERVICES LLC","HTTP://WWW.RELIANCECONSTRUCTIONSERVICESLLC.COM","BLACK","MALE","SLBE","RENEWAL","ACTIVE","1546 DIXMONT AV","CINCINNATI","OH","45207","-84.4782424013369","39.1376329434163","EVANSTON"
"RELY SUPPLY, LLC","HTTP://WWW.RELYSUPPLY.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","237 BAXTER AV","CINCINNATI","OH","45220","-84.5042622563872","39.1501492479785","AVONDALE"
"RESOURCE INTERNATIONAL, INC.","HTTP://WWW.RESOURCEINTERNATIONAL.COM","OTHER","FEMALE","WBE","RENEWAL","ACTIVE","4480 LAKE FOREST DR","CINCINNATI","OH","45242","-84.3856705982646","39.2536532707415","Outside City Limits"
"ROD-TECHS, INC.","HTTP://WWW.RODTECHS.ORG","BLACK","MALE","MBE","RENEWAL","ACTIVE","1727 W GALBRAITH RD","CINCINNATTI","OH","45239","-84.5531455473794","39.2177992093872","Outside City Limits"
"ROD-TECHS, INC.","HTTP://WWW.RODTECHS.ORG","BLACK","MALE","SBE","RENEWAL","ACTIVE","1727 W GALBRAITH RD","CINCINNATTI","OH","45239","-84.5531455473794","39.2177992093872","Outside City Limits"
"ROLAND TRUCKING CO.",,,,"MBE","RENEWAL","ACTIVE","1515 AMBROSE AV","CINCINNATI","OH","45224","-84.5445161508629","39.2006971295673","COLLEGE HILL"
"ROLAND TRUCKING CO.",,,,"SBE","NEW","ACTIVE","1515 AMBROSE AV","CINCINNATI","OH","45224","-84.5445161508629","39.2006971295673","COLLEGE HILL"
"RON HALL'S FAMOUS FINAL CLEANI","HTTP://FAMOUSRON.COM","BLACK","MALE","MBE","ADDITION","ACTIVE","1420 SYCAMORE ST","CINCINNATI","OH","45202","-84.5105074984564","39.1120842799079","PENDLETON"
"RON HALL'S FAMOUS FINAL CLEANI","HTTP://FAMOUSRON.COM","BLACK","MALE","SBE","RENEWAL","ACTIVE","1420 SYCAMORE ST","CINCINNATI","OH","45202","-84.5105074984564","39.1120842799079","PENDLETON"
"RON HALL'S FAMOUS FINAL CLEANI","HTTP://FAMOUSRON.COM","BLACK","MALE","SLBE","ADDITION","ACTIVE","1420 SYCAMORE ST","CINCINNATI","OH","45202","-84.5105074984564","39.1120842799079","PENDLETON"
"RPI COLOR SERVICE, INC.","HTTP://RPIGRAPHIC.COM/INDEX.HTML/","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","1950 RADCLIFF DR","CINCINNATI","OH","45204","-84.5469326466663","39.1198681891954","EAST PRICE HILL"
"RVP SURVEYING, LLC",,,,"SBE","NEW","ACTIVE","8170 CORPORATE PARK DR","CINCINNATI","OH","45242","-84.3406462247267","39.2621501114414","Outside City Limits"
"SCHWARZ CONSTRUCTION LLC","HTTP://SCHWARZCONSTRUCTION.COM","BLACK","FEMALE","MBE","RENEWAL","ACTIVE","4501 CHICKERING AV","CINCINNATI","OH","45232","-84.5107945949046","39.1715731321459","SPRING GROVE VILLAGE"
"SCHWARZ CONSTRUCTION LLC","HTTP://SCHWARZCONSTRUCTION.COM","BLACK","FEMALE","MWBE","RENEWAL","ACTIVE","4501 CHICKERING AV","CINCINNATI","OH","45232","-84.5107945949046","39.1715731321459","SPRING GROVE VILLAGE"
"SCHWARZ CONSTRUCTION LLC","HTTP://SCHWARZCONSTRUCTION.COM","BLACK","FEMALE","SBE","NEW","ACTIVE","4501 CHICKERING AV","CINCINNATI","OH","45232","-84.5107945949046","39.1715731321459","SPRING GROVE VILLAGE"
"SCHWARZ CONSTRUCTION LLC","HTTP://SCHWARZCONSTRUCTION.COM","BLACK","FEMALE","WBE","RENEWAL","ACTIVE","4501 CHICKERING AV","CINCINNATI","OH","45232","-84.5107945949046","39.1715731321459","SPRING GROVE VILLAGE"
"SECURITY FENCE GROUP, INC.","HTTP://NONE","CAUCASIAN","FEMALE","SBE","RENEWAL","ACTIVE","4260 DANE AV","CINCINNATI","OH","45223","-84.5322551251831","39.1656679617255","NORTHSIDE"
"SECURITY FENCE GROUP, INC.","HTTP://NONE","CAUCASIAN","FEMALE","WBE","RENEWAL","ACTIVE","4260 DANE AV","CINCINNATI","OH","45223","-84.5322551251831","39.1656679617255","NORTHSIDE"
"SHREWSBERRY & ASSOCIATES, LLC","HTTP://WWW.SHREWSUSA.COM","BLACK","MALE","MBE","RENEWAL","ACTIVE","1435 VINE ST","CINCINNATI","OH","45202","-84.5157399764294","39.1115072872857","OVER-THE-RHINE"
"SHRIVE OPERATIONS SOLUTIONS","HTTPS://SITES.GOOGLE.COM/SOS-OHIO.COM/COMPANY-PROFI","CAUCASIAN","MALE","SBE","RENEWAL","ACTIVE","1244 HOLLYWOOD AV","CINCINNATI","OH","45224","-84.5368560438401","39.208365041241","COLLEGE HILL"
"SHRIVE OPERATIONS SOLUTIONS","HTTPS://SITES.GOOGLE.COM/SOS-OHIO.COM/COMPANY-PROFI","CAUCASIAN","MALE","SLBE","RENEWAL","ACTIVE","1244 HOLLYWOOD AV","CINCINNATI","OH","45224","-84.5368560438401","39.208365041241","COLLEGE HILL"
"SIERRA ENVIRONMENTAL GROUP INC",,,"MALE","SBE","RENEWAL","ACTIVE","1041 STRAIGHT ST","CINCINNATI","OH","45214","-84.5342237756346","39.1303777703409","CAMP WASHINGTON"
