"fiscal_year","activity","object","department","unit","fund","adopted_amount","uniqueid"
"2021","Executive","Temporary Part Time","City Manager","Admin-City Manager","The General Fund","0","2021001730731010145120)"
"2021","Executive","Interns","City Manager","Admin-City Manager","The General Fund","0","2021001730731010175120)"
"2021","Executive","Overtime-One And One-Half Rate","City Manager","Admin-City Manager","The General Fund","0","2021001730731010305120)"
"2021","Executive","Social Security","City Manager","Admin-City Manager","The General Fund","64195.04","2021001730731020105120)"
"2021","Executive","Retirement","City Manager","Admin-City Manager","The General Fund","192172.63","2021001730731020205120)"
"2021","Executive","Health Insurance","City Manager","Admin-City Manager","The General Fund","82100.53","2021001730731020305120)"
"2021","Executive","Retirees Health Insurance Contributions","City Manager","Admin-City Manager","The General Fund","0","2021001730731020315120)"
"2021","Executive","Life Insurance","City Manager","Admin-City Manager","The General Fund","1887.1","2021001730731020405120)"
"2021","Executive","Car Allowance","City Manager","Admin-City Manager","The General Fund","5400","2021001730731020805120)"
"2021","Executive","Meal Allowance","City Manager","Admin-City Manager","The General Fund","0","2021001730731021505120)"
"2021","Executive","Non-Capital Equipment","City Manager","Admin-City Manager","The General Fund","0","2021001730731030095120)"
"2021","Executive","Materials And Supplies","City Manager","Admin-City Manager","The General Fund","5333","2021001730731030105120)"
"2021","Executive","Office Supplies","City Manager","Admin-City Manager","The General Fund","3475","2021001730731030205120)"
"2021","Executive","Printing And Binding","City Manager","Admin-City Manager","The General Fund","2000","2021001730731030305120)"
"2021","Executive","Telephone","City Manager","Admin-City Manager","The General Fund","4583","2021001730731031105120)"
"2021","Executive","Postage","City Manager","Admin-City Manager","The General Fund","367","2021001730731031205120)"
"2021","Executive","Gasoline, Oil, Grease","City Manager","Admin-City Manager","The General Fund","626.33","2021001730731031505120)"
"2021","Executive","Recruitment Exp (Moving, Etc)","City Manager","Admin-City Manager","The General Fund","0","2021001730731031905120)"
"2021","Executive","Travel & Training","City Manager","Admin-City Manager","The General Fund","18083","2021001730731032105120)"
"2021","Executive","Safety Awards","City Manager","Admin-City Manager","The General Fund","0","2021001730731032305120)"
"2021","Executive","Books & Films","City Manager","Admin-City Manager","The General Fund","67","2021001730731032405120)"
"2021","Executive","Dues, Memberships, Publication","City Manager","Admin-City Manager","The General Fund","11950","2021001730731032505120)"
"2021","Executive","Meals/food","City Manager","Admin-City Manager","The General Fund","433","2021001730731032655120)"
"2021","Executive","Rental-Equipment","City Manager","Admin-City Manager","The General Fund","0","2021001730731034205120)"
"2021","Executive","Insurance Premiums","City Manager","Admin-City Manager","The General Fund","3243.1","2021001730731035105120)"
"2021","Executive","Professional Services","City Manager","Admin-City Manager","The General Fund","2500","2021001730731041105120)"
"2021","Executive","Other Contractual Services","City Manager","Admin-City Manager","The General Fund","0","2021001730731041205120)"
"2021","Executive","Temp Services (Manpower/temp Help)","City Manager","Admin-City Manager","The General Fund","0","2021001730731041255120)"
"2021","Executive","Fleet Service Cost-Variable","City Manager","Admin-City Manager","The General Fund","0","2021001730731042105120)"
"2021","Executive","Aid To Private Organizations","City Manager","Admin-City Manager","The General Fund","4000","2021001730731082005120)"
"2021","Executive","Permanent Full Time","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733010115120)"
"2021","Executive","Temporary Full Time","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733010135120)"
"2021","Executive","Temporary Part Time","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733010145120)"
"2021","Executive","Social Security","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733020105120)"
"2021","Executive","Retirement","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733020205120)"
"2021","Executive","Health Insurance","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733020305120)"
"2021","Executive","Retirees Health Insurance Contributions","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733020315120)"
"2021","Executive","Life Insurance","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733020405120)"
"2021","Executive","Workers' Compensation","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733020605120)"
"2021","Executive","Materials And Supplies","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733030105120)"
"2021","Executive","Office Supplies","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733030205120)"
"2021","Executive","Printing And Binding","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733030305120)"
"2021","Executive","Telephone","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733031105120)"
"2021","Executive","Postage","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733031205120)"
"2021","Executive","Travel & Training","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733032105120)"
"2021","Executive","Books & Films","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733032405120)"
"2021","Executive","Dues, Memberships, Publication","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733032505120)"
"2021","Executive","Meals/food","City Manager","Executive Chief Of Staff","The General Fund","0","2021001730733032655120)"
"2021","Financial & Administrative","Permanent Full Time","City Auditor","City Auditor","The General Fund","638354.19","2021001740741010115130)"
"2021","Financial & Administrative","Permanent Part Time","City Auditor","City Auditor","The General Fund","0","2021001740741010125130)"
"2021","Financial & Administrative","Temporary Part Time","City Auditor","City Auditor","The General Fund","0","2021001740741010145130)"
"2021","Financial & Administrative","Overtime-One And One-Half Rate","City Auditor","City Auditor","The General Fund","0","2021001740741010305130)"
"2021","Financial & Administrative","Longevity","City Auditor","City Auditor","The General Fund","0","2021001740741011505130)"
"2021","Financial & Administrative","Social Security","City Auditor","City Auditor","The General Fund","48629.15","2021001740741020105130)"
"2021","Financial & Administrative","Retirement","City Auditor","City Auditor","The General Fund","121967.75","2021001740741020205130)"
"2021","Financial & Administrative","Health Insurance","City Auditor","City Auditor","The General Fund","47589.4","2021001740741020305130)"
"2021","Financial & Administrative","Retirees Health Insurance Contributions","City Auditor","City Auditor","The General Fund","0","2021001740741020315130)"
"2021","Financial & Administrative","Life Insurance","City Auditor","City Auditor","The General Fund","1729.8","2021001740741020405130)"
"2021","Financial & Administrative","Workers' Compensation","City Auditor","City Auditor","The General Fund","12961.5","2021001740741020605130)"
"2021","Financial & Administrative","Car Allowance","City Auditor","City Auditor","The General Fund","5400","2021001740741020805130)"
"2021","Financial & Administrative","Non-Capital Equipment","City Auditor","City Auditor","The General Fund","2000","2021001740741030095130)"
"2021","Financial & Administrative","Materials And Supplies","City Auditor","City Auditor","The General Fund","375","2021001740741030105130)"
"2021","Financial & Administrative","Computer Supplies","City Auditor","City Auditor","The General Fund","100","2021001740741030185130)"
"2021","Financial & Administrative","Office Supplies","City Auditor","City Auditor","The General Fund","1288","2021001740741030205130)"
"2021","Financial & Administrative","Printing And Binding","City Auditor","City Auditor","The General Fund","125","2021001740741030305130)"
"2021","Financial & Administrative","Telephone","City Auditor","City Auditor","The General Fund","1000","2021001740741031105130)"
"2021","Financial & Administrative","Postage","City Auditor","City Auditor","The General Fund","30","2021001740741031205130)"
"2021","Financial & Administrative","Travel & Training","City Auditor","City Auditor","The General Fund","12500","2021001740741032105130)"
"2021","Financial & Administrative","Books & Films","City Auditor","City Auditor","The General Fund","125","2021001740741032405130)"
"2021","Financial & Administrative","Dues, Memberships, Publication","City Auditor","City Auditor","The General Fund","5875","2021001740741032505130)"
"2021","Financial & Administrative","Data Processing","City Auditor","City Auditor","The General Fund","719","2021001740741033105130)"
"2021","Financial & Administrative","Insurance Premiums","City Auditor","City Auditor","The General Fund","3254.5","2021001740741035105130)"
"2021","Financial & Administrative","Other Contractual Services","City Auditor","City Auditor","The General Fund","25650","2021001740741041205130)"
"2021","Legal Counsel","Permanent Full Time","City Attorney","City Attorney","The General Fund","1100151.8","2021001750752010115140)"
"2021","Legal Counsel","Temporary Full Time","City Attorney","City Attorney","The General Fund","0","2021001750752010135140)"
"2021","Legal Counsel","Temporary Part Time","City Attorney","City Attorney","The General Fund","0","2021001750752010145140)"
"2021","Legal Counsel","Interns","City Attorney","City Attorney","The General Fund","0","2021001750752010175140)"
"2021","Legal Counsel","Overtime-One And One-Half Rate","City Attorney","City Attorney","The General Fund","0","2021001750752010305140)"
"2021","Legal Counsel","Longevity","City Attorney","City Attorney","The General Fund","4107","2021001750752011505140)"
"2021","Legal Counsel","Social Security","City Attorney","City Attorney","The General Fund","82205.28","2021001750752020105140)"
"2021","Legal Counsel","Retirement","City Attorney","City Attorney","The General Fund","211431.94","2021001750752020205140)"
"2021","Legal Counsel","Health Insurance","City Attorney","City Attorney","The General Fund","85215.49","2021001750752020305140)"
"2021","Legal Counsel","Retirees Health Insurance Contributions","City Attorney","City Attorney","The General Fund","0","2021001750752020315140)"
"2021","Legal Counsel","Life Insurance","City Attorney","City Attorney","The General Fund","2478.55","2021001750752020405140)"
"2021","Legal Counsel","Workers' Compensation","City Attorney","City Attorney","The General Fund","22468.85","2021001750752020605140)"
"2021","Legal Counsel","Car Allowance","City Attorney","City Attorney","The General Fund","5400","2021001750752020805140)"
"2021","Legal Counsel","Non-Capital Equipment","City Attorney","City Attorney","The General Fund","7600","2021001750752030095140)"
"2021","Legal Counsel","Materials And Supplies","City Attorney","City Attorney","The General Fund","7000","2021001750752030105140)"
"2021","Legal Counsel","Office Supplies","City Attorney","City Attorney","The General Fund","5150","2021001750752030205140)"
"2021","Legal Counsel","Printing And Binding","City Attorney","City Attorney","The General Fund","700","2021001750752030305140)"
"2021","Legal Counsel","Telephone","City Attorney","City Attorney","The General Fund","3000","2021001750752031105140)"
"2021","Legal Counsel","Postage","City Attorney","City Attorney","The General Fund","750","2021001750752031205140)"
"2021","Legal Counsel","Travel & Training","City Attorney","City Attorney","The General Fund","20000","2021001750752032105140)"
"2021","Legal Counsel","Books & Films","City Attorney","City Attorney","The General Fund","13000","2021001750752032405140)"
"2021","Legal Counsel","Dues, Memberships, Publication","City Attorney","City Attorney","The General Fund","9300","2021001750752032505140)"
"2021","Legal Counsel","In House Litigation Expense","City Attorney","City Attorney","The General Fund","16000","2021001750752032805140)"
"2021","Legal Counsel","Rental-Equipment","City Attorney","City Attorney","The General Fund","8250","2021001750752034205140)"
"2021","Legal Counsel","Insurance Premiums","City Attorney","City Attorney","The General Fund","7440.48","2021001750752035105140)"
"2021","Legal Counsel","Other Contractual Services","City Attorney","City Attorney","The General Fund","26450","2021001750752041205140)"
"2021","Legal Counsel","Maintenance Office/other Equip","City Attorney","City Attorney","The General Fund","1000","2021001750752042205140)"
"2021","Legal Counsel","Machinery And Equipment","City Attorney","City Attorney","The General Fund","0","2021001750752060405140)"
"2021","Other General Government","Permanent Full Time","Technology & Innovation","It - Administration","The General Fund","988435.65","2021001760764010115190)"
"2021","Other General Government","Social Security","Technology & Innovation","It - Administration","The General Fund","75615.33","2021001760764020105190)"
"2021","Other General Government","Retirement","Technology & Innovation","It - Administration","The General Fund","186023.59","2021001760764020205190)"
"2021","Other General Government","Health Insurance","Technology & Innovation","It - Administration","The General Fund","96731.23","2021001760764020305190)"
"2021","Other General Government","Retirees Health Insurance Contributions","Technology & Innovation","It - Administration","The General Fund","0","2021001760764020315190)"
"2021","Other General Government","Life Insurance","Technology & Innovation","It - Administration","The General Fund","1887.6","2021001760764020405190)"
"2021","Other General Government","Workers' Compensation","Technology & Innovation","It - Administration","The General Fund","19768.71","2021001760764020605190)"
"2021","Other General Government","Materials And Supplies","Technology & Innovation","It - Administration","The General Fund","800","2021001760764030105190)"
"2021","Other General Government","Computer Supplies","Technology & Innovation","It - Administration","The General Fund","4200","2021001760764030185190)"
"2021","Other General Government","Office Supplies","Technology & Innovation","It - Administration","The General Fund","3000","2021001760764030205190)"
"2021","Other General Government","Printing And Binding","Technology & Innovation","It - Administration","The General Fund","500","2021001760764030305190)"
"2021","Other General Government","Telephone","Technology & Innovation","It - Administration","The General Fund","1200","2021001760764031105190)"
"2021","Other General Government","Postage","Technology & Innovation","It - Administration","The General Fund","200","2021001760764031205190)"
"2021","Other General Government","Advertising","Technology & Innovation","It - Administration","The General Fund","1000","2021001760764031305190)"
"2021","Other General Government","Travel & Training","Technology & Innovation","It - Administration","The General Fund","16564","2021001760764032105190)"
"2021","Other General Government","Dues, Memberships, Publication","Technology & Innovation","It - Administration","The General Fund","10500","2021001760764032505190)"
"2021","Other General Government","Meals/food","Technology & Innovation","It - Administration","The General Fund","500","2021001760764032655190)"
"2021","Other General Government","Miscellaneous","Technology & Innovation","It - Administration","The General Fund","200","2021001760764039105190)"
"2021","Other General Government","Professional Services","Technology & Innovation","It - Administration","The General Fund","3000","2021001760764041105190)"
"2021","Other General Government","Other Contractual Services","Technology & Innovation","It - Administration","The General Fund","3000","2021001760764041205190)"
"2021","Other General Government","Temp Services (Manpower/temp Help)","Technology & Innovation","It - Administration","The General Fund","25324","2021001760764041255190)"
"2021","Other General Government","Maintenance Office/other Equip","Technology & Innovation","It - Administration","The General Fund","940544.92","2021001760764042205190)"
"2021","Other General Government","Computer Supplies","Technology & Innovation","Office 365 Updates","The General Fund","30000","2021001760764130185190)"
"2021","Other General Government","Permanent Full Time","Technology & Innovation","It - Smart Cities","The General Fund","88095.36","2021001760765010115190)"
"2021","Other General Government","Social Security","Technology & Innovation","It - Smart Cities","The General Fund","6739.3","2021001760765020105190)"
"2021","Other General Government","Retirement","Technology & Innovation","It - Smart Cities","The General Fund","16579.55","2021001760765020205190)"
"2021","Other General Government","Health Insurance","Technology & Innovation","It - Smart Cities","The General Fund","12441.18","2021001760765020305190)"
"2021","Other General Government","Retirees Health Insurance Contributions","Technology & Innovation","It - Smart Cities","The General Fund","0","2021001760765020315190)"
"2021","Other General Government","Life Insurance","Technology & Innovation","It - Smart Cities","The General Fund","157.3","2021001760765020405190)"
"2021","Other General Government","Workers' Compensation","Technology & Innovation","It - Smart Cities","The General Fund","1761.91","2021001760765020605190)"
"2021","Other General Government","Permanent Full Time","Technology & Innovation","It - Gpd Coord","The General Fund","342989.46","2021001760767010115190)"
"2021","Other General Government","Social Security","Technology & Innovation","It - Gpd Coord","The General Fund","27050.21","2021001760767020105190)"
"2021","Other General Government","Retirement","Technology & Innovation","It - Gpd Coord","The General Fund","66547.04","2021001760767020205190)"
"2021","Other General Government","Health Insurance","Technology & Innovation","It - Gpd Coord","The General Fund","44119.25","2021001760767020305190)"
"2021","Other General Government","Retirees Health Insurance Contributions","Technology & Innovation","It - Gpd Coord","The General Fund","0","2021001760767020315190)"
"2021","Other General Government","Life Insurance","Technology & Innovation","It - Gpd Coord","The General Fund","786.5","2021001760767020405190)"
"2021","Other General Government","Workers' Compensation","Technology & Innovation","It - Gpd Coord","The General Fund","7071.95","2021001760767020605190)"
"2021","Other General Government","Non-Capital Equipment","Technology & Innovation","It - Gpd Coord","The General Fund","6000","2021001760767030095190)"
"2021","Other General Government","Materials And Supplies","Technology & Innovation","It - Gpd Coord","The General Fund","28503","2021001760767030105190)"
"2021","Other General Government","Computer Supplies","Technology & Innovation","It - Gpd Coord","The General Fund","325000","2021001760767030185190)"
"2021","Other General Government","Travel & Training","Technology & Innovation","It - Gpd Coord","The General Fund","15000","2021001760767032105190)"
"2021","Other General Government","Other Contractual Services","Technology & Innovation","It - Gpd Coord","The General Fund","30000","2021001760767041205190)"
"2021","Financial & Administrative","Permanent Full Time","Budget & Finance Department","Budget And Finance - Administration","The General Fund","431061.92","2021001770771010115130)"
"2021","Financial & Administrative","Temporary Full Time","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771010135130)"
"2021","Financial & Administrative","Interns","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771010175130)"
"2021","Financial & Administrative","Overtime-One And One-Half Rate","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771010305130)"
"2021","Financial & Administrative","Longevity","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771011505130)"
"2021","Financial & Administrative","Social Security","Budget & Finance Department","Budget And Finance - Administration","The General Fund","33803.32","2021001770771020105130)"
"2021","Financial & Administrative","Retirement","Budget & Finance Department","Budget And Finance - Administration","The General Fund","86381.16","2021001770771020205130)"
"2021","Financial & Administrative","Health Insurance","Budget & Finance Department","Budget And Finance - Administration","The General Fund","50634.82","2021001770771020305130)"
"2021","Financial & Administrative","Retirees Health Insurance Contributions","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771020315130)"
"2021","Financial & Administrative","Life Insurance","Budget & Finance Department","Budget And Finance - Administration","The General Fund","880.88","2021001770771020405130)"
"2021","Financial & Administrative","Workers' Compensation","Budget & Finance Department","Budget And Finance - Administration","The General Fund","9179.72","2021001770771020605130)"
"2021","Financial & Administrative","Non-Capital Equipment","Budget & Finance Department","Budget And Finance - Administration","The General Fund","12860","2021001770771030095130)"
"2021","Financial & Administrative","Materials And Supplies","Budget & Finance Department","Budget And Finance - Administration","The General Fund","1200","2021001770771030105130)"
"2021","Financial & Administrative","Materials/supplies-Ceremonies","Budget & Finance Department","Budget And Finance - Administration","The General Fund","500","2021001770771030195130)"
"2021","Financial & Administrative","Office Supplies","Budget & Finance Department","Budget And Finance - Administration","The General Fund","500","2021001770771030205130)"
"2021","Financial & Administrative","Printing And Binding","Budget & Finance Department","Budget And Finance - Administration","The General Fund","1000","2021001770771030305130)"
"2021","Financial & Administrative","Telephone","Budget & Finance Department","Budget And Finance - Administration","The General Fund","850","2021001770771031105130)"
"2021","Financial & Administrative","Postage","Budget & Finance Department","Budget And Finance - Administration","The General Fund","1200","2021001770771031205130)"
"2021","Financial & Administrative","Property Tax","Budget & Finance Department","Budget And Finance - Administration","The General Fund","300","2021001770771031215130)"
"2021","Financial & Administrative","Gasoline, Oil, Grease","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771031505130)"
"2021","Financial & Administrative","Recruitment Exp (Moving, Etc)","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771031905130)"
"2021","Financial & Administrative","Local Travel","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771032005130)"
"2021","Financial & Administrative","Travel & Training","Budget & Finance Department","Budget And Finance - Administration","The General Fund","8000","2021001770771032105130)"
"2021","Financial & Administrative","Books & Films","Budget & Finance Department","Budget And Finance - Administration","The General Fund","20","2021001770771032405130)"
"2021","Financial & Administrative","Dues, Memberships, Publication","Budget & Finance Department","Budget And Finance - Administration","The General Fund","1500","2021001770771032505130)"
"2021","Financial & Administrative","Meals/food","Budget & Finance Department","Budget And Finance - Administration","The General Fund","840","2021001770771032655130)"
"2021","Financial & Administrative","Rental-Equipment","Budget & Finance Department","Budget And Finance - Administration","The General Fund","3500","2021001770771034205130)"
"2021","Financial & Administrative","Insurance Premiums","Budget & Finance Department","Budget And Finance - Administration","The General Fund","21276.95","2021001770771035105130)"
"2021","Financial & Administrative","Professional Services","Budget & Finance Department","Budget And Finance - Administration","The General Fund","18000","2021001770771041105130)"
"2021","Financial & Administrative","Other Contractual Services","Budget & Finance Department","Budget And Finance - Administration","The General Fund","25000","2021001770771041205130)"
"2021","Financial & Administrative","Temp Services (Manpower/temp Help)","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771041255130)"
"2021","Airports","Social Security","Police","Airport Security","The General Fund","18979.51","2021001810814120105420)"
"2021","Financial & Administrative","Maintenance Office/other Equip","Budget & Finance Department","Budget And Finance - Administration","The General Fund","250","2021001770771042205130)"
"2021","Financial & Administrative","Maintenance Bldg And Improve","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771042305130)"
"2021","Interfund Transfers","T/t Revenue Note 2016b (244)","Budget & Finance Department","Budget And Finance - Administration","The General Fund","0","2021001770771099305810)"
"2021","Financial & Administrative","Professional Services","Budget & Finance Department","Treasury","The General Fund","0","2021001770777041105130)"
"2021","Financial & Administrative","External Legal Services","Budget & Finance Department","Treasury","The General Fund","0","2021001770777041115130)"
"2021","Financial & Administrative","Other Contractual Services","Budget & Finance Department","Treasury","The General Fund","0","2021001770777041205130)"
"2021","Financial & Administrative","Interest Expense","Budget & Finance Department","Treasury","The General Fund","0","2021001770777072505130)"
"2021","Financial & Administrative","Permanent Full Time","Budget & Finance Department","Mail Services","The General Fund","0","2021001770777110115130)"
"2021","Other General Government","Permanent Part Time","Budget & Finance Department","Mail Services","The General Fund","30229.3","2021001770777110125190)"
"2021","Other General Government","Social Security","Budget & Finance Department","Mail Services","The General Fund","2312.54","2021001770777120105190)"
"2021","Other General Government","Retirement","Budget & Finance Department","Mail Services","The General Fund","5689.15","2021001770777120205190)"
"2021","Other General Government","Health Insurance","Budget & Finance Department","Mail Services","The General Fund","0","2021001770777120305190)"
"2021","Other General Government","Retirees Health Insurance Contributions","Budget & Finance Department","Mail Services","The General Fund","0","2021001770777120315190)"
"2021","Other General Government","Life Insurance","Budget & Finance Department","Mail Services","The General Fund","314.6","2021001770777120405190)"
"2021","Other General Government","Workers' Compensation","Budget & Finance Department","Mail Services","The General Fund","604.59","2021001770777120605190)"
"2021","Other General Government","Materials And Supplies","Budget & Finance Department","Mail Services","The General Fund","350","2021001770777130105190)"
"2021","Other General Government","Office Supplies","Budget & Finance Department","Mail Services","The General Fund","0","2021001770777130205190)"
"2021","Other General Government","Gasoline, Oil, Grease","Budget & Finance Department","Mail Services","The General Fund","1380.72","2021001770777131505190)"
"2021","Other General Government","Meals/food","Budget & Finance Department","Mail Services","The General Fund","0","2021001770777132655190)"
"2021","Other General Government","Professional Services","Budget & Finance Department","Mail Services","The General Fund","0","2021001770777141105190)"
"2021","Other General Government","Other Contractual Services","Budget & Finance Department","Mail Services","The General Fund","7500","2021001770777141205190)"
"2021","Other General Government","Fleet Service Cost-Variable","Budget & Finance Department","Mail Services","The General Fund","3333","2021001770777142105190)"
"2021","Other General Government","Fleet Service Cost-Fixed","Budget & Finance Department","Mail Services","The General Fund","2385.76","2021001770777142115190)"
"2021","Other General Government","Inventory Purchases","Budget & Finance Department","Mail Services","The General Fund","0","2021001770777143005190)"
"2021","Other General Government","Machinery And Equipment","Budget & Finance Department","Mail Services","The General Fund","0","2021001770777160405190)"
"2021","Financial & Administrative","Permanent Full Time","Budget & Finance Department","Accounts Payable","The General Fund","62753.97","2021001770777210115130)"
"2021","Financial & Administrative","Overtime-One And One-Half Rate","Budget & Finance Department","Accounts Payable","The General Fund","0","2021001770777210305130)"
"2021","Financial & Administrative","Social Security","Budget & Finance Department","Accounts Payable","The General Fund","4923.77","2021001770777220105130)"
"2021","Financial & Administrative","Retirement","Budget & Finance Department","Accounts Payable","The General Fund","12113.11","2021001770777220205130)"
"2021","Financial & Administrative","Health Insurance","Budget & Finance Department","Accounts Payable","The General Fund","8766.83","2021001770777220305130)"
"2021","Financial & Administrative","Retirees Health Insurance Contributions","Budget & Finance Department","Accounts Payable","The General Fund","0","2021001770777220315130)"
"2021","Financial & Administrative","Life Insurance","Budget & Finance Department","Accounts Payable","The General Fund","196.63","2021001770777220405130)"
"2021","Financial & Administrative","Workers' Compensation","Budget & Finance Department","Accounts Payable","The General Fund","1287.26","2021001770777220605130)"
"2021","Financial & Administrative","Non-Capital Equipment","Budget & Finance Department","Accounts Payable","The General Fund","600","2021001770777230095130)"
"2021","Financial & Administrative","Materials And Supplies","Budget & Finance Department","Accounts Payable","The General Fund","250","2021001770777230105130)"
"2021","Financial & Administrative","Office Supplies","Budget & Finance Department","Accounts Payable","The General Fund","200","2021001770777230205130)"
"2021","Financial & Administrative","Telephone","Budget & Finance Department","Accounts Payable","The General Fund","200","2021001770777231105130)"
"2021","Financial & Administrative","Postage","Budget & Finance Department","Accounts Payable","The General Fund","500","2021001770777231205130)"
"2021","Financial & Administrative","Property Tax","Budget & Finance Department","Accounts Payable","The General Fund","450","2021001770777231215130)"
"2021","Financial & Administrative","Travel & Training","Budget & Finance Department","Accounts Payable","The General Fund","1500","2021001770777232105130)"
"2021","Financial & Administrative","Books & Films","Budget & Finance Department","Accounts Payable","The General Fund","0","2021001770777232405130)"
"2021","Financial & Administrative","Dues, Memberships, Publication","Budget & Finance Department","Accounts Payable","The General Fund","0","2021001770777232505130)"
"2021","Financial & Administrative","Meals/food","Budget & Finance Department","Accounts Payable","The General Fund","0","2021001770777232655130)"
"2021","Financial & Administrative","Temp Services (Manpower/temp Help)","Budget & Finance Department","Accounts Payable","The General Fund","0","2021001770777241255130)"
"2021","Financial & Administrative","Maintenance Office/other Equip","Budget & Finance Department","Accounts Payable","The General Fund","2500","2021001770777242205130)"
"2021","Financial & Administrative","Machinery And Equipment","Budget & Finance Department","Accounts Payable","The General Fund","0","2021001770777260405130)"
"2021","Financial & Administrative","Permanent Full Time","Budget & Finance Department","Payroll","The General Fund","143502.65","2021001770777310115130)"
"2021","Financial & Administrative","Permanent Part Time","Budget & Finance Department","Payroll","The General Fund","19363.41","2021001770777310125130)"
"2021","Financial & Administrative","Overtime-One And One-Half Rate","Budget & Finance Department","Payroll","The General Fund","0","2021001770777310305130)"
"2021","Financial & Administrative","Social Security","Budget & Finance Department","Payroll","The General Fund","12740.77","2021001770777320105130)"
"2021","Financial & Administrative","Retirement","Budget & Finance Department","Payroll","The General Fund","31343.97","2021001770777320205130)"
"2021","Financial & Administrative","Health Insurance","Budget & Finance Department","Payroll","The General Fund","29691.84","2021001770777320305130)"
"2021","Financial & Administrative","Retirees Health Insurance Contributions","Budget & Finance Department","Payroll","The General Fund","0","2021001770777320315130)"
"2021","Financial & Administrative","Life Insurance","Budget & Finance Department","Payroll","The General Fund","621.34","2021001770777320405130)"
"2021","Financial & Administrative","Workers' Compensation","Budget & Finance Department","Payroll","The General Fund","3330.92","2021001770777320605130)"
"2021","Financial & Administrative","Non-Capital Equipment","Budget & Finance Department","Payroll","The General Fund","1000","2021001770777330095130)"
"2021","Financial & Administrative","Materials And Supplies","Budget & Finance Department","Payroll","The General Fund","250","2021001770777330105130)"
"2021","Financial & Administrative","Office Supplies","Budget & Finance Department","Payroll","The General Fund","0","2021001770777330205130)"
"2021","Financial & Administrative","Printing And Binding","Budget & Finance Department","Payroll","The General Fund","0","2021001770777330305130)"
"2021","Financial & Administrative","Telephone","Budget & Finance Department","Payroll","The General Fund","200","2021001770777331105130)"
"2021","Financial & Administrative","Postage","Budget & Finance Department","Payroll","The General Fund","2000","2021001770777331205130)"
"2021","Financial & Administrative","Travel & Training","Budget & Finance Department","Payroll","The General Fund","2000","2021001770777332105130)"
"2021","Financial & Administrative","Safety Awards","Budget & Finance Department","Payroll","The General Fund","0","2021001770777332305130)"
"2021","Financial & Administrative","Books & Films","Budget & Finance Department","Payroll","The General Fund","0","2021001770777332405130)"
"2021","Financial & Administrative","Dues, Memberships, Publication","Budget & Finance Department","Payroll","The General Fund","1000","2021001770777332505130)"
"2021","Financial & Administrative","Meals/food","Budget & Finance Department","Payroll","The General Fund","0","2021001770777332655130)"
"2021","Financial & Administrative","Temp Services (Manpower/temp Help)","Budget & Finance Department","Payroll","The General Fund","0","2021001770777341255130)"
"2021","Financial & Administrative","Maintenance Office/other Equip","Budget & Finance Department","Payroll","The General Fund","500","2021001770777342205130)"
"2021","Financial & Administrative","Machinery And Equipment","Budget & Finance Department","Payroll","The General Fund","0","2021001770777360405130)"
"2021","Financial & Administrative","Permanent Full Time","Budget & Finance Department","Billings & Collections","The General Fund","399938.29","2021001770777410115130)"
"2021","Financial & Administrative","Permanent Part Time","Budget & Finance Department","Billings & Collections","The General Fund","0","2021001770777410125130)"
"2021","Financial & Administrative","Overtime-One And One-Half Rate","Budget & Finance Department","Billings & Collections","The General Fund","16000","2021001770777410305130)"
"2021","Financial & Administrative","Social Security","Budget & Finance Department","Billings & Collections","The General Fund","31379.79","2021001770777420105130)"
"2021","Financial & Administrative","Retirement","Budget & Finance Department","Billings & Collections","The General Fund","77198.38","2021001770777420205130)"
