"business_type","id","name","start_date","physical_address","physical_city","physical_state","mailing_address","mailing_city","mailing_state","mailing_zip_code","business_phone","email","owner","latitude","longitude","location"
"APARTMENT OR CONDO RENTALS","32358","ARBOR VILLAS LLC","2004-10-23T00:00:00.000","2411 SW 35TH PL","GAINESVILLE","FL","13400 PROGRESS BLVD","ALACHUA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","ARBOR VILLAS LLC","29.620051","-82.358579","POINT (-82.358579 29.620051)"
"APARTMENT OR CONDO RENTALS","45300","HAMMOCKS OFF 6TH (THE )","2020-06-22T00:00:00.000","321 NE 21ST LN","GAINESVILLE","FL","300 AVENUE OF THE CHAMPIONS , STE 140","PALM BEACH GARDENS","FL","33418","407-585-2721","LICENSES@ATRIUMMANAGEMENT.COM","G4 GATOR, LLC",,,
"APARTMENT OR CONDO RENTALS","42940","GNV CITY CENTER, LLC","2017-08-01T00:00:00.000","230 SW 2ND AVE","GAINESVILLE","FL","845 NE 79TH ST","MIAMI","FL","33138","352-745-7800","viglesias@maverickfl.com","GNV CITY CENTER, LLC","29.650263","-82.327436","POINT (-82.327436 29.650263)"
"APARTMENT OR CONDO RENTALS","37377","SABAL PALMS","2009-08-01T00:00:00.000","1013 SW 7TH AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","HERITAGE   INVESTMENT GROUP OF GAINESVILLE LLC","29.645736","-82.335281","POINT (-82.335281 29.645736)"
"APARTMENT OR CONDO RENTALS","28357","NETTY CORPORATION/OAK GLADE WEST APTS.","2002-10-01T00:00:00.000","3015 SW 41ST AVE","GAINESVILLE","FL","3434 SW 24TH AVE, STE A","GAINESVILLE","FL","32607","352-338-1000","CHULANET@AOL.COM","NETTY  CORPORATION",,,
"APARTMENT OR CONDO RENTALS","12377","COLLEGE PARK APARTMENTS","1995-10-04T00:00:00.000","VARIOUS","GAINESVILLE","FL","220 NW MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEPARK@COLLIERCOMPANIES.COM","NATHAN  COLLIER",,,
"APARTMENT OR CONDO RENTALS","40736","COLONY 33 LLC","2013-10-01T00:00:00.000","715 SW 9TH ST","GAINESVILLE","FL","907 NW 13TH ST","GAINESVILLE","FL","32601","352-505-5049","JENNIFER@CROSSKEYSPROPERTIES.COM","CORPORATION  COLONY 33 LLC","29.645303","-82.333661","POINT (-82.333661 29.645303)"
"APARTMENT OR CONDO RENTALS","32771","LITTLE PINES APTS..","2003-05-30T00:00:00.000","710 NW 16TH AVE","GAINESVILLE","FL","2622 NW 43RD ST, SUITE A3","GAINESVILLE","FL","32606","352-372-7755","BREE@ASSOCIATESREALTY.COM","SUNIBUD, LLC","29.66664","-82.332091","POINT (-82.332091 29.66664)"
"APARTMENT OR CONDO RENTALS","23501","ESTATES, THE","1991-01-01T00:00:00.000","340 NW 17TH ST","GAINESVILLE","FL","COLLEGE PARK, 220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEPARK@COLLIERCOMPANIES.COM","NATHAN  COLLIER","29.65468","-82.344671","POINT (-82.344671 29.65468)"
"APARTMENT OR CONDO RENTALS","35355","UNION STREET APARTMENTS","2006-08-01T00:00:00.000","1202 SW 1ST AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","CAPITAL ASSETS GROUP, LLC","29.651159","-82.337308","POINT (-82.337308 29.651159)"
"APARTMENT OR CONDO RENTALS","20424","SUN BAY APARTMENTS","1995-09-25T00:00:00.000","708 SW 16TH AVE","GAINESVILLE","FL","708 SW 16TH AVE, OFFICE","GAINESVILLE","FL","32601","352-376-6720","LEASING@SUNBAYUF.COM","SUN BAY APARTMENTS, LLC","29.636575","-82.332254","POINT (-82.332254 29.636575)"
"APARTMENT OR CONDO RENTALS","43664","FLORIDA HOMES 6 LP","2016-09-27T00:00:00.000","1800 NW 4TH ST","GAINESVILLE","FL","1800 NW 4TH ST, OFFICE","GAINESVILLE","FL","32609","352-204-2496","DEVIN.MCFADDEN@CUSHWAKE.COM","FLORIDA  HOMES 6 LP","29.668426","-82.328773","POINT (-82.328773 29.668426)"
"APARTMENT OR CONDO RENTALS","33691","BIVENS COVE APARTMENTS","2006-05-18T00:00:00.000","3301 SW 13TH ST","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","BIVENSCOVE@COLLIERCOMPANIES.COM","SOUTHWEST  13TH ST APARTMENTS, LLC","29.622188","-82.339605","POINT (-82.339605 29.622188)"
"APARTMENT OR CONDO RENTALS","41152","SAVION PARK LUXURY APARTMENTS","2014-07-25T00:00:00.000","719 SW 5TH AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","MIDTOWN  PROPERTIES OF GAINESVILLE, LLC","29.647191","-82.332486","POINT (-82.332486 29.647191)"
"APARTMENT OR CONDO RENTALS","33131","WNC 1114, LLC","2004-08-09T00:00:00.000","1100 SW 6TH AVE","GAINESVILLE","FL","P.O. BOX 12322","GAINESVILLE","FL","32606","352-415-2123","AFOX@PROMANFL.COM","WNC 1114, LLC","29.64671","-82.336157","POINT (-82.336157 29.64671)"
"APARTMENT OR CONDO RENTALS","27192","MADISON MANOR APARTMENTS","2001-09-06T00:00:00.000","1406 SW 18TH PL","GAINESVILLE","FL","PO BOX 321","MCINTOSH","FL","32664","352-591-2932","DFEASTERDEVELOPCORP@YAHOO.COM","DAN  FEASTER PROPERTIES, INC.","29.634677","-82.340519","POINT (-82.340519 29.634677)"
"APARTMENT OR CONDO RENTALS","45295","HRA CC GAINESVILLE LLC","2021-12-17T00:00:00.000","1742 SW 38TH TER","GAINESVILLE","FL","601 UNION ST , STE 1401","SEATTLE","WA","98101","352-388-5400","ASHTON@CAMPUSCIRCLE.COM","HRA CC GAINESVILLE LLC","29.636721","-82.380884","POINT (-82.380884 29.636721)"
"APARTMENT OR CONDO RENTALS","45112","JUBLAN INC","2021-07-15T00:00:00.000","508 NE 4TH AVE","GAINESVILLE","FL","2747 SW 119TH TER","GAINESVILLE","FL","32608","954-701-1425","KNISLEYKM@GMAIL.COM","JUBLAN INC","29.654637","-82.320616","POINT (-82.320616 29.654637)"
"APARTMENT OR CONDO RENTALS","33381","GAINESVILLE PLACE APARTMENTS","2005-05-24T00:00:00.000","2800 SW 35TH PL","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","GAINESVILLEPLACE@COLLIERCOMPANIES.COM","GAINESVILLE PLACE LLC","29.619992","-82.365851","POINT (-82.365851 29.619992)"
"APARTMENT OR CONDO RENTALS","24444","9 GRAND, LLC","1998-09-01T00:00:00.000","1011 NW 41ST AVE","GAINESVILLE","FL","2622 NW 43RD ST, SUITE A-3","GAINESVILLE","FL","32606","352-372-7755","ADAMS@ASSOCIATESREALTY.COM","9 GRAND, LLC","29.690362","-82.335145","POINT (-82.335145 29.690362)"
"APARTMENT OR CONDO RENTALS","44130","WYNWOOD, THE","2018-03-22T00:00:00.000","3461 SW 2ND AVE","GAINESVILLE","FL","3461 SW 2ND AVE","GAINESVILLE","FL","32607","352-327-3644","WYNWOOD@L3CAMPUS.COM","GATOR  APARTMENT INVESTORS LLC","29.650488","-82.374519","POINT (-82.374519 29.650488)"
"APARTMENT OR CONDO RENTALS","35292","EPOCH-WILDFLOWER, LLC","2007-10-11T00:00:00.000","1210 SW 11TH AVE","GAINESVILLE","FL","1210 SW 11TH AVE","GAINESVILLE","FL","32601","352-376-2341","WILDFLOWERMANAGER@EPOCHONSITE.COM","EPOCH-WILDFLOWER, LLC","29.640194","-82.337711","POINT (-82.337711 29.640194)"
"APARTMENT OR CONDO RENTALS","41145","ROBERT O'BRIEN APARTMENTS","2014-01-30T00:00:00.000","2901 NW 14TH ST","GAINESVILLE","FL","201 NW 10TH AVE","GAINESVILLE","FL","32601","352-514-2039","greg@vibrant.properties","FLYING START PROPERTIES LLC","29.679915","-82.340267","POINT (-82.340267 29.679915)"
"APARTMENT OR CONDO RENTALS","18216","PARKSIDE APARTMENTS","1995-09-19T00:00:00.000","951 SW 11TH ST","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEMANOR@COLLIERCOMPANIES.COM","COLLEGE PARK PROPERTIES","29.643305","-82.335794","POINT (-82.335794 29.643305)"
"APARTMENT OR CONDO RENTALS","28383","BRIDGELIGHT APARTMENTS","2002-10-01T00:00:00.000","3006 SW 23RD ST","GAINESVILLE","FL","13400 PROGRESS BLVD","ALACHUA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","DON  PUCKETT","29.623102","-82.356033","POINT (-82.356033 29.623102)"
"APARTMENT OR CONDO RENTALS","44931","ARP SW 35TH PLACE, LLC","2021-05-01T00:00:00.000","3100 SW 35TH PL","GAINESVILLE","FL","3100 SW 35TH PL","GAINESVILLE","FL","32608","352-225-3333","LIZ@PMGLIVING.COM","ARP  SW 25TH PLACE, LLC","29.621492","-82.369991","POINT (-82.369991 29.621492)"
"APARTMENT OR CONDO RENTALS","32047","MITCHELL REALTY SVCS., INC.","2004-11-24T00:00:00.000","2361 SW 31ST PL","GAINESVILLE","FL","726 NW 8TH AVE","GAINESVILLE","FL","32601","352-374-8579","ramitchell32@yahoo.com","MITCHELL REALTY SVCS., INC.","29.623433","-82.357648","POINT (-82.357648 29.623433)"
"APARTMENT OR CONDO RENTALS","43490","CASCADES LUXURY APARTMENTS","2018-07-22T00:00:00.000","925 SW 4TH AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","SOUTHPARK  INVESTMENT GROUP, LLC","29.648415","-82.333588","POINT (-82.333588 29.648415)"
"APARTMENT OR CONDO RENTALS","29558","VILLAGE CROSSING APARTMENTS","2000-10-01T00:00:00.000","501 SE 18TH ST","GAINESVILLE","FL","501 SE 18TH ST","GAINESVILLE","FL","32641","352-373-9914","VILLAGECROSSINGMGR@IMPROSYNERGIES.COM","CREATIVE CHOICE XV LTD","29.647421","-82.301698","POINT (-82.301698 29.647421)"
"APARTMENT OR CONDO RENTALS","22324","SAUL SILBER PROPERTIES, NE 16 AVE","1996-01-11T00:00:00.000","1615 NE 16TH AVE","GAINESVILLE","FL","3434 SW 24TH AVENUE, SUITE A","GAINESVILLE","FL","32607","352-338-1000","CHULANET@AOL.COM","SAUL  SILBER","29.666499","-82.304649","POINT (-82.304649 29.666499)"
"APARTMENT OR CONDO RENTALS","43240","GATEWAY AT GLADES, LLC","2017-03-07T00:00:00.000","3415 SW 39TH BLVD","GAINESVILLE","FL","1801 S FEDERAL HWY","BOCA RATON","FL","33432","352-377-4070","MANAGER@THENOOKGNV.COM","GATEWAY AT GLADES, LLC","29.617936","-82.373116","POINT (-82.373116 29.617936)"
"APARTMENT OR CONDO RENTALS","16290","LAKEWOOD VILLAS APARTMENTS","1995-09-14T00:00:00.000","700 SW 62ND BLVD","GAINESVILLE","FL","13400 PRGRESS BLVD.","ALACHUA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","SIDNEY P. KRISER TRUST","29.647525","-82.401579","POINT (-82.401579 29.647525)"
"APARTMENT OR CONDO RENTALS","23506","COLLEGE PARK APARTMENTS/2ND AV","1982-01-01T00:00:00.000","1910 NW 2ND AVE","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEPARK@COLLIERCOMPANIES.COM","NATHAN  COLLIER","29.6535","-82.347971","POINT (-82.347971 29.6535)"
"APARTMENT OR CONDO RENTALS","30071","HAMPTON OAKS APARTMENTS, INC.","2003-11-18T00:00:00.000","122 SW 62ND ST","GAINESVILLE","FL","124 SW 62ND STREET","GAINESVILLE","FL","32607","352-333-8643","JCLAYTON@SILVERWINGPROPERTIES.COM","HAMPTON  OAKS APARTMENTS, INC","29.651733","-82.408927","POINT (-82.408927 29.651733)"
"APARTMENT OR CONDO RENTALS","36334","DELANEY VENTURES LLC","2009-06-01T00:00:00.000","3520 SW 20TH AVE","GAINESVILLE","FL","1710 NW 23RD ST","GAINESVILLE","FL","32605","352-258-0094","BRUCEDELANEYBROKER@GMAIL.COM","DELANEY VENTURES LLC","29.634111","-82.375712","POINT (-82.375712 29.634111)"
"APARTMENT OR CONDO RENTALS","43131","AGP CANOPY OWNER LLC","2017-06-29T00:00:00.000","4400 SW 20TH AVE","GAINESVILLE","FL","4400 SW 20TH AVE, OFFICE","GAINESVILLE","FL","32607","352-367-8383","KCROSS@PEAKCAMPUS.COM","AGP CANOPY OWNER LLC","29.63634","-82.389375","POINT (-82.389375 29.63634)"
"APARTMENT OR CONDO RENTALS","24129","TIVOLI APARTMENTS","1998-05-01T00:00:00.000","2841 SW 13TH ST","GAINESVILLE","FL","2841 SW 13TH ST","GAINESVILLE","FL","32608","352-379-8090","AP@EMMERGROUP.COM","TIVOLI  ASSOCIATES LTD OF GAINESVILLE","29.624004","-82.339346","POINT (-82.339346 29.624004)"
"APARTMENT OR CONDO RENTALS","23503","COLLEGIATE QUARTER","1994-01-01T00:00:00.000","1630 NW 2ND AVE","GAINESVILLE","FL","COLLEGE PARK, 220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEPARK@COLLIERCOMPANIES.COM","NATHAN  COLLIER","29.653492","-82.344236","POINT (-82.344236 29.653492)"
"APARTMENT OR CONDO RENTALS","18487","PINEWOOD APARTMENTS PHASE II","1995-09-13T00:00:00.000","4151 NW 43RD ST","GAINESVILLE","FL","4229 NW 43RD ST","GAINESVILLE","FL","32606","352-372-0950","MARJORIE@PINEWOODPROP.COM","PINEWOOD  PROPERTIES OF G'VILLE LLC","29.691861","-82.388996","POINT (-82.388996 29.691861)"
"APARTMENT OR CONDO RENTALS","44165","RETREAT AT GAINESVILLE, LLC","2016-08-01T00:00:00.000","1001 SW 17TH LN","GAINESVILLE","FL","P.O. BOX 34631","CHARLOTTE","NC","28234","352-372-6535","BECKY.HOLTON@LANDMARKPROPERTIES.COM","RETREAT  AT GAINESVILLE, LLC","29.636145","-82.335401","POINT (-82.335401 29.636145)"
"APARTMENT OR CONDO RENTALS","42282","NAPIER GRANT APARTMENTS","2016-04-08T00:00:00.000","2340 SW 32ND PL","GAINESVILLE","FL","13400 PROGRESS BLVD","ALACHUA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","DONNA  LOVVORN","29.621792","-82.357906","POINT (-82.357906 29.621792)"
"APARTMENT OR CONDO RENTALS","36061","SM-WHISPERWOOD, LLC","2008-02-14T00:00:00.000","4100 NW 28TH LN","GAINESVILLE","FL","9027 TOWN CENTER PARKWAY","LAKEWOOD RANCH","FL","34202","941-907-0099","nicole@smgpm.com","SM-WHISPERWOOD, LLC","29.679559","-82.386743","POINT (-82.386743 29.679559)"
"APARTMENT OR CONDO RENTALS","10663","ARLINGTON SQUARE APTS","1994-02-02T00:00:00.000","320 SE 3RD ST","GAINESVILLE","FL","220 N MAIN","GAINESVILLE","FL","32601","352-338-0002","ARLINGTONSQUARE@COLLIERCOMPANIES.COM","NATHAN  COLLIER","29.648691","-82.322372","POINT (-82.322372 29.648691)"
"APARTMENT OR CONDO RENTALS","28264","NEW HORIZONS PROPERTIES, INC.","2002-10-01T00:00:00.000","3010 SW 35TH PL","GAINESVILLE","FL","4300 SW 13TH ST.","GAINESVILLE","FL","32608","352-374-5600","kandis_patrick@mbhci.org","NEW HORIZONS PROPERTIES, INC.","29.621175","-82.369097","POINT (-82.369097 29.621175)"
"APARTMENT OR CONDO RENTALS","40515","TERRAPIN D LLC","2012-06-01T00:00:00.000","300 NW 18TH ST","GAINESVILLE","FL","2811 NW 58TH BLVD","GAINESVILLE","FL","32606","352-376-1111","ACCOUNTING@CIRCAPROPERTIES.COM","TERRAPIN D LLC","29.654285","-82.346303","POINT (-82.346303 29.654285)"
"APARTMENT OR CONDO RENTALS","43855","FLORIDA HOMES 7, LP","2018-01-05T00:00:00.000","4117 SW 20TH AVE","GAINESVILLE","FL","4117 SW 20TH AVE, OFFICE","GAINESVILLE","FL","32607","352-375-1519","CLIFF.DEASON@CUSHWAKE.COM","FLORIDA  HOMES 7, LP","29.634403","-82.385025","POINT (-82.385025 29.634403)"
"APARTMENT OR CONDO RENTALS","21191","VICTORIA APARTMENTS OF GAINESVILLE","1996-01-18T00:00:00.000","424 NE 6TH ST","GAINESVILLE","FL","503 SW 23RD PL","GAINESVILLE","FL","32601","352-317-8282","JRBARROW@GMAIL.COM","BARROW FAMILY REVOCABLE TRUST","29.655436","-82.318559","POINT (-82.318559 29.655436)"
"APARTMENT OR CONDO RENTALS","45299","HAMMOCKS ON 20TH (THE )","2020-06-23T00:00:00.000","3751 SW 20TH AVE","GAINESVILLE","FL","300 AVENUE OFTHE CHAMPIONS , T140","PALM BEACH GARDENS","FL","33418","407-585-2721","LICENSES@ATRIUMMANAGEMENT.COM","G4 COURTNEY, LLC","29.633979","-82.379573","POINT (-82.379573 29.633979)"
"APARTMENT OR CONDO RENTALS","28356","SAUL SILBER/SOUTHWOOD APTS.","2002-10-01T00:00:00.000","2660 SW 38TH PL","GAINESVILLE","FL","3434 SW 24TH AVENUE, SUITE A","GAINESVILLE","FL","32607","352-338-1000","CHULANET@AOL.COM","SAUL  SILBER","29.615264","-82.362042","POINT (-82.362042 29.615264)"
"APARTMENT OR CONDO RENTALS","43630","EVERGREEN AT UPTOWN VILLAGE","2017-10-30T00:00:00.000","3780 NW 24TH BLVD","GAINESVILLE","FL","1750 FOUNDERS PKWY, STE 180","ALPHARETTA","GA","30009","352-375-9071","EVERGREENUPTOWN-CM@PEGASUSRESIDENTIAL.COM","EVERGREEN AT  UPTOWN VILLAGE LLC","29.687159","-82.35794","POINT (-82.35794 29.687159)"
"APARTMENT OR CONDO RENTALS","44260","LCH II LLC","2018-08-09T00:00:00.000","1901 SW 40TH TER","GAINESVILLE","FL","1154 NW 136TH ST","NEWBERRY","FL","32669","352-335-7066","SHANRON@COX.NET","LCH II LLC","29.634958","-82.384609","POINT (-82.384609 29.634958)"
"APARTMENT OR CONDO RENTALS","38421","KALLMAN, CLAYTON H. / CIRCA PROPERTIES","2010-01-01T00:00:00.000","00111 NW 16TH ST, A1","GAINESVILLE","FL","111 NW 16TH ST, BUILDING A OFFICE","GAINESVILLE","FL","32603","352-376-1111","ACCOUNTING@CIRCAPROPERTIES.COM","CIRCA PROPERTIES, LLC","29.653307","-82.343253","POINT (-82.343253 29.653307)"
"APARTMENT OR CONDO RENTALS","20001","SNOEREN, MARGE","1995-10-02T00:00:00.000","1213 NW 39TH AVE, SUITE B","GAINESVILLE","FL","4141 NW 37TH PL, SUITE B","GAINESVILLE","FL","32606","352-375-7104","MSSNOEREN@GMAIL.COM","MARGE  SNOEREN","29.688515","-82.337111","POINT (-82.337111 29.688515)"
"APARTMENT OR CONDO RENTALS","34727","VILLAGE GREEN APARTMENTS","2003-01-06T00:00:00.000","3101 NE 15TH ST","GAINESVILLE","FL","26301 CURTISS WRIGHT PARKWAY, SUITE 110","RICHMOND HEIGHTS","OH","44143","352-378-9135","TMCGINTY@PKMANAGEMENT.COM","CAL-VFG INVESTORS, LLC","29.682337","-82.305803","POINT (-82.305803 29.682337)"
"APARTMENT OR CONDO RENTALS","28265","NEW HORIZONS PROPERTIES II, INC. /","2002-10-01T00:00:00.000","3440 SW 28TH TER","GAINESVILLE","FL","4300 SW 13TH ST","GAINESVILLE","FL","32608","352-374-5600","kandis_patrick@mbhci.org","NEW HORIZONS PROPERTIES II, INC.","29.61906","-82.365547","POINT (-82.365547 29.61906)"
"APARTMENT OR CONDO RENTALS","32705","CENTER POINT APARTMENTS.","1995-11-21T00:00:00.000","1220 NW 12TH ST","GAINESVILLE","FL","1220 NW 12TH ST","GAINESVILLE","FL","32601","352-371-3636","SILBERRN@AOL.COM","E.F.N. PROPERTIES, LLC","29.663481","-82.337225","POINT (-82.337225 29.663481)"
"APARTMENT OR CONDO RENTALS","45037","PMF GAINESVILLE 77, LLC","2021-12-03T00:00:00.000","124 SW 62ND ST","GAINESVILLE","FL","2693 W FAIRBANKS BLVD","ORLANDO","FL","32789","352-331-0101","TEILAND@ALIGNCOMMUNITIES.COM","PMF  GAINESVILLE 77, LLC","29.651559","-82.408904","POINT (-82.408904 29.651559)"
"APARTMENT OR CONDO RENTALS","42693","QUAD EQUITIES 15TH STREET, LLC","2013-12-16T00:00:00.000","102 NW 15TH ST","GAINESVILLE","FL","1320 NW 3RD AVE, STE 206","GAINESVILLE","FL","32603","352-337-9255","ERIC@ALLIGATORREALTY.COM","QUAD EQUITIES 15TH STREET LLC","29.652812","-82.3418","POINT (-82.3418 29.652812)"
"APARTMENT OR CONDO RENTALS","41684","TUSCANA LUXURY APARTMENTS","2015-08-01T00:00:00.000","811 SW 8TH ST","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","MIDTOWN PROPERTIES OF GAINESVILLE, LLC","29.64471","-82.333128","POINT (-82.333128 29.64471)"
"APARTMENT OR CONDO RENTALS","30667","COTTAGES@DEPOT PARK LLC, (THE)","2004-02-01T00:00:00.000","510 SE 8TH ST","GAINESVILLE","FL","717 SE 5TH AVE","GAINESVILLE","FL","32601-6942","352-339-1965","BEATNIKS@BELLSOUTH.NET","CORP  COTTAGES@DEPOT PARK LLC, (THE)","29.646368","-82.316495","POINT (-82.316495 29.646368)"
"APARTMENT OR CONDO RENTALS","32197","DALY, KEVIN.","2004-04-01T00:00:00.000","605 NW 15TH ST","GAINESVILLE","FL","2300 NW 23RD ST","GAINESVILLE","FL","32605","352-384-0172","KEVIN@KEVINMDALYPA.COM","KEVIN  DALY","29.656724","-82.341781","POINT (-82.341781 29.656724)"
"APARTMENT OR CONDO RENTALS","42575","LIV HOLDINGS, LLC","2016-03-30T00:00:00.000","1902 SW 42ND WAY","GAINESVILLE","FL","502 NW 16TH AVE, STE 1","GAINESVILLE","FL","32601","352-375-4600","DHUFF@AMJINC.COM","LIV HOLDINGS, LLC","29.635801","-82.388576","POINT (-82.388576 29.635801)"
"APARTMENT OR CONDO RENTALS","39729","BELLA VISTA APARTMENTS","2012-04-01T00:00:00.000","1123 SW 5TH AVE","GAINESVILLE","FL","14260 W NEWBERRY RD, #346","NEWBERRY","FL","32669","352-335-5424","BBELTZ@BELLAPROPERTIES.NET","BILLY OR SUSAN  BELTZ","29.647569","-82.336672","POINT (-82.336672 29.647569)"
"APARTMENT OR CONDO RENTALS","27341","SUNSET APARTMENTS.","2000-12-28T00:00:00.000","1500 NW 12TH ST","GAINESVILLE","FL","1515 NW 10TH ST","GAINESVILLE","FL","32601","352-378-9400","HORIZON@CHPC2.ORG","PARTNERS  COMMUNITY HOUSING","29.665872","-82.3372","POINT (-82.3372 29.665872)"
"APARTMENT OR CONDO RENTALS","41144","CY GATORS, LLC","2014-06-03T00:00:00.000","1231 SW 3RD AVE","GAINESVILLE","FL","13400 PROGRESS BLVD","ALACHUA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","CY GATORS, LLC","29.649288","-82.337598","POINT (-82.337598 29.649288)"
"APARTMENT OR CONDO RENTALS","36532","GOMEZ PROPERTY MANAGEMENT, LLC","2009-08-13T00:00:00.000","3650 SW 20TH AVE","GAINESVILLE","FL","P O BOX 358374","GAINESVILLE","FL","32635","352-316-4803","greencoveapts@cox.net","CORPORATION  GOMEZ PROPERTY MANAGEMENT, LLC","29.633997","-82.37843","POINT (-82.37843 29.633997)"
"APARTMENT OR CONDO RENTALS","12633","MADISON POINTE APARTMENTS","1995-01-29T00:00:00.000","2701 NW 23RD BLVD","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","MADISONPOINTE@COLLIERCOMPANIES.COM","COUNTRY MANOR APTS., LTD.","29.678584","-82.349524","POINT (-82.349524 29.678584)"
"APARTMENT OR CONDO RENTALS","15468","HUNTERS CROSSING APARTMENTS","1995-09-14T00:00:00.000","4830 NW 43RD ST","GAINESVILLE","FL","13400 PROGRESS BLVD.","ALACHUA","FL","32615","352-505-6966","CORPORATE@CMCAPT.COM","SIDNEY P KRISER TRUST","29.697793","-82.388908","POINT (-82.388908 29.697793)"
"APARTMENT OR CONDO RENTALS","36389","SPANISH TRACE APARTMENTS","2009-06-01T00:00:00.000","3500 WINDMEADOWS BLVD","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","SPANISHTRACE@COLLIERCOMPANIES.COM","SPANISH TRACE APARTMENTS, LP","29.629147","-82.374332","POINT (-82.374332 29.629147)"
"APARTMENT OR CONDO RENTALS","12378","COLLEGE MANOR","1982-01-01T00:00:00.000","1216 SW 2ND AVE","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","COLLEGEMANOR@COLLIERCOMPANIES.COM","NATHAN  COLLIER","29.650243","-82.338271","POINT (-82.338271 29.650243)"
"APARTMENT OR CONDO RENTALS","34957","ROYALE PALMS","2007-08-01T00:00:00.000","1015 SW 7TH AVE","GAINESVILLE","FL","321 SW 13TH ST","GAINESVILLE","FL","32601","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","CAPITAL  ASSETS GROUP II, LLC","29.645736","-82.335817","POINT (-82.335817 29.645736)"
"APARTMENT OR CONDO RENTALS","27042","PALM BAY APARTMENTS.","2001-05-31T00:00:00.000","996 SW 16TH AVE","GAINESVILLE","FL","2406 SW 98TH DRIVE","GAINESVILLE","FL","32608","352-376-0635","BAOZHENYANG@HOTMAIL.COM","JIAXAING  WU","29.63661","-82.335368","POINT (-82.335368 29.63661)"
"APARTMENT OR CONDO RENTALS","36326","COLONIAL OAKS","2009-06-01T00:00:00.000","4241 SW 21ST PL","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-375-2152","PINETREEGARDENS@COLLIERCOMPANIES.COM","COLONIAL  OAKS APARTMENTS LLC","29.632759","-82.38859","POINT (-82.38859 29.632759)"
"APARTMENT OR CONDO RENTALS","43750","ARP 3020 SW ARCHER ROAD LLC","2018-08-09T00:00:00.000","3020 SW ARCHER RD","GAINESVILLE","FL","3113 W TAMBAY AVE","TAMPA","FL","33611","352-378-5766","MIKE@PMGLIVING.COM","ARP 3020  SW ARCHER ROAD LLC","29.629479","-82.367855","POINT (-82.367855 29.629479)"
"APARTMENT OR CONDO RENTALS","23651","WISTERIA DOWNS APARTMENTS","1994-08-01T00:00:00.000","405 SE 2ND AVE","GAINESVILLE","FL","220 N MAIN ST","GAINESVILLE","FL","32601","352-338-0002","ARLINGTONSQUARE@COLLIERCOMPANIES.COM","PARADIGM PROPERTIES","29.650219","-82.321461","POINT (-82.321461 29.650219)"
"APARTMENT OR CONDO RENTALS","28252","NOBA, LLC","2002-10-01T00:00:00.000","3904 SW 26TH DR","GAINESVILLE","FL","P.O. BOX 24943","FT. LAUDERDALE","FL","33307","352-332-5070","RHONDAHASTINGS@BELLSOUTH.NET","NOBA, LLC","29.615124","-82.361288","POINT (-82.361288 29.615124)"
"APARTMENT OR CONDO RENTALS","44128","ORANGE & BLUE APARTMENT INVESTORS LLC","2018-06-18T00:00:00.000","1022 SW 1ST AVE","GAINESVILLE","FL","3461 SW 2ND AVE","GAINESVILLE","FL","32607","352-327-3644","gainesville@l3campus.com","ORANGE AND BLUE  APARTMENT INVESTORS LLC","29.65116","-82.335855","POINT (-82.335855 29.65116)"
