"borough","borough_citywide_office_b","district","school","school_name","school_category","program","language","language_translated","general_special_education","special_education_model"
"Queens","Queens North","25","25Q107","P.S. 107 Thomas A Dooley","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","25","25Q107","P.S. 107 Thomas A Dooley","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q107","P.S. 107 Thomas A Dooley","Elementary","Transitional Bilingual Education","Chinese","中文","Special Education","12:1:1"
"Queens","Queens North","25","25Q120","P.S. 120 Queens","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q120","P.S. 120 Queens","Elementary","Transitional Bilingual Education","Chinese","中文","Special Education","12:1:1"
"Queens","Queens North","25","25Q129","P.S. 129 Patricia Larkin","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1"
"Queens","Queens North","25","25Q163","P.S. 163 Flushing Heights","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q163","P.S. 163 Flushing Heights","Elementary","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q163","P.S. 163 Flushing Heights","Elementary","Transitional Bilingual Education","Chinese","中文","Special Education","12:1:1"
"Queens","Queens North","25","25Q185","J.H.S. 185 Edward Bleeker","Junior High-Intermediate-Middle","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q189","J.H.S. 189 Daniel Carter Beard","Junior High-Intermediate-Middle","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q237","I.S. 237","Junior High-Intermediate-Middle","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Manhattan","25","25Q241","Queens High School for Language Studies","High school","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q242","P.S. 242 Leonard P. Stavisky Early Childhood School","Early Childhood","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q244","The Active Learning Elementary School","Early Childhood","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q425","John Bowne High School","High school","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","25","25Q425","John Bowne High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","25","25Q460","Flushing High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","26","26Q162","P.S. 162 John Golden","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","26","26Q173","P.S. 173 Fresh Meadows","Elementary","Dual Language","Chinese","中文","General Education","Not Applicable"
"Queens","Queens North","26","26Q430","Francis Lewis High School","High school","Transitional Bilingual Education","Chinese","中文","General Education","Not Applicable"
"Queens","Queens South","27","27Q090","P.S. 090 Horace Mann","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens South","27","27Q137","M.S. 137 America's School of Heroes","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens South","27","27Q197","P.S. 197 The Ocean School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens South","27","27Q210","J.H.S. 210 Elizabeth Blackwell","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens South","27","27Q223","P.S. 223 Lyndon B. Johnson","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens South","27","27Q253","P.S. 253","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Queens","Bronx","27","27Q302","Queens High School for Information, Research, and Technology","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens South","27","27Q480","John Adams High School","High school","Transitional Bilingual Education","Bengali","বাংলা","General Education","Not Applicable"
"Queens","Queens South","27","27Q480","John Adams High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens South","28","28Q082","P.S. 082 Hammond","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens South","28","28Q086","P.S. Q086","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens South","28","28Q440","Forest Hills High School","High school","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Bronx","28","28Q505","Hillcrest High School","High school","Transitional Bilingual Education","Bengali","বাংলা","General Education","Not Applicable"
"Queens","Bronx","28","28Q505","Hillcrest High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens South","29","29Q095","P.S. 095 Eastwood","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens South","29","29Q095","P.S. 095 Eastwood","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q017","P.S. 017 Henry David Thoreau","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q076","P.S. 076 William Hallet","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q092","P.S. 092 Harry T. Stewart Sr.","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q092","P.S. 092 Harry T. Stewart Sr.","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q092","P.S. 092 Harry T. Stewart Sr.","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","30","30Q112","P.S. 112 Dutch Kills","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q127","P.S. 127 Aerospace Science Magnet School","K-8","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q145","I.S. 145 Joseph Pulitzer","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q145","I.S. 145 Joseph Pulitzer","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q148","P.S. 148 Queens","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q148","P.S. 148 Queens","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","30","30Q149","P.S. 149 Christa McAuliffe","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q150","P.S. 150 Queens","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q152","P.S. 152 Gwendoline N. Alleyne School","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q166","P.S. 166 Henry Gradstein","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q204","I.S. 204 Oliver W. Holmes","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q204","I.S. 204 Oliver W. Holmes","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","Special Education","ICT"
"Queens","Queens North","30","30Q204","I.S. 204 Oliver W. Holmes","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","30","30Q212","P.S. 212","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q222","P.S. Q222 - Fire Fighter Christopher A. Santora School","Early Childhood","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q228","The Ivan Lafayette Early Childhood School of the Arts","Early Childhood","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q228","The Ivan Lafayette Early Childhood School of the Arts","Early Childhood","Dual Language","Spanish","Español","Special Education","ICT"
"Queens","Queens North","30","30Q228","The Ivan Lafayette Early Childhood School of the Arts","Early Childhood","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Queens","Queens North","30","30Q235","Academy for New Americans","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q280","PS280Q: Home of the Lionhearts","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q329","East Elmhurst Community School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q398","The Hector Figueroa School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q445","William Cullen Bryant High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q450","Long Island City High School","High school","Dual Language","Spanish","Español","General Education","Not Applicable"
"Queens","Queens North","30","30Q555","Newcomers High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Staten Island","Staten Island","31","31R016","P.S. 016 John J. Driscoll","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Staten Island","Staten Island","31","31R019","P.S. 019 The Curtis School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Staten Island","Staten Island","31","31R020","P.S. 020 Port Richmond","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Staten Island","Staten Island","31","31R020","P.S. 020 Port Richmond","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Staten Island","Staten Island","31","31R022","P.S. 022 Graniteville","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Staten Island","Staten Island","31","31R022","P.S. 022 Graniteville","Elementary","Dual Language","Spanish","Español","Special Education","ICT"
"Staten Island","Staten Island","31","31R022","P.S. 022 Graniteville","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1"
"Staten Island","Staten Island","31","31R022","P.S. 022 Graniteville","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Staten Island","Staten Island","31","31R041","The Stephanie A. Vierno School","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Staten Island","Staten Island","31","31R044","P.S. 044 Thomas C. Brown","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Staten Island","Staten Island","31","31R051","I.S. 051 Edwin Markham","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Staten Island","Staten Island","31","31R057","P.S. 057 Hubert H. Humphrey","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Staten Island","Staten Island","31","31R061","I.S. 061 William A Morris","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","Special Education","ICT"
"Staten Island","Staten Island","31","31R450","Curtis High School","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K086","P.S. 086 The Irvington","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K106","P.S. 106 Edward Everett Hale","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K106","P.S. 106 Edward Everett Hale","Elementary","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K106","P.S. 106 Edward Everett Hale","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Brooklyn","Brooklyn North","32","32K116","P.S. 116 Elizabeth L Farrell","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K123","P.S. 123 Suydam","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K145","P.S. 145 Andrew Jackson","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K151","P.S. 151 Lyndon B. Johnson","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K162","J.H.S. 162 The Willoughby","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K274","P.S. 274 Kosciusko","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K291","J.H.S. 291 Roland Hayes","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K291","J.H.S. 291 Roland Hayes","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Brooklyn","Brooklyn North","32","32K299","P.S. 299 Thomas Warren Field","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K347","I.S. 347 School of Humanities","Junior High-Intermediate-Middle","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K349","I.S. 349 Math, Science & Tech.","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K349","I.S. 349 Math, Science & Tech.","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","Special Education","ICT"
"Brooklyn","Brooklyn North","32","32K376","P.S. 376","Elementary","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K384","P.S. /I.S. 384 Frances E. Carter","K-8","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","Brooklyn North","32","32K384","P.S. /I.S. 384 Frances E. Carter","K-8","Dual Language","Spanish","Español","Special Education","ICT"
"Brooklyn","Brooklyn North","32","32K562","Evergreen Middle School for Urban Exploration","Junior High-Intermediate-Middle","Dual Language","Spanish","Español","General Education","Not Applicable"
"Brooklyn","District 75","75","75K231","P.S. K231","K-8","Transitional Bilingual Education","Chinese","中文","Special Education","6:1:1"
"Brooklyn","District 75","75","75K370","P.S. 370","K-12 all grades","Transitional Bilingual Education","Yiddish","יידיש","Special Education","12:1:1"
"Brooklyn","District 75","75","75K373","P.S. 373 - Brooklyn Transition Center","High school","Dual Language","Spanish","Español","Special Education","12:1:1"
"Brooklyn","District 75","75","75K373","P.S. 373 - Brooklyn Transition Center","High school","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Brooklyn","District 75","75","75K396","Sid Miller Academy","K-8","Transitional Bilingual Education","Yiddish","יידיש","Special Education","12:1:4"
"Brooklyn","District 75","75","75K721","P.S. K721 - Brooklyn Occupational Training Center","K-12 all grades","Transitional Bilingual Education","Chinese","中文","Special Education","12:1:1"
"Brooklyn","District 75","75","75K721","P.S. K721 - Brooklyn Occupational Training Center","K-12 all grades","Transitional Bilingual Education","Chinese","中文","Special Education","6:1:1"
"Brooklyn","District 75","75","75K721","P.S. K721 - Brooklyn Occupational Training Center","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Brooklyn","District 75","75","75K721","P.S. K721 - Brooklyn Occupational Training Center","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:4"
"Brooklyn","District 75","75","75K721","P.S. K721 - Brooklyn Occupational Training Center","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","6:1:1"
"Brooklyn","District 75","75","75K721","P.S. K721 - Brooklyn Occupational Training Center","K-12 all grades","Transitional Bilingual Education","Yiddish","יידיש","Special Education","12:1:1"
"Brooklyn","District 75","75","75K721","P.S. K721 - Brooklyn Occupational Training Center","K-12 all grades","Transitional Bilingual Education","Yiddish","יידיש","Special Education","6:1:1"
"Brooklyn","District 75","75","75K811","P.S. K811 Connie Lekas School","Secondary School","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:4"
"Manhattan","District 75","75","75M079","P.S. M079 - Horan School","Secondary School","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Manhattan","District 75","75","75M079","P.S. M079 - Horan School","Secondary School","Transitional Bilingual Education","Spanish","Español","Special Education","6:1:1"
"Queens","District 75","75","75Q277","The Riverview School","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","8:1:1"
"Queens","District 75","75","75Q811","P.S. Q811","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:4"
"Bronx","District 75","75","75X010","P.S. X010","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","6:1:1"
"Bronx","District 75","75","75X017","P.S. X017","K-8","Transitional Bilingual Education","Spanish","Español","Special Education","6:1:1"
"Bronx","District 75","75","75X168","P.S. 168","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Bronx","District 75","75","75X168","P.S. 168","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","6:1:1"
"Bronx","District 75","75","75X168","P.S. 168","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","8:1:1"
"Bronx","District 75","75","75X186","P186X Walter J. Damrosch School","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Bronx","District 75","75","75X188","P.S. X188","K-12 all grades","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Bronx","District 75","75","75X469","P469X - The Bronx School for Continuous Learners","K-8","Transitional Bilingual Education","Spanish","Español","Special Education","8:1:1"
"Bronx","District 75","75","75X596","P.S. X596","Elementary","Transitional Bilingual Education","Spanish","Español","Special Education","6:1:1"
"Bronx","District 75","75","75X721","P.S. X721 - Stephen McSweeney School","High school","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Bronx","District 75","75","75X721","P.S. X721 - Stephen McSweeney School","High school","Transitional Bilingual Education","Spanish","Español","Special Education","6:1:1"
"Bronx","District 75","75","75X754","J. M. Rapport School Career Development","High school","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Bronx","District 75","75","75X811","P.S. X811","Secondary School","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:1"
"Bronx","District 75","75","75X811","P.S. X811","Secondary School","Transitional Bilingual Education","Spanish","Español","Special Education","12:1:4"
"Bronx","District 75","75","75X811","P.S. X811","Secondary School","Transitional Bilingual Education","Spanish","Español","Special Education","6:1:1"
"Manhattan","ACCESS","79","79M973","Restart Academy","Ungraded","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
"Queens","ACCESS","79","79Q950","Pathways to Graduation","High school","Transitional Bilingual Education","Spanish","Español","General Education","Not Applicable"
