"outcome_or_indicator","group_by_variable","percentage","confidence_interval","title","description","year","first_or_second_half","year_and_months"
"Regularly experienced chronic pain","Not in MSA","28.3","26.0, 30.6","Percentage of regularly experiencing chronic pain for adults aged 18 and over (95% confidence intervals), United States","Regularly experienced chronic pain is defined as report of having pain on most days or every day during the past 3 months.","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Total","11.3","10.7, 11.9","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Male","8.5","7.6, 9.6","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Female","13.8","13.0, 14.7","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","18-34","13","11.9, 14.3","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","35-49","11.7","10.5, 12.9","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","50-64","11.6","10.2, 13.1","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","65 and over","8.1","7.2, 9.1","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Hispanic","8.5","7.4, 9.9","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","White, non-Hispanic","12.5","11.8, 13.3","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Black, non-Hispanic","10.1","8.5, 12.0","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Other, non-Hispanic","8.7","6.9, 10.8","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","High school diploma or lower","12.2","11.0, 13.4","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Some college","11.9","10.7, 13.1","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","College degree or higher","8.3","7.4, 9.2","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Large MSA","10.1","9.5, 10.9","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Small MSA","12.1","11.0, 13.3","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of worry, nervousness, or anxiety","Not in MSA","13.7","12.0, 15.5","Percentage of regularly having feelings of worry, nervousness, or anxiety for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of worry, nervousness, or anxiety is defined as report of a) feeling worried, nervous, or anxious daily and describing the level of those feelings as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling worried, nervous, or anxious weekly and describing the level of those feelings as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Total","4.7","4.3, 5.2","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Male","3.9","3.4, 4.5","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Female","5.5","4.9, 6.2","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","18-34","4.8","3.8, 5.9","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","35-49","4.4","3.6, 5.3","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","50-64","5.6","4.8, 6.5","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","65 and over","4.1","3.5, 4.8","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Hispanic","4.5","3.3, 6.0","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","White, non-Hispanic","4.9","4.3, 5.5","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Black, non-Hispanic","5.4","4.2, 6.7","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Other, non-Hispanic","3","2.0, 4.4","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","High school diploma or lower","6.4","5.7, 7.2","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Some college","4.8","4.0, 5.8","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Dental exam or cleaning","White, non-Hispanic","777",,"Percentage of dental exam or cleaning in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last had a dental examination or cleaning.","2021","2","2021, Jul-Dec"
"Regularly had feelings of depression","College degree or higher","2.2","1.8, 2.6","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Large MSA","4.3","3.8, 4.9","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Small MSA","4.9","4.1, 5.9","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Regularly had feelings of depression","Not in MSA","5.9","4.8, 7.2","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States","Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""","2019","2","2019, Jul-Dec"
"Doctor visit","Total","84.8","84.0, 85.5","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Male","79.8","78.5, 81.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Female","89.4","88.6, 90.2","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","18-34","77.2","75.5, 78.8","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","35-49","81.3","79.9, 82.8","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","50-64","87.9","86.6, 89.1","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","65 and over","95.7","94.9, 96.4","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Hispanic","77.3","74.8, 79.7","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","White, non-Hispanic","86.1","85.2, 86.9","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Black, non-Hispanic","87.9","85.5, 90.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Other, non-Hispanic","85.3","82.5, 87.7","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","High school diploma or lower","82.4","80.9, 83.8","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Some college","86.1","84.9, 87.2","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","College degree or higher","88.6","87.4, 89.7","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Large MSA","84.8","83.7, 85.9","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Small MSA","85.1","83.8, 86.3","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Doctor visit","Not in MSA","84","81.7, 86.1","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Total","21.7","20.7, 22.6","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Male","20","18.6, 21.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Female","23.2","22.2, 24.2","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","18-34","21.2","19.6, 22.9","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","35-49","20","18.2, 21.9","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","50-64","19.9","18.5, 21.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","65 and over","26.2","24.4, 28.0","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Hispanic","22.1","19.5, 24.9","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","White, non-Hispanic","20.7","19.7, 21.8","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Black, non-Hispanic","29.4","26.6, 32.3","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Other, non-Hispanic","16.8","14.3, 19.6","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","High school diploma or lower","26.4","24.5, 28.3","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Some college","21.8","20.4, 23.1","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","College degree or higher","15.4","14.4, 16.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Large MSA","20.3","19.0, 21.6","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Small MSA","22.7","21.2, 24.3","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Hospital emergency department visit","Not in MSA","24.5","21.9, 27.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States","Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.","2019","2","2019, Jul-Dec"
"Disability status","Total","9.3","8.7, 9.9","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","Male","8.6","7.7, 9.6","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","Female","10","9.1, 10.9","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","18-34","4.7","3.6, 6.1","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","35-49","4.8","3.8, 6.0","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","50-64","10.1","9.0, 11.4","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","65 and over","19.8","18.4, 21.4","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","Hispanic","6.9","5.5, 8.6","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","White, non-Hispanic","10.1","9.3, 10.8","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
"Disability status","Black, non-Hispanic","9.2","7.0, 11.8","Percentage of disability status for adults aged 18 and over (95% confidence intervals), United States","Disability is defined by the reported level of difficulty (no difficulty, some difficulty, a lot of difficulty, or cannot do at all) in six functioning domains: seeing (even if wearing glasses), hearing (even if wearing hearing aids), mobility (walking or climbing stairs), communication (understanding or being understood by others), cognition (remembering or concentrating), and self-care (such as washing all over or dressing). Adults who responded ""a lot of difficulty"" or ""cannot do at all"" to at least one question were considered to have a disability.","2020","1","2020, Jan-Jun"
