"jurisdiction","week_ending_date","state_abbreviation","year","week","age_group","number_of_deaths","time_period","type","suppress","note"
"Alabama","2015-06-13T00:00:00.000","AL","2015","23","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2015-06-20T00:00:00.000","AL","2015","24","45-64 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2015-06-27T00:00:00.000","AL","2015","25","45-64 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2015-07-04T00:00:00.000","AL","2015","26","45-64 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2015-07-11T00:00:00.000","AL","2015","27","45-64 years","193","2015-2019","Predicted (weighted)",,
"Alabama","2015-07-18T00:00:00.000","AL","2015","28","45-64 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2015-07-25T00:00:00.000","AL","2015","29","45-64 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-01T00:00:00.000","AL","2015","30","45-64 years","232","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-08T00:00:00.000","AL","2015","31","45-64 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-15T00:00:00.000","AL","2015","32","45-64 years","233","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-22T00:00:00.000","AL","2015","33","45-64 years","198","2015-2019","Predicted (weighted)",,
"Alabama","2015-08-29T00:00:00.000","AL","2015","34","45-64 years","195","2015-2019","Predicted (weighted)",,
"Alabama","2015-09-05T00:00:00.000","AL","2015","35","45-64 years","238","2015-2019","Predicted (weighted)",,
"Alabama","2015-09-12T00:00:00.000","AL","2015","36","45-64 years","228","2015-2019","Predicted (weighted)",,
"Alabama","2015-09-19T00:00:00.000","AL","2015","37","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2015-09-26T00:00:00.000","AL","2015","38","45-64 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-03T00:00:00.000","AL","2015","39","45-64 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-10T00:00:00.000","AL","2015","40","45-64 years","228","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-17T00:00:00.000","AL","2015","41","45-64 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-24T00:00:00.000","AL","2015","42","45-64 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2015-10-31T00:00:00.000","AL","2015","43","45-64 years","229","2015-2019","Predicted (weighted)",,
"Alabama","2015-11-07T00:00:00.000","AL","2015","44","45-64 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2015-11-14T00:00:00.000","AL","2015","45","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2015-11-21T00:00:00.000","AL","2015","46","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2015-11-28T00:00:00.000","AL","2015","47","45-64 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2015-12-05T00:00:00.000","AL","2015","48","45-64 years","230","2015-2019","Predicted (weighted)",,
"Alabama","2015-12-12T00:00:00.000","AL","2015","49","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2015-12-19T00:00:00.000","AL","2015","50","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2015-12-26T00:00:00.000","AL","2015","51","45-64 years","247","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-02T00:00:00.000","AL","2015","52","45-64 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-09T00:00:00.000","AL","2016","1","45-64 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-16T00:00:00.000","AL","2016","2","45-64 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-23T00:00:00.000","AL","2016","3","45-64 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-30T00:00:00.000","AL","2016","4","45-64 years","236","2015-2019","Predicted (weighted)",,
"Alabama","2016-02-06T00:00:00.000","AL","2016","5","45-64 years","236","2015-2019","Predicted (weighted)",,
"Alabama","2016-02-13T00:00:00.000","AL","2016","6","45-64 years","243","2015-2019","Predicted (weighted)",,
"Alabama","2016-02-20T00:00:00.000","AL","2016","7","45-64 years","239","2015-2019","Predicted (weighted)",,
"Alabama","2016-02-27T00:00:00.000","AL","2016","8","45-64 years","219","2015-2019","Predicted (weighted)",,
"Alabama","2016-03-05T00:00:00.000","AL","2016","9","45-64 years","237","2015-2019","Predicted (weighted)",,
"Alabama","2016-03-12T00:00:00.000","AL","2016","10","45-64 years","226","2015-2019","Predicted (weighted)",,
"Alabama","2016-03-19T00:00:00.000","AL","2016","11","45-64 years","241","2015-2019","Predicted (weighted)",,
"Alabama","2016-03-26T00:00:00.000","AL","2016","12","45-64 years","232","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-02T00:00:00.000","AL","2016","13","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-09T00:00:00.000","AL","2016","14","45-64 years","229","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-16T00:00:00.000","AL","2016","15","45-64 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-23T00:00:00.000","AL","2016","16","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-30T00:00:00.000","AL","2016","17","45-64 years","230","2015-2019","Predicted (weighted)",,
"Alabama","2016-05-07T00:00:00.000","AL","2016","18","45-64 years","238","2015-2019","Predicted (weighted)",,
"Alabama","2016-05-14T00:00:00.000","AL","2016","19","45-64 years","200","2015-2019","Predicted (weighted)",,
"Alabama","2016-05-21T00:00:00.000","AL","2016","20","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2016-05-28T00:00:00.000","AL","2016","21","45-64 years","224","2015-2019","Predicted (weighted)",,
"Alabama","2016-06-04T00:00:00.000","AL","2016","22","45-64 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2016-06-11T00:00:00.000","AL","2016","23","45-64 years","227","2015-2019","Predicted (weighted)",,
"Alabama","2016-06-18T00:00:00.000","AL","2016","24","45-64 years","194","2015-2019","Predicted (weighted)",,
"Alabama","2016-06-25T00:00:00.000","AL","2016","25","45-64 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-02T00:00:00.000","AL","2016","26","45-64 years","187","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-09T00:00:00.000","AL","2016","27","45-64 years","189","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-16T00:00:00.000","AL","2016","28","45-64 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-23T00:00:00.000","AL","2016","29","45-64 years","198","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-30T00:00:00.000","AL","2016","30","45-64 years","197","2015-2019","Predicted (weighted)",,
"Alabama","2016-08-06T00:00:00.000","AL","2016","31","45-64 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2016-08-13T00:00:00.000","AL","2016","32","45-64 years","188","2015-2019","Predicted (weighted)",,
"Alabama","2016-08-20T00:00:00.000","AL","2016","33","45-64 years","225","2015-2019","Predicted (weighted)",,
"Alabama","2016-08-27T00:00:00.000","AL","2016","34","45-64 years","207","2015-2019","Predicted (weighted)",,
"Alabama","2016-09-03T00:00:00.000","AL","2016","35","45-64 years","204","2015-2019","Predicted (weighted)",,
"Alabama","2016-09-10T00:00:00.000","AL","2016","36","45-64 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2016-09-17T00:00:00.000","AL","2016","37","45-64 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2016-09-24T00:00:00.000","AL","2016","38","45-64 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-01T00:00:00.000","AL","2016","39","45-64 years","204","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-08T00:00:00.000","AL","2016","40","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-15T00:00:00.000","AL","2016","41","45-64 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-22T00:00:00.000","AL","2016","42","45-64 years","187","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-29T00:00:00.000","AL","2016","43","45-64 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2016-11-05T00:00:00.000","AL","2016","44","45-64 years","207","2015-2019","Predicted (weighted)",,
"Alabama","2016-11-12T00:00:00.000","AL","2016","45","45-64 years","252","2015-2019","Predicted (weighted)",,
"Alabama","2016-11-19T00:00:00.000","AL","2016","46","45-64 years","227","2015-2019","Predicted (weighted)",,
"Alabama","2016-11-26T00:00:00.000","AL","2016","47","45-64 years","225","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-03T00:00:00.000","AL","2016","48","45-64 years","227","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-10T00:00:00.000","AL","2016","49","45-64 years","236","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-17T00:00:00.000","AL","2016","50","45-64 years","237","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-24T00:00:00.000","AL","2016","51","45-64 years","224","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-31T00:00:00.000","AL","2016","52","45-64 years","227","2015-2019","Predicted (weighted)",,
"Alabama","2017-01-07T00:00:00.000","AL","2017","1","45-64 years","242","2015-2019","Predicted (weighted)",,
"Alabama","2017-01-14T00:00:00.000","AL","2017","2","45-64 years","254","2015-2019","Predicted (weighted)",,
"Alabama","2017-01-21T00:00:00.000","AL","2017","3","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2017-01-28T00:00:00.000","AL","2017","4","45-64 years","232","2015-2019","Predicted (weighted)",,
"Alabama","2017-02-04T00:00:00.000","AL","2017","5","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2017-02-11T00:00:00.000","AL","2017","6","45-64 years","251","2015-2019","Predicted (weighted)",,
"Alabama","2017-02-18T00:00:00.000","AL","2017","7","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2017-02-25T00:00:00.000","AL","2017","8","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2017-03-04T00:00:00.000","AL","2017","9","45-64 years","243","2015-2019","Predicted (weighted)",,
"Alabama","2017-03-11T00:00:00.000","AL","2017","10","45-64 years","196","2015-2019","Predicted (weighted)",,
"Alabama","2017-03-18T00:00:00.000","AL","2017","11","45-64 years","229","2015-2019","Predicted (weighted)",,
"Alabama","2017-03-25T00:00:00.000","AL","2017","12","45-64 years","244","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-01T00:00:00.000","AL","2017","13","45-64 years","235","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-08T00:00:00.000","AL","2017","14","45-64 years","237","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-15T00:00:00.000","AL","2017","15","45-64 years","228","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-22T00:00:00.000","AL","2017","16","45-64 years","184","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-29T00:00:00.000","AL","2017","17","45-64 years","221","2015-2019","Predicted (weighted)",,
"Alabama","2017-05-06T00:00:00.000","AL","2017","18","45-64 years","193","2015-2019","Predicted (weighted)",,
"Alabama","2017-05-13T00:00:00.000","AL","2017","19","45-64 years","228","2015-2019","Predicted (weighted)",,
"Alabama","2017-05-20T00:00:00.000","AL","2017","20","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2017-05-27T00:00:00.000","AL","2017","21","45-64 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2017-06-03T00:00:00.000","AL","2017","22","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2017-06-10T00:00:00.000","AL","2017","23","45-64 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2017-06-17T00:00:00.000","AL","2017","24","45-64 years","231","2015-2019","Predicted (weighted)",,
"Alabama","2017-06-24T00:00:00.000","AL","2017","25","45-64 years","196","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-01T00:00:00.000","AL","2017","26","45-64 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-08T00:00:00.000","AL","2017","27","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-15T00:00:00.000","AL","2017","28","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-22T00:00:00.000","AL","2017","29","45-64 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-29T00:00:00.000","AL","2017","30","45-64 years","167","2015-2019","Predicted (weighted)",,
"Alabama","2017-08-05T00:00:00.000","AL","2017","31","45-64 years","219","2015-2019","Predicted (weighted)",,
"Alabama","2017-08-12T00:00:00.000","AL","2017","32","45-64 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2017-08-19T00:00:00.000","AL","2017","33","45-64 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2017-08-26T00:00:00.000","AL","2017","34","45-64 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-02T00:00:00.000","AL","2017","35","45-64 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-09T00:00:00.000","AL","2017","36","45-64 years","208","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-16T00:00:00.000","AL","2017","37","45-64 years","187","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-23T00:00:00.000","AL","2017","38","45-64 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-30T00:00:00.000","AL","2017","39","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2017-10-07T00:00:00.000","AL","2017","40","45-64 years","197","2015-2019","Predicted (weighted)",,
"Alabama","2017-10-14T00:00:00.000","AL","2017","41","45-64 years","204","2015-2019","Predicted (weighted)",,
"Alabama","2017-10-21T00:00:00.000","AL","2017","42","45-64 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2017-10-28T00:00:00.000","AL","2017","43","45-64 years","183","2015-2019","Predicted (weighted)",,
"Alabama","2017-11-04T00:00:00.000","AL","2017","44","45-64 years","244","2015-2019","Predicted (weighted)",,
"Alabama","2017-11-11T00:00:00.000","AL","2017","45","45-64 years","235","2015-2019","Predicted (weighted)",,
"Alabama","2017-11-18T00:00:00.000","AL","2017","46","45-64 years","200","2015-2019","Predicted (weighted)",,
"Alabama","2017-11-25T00:00:00.000","AL","2017","47","45-64 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-02T00:00:00.000","AL","2017","48","45-64 years","242","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-09T00:00:00.000","AL","2017","49","45-64 years","258","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-16T00:00:00.000","AL","2017","50","45-64 years","266","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-23T00:00:00.000","AL","2017","51","45-64 years","234","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-30T00:00:00.000","AL","2017","52","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2018-01-06T00:00:00.000","AL","2018","1","45-64 years","268","2015-2019","Predicted (weighted)",,
"Alabama","2018-01-13T00:00:00.000","AL","2018","2","45-64 years","295","2015-2019","Predicted (weighted)",,
"Alabama","2018-01-20T00:00:00.000","AL","2018","3","45-64 years","272","2015-2019","Predicted (weighted)",,
"Alabama","2018-01-27T00:00:00.000","AL","2018","4","45-64 years","284","2015-2019","Predicted (weighted)",,
"Alabama","2018-02-03T00:00:00.000","AL","2018","5","45-64 years","243","2015-2019","Predicted (weighted)",,
"Alabama","2018-02-10T00:00:00.000","AL","2018","6","45-64 years","249","2015-2019","Predicted (weighted)",,
"Alabama","2018-02-17T00:00:00.000","AL","2018","7","45-64 years","227","2015-2019","Predicted (weighted)",,
"Alabama","2018-02-24T00:00:00.000","AL","2018","8","45-64 years","239","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-03T00:00:00.000","AL","2018","9","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-10T00:00:00.000","AL","2018","10","45-64 years","243","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-17T00:00:00.000","AL","2018","11","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-24T00:00:00.000","AL","2018","12","45-64 years","209","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-31T00:00:00.000","AL","2018","13","45-64 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2018-04-07T00:00:00.000","AL","2018","14","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2018-04-14T00:00:00.000","AL","2018","15","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2018-04-21T00:00:00.000","AL","2018","16","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2018-04-28T00:00:00.000","AL","2018","17","45-64 years","193","2015-2019","Predicted (weighted)",,
"Alabama","2018-05-05T00:00:00.000","AL","2018","18","45-64 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2018-05-12T00:00:00.000","AL","2018","19","45-64 years","188","2015-2019","Predicted (weighted)",,
"Alabama","2018-05-19T00:00:00.000","AL","2018","20","45-64 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2018-05-26T00:00:00.000","AL","2018","21","45-64 years","174","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-02T00:00:00.000","AL","2018","22","45-64 years","193","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-09T00:00:00.000","AL","2018","23","45-64 years","232","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-16T00:00:00.000","AL","2018","24","45-64 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-23T00:00:00.000","AL","2018","25","45-64 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-30T00:00:00.000","AL","2018","26","45-64 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2018-07-07T00:00:00.000","AL","2018","27","45-64 years","209","2015-2019","Predicted (weighted)",,
"Alabama","2018-07-14T00:00:00.000","AL","2018","28","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2018-07-21T00:00:00.000","AL","2018","29","45-64 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2018-07-28T00:00:00.000","AL","2018","30","45-64 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2018-08-04T00:00:00.000","AL","2018","31","45-64 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2018-08-11T00:00:00.000","AL","2018","32","45-64 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2018-08-18T00:00:00.000","AL","2018","33","45-64 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2018-08-25T00:00:00.000","AL","2018","34","45-64 years","209","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-01T00:00:00.000","AL","2018","35","45-64 years","183","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-08T00:00:00.000","AL","2018","36","45-64 years","235","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-15T00:00:00.000","AL","2018","37","45-64 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-22T00:00:00.000","AL","2018","38","45-64 years","197","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-29T00:00:00.000","AL","2018","39","45-64 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2018-10-06T00:00:00.000","AL","2018","40","45-64 years","208","2015-2019","Predicted (weighted)",,
"Alabama","2018-10-13T00:00:00.000","AL","2018","41","45-64 years","193","2015-2019","Predicted (weighted)",,
"Alabama","2018-10-20T00:00:00.000","AL","2018","42","45-64 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2018-10-27T00:00:00.000","AL","2018","43","45-64 years","219","2015-2019","Predicted (weighted)",,
"Alabama","2018-11-03T00:00:00.000","AL","2018","44","45-64 years","193","2015-2019","Predicted (weighted)",,
"Alabama","2018-11-10T00:00:00.000","AL","2018","45","45-64 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2018-11-17T00:00:00.000","AL","2018","46","45-64 years","250","2015-2019","Predicted (weighted)",,
"Alabama","2018-11-24T00:00:00.000","AL","2018","47","45-64 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2018-12-01T00:00:00.000","AL","2018","48","45-64 years","241","2015-2019","Predicted (weighted)",,
"Alabama","2018-12-08T00:00:00.000","AL","2018","49","45-64 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2018-12-15T00:00:00.000","AL","2018","50","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2018-12-22T00:00:00.000","AL","2018","51","45-64 years","248","2015-2019","Predicted (weighted)",,
"Alabama","2018-12-29T00:00:00.000","AL","2018","52","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2019-01-05T00:00:00.000","AL","2019","1","45-64 years","238","2015-2019","Predicted (weighted)",,
"Alabama","2019-01-12T00:00:00.000","AL","2019","2","45-64 years","221","2015-2019","Predicted (weighted)",,
"Alabama","2019-01-19T00:00:00.000","AL","2019","3","45-64 years","242","2015-2019","Predicted (weighted)",,
"Alabama","2019-01-26T00:00:00.000","AL","2019","4","45-64 years","195","2015-2019","Predicted (weighted)",,
"Alabama","2019-02-02T00:00:00.000","AL","2019","5","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2019-02-09T00:00:00.000","AL","2019","6","45-64 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2019-02-16T00:00:00.000","AL","2019","7","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2019-02-23T00:00:00.000","AL","2019","8","45-64 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2019-03-02T00:00:00.000","AL","2019","9","45-64 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2019-03-09T00:00:00.000","AL","2019","10","45-64 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2019-03-16T00:00:00.000","AL","2019","11","45-64 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2019-03-23T00:00:00.000","AL","2019","12","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2019-03-30T00:00:00.000","AL","2019","13","45-64 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2019-04-06T00:00:00.000","AL","2019","14","45-64 years","221","2015-2019","Predicted (weighted)",,
"Alabama","2019-04-13T00:00:00.000","AL","2019","15","45-64 years","228","2015-2019","Predicted (weighted)",,
"Alabama","2019-04-20T00:00:00.000","AL","2019","16","45-64 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2019-04-27T00:00:00.000","AL","2019","17","45-64 years","208","2015-2019","Predicted (weighted)",,
"Alabama","2019-05-04T00:00:00.000","AL","2019","18","45-64 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2019-05-11T00:00:00.000","AL","2019","19","45-64 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2019-05-18T00:00:00.000","AL","2019","20","45-64 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2019-05-25T00:00:00.000","AL","2019","21","45-64 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2019-06-01T00:00:00.000","AL","2019","22","45-64 years","231","2015-2019","Predicted (weighted)",,
"Alabama","2019-06-08T00:00:00.000","AL","2019","23","45-64 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2019-06-15T00:00:00.000","AL","2019","24","45-64 years","234","2015-2019","Predicted (weighted)",,
"Alabama","2019-06-22T00:00:00.000","AL","2019","25","45-64 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2019-06-29T00:00:00.000","AL","2019","26","45-64 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2019-07-06T00:00:00.000","AL","2019","27","45-64 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2019-07-13T00:00:00.000","AL","2019","28","45-64 years","234","2015-2019","Predicted (weighted)",,
"Alabama","2019-07-20T00:00:00.000","AL","2019","29","45-64 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2019-07-27T00:00:00.000","AL","2019","30","45-64 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2019-08-03T00:00:00.000","AL","2019","31","45-64 years","190","2015-2019","Predicted (weighted)",,
"Alabama","2019-08-10T00:00:00.000","AL","2019","32","45-64 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2019-08-17T00:00:00.000","AL","2019","33","45-64 years","198","2015-2019","Predicted (weighted)",,
"Alabama","2019-08-24T00:00:00.000","AL","2019","34","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2019-08-31T00:00:00.000","AL","2019","35","45-64 years","208","2015-2019","Predicted (weighted)",,
"Alabama","2019-09-07T00:00:00.000","AL","2019","36","45-64 years","196","2015-2019","Predicted (weighted)",,
"Alabama","2019-09-14T00:00:00.000","AL","2019","37","45-64 years","235","2015-2019","Predicted (weighted)",,
"Alabama","2019-09-21T00:00:00.000","AL","2019","38","45-64 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2019-09-28T00:00:00.000","AL","2019","39","45-64 years","215","2015-2019","Predicted (weighted)",,
"Alabama","2019-10-05T00:00:00.000","AL","2019","40","45-64 years","193","2015-2019","Predicted (weighted)",,
"Alabama","2019-10-12T00:00:00.000","AL","2019","41","45-64 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2019-10-19T00:00:00.000","AL","2019","42","45-64 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2019-10-26T00:00:00.000","AL","2019","43","45-64 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2019-11-02T00:00:00.000","AL","2019","44","45-64 years","186","2015-2019","Predicted (weighted)",,
"Alabama","2019-11-09T00:00:00.000","AL","2019","45","45-64 years","230","2015-2019","Predicted (weighted)",,
"Alabama","2019-11-16T00:00:00.000","AL","2019","46","45-64 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2019-11-23T00:00:00.000","AL","2019","47","45-64 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2019-11-30T00:00:00.000","AL","2019","48","45-64 years","226","2015-2019","Predicted (weighted)",,
"Alabama","2019-12-07T00:00:00.000","AL","2019","49","45-64 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2019-12-14T00:00:00.000","AL","2019","50","45-64 years","246","2015-2019","Predicted (weighted)",,
"Alabama","2019-12-21T00:00:00.000","AL","2019","51","45-64 years","197","2015-2019","Predicted (weighted)",,
"Alabama","2019-12-28T00:00:00.000","AL","2019","52","45-64 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2020-01-04T00:00:00.000","AL","2020","1","45-64 years","227","2020","Predicted (weighted)",,
"Alabama","2020-01-11T00:00:00.000","AL","2020","2","45-64 years","240","2020","Predicted (weighted)",,
"Alabama","2020-01-18T00:00:00.000","AL","2020","3","45-64 years","232","2020","Predicted (weighted)",,
"Alabama","2020-01-25T00:00:00.000","AL","2020","4","45-64 years","245","2020","Predicted (weighted)",,
"Alabama","2020-02-01T00:00:00.000","AL","2020","5","45-64 years","205","2020","Predicted (weighted)",,
"Alabama","2020-02-08T00:00:00.000","AL","2020","6","45-64 years","255","2020","Predicted (weighted)",,
"Alabama","2020-02-15T00:00:00.000","AL","2020","7","45-64 years","249","2020","Predicted (weighted)",,
"Alabama","2020-02-22T00:00:00.000","AL","2020","8","45-64 years","249","2020","Predicted (weighted)",,
"Alabama","2020-02-29T00:00:00.000","AL","2020","9","45-64 years","251","2020","Predicted (weighted)",,
"Alabama","2020-03-07T00:00:00.000","AL","2020","10","45-64 years","220","2020","Predicted (weighted)",,
"Alabama","2020-03-14T00:00:00.000","AL","2020","11","45-64 years","247","2020","Predicted (weighted)",,
"Alabama","2020-03-21T00:00:00.000","AL","2020","12","45-64 years","208","2020","Predicted (weighted)",,
"Alabama","2020-03-28T00:00:00.000","AL","2020","13","45-64 years","241","2020","Predicted (weighted)",,
"Alabama","2020-04-04T00:00:00.000","AL","2020","14","45-64 years","268","2020","Predicted (weighted)",,
"Alabama","2020-04-11T00:00:00.000","AL","2020","15","45-64 years","239","2020","Predicted (weighted)",,
"Alabama","2020-04-18T00:00:00.000","AL","2020","16","45-64 years","245","2020","Predicted (weighted)",,
