"indicator","panel","panel_num","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","se","flag"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 55-64 years","6.24","2011-2014","8","55-64 years","1.4","24.2","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 55-64 years","6.24","2013-2016","9","55-64 years","1.4","23.8","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 55-64 years","6.24","2015-2018","10","55-64 years","1.4","25.6","2.2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","1988-1994","1","65-74 years","1.5","37","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","1999-2002","2","65-74 years","1.5","26.4","3.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","2001-2004","3","65-74 years","1.5","27","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","2003-2006","4","65-74 years","1.5","28.5","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","2005-2008","5","65-74 years","1.5","28.8","3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","2007-2010","6","65-74 years","1.5","23.9","2.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","2009-2012","7","65-74 years","1.5","23.5","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","2011-2014","8","65-74 years","1.5","26.9","2.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","2013-2016","9","65-74 years","1.5","23.9","2.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 65-74 years","6.25","2015-2018","10","65-74 years","1.5","20.9","2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","1988-1994","1","75 years and over","1.6","43","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","1999-2002","2","75 years and over","1.6","36.9","3.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","2001-2004","3","75 years and over","1.6","34.6","3.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","2003-2006","4","75 years and over","1.6","35.4","2.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","2005-2008","5","75 years and over","1.6","36.3","2.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","2007-2010","6","75 years and over","1.6","35.4","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","2009-2012","7","75 years and over","1.6","35.3","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","2011-2014","8","75 years and over","1.6","32.9","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","2013-2016","9","75 years and over","1.6","31","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, crude","2","Sex and age","6","Female: 75 years and over","6.26","2015-2018","10","75 years and over","1.6","29","2.4","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","1988-1994","1","20 years and over","1","56","0.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","1999-2002","2","20 years and over","1","65.1","0.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","2001-2004","3","20 years and over","1","66","0.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","2003-2006","4","20 years and over","1","66.7","0.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","2005-2008","5","20 years and over","1","67.5","0.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","2007-2010","6","20 years and over","1","68.5","0.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","2009-2012","7","20 years and over","1","68.7","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","2011-2014","8","20 years and over","1","69.5","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","2013-2016","9","20 years and over","1","70.9","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Total","1","20 years and over","1.1","2015-2018","10","20 years and over","1","72.5","1","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","1988-1994","1","20 years and over","1","60.9","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","1999-2002","2","20 years and over","1","68.8","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","2001-2004","3","20 years and over","1","70.5","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","2003-2006","4","20 years and over","1","72.1","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","2005-2008","5","20 years and over","1","72.9","0.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","2007-2010","6","20 years and over","1","73.3","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","2009-2012","7","20 years and over","1","72.9","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","2011-2014","8","20 years and over","1","73","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","2013-2016","9","20 years and over","1","74.6","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Male","2.1","2015-2018","10","20 years and over","1","76.4","1.1","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","1988-1994","1","20 years and over","1","51.4","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","1999-2002","2","20 years and over","1","61.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","2001-2004","3","20 years and over","1","61.6","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","2003-2006","4","20 years and over","1","61.3","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","2005-2008","5","20 years and over","1","62.5","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","2007-2010","6","20 years and over","1","63.9","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","2009-2012","7","20 years and over","1","64.6","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","2011-2014","8","20 years and over","1","66.2","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","2013-2016","9","20 years and over","1","67.4","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex","2","Female","2.2","2015-2018","10","20 years and over","1","68.8","1.3","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","1988-1994","1","20 years and over","1","54.4","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","1999-2002","2","20 years and over","1","63.3","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2001-2004","3","20 years and over","1","64.3","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2003-2006","4","20 years and over","1","64.8","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2005-2008","5","20 years and over","1","66","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2007-2010","6","20 years and over","1","66.8","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2009-2012","7","20 years and over","1","67","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2011-2014","8","20 years and over","1","68.5","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2013-2016","9","20 years and over","1","69.8","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: White only","3.11","2015-2018","10","20 years and over","1","70.5","1.3","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","1988-1994","1","20 years and over","1","61.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","1999-2002","2","20 years and over","1","69.4","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2001-2004","3","20 years and over","1","71","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2003-2006","4","20 years and over","1","71.8","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2005-2008","5","20 years and over","1","72.9","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2007-2010","6","20 years and over","1","73.6","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2009-2012","7","20 years and over","1","73.2","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2011-2014","8","20 years and over","1","73.7","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2013-2016","9","20 years and over","1","75.3","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: White only","3.111","2015-2018","10","20 years and over","1","75.5","1.5","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","1988-1994","1","20 years and over","1","47.5","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","1999-2002","2","20 years and over","1","57.2","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2001-2004","3","20 years and over","1","57.6","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2003-2006","4","20 years and over","1","57.9","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2005-2008","5","20 years and over","1","59.6","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2007-2010","6","20 years and over","1","60.3","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2009-2012","7","20 years and over","1","60.9","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2011-2014","8","20 years and over","1","63.5","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2013-2016","9","20 years and over","1","64.6","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: White only","3.112","2015-2018","10","20 years and over","1","65.8","1.8","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","1988-1994","1","20 years and over","1","63.7","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","1999-2002","2","20 years and over","1","70.5","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2001-2004","3","20 years and over","1","74","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2003-2006","4","20 years and over","1","76.1","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2005-2008","5","20 years and over","1","75.1","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2007-2010","6","20 years and over","1","75.5","0.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2009-2012","7","20 years and over","1","76.5","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2011-2014","8","20 years and over","1","76.3","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2013-2016","9","20 years and over","1","76.1","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Black or African American only","3.12","2015-2018","10","20 years and over","1","76.2","1.1","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","1988-1994","1","20 years and over","1","57.8","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","1999-2002","2","20 years and over","1","62.6","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2001-2004","3","20 years and over","1","67","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2003-2006","4","20 years and over","1","71.6","2.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2005-2008","5","20 years and over","1","71.7","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2007-2010","6","20 years and over","1","70","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2009-2012","7","20 years and over","1","70.2","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2011-2014","8","20 years and over","1","69.6","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2013-2016","9","20 years and over","1","70.6","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Black or African American only","3.121","2015-2018","10","20 years and over","1","71.9","1.8","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","1988-1994","1","20 years and over","1","68.2","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","1999-2002","2","20 years and over","1","77.2","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2001-2004","3","20 years and over","1","79.6","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2003-2006","4","20 years and over","1","79.8","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2005-2008","5","20 years and over","1","78","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2007-2010","6","20 years and over","1","80","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2009-2012","7","20 years and over","1","81.8","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2011-2014","8","20 years and over","1","82","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2013-2016","9","20 years and over","1","80.6","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Black or African American only","3.122","2015-2018","10","20 years and over","1","79.6","1.2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2001-2004","3","20 years and over","1",,,"---"
