"provider_name","city","state","zip","payment","rural_location"
"FRESENIUS MEDICAL CARE HUNTSVILLE HOME, LLC","HUNTSVILLE","AL","358013827","$   35,723.53","NO"
"FRESENIUS MEDICAL CARE MOBILE AREA, LLC","MOBILE","AL","366023932","$   58,285.76","NO"
"FRESENIUS MEDICAL CARE TRUSSVILLE, LLC","BIRMINGHAM","AL","352353193","$   3,760.37","NO"
"FRESENIUS MEDICAL CARE WEST MADISON, LLC","MADISON","AL","357563639","$   18,801.86","NO"
"FRESH WAVE DENTAL CARE","ENTERPRISE","AL","363302079","$   6,547.32","YES"
"FYFFE PHARMACY, LLC","FYFFE","AL","359710067","$   1,124.40","YES"
"G & G MEDICAL CARE INC.","HELENA","AL","350803395","$   801.19","NO"
"G I ASSOCIATES OF WEST ALABAMA PC","TUSCALOOSA","AL","354062136","$   56,330.17","NO"
"GACEK EAR AND SINUS CENTER LLC","MOBILE","AL","366081183","$   4,033.07","NO"
"GADSDEN FAMILY CHIROPRACTIC","GADSDEN","AL","35901","$   500.00","NO"
"GADSDEN LUNG CENTER, P.C. INC","GADSDEN","AL","359021859","$   4,247.44","NO"
"GADSDEN SURGERY CENTER LP","GADSDEN","AL","359015102","$   57,045.90","NO"
"GANA HOLDINGS, LLC","SNEAD","AL","359526468","$   6,415.34","YES"
"GARRETT COUNSELING AND CONSULTING","JACKSONVILLE","AL","36265","$   10,733.84","YES"
"GARY A. EBERLY, MD PC","FOLEY","AL","365355467","$   63,523.56","YES"
"GENERATIONS OF RED BAY, LLC","RED BAY","AL","355823800","$   136,230.90","YES"
"GENERATIONS OF VERNON, LLC","VERNON","AL","355924823","$   306,308.24","YES"
"GENEVA COUNTY HEALTHCARE AUTHORITY INC","GENEVA","AL","363401642","$   435,148.56","YES"
"GENEVA MEDICAL GROUP INC","GENEVA","AL","363401609","$   16,688.27","YES"
"GENEVA RESCUE SQUAD","GENEVA","AL","363400175","$   8,643.80","YES"
"GEORGIA MEDICAL SUPPLY OF RICHLAND , INC","BIRMINGHAM","AL","352550309","$   7,626.44","YES"
"GEORGIANA HEALTH AND REHABILITATION, LLC","GEORGIANA","AL","360333300","$   237,211.53","YES"
"GERICARE MEDICAL SUPPLY INC","MONROEVILLE","AL","364602615","$   23,798.42","YES"
"GHS JMC CLINICS LLC","JACKSON","AL","365452423","$   107,207.05","YES"
"GIBSON DENTAL LLC","MADISON","AL","357583667","$   500.00","NO"
"GLEN HAVEN HEALTH AND REHABILITATION, LLC","NORTHPORT","AL","354765230","$   63,447.19","NO"
"GLENWOOD, INC.","BIRMINGHAM","AL","352425700","$   6,745.03","NO"
"GLOBAL EYE CARE, P.C.","TUSCALOOSA","AL","354071588","$   5,823.19","NO"
"GO MEDICAL CORPORATION, PC","BOAZ","AL","359575937","$   100,589.15","YES"
"GONZALEZ & CARR PC","BIRMINGHAM","AL","352428008","$   500.00","NO"
"GOODWATER HEALTHCARE CENTER LLC","GOODWATER","AL","350729462","$   119,001.80","YES"
"GRAND BAY CONVALESCENT HOME INC","GRAND BAY","AL","365410328","$   5,553.94","NO"
"GREATER ALABAMA FAMILY FOOT CARE, INC","LANETT","AL","368632840","$   10,331.80","YES"
"GREATER MOBILE PHYSICIANS FOR WOMEN PC","MOBILE","AL","366953921","$   500.00","NO"
"GREEN POND VOLUNTEER FIRE DEPT INC","BIRMINGHAM","AL","352361706","$   6,638.80","YES"
"GREENBRIAR AT THE ALTAMONT, LLC","BIRMINGHAM","AL","352425451","$   6,273.73","NO"
"GREENE COUNTY HOSPITAL & NURSING HOME","EUTAW","AL","354621064","$   364,403.20","YES"
"GREGORY CHAD GREEN OD","DEMOPOLIS","AL","367324127","$   28,876.75","YES"
"GREGORY M. SWEENEY, JR. D.M.D., P.C.","MOBILE","AL","366061482","$   500.00","NO"
"GROWING TOGETHER PEDIATRICS","DECATUR","AL","356092239","$   9,619.68","NO"
"GS PHARMACY LLC","GULF SHORES","AL","365423415","$   500.00","YES"
"GUIDE COUNSELING SERVICES, LLC","GADSDEN","AL","359013708","$   500.00","NO"
"GULF COAST HEALTH AND REHABILITATION LLC","MOBILE","AL","366958976","$   15,760.00","NO"
"GULF HEALTH HOSPITALS INC","FAIRHOPE","AL","365330929","$   2,941,247.68","YES"
"GULF REGIONAL PATHOLOGISTS PA","MOBILE","AL","366911498","$   32,812.73","YES"
"GULF SHORES PEDIATRICS PC","GULF SHORES","AL","36542","$   31,859.30","YES"
"HALE CO HLTH/HALE CO EMS","GREENSBORO","AL","367442516","$   46,889.82","YES"
"HALE COUNTY HOSPITAL","GREENSBORO","AL","367442316","$   673,684.05","YES"
"HALEYVILLE HEALTH CARE CENTER INC","HALEYVILLE","AL","355650160","$   162,028.55","YES"
"HALEYVILLE MEDICAL ASSOCIATES, INC.","HALEYVILLE","AL","355657064","$   142,352.30","YES"
"HANCEVILLE NURSING & REHAB CENTER INC.","HANCEVILLE","AL","350775455","$   515,958.60","YES"
"HANDS OF HOPE HEALTH CARE CENTER","MOBILE","AL","366171539","$   500.00","YES"
"HANNAHAN ENDODONTIC GROUP","MOBILE","AL","36608","$   500.00","NO"
"HARTSELLE FAMILY DENTISTRY, LLC","HARTSELLE","AL","356402818","$   500.00","NO"
"HARTSELLE FAMILY PRACTICE","HARTSELLE","AL","356402339","$   1,797.96","NO"
"HARTSELLE MED-PEDS","DECATUR","AL","356092239","$   1,021.52","NO"
"HASHIM J. HASSAN,D.M.D.,P.C.","DOTHAN","AL","363011361","$   500.00","NO"
"HATLEY HEALTH CARE, INC.","CLANTON","AL","350452321","$   234,634.59","YES"
"HAYNES AMBULANCE OF ALABAMA, INC","WETUMPKA","AL","360920028","$   106,351.94","YES"
"HAYNES AMBULANCE OF ELMORE COUNTY, L.L.C.","WETUMPKA","AL","360920028","$   53,192.34","YES"
"HAYNES AMBULANCE OF TROY LLC","WETUMPKA","AL","360920028","$   186,574.93","YES"
"HAYNES LIFE FLIGHT LLC","WETUMPKA","AL","360920028","$   16,100.30","YES"
"HAZEL GREEN PEDIATRICS","HUNTSVILLE","AL","358042705","$   1,349.87","NO"
"HEALING TOUCH CHIROPRACTIC, PC","MOBILE","AL","366953954","$   500.00","NO"
"HEALTH CARE AUTHORITY OF THE CITY OF HUNTSVILLE","HUNTSVILLE","AL","358042705","$   9,586.05","NO"
"HEALTH CARE, INC.","ASHVILLE","AL","359537338","$   10,929.95","NO"
"HEALTH IMAGING SERVICES LLC","CULLMAN","AL","350556038","$   19,026.59","YES"
"HEALTHCARE AUTHORITY OF THE CITY OF HUNTSVILLE","HUNTSVILLE","AL","358042705","$   64,450.03","YES"
"HEALTHCARE AUTHORITY OF THE CITY OF HUNTSVILLE","HUNTSVILLE","AL","358042705","$   9,318.27","NO"
"HEALTHCARE AUTHORITY OF THE CITY OF HUNTSVILLE","HUNTSVILLE","AL","358042705","$   12,895.37","YES"
"HEALTHCARE AUTHORITY OF THE CITY OF HUNTSVILLE","HUNTSVILLE","AL","358042705","$   2,525.37","NO"
"HEALTHYKIDS OF GARDENDALE","GARDENDALE","AL","350712543","$   2,646.05","NO"
"HEART GROUP OF THE EASTERN SHORE, P.C.","FAIRHOPE","AL","365332038","$   11,036.33","YES"
"HEART HEALTH CENTER PC","FLORENCE","AL","356305767","$   51,457.61","NO"
"HEART SOUTH CARDIOVASCULAR GROUP, P.C.","ALABASTER","AL","35007","$   195,362.48","YES"
"HEARTS SOUTH PC","DOTHAN","AL","363013002","$   91,560.56","YES"
"HELENA FAMILY PODIATRY, PC","HOOVER","AL","352443540","$   4,233.85","YES"
"HELPING HANDS PROFESSIONAL COUNSELING AND CONSULTING, LLC","GREENVILLE","AL","360370098","$   1,209.68","YES"
"HEMANT K SINHA PC","RAINBOW CITY","AL","359067027","$   15,132.18","NO"
"HEMATOLOGY AND ONCOLOGY ASSOCIATES OF ALABAMA, LLC","BIRMINGHAM","AL","352136329","$   170,780.02","YES"
"HENDRIX HEALTH CARE CENTER, INC.","DOUBLE SPRINGS","AL","355534700","$   244,532.71","YES"
"HENRY COUNTY NURSING HOME","ABBEVILLE","AL","363102800","$   215,576.41","YES"
"HENRY R. GRIFFITH, PH.D.","VESTAVIA","AL","352163750","$   500.00","NO"
"HERITAGE EYE CARE","ATHENS","AL","356121189","$   781.42","NO"
"HERITAGE HEALTH CARE & REHAB, INC.","TUSCALOOSA","AL","354062015","$   45,444.82","NO"
"HGA HOME MEDICAL EQUIPMENT LLC","JASPER","AL","355013400","$   173,757.85","YES"
"HH DIGESTIVE DISEASE CENTER","HUNTSVILLE","AL","358013763","$   44,355.45","NO"
"HH HEALTH SYSTEM - CARING FOR LIFE","HUNTSVILLE","AL","358033385","$   48,178.83","NO"
"HH HEALTH SYSTEM - MORGAN LLC","DECATUR","AL","356013337","$   723,372.22","YES"
"HH HEALTH SYSTEM - SHOALS, LLC","SHEFFIELD","AL","35660","$   1,489,864.01","YES"
"HH HEALTH SYSTEM MARSHALL LLC","GUNTERSVILLE","AL","359765766","$   6,420,859.70","YES"
"HH HEALTH SYSTEM-MORGAN INC.","HUNTSVILLE","AL","358014312","$   1,220.66","NO"
"HH HEART CENTER LLC","HUNTSVILLE","AL","358014312","$   379,113.95","YES"
"HH OBSERVATON CENTER","BIRMINGHAM","AL","352462280","$   3,111.01","NO"
"HH OBSTETRICS & GYNECOLOGY","HUNTSVILLE","AL","358042705","$   8,725.07","NO"
"HH PEDIATRIC ENDOCRINOLOGY & DIABETES","HUNTSVILLE","AL","358042705","$   500.00","NO"
"HH PHYSICIAN CARE-ELKTON TENNESSEE","HUNTSVILLE","AL","358042705","$   11,633.10","YES"
"HH SURGICAL ASSOCIATES-ROBERT LANCASTER MD","HUNTSVILLE","AL","358042705","$   4,830.87","NO"
"HH-HEALTH SYSTEM - ATHENS LIMESTONE LLC","ATHENS","AL","356120999","$   2,029,967.98","YES"
"HIGHFIVE PROFESSIONAL SERVICES P.C.","BIRMINGHAM","AL","352331819","$   500.00","NO"
"HIGHLAND HEALTH SYSTEMS","ANNISTON","AL","362075731","$   1,646.73","YES"
"HIGHLANDS FAMILY MEDICINE LLC","SCOTTSBORO","AL","35768","$   32,449.46","YES"
"HIGHLANDS HOSPITALISTS SERVICES LLC","SCOTTSBORO","AL","357682428","$   30,824.64","YES"
"HIGHLANDS SURGICAL SERVICES LLC","SCOTTSBORO","AL","357681050","$   40,331.70","YES"
"HILL HOSPITAL OF YORK","YORK","AL","369252122","$   180,935.72","YES"
"HILLVIEW ACQUISITION CORPORATION","MONTGOMERY","AL","361093630","$   117,041.27","NO"
"HIRENKUMAR JANI MD PC","ALABASTER","AL","350072061","$   4,211.26","YES"
"HODGES CLINIC LLC","SCOTTSBORO","AL","357682111","$   22,393.55","YES"
"HOLLOWELL CHIROPRACTIC, INC","ENTERPRISE","AL","36330","$   770.66","YES"
"HOMETOWN PEDIATRICS LLC","FORT PAYNE","AL","359683347","$   1,087.24","YES"
"HOOVER MEDICINE, INC.","VESTAVIA HILLS","AL","352164509","$   2,063.96","NO"
"HORIZON HEALTHCARE LLC","FORT PAYNE","AL","359672107","$   32,112.85","YES"
"HORIZON IMAGING, P.C.","BIRMINGHAM","AL","352133929","$   59,793.92","YES"
"HORIZON MEDICAL CLINIC, LLC","ONEONTA","AL","351210008","$   44,983.45","YES"
"HOSPICE OF MARSHALL COUNTY, INC.","ALBERTVILLE","AL","359517208","$   243,498.38","YES"
"HOUSTON COUNTY HEALTHCARE AUTHORITY","DOTHAN","AL","363021928","$   7,682,917.21","YES"
"HUBERT H. PARKER IV DMD PC","MOBILE","AL","366093432","$   500.00","NO"
"HUNTER B NELSON MD PC","MOBILE","AL","366910218","$   69,115.20","YES"
"HUNTER CREEK HEALTH AND REHABILITATION LLC","NORTHPORT","AL","354733393","$   35,782.08","NO"
"HUNTER PATTERSON, LLC","OWENS CROSS ROADS","AL","357639226","$   1,007.59","NO"
"HUNTSVILLE CARDIOVASCULAR CLINIC, P. C.","HUNTSVILLE","AL","358021658","$   83,636.32","YES"
"HUNTSVILLE CHIROPRACTIC & NUTRITION CENTER, LLC","HUNTSVILLE","AL","358135157","$   500.00","NO"
"HUNTSVILLE HEALTH AND REHABILITATION, LLC","HUNTSVILLE","AL","358024189","$   38,391.45","NO"
"HUNTSVILLE HEART SPECIALISTS","HUNTSVILLE","AL","358013847","$   9,663.29","NO"
"HUNTSVILLE HOSPITAL ANESTHESIA","BIRMINGHAM","AL","352462290","$   64,102.07","YES"
"HUNTSVILLE HOSPITAL ENDOCRINE AND DIABETES CLINIC","HUNTSVILLE","AL","358042705","$   12,501.27","NO"
"HUNTSVILLE HOSPITAL INTERNAL MEDICINE","HUNTSVILLE","AL","358042705","$   500.00","NO"
"HUNTSVILLE HOSPITAL LUNG CENTER","HUNTSVILLE","AL","358042705","$   39,216.92","YES"
"HUNTSVILLE HOSPITAL MADISON INTERNAL MEDICINE","HUNTSVILLE","AL","358042705","$   3,342.13","NO"
"HUNTSVILLE HOSPITAL MEDICAL CLINIC AT HAMPTON COVE","HUNTSVILLE","AL","358014312","$   4,124.48","NO"
"HUNTSVILLE HOSPITAL PALLIATIVE CARE SERVICES","HUNTSVILLE","AL","358042705","$   8,844.61","NO"
"HUNTSVILLE HOSPITAL PEDIATRIC HOSPITALISTS","HUNTSVILLE","AL","358042705","$   14,588.80","NO"
"HUNTSVILLE HOSPITAL PEDIATRIC NEUROLOGY","HUNTSVILLE","AL","358042705","$   5,224.95","NO"
"HUNTSVILLE HOSPITAL PROFESSIONAL SERVICES","HUNTSVILLE","AL","358042705","$   6,957.80","NO"
"HUNTSVILLE HOSPITAL SPINE AND NEURO CENTER","HUNTSVILLE","AL","358042705","$   59,364.88","YES"
"HUNTSVILLE HOSPITAL SURGICAL ASSOCIATES OF MADISON","HUNTSVILLE","AL","358042705","$   8,676.72","NO"
"HUNTSVILLE SENIOR SERVICES LLC","HUNTSVILLE","AL","358103843","$   36,095.71","NO"
"ICARE EYECARE, LLC","BIRMINGHAM","AL","35203","$   500.00","NO"
"IMC - WOMENS HEALTH ALLIANCE OF MOBILE LLC","MOBILE","AL","366041402","$   4,863.20",
"IMC EASTERN SHORE WOMEN'S HEALTH LLC","MOBILE","AL","366041402","$   1,318.48",
"IMC NORTH BALDWIN PHYSICIAN GROUP LLC","MOBILE","AL","366041402","$   67,123.41",
"IMC RADIATION ONCOLOGY LLC","MOBILE","AL","366041402","$   8,305.65",
"IMC-CANCER SURGERY OF MOBILE, LLC","MOBILE","AL","36607","$   20,988.87",
"IMC-CARDIO-THORACIC AND VASCULAR SURGICAL ASSOCIATES LLC","MOBILE","AL","366041402","$   35,243.03",
"IMC-CENTRAL BALDWIN PHYSICIANS, LLC.","ROBERTSDALE","AL","36567","$   5,102.73",
"IMC-DIAGNOSTIC AND MEDICAL CLINIC LLC","MOBILE","AL","366041416","$   494,520.23",
"IMC-EASTERN SHORE ADULT MEDICINE, LLC","FAIRHOPE","AL","365321905","$   26,969.83",
"IMC-EASTERN SHORE FAMILY PRACTICE LLC","DAPHNE","AL","365264725","$   1,520.67",
"IMC-EMERGENCY PHYSICIANS LLC","MOBILE","AL","366041402","$   31,047.12",
"IMC-GULF COAST GASTROENTEROLOGY LLC","FAIRHOPE","AL","365322018","$   7,443.33",
"IMC-HOSPITALISTS LLC","MOBILE","AL","366041402","$   84,254.67",
"IMC-NEONATOLOGY LLC","MOBILE","AL","366041402","$   7,855.18",
"IMC-NEUROSURGERY LLC","MOBILE","AL","366073514","$   10,028.11",
"IMC-NORTH BALDWIN INTERNAL MEDICINE, .LLC","BAY MINETTE","AL","365074163","$   18,284.73",
"IMC-PEDIATRIC & ADOLESCENT MEDICINE, LLC","MOBILE","AL","366082201","$   5,984.23",
"IMC-REHABILITATION SPECIALISTS LLC","MOBILE","AL","366041402","$   8,016.10",
"IMEDEQUIP LLC","BIRMINGHAM","AL","352550309","$   2,982.69","NO"
"IMPACT FAMILY COUNSELING","BIRMINGHAM","AL","352052308","$   500.00","NO"
"INFANTS & CHILDRENS CLN","FLORENCE","AL","356305520","$   47,399.94","NO"
"INFIRMARY HEALTH URGENT CARE - BAY MINETTE, P.C.","BAY MINETTE","AL","365073130","$   28,372.20",
"INNOVA PRIMARY CARE, PC","HUNTSVILLE","AL","358150398","$   1,731.15","NO"
"INSPIRATIONAL COUNSELING LLC","MERIDIANVILLE","AL","357593002","$   500.00","NO"
"INTEGRATIVE HEALTH SERVICES, LLC","HOOVER","AL","352263622","$   500.00","NO"
"INTERNAL MEDICINE ASSOCIATES OF TUSCALOOSA, P.C.","TUSCALOOSA","AL","354062333","$   13,556.09","NO"
"INTERNAL MEDICINE ASSOCIATES P.C.","OPELIKA","AL","368012527","$   108,272.89","YES"
"IVY CREEK FAMILY CARE OF TROY","TROY","AL","360795895","$   2,990.09","YES"
"IVY CREEK OF ELMORE LLC","WETUMPKA","AL","360920003","$   153,689.55","YES"
"IVY CREEK OF TALLAPOOSA LLC","DADEVILLE","AL","368536244","$   593,294.00","YES"
"J PAUL JONES HOSPITAL","CAMDEN","AL","367261610","$   271,958.36","YES"
"J. SCOTT ROBERTSON,MD,PC","BIRMINGHAM","AL","352424680","$   1,741.44","NO"
"JACKSON COUNTY FAMILY MEDICINE LLC","SCOTTSBORO","AL","357684263","$   11,960.84","YES"
"JACKSON COUNTY HEALTH CARE AUTHORITY","SCOTTSBORO","AL","357681050","$   2,357,730.39","YES"
"JACKSON COUNTY PEDIATRIC EXTENDED CARE LLC","DAPHNE","AL","365266135","$   500.00","NO"
"JACKSON HEALTH CARE FACILITY, LLC","JACKSON","AL","365452469","$   205,382.83","YES"
"JACKSON HOSPITAL & CLINIC, INC.","MONTGOMERY","AL","361061109","$   2,280,395.31","YES"
"JACKSON MEDICAL CENTER, LLC","JACKSON","AL","365452225","$   614,651.96","YES"
"JACKSON SURGERY CENTER, LLC","MONTGOMERY","AL","361061123","$   33,893.97","NO"
"JACKSONVILLE HEALTH AND REHABILITATION, LLC","JACKSONVILLE","AL","362652754","$   55,931.40","NO"
"JAMES LAKE PARKER","ALICEVILLE","AL","35442","$   25,560.58","YES"
"JAMES PAUL DESTA","HUNTSVILLE","AL","358014522","$   500.00","NO"
"JAMES T GARDINER FAMILY DENTISTRY PC","TUSCUMBIA","AL","356742413","$   17,336.85","YES"
"JASPER PEDIATRIC DENTISTRY, LLC","JASPER","AL","355018905","$   59,789.19","YES"
"JAY E HYPES DMD PC","ONEONTA","AL","351211552","$   3,252.45","YES"
"JEFFERSON COUNTY BOARD OF HEALTH","BIRMINGHAM","AL","352022648","$   10,441.43","YES"
"JENIFER DEWALD LEBER LLC","MOBILE","AL","366091736","$   500.00","NO"
"JESSICA PALMER, O.D., LLC","CHELSEA","AL","350430406","$   10,091.07","YES"
"JLBMD CONSULTING PC","REFORM","AL","354811000","$   2,686.20","YES"
"JMS HEALTH SERVICES, LLC","JASPER","AL","355013400","$   29,143.93","YES"
"JOHN F. SIMMONS M.D. P.C","GENEVA","AL","363401645","$   30,291.79","NO"
"JOHN KNOX MANOR INC II","MONTGOMERY","AL","361162908","$   4,800.92","NO"
"JOHN R. GOFF, PHD","TUSCALOOSA","AL","354045715","$   500.00","NO"
"JONATHAN L SKINNER LLC","DOTHAN","AL","363026324","$   14,728.55","NO"
"JOSHUA DRIVER PC","OPP","AL","364671600","$   32,658.78","YES"
"K SPARACINO PC","DECATUR","AL","356013366","$   693.44","NO"
"KARASSI ENDOCRINOLOGY & INTERNAL MEDICINE PC","HOOVER","AL","352361627","$   5,554.21","NO"
"KEILA CARES, LLC","MONTGOMERY","AL","361063076","$   500.00","NO"
"KELLER HOSPITALIST SERVICES","SHEFFIELD","AL","356606334","$   7,139.31","YES"
"KENNETH SULLIVAN","MADISON","AL","357580643","$   500.00","NO"
"KIDS 1ST PEDIATRICS, LLC","FORT PAYNE","AL","359683353","$   194,286.84","YES"
"KING REHABILITATION, LLC","MONTGOMERY","AL","361062864","$   500.00","NO"
"KITTI K OUTLAW MD PC","MOBILE","AL","366081774","$   2,170.24","NO"
"KMKG ANESTHESIA, PC","JASPER","AL","355021427","$   40,223.09","YES"
"KMKG PAIN MANAGEMENT, PC","JASPER","AL","35502","$   37,532.41","YES"
"L.L. BARNETT DENTAL SOLUTIONS, P.C.","MADISON","AL","357586650","$   500.00","NO"
"LABRUCE M HANAHAN JR DMD PA","DOTHAM","AL","36301","$   565.65","NO"
"LAFAYETTE EXTENDED CARE,L.L.C","LAFAYETTE","AL","368620152","$   115,955.55","YES"
"LAFAYETTE NURSING HOME LLC","LAFAYETTE","AL","368620109","$   95,793.65","YES"
"LAKE MARTIN HOSPICE LLC.","DADEVILLE","AL","368536244","$   47,527.76","YES"
"LAKELAND COMMUNITY HOSPITAL INC.","HALEYVILLE","AL","355657054","$   905,429.52","YES"
"LAKESIDE CLINIC LLC","GUNTERSVILLE","AL","359762205","$   91,970.57","YES"
"LARRY T HOWELL DMD PC","ENTERPRISE","AL","36330","$   1,230.27","YES"
"LAUDERDALE CHRISTIAN NURSING HOME","KILLEN","AL","356455525","$   2,984.82","YES"
"LEE OBSTETRICS & GYNECOLOGY, P.A.","OPELIKA","AL","368015409","$   32,035.97","NO"
"LEGACY HEALTH AND REHABILITATION OF PLEASANT GROVE, LLC","PLEASANT GROVE","AL","351271962","$   30,395.61","NO"
"LEWIS COLE DMD PC","NORTHPORT","AL","354735830","$   500.00","NO"
"LHF BILLING","ATHENS","AL","356121047","$   3,434.89","YES"
"LIBERTY MOUNTAIN PEDIATRICS, P.C.","BIRMINGHAM","AL","352425028","$   500.00","NO"
"LIBERTY PEDIATRICS, LLC","VESTAVIA","AL","352422116","$   500.00","NO"
"LIFE MEDICAL SUPPLY, LLC","BIRMINGHAM","AL","352550309","$   1,140.34","NO"
"LIFEHEALTH PC","GADSDEN","AL","359031194","$   28,717.39","YES"
"LILLIAN PHARMACY, INC","LILLIAN","AL","365490059","$   910.51","NO"
"LIMESTONE INTERNAL MEDICINE CENTER","ATHENS","AL","356112484","$   10,640.44","YES"
"LIMESTONE UROLOGY ASSOCIATES","ATHENS","AL","356112454","$   18,272.09","YES"
"LINDEN HOSPITAL BOARD","LINDEN","AL","367481221","$   113,603.55","YES"
"LINEVILLE HEALTH AND REHABILITATION, LLC","LINEVILLE","AL","362666943","$   223,858.74","YES"
"LOBO HOME HEALTH INC","SCOTTSBORO","AL","357682460","$   38,543.47","YES"
"LODUCA PEDIATRICS, LLC","BREWTON","AL","364261500","$   10,625.07","YES"
"LOOK BALDWIN LLC","SEMMES","AL","365757409","$   500.00","NO"
"LOOK BALDWIN VISION LLC","SEMMES","AL","365757409","$   500.00","NO"
"LOUIS K GUINN MD","BUTLER","AL","369040678","$   10,087.74","YES"
"LP HUNTSVILLE, LLC","HUNTSVILLE","AL","35801","$   47,022.62","NO"
"LUMINOUS COUNSELING & CONSULTING LLC","HUNTSVILLE","AL","358031181","$   500.00","NO"
"LUNG CARE &, P.C.","SYLACAUGA","AL","351502433","$   30,830.77","YES"
"LUVERNE HEALTH AND REHABILITATION, LLC","LUVERNE","AL","360491348","$   335,598.82","YES"
"LV STABLER PRIMARY CARE LLC","GREENVILLE","AL","360372025","$   119,810.52","YES"
"LYNNA MORTON","MONTGOMERY","AL","361175185","$   500.00","NO"
"M & S HEALTH CARE INC.","ALBERTVILLE","AL","359500167","$   500.00","YES"
"MADISON CHIROPRACTIC & NUTRITION CENTER, LLC","HUNTSVILLE","AL","358135157","$   500.00","NO"
"MADISON CORE LABORATORIES, LLC","MADISON","AL","357583156","$   128,440.53","YES"
"MADISON MANOR NURSING HOME LLC","MADISON","AL","357581740","$   3,954.96","NO"
"MADISON VALLEY PEDIATRICS","MADISON","AL","35758","$   6,280.94","NO"
"MAGNOLIA COMMONS PEDIATRICS LLC","WETUMPKA","AL","360931259","$   500.00","NO"
"MAGNOLIA HAVEN NURSING HOME LLC","TUSKEGEE","AL","360837274","$   203,942.99","YES"
"MAGNOLIA SPRINGS PEDIATRICS PC","MAGNOLIA SPRINGS","AL","365550307","$   31,536.23","YES"
"MAIN AND ASSOCIATES INC","UNION SPRINGS","AL","360896643","$   228,150.76","YES"
"MAIN STREET CLINIC, LLC","PISGAH","AL","357658166","$   500.00","YES"
"MALLARD EYECARE, INC","CALERA","AL","350405553","$   3,800.08","YES"
"MARSHALL MEDICAL CENTER NORTH","GRANT","AL","357478308","$   9,501.65","YES"
"MARSHALL MEDICAL CENTER NORTH","BIRMINGHAM","AL","352096768","$   2,981.36","YES"
"MARSHALL MEDICAL CENTER NORTH","GUNTERSVILLE","AL","359765766","$   22,692.82","YES"
"MARSHALL MEDICAL CENTER NORTH","BIRMINGHAM","AL","352461621","$   84,862.68","YES"
"MARSHALL MEDICAL CENTER NORTH MEDICAL CENTERS BEHAVIORAL HEALTH CLINIC","BIRMINGHAM","AL","352462606","$   9,880.77","YES"
"MARSHALL MEDICAL CENTER SOUTH","BOAZ","AL","359575952","$   27,066.02","YES"
"MARSHALL MEDICAL CENTER SOUTH","ALBERTVILLE","AL","359500136","$   11,457.98","YES"
"MARSHALL MEDICAL CENTER SOUTH","BIRMINGHAM","AL","352468012","$   51,154.98","YES"
"MARSHALL MEDICAL CENTER SOUTH","BIRMINGHAM","AL","352461557","$   14,070.57","YES"
"MARSHALL MEDICAL CENTER SOUTH","GUNTERSVILLE","AL","359765766","$   37,548.96","YES"
"MARSHALL MEDICAL CENTER SOUTH","BOAZ","AL","359575908","$   12,582.05","YES"
"MARSHALL MEDICAL CENTER SOUTH","BIRMINGHAM","AL","352462316","$   24,069.88","YES"
"MARSHALL MEDICAL CENTER SOUTH BURSON UROLOGY","BIRMINGHAM","AL","352462594","$   14,674.18","YES"
"MARSHALL MEDICAL CENTER SOUTH DIAMOND HOSPITAL SERVICES","BIRMINGHAM","AL","352461572","$   36,481.59","YES"
"MARSHALL MEDICAL CENTER SOUTH MANGANARIS PULMONOLOGY","BIRMINGHAM","AL","35246","$   45,883.64","YES"
"MARSHALL MEDICAL CENTER SOUTH MEDICAL ONCOLOGY SERVICES","ALBERTVILLE","AL","359500136","$   13,077.82","YES"
"MARSHALL MEDICAL CENTER SOUTH MEDICAL SPECIALISTS OF NORTH ALABAMA","BIRMINGHAM","AL","352468011","$   53,751.91","YES"
"MARSHALL MEDICAL CENTER SOUTH MOORE OBGYN SERVICES","BIRMINGHAM","AL","352462051","$   42,789.95","YES"
"MARSHALL MEDICAL CENTER SOUTH PEDIATRIC HOSPITAL SERVICES","GUNTERSVILLE","AL","359765766","$   30,398.05","YES"
"MARSHALL-JACKSON MENTAL HEALTH BD., INC.","GUNTERSVILLE","AL","359762207","$   17,030.67","YES"
"MASDON ENT & FACIAL PLASTIC SURGERY, LLC","BOAZ","AL","359575952","$   9,079.89","YES"
"MATRIX REHABILITATION-GEORGIA INC","MONTGOMERY","AL","36109","$   3,602.00","YES"
"MAURY B BRAY III","BOAZ","AL","359575935","$   7,011.01","YES"
"MAXILLOFACIAL SURGERY CENTER OF HUNTSVILLE, INC.","HUNTSVILLE","AL","358016405","$   500.00","NO"
"MAYNOR & MITCHELL EYE CENTER PC","HUNTSVILLE","AL","358016901","$   76,684.23","YES"
"MCMD LLC","ATHENS","AL","356112492","$   12,571.16","YES"
"MCREYNOLDS ANESTHESIA, PA","MONTGOMERY","AL","361166625","$   68,328.47","YES"
"MED SOUTH, INC.","JASPER","AL","355013400","$   259,240.62","YES"
"MEDCENTER DEMOPOLIS PC","DEMOPOLIS","AL","367324113","$   61,723.89","YES"
"MEDCENTER HOOVER, PC","NORTHPOINT","AL","35476","$   1,290.33","NO"
"MEDCENTER PRIMARY CARE","TUSCALOOSA","AL","354062671","$   1,422.84","NO"
"MEDEXPRESS RED BAY LLC","SHEFFIELD","AL","35660","$   11,351.81","YES"
