"indicator","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","flag"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Unintentional injuries: Cut or pierce","6.1314","2013-2014","8","25-44 years","5.3","385",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Unintentional injuries: Cut or pierce","6.1314","2014-2015","9","25-44 years","5.3","415",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Unintentional injuries: Cut or pierce","6.1314","2017-2018","10","25-44 years","5.3","328",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2005-2006","1","25-44 years","5.3","436",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2007-2008","2","25-44 years","5.3","350",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2008-2009","3","25-44 years","5.3","495",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2009-2010","4","25-44 years","5.3","586",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2010-2011","5","25-44 years","5.3","589",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Male","3.1","2008-2009","3","All ages","5","1118",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2011-2012","6","25-44 years","5.3","528",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2012-2013","7","25-44 years","5.3","424",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2013-2014","8","25-44 years","5.3","391",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2014-2015","9","25-44 years","5.3","358",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 25-44 years: Intentional injuries: All mechanisms","6.132","2017-2018","10","25-44 years","5.3","377",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2005-2006","1","45-64 years","5.4","2275",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2007-2008","2","45-64 years","5.4","2223",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2008-2009","3","45-64 years","5.4","2437",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2009-2010","4","45-64 years","5.4","2531",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2010-2011","5","45-64 years","5.4","2741",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2011-2012","6","45-64 years","5.4","2671",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2012-2013","7","45-64 years","5.4","2505",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2013-2014","8","45-64 years","5.4","2714",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2014-2015","9","45-64 years","5.4","2764",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: All mechanisms","6.141","2017-2018","10","45-64 years","5.4","2594",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2005-2006","1","45-64 years","5.4","599",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2007-2008","2","45-64 years","5.4","651",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2008-2009","3","45-64 years","5.4","669",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2009-2010","4","45-64 years","5.4","775",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2010-2011","5","45-64 years","5.4","909",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2011-2012","6","45-64 years","5.4","790",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2012-2013","7","45-64 years","5.4","716",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2013-2014","8","45-64 years","5.4","767",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2014-2015","9","45-64 years","5.4","811",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Falls","6.1411","2017-2018","10","45-64 years","5.4","800",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2005-2006","1","45-64 years","5.4","208",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2007-2008","2","45-64 years","5.4","205",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2008-2009","3","45-64 years","5.4","216",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2009-2010","4","45-64 years","5.4","208",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2010-2011","5","45-64 years","5.4","204",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2011-2012","6","45-64 years","5.4","219",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2012-2013","7","45-64 years","5.4","256",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2013-2014","8","45-64 years","5.4","245",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2014-2015","9","45-64 years","5.4","185",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Struck by or against objects or persons","6.1412","2017-2018","10","45-64 years","5.4","244",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2005-2006","1","45-64 years","5.4","262",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2007-2008","2","45-64 years","5.4","331",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2008-2009","3","45-64 years","5.4","375",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2009-2010","4","45-64 years","5.4","334",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2010-2011","5","45-64 years","5.4","334",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2011-2012","6","45-64 years","5.4","350",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2012-2013","7","45-64 years","5.4","389",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2013-2014","8","45-64 years","5.4","485",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2014-2015","9","45-64 years","5.4","440",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Motor vehicle traffic","6.1413","2017-2018","10","45-64 years","5.4","344",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2005-2006","1","45-64 years","5.4","285",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2007-2008","2","45-64 years","5.4","309",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2008-2009","3","45-64 years","5.4","306",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2009-2010","4","45-64 years","5.4","297",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2010-2011","5","45-64 years","5.4","294",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2011-2012","6","45-64 years","5.4","231",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2012-2013","7","45-64 years","5.4","190",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2013-2014","8","45-64 years","5.4","231",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2014-2015","9","45-64 years","5.4","264",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Unintentional injuries: Cut or pierce","6.1414","2017-2018","10","45-64 years","5.4","222",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2005-2006","1","45-64 years","5.4","205",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2007-2008","2","45-64 years","5.4","145",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2008-2009","3","45-64 years","5.4","168",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2009-2010","4","45-64 years","5.4","180",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2010-2011","5","45-64 years","5.4","219",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2011-2012","6","45-64 years","5.4","170",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2012-2013","7","45-64 years","5.4","130",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2013-2014","8","45-64 years","5.4","169",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2014-2015","9","45-64 years","5.4","196",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 45-64 years: Intentional injuries: All mechanisms","6.142","2017-2018","10","45-64 years","5.4","175","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2005-2006","1","65 years and over","5.5","1082",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2007-2008","2","65 years and over","5.5","1073",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2008-2009","3","65 years and over","5.5","1157",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2009-2010","4","65 years and over","5.5","1280",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2010-2011","5","65 years and over","5.5","1406",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Male","3.1","2009-2010","4","All ages","5","1143",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2011-2012","6","65 years and over","5.5","1311",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2012-2013","7","65 years and over","5.5","1240",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2013-2014","8","65 years and over","5.5","1545",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2014-2015","9","65 years and over","5.5","1698",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: All mechanisms","6.151","2017-2018","10","65 years and over","5.5","1885",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2005-2006","1","65 years and over","5.5","644",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2007-2008","2","65 years and over","5.5","638",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2008-2009","3","65 years and over","5.5","694",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2009-2010","4","65 years and over","5.5","749",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2010-2011","5","65 years and over","5.5","838",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2011-2012","6","65 years and over","5.5","814",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2012-2013","7","65 years and over","5.5","782",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2013-2014","8","65 years and over","5.5","926",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2014-2015","9","65 years and over","5.5","997",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Falls","6.1511","2017-2018","10","65 years and over","5.5","1216",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2005-2006","1","65 years and over","5.5","46",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2007-2008","2","65 years and over","5.5","52","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2008-2009","3","65 years and over","5.5","54","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2009-2010","4","65 years and over","5.5","84",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2010-2011","5","65 years and over","5.5","95",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2011-2012","6","65 years and over","5.5","66","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2012-2013","7","65 years and over","5.5","67","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2013-2014","8","65 years and over","5.5","112","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2014-2015","9","65 years and over","5.5","75","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Struck by or against objects or persons","6.1512","2017-2018","10","65 years and over","5.5","90","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2005-2006","1","65 years and over","5.5","98",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2007-2008","2","65 years and over","5.5","93",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2008-2009","3","65 years and over","5.5","103",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2009-2010","4","65 years and over","5.5","127",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2010-2011","5","65 years and over","5.5","128",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2011-2012","6","65 years and over","5.5","96","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2012-2013","7","65 years and over","5.5","79","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2013-2014","8","65 years and over","5.5","113","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2014-2015","9","65 years and over","5.5","137",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Motor vehicle traffic","6.1513","2017-2018","10","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2005-2006","1","65 years and over","5.5","70",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2007-2008","2","65 years and over","5.5","81",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2008-2009","3","65 years and over","5.5","57","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2009-2010","4","65 years and over","5.5","71",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2010-2011","5","65 years and over","5.5","90",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2011-2012","6","65 years and over","5.5","76","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2012-2013","7","65 years and over","5.5","80","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2013-2014","8","65 years and over","5.5","106",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2014-2015","9","65 years and over","5.5","172","*"
