"first_name","last_name","title","jurisdiction","state","zip_code","location_1"
"Billy","Ghee","Commissioner","Monroe County","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Joe","McKissick","Commissioner","Monroe County","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Corey","Morrow","Commissioner","Monroe County","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Tom","Tate","Sheriff","Monroe County","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Brenda ","Dean","Councilmember","Monroeville","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Melvin","Foukal","Councilmember","Monroeville","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Thelma","McDaniel","Councilmember","Monroeville","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Anthony","Thomas","Councilmember","Monroeville","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Joseph","Oglesby","Mayor","Monroeville","Alabama","36460","
,  36460
(31.500397, -87.30985)"
"Hollie","Cost","Mayor","Montevallo","Alabama","35115","
,  35115
(33.109729, -86.86348)"
"Todd","Strange","Mayor","Montgomery","Alabama","36104","
,  36104
(32.379947, -86.312086)"
"Jiles","Williams","Commissioner","Montgomery County","Alabama","36102","
,  36102
(32.376547, -86.299651)"
"Ray","Long","Commission Chair","Morgan County","Alabama","35601","
,  35601
(34.593378, -86.994648)"
"Greg","Abercrombie","Commissioner","Morgan County","Alabama","35670","
,  35670
(34.469818, -86.73548)"
"Jeff","Clark","Commissioner","Morgan County","Alabama","35603","
,  35603
(34.542328, -86.979271)"
"Don","Stisher","Commissioner","Morgan County","Alabama","35622","
,  35622
(34.340463, -86.901193)"
"Randy","Vest","Commissioner","Morgan County","Alabama","35640","
,  35640
(34.44386, -86.938138)"
"Ray","Alexander","Mayor","Moulton","Alabama","35650","
,  35650
(34.464571, -87.305805)"
"Tony","Lester","Mayor","Moundville","Alabama","35474","
,  35474
(32.952181, -87.573531)"
"Terry","Williams","Mayor","Mount Vernon","Alabama","36560","
,  36560
(31.095104, -88.033033)"
"Ricky","Williams","City Clerk","Muscle Shoals","Alabama","35662","
,  35662
(34.74491, -87.667715)"
"Chris","Hall","Councilmember","Muscle Shoals","Alabama","35662","
,  35662
(34.74491, -87.667715)"
"Mike","Lockhart","Councilmember","Muscle Shoals","Alabama","35662","
,  35662
(34.74491, -87.667715)"
"Allen","Noles","Councilmember","Muscle Shoals","Alabama","35662","
,  35662
(34.74491, -87.667715)"
"Ken","Sockwell","Councilmember","Muscle Shoals","Alabama","35662","
,  35662
(34.74491, -87.667715)"
"Neal","Willis","Councilmember","Muscle Shoals","Alabama","35662","
,  35662
(34.74491, -87.667715)"
"Tim","McCullins","Fire Chief","Muscle Shoals","Alabama","35662","
,  35662
(34.74491, -87.667715)"
"David","Bradford","Mayor","Muscle Shoals","Alabama","35662","
,  35662
(34.74491, -87.667715)"
"Jane","Vick","Mayor","Myrtlewood","Alabama","36763","
,  36763
(32.250508, -87.949237)"
"Barbara","Tidwell","City Clerk","Natural Bridge","Alabama","35577","
,  35577
(34.089513, -87.600122)"
"Cindy","Reed","Clerk","Natural Bridge","Alabama","35577","
,  35577
(34.089513, -87.600122)"
"James","Furlow","Councilmember","Natural Bridge","Alabama","35577","
,  35577
(34.089513, -87.600122)"
"Paul","Garrison","Councilmember","Natural Bridge","Alabama","35577","
,  35577
(34.089513, -87.600122)"
"Rocky","Hulsey","Councilmember","Natural Bridge","Alabama","35577","
,  35577
(34.089513, -87.600122)"
"M. Gene","Lynn","Councilmember","Natural Bridge","Alabama","35577","
,  35577
(34.089513, -87.600122)"
"Pete","Parrish","Mayor","Natural Bridge","Alabama","35577","
,  35577
(34.089513, -87.600122)"
"Rickey","Box","Mayor","Nectar","Alabama","35049","
,  35049
(33.960517, -86.598295)"
"Courtney","Campbell","Councilmember","New Brockton","Alabama","36351","
,  36351
(31.394222, -85.927767)"
"Eddie","Cordle","Councilmember ","New Brockton","Alabama","36351","
,  36351
(31.394222, -85.927767)"
"Sonny","Thomas Eads","Councilmember ","New Brockton","Alabama","36351","
,  36351
(31.394222, -85.927767)"
"Kathy","Holley","Mayor","New Brockton","Alabama","36351","
,  36351
(31.394222, -85.927767)"
"Phil","Blasingame","Mayor","New Site","Alabama","36256","
,  36256
(33.039523, -85.704162)"
"Sandranetta","Abney","Councilmember","Newville","Alabama","36353","
,  36353
(31.470842, -85.348078)"
"Ricky","Allen","Councilmember","Newville","Alabama","36353","
,  36353
(31.470842, -85.348078)"
"Ted","McCoy","Councilmember","Newville","Alabama","36345","
,  36345
(31.365057, -85.31617)"
"Veron","McLeod","Councilmember","Newville","Alabama","36353","
,  36353
(31.470842, -85.348078)"
"Timothy","Price","Councilmember","Newville","Alabama","36353","
,  36353
(31.470842, -85.348078)"
"Jerome","Thomas","Mayor","Newville","Alabama","36353","
,  36353
(31.470842, -85.348078)"
"Robby","Davis","Councilmember","Northport","Alabama","35475","
,  35475
(33.408496, -87.602125)"
"Jeff","Hogg","Councilmember ","Northport","Alabama","35476","
,  35476
(33.229807, -87.590593)"
"Jay ","Logan","Council President","Northport","Alabama","35476","
,  35476
(33.229807, -87.590593)"
"Tommy","Miller","Mayor","Notasulga","Alabama","36866","
,  36866
(32.549613, -85.704065)"
"David","Fuller","Mayor","Oak Hill","Alabama","36766","
,  36766
(31.921853, -87.083014)"
"Cory","Franks","Mayor","Oakman","Alabama","35579","
,  35579
(33.668125, -87.35096)"
"Ross","Norris","Mayor","Oneonta","Alabama","35121","
,  35121
(33.942178, -86.450505)"
"Gary","Fuller","Mayor","Opelika","Alabama","36801","
,  36801
(32.664077, -85.391961)"
"Tony","Kennon","Mayor","Orange Beach","Alabama","36561","
,  36561
(30.288188, -87.569093)"
"Lovenia","Lumkin","Mayor","Orrville","Alabama","36767","
,  36767
(32.268548, -87.211435)"
"Frank","Garrett","Councilmember ","Ozark","Alabama","36360","
,  36360
(31.452225, -85.639424)"
"Winston","Jackson","Councilmember ","Ozark","Alabama","36360","
,  36360
(31.452225, -85.639424)"
"Gary W.","Waters","Mayor","Pelham","Alabama","35124","
,  35124
(33.310445, -86.784883)"
"Edward","Manuel","Mayor","Pennington","Alabama","36916","
,  36916
(32.217529, -88.053469)"
"Eldora","Anderson","Probate Judge","Perry County","Alabama","36756","
,  36756
(32.682005, -87.274455)"
"Sue","Beasley","City Clerk","Petrey","Alabama","36049","
,  36049
(31.759562, -86.280994)"
"Eddie","Lowe","Mayor","Phenix City","Alabama","36867","
,  36867
(32.489169, -85.018727)"
"Vickey","Johnson","City Councilmember","Phenix City ","Alabama","36867",
"Ann","Bragwell","City Clerk","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Eddie","Barton","Councilmember","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Daniel C.","Brown","Councilmember","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Jim","Cartee","Councilmember","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Lynn","Landers","Councilmember","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Michael","McQuary","Councilmember","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Mike","Rice","Fire Chief","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Steve","Bell","Mayor","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Joe","Fike","Police Chief","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Merrell","Potter","Police Chief","Phil Campbell","Alabama","35581","
,  35581
(34.353611, -87.706601)"
"Harry","Sanders","Administrator","Pike County","Alabama","36081","
,  36081
(31.856486, -85.938324)"
"Jimmy","Barron","Commissioner","Pike County","Alabama","36081","
,  36081
(31.856486, -85.938324)"
"Charlie","Harris","Commissioner","Pike County","Alabama","36081","
,  36081
(31.856486, -85.938324)"
"Robin","Sullivan","Commissioner","Pike County","Alabama","36081","
,  36081
(31.856486, -85.938324)"
"Homer","Wright","Commissioner","Pike County","Alabama","36081","
,  36081
(31.856486, -85.938324)"
"Dusty","McDanal","Mayor","Pine Hill","Alabama","36769","
,  36769
(31.992043, -87.571651)"
"Valeria","Osby","Mayor","Pollard","Alabama","36441","
,  36441
(31.034449, -87.251605)"
"Bill","Gillespie","Mayor","Prattville","Alabama","36067","
,  36067
(32.501666, -86.541149)"
"Terry John","Calhoun","Mayor","Rainbow City","Alabama","35906","
,  35906
(33.937374, -86.073918)"
"Linda B.","Holcomb","City Clerk","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Brad","Bolton","Councilmember","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Mike","Kennedy","Councilmember","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Jarod P.","Massey","Councilmember","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Herbert","Trulove","Councilmember","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Jason","Vinson","Councilmember","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Bud","Strickland","Fire Chief","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Charlene","Fancher","Mayor","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Janna","Jackson","Police Chief","Red Bay","Alabama","35582","
,  35582
(34.469799, -88.100597)"
"Charles","Barthlemess","Councilmember","Rehobeth","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Bill ","Breason","Councilmember","Rehobeth","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Bobby","Clemmons","Councilmember","Rehobeth","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Lisa","Jones","Councilmember","Rehobeth","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Jim","Tyson","Councilmember","Rehobeth","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Joe","Collins","Mayor","Rehobeth","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Terri","Carter","Mayor","Repton","Alabama","36475","
,  36475
(31.419097, -87.189754)"
"Rusty","Jessup","Mayor","Riverside","Alabama","35135","
,  35135
(33.614268, -86.203752)"
"Charles","Murphy","Mayor","Robertsdale","Alabama","36567","
,  36567
(30.606646, -87.602965)"
"Randall","Lewis","Mayor","Rockford","Alabama","35136","
,  35136
(32.857263, -86.266514)"
"Misty ","Garrett","City Clerk","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Robert","Clark","Councilmember","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Danny","Jones","Councilmember","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"George","Mason","Councilmember","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Jonathan","Newton","Councilmember","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Colby","Tucker","Councilmember","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Franklin","Phillips","Fire Chief","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Richard","Herston","Mayor","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Richard","Herston","Mayor","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Terry","Holden","Police Chief","Rogersville","Alabama","35652","
,  35652
(34.846547, -87.310996)"
"Peggy","Martin","Commissioner","Russell County","Alabama","36867",
"Roger","Bedford","Judge","Russellville","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Chad","Coker","Judge","Russellville","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"David","Grissom","Mayor","Russellville","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Heath","Grimes","Superintendent","Russellville ","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Belinda","Miller","City Clerk","Russellville City","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Gary ","Cummings","Councilmember","Russellville City","Alabama","35654","
,  35654
(34.500489, -87.634704)"
"Arthur","Elliott","Councilmember","Russellville City","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Jamie","Harris","Councilmember","Russellville City","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"William","Nale","Councilmember","Russellville City","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"David","Palmer","Councilmember","Russellville City","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Joe","Mansell","Fire Chief","Russellville City","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Chris","Hargett","Police Chief","Russellville City","Alabama","35653","
,  35653
(34.518279, -87.821826)"
"Leisa","Albright","City Clerk","Saint Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Roger","Baine","Councilmember","Samson","Alabama","36477","
,  36477
(31.1051, -86.065249)"
"Ronald","Davis","Councilmember","Samson","Alabama","36477","
,  36477
(31.1051, -86.065249)"
"Michael","Miller","Councilmember","Samson","Alabama","36477","
,  36477
(31.1051, -86.065249)"
"James","Ruttlen","Councilmember","Samson","Alabama","36477","
,  36477
(31.1051, -86.065249)"
"Barbara","Simmons","Councilmember","Samson","Alabama","36477","
,  36477
(31.1051, -86.065249)"
"Clay","King","Mayor","Samson","Alabama","36477","
,  36477
(31.1051, -86.065249)"
"Howard","Rubenstein","Mayor","Saraland","Alabama","36571","
,  36571
(30.837806, -88.098375)"
"Paula","Bassham","Judge","Scott County","Alabama","35646","
,  35646
(34.67505, -87.530507)"
"Clayton ","Kelly","City Clerk","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Penny","Freeman","Councilmember","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Steve","Nix","Councilmember","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Gary","Scales","Councilmember","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Steve","Stanley","Councilmember","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Ronnie","Wicks","Councilmember","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Dewey","King","Fire Chief","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Ian T.","Sanford","Mayor","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Greg","Ray","Police Chief","Sheffield","Alabama","35660","
,  35660
(34.758519, -87.696195)"
"Lindsey","Allison","Commissioner","Shelby County","Alabama","35051","
,  35051
(33.200355, -86.61418)"
"Elwyn","Bearden","Commissioner","Shelby County","Alabama","35051","
,  35051
(33.200355, -86.61418)"
"Tommy","Edwards","Commissioner","Shelby County","Alabama","35051","
,  35051
(33.200355, -86.61418)"
"Robbie","Hayes","Commissioner","Shelby County","Alabama","35051","
,  35051
(33.200355, -86.61418)"
"Jon","Parker","Commissioner","Shelby County","Alabama","35051","
,  35051
(33.200355, -86.61418)"
"Mike","Vest","Commissioner","Shelby County","Alabama","35051","
,  35051
(33.200355, -86.61418)"
"Richard","Shepherd","Commission President","Shelby County","Alabama","35051","
,  35051
(33.200355, -86.61418)"
"Willie Mae","Powell","Mayor","Shorter","Alabama","36075","
,  36075
(32.392029, -85.910318)"
"Tony","Davis","Councilmember","Slocomb","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Travis","Garrett","Councilmember","Slocomb","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Tim","Hacher","Councilmember","Slocomb","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Henley","Hicks","Councilmember","Slocomb","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Joe","Myles","Councilmember","Slocomb","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Rob","Hinson","Mayor","Slocomb","Alabama","36375","
,  36375
(31.084485, -85.546639)"
"Wally","Burns","Mayor","Southside","Alabama","35907","
,  35907
(33.902414, -86.027145)"
"Michael M.","McMillan","Mayor","Spanish Fort","Alabama","36527","
,  36527
(30.681845, -87.881376)"
"Matthew","Connolly","Councilmember","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Margurite","Eckl","Councilmember","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Jamie","Eckl","Councilmember","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Mo","Mallette","Councilmember","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Louis","Stumpe","Councilmember","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Brandon","Strait","Fire Chief","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Don","Strait","Mayor","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Pam","Stumpe","Mayor","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"Jason","Brewer","Police Chief","St. Florian","Alabama","35634","
,  35634
(34.909159, -87.599143)"
"J. Scott","Boman","Mayor","Sulligent","Alabama","35586","
,  35586
(33.864144, -88.134392)"
"Jamie","Brothers","Mayor","Susan Moore","Alabama","35952","
,  35952
(34.060402, -86.30384)"
"Stevan","Parsons","Mayor","Sylvan Springs","Alabama","35118","
,  35118
(33.540614, -87.045297)"
"George","Carleton","Commissioner","Tallapoosa County","Alabama","36853","
,  36853
(32.800272, -85.779431)"
"T.C.","Coley","Commissioner","Tallapoosa County","Alabama","35089","
,  35089
(32.960723, -86.059042)"
"John","Mckelvey","Commissioner","Tallapoosa County","Alabama","36853","
,  36853
(32.800272, -85.779431)"
"Steve","Robinson","Commissioner","Tallapoosa County","Alabama","35010","
,  35010
(32.917002, -85.931427)"
"Emma Jean","Thweatt","Commissioner","Tallapoosa County","Alabama","36853","
,  36853
(32.800272, -85.779431)"
"Jimmy","Abbett","Sheriff","Tallapoosa County","Alabama","36853","
,  36853
(32.800272, -85.779431)"
"John","Hammock","Mayor","Tallassee","Alabama","36078","
,  36078
(32.554114, -85.920699)"
"Merritt","Carothers","Councilmember","Taylor","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Sharon","Loff","Councilmember","Taylor","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Kenneth","Thompson","Councilmember","Taylor","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Billy","Snell","Mayor","Taylor","Alabama","36301","
,  36301
(31.167263, -85.400235)"
"Jeff","Laduron","Mayor","Thomaston","Alabama","36783","
,  36783
(32.239402, -87.59876)"
"Charles","Allen","Councilmember","Thomasville","Alabama","36784","
,  36784
(31.924942, -87.801001)"
"Bill","Davis","Councilmember","Thomasville","Alabama","36784","
,  36784
(31.924942, -87.801001)"
"Alberta","Dixon","Councilmember","Thomasville","Alabama","36784","
,  36784
(31.924942, -87.801001)"
"Jaque","Prescott","Councilmember","Thomasville","Alabama","36784","
,  36784
(31.924942, -87.801001)"
"Roy","Waite","Councilmember","Thomasville","Alabama","36784","
,  36784
(31.924942, -87.801001)"
"Sheldon","Day","Mayor","Thomasville","Alabama","36784","
,  36784
(31.924942, -87.801001)"
"Larry","Walker","Mayor","Town of Grant","Alabama","35747","
,  35747
(34.49358, -86.300687)"
"Janette","Carney","Mayor","Toxey","Alabama","36921","
,  36921
(31.954993, -88.242339)"
"Jason","Reeves","Mayor","Troy","Alabama","36081","
,  36081
(31.856486, -85.938324)"
"Greg","Meeks","Councilmember ","Troy District 2","Alabama","36081","
,  36081
(31.856486, -85.938324)"
"Marcus","Paramore","Councilmember ","Troy District 3","Alabama","36081","
,  36081
(31.856486, -85.938324)"
"Harrison ","Taylor","Council Chair","Tuscaloosa","Alabama","35401","
,  35401
(33.190491, -87.578884)"
"Sonya","McKinstry","Councilmember","Tuscaloosa","Alabama","35405","
,  35405
(33.137576, -87.534199)"
"Phyllis ","Odom","Councilmember","Tuscaloosa","Alabama","35401","
,  35401
(33.190491, -87.578884)"
"Edwin ""Eddie""","Pugh","Councilmember","Tuscaloosa","Alabama","35405","
,  35405
(33.137576, -87.534199)"
"Walter","Maddox","Mayor","Tuscaloosa","Alabama","35401","
,  35401
(33.190491, -87.578884)"
"Reginald","Murray","Commissioner","Tuscaloosa County","Alabama","35405","
,  35405
(33.137576, -87.534199)"
"Mark","Nelson","Commissioner","Tuscaloosa County","Alabama","35405","
,  35405
(33.137576, -87.534199)"
"Jerry","Tingle","Commissioner","Tuscaloosa County","Alabama","35401","
,  35401
(33.190491, -87.578884)"
"W. Hardy","McCollum","Probate Judge","Tuscaloosa County","Alabama","35405","
,  35405
(33.137576, -87.534199)"
"Ron","Abernathy","Sheriff","Tuscaloosa County ","Alabama","35401","
,  35401
(33.190491, -87.578884)"
"Jo Ann ","Armstead","City Clerk","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"William","Foster","Councilmember","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"Michael","Isom","Councilmember","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"Katherine","Logan","Councilmember","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"Scott","Smart","Councilmember","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"Geraldine","Thompkins","Councilmember","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"David","Cole","Fire Chief","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"Kerry","Underwood","Mayor","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"Tony","Logan","Police Chief","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"Darryl V.","Aikerson","Superintendent","Tuscumbia","Alabama","35674","
,  35674
(34.679997, -87.72587)"
"Annie","Brown","Councilmember","Tuskegee","Alabama","36083",
"Sharon","Spiller","City Clerk","Twin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Harry","Hardin","Councilmember","Twin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Frankie J.","Humber","Councilmember","Twin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Terry","May","Councilmember","Twin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Larry Joe","Raburn","Councilmember","Twin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Smithie J.","Weeks","Councilmember","Twin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Charles","Baccus","Mayor","Twin","Alabama","35563","
,  35563
(33.982894, -87.898609)"
"Sarah","Bunch","Manager","Union Grove","Alabama","35175","
,  35175
(34.434092, -86.524196)"
"Keith","Mahaffey","Mayor","Vance","Alabama","35490","
,  35490
(33.20982, -87.2376)"
"Sue","Raper","City Clerk","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"Lula","Abston","Councilmember","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"Denita","Cantrell","Councilmember","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"Renea","Chandler","Councilmember","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"Jeffery","McAlister","Councilmember","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"Billy","Moomaw","Councilmember","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"Dewayne","Raper","Councilmember","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"Michael","Moomaw","Fire Chief","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"D.W.","Franklin","Mayor","Vina","Alabama","35593","
,  35593
(34.356231, -88.072488)"
"Ray","McAllister","Mayor","Vincent","Alabama","35178","
,  35178
(33.410723, -86.397625)"
"Horace","Davis","Councilmember","Vredenburgh","Alabama","36481","
,  36481
(31.770671, -87.387356)"
"Denise","Latch","Councilmember","Vredenburgh","Alabama","36481","
,  36481
(31.770671, -87.387356)"
"Richard","Odoms","Councilmember","Vredenburgh","Alabama","36481","
,  36481
(31.770671, -87.387356)"
"Annie","Odoms","Councilmember","Vredenburgh","Alabama","36481","
,  36481
(31.770671, -87.387356)"
"Calvert","Wright","Mayor","Vredenburgh","Alabama","36468","
,  36468"
"Billy","Luster","Commission Chair","Walker County","Alabama","35501","
,  35501
(33.827205, -87.27972)"
"Autry","Works","Mayor","Walnut Grove","Alabama","35952","
,  35952
(34.060402, -86.30384)"
"Willie","Long, Jr.","Commissioner","Washington County","Alabama","36553","
,  36553
(31.236116, -88.063147)"
"Mark","Platt","Commissioner","Washington County","Alabama","36539","
,  36539
(31.337732, -88.346553)"
"Miranda","Simpson","City Clerk","Waterloo","Alabama","35677","
,  35677
(34.953424, -88.004409)"
"Allen","Caddell","Councilmember","Waterloo","Alabama","35677","
,  35677
(34.953424, -88.004409)"
"Don","Raper","Councilmember","Waterloo","Alabama","35677","
,  35677
(34.953424, -88.004409)"
"Jeremy","Simpson","Councilmember","Waterloo","Alabama","35677","
,  35677
(34.953424, -88.004409)"
"Christopher","Sticklin","Councilmember","Waterloo","Alabama","35677","
,  35677
(34.953424, -88.004409)"
"Ted","Kavich","Fire Chief","Waterloo","Alabama","35677","
,  35677
(34.953424, -88.004409)"
"Joan","Farneman","Mayor","Waterloo","Alabama","35677","
,  35677
(34.953424, -88.004409)"
"Wayne","Willis","Mayor","Weaver","Alabama","36277","
,  36277
(33.756385, -85.820026)"
"Adam","Brasington","Councilmember","Webb","Alabama","36376","
,  36376
(31.252646, -85.26878)"
"Morgan","Hicks","Councilmember","Webb","Alabama","36376","
,  36376
(31.252646, -85.26878)"
"Lamar","Ivey","Councilmember","Webb","Alabama","36376","
,  36376
(31.252646, -85.26878)"
"Danny","Odom","Councilmember","Webb","Alabama","36376","
,  36376
(31.252646, -85.26878)"
"Bill","Thomas","Councilmember","Webb","Alabama","36376","
,  36376
(31.252646, -85.26878)"
"Cindy","Buie","Mayor","Webb","Alabama","36376","
,  36376
(31.252646, -85.26878)"
"Larry","Riggins","Mayor","Westover","Alabama","35147","
,  35147
(33.400536, -86.543621)"
"Kenneth","Kilgo","Mayor","West Point","Alabama","35056","
,  35056
(34.169211, -86.847916)"
"Jerry","Willis","Mayor","Wetumpka","Alabama","36092","
,  36092
(32.601879, -86.204281)"
"Joseph","Green","Commissioner","Wilcox County","Alabama","36726","
,  36726
(31.995162, -87.281964)"
"Charles","Lawson","Commissioner","Wilcox County","Alabama","36726","
,  36726
(31.995162, -87.281964)"
"Marion","McIntosh","Commissioner","Wilcox County","Alabama","36784","
,  36784
(31.924942, -87.801001)"
"John ","Moton","Commissioner","Wilcox County","Alabama","36726","
,  36726
(31.995162, -87.281964)"
"Ricky","Powell","Commissioner","Wilcox County","Alabama","36726","
,  36726
(31.995162, -87.281964)"
"Lee","McCarty","Mayor","Wilsonville","Alabama","35186","
,  35186
(33.252173, -86.5191)"
"Joe","Fancher","Mayor","Wilton","Alabama","35187","
,  35187
(33.074763, -86.884282)"
"Randy","Price","Mayor","Winfield","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Angie","Oliver","City Clerk","Winfield City","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Chris","Ballard","Councilmember","Winfield City","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Rusty","Barnes","Councilmember","Winfield City","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Tim","Garrison","Councilmember","Winfield City","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Anthony","Hallmark","Councilmember","Winfield City","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Jimmy","Hayes","Councilmember","Winfield City","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Alan","Stovall","Fire Chief","Winfield City","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Brett","Burleson","Police Chief","Winfield City","Alabama","35594","
,  35594
(33.918947, -87.789897)"
"Roger","Hayes","Commission Chair","Winston County","Alabama","35553","
,  35553
(34.14205, -87.390262)"
