"fiscal_year","agency_title","classification","annual_salary","full_part_time","service_type","agency"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OFFICE SPECIALIST 2","41491.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OFFICE SPECIALIST 2","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ADMINISTRATIVE SPECIALIST 1","43032.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","EXECUTIVE SUPPORT SPECIALIST 1","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL DELIVERY DRIVER","43032.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL EQUIPMENT OPERATOR 2","43032.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL DELIVERY DRIVER","43032.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTING TECHNICIAN 2","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FACILITY MAINTENANCE SPECIALIST","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL DELIVERY DRIVER","43032.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ADMINISTRATIVE SPECIALIST 1","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","EXECUTIVE SUPPORT SPECIALIST 1","41964.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","41491.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL EQUIPMENT OPERATOR 1","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL DELIVERY DRIVER","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL DELIVERY DRIVER","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OFFICE SPECIALIST 2","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OFFICE SPECIALIST 2","41208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINT SERVICES TECHNICIAN","38532.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OFFICE SPECIALIST 1","39690.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39690.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","AUTOMOTIVE TECHNICIAN 2","68712.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 3","87180.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","97716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","98004.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","155124.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 1","68712.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","89928.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","155124.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","155124.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 5","87144.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FACILITY ENERGY TECHNICIAN 2","62496.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","155124.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","SENIOR INFORMATION TECHNOLOGY PORTFOLIO MANAGER","155124.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 5","83244.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROCUREMENT & CONTRACT SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PHYSICAL/ELECTRONIC SECURITY TECHNICIAN","62496.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","162804.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER D","86640.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ADMINISTRATIVE SPECIALIST 2","62496.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","170856.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER H","170856.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HUMAN RESOURCE ANALYST 2","86640.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROGRAM ANALYST 3","96062.40","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","SUPPLY SPECIALIST 2","62496.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","188388.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FISCAL ANALYST 2","86640.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PARTS SPECIALIST 2","62496.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ELECTRICIAN 2","91528.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ADMINISTRATIVE SPECIALIST 2","62496.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 2","86640.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER H","228852.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROCUREMENT AND CONTRACT ASSISTANT","62496.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER I","252312.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","86640.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","31656.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","33840.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 5","60348.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 3","65520.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","91539.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","93300.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROCUREMENT & CONTRACT SPECIALIST 2","91539.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","81216.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","36396.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","36396.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","34920.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","85056.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL DELIVERY DRIVER","34044.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CLAIMS REPRESENTATIVE 2","65520.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTING TECHNICIAN 3","36960.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 1","56988.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","LABORER/STUDENT WORKER","36396.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","34920.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OFFICE SPECIALIST 1","37800.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FACILITY ENERGY TECHNICIAN 4","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","91488.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","37800.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER H","246015.96","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ELECTRONIC SECURITY TECHNICIAN 2","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","37800.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","AUTOMOTIVE SERVICE TECHNICIAN","37800.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PUBLIC AFFAIRS SPECIALIST 2","65520.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FACILITY OPERATIONS SPECIALIST 2","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 2","65520.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","188388.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","37800.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ELECTRICIAN 2","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","179460.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 3","65520.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","TRAINING & DEVELOPMENT SPECIALIST 2","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROJECT MANAGER 2","95952.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","37800.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 2","65520.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 3","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","162804.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FACILITY ENERGY TECHNICIAN 4","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","93612.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HUMAN RESOURCE ANALYST 1","67848.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ELECTRICIAN 2","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HUMAN RESOURCE ANALYST 2","67956.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","155124.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","MAIL EQUIPMENT OPERATOR 2","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ELECTRICIAN 2","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROGRAM ANALYST 3","95952.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROCUREMENT & CONTRACT SPECIALIST 2","87180.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","140716.80","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","155124.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","147772.80","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","140736.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","147660.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","140736.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","140736.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","140736.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","140736.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","140736.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","140736.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROCUREMENT AND CONTRACT ASSISTANT","59688.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ELECTRICIAN 2","83208.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 5","91212.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","138972.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","135240.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","POLICY AND BUDGET ANALYST","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","SENIOR INFORMATION TECHNOLOGY PORTFOLIO MANAGER","134016.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","POLICY AND BUDGET ANALYST","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","POLICY AND BUDGET ANALYST","127788.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE LABOR RELATIONS MANAGER","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","POLICY AND BUDGET ANALYST","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE LABOR RELATIONS MANAGER","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","POLICY AND BUDGET ANALYST","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE LABOR RELATIONS MANAGER","134016.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","POLICY AND BUDGET ANALYST","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE LABOR RELATIONS MANAGER","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","134016.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","SENIOR INFORMATION TECHNOLOGY PORTFOLIO MANAGER","127788.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129690.00","FULL TIME","UNREPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROCUREMENT & CONTRACT SPECIALIST 3","95952.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","133239.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","129663.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","121653.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER G","127788.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","127788.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","127788.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","127788.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","126063.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER F","127788.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","SENIOR INFORMATION TECHNOLOGY PORTFOLIO MANAGER","127788.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","123829.20","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","118258.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","123795.00","FULL TIME","UNREPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","123769.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER D","115860.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER E","121728.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ECONOMIST 4","121728.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","POLICY AND BUDGET ANALYST","121728.00","FULL TIME","MANAGEMENT SERVICE","10700"
