"lt_cd","filenumber","filing_date","lapse_date","secured_party","addr1","addr2","city","state","postalcode","country","image_link"
"UCC","92806747","2021-05-19T00:00:00.000","2026-05-19T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92806747"
"UCC","92808470","2021-05-20T00:00:00.000","2026-05-20T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92808470"
"UCC","92810518","2021-05-24T00:00:00.000","2026-05-24T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92810518"
"UCC","92811986","2021-05-25T00:00:00.000","2026-05-25T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92811986"
"UCC","92811873","2021-05-25T00:00:00.000","2026-05-25T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92811873"
"UCC","92811962","2021-05-25T00:00:00.000","2026-05-25T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92811962"
"UCC","92813006","2021-05-26T00:00:00.000","2026-05-26T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92813006"
"UCC","92815253","2021-05-27T00:00:00.000","2026-05-27T00:00:00.000","US BANK, NATIONAL ASSOCIATION, AS CUSTODIAN/TRUSTEE FOR FEDERAL AGRICULTURAL MORTGAGE CORPORATION PROGRAMS","1133 RANKIN STREET","STE 100","ST PAUL","MN","55116","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92815253"
"UCC","92816392","2021-05-28T00:00:00.000","2026-05-28T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92816392"
"UCC","92818703","2021-06-01T00:00:00.000","2026-06-01T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92818703"
"UCC","92818734","2021-06-01T00:00:00.000","2026-06-01T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92818734"
"UCC","92818676","2021-06-01T00:00:00.000","2026-06-01T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92818676"
"UCC","92819006","2021-06-01T00:00:00.000","2026-06-01T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92819006"
"UCC","92818967","2021-06-01T00:00:00.000","2026-06-01T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92818967"
"UCC","92822029","2021-06-03T00:00:00.000","2026-06-03T00:00:00.000","US BANK, NATIONAL ASSOCIATION, AS CUTODIAN/TRUSTEE FOR FEDERAL AGRICULTURAL MORTGAGE CORPORATION PROGRAMS","1133 RANKIN STREET, SUITE 100",,"ST PAUL","MN","55116","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92822029"
"UCC","92821822","2021-06-03T00:00:00.000","2026-06-03T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92821822"
"UCC","92824207","2021-06-07T00:00:00.000","2026-06-07T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92824207"
"UCC","92826118","2021-06-08T00:00:00.000","2026-06-08T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92826118"
"UCC","92825973","2021-06-08T00:00:00.000","2026-06-08T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92825973"
"UCC","92825959","2021-06-08T00:00:00.000","2026-06-08T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92825959"
"UCC","92827966","2021-06-10T00:00:00.000","2026-06-10T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92827966"
"UCC","92829353","2021-06-11T00:00:00.000","2026-06-11T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92829353"
"UCC","92830756","2021-06-13T00:00:00.000","2026-06-13T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92830756"
"UCC","92830732","2021-06-13T00:00:00.000","2026-06-13T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92830732"
"UCC","92830725","2021-06-13T00:00:00.000","2026-06-13T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92830725"
"UCC","92842736","2021-06-24T00:00:00.000","2026-06-24T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92842736"
"UCC","92844089","2021-06-25T00:00:00.000","2026-06-25T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92844089"
"UCC","92843899","2021-06-25T00:00:00.000","2026-06-25T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92843899"
"UCC","92844109","2021-06-25T00:00:00.000","2026-06-25T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92844109"
"UCC","92844983","2021-06-26T00:00:00.000","2026-06-26T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92844983"
"UCC","92849488","2021-06-30T00:00:00.000","2026-06-30T00:00:00.000","US BANK NA","4792 SE ALLEN RD",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92849488"
"UCC","92849368","2021-06-30T00:00:00.000","2026-06-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92849368"
"UCC","92854189","2021-07-02T00:00:00.000","2026-07-02T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92854189"
"UCC","92854021","2021-07-02T00:00:00.000","2026-07-02T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92854021"
"UCC","92858021","2021-07-07T00:00:00.000","2026-07-07T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92858021"
"UCC","92864861","2021-07-13T00:00:00.000","2026-07-13T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92864861"
"UCC","92653068-2","2021-07-13T00:00:00.000","2025-12-17T00:00:00.000","LEGENCE BANK","1200 US ROUTE 45",,"ELDORADO","IL","62930","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92653068-2"
"UCC","92864830","2021-07-13T00:00:00.000","2026-07-13T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92864830"
"UCC","92866138","2021-07-14T00:00:00.000","2026-07-14T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92866138"
"UCC","92867804","2021-07-15T00:00:00.000","2026-07-15T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92867804"
"UCC","92867753","2021-07-15T00:00:00.000","2026-07-15T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92867753"
"UCC","92867291","2021-07-15T00:00:00.000","2026-07-15T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92867291"
"UCC","92868758","2021-07-16T00:00:00.000","2026-07-16T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92868758"
"UCC","92870985","2021-07-19T00:00:00.000","2026-07-19T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92870985"
"UCC","92873644","2021-07-21T00:00:00.000","2026-07-21T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92873644"
"UCC","92873093","2021-07-21T00:00:00.000","2026-07-21T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92873093"
"UCC","92873702","2021-07-21T00:00:00.000","2026-07-21T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92873702"
"UCC","92873651","2021-07-21T00:00:00.000","2026-07-21T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92873651"
"UCC","92873675","2021-07-21T00:00:00.000","2026-07-21T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92873675"
"UCC","92875000","2021-07-22T00:00:00.000","2026-07-22T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92875000"
"UCC","92751338-1","2021-07-22T00:00:00.000","2026-03-26T00:00:00.000","COMMUNITY NATIONAL BANK OF OKARCHE","653 US HWY 81",,"OKARCHE","OK","73762","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92751338-1"
"UCC","92877904","2021-07-26T00:00:00.000","2026-07-26T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92877904"
"UCC","92877928","2021-07-26T00:00:00.000","2026-07-26T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92877928"
"UCC","92880287","2021-07-28T00:00:00.000","2026-07-28T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92880287"
"UCC","92883179","2021-07-30T00:00:00.000","2026-07-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92883179"
"UCC","92883066","2021-07-30T00:00:00.000","2026-07-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92883066"
"UCC","92883097","2021-07-30T00:00:00.000","2026-07-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92883097"
"UCC","92883073","2021-07-30T00:00:00.000","2026-07-30T00:00:00.000","US BANK AN","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92883073"
"UCC","92883117","2021-07-30T00:00:00.000","2026-07-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92883117"
"UCC","92885042","2021-08-02T00:00:00.000","2026-08-02T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92885042"
"UCC","92885193","2021-08-02T00:00:00.000","2026-08-02T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92885193"
"UCC","92887011","2021-08-03T00:00:00.000","2026-08-03T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92887011"
"UCC","92886941","2021-08-03T00:00:00.000","2026-08-03T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92886941"
"UCC","92893262","2021-08-09T00:00:00.000","2026-08-09T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92893262"
"UCC","92894414","2021-08-10T00:00:00.000","2026-08-10T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92894414"
"UCC","92896387","2021-08-11T00:00:00.000","2026-08-11T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92896387"
"UCC","92895902","2021-08-11T00:00:00.000","2026-08-11T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92895902"
"UCC","92897262","2021-08-12T00:00:00.000","2026-08-12T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92897262"
"UCC","92897591","2021-08-12T00:00:00.000","2026-08-12T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92897591"
"UCC","92898609","2021-08-13T00:00:00.000","2026-08-13T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92898609"
"UCC","92900428","2021-08-16T00:00:00.000","2026-08-16T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92900428"
"UCC","92901865","2021-08-17T00:00:00.000","2026-08-17T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92901865"
"UCC","92902733","2021-08-17T00:00:00.000","2026-08-17T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92902733"
"UCC","92904613","2021-08-19T00:00:00.000","2026-08-19T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92904613"
"UCC","92905954","2021-08-20T00:00:00.000","2026-08-20T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92905954"
"UCC","92907694","2021-08-23T00:00:00.000","2026-08-23T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92907694"
"UCC","92908000","2021-08-23T00:00:00.000","2026-08-23T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92908000"
"UCC","92908233","2021-08-23T00:00:00.000","2026-08-23T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92908233"
"UCC","92913287","2021-08-26T00:00:00.000","2026-08-26T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92913287"
"UCC","92916720","2021-08-30T00:00:00.000","2026-08-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92916720"
"UCC","92916186","2021-08-30T00:00:00.000","2026-08-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92916186"
"UCC","92915972","2021-08-30T00:00:00.000","2026-08-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92915972"
"UCC","92919458","2021-09-01T00:00:00.000","2026-09-01T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92919458"
"UCC","92918679","2021-09-01T00:00:00.000","2026-09-01T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92918679"
"UCC","92923034","2021-09-07T00:00:00.000","2026-09-07T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92923034"
"UCC","92923027","2021-09-07T00:00:00.000","2026-09-07T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92923027"
"UCC","92923952","2021-09-08T00:00:00.000","2026-09-08T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92923952"
"UCC","92927229","2021-09-12T00:00:00.000","2026-09-12T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92927229"
"UCC","92931456","2021-09-15T00:00:00.000","2026-09-15T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92931456"
"UCC","92931723","2021-09-16T00:00:00.000","2026-09-16T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92931723"
"UCC","92933069","2021-09-17T00:00:00.000","2026-09-17T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92933069"
"UCC","92941049","2021-09-24T00:00:00.000","2026-09-24T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92941049"
"UCC","92946626","2021-09-29T00:00:00.000","2026-09-29T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92946626"
"UCC","92947905","2021-09-30T00:00:00.000","2026-09-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92947905"
"UCC","92947936","2021-09-30T00:00:00.000","2026-09-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92947936"
"UCC","92950733","2021-10-03T00:00:00.000","2026-10-03T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92950733"
"UCC","92956137","2021-10-07T00:00:00.000","2026-10-07T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92956137"
"UCC","92960864","2021-10-13T00:00:00.000","2026-10-13T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92960864"
"UCC","92963218","2021-10-15T00:00:00.000","2026-10-15T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92963218"
"UCC","92962422","2021-10-15T00:00:00.000","2026-10-15T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92962422"
"UCC","92962477","2021-10-15T00:00:00.000","2026-10-15T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92962477"
"UCC","92966782","2021-10-19T00:00:00.000","2026-10-19T00:00:00.000","US METRO BANK","9866 GARDEN GROVE BLVD.",,"GARDEN GROVE","CA","92844","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92966782"
"UCC","92972173","2021-10-24T00:00:00.000","2026-10-24T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92972173"
"UCC","92975736","2021-10-27T00:00:00.000","2026-10-27T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92975736"
"UCC","92981470","2021-11-02T00:00:00.000","2026-11-02T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92981470"
"UCC","92984982","2021-11-04T00:00:00.000","2026-11-04T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92984982"
"UCC","92985792","2021-11-05T00:00:00.000","2026-11-05T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92985792"
"UCC","92986893","2021-11-05T00:00:00.000","2026-11-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92986893"
"UCC","92991861","2021-11-11T00:00:00.000","2026-11-11T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92991861"
"UCC","93003620","2021-11-23T00:00:00.000","2026-11-23T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","97392","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A93003620"
"UCC","93005548","2021-11-26T00:00:00.000","2026-11-26T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A93005548"
"UCC","93005322","2021-11-26T00:00:00.000","2026-11-26T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A93005322"
"UCC","93008790","2021-11-30T00:00:00.000","2026-11-30T00:00:00.000","US BANK NA","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A93008790"
"UCC","93016643","2021-12-08T00:00:00.000","2026-12-08T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","54903","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A93016643"
