"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Environmental Quality Dept.","Public Hearing: Proposed Solid Waste Transfer Station Permit for Northwest Landscape Services in Hillsboro",,"2018-05-15T18:30:00.000","2018-05-15T20:00:00.000","Hillsboro Public Library, 2850 NE Brookwood Pkwy "," Hillsboro","OR","Northwest Landscape Services proposes to operate a transfer facility for the acceptance, reload and transportation of Japanese Beetle Quarantine Zone yard debris waste. The Oregon Department of Environmental Quality requests public comments on a proposed transfer station permit for the facility. DEQ will hold a public hearing on May 15, 2018, at 6:30 p.m. at the Hillsboro Public Library at 2850 NE Brookwood Pkwy, Hillsboro, to receive verbal comments. Written comments are due by Wednesday, May 16 at 5 p.m. All comments will become part of the public record.  ",,"Laura Gleim",,"gleim.laura@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","SB 263 Materials Management Rulemaking Advisory Committee Meeting",,"2016-06-21T10:30:00.000","2016-06-21T16:30:00.000","DEQ Headquarters; 811 SW 6th Avenue"," Portland","OR",,,"Meyer Goldstein","503-229-6478","goldstein.meyer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Water Quality Bacteria Standards 2016 rulemaking",,"2016-04-19T16:00:00.000","2016-04-19T18:00:00.000","DEQ Headquarters, 811 SW 6th Ave., 10th Floor, Room EQC A ","Portland","OR","DEQ is holding a simultaneous hearing in Portland and Newport. A presentation on the proposed rule will be available via Webinar before the hearing.  

 If you wish to make an oral comment, you must attend the public hearing in Portland or Newport in person. DEQ will not take oral comments via the Webinar or phone. ",,"Aron Borok","503-229-5050","borok.aron@deq.state.or.us",,,,,,,"true","888-363-4734","2045600",
"Environmental Quality Dept.","Smoke Management 2018 Public Hearing #5",,"2018-08-29T19:00:00.000","2018-08-29T20:30:00.000","Smullin Health Education Center "," Medford","OR","The Oregon Department of Forestry and DEQ recently reviewed the Oregon Smoke Management Plan to evaluate the effectiveness of the smoke management program. As a result, ODF and DEQ are proposing changes to the plan under their respective authority. ODF is proposing amendments to their smoke management rules under OAR 629-048 and Operational Guidance for the Oregon Smoke Management Program, directive 1-4-1-601, which together comprise the plan. To incorporate ODF's amendments into the federally approved Oregon Clean Air Act State Implementation Plan, DEQ proposes amending OAR 340-200-0040.

Meeting 5: Aug. 29, 2018 7 - 8:30  p.m.
Smullin Health Education Center 
2825 E. Barnett Road
Medford, OR ",,"Rachel Sakata",,"sakata.rachel@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing about Pacific Connector Gas Pipeline, L.P.’s Proposed Air Quality Permit: March 17, 2016 in Malin","DEQ invites the public to attend a public hearing and to comment on Pacific Connector Gas Pipeline’s proposed air quality permit, known officially as a Standard Air Contaminant Discharge Permit. ","2016-03-17T18:00:00.000","2016-03-17T19:30:00.000","Malin Community Hall, 2307 Front Street ","Malin","OR","Summary 
Pacific Connector proposes the construction and operation of a new natural gas compressor station which would be regulated under an air quality permit. The proposed compressor station will receive natural gas from two existing pipelines and move it through a proposed new pipeline extending to the proposed Jordon Cove Liquefied Natural Gas Terminal being developed by Jordan Cove Energy Project in Coos Bay, Oregon. This permit would only regulate the compressor station. 
Send written comments by mail, fax or email to: 
Nancy Swofford, Permit Coordinator DEQ Eastern Region – Bend Office 475 NE Bellevue Dr., Suite 110 Bend, OR  97701 
Fax:  541-388-8283 
Email: Swofford.Nancy@deq.state.or.us ","yes","Nancy Swofford",,"Swofford.Nancy@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Oregon Environmental Quality Commission ","the 390th Regular Meeting ","2016-08-18T08:00:00.000","2016-08-18T16:30:00.000","multiple locations"," Hermiston","OR","Item N, 8-10:30 a.m.
City Hall
180 NE 2nd Street
Hermiston, OR

Items O and P
10:30 a.m. to 4:30 p.m
Hermiston Conference Center
415 S. Highway 395
Hermiston, OR",,"Stephanie Caldera",,"caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Volkswagen Settlement Webinar","DEQ is holding an informational session to explain the VW settlement, what steps DEQ is taking in response to that settlement and to answer questions about the settlement.","2016-09-27T15:00:00.000","2016-09-27T16:00:00.000","DEQ Headquarters, 811 SW 6th Ave., 10th Floor, Room EQC A"," Portland","OR","The public can attend the presentation in person, by teleconference, or by online webinar.
The webinar has no audio, so if you participate by webinar you must also join the teleconference to hear the audio.
To join the teleconference:
Dial the call in number: 888-363-4734
When prompted, enter the participant code: 1910322
To join the webinar:
First, join the teleconference as described above.
Then, access the internet and enter or click on this link: https://connect9.uc.att.com/service32/meet/?ExEventID=81910322.
Follow the instructions on the page that appears.
",,"Kevin Downing",,"Downing.kevin@deq.state.or.us",,,,,,,"true","888-363-4734","1910322",
"Environmental Quality Dept.","The Cleaner Air Oregon Rules Advisory Committee ",,"2018-05-08T13:00:00.000","2018-05-08T17:00:00.000","DoubleTree Hotel, Multnomah Room, 1000 NE Multnomah Street","Portland","OR","The purpose of the meeting is to discuss updated draft rules and an updated fiscal impact statement. The previous 2017 draft rules required updating due to the passage of Senate Bill 1541.  This bill established certain requirements for the CAO program that must be integrated with the existing draft rules.  The draft rules have also been updated to address past public comments from 2017. ",,"Jennifer Flynt",,"flynt.jennifer@state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Underground Storage Tank Compliance 2017 - Advisory Committee Meeting","Meeting 1","2016-05-31T09:00:00.000","2016-05-31T14:00:00.000","DEQ Headquarters"," Portland","OR","DEQ Headquarters
811 SW 6th Avenue
Portland, OR 97204
Room EQC-A, 10th Floor",,"Mitch Scheel","503-229-6704","scheel.mitch@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","The Oregon Environmental Quality Commission regular meeting"," Informational and discussion session only ","2017-04-19T12:30:00.000","2017-04-19T17:30:00.000","Wellspring Conference Center","Woodburn","OR",,,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Aquatic Life Water Quality Standards for Copper","DEQ will hold the following information sessions and public hearings on this rulemaking","2016-08-30T18:00:00.000","2016-08-30T19:30:00.000","811 SW 6th Ave., 10th Floor, Room EQC A"," Portland","OR","DEQ proposes the following changes to OAR 340, division number 041 that will:
• Revise Oregon’s copper criteria to protect freshwater aquatic life. The revised criteria are based on U.S. Environmental Protect Agency (EPA)’s 2007 national recommendations to use the Biotic Ligand Model (BLM). This model derives copper criteria based on the water chemistry of a site that affects the bioavailability and toxicity of copper in freshwaters.
• Address EPA's January 31, 2013, disapproval of Oregon's current copper criteria in response to a National Marine Fisheries Service’s (NMFS) Biological Opinion that concluded the current criteria would cause jeopardy to threatened and endangered species","yes","Meyer Goldstein",,"goldstein.meyer@deq.state.or.us",,,,,,,"true","888-363-4734","1910322",
"Environmental Quality Dept.","Public Hearing on proposed Seafood Processors General Wastewater Permit Renewal ","DEQ is currently working on a proposed permit renewal, which will be available for public comment Feb. 12-March 29, 2018.","2018-03-15T17:30:00.000","2018-03-15T18:00:00.000","Coos History Museum, Lansing Library, 1210 N. Front Street,","Coos Bay","OR",,"yes","Laura Gleim",,"gleim.laura@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Director's Recruitment 2017 ","EQC special meeting for finalist interviews and engagement","2017-01-25T09:45:00.000","2017-01-25T11:15:00.000","World Trade Conference Center, Skybridge A"," Portland","OR",,,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,"http://www.deq.state.or.us/eqc/docs/2017/012417agenda.pdf (http://www.deq.state.or.us/eqc/docs/2017/012417agenda.pdf)"
"Environmental Quality Dept.","COLSB Public Hearing",,"2016-08-19T10:00:00.000","2016-08-19T12:00:00.000","DEQ Headquarters, 811 SW 6th Avenue"," Portland","OR","Conference Room EQC-A (10th Floor)

Teleconference: 888-363-4734 or 215-446-3656, access code 2045600  
 Webinar (no audio): https://www.connectmeeting.att.com
 Meeting number 888-363-4734, access code 2045600",,"Erich Brandstetter",,"brandstetter.erich@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Virtual Public Hearings About NW Metals’ Proposed Air Quality Permit","","2020-12-12T13:00:00.000","2020-12-12T14:00:00.000","webinar","webinar","OR","","","David Graiver","","NWRAQPermits@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept."," Informational meeting on Eugene Water & Electric Board’s cleanup site","DEQ proposes to make a No Further Action Determination on the site, which is adjacent to the Willamette River and part of downtown riverfront redevelopment efforts.","2017-06-13T18:00:00.000","2017-06-13T19:30:00.000","EWEB’s Training Center in its North Building at 500 E. Fourth Ave"," Eugene","OR","DEQ is accepting comments on the proposal through 5 p.m. on June 30. Send comments to DEQ Project Manager Cathy Brown at 165 E. 7th Avenue, Suite 100, Eugene, OR 97401 or brown.cathy@deq.state.or.us. 

For more information on the site’s history visit: http://www.deq.state.or.us/Webdocs/Forms/Output/FPController.ashx?SourceIdType=11&SourceId=3808&Screen=Load",,"Cathy Brown ",,"brown.cathy@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Free Two-Hour, Hands On NetDMR Training","Training","2017-10-19T09:00:00.000","2017-10-19T11:00:00.000","DEQ Bend Regional Office"," Bend","OR","DEQ is hosting two, 2-hour sessions at our Bend regional office. Jason Rodriguez of EPA Region 10 will walk you through how to log in to a NetDMR account, find your permit and fill out an electronic discharge monitoring report. We will be using sample accounts and permits so an account in NetDMR or notice from DEQ that your permit is ready for electronic DMR reporting is not required. Each session is open to 17 students. The morning session is 9 a.m. - 11 a.m. and the afternoon on is 1 p.m. – 3 p.m. 

DEQ Bend Office
475 NE Bellevue Drive, Suite 110
Bend, OR

Contact DEQ at NetDMRSupport@deq.state.or.us to sign up for a session.",,"William Knight","503-229-6442","knight.william@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Low Emissions Vehicles 2018 advisory committee",,"2018-08-14T10:00:00.000","2018-08-14T12:00:00.000","700 NE Multnomah St, Suite 600, Conference Room 601"," Portland","OR",,,"Rachel Sakata","503-229-5659","sakata.rachel@deq.state.or.us",,,,,,,"true","877-402-9753 ","3360031",
"Environmental Quality Dept.","Willamette Basin Mercury TMDL Advisory Committee",,"2018-02-15T10:00:00.000","2018-02-15T15:00:00.000","Columbia River Inter-Tribal Fish Commission, Celilo Room, 5th Floor, 700 NE Multnomah Street"," Portland","OR","The Oregon Department of Environmental Quality will convene an advisory committee beginning December 2017, for developing a revised Willamette Basin Mercury TMDL.",,"Paula Calvert","503-229-5101","calvert.paula@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","The Oregon Environmental Quality Commission meeting",,"2017-11-02T09:00:00.000","2017-11-02T17:00:00.000","TBD","Newport","OR","The Oregon Environmental Quality Commission is a five-member panel appointed by the governor of Oregon for four-year terms to serve as the Oregon Department of Environmental Quality's policy and rulemaking board. In addition to adopting rules, the commission also establishes policies, issues orders, judges appeals of fines or other DEQ actions, and appoints the DEQ director.",,"Stephanie Caldera",,"caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Integrated Report Improvements Work Group Meeting 1",,"2017-10-17T09:00:00.000","2017-10-17T15:00:00.000","Oregon DEQ Headquarters"," Portland","OR","Conference Room 610
DEQ - HQ Building
700 NE Multnomah St., Suite 600
Portland, OR 97232",,"Jennifer Wigal",,"WIGAL.Jennifer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Hazardous Waste Fees 2019","The Oregon Department of Environmental Quality is proposing to align its hazardous waste fees to better support program needs.","2019-01-17T18:00:00.000","2019-01-17T20:00:00.000","DEQ Headquarters, 700 NE Multnomah St., room 610"," Portland","OR",,"yes","Jeannette Acomb","503-229-6303","acomb.jeannette@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public hearing: Low Emissions Vehicles 2018",,"2018-10-01T13:00:00.000","2018-10-01T15:00:00.000","700 NE Multnomah St, 3rd Floor Conference Room"," Portland","OR","Oregon is one of the Section 177 states that has opted in to California’s vehicle emission standards. The Clean Air Act requires that opt-in states keep their rule requirements identical to California’s vehicle emission program. This rulemaking amends Oregon’s rules to reflect the latest changes in California’s program. ","yes","Rachel Sakata","503-229-5659","sakata.rachel@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing and Extension of Comment Period for Proposed Air Quality Permit Renewal for Sanders Wood Products, Inc., dba RSG Forest Products, Inc.","DEQ has extended the public comment period for the proposed renewed permit by 40 days and has scheduled a public hearing to receive formal comment on the proposed renewed permit.","2017-06-27T18:00:00.000","2017-06-27T20:30:00.000","Molalla Adult Community Center, 315 Kennel Avenue","Molalla","OR","Send your comments before July 3rd, 2017 by mail, fax or email to:
Air Quality Permit Coordinator
700 NE Multnomah Street, Suite 600
Portland, OR 97232
Fax: 503-226-6945
Email: nwraqpermits@deq.state.or.us
Written comments are due by 5 p.m. Friday July 7, 2017.",,"Tina Leppaluoto","503-229-5027","nwraqpermits@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public hearing on the proposed renewal of the City of Hermiston water quality permit for its wastewater treatment plant","DEQ is proposing to renew the permit which allows discharge of treated domestic effluent to the Umatilla River and the West Division Main Canal. ","2016-06-06T18:30:00.000","2016-06-06T20:00:00.000","Eastern Oregon Higher Education Center Room 134 at Blue Mountain Community College, 975 SE Columbia "," Hermiston","OR","The Oregon Department of Environmental Quality will hold a public hearing on the proposed renewal of the City of Hermiston water quality permit for its wastewater treatment plant. DEQ is proposing to renew the permit which allows discharge of treated domestic effluent to the Umatilla River and the West Division Main Canal. 
The informational session will take place at 6:30 p.m. on Monday, June 6 in Eastern Oregon Higher Education Center Room 134 at Blue Mountain Community College, 975 SE Columbia in Hermiston.  
In 2014, the city upgraded its treatment plant at 2205 N. First Place. The upgrades included a new membrane bioreactor treatment process that provides an extremely high quality effluent, which is discharged just upstream from Three Mile Dam and the West Division Main Canal. The discharge to the canal will be available for farmers to use as irrigation water.
The proposed permit is more stringent than the previous permit. The city would discharge all of their effluent to the canal from April to October, rather than discharging to the Umatilla River during these times. Due to the treatment plant upgrades, pollutant discharges to the river from November through April will also be greatly reduced.  
In addition to attending the meeting, people can send written comments on the draft permit by 5 p.m. on Monday, June 13. Comments should be emailed to ray.jackie@deq.state.or.us or sent by mail to Jackie Ray, Permit Coordinator, 800 SE Emigrant Ave., Suite 330, Pendleton, Oregon, 97801.",,"Duane Smith","(541) 278-4607","smith.duane@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Proposed Solid Waste Permit for Stateline Compost","DEQ will hold a public hearing on this proposed permit and invites the public to comment on the provisions of the permit.","2016-07-28T18:00:00.000","2016-07-28T20:00:00.000","Midland Grange Hall, 6601 Tingley Ln,"," Klamath Falls","OR","DEQ held a public comment period concerning this permit from May 11 through June 10, 2016. In response to community interest, DEQ has now scheduled a public hearing and an additional comment period. Any comments already received by DEQ do not need to be resubmitted.
Public Comment period ends: 5 p.m., Aug. 2, 2016
How do I participate?
To submit your written comments for the public record send them by mail, fax, or email:
Sharon Stephens
DEQ Eastern Region
400 E. Scenic Drive, Suite 307
The Dalles, Oregon 97058
Fax: 541-298-7330
Email: stephens.sharon@deq.state.or.us
Phone: 541-298-7255, ext. 221","yes","Sharon Stephens","541-298-7255, ext. 221","stephens.sharon@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Free Two-Hour, Hands On NetDMR Training","Training Opportunity","2017-11-16T09:00:00.000","2017-11-16T11:00:00.000","DEQ Eugene Regional Office","Eugene","OR","DEQ is hosting two, 2-hour sessions at our Eugene regional office. Jason Rodriguez of EPA Region 10 will walk you through how to log in to a NetDMR account, find your permit and fill out an electronic discharge monitoring report. We will be using sample accounts and permits so an account in NetDMR or notice from DEQ that your permit is ready for electronic DMR reporting is not required. Each session is open to 17 students. The morning session is 9 a.m. - 11 a.m. and the afternoon on is 1 p.m. – 3 p.m. 

DEQ Eugene Office
165 East 7th Avenue, Suite 100
Eugene, OR

Contact DEQ at NetDMRSupport@deq.state.or.us to sign up for a session.",,"William Knight","503-229.6442","knight.william@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public meeting on New Recycling Opportunities for Tenants","DEQ  welcomes feedback from the public, business community and municipalities before a new law to expand recycling goes into effect.","2018-11-14T18:00:00.000","2018-11-14T21:00:00.000","Coos Bay Public Library, Myrtlewood Meeting Room, 525 Anderson Ave"," Coos Bay","OR",,"yes","Brian Stafki",,"stafki.brian@deq.state.or.us",,,,,,,"true","877-336-1828","7760985#",
"Environmental Quality Dept.","Cleaner Air Oregon public hearing 4",,"2017-11-28T17:30:00.000","2017-11-28T19:30:00.000","Pendleton Library, 502 SW Dorion Ave"," Pendleton","OR",,"yes","Joe Westersund","503-229-6403","westersund.joe@deq.state.or.us",,,,,,,"true","888-278-0296","8040259",
"Environmental Quality Dept.","Public Hearing on Title V Consumer Price Index 2018 rulemaking",,"2018-06-19T15:00:00.000","2018-06-19T17:00:00.000","DEQ Headquarters, 700 NE Multnomah St., Room 601","Portland","OR",,"yes","Don Hendrix","503-229-5108","hendrix.donald@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","DEQ Requests Comments on Water Quality Standard Review Priorities",,"2017-06-27T15:30:00.000","2017-06-27T20:00:00.000","State Office Building","Portland","OR","Informational Presentations at 3:30 p.m. and repeated at 6:30 p.m.
State Office Building
Conference Room 1B
800 NE Oregon St.
Portland, OR 97232

Connect by web to June 27 meeting:
Web Conference URL: https://www.connectmeeting.att.com       
Meeting Number:  877-848-7030
Participant Access Code: 898168
 
Connect by phone to June 27 meeting:
Audio Conference
USA Toll-Free: 1-877-848-7030
Participant Access Code: 898168
 
For questions on how to participate and comment via web or phone conference, call 503-229-6254.",,"Karen Williams","503-229-6037","triennialreview@deq.state.or.us",,,,,,,"true","877-848-7030","898168 ",
"Environmental Quality Dept.","The Oregon Environmental Quality Commission meeting",,"2017-11-01T09:00:00.000","2017-11-01T17:00:00.000","TBD","Newport","OR","The Oregon Environmental Quality Commission is a five-member panel appointed by the governor of Oregon for four-year terms to serve as the Oregon Department of Environmental Quality's policy and rulemaking board. In addition to adopting rules, the commission also establishes policies, issues orders, judges appeals of fines or other DEQ actions, and appoints the DEQ director.",,"Stephanie Caldera",,"caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Free Two-Hour, Hands On NetDMR Training","Training Opportunity","2017-11-16T13:00:00.000","2017-11-16T15:00:00.000","DEQ Eugene Regional Office"," Eugene","OR","DEQ is hosting two, 2-hour sessions at our Eugene regional office. Jason Rodriguez of EPA Region 10 will walk you through how to log in to a NetDMR account, find your permit and fill out an electronic discharge monitoring report. We will be using sample accounts and permits so an account in NetDMR or notice from DEQ that your permit is ready for electronic DMR reporting is not required. Each session is open to 17 students. The morning session is 9 a.m. - 11 a.m. and the afternoon on is 1 p.m. – 3 p.m. 

 DEQ Eugene Office
 165 East 7th Avenue, Suite 100
 Eugene, OR

 Contact DEQ at NetDMRSupport@deq.state.or.us to sign up for a session. ",,"William Knight","503-229-6442","knight.william@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public hearing on a proposal to renew and modify the permit for Deer Pointe Meadows","The Oregon Department of Environmental Quality will hold a hearing on a proposal to renew and modify the permit for Deer Pointe Meadows to discharge wastewater to drainfields constructed at the manufactured home park. ","2017-09-20T18:00:00.000","2017-09-20T19:30:00.000","Rainier City Hall, 106 West B St."," Rainier","OR","The hearing will be held at 6 p.m. Sept. 20 at Rainier City Hall, 106 West B St.
The park, at 25231 Alderbank Street in Rainier, has applied for a Water Pollution Control Facilities Permit renewal and modification. 

DEQ issued warning letters to the current permit holder in January and March 2017 for discharging sewage onto the ground. The violations occurred with the remaining older septic system. 

In each case, short-term fixes were used to prevent further discharges.

The current application for a permit renewal and modification is intended to authorize a long-term solution resulting in one combined system that will be more manageable and that will include a high level of treatment to the wastewater before discharging to the drainfield. The deadline for completing this work is Sept. 30, 2017. 

The draft permit would allow an increase in the total wastewater flow to the system from the current 8,025 gallons per day to 12,000 gallons per day. Allowable effluent pollutant concentration limits are being reduced because the wastewater will be receiving a higher level of treatment before being discharged to the drainfield. Wastewater will also be disinfected to reduce pathogens before disposal.

DEQ will accept public comments on the proposal through Sept. 21 at 5 p.m.

Mail written comments to: Lisa MacGregor, Onsite Licensing Specialist Oregon Department of Environmental Quality 165 E. 7th Ave., Eugene, OR 97401; fax them to 541-686-7551 or email MacGregor.Lisa@deq.state.or.us. ",,"Mike Kucinski",,"kucinski.michael@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public meeting on New Recycling Opportunities for Tenants","DEQ welcomes feedback from the public, business community and municipalities before a new law to expand recycling goes into effect.","2018-09-26T18:00:00.000","2018-09-26T21:00:00.000","Portland Bureau of Planning and Sustainability, Conference Room 7A, 1900 SW 4th Ave Suite 7100"," Portland","OR",,"yes","Brian Stafki","503-229-5492","stafki.brian@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Special meeting of the Oregon Environmental Quality Commission",,"2016-09-06T10:30:00.000","2016-09-06T12:30:00.000","811 SW 6th Avenue, room EQC-A"," Portland","OR","The commission will hold a special meeting to discuss and potentially take action on updated recruitment materials for the DEQ director recruitment process; the commission will also discuss and potentially take action to confirm an appointment for DEQ's deputy director.",,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Webinar: Proposed 1200-Z Water Quality Permit ","DEQ will host a webinar on Thursday May 25 at 1:30 p.m. to provide updates and explain the technical process used to develop the proposed regional metal benchmarks in the permit.","2017-05-25T13:30:00.000","2017-05-25T14:30:00.000","webinar","Portland","OR",,,"Katherine Benenati","541-686-7997","benenati.katherine@deq.state.or.us",,,,,,,"true",,"2045600",
"Environmental Quality Dept.","CANCELED: Public Hearing: Updating Air Quality Rules to Address Federal Regulations",,"2016-10-24T17:00:00.000","2016-10-24T19:00:00.000","DEQ Headquarters"," Portland","OR",,,"Jerry Ebersole","503-229-6974","ebersole.gerald@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Information Meeting About DEQ Permitting at Oil Re-Refining Company","DEQ invites the public to attend an informational meeting on Oil Re-Refining Company’s (ORRCO) application for modification and renewal of their Standard Air Contaminant Discharge permit and a solid waste permit.","2017-06-05T18:00:00.000","2017-06-05T20:30:00.000","Red Lion Hotel, 909 N. Hayden Island Drive"," Portland","OR","ORRCO proposes to modify their existing air quality permit by removing and modifying existing processes, adding new processes, upgrading existing control technology, and adding new control technology. ORRCO has applied for a solid waste permit to conduct treatment and material recovery of oil contaminated materials and other waste materials.
How do I participate?
Attend the meeting to learn about the permit application, provide comment, and participate in a question and answer session.",,"Northwest Region Air Quality Permit Coordinator:","503-229-5582 or 800-452-4011","nwraqpermits@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","The Oregon Environmental Quality Commission meeting",,"2017-09-13T08:00:00.000","2017-09-13T17:00:00.000","475 NE Bellevue Drive","Bend","OR","The Oregon Environmental Quality Commission is a five-member panel appointed by the governor of Oregon for four-year terms to serve as the Oregon Department of Environmental Quality's policy and rulemaking board. In addition to adopting rules, the commission also establishes policies, issues orders, judges appeals of fines or other DEQ actions, and appoints the DEQ director.",,"Stephanie Caldera",,"caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Meeting on Oil Re-Refining Company Air Quality and Solid Waste Permits","DEQ will hold an informational meeting on air quality and solid waste permits for Oil Re-Refining Company.","2017-05-08T18:00:00.000","2017-05-08T20:00:00.000","Klamath Union High School Cafeteria, 1300 Monclaire Street"," Klamath Falls","OR","DEQ will hold an informational meeting on air quality and solid waste permits for Oil Re-Refining Company. DEQ intends to renew the Simple Air Contaminant Discharge Permit and draft a new solid waste transfer station permit for Oil Re-Refining Company, dba Industrial Oils, Inc., located at 1291 Laverne Avenue in Klamath Falls.","yes","Nancy Swofford","541-633-2021","swofford.nancy@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Willamette Basin Mercury TMDL Advisory Committee Meeting Set","DEQ invites the public to attend  next Willamette Basin Mercury Total Maximum Daily Load Advisory Committee member meeting.","2018-03-21T10:00:00.000","2018-03-21T15:00:00.000","Linn County Extension Services"," Tangent","OR","Linn County Extension Services
33630 McFarland Rd. Tangent, OR 97389

Find out more and view the advisory committee member list and charter at  http://www.oregon.gov/deq/wq/tmdls/Pages/will  hgtmdlac2018.aspx, or contact Paula Calvert, Basin Coordinator:
Phone:  503-229-5101 or 800-452-4011
Email:  calvert.paula@deq.state.or.us",,"Paula Calvert",,"calvert.paula@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Director's Recruitment 2017","EQC special meeting for finalist interviews and engagement","2017-01-26T11:30:00.000","2017-01-26T13:00:00.000","World Trade Conference Center, Skybridge A"," Portland","OR",,,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,"http://www.deq.state.or.us/eqc/docs/2017/012417agenda.pdf (http://www.deq.state.or.us/eqc/docs/2017/012417agenda.pdf)"
"Environmental Quality Dept.","Smoke Management 2018 Public Hearing #3",,"2018-08-23T19:00:00.000","2018-08-23T20:30:00.000","Oregon Institute of Technology Campus"," Klamath Falls","OR","The Oregon Department of Forestry and DEQ recently reviewed the Oregon Smoke Management Plan to evaluate the effectiveness of the smoke management program. As a result, ODF and DEQ are proposing changes to the plan under their respective authority. ODF is proposing amendments to their smoke management rules under OAR 629-048 and Operational Guidance for the Oregon Smoke Management Program, directive 1-4-1-601, which together comprise the plan. To incorporate ODF's amendments into the federally approved Oregon Clean Air Act State Implementation Plan, DEQ proposes amending OAR 340-200-0040. 

Meeting 3: Aug. 23, 2018, 7 - 8:30 p.m. 
Oregon Institute of Technology Campus, CU, 
Mt. Thielson Room 
3201 Campus Drive
Klamath Falls, OR",,"Rachel Sakata",,"sakata.rachel@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Water Quality Fee Advisory Committee",,"2017-03-28T15:00:00.000","2017-03-28T16:00:00.000","4026 Fairview Industrial Drive, Conference room 201"," Salem","OR","DEQ is convening an advisory committee to assist in drafting rule amendments to increase water quality permit fees. The committee will review and provide advice about DEQ's proposed fiscal impact statement and proposed rule amendments.",,"William Knight","503-229-6442","william@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing on proposed Seafood Processors General Wastewater Permit Renewal ","DEQ is currently working on a proposed permit renewal, which will be available for public comment Feb. 12-March 29, 2018.","2018-03-19T17:30:00.000","2018-03-19T18:00:00.000","Clatsop Community College, Columbia Hall - Room 219, 1651 Lexington Ave.","Astoria","OR",,"yes","Laura Gleim",,"gleim.laura@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing on proposed National Pollutant Discharge Elimination System 1200-Z general permit","DEQ will hold a public hearing on this draft permit at 2 p.m. on Wednesday, March 15, 2017 at:","2017-03-15T14:00:00.000","2017-03-15T15:00:00.000","Oregon State Office Building: Conference Room 1B,   800 NE Oregon St"," Portland","OR","Multiple locations:
Oregon State Office Building: Conference Room 1B  
800 NE Oregon St
Portland, OR 97232 

Eugene Administrative Office: Willamette Conference Room
165 East 7th Avenue, Suite 100
Eugene, OR 97401

Medford Administrative Office
221 Stewart Avenue, Suite 201
Medford, OR 97501	

Bend Administrative Office
475 NE Bellevue Drive, Suite 110
Bend, OR 97701
",,"Krista Ratliff",,"oregonindustrialstormwater@deq.state.or.us",,,,,,,,,,
