"fiscal_year","department","acct_name","amount","vendor_name","state","gl_acct"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","140.00","GLENDINNING, CRAIG","OR","83030"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","175.00","GARIBAY, LUIS","OR","83030"
"2021","177-OREGON STATE LOTTERY","Computer Hardware","28367.11","CDW LLC","VA","19020"
"2021","177-OREGON STATE LOTTERY","Grounds Maintenance","1380.00","SUPERIOR FLOOR AND POWER SWEEP INC.","OR","80060"
"2021","177-OREGON STATE LOTTERY","Central Gaming System","7019904.34","SBTECH, MALTA LIMITED","MT","66020"
"2021","177-OREGON STATE LOTTERY","In-State Travel","844.91","EHLERS, KEVIN","OR","71010"
"2021","177-OREGON STATE LOTTERY","Other Services and Supplies","4250.00","DALLAS GLASS","OR","83030"
"2021","177-OREGON STATE LOTTERY","Network Communication","66953.78","MEGAPORT (USA) INC.","CA","74060"
"2021","177-OREGON STATE LOTTERY","State Treasurer Charges","100.00","IGT CANADA SOLUTIONS ULC","NB","75020"
"2021","177-OREGON STATE LOTTERY","Storage","30434.28","SECRETARY OF STATE/BUSINESS SERVICE","OR","83075"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Maintenance","2361.48","CDW LLC","VA","76030"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Maintenance","142419.29","IGT GLOBAL SOLUTIONS CORPORATION","OR","76030"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Maintenance","453.87","PRESIDIO NETWORKED SOLUTIONS GROUP, LLC","VA","76030"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Maintenance","10958.40","STRUCTURED COMMUNICATION SYSTEMS","OR","76030"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Maintenance","398.00","THE PRITON GROUP LLC","WI","76030"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Not Tagged","37328.22","CDW LLC","VA","76015"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Not Tagged","81.00","DELL MARKETING L.P.","TX","76015"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Not Tagged","27012.01","INFORMATION AND COMPUTING SERVICES INC","FL","76015"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Not Tagged","88070.00","PREMIER WIRELESS SOLUTIONS","CA","76015"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Not Tagged","3803.40","PRESIDIO NETWORKED SOLUTIONS GROUP, LLC","VA","76015"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Not Tagged","6073.08","TECPRO SOLUTIONS","AK","76015"
"2021","177-OREGON STATE LOTTERY","Technology Equipment Not Tagged","0.00","WIRELESS WATCHDOGS","CA","76015"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","10060.00","CDW LLC","VA","76040"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","290.94","CHARTER COMMUNICATIONS HOLDINGS LLC","MO","76040"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","102132.00","CROWE LLP","IN","76040"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","2859.85","HELPSYSTEMS LLC","MN","76040"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","0.00","IRON BOW TECHNOLOGIES, LLC","VA","76040"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","234840.00","MCA CONNECT, LLC","CO","76040"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","18312.56","SHI INTERNATIONAL CORP","NJ","76040"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","22000.00","SPECTRA SYSTEMS CORPORATION","RI","76040"
"2021","177-OREGON STATE LOTTERY","Technology Software Maintenance","800.00","TURNING TECHNOLOGIES LLC","OH","76040"
"2021","177-OREGON STATE LOTTERY","Technology Supplies","1234.90","SHI INTERNATIONAL CORP","NJ","76020"
"2021","177-OREGON STATE LOTTERY","Telephones/Conference Calls","10763.36","AT&T","IL","74030"
"2021","177-OREGON STATE LOTTERY","Telephones/Conference Calls","29007.30","CENTURYLINK","CO","74030"
"2021","177-OREGON STATE LOTTERY","Telephones/Conference Calls","1081.02","CENTURYLINK","IL","74030"
"2021","177-OREGON STATE LOTTERY","Telephones/Conference Calls","1768.85","LANGUAGE LINE SERVICES INC","CA","74030"
"2021","177-OREGON STATE LOTTERY","Telephones/Conference Calls","883.72","ZIPLY FIBER","WA","74030"
"2021","177-OREGON STATE LOTTERY","Tools and Supplies","1612.69","NEWARK ELEMENT14","IL","87030"
"2021","177-OREGON STATE LOTTERY","Tools and Supplies","1771.64","NORTH COAST","OR","87030"
"2021","177-OREGON STATE LOTTERY","Tools and Supplies","1472.00","OPNW - OFFICE PRODUCTS NATIONWIDE","OR","87030"
"2021","177-OREGON STATE LOTTERY","Tools and Supplies","1813.80","PACIFIC OFFICE SOLUTIONS, LLC.","WA","87030"
"2021","177-OREGON STATE LOTTERY","Utilities","642.12","AVISTA CORPORATION","WA","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","638.86","CASCADE NATURAL GAS","WA","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","54.28","CENTURYLINK","CO","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","15169.66","CITY OF SALEM","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","116.50","CONNER, KENNETH","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","39745.18","MCGRAW HOLDINGS LLC","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","25787.07","NORTHWEST NATURAL GAS","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","4734.11","PACIFIC POWER","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","109134.80","PORTLAND GENERAL ELECTRIC","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","175.17","RECOLOGY WESTERN OREGON-NORTH COAST COLLECTION INC","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","3518.10","REPUBLIC SERVICES","AZ","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","1640.73","ROGUE DISPOSAL AND RECYCLING INC","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","1061.07","SPRINGFIELD UTILITY BOARD","OR","79020"
"2021","177-OREGON STATE LOTTERY","Utilities","2524.97","WASTE MANAGEMENT","OR","79020"
"2021","177-OREGON STATE LOTTERY","Video Lottery Gamesets","585000.00","ARISTOCRAT TECHNOLOGIES INC","NV","87070"
"2021","177-OREGON STATE LOTTERY","Video Lottery Gamesets","2122748.00","IGT CANADA SOLUTIONS ULC","NB","87070"
"2021","177-OREGON STATE LOTTERY","Video Lottery Gamesets","1200000.00","INTERNATIONAL GAME TECHNOLOGY","NV","87070"
"2021","177-OREGON STATE LOTTERY","Visa Clearing Account","299142.67","US BANK NATIONAL ASSOCIATION ND","ND","24050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","31715.83","AKAMAI TECHNOLOGIES, INC","MA","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","13612.50","CARAHSOFT TECHNOLOGY CORPORATION","VA","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","2034.00","GAELIC FLEET SYSTEMS INC","OR","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","91977.53","GEOCOMPLY SOLUTIONS INC","BC","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","144.00","LANGUAGE TESTING INTERNATIONAL INC","NY","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","125415.65","LEXISNEXIS RISK DATA MANAGEMENT INC","GA","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","17783.50","QCERA, INC","CA","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","952.38","ROADMUNK, INC","ON","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","608.00","SENDGRID INC","CO","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","32953.12","SHI INTERNATIONAL CORP","NJ","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","118.46","SMARTSHEET, INC.","WA","76050"
"2021","177-OREGON STATE LOTTERY","Web Subscriptions","102415.24","TACTICAL DIGITAL CORP.","VA","76050"
"2020","177-OREGON STATE LOTTERY","Other Services and Supplies","5255.11","OFFICE DEPOT INC","FL","83030"
"2020","177-OREGON STATE LOTTERY","Office Supplies","3791.40","SKILLCRAFT FORMS & GRAPHICS INC","OR","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","0","SHELTON TURNBULL PRINTERS","OR","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","51185.33","LYNX GROUP INC","OR","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","1007.50","IRWIN-HODSON COMPANY, THE","OR","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","11.09","DEPT OF ADMIN SERVICES PUBLISHING & DISTRIBUTION","OR","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","247.2","CHECK PRINTING COMPANY","OR","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","1379.20","CENVEO","OR","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","39814.03","AMERICAN SOLUTIONS FOR BUSINESS","OR","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","33525","US BANK NATIONAL ASSOCIATION ND","ND","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","1659.45","STAPLES BUSINESS ADVANTAGE","MA","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","6070","RJ GRAPHICS INTERNATIONAL","GA","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","29646.84","OFFICE DEPOT INC","FL","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","33.49","PITNEY BOWES GLOBAL FINANCIAL SVCS LLC","CT","72020"
"2020","177-OREGON STATE LOTTERY","Office Supplies","2123.99","TECPRO SOLUTIONS","AK","72020"
"2020","177-OREGON STATE LOTTERY","Office Equipment","64752.29","RICOH USA INC","TX","72030"
"2020","177-OREGON STATE LOTTERY","Office Equipment","23963.50","RFM PREFERRED SEATING","OR","72030"
"2020","177-OREGON STATE LOTTERY","Office Equipment","2401","COMMERCIAL BUSINESS FURNITURE","OR","72030"
"2020","177-OREGON STATE LOTTERY","Office Equipment","1230.77","ERGOCENTRIC, INC","ON","72030"
"2020","177-OREGON STATE LOTTERY","Office Equipment","1835.09","GARY PLATT MANUFACTURING, LLC","NV","72030"
"2020","177-OREGON STATE LOTTERY","Office Equipment","422.29","PATRIOT GAMING & ELECTRONICS, INC.","IN","72030"
"2020","177-OREGON STATE LOTTERY","Office Equipment","1974.50","PEOPLESPACE","CA","72030"
"2020","177-OREGON STATE LOTTERY","Non-Capitalized Assets","1694.34","STAPLES BUSINESS ADVANTAGE","MA","83060"
"2020","177-OREGON STATE LOTTERY","Network Service","275.14","T-MOBILE USA, INC.","WA","73010"
"2020","177-OREGON STATE LOTTERY","Network Service","57921.19","AT&T MOBILITY","IL","73010"
"2020","177-OREGON STATE LOTTERY","Network Service","6344816.91","CENTURYLINK","CO","73010"
"2020","177-OREGON STATE LOTTERY","Network Communication","17690","ONENECK IT SOLUTIONS, LLC.","WI","74060"
"2020","177-OREGON STATE LOTTERY","Network Communication","119833.29","LSN","OR","74060"
"2020","177-OREGON STATE LOTTERY","Network Communication","22831.58","COMCAST","OR","74060"
"2020","177-OREGON STATE LOTTERY","Network Communication","777.12","BENDBROADBAND","OR","74060"
"2020","177-OREGON STATE LOTTERY","Network Communication","1944.39","FRONTIER COMMUNICATIONS NORTHWEST INC","OH","74060"
"2020","177-OREGON STATE LOTTERY","Network Communication","3286","VXCHNGE FACILITIES LLC","NJ","74060"
"2020","177-OREGON STATE LOTTERY","Network Communication","111331.34","VERIZON WIRELESS","NJ","74060"
"2020","177-OREGON STATE LOTTERY","Network Communication","97685.18","ZAYO GROUP, LLC","CO","74060"
"2020","177-OREGON STATE LOTTERY","Network Communication","31289.80","MEGAPORT (USA) INC.","CA","74060"
"2020","177-OREGON STATE LOTTERY","Miscellaneous Income","-120.62","ROSE CITY LABEL","OR","45010"
"2020","177-OREGON STATE LOTTERY","Miscellaneous Income","-132.22","COLUMBIA CORRUGATED BOX COMPANY INC","OR","45010"
"2020","177-OREGON STATE LOTTERY","Miscellaneous Income","-389.34","TECPRO SOLUTIONS","AK","45010"
"2020","177-OREGON STATE LOTTERY","Miscellaneous Expenses","1303","UNITED WAY OF THE MID-WILLAMETTE VALLEY","OR","83065"
"2020","177-OREGON STATE LOTTERY","Miscellaneous Expenses","197.84","ROSE PAPER PRODUCTS INC","OR","83065"
"2020","177-OREGON STATE LOTTERY","Misc Small Parts & Tools","9.99","PESNELL, KENNETH","OR","83050"
"2020","177-OREGON STATE LOTTERY","Misc Small Parts & Tools","190","OREGON HEALTH AUTHORITY","OR","83050"
"2020","177-OREGON STATE LOTTERY","Misc Small Parts & Tools","803.48","INDUSTRIAL FINISHES & SYSTEMS INC","OR","83050"
"2020","177-OREGON STATE LOTTERY","Misc Small Parts & Tools","873.06","CRAFTSMAN LABEL INC","OR","83050"
"2020","177-OREGON STATE LOTTERY","Misc Small Parts & Tools","206190.56","VSR INDUSTRIES, INC.","NV","83050"
"2020","177-OREGON STATE LOTTERY","Misc Small Parts & Tools","4055.10","ESCALERA INC.","CA","83050"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","4663.80","GAMESMAN LTD","WE","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","476.94","WAXIE SANITARY SUPPLY","WA","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","7245.53","PACIFIC OFFICE SOLUTIONS, LLC.","WA","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","158.28","CASINOTECH","TX","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","1738.42","ROSE CITY LABEL","OR","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","32718.56","NORTH COAST","OR","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","246.2","INK SPOT PRINTING, THE","OR","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","60494.13","COLUMBIA CORRUGATED BOX COMPANY INC","OR","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","1832.97","ARAMARK UNIFORM SERVICES INC","OR","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","24914.92","APPLIED PLASTICS MACHINING","OR","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","200.29","SYNCO CHEMICAL CORPORATION","NY","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","1345.91","CXTEC","NY","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","638.22","CLEAR VIEW BAG CO, INC","NY","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","29438.07","WELLS-GARDNER TECHNOLOGIES,  INC.","NV","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","871.64","SUZOHAPP GAMING SOLUTIONS INC","NV","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","27777.67","SCIENTIFIC GAMES","NV","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","324.5","POWERONIX, INC.","NV","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","126615.49","INTERNATIONAL GAME TECHNOLOGY","NV","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","18278","GLOBAL GAMING INVESTMENT (HK) INC","NV","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","44860.32","IGT CANADA SOLUTIONS ULC","NB","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","0","STAPLES BUSINESS ADVANTAGE","MA","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","18286.70","PATRIOT GAMING & ELECTRONICS, INC.","IN","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","12816","UNITED TEXTILE","CA","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","117064.37","CERONIX","CA","87010"
"2020","177-OREGON STATE LOTTERY","Minor Spare Parts","9612","AMERICAN TEXTILE & SUPPLY INC.","CA","87010"
"2020","177-OREGON STATE LOTTERY","Merchandise / Display","137613.65","TAKE-A-TICKET","OR","88050"
"2020","177-OREGON STATE LOTTERY","Merchandise / Display","45213.60","PACIFIC NORTHWEST DOOR & HARDWARE INC","OR","88050"
"2020","177-OREGON STATE LOTTERY","Meetings","137.85","ZAVALA, ALISA","OR","83015"
"2020","177-OREGON STATE LOTTERY","Meetings","20.48","VIRNIG, JASON","OR","83015"
"2020","177-OREGON STATE LOTTERY","Meetings","46.98","VALDEZ, JUAN","OR","83015"
"2020","177-OREGON STATE LOTTERY","Meetings","81.48","PESNELL, KENNETH","OR","83015"
"2020","177-OREGON STATE LOTTERY","Meetings","42.36","MCBEE, PAXTON","OR","83015"
"2020","177-OREGON STATE LOTTERY","Meetings","607.73","DAVENPORT, CAROLYN","OR","83015"
"2020","177-OREGON STATE LOTTERY","Machinery and Equipment","49755","ZEPHYR ENGINEERING","OR","19025"
"2020","177-OREGON STATE LOTTERY","Machinery and Equipment","11345.10","NIKON METROLOGY, INC.","MI","19025"
"2020","177-OREGON STATE LOTTERY","Machinery and Equipment","15395.76","TECPRO SOLUTIONS","AK","19025"
"2020","177-OREGON STATE LOTTERY","Lottery Conferences","30","EGLAND, JAMI","OR","78050"
"2020","177-OREGON STATE LOTTERY","Lottery Conferences","-4750","NASPL","OH","78050"
"2020","177-OREGON STATE LOTTERY","Legal Fees","4583.87","BARRAN LIEBMAN LLP","OR","77050"
"2020","177-OREGON STATE LOTTERY","Legal Fees","103152.17","SIGHTLINE INTERACTIVE LLC","NV","77050"
"2020","177-OREGON STATE LOTTERY","Janitorial Supplies","15224.86","WAXIE SANITARY SUPPLY","WA","80050"
"2020","177-OREGON STATE LOTTERY","Janitorial Supplies","697.5","ARAMARK UNIFORM SERVICES INC","OR","80050"
"2020","177-OREGON STATE LOTTERY","Janitorial Supplies","1856.12","STAPLES BUSINESS ADVANTAGE","MA","80050"
"2020","177-OREGON STATE LOTTERY","Janitorial Services","23442.10","RIVER CITY ENVIRONMENTAL INC.","OR","80040"
"2020","177-OREGON STATE LOTTERY","Janitorial Services","2526.96","RELAY RESOURCES","OR","80040"
"2020","177-OREGON STATE LOTTERY","Janitorial Services","1433.42","LIVING OPPORTUNITIES, INC.","OR","80040"
"2020","177-OREGON STATE LOTTERY","Janitorial Services","3578.38","GARTEN  SERVICES INC","OR","80040"
"2020","177-OREGON STATE LOTTERY","Inventory - Scratch its","938335.54","IGT GLOBAL SOLUTIONS CORPORATION","OR","15010"
"2020","177-OREGON STATE LOTTERY","Inventory - Scratch its","937996.64","POLLARD BANKNOTE LMTD PARTNERSHIP","MB","15010"
"2020","177-OREGON STATE LOTTERY","Inventory - Scratch its","821333.69","SCIENTIFIC GAMES INTERNATIONAL","CA","15010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","16","HENSLEY, TIM","WA","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","555","ZIEBART, KEVIN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","3069.90","YOUNGQUIST, RON","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","929.19","YOKOTA, BRETT","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","134.25","WYMAN, MELANIE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1253.55","WOLFE, ORA ELI","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1026.25","WILLIAMS, MATTHEW","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1980.48","WICK, CHRISTOPHER J.","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","306.29","WELLS, MICHAEL A","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","20","WELLS, MADDIE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","860.25","WELLS, KEITH","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","82.5","WAGGONER, ANGEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2934.75","VOLLMAN, BYRON","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","82.5","VIRNIG, JASON","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1589.91","VELA, SECUNDINO G.   JR.","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","192.19","VAUGHN, JIMMY E.","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","134.25","VALDEZ, JUAN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","23.5","TREVIZO, LAURA","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1080","THOMPSON, LENNY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","595.5","STROUT, SHELBY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","339.42","STROMBERG, KATHY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","214.15","STRICKLAND, RANDY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","31","STEVENS, ADRIANNE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","96.25","STANLEY, JON","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","340.5","STANCIL, ANISHA","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","82.5","SHEPHERD, RACHEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","134.25","SHELBY, MATT","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","0","SCALES, VINCENT","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1327.44","SAN JUAN, CHRISTOPHER","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","5579.31","RODRIGUEZ, SCOTT","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","233.75","RICHARDS, DAN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","394","REED, MICHAEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","333.64","QUIRING, HEIDI","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","3712.50","PUHL, JUSTIN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","82.5","PROVOST, DAVE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","3344.75","PITTZ, KEVIN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","172.84","PETTY CASH","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2296.25","PESNELL, KENNETH","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","990","PEIRCE, DAVID","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","439.25","PADBERG, JEREMY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","99","PACK, BARRY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","20","OVERTURF, TITUS","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","20","OSTROM, AARON","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2213.76","OLSON, GARRY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","607.25","NELSON, NELS","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","332.05","NEGLES, DENISE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","490.25","MULLINS, ROBERT","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1123.25","MILLER, STEVEN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1339.50","MCCORMICK, TRISTON","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","187.75","MCBEE, PAXTON","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","231.75","MARSTON, RAYMOND","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","185.71","LUO, RUSSELL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1718.75","LINKEL, DAVID","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","20","LENOCKER, TIFFANY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","957.5","LEESE, JOHN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","172.13","LAMKEY, NATHAN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2691.25","KUMM, KEVIN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","-4.44","KOSEK, JENIFER","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1689","KNISS, DANIEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","275","KNIGHT, SCOTT","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","332.05","KILGORE, JERRY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1906.42","KENNEDY, TIM","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","47.94","KEEN, MICHAEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","0","JACKSON, ERICK","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1052.50","HUNTER, DANIEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1718.50","HIGGINS, JOSEPH","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1581.25","HASKELL, CHRIS","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","148","HAMBELTON, ALEX","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","2970","GUNDERSON, RON","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","297","GOOD, BOB","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","241.56","GOLDSMITH, GARY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","20","FRY, THOMAS","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","268.77","FRANKLIN, MATT","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1337.75","FOX, GARY","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","22","FISHER, DENNIS","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","910.25","FINLAYSON, DANIEL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","20","FINER, SUE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","82.5","FARMER, SANDRA","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","574","ESQUIVEL, JOSE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","181.84","ENRIGHT, JESSE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1240.50","EHLERS, KEVIN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1053","DUNN, NATALIE","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","891.25","DOYLE, ROBERT W","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","587.45","DIVINE, JAMES N.","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1135.94","DEGLER, JAMES","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","628.75","DAVISON, MITCH","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1448.25","DAVENPORT, CAROLYN","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","1544.50","CROWE, JOHN PAUL","OR","71010"
"2020","177-OREGON STATE LOTTERY","In-State Travel","183","COSTA, DEVIN","OR","71010"
