"county","project_name","address","city","management","contact_phone","total_units","single_room_occupancy","studio","_1_bedroom","_2_bedrooms","_3_bedrooms","_4_bedrooms"
"Lane","Oakwood Manor","1665 Oakpatch Rd","Eugene","St Vincent de Paul of Lane County","541-687-5820","72",,,"25","23","24",
"Lane","Olive Plaza","1133 Olive St","Eugene","Viridian Management","541-683-3247","150",,,"140",,,"10"
"Lane","Orchards Willakenzie","Willakenzie Dr & Kings Dr","Eugene","Housing & Community Services Agency (HACSA)","541-682-3755","20",,,"18","2",,
"Lane","Parkview Terrace","255 High St","Eugene","Housing & Community Services Agency (HACSA)","541-682-3755","36",,,,"12","24",
"Lane","Prairie View","584 N Danebo Ave","Eugene","Cambridge Real Estate Services","541-683-0934","65",,"13","13","13","26",
"Lane","Redwood Park","4103 W 18th Ave","Eugene","Riverstone Residential Group","541-484-5775","232",,"6","180","46",,
"Lane","Richardson Bridge Apts","1210 Acorn Park Dr","Eugene","Cascade Management Inc.","541-484-7368","31",,,,"8","23",
"Lane","River Kourt Apartments","50 Kourt Dr","Eugene","Viridian Management","541-461-8135","20",,,"20",,,
"Lane","Ross Lane","2640 Ross Ln; 500 Helen","Eugene","St Vincent de Paul of Lane County","541-687-5820","36",,,,"20","14","2"
"Lane","Santa Clara Place","120 Santa Clara Ave","Eugene","St Vincent de Paul of Lane County","541-687-5820","60",,,"19","22","19",
"Lane","Sheldon Village","2475 Sheldon Village Lp","Eugene","Cascade Management Inc.","541-461-0341","78",,"10","18","42","8",
"Lane","Shepard Apts","938 Jefferson St","Eugene","Halfway House Services","541-343-5831","9",,,"7","2",,
"Lane","Sorgenfri","3400 Hawthorne Ave","Eugene","Sorgenfri LLC","541-688-1128","94",,"46","44","4",,
"Lane","South Hilyard Terrace","535 Betty Niven Dr","Eugene","St Vincent de Paul of Lane County","541-687-5820","22",,,"2","14","6",
"Lane","Stellar Apts","1541 City View","Eugene","St Vincent de Paul of Lane County","541-687-5820","11",,,,,,
"Lane","Turtle Creek Apts","975 Hatton Ave","Eugene","Cascade Management Inc.","541-689-3977","27",,,,"25","2",
"Lane","VetLIFT","951 W 7th Ave","Eugene","St Vincent de Paul of Lane County","541-687-5820","25",,"13","12",,,
"Lane","Village Oaks","3608 W 18th Ave","Eugene","Housing & Community Services Agency (HACSA)","541-682-2567","67",,,"17","43","7",
"Lane","Walnut Park Townhouses","925 Hatton Ave","Eugene","Housing & Community Services Agency (HACSA)","541-689-3977","38",,,,"21","17",
"Lane","West Hills Village Apts","1459 City View St","Eugene","Umbrella Properties","541-344-3311","10",,,"5","5",,
"Lane","West Town on 8th","265 W 8th Ave","Eugene","Cambridge Real Estate Services","541-485-3273","102",,,,,,
"Lane","Willakenzie Crossing","3057 Willakenzie Rd","Eugene","Cambridge Real Estate Services","541-636-4677","56",,,,,,
"Lane","Willakenzie Townhomes","3202 Willakenzie Rd","Eugene","Cascade Management Inc.","541-686-1706","25",,,,"13","12",
"Lane","Willamette Gardens","3545 Kinsrow Ave","Eugene","Public Private Partnerships Inc.","541-342-7368","240",,,"48","96","96",
"Lane","Willamette Street","2966 Willamette St","Eugene","Jennings Group, Inc.","541-683-2271","12",,"12",,,,
"Lane","Woodleaf Village","745 Woodleaf Ln","Eugene","Cambridge Real Estate Services","541-345-5671","60",,,,"48","12",
"Lane","Ya Po Ah Terrace","350 Pearl St","Eugene","Manor Management","541-342-5329","222",,,"182","40",,
"Lane","Laurelwood Homes","1137 Maple St","Florence","Housing & Community Services Agency (HACSA)","541-902-0691","30",,,"30",,,
"Lane","Munsel Park Apts","2021 12th St","Florence","Cascade Management Inc.","541-997-2661","44",,,"36","8",,
"Lane","New Winds Apts","750 Laurel St","Florence","Cascade Management Inc.","541-902-2265","18",,,"17","1",,
"Lane","Oak Terrace Apts","2350 Oak St","Florence","St Vincent de Paul of Lane County","541-687-5820","48",,,,"24","24",
"Lane","Pines Apts","1550 Airport Rd","Florence","Northwest Real Estate Capital Corp.","541-997-2022","25",,,,"11","14",
"Lane","Siuslaw Dunes","1750 W 43rd St","Florence","Cascade Management Inc.","541-997-6036","45",,,"6","31","8",
"Lane","Tanglewood","1919 15th St","Florence","Lovelace Properties","541-997-8817","40",,,"36","4",,
"Lane","Windsong Apts","1365 Spruce St","Florence","Lovelace Properties","541-997-5398","31",,,"29","2",,
"Lane","Alona Place","1st Ave & Oak St","Junction City","St Vincent de Paul of Lane County","541-687-5820","40",,,,,,
"Lane","Eric Park Apts","292 Oak St","Junction City","Viridian Management","541-998-3935","20",,,"18","2",,
"Lane","Lindeborg Place","840 Holly St","Junction City","Housing & Community Services Agency (HACSA)","541-998-2142","40",,,"40",,,
"Lane","Norseman Village","920 W 1st Ave","Junction City","Cascade Management Inc.","541-998-2236","44",,,"40","4",,
"Lane","Northtowne Apts","475 E 9th Ave","Junction City","Mountain Home Management.","541-998-2303","34",,,"34",,,
"Lane","Covered Bridge Estates","501 N Moss St","Lowell","Viridian Management","541-937-2621","16",,,"2","13","1",
"Lane","Ironwood Village Apts","47537 Teller Rd","Oakridge","Preferred Northwest Property Management","541-782-3714","24",,,"10","10","4",
"Lane","Mountain View Manor","76365 Fern St","Oakridge","Northwest Real Estate Capital Corp.","208-375-9407","24",,,"23","1",,
"Lane","Afiya Apts","1082 Main St","Springfield","ShelterCare, Inc.","541-686-1262","16",,,,,,
"Lane","Aquarius Apts","1490 N 5th St","Springfield","Mainstream Housing, Inc.","541-484-4868","26",,,,,,
"Lane","Ash Meadows","6903 A St","Springfield","St Vincent de Paul of Lane County","541-687-5820","18",,,,"8","10",
"Lane","Aster Apts","1955 3rd St","Springfield","St Vincent de Paul of Lane County","541-687-5820","54",,,,,,
"Lane","Bluebelle I","249 S 41st Pl","Springfield","St Vincent de Paul of Lane County","541-687-5820","10",,,,"5","5",
"Lane","Bluebelle II","1061 S St","Springfield","St Vincent de Paul of Lane County","541-687-5820","3",,,,,"3",
"Lane","Cinza Addition","5th & M St","Springfield","St Vincent de Paul of Lane County","541-687-5820","6",,,"6",,,
"Lane","Island Park Apts","131 C St","Springfield","Paladin Real Estate & Property Management, LLC","541-741-3914","17",,,"17",,,
"Lane","Lindale Apts","363 Lindale Dr","Springfield","Al Angelo Company","541-747-1234","28",,,"9","19",,
"Lane","McKenzie Meadow Apts","715 Oakdale Ave","Springfield","Umbrella Properties","541-726-6361","100",,"21","69","10",,
"Lane","McKenzie Village","300 W Fairview Dr","Springfield","Housing & Community Services Agency (HACSA)","541-682-3755","38",,,"12","16","10",
"Lane","Mill Street Apts","465 Mill St","Springfield","St Vincent de Paul of Lane County","541-687-5820","10",,,,,,"10"
"Lane","The Myrtlewood","1072 Main St","Springfield","St Vincent de Paul of Lane County","541-687-5820","35",,,,,,
"Lane","Park at Emerald Village","1950 2nd St","Springfield","Housing & Community Services Agency (HACSA)","541-988-0575","96",,,"8","40","48",
"Lane","Pengra Court","1290 R St","Springfield","Housing & Community Services Agency (HACSA)","541-682-3755","25",,,,"11","14",
"Lane","Rainbow Village","1250 Rainbow Dr","Springfield","Guardian Real Estate Services","541-746-8958","74",,,"20","40","14",
"Lane","Royal Building","509 Main St","Springfield","St Vincent de Paul of Lane County","541-687-5820","33",,,"33",,,
"Lane","Thurston Apts","5495 A St","Springfield","ColumbiaCare Services Inc.","541-858-8170","12",,,"12",,,
"Lane","Village East Apts","6330 Main St","Springfield","Guardian Real Estate Services","541-747-8171","42",,,"2","36","4",
"Lane","Heather Glen","87962 Territorial Rd","Veneta","St Vincent de Paul of Lane County","541-687-5820","27",,,"6","14","7",
"Lane","Pioneer Park Apts","88059 5th St","Veneta","Grand Management Services, Inc.","541-269-5561","20",,,"18","2",,
"Lane","Sunburst Manor","88078 6th St","Veneta","Grand Management Services, Inc.","541-935-0913","9",,,,"9",,
"Lane","Veneta Villa","25115 E Broadway","Veneta","Housing & Community Services Agency (HACSA)","541-682-3755","30",,,,,,
"Lincoln","Beacon Crest Apts","2897 NE 47th St","Lincoln City","Cascade Management Inc.","541-994-2914","41",,,"13","10","16","2"
"Lincoln","Jetty Senior Apts","426 SE Jetty Ave","Lincoln City","Guardian Real Estate Services","541-994-5115","34",,,,"29","5",
"Lincoln","Lincoln Village","2530 NE 31st St","Lincoln City","Guardian Real Estate Services","541-994-8344","38",,,"18","10","10",
"Lincoln","Ridge Apts","3232 SE Harbor Dr","Lincoln City","Guardian Real Estate Services","541-996-7667","32",,,"16","8","8",
"Lincoln","Seahaven Apts","1550 SE 14t St","Lincoln City","Holiday Property Management","541-994-4202","40",,,"40",,,
"Lincoln","Spyglass Apts","950 SE 32nd St","Lincoln City","Viridian Management","541-994-3393","40",,,"8","28","4",
"Lincoln","Surfwood Manor","4545 SW Hwy 101","Lincoln City","Cambridge Real Estate Services","541-996-3477","48",,,"44","4",,
"Lincoln","West Devils Lake","3100 NE 26th St","Lincoln City","Northwest Real Estate Capital Corp.","541-994-6781","50",,,"4","42","4",
"Lincoln","Agate Heights Apts","140 NE 60th","Newport","Housing Authority of Lincoln County","541-265-5326","44",,,,,,
"Lincoln","Big Creek Point Apts","2725 NE Crestview Dr","Newport","Cascade Management Inc.","541-574-9810","47",,,"41","6",,
"Lincoln","Mariner Heights Apts","230 NW 1st St","Newport","Housing Authority of Lincoln County","541-265-5326","16",,,"16",,,
"Lincoln","Newport North & South Apts","116 NW 60th St","Newport","Viridian Management","541-265-8860","20",,,,"4","10","6"
"Lincoln","Ocean Spray Homes","1039 NW Nye St","Newport","Housing Authority of Lincoln County","541-265-5326","28",,"8","16","2","2",
"Lincoln","Pinewood Manor","225 NW 6th St","Newport","Guardian Real Estate Services","541-265-8376","45",,"19","20","6",,
"Lincoln","Salmon Run","7035 NE Echo Ct","Newport","Housing Authority of Lincoln County","541-265-5326","40",,,,"22","18",
"Lincoln","Yaquina Breeze","5927 N Coast Hwy","Newport","Community Development Corp. of Lincoln Co","541-265-4449","9",,,"9",,,
"Lincoln","Sa Da Munn Apts","485 W Willow St","Waldport","Viridian Management","541-563-3508","50",,,"46","4",,
"Lincoln","Vandehaven-by-the-Bay","385 NE Grant St","Waldport","Housing Authority of Lincoln County","541-265-5326","18",,"4","14",,,
"Lincoln","Fisterra Gardens Townhomes","100 Diversity Dr","Yachats","Housing Authority of Lincoln County","541-265-5326","21",,,,,,
"Linn","30th Place Duplex","204 30th Pl SE","Albany","Glorietta Bay","541-928-9390","2",,,,"2",,
"Linn","Clayton Meadows Senior Apts","2080 Queen Ave SE","Albany","Linn-Benton Housing Authority","541-791-9175","50",,,"32","18",,
"Linn","Cottage Creek","1437 SE 7th","Albany","Linn-Benton Housing Authority","541-791-9175","15",,,,,,
"Linn","Denver Street Duplexes","411 Denver St SE","Albany","Glorietta Bay","541-928-9390","2",,,,"2",,
"Linn","Hillhouse Apts","1900 Hill St SE","Albany","Cascade Management Inc.","541-928-3111","40",,,"8","8","16","8"
"Linn","Millwood Manor","2550 14th Ave SE","Albany","Cambridge Real Estate Services","541-928-2545","46",,,"46",,,
"Linn","Mitchell Place","1925 Waverly Dr SE","Albany","Chamberlin House, Inc.","541-926-6148","9",,,"9",,,
"Linn","Oak Plaza Apts","1265 Salem Ave SE","Albany","PHC Northwest","503-261-1266","20",,"4","16",,,
"Linn","Parkrose Apts","2078 6th Ave SE","Albany","Albany Partnership for Housing & Community Dev","541-926-5451","13",,,,"13",,
"Linn","Parkside Court","715 24th Ave SE","Albany","Albany Partnership for Housing & Community Dev","541-928-5612","40",,,"10","20","10",
"Linn","Periwinkle Creek Apts","2020 Queen Ave SE","Albany","Bowen Property Management","541-924-1234","79",,,"12","39","28",
"Linn","River View Place Apts","635 3rd Ave SW","Albany","Cascade Housing Group","503-799-9454","40",,"4","28","8",,
"Linn","Santiam Terrace","855 Chicago St SE","Albany","Cascade Management Inc.","541-928-3111","56",,"28","28",,,
"Linn","Scheler House","1921 Waverly Dr SE","Albany","Chamberlin House, Inc.","541-928-1103","1",,,,,,"1"
"Linn","Songbird Village","215 21st Ave SW","Albany","Albany Partnership for Housing & Community Dev","541-924-1003","44",,,"8","13","5","18"
"Linn","The Lehigh Project","2238 30th Ave SE","Albany","Chamberlin House, Inc.","541-928-1893","5","5",,,,,
"Linn","Woodwind Apts","1440 Second Ave SE","Albany","Income Property Management","541-602-1183","54",,,"16","14","12","12"
"Linn","Pioneer Court","225 Spaulding Ave","Brownsville","Viridian Management","541-928-6901","4",,,"4",,,
"Linn","Riverside Park","137 Galbraith St","Brownsville","Viridian Management","541-928-6901","4",,,,"3","1",
"Linn","Fountain Court Apts","225 Fountain St","Harrisburg","Grand Management Services, Inc.","541-269-5561","5",,,"5",,,
"Linn","La Salle Court Apts","225 LaSalle St","Harrisburg","Grand Management Services, Inc.","541-269-5561","8",,,"8",,,
"Linn","Sommerville Place Apts","885 Sommerville Lp","Harrisburg","Viridian Management","541-995-8681","28",,,,"10","18",
"Linn","Anderlik Manor","780 W Grant St","Lebanon","Viridian Management","541-259-3949","20",,,"20",,,
"Linn","Carolina 100 Apts","100 E Carolina St","Lebanon","Cascade Management Inc.","541-259-6654","16",,"1","4","11",,
"Linn","Carolina Court","170 S 5th St","Lebanon","Cascade Management Inc.","541-259-6654","10",,,,"6","4",
"Linn","Cypress Gardens","2009 Cypress Ct","Lebanon","Linn-Benton Housing Authority","541-926-4497","8",,"8",,,,
"Linn","Park Manor","42 Market St","Lebanon","Guardian Real Estate Services","541-259-2140","40",,,"10","20","10",
"Linn","Stillwater Apts","1811 S 2nd St","Lebanon","Lovelace Properties","541-258-8690","40",,,"36","4",,
"Linn","Village Manor Senior Apts","2411 S 2nd St","Lebanon","Guardian Real Estate Services","541-451-1122","40",,,"36","4",,
"Linn","Willamette Manor","176 W C St","Lebanon","Willamette Manor Inc.","541-258-8178","42",,,"8","32","2",
"Linn","Thomas Creek Court","38924 NW 1st Ave","Scio","Viridian Management","541-928-6901","8",,,"4","4",,
"Linn","Ames Creek Court Apts","1794 Fir St","Sweet Home","Cascade Management Inc.","541-367-4880","31",,,"28","3",,
"Linn","Cascadia Village Apts","1241 23rd Ave","Sweet Home","Linn-Benton Housing Authority","541-926-4497","31",,,"8","16","7",
"Linn","Linnhaven Apts","1220 23rd Ave","Sweet Home","Cascade Management Inc.","541-367-4880","26",,,"22","4",,
"Linn","Stonebrook Apts","300 W Holley Rd","Sweet Home","Cascade Management Inc.","541-367-4437","25",,,"12","12","1",
"Linn","Sunset Corners","1321 Sunset Ln","Sweet Home","Cascade Management Inc.","541-367-4437","48",,,"14","24","10",
"Malheur","Kingston Square","1007 Ehrgood Ave","Nyssa","Taylor Real Estate & Management","541-372-5450","10",,,"10",,,
"Malheur","Nyssa Court","1002 Bower Ave","Nyssa","Taylor Real Estate & Management","503-581-1813","7",,,,,"7",
"Malheur","Nyssa Manor","510 S 5th St","Nyssa","Cambridge Real Estate Services","541-372-3925","20",,,"17","3",,
"Malheur","2nd Street Project","588 SE 2nd St","Ontario","Housing Authority of Malheur County","541-889-4190","10",,,"10",,,
"Malheur","6th Street","SE 6th St","Ontario","Housing Authority of Malheur County","541-889-4190","48",,,,"32","16",
"Malheur","Burdic House","1152 SW 3rd St","Ontario","Malheur Co MH","541-889-0493","5",,"5",,,,
"Malheur","Fairview Apts","555 NW 9th St","Ontario","Viridian Management","541-889-7412","40",,,"8","30","2",
"Malheur","Hillcrest Apts","154 Sunset Dr","Ontario","Hillcrest Apartments LP","541-889-7483","28",,,"26","2",,
"Malheur","Idylwood Manor","655 Alameda Dr","Ontario","CommonWealth Management","541-889-7631","32",,,"32",,,
"Malheur","La Casa Vida","663 N Oregon St","Ontario","La Casa Vida Inc / EOAF","541-889-9167","5","5",,,,,
"Malheur","Meadowlark House","917 Fortner St","Ontario","Housing Authority of Malheur County","541-889-4190","12",,,"12",,,
"Malheur","Ontario Auto Court","92 NE 2nd St","Ontario","Malheur Council on Aging","541-889-7651","7",,,,,,
"Malheur","Ontario Manor","1367 SW 8th Ave","Ontario","Cambridge Real Estate Services","541-889-7162","48",,,"40","8",,
"Malheur","Ontario Villa","630 SW 24th St","Ontario","Bates & Hill Development","541-889-9113","13",,,,"5","8",
"Malheur","Parkview Village Apts","986 NW 4th St","Ontario","Housing Authority of Malheur County","541-889-4190","48",,,"28","20",,
"Malheur","Riley Hill 4-plexes","1064 NW 6th","Ontario","Riley J Hill","541-889-9167","8",,,,,"8",
"Malheur","Riverside Manor","995 Manor Wy","Ontario","Housing Authority of Malheur County","541-889-4190","31",,"8","23",,,
"Malheur","Rosewood Terrace","625 Alameda Dr","Ontario","Commercial NW Property Management","541-889-3657","60",,,"19","22","19",
"Malheur","Sierra Vista Apts","789 Sierra Dr","Ontario","Tamarack Property Management","541-881-1797","41",,,,"15","20","6"
"Malheur","Sunset Apts","82 Sunset Dr","Ontario","Sunset Associates LP","541-889-9113","9",,,,"7","2",
"Malheur","West Alameda Apts","833 Alameda Dr","Ontario","Northwest Real Estate Capital Corp.","541-889-3754","32",,,"8","16","8",
"Malheur","Malheur Village","855 A Street W","Vale","Viridian Management","541-473-3803","24",,,"8","16",,
"Malheur","N Ash Street","Ash St","Vale","Housing Authority of Malheur County","541-889-4190","12",,,,"12",,
"Malheur","Washington Square","246 Holland St N","Vale","Housing Authority of Malheur County","541-889-9661","8",,,"7","1",,
"Marion","Creekside Duplexes","1080 Washington St","Aumsville","Marion County Housing Authority","503-798-4170","8",,,,,"8",
"Marion","Marie Manor","3681 Casteel St","Hubbard","Russ & Joan Kercher","858-232-2848","4",,,,"3","1",
"Marion","Pacific Arms Apts","2959 A St","Hubbard","Bodan Investments","503-981-1741","4",,,"3","1",,
"Marion","Evergreen Park Court","426 Union St","Jefferson","Marion County Housing Authority","503-798-4170","12",,,,"6","6",
"Marion","Hazel Court","549 E Hazel St","Jefferson","St Vincent de Paul of Lane County","541-687-5820","16",,,,,,
"Marion","Apple Blossom Apts","139 Apple Blossom Ave N","Keizer","Catholic Community Services","503-566-2804","12",,,,"8","4",
"Marion","Chemawa Village","831 Chemawa Rd N","Keizer","Catholic Community Services","503-566-2804","12",,,,"12",,
"Marion","Cottonwood Apts","801 Chemawa Rd N","Keizer","Pelton Project","541-760-7851","5",,,"5",,,
"Marion","Cascade Valley Apts","455 W Marquam St","Mt. Angel","Viridian Management","503-845-6041","40",,,"16","24",,
"Marion","Edelweiss Village Apts","150 N Garfield St","Mt. Angel","Marion County Housing Authority","503-798-4170","28",,,"28",,,
"Marion","Sheridan Senior Estates","185 S Sheridan St","Mt. Angel","Marion County Housing Authority","503-798-4170","14",,,"14",,,
"Marion","Spruce Terrace","830 N Pershing St","Mt. Angel","St. Vincent de Paul of Lane County","541-687-5820","34",,,"2","18","14",
"Marion","Alphabet House","3300 Portland Rd NE","Salem","The Alphabet House","503-391-5321","5",,"5",,,,
"Marion","Bluffs at Ratcliff","3202 Bluff Ave SE","Salem","Taylor Real Estate & Management","503-393-9127","20",,,"20",,,
"Marion","Briarwood Manor","643 Manbrin NE Dr","Salem","Cambridge Real Estate Services","541-905-6848","10",,,"10",,,
"Marion","Campus Court Apts","4169 Campus Lp NE","Salem","Signature Real Estate","503-767-4543","47",,,,,,
"Marion","Capitol Plaza Apts","1165 Chemeketa St NE","Salem","M. Duane Rawlins","503-363-4707","35",,,"35",,,
"Marion","Colonia Libertad","2911 Saddle Club Ct SE","Salem","Evolve Property Management","503-315-2288",,,,,,,
"Marion","Cornerstone Apts.","3350 Portland Rd NE","Salem","Shelter Management Inc.","503-585-6176","180",,"12","25","95","48",
"Marion","East State Street","4170 State St","Salem","Catholic Community Services","503-362-3031","5","5",,,,,
"Marion","Englewood East","3140 Tess Ave NE","Salem","Salem Housing Authority","503-373-3805","50",,,"47","3",,
"Marion","Englewood West Apts","1068 Park Ave NE","Salem","Salem Housing Authority","503-373-3805","54",,,"54",,,
"Marion","Fischer Court I","1810 32nd Pl NE","Salem","Fischer Court Apartments","503-584-1126","49",,"24","23","2",,
"Marion","Fischer Court II","3312 Sunnyview Ave NE","Salem","Fischer Court Apartments","503-584-1126","16",,,,,,
"Marion","Fisher/Sizemore","1905 Sizemore Dr NE","Salem","Spruce Villa Inc.","503-586-2312","12",,,,"12",,
"Marion","Four Oaks","1083 23rd St NE","Salem","St Vincent de Paul of Lane County","541-687-5820","24",,,,,,
"Marion","Grant Apts","1355 4th St NE","Salem","Catholic Community Services","503-566-2804","6",,,,"6",,
"Marion","Highland Cottages","1230 Highland Ave NE","Salem","Catholic Community Services","503-566-2804","9",,,"8",,,"1"
"Marion","Highland Manor","1217 Highland Ave NE","Salem","Richard B Lefor","503-364-5851","16",,,"16",,,
"Marion","Highland Manor Annex","1237 Highland Ave NE","Salem","Richard B Lefor","503-364-5851","4","4",,,,,
"Marion","Highland Station","1262 Highland Ave NE","Salem","Catholic Community Services","503-566-2804","16",,,,"10","6",
"Marion","Jason Lee Manor","1551 Center St NE","Salem","Concepts in Community Living","503-585-6511","75",,,,,,
"Marion","Lee Street Apts","2585 Lee St SE","Salem","Catholic Community Services","503-362-3031","8",,,"8",,,
"Marion","Liberty Road Apts","4550 Liberty Rd NE","Salem","Catholic Community Services","503-566-2804",,,,,,,
"Marion","Marilyn Street Apts","1250 Marilyn St SE","Salem","Catholic Community Services","503-362-3031","4",,,,"4",,
"Marion","Mill Creek Meadows","200 25th St NE","Salem","Catholic Community Services","503-362-3031","31",,"1","22","8",,
"Marion","Oakhill Apts","3837 12th St SE","Salem","Cascade Management Inc.","503-363-8633","56",,,"30","21","5",
"Marion","Orchard Park Apts","4100 Kacey Cir NE","Salem","Cascade Management Inc.","503-393-2000","224",,,"64","96","64",
"Marion","Parkway Apts","3143 7th Pl NE","Salem","Salem Housing Authority","503-390-8008","124",,,,"78","32","14"
"Marion","Providence Place","3524 Fisher Rd NE","Salem","Salem Housing Authority","503-363-9640","67",,,"66","1",,
"Marion","Renaissance Place Apts","1725 Evergreen Ave NE","Salem","Catholic Community Services","503-362-3031","28",,,"20","8",,
"Marion","River Park Apts","2981 River Rd N","Salem","Catholic Community Services","503-566-2804","10",,,"3","7",,
"Marion","Robert Lindsey Tower Apts","370 Church St SE","Salem","Salem Housing Authority","503-587-4807","62",,,"40","22",,
"Marion","Salem Manor","4085 Market St NE","Salem","Income Property Management","503-362-6391","64",,,"24","25","15",
"Marion","Southfair Apts","1903 Fairgrounds Rd NE","Salem","Salem Housing Authority","503-390-8008","38",,,,,,
"Marion","Southview Terrace Apts","375 Fairview Ave SE","Salem","Salem Housing Authority","503-373-3814","60",,,"12","48",,
"Marion","Statesman Mill Creek","539 Statesman NE","Salem","Catholic Community Services","503-566-2804","12",,,"6","6",,
"Marion","Stoneridge Apts","3864 Sunnyview Rd NE","Salem","707 Property Management","503-370-9276","140",,,"18","122",,
"Marion","Sunnyside Village","4810 Sunnyside Rd SE","Salem",,"503-363-0781","58",,"58",,,,
"Marion","Sunnyslope Manor","1000 Cunningham Ln S","Salem","Cascade Management Inc.","503-364-5065","50",,,"28","18","4",
"Marion","The Grotto","4300 Rickey St SE","Salem","Sunny Oaks Inc.","503-362-5107","8",,,"4","4",,
"Marion","University House","2416 State St","Salem","Salem Self Help Housing","503-588-8821","3",,,"3",,,
"Marion","Viking Village","3424 Fairhaven Ave NE","Salem","Cascade Management Inc.","503-585-2627","87",,"9","50","24","4",
"Marion","Village East Apts","108 Village East Wy SE","Salem","Shelter Management Inc.","503-375-9700","112",,,,"80","32",
"Marion","Wallerwood Apts","1134 Waller St SE","Salem","St. Vincent de Paul of Lane County","541-687-5820","22",,,"22",,,
"Marion","White Oaks Apts","2579 Lee St SE","Salem","Catholic Community Services","503-362-3031",,,,,,,
"Marion","Winter Street Apts","2029 Winter St SE","Salem","Catholic Community Services","503-362-3031","12",,,"12",,,
"Marion","Colonia Jardines","1335 S. Water St","Silverton","Evolve Property Management","503-874-4604","20",,,,,,
"Marion","Silverton Manor Apts","992 N 2nd St","Silverton","Guardian Real Estate Services","503-873-4186","39",,,"20","16","3",
"Marion","Silvertowne Apts","1080 N 2nd St","Silverton","OR Housing & Associated Services","503-873-6978","40",,,"35","5",,
"Marion","Silvertowne II","1115 Mill St","Silverton","OR Housing & Associated Services","503-873-6978","46",,,"40","6",,
"Marion","Twilight Court","811 S Water St","Silverton","Twighlight Courts","503-873-3339","29",,"29",,,,
"Marion","Hollister Apts","315 W Hollister","Stayton","Signature Real Estate","503-767-4543","20",,,,"20",,
"Marion","Oak Park Village","1011 N 10th Ave","Stayton","Marion County Housing Authority","503-798-4170","32",,,"32",,,
"Marion","Stayton Manor","660 W Ida St","Stayton","Marion County Housing Authority","503-373-4470","32",,,"21","11",,
"Marion","Westside Apts","965 Gardner Rd","Stayton","Evolve Property Management","503-979-0009","24",,,"16","8",,
"Marion","Wolf Ridge","1301 E Santiam St","Stayton","St. Vincent de Paul of Lane County","541-687-5820","51",,,,"27","24",
"Marion","Summerset Village","345 E Starr","Sublimity","Evolve Property Management","503-979-0009","24",,,,,,
"Marion","Burnwood Manor","601 Young St","Woodburn","Guardian Real Estate Services","503-802-3600","28",,,,"20","8",
"Marion","Colonia Unidad","1750 Park Ave","Woodburn","Evolve Property Management","503-902-0849","44",,,,,,
"Marion","Esperanza Court","160 W. Cleveland St","Woodburn","Evolve Property Management","503-902-0849","12",,,,"12",,
"Marion","Farmdale","1319 W Lincoln","Woodburn","Housing Authority of Marion County","503-798-4170","44",,,,"11","25","8"
"Marion","Lincoln Apts","1200 E Lincoln","Woodburn","Shelter Management Inc.","503-585-6176","16",,,,,,
"Marion","Nuevo Amanecer","1274 N. Fifth St","Woodburn","Evolve Property Management","503-902-0849","90",,,,"23","51","16"
"Marion","Park Avenue Apts","1469 Park Ave","Woodburn","Northwest Real Estate Capital Corp.","503-981-3388","26",,,,"14","12",
"Morrow","Boardman Apts","331 NW Boardman Ave","Boardman","Viridian Management","541-481-2118","12",,,,"10","2",
"Morrow","Boardman Trail Apts","295 Boardman Ave NE","Boardman","Housing Authority of Umatilla County","541-481-3003","24",,,,"24",,
"Morrow","Castle Rock Apts","451 Tatone St","Boardman","Housing Authority of Umatilla County","541-567-3241","32",,,,"16","11","5"
"Morrow","Morrow Bunkhouse","70364 Kunze Ln","Boardman","ColumbiaCare Services Inc.","541-858-8170","2",,,,,,
"Morrow","Morrow Estates","212 Anderson Cir","Boardman","Viridian Management","541-481-2855","40",,,,,,
"Morrow","Mountain Glen Apts","155 Pioneer Dr","Heppner","Syringa Property Management","541-676-9232","24",,,,"20","4",
"Morrow","Saint Patricks Hotel","190 N Main St","Heppner","Cascade Management Inc.","541-676-5380","19",,,"19",,,
"Morrow","Irrigon Apts","220 Anderson Cir","Irrigon","CAPECO","541-567-1400","8",,,,"2","4","2"
"Multnomah","Fairview Arms","305 7th St","Fairview","Affinity Property Management","503-667-5337","44",,,"11","22","11",
"Multnomah","Fairview Oaks","22701 NE Halsey St","Fairview","Quantum Residential","503-492-1459","328",,,"44","186","88","10"
"Multnomah","King's Garden","2700 NE 205th Ave","Fairview","ILP Corp.","503-666-2181","152",,,,"76","76",
"Multnomah","Aldercrest Apts","21900 SE Alder Dr","Gresham","JDL Development","503-666-5705","68",,,"24","44",,
"Multnomah","Alderwood","18242 SE Yamhill St","Gresham","Home Forward","503-280-3750","20",,,,"13","7",
"Multnomah","Alpha Apts","18088 SE Market St","Gresham","Central City Concern","503-525-8483","22",,,"15","7",,
"Multnomah","Ava House","97 NW Ava Ave","Gresham","Cascadia Behavioral Healthcare","503-232-6971","6",,,,,,
"Multnomah","Berry Ridge Apts","2711 W Powell Blvd","Gresham","GSL Properties","503-224-2554","248",,,"120","128",,
"Multnomah","Bristol Woods","1201 NE 8th St","Gresham","WPL Associates","503-666-4717","156",,,,"132","24",
