"fiscal_year","classification","salary","full_part_time","service_type","agency","agency_1"
"2020","PROFESSIONALS","102264","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","91932","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","88740","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102588","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","114000","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","99540","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","94188","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","144756","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","107472","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","107808","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","105756","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","104208","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","89172","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","135396","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","75168","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","93840","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","131220","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","107472","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","105876","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","44964","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","85608","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","72444","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","84840","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","116376","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","62832","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","64932","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","142428","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","78720","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","111576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","64596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","80640","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","71088","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","110856","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","69768","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","57720","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","84840","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","74556","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70380","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70692","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","131064","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","66372","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","55068","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","103812","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","56292","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102576","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","64596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","63516","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","108492","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70056","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","126384","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70380","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","176676","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","44964","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","81552","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","100728","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","77280","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","67992","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","114192","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","57420","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","78432","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","137628","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","91368","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","86472","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70380","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","166332","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","98076","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","84840","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","73896","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","78432","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","89028","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","61104","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","63660","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","125664","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70380","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","61596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","65988","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","107472","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","45000","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","54828","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","176676","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","62208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","176676","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","53196","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","50880","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102084","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","64596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","62436","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","107472","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","61104","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","132840","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","79164","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","72348","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","106920","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","79596","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","78432","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70380","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","71112","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","120720","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","64860","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","144756","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70380","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","90468","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","110256","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","75804","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","70692","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","135396","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","81552","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","66588","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","137628","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","81552","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","154980","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","135396","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","176676","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","75804","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","60216","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","166332","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","115008","FULL-TIME","EXECUTIVE SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","69252","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","TECHNICIANS","75804","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","SKILLED CRAFT WORKER","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","62292","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SKILLED CRAFT WORKER","71112","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","75804","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SKILLED CRAFT WORKER","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","60036","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SKILLED CRAFT WORKER","87252","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","103548","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","55896","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","72216","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","34104","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","68916","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","118272","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","43836","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","106248","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","140244","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","ADMINISTRATIVE SUPPORT","68916","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","55896","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","PROFESSIONALS","102576","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","61716","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2020","OFFICIALS AND ADMINISTRATORS","131220","FULL-TIME","MANAGEMENT SERVICE","LOTTERY, OREGON STATE","17700"
"2020","SERVICE/MAINTENANCE","60072","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
