"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-04-21T09:30:00.000","2015-04-21T10:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in a public meeting to review and discuss preliminary medical and pharmacy renewals for the 2015-16 plan year.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-04-28T10:00:00.000","2015-04-28T16:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in a public meeting. Topics to be announced.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting - Executive Session","OEBB Board Meeting - Exec Session","2015-05-05T10:00:00.000","2015-05-05T11:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301. The PEBB/OEBB Boards will convene a joint executive session* pursuant to ORS 192.660(2)(a), which allows governing bodies to consider the employment of a public officer, employee, staff member or individual agent. In compliance of ORS 192.660(6), no decisions will be made during this meeting, and in accordance with ORS 192.660(7), immediately following this executive session, the Boards will convene public meetings, in which any decisions made will be in full public purview. 

*Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(f) which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. No decision may be made in executive session. ",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-05-05T11:00:00.000","2015-05-05T11:15:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301. The OEBB Board will convene to conduct Board business.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2015-06-02T09:00:00.000","2015-06-02T11:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss the 2015 Avoidable Claims and Conditions Analysis (ACCA) report for claims from October 2011 through September 2014. ",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting - Executive Session","OEBB Board Meeting - Exec Session","2015-06-02T11:15:00.000","2015-06-02T12:15:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in executive session* to consider options for filling the administrator position.

*Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(a), which allows a governing body to consider the employment of a public officer, employee,  staff member or individual agent. In compliance with ORS 192.660(6), no decisions will be made during this meeting.
 
Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting - Executive Session","OEBB Board Meeting - Exec Session","2015-06-02T12:15:00.000","2015-06-02T14:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in executive session** to receive a staff and consultant advisory on possible scoring methodology scenarios and options for a medical/pharmacy and vision request for proposal (RFP).

**Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(f), which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection. In compliance with ORS 192.660(6), no decisions will be made during this meeting.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. 
",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-06-02T14:00:00.000","2015-06-02T15:30:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in a public meeting to review, discuss and consider possible medical plan designs for inclusion in a medical/pharmacy and vision request for proposal (RFP); continue discussions relating to the draft medical/pharmacy and vision RFP documents and consider a revised RFP release date.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2015-07-07T09:00:00.000","2015-07-07T11:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss the 2013-14 Dental Experience Report, consider topics for further review and discussion based on the annual medical report, Avoidable Claims and Conditions Analysis (ACCA) report and annual dental report and discuss and consider expansion of the definition of preventive colorectal cancer screenings under the Moda Health medical plans.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting - Executive Session","OEBB Board Meeting - Exec Session","2015-07-07T11:15:00.000","2015-07-07T11:45:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in executive session* to receive updates on options for filling the administrator position.

*Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(a), which allows a governing body to consider the employment of a public officer, employee,  staff member or individual agent. In compliance with ORS 192.660(6), no decisions will be made during this meeting. 

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. 
",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting - Executive Session","OEBB Board Meeting - Exec Session","2015-07-07T11:45:00.000","2015-07-07T13:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in executive session** to receive a staff and consultant advisory on updated scoring methodology scenarios and options for a medical/pharmacy and vision request for proposal (RFP).

**Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(f), which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection. In compliance with ORS 192.660(6), no decisions will be made during this meeting.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. 
",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-07-07T13:00:00.000","2015-07-07T15:45:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in a public meeting to perform the annual review of the Board Bylaws; elect officers for 2015-16; review and consider amendments to OAR 111-020-0010; OAR 111-040-0040, and OAR 111-030-0011 (Temporary Rule); receive updates on the Dependent Eligibility Verification (DEV) reviews, plan selections for 2015-16, open enrollment preparations, legislation and the budget; review, discuss and consider possible medical plan designs for inclusion in a medical/pharmacy and vision request for proposal (RFP); and continue discussions relating to the draft medical/pharmacy and vision RFP documents.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Administrative Review Committee Meeting","ARC Meeting","2015-08-17T16:00:00.000","2015-08-17T17:00:00.000","1225 Ferry Street SE"," Salem","OR","The Administrative Review Committee (ARC) of the Oregon Educations Benefit Board (OEBB) will convene in a public meeting to review a member’s request for an Administrative Review relating to adding a dependent outside the open enrollment period.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-08-21T16:00:00.000","2015-08-21T17:00:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board will convene in a public meeting via a conference call originating from the PEBB/OEBB Boardroom to review, discuss and consider the recruitment plan and various documents used for the recruitment of the OEBB Director position.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","Administrative Review Committee Meeting","ARC Meeting","2015-09-08T10:30:00.000","2015-09-08T11:30:00.000","1225 Ferry Street SE"," Salem","OR","The Administrative Review Committee (ARC) of the Oregon Educations Benefit Board (OEBB) will convene in a public meeting to review a member’s request for an Administrative Review relating to adding a dependent outside the open enrollment period.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2015-10-06T10:00:00.000","2015-10-06T12:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss preliminary recommendations for OEBB back pain prevention options, Kaiser Permanente’s Opioid Therapy Optimization and Back Care Programs and the draft SEOW Workplan (October 2015 – October 2016).",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-10-06T13:00:00.000","2015-10-06T15:30:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board will convene in a public meeting to review and consider filing OAR 111-030-0011 as a permanent rule; receive an overview of the 2015 Open Enrollment activities; receive an update on the OEBB Director recruitment and updates from the Administrative Review Committee (ARC) and Strategies on Evidence and Outcomes Workgroup (SEOW); review and consider a SEOW recommendation to enhance/clarify the preventive colon cancer screening benefits; and discuss and consider a draft work plan for the Board.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting - Executive Session","OEBB Board Meeting - Exec Session","2015-11-03T08:45:00.000","2015-11-03T13:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301. The OEBB Board will meet in executive session* to interview and consider candidates for the position of OEBB Director. No final decisions will be made during this meeting.

*Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(a) which allows a governing body to hold an executive session to consider the employment of a public officer, employee, staff member or individual agent. The session will consider applicants for the position of OEBB Director.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. No decision may be made in executive session.
",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-11-03T13:00:00.000","2015-11-03T14:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Board will convene in a public meeting to review and discuss draft/proposed versions of the medical, pharmacy and administrative services questionnaires to identify areas for the Strategies on Evidence and Outcomes Workgroup (SEOW) to begin looking into further and preparing recommendations for the full Board’s consideration.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2015-11-03T14:00:00.000","2015-11-03T15:45:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to receive a status update on the Moda Health C3 Program and review the mid-year utilization report.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting - Executive Session","OEBB Board Meeting - Exec Session","2015-11-17T10:00:00.000","2015-11-17T10:15:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board will meet in executive session* to consider candidates for the position of OEBB Director. No final decisions will be made during this meeting.

*Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(a), which allows a governing body to consider the employment of a public officer, employee, staff member or individual agent. In compliance with ORS 192.660(6), no decisions will be made during this meeting.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced.
",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-11-17T10:15:00.000","2015-11-17T10:30:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board will conduct a public meeting to discuss recommendations for the position of OEBB Director.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2015-12-01T09:00:00.000","2015-12-01T12:00:00.000","1225 Ferry Street SE"," Salem","OR","The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to include review of Transparency/Telehealth Programs/Services and 2015 HEDIS Reports, discussion of preliminary plan considerations for 2016-17 and bariatric surgery benefit design, and an update on back pain prevention efforts.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting - Executive Session","OEBB Board Meeting - Exec Session","2015-12-01T12:45:00.000","2015-12-01T13:30:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board will meet in executive session* to consider additional information on the hiring process and status, and approved candidate for OEBB Director. No decisions will be made during this meeting.
 
*Executive Session: No admittance unless stated below. Thank you.
The executive session is being held pursuant to ORS 192.660(2)(a) which allows a governing body to hold an executive session to consider the employment of a public officer, employee, staff member or individual agent. 

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. No decision may be made in executive session.
",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2015-12-01T13:30:00.000","2015-12-01T15:45:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board will convene in a public meeting to include updates on the OEBB Director hiring process; 2015-16 Plan Year Eligibility and Enrollment; Healthy Futures; partial year data dashboard, cost and utilization; and the Affordable Care Act (ACA). ","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Business and Operations Workgroup Meeting","BOW Meeting","2015-12-09T13:00:00.000","2015-12-09T13:30:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services – General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  The OEBB Business and Operations Workgroup will convene in a public meeting to review proposed Oregon Administrative Rule 111-005-0085, Diagnosis Related Group.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Retreat","OEBB Board Retreat","2016-01-05T09:00:00.000","2016-01-05T16:00:00.000","Clackamas Community College Wilsonville Training Center, Room W210; 29353 SW Town Center Loop East"," Wilsonville","OR","Clackamas Community College Wilsonville Training Center, Room W210; 29353 SW Town Center Loop East, Wilsonville, OR 97070.  

The OEBB Board will conduct a retreat to discuss the Governor’s policy on health care, RFP and future goals and objectives of the Board.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2016-02-02T09:00:00.000","2016-02-02T12:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services General Services Building, 1225 Ferry Street SE, Salem, OR 97301
The Strategies on Evidence and Outcomes Workgroup (SEOW) will conduct a public meeting to review and discuss OEBB 2017-18 Medical RFP topics, an update on Moda’s Summit/Synergy Plans and carrier care management programs","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB/PEBB Joint Board Meeting - Executive Session","OEBB/PEBB Board Meeting - Exec Session","2016-02-02T13:30:00.000","2016-02-02T14:00:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board and PEBB Board will meet in a joint executive session** to discuss records that are exempt by law from public inspection. No final decisions will be made during this meeting.

**Executive Session: No admittance unless stated below. Thank you.

The executive session is being held pursuant to ORS 192.660(2)(h), which allows a governing body to hold an executive session to consider information or records that are exempt by law from public inspection. In compliance with ORS 192.660(6), no decisions will be made during this meeting.

Representatives of the news media, OEBB staff and individuals specifically invited to participate are allowed to attend this executive session. Representatives of the news media are specifically directed not to report on any of the deliberations during executive session, except to state the general subject of the session as previously announced. 
",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-02-02T14:00:00.000","2016-02-02T16:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services General Services Building, 1225 Ferry Street SE, Salem, OR 97301.
The OEBB Board will convene in a public meeting to review an update on the medical, pharmacy RFP, the Bronze Plan and the Customer Service Survey.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","CANCELED: Business and Operations Workgroup Meeting","CANCELED: BOW Meeting","2016-02-25T10:00:00.000","2016-02-25T12:00:00.000","1225 Ferry Street SE"," Salem","OR","PEBB/OEBB Boardroom, Department of Administrative Services General Services Building, 1225 Ferry Street SE, Salem, OR 97301.  
The Business and Operations Workgroup (BOW) will hold a public meeting. Topics to be determined.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2016-03-01T09:00:00.000","2016-03-01T12:00:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Strategies on Evidence and Outcomes Workgroup (SEOW) will hold a public meeting to discuss the OEBB 2017-18 Medical/Pharmacy RFP and receive an update on the expansion of Moda’s Summit/Synergy plans.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-03-01T13:00:00.000","2016-03-01T15:00:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Board will hold a public meeting to discuss the 2017 - 2018 Medical/Pharmacy RFP and receive an update on the Bronze Plan.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Administrative Review Committee Meeting","ARC Meeting","2016-03-14T15:30:00.000","2016-03-14T15:30:00.000","1225 Ferry Street SE"," Salem","OR","The OEBB Administrative Review Committee (ARC) will hold a public meeting at 3:30 p.m. at the DAS General Services Building, 1225 Ferry Street SE in the OEBB Boardroom on Monday, March 14, 2016. The meeting will cover review of an appeal to the Oregon Educators Benefit Board.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","Business and Operations Workgroup Meeting","BOW Meeting","2016-04-04T01:00:00.000","2016-04-04T15:00:00.000","1225 Ferry Street SE"," Salem","OR","The meeting will cover OAR Divisions 5 (Procurement and Contracting for Benefit Plans and Services) and 20 (Program Participation), the administrative fee and discussion of the Board’s strategic plan.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2016-04-05T08:45:00.000","2016-04-05T12:15:00.000","1225 Ferry Street SE"," Salem","OR","The meeting will cover the OEBB 2017-18 Medical/Pharmacy RFP, and Moda’s Care Management Programs.",,"Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-04-05T13:00:00.000","2016-04-05T15:45:00.000","1225 Ferry Street SE"," Salem","OR","The meeting will cover the Truven Informed Enrollment tool, 2017 - 2018 Medical/Pharmacy RFP, possible plan design considerations, updates from the SEOW, BOW and a communications update.","yes","Rose Mann","503-378-4606","rose.mann@oregon.gov",,,,"Rose Mann","503-378-4606","rose.mann@oregon.gov","true",,,
"Oregon Educators Benefit Board","Business and Operations Workgroup Meeting","BOW Meeting","2016-04-21T15:00:00.000","2016-04-21T15:30:00.000","1225 Ferry Street, SE"," Salem","OR",,,"Xia Ly",,"xia.ly@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2016-04-26T10:00:00.000","2016-04-26T12:00:00.000","1225 Ferry Street, SE"," Salem","OR",,,"Xia Ly",,"xia.ly@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-04-26T13:00:00.000","2016-04-26T15:40:00.000","1225 Ferry Street SE"," Salem","OR",,,"Xia Ly",,"xia.ly@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","Strategies on Evidence Outcomes Workgroup Meeting","SEOW Meeting","2016-06-07T08:30:00.000","2016-06-07T12:00:00.000","PEBB/OEBB Board Room, 1225 Ferry Street, SE"," Salem","OR","SEOW will conduct a public meeting to review and discuss 2014-15 OEBB Dental & Health Data Reports and network adequacy standards for mental health/substance abuse services.",,"Xia Ly",,"xia.ly@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-06-07T13:00:00.000","2016-06-07T15:30:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE"," Salem","OR","The OEBB Board will conduct a public meeting to review and discuss the Medical/Pharmacy and Vision RFP process and timeline, Special Projects Consultant RFP, OEBB Opt-out Administrative Rules and member outreach.",,"Xia Ly",,"xia.ly@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup Meeting","SEOW Meeting","2016-06-28T09:00:00.000","2016-06-28T12:00:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE"," Salem","OR","SEOW will conduct a public meeting to review and discuss OEBB wellness programs.",,"Xia Ly",,"xia.ly@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","CANCELLED: Business and Operations Workgroup Meeting","CANCELLED: BOW Meeting","2016-07-01T11:00:00.000","2016-07-01T12:00:00.000","PEBB/OEBB Board Room, 1225 Ferry Street, SE","Salem","OR",,,"Xia Ly",,"xia.ly@oregon.gov",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting *Executive Session*","OEBB Board Meeting *Executive Session*","2016-09-12T08:30:00.000","2016-09-12T09:00:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE, 1st Floor"," Salem","OR",,,"Xia Ly",,"xia.h.ly@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Business & Operations Workgroup Meeting","BOW Meeting","2016-09-21T14:00:00.000","2016-09-21T15:00:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE"," Salem","OR",,,"Xia Ly",,"xia.h.ly@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup (SEOW) Meeting","SEOW Meeting","2016-10-04T09:00:00.000","2016-10-04T11:30:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE, First Floor","Salem","OR","The &#8203;SEOW will conduct a public meeting to review and discuss the OEBB Fitness Rewards Program, LTD/STD Analysis, and mental health access.",,"Xia Ly",,"xia.h.ly@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","OEBB Board Meeting","OEBB Board Meeting","2016-10-04T13:00:00.000","2016-10-04T14:30:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE, First Floor"," Salem","OR","&#8203;The OEBB Board will conduct a public meeting to review and discuss OEBB Administrative Rules, the Bronze Plan, etc. ",,"Xia Ly",,"xia.h.ly@state.or.us",,,,,,,,,,
"Oregon Educators Benefit Board","Strategies on Evidence and Outcomes Workgroup (SEOW) Meeting","SEOW Meeting","2016-11-01T09:00:00.000","2016-11-01T11:15:00.000","PEBB/OEBB Board Room, 1225 Ferry Street SE, First Floor"," Salem","OR",,,"Xia Ly",,"xia.h.ly@state.or.us",,,,,,,,,,
