"division","classification","position","title","_07_31_15","_08_31_15","_09_30_15","_10_31_15","_11_30_15","_12_31_15","_01_31_16","_02_29_16","_03_31_16","_04_30_16","_05_31_16","_06_30_16","_07_31_16","_08_31_16","_09_30_16","_10_31_16","_11_30_16","_12_31_16","_01_31_17","_02_28_17","_03_31_17","_04_30_17","_05_31_17","_06_30_17","total"
"Administration","Information Systems Specialist 8","4213412","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 8","4213412","HEALTH INSURANCE","1369.19","1369.19","1369.19","1369.19","1369.19","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1428.67","1696.94","1696.94","1696.94","1696.94","1696.94","1696.94","1696.94","35868.57"
"Administration","Information Systems Specialist 8","4213412","PERS PENSION OBLIGATION BOND PAYMENT","526.29","526.29","526.29","526.29","471.30","481.92","506.02","506.02","506.02","506.02","506.02","506.02","530.12","530.11","530.11","530.11","530.11","544.70","544.70","544.70","544.70","544.70","544.70","544.70","12557.96"
"Administration","Information Systems Specialist 8","4213412","PERS RETIREMENT","1045.50","1045.50","1045.50","1045.50","1045.50","1069.06","1122.52","1122.52","1122.52","1122.52","1122.52","1122.52","1175.98","1175.96","1175.96","1175.96","1175.96","1208.32","1208.32","1208.32","1208.32","1208.32","1208.32","1208.32","27369.74"
"Administration","Information Systems Specialist 8","4213412","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","22.75"
"Administration","Information Systems Specialist 8","4213412","REGULAR EMPLOYEES SALARY","7855.00","7855.00","7855.00","7855.00","7855.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8013.78","8013.78","8013.78","8013.78","8013.78","8234.28","8234.28","8234.28","8234.28","8234.28","8234.28","8234.28","193207.86"
"Elections","OPS & Policy Analyst 2","4973013","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,"0.00",,,"0.00"
"Administration","Information Systems Specialist 8","4213412","SOCIAL SECURITY & MEDICARE","593.94","593.92","593.94","593.92","588.97","604.94","635.67","635.65","635.67","635.66","635.67","635.66","666.38","666.39","666.39","666.38","666.38","678.32","678.31","678.32","678.31","678.32","678.31","678.32","15463.74"
"Administration","Information Systems Specialist 8","4213412","WORK OUT OF CLASS & LEADWORK",,,,,,,"401.60","401.60","401.60","401.60","401.60","401.60","821.42","821.42","821.42","821.42","821.42","844.02","844.02","844.02","844.02","844.02","844.02","844.02","12424.84"
"Administration","Information Systems Specialist 8","4213412","WORKERS' BENEFIT FUND ASSESSMENT","2.94","2.72","1.90","2.97","2.45","1.77","2.35","2.76","2.86","2.86","2.86","2.30","2.55","2.27","3.35","2.38","2.16","1.29","2.70","2.58","2.84","1.54","2.02","1.93","58.35"
"Administration","Information Systems Specialist 8","4213412","Total","11507.88","11507.64","11506.84","11507.89","11447.43","11732.13","12242.60","12242.99","12243.11","12243.10","12243.11","12242.54","12752.67","12752.37","12753.45","12752.47","12752.25","13341.00","13342.40","13342.29","13342.54","13341.25","13341.72","13341.64","299823.31"
"Administration","Information Systems Specialist 8","4213413","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","23.66"
"Administration","Information Systems Specialist 8","4213413","DENTAL INSURANCE","114.51","114.51","114.51","114.51","114.51","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","132.36","132.36","132.36","132.36","132.36","132.36","132.36","2885.91"
"Administration","Information Systems Specialist 8","4213413","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 8","4213413","HEALTH INSURANCE","1232.18","1232.18","1232.18","1232.18","1232.18","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1298.46","1532.32","1532.32","1532.32","1532.32","1532.32","1532.32","1532.32","32468.66"
"Administration","Information Systems Specialist 8","4213413","PERS PENSION OBLIGATION BOND PAYMENT","526.29","526.29","526.29","526.29","471.30","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","495.18","495.18","495.18","495.18","495.18","495.18","495.18","11825.76"
"Administration","Information Systems Specialist 8","4213413","PERS RETIREMENT","1045.50","1045.50","1045.50","1045.50","1045.50","1069.06","1069.06","1069.06","1069.06","1069.06","1069.06","1069.06","1069.06","1069.06","1069.06","1069.06","1069.06","1098.47","1098.47","1098.47","1098.47","1098.47","1098.47","1098.47","25745.51"
"Administration","Information Systems Specialist 8","4213413","REGULAR EMPLOYEES SALARY","7855.00","7855.00","7855.00","7855.00","7855.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","193430.00"
"Administration","Information Systems Specialist 8","4213413","SOCIAL SECURITY & MEDICARE","597.32","597.31","597.31","597.32","597.31","615.63","615.62","615.63","615.63","615.62","615.62","615.63","615.63","615.63","615.62","615.63","615.63","630.97","630.97","630.97","630.96","630.98","630.96","630.97","14790.87"
"Administration","Information Systems Specialist 8","4213413","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.67","2.79","2.97","2.27","2.83","2.55","2.58","3.13","2.70","2.72","2.57","2.47","2.57","2.72","2.72","1.07","1.29","2.72","2.53","2.92","1.92","0.67","2.11","58.45"
"Administration","Information Systems Specialist 8","4213413","Total","11376.65","11376.35","11376.47","11376.66","11320.96","11618.38","11618.09","11618.13","11618.68","11618.24","11618.26","11618.12","11618.02","11618.12","11618.26","11618.27","11616.62","12146.50","12147.93","12147.74","12148.12","12147.14","12145.87","12147.32","281274.90"
"Administration","Information Systems Specialist 8","4213419","BASIC LIFE INSURANCE - $5.000",,,,"0.95","0.95","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","20.71"
"Administration","Information Systems Specialist 8","4213419","DENTAL INSURANCE",,,,"86.94","86.94","89.59","89.59","89.59","89.59","89.59","89.59","89.59","89.59","89.59","89.59","89.59","89.59","85.60","85.60","85.60","85.60","85.60","85.60","85.60","1848.16"
"Administration","Information Systems Specialist 8","4213419","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","40.32"
"Administration","Information Systems Specialist 8","4213419","HEALTH INSURANCE",,,,"1013.00","1013.00","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1089.96","1072.63","1072.63","1072.63","1072.63","1072.63","1072.63","1072.63","22613.93"
"Administration","Information Systems Specialist 8","4213419","PERS PENSION OBLIGATION BOND PAYMENT",,,,"438.56","392.74","401.56","401.56","401.56","401.56","401.56","401.56","401.56","401.56","401.56","417.08","420.53","420.53","432.12","432.12","432.12","432.12","432.12","432.12","432.12","8728.32"
"Administration","Information Systems Specialist 8","4213419","PERS RETIREMENT",,,,"871.23","871.23","890.80","890.80","890.80","890.80","890.80","890.80","890.80","890.80","890.80","925.22","932.87","932.87","958.58","958.58","958.58","958.58","958.58","958.58","958.58","19260.68"
"Administration","Information Systems Specialist 8","4213419","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","22.75"
"Administration","Information Systems Specialist 8","4213419","REGULAR EMPLOYEES SALARY",,,,"6234.00","6234.00","6374.00","6374.00","6374.00","6374.00","6374.00","6374.00","6374.00","6374.00","6374.00","6620.27","6675.00","6675.00","6859.00","6859.00","6859.00","6859.00","6859.00","6859.00","6859.00","137817.27"
"Administration","OPS & Policy Analyst 3","00160012","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,"377.33","376.87","376.88","376.86","376.87","376.88","2261.69"
"Administration","Information Systems Specialist 8","4213419","SOCIAL SECURITY & MEDICARE",,,,"492.49","492.48","507.26","507.25","507.26","507.26","507.24","507.26","507.26","507.25","507.26","527.03","531.44","531.43","528.50","528.51","528.49","528.50","528.51","528.50","528.49","10839.67"
"Administration","Information Systems Specialist 8","4213419","WORK OUT OF CLASS & LEADWORK",,,,"311.70","311.70","318.70","318.70","318.70","318.70","318.70","318.70","318.70","318.70","318.70","331.01","333.75","333.75","342.95","342.95","342.95","342.95","342.95","342.95","342.95","6890.86"
"Administration","Information Systems Specialist 8","4213419","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.72","2.06","2.70","2.26","2.58","2.87","2.63","2.55","2.84","2.38","2.82","2.57","2.60","2.52","2.43","2.50","2.51","2.77","1.72","2.09","2.07","52.19"
"Administration","Information Systems Specialist 8","4213419","Total","0.00","0.00","0.00","9453.51","9407.02","9677.48","9677.03","9677.36","9677.65","9677.39","9677.33","9677.62","9677.15","9677.60","10005.64","10078.65","10078.56","10287.97","10288.05","10288.04","10288.31","10287.27","10287.63","10287.60","208134.86"
"Administration","Information Systems Specialist 8","4973013","PERS RETIREMENT","772.25","772.25","819.29",,,,,,,,,,,,,,,,,,,,,,"2363.79"
"Administration","Information Systems Specialist 8","4213421","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 8","4213421","DENTAL INSURANCE","94.14","94.14","94.14","94.14","94.14","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","93.10","88.91","88.91","88.91","88.91","88.91","88.91","88.91","2210.27"
"Administration","Information Systems Specialist 8","4213421","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 8","4213421","HEALTH INSURANCE","1160.53","1160.53","1160.53","1160.53","1160.53","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1204.78","1225.23","1225.23","1225.23","1225.23","1225.23","1225.23","1225.23","28836.62"
"Administration","Information Systems Specialist 8","4213421","PERS PENSION OBLIGATION BOND PAYMENT","482.07","482.07","482.07","482.07","431.70","421.04","441.42","441.42","441.42","441.42","460.14","460.14","494.04","506.02","506.02","506.02","506.02","519.94","543.94","495.94","406.91","519.94","519.94","495.94","11487.65"
"Administration","Information Systems Specialist 8","4213421","PERS RETIREMENT","1387.20","1387.20","1387.20","1387.20","1387.20","1352.95","1418.43","1418.43","1418.43","1418.43","1478.58","1478.58","1587.51","1626.00","1626.00","1626.00","1626.00","1670.74","1747.86","1593.62","1307.53","1670.74","1670.74","1593.62","36266.19"
"Administration","Information Systems Specialist 8","4213421","REGULAR EMPLOYEES SALARY","7195.00","7195.00","7195.00","7195.00","7195.00","7017.40","7357.00","7357.00","7357.00","7357.00","7669.00","7669.00","7841.86","8032.00","8032.00","8032.00","8032.00","8253.00","8633.95","7872.05","6458.87","8253.00","8253.00","7872.05","183324.18"
"Administration","Information Systems Specialist 8","4213421","SOCIAL SECURITY & MEDICARE","546.30","546.29","546.30","546.30","546.29","531.19","557.18","557.17","557.18","557.18","581.04","581.04","624.27","639.52","639.54","639.53","639.54","657.02","687.64","626.42","512.91","657.04","657.02","626.43","14260.34"
"Administration","Information Systems Specialist 8","4213421","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,"392.09","401.60","401.60","401.60","401.60","412.65","431.70","393.60","322.94","412.65","412.65","393.60","4778.28"
"Administration","Information Systems Specialist 8","4213421","WORKERS' BENEFIT FUND ASSESSMENT","2.19","2.66","2.67","2.55","2.18","2.55","2.55","2.50","2.94","2.71","2.53","2.41","2.28","2.91","2.35","2.32","2.51","1.98","2.36","2.13","2.30","1.72","2.01","2.29","57.60"
"Administration","Information Systems Specialist 8","4213421","Total","10870.30","10870.76","10870.78","10870.66","10819.91","10625.88","11077.33","11077.27","11077.72","11077.49","11492.04","11491.92","12242.80","12508.80","12508.26","12508.22","12508.42","12832.34","13364.46","12300.77","10328.47","12832.10","12832.37","12300.94","281290.01"
"Administration","Information Systems Specialist 8","4973001","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 8","4973001","DENTAL INSURANCE","101.31","101.31","101.31","101.31","101.31","100.20","100.20","100.20","100.20","100.20","100.20","100.20","100.20","100.20","100.20","100.20","100.20","96.81","96.81","96.81","96.81","96.81","96.81","96.81","2386.62"
"Administration","Information Systems Specialist 8","4973001","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 8","4973001","HEALTH INSURANCE","1352.23","1352.23","1352.23","1352.23","1352.23","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1403.77","1444.02","1444.02","1444.02","1444.02","1444.02","1444.02","1444.02","33714.53"
"Administration","Information Systems Specialist 8","4973001","PERS PENSION OBLIGATION BOND PAYMENT","526.29","526.29","526.29","526.29","471.30","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","481.92","495.18","495.18","495.18","495.18","495.18","495.18","495.18","11825.76"
"Administration","Information Systems Specialist 8","4973001","PERS RETIREMENT","1514.44","1514.44","1514.44","1514.44","1514.44","1548.57","1548.57","1548.57","1548.57","1548.57","1548.57","1548.57","1548.57","1548.57","1548.57","1548.57","1548.57","1591.18","1591.18","1591.18","1591.18","1591.18","1591.18","1591.18","37293.30"
"Administration","Information Systems Specialist 8","4973001","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,"6.50","6.50","6.50","6.50","6.50","6.50","6.50","45.50"
"Administration","Public Affairs Specialist 2","49730111","WORK OUT OF CLASS & LEADWORK",,,"95.95",,,,,,,,,,,,,,,,,,,,,,"95.95"
"Administration","Information Systems Specialist 8","4973001","REGULAR EMPLOYEES SALARY","7855.00","7855.00","7855.00","7855.00","7855.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8032.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","193430.00"
"Administration","Information Systems Specialist 8","4973001","SOCIAL SECURITY & MEDICARE","597.72","597.74","597.72","597.73","597.73","611.06","611.08","611.06","611.06","611.08","611.06","611.07","611.06","611.07","611.07","611.06","611.07","604.77","604.77","604.77","604.78","604.77","604.77","604.77","14554.84"
"Administration","Information Systems Specialist 8","4973001","WORKERS' BENEFIT FUND ASSESSMENT","2.99","1.33","1.58","2.59","2.19","2.48","2.53","2.48","2.99","1.72","2.43","2.38","1.80","1.68","2.32","2.32","2.27","1.85","2.18","1.92","2.81","1.69","1.99","1.29","51.81"
"Administration","Information Systems Specialist 8","4973001","Total","11952.85","11951.21","11951.44","11952.46","11897.07","12182.87","12182.94","12182.87","12183.38","12182.13","12182.82","12182.78","12182.19","12182.08","12182.72","12182.71","12182.67","12496.18","12496.51","12496.25","12497.15","12496.02","12496.32","12495.62","293371.24"
"Administration","Information Systems Specialist 8","4973013","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97",,,,,,,,,,,,,,,,,,,,,,"2.91"
"Administration","Information Systems Specialist 8","4973013","DENTAL INSURANCE","88.77","88.77","88.77",,,,,,,,,,,,,,,,,,,,,,"266.31"
"Administration","Information Systems Specialist 8","4973013","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92",,,,,,,,,,,,,,,,,,,,,,"5.76"
"Administration","Information Systems Specialist 8","4973013","HEALTH INSURANCE","1034.33","1034.33","1034.33",,,,,,,,,,,,,,,,,,,,,,"3102.99"
"Administration","Information Systems Specialist 8","4973013","PERS PENSION OBLIGATION BOND PAYMENT","388.73","388.73","412.42",,,,,,,,,,,,,,,,,,,,,,"1189.88"
"Archives","Records Management Analyst 1","2108020","REGULAR EMPLOYEES SALARY",,,,,,,,,,"3514.29","3690.00",,,,,,,,,,,,,,"7204.29"
"Administration","Information Systems Specialist 8","4973013","REGULAR EMPLOYEES SALARY","5802.00","5802.00","6155.46",,,,,,,,,,,,,,,,,,,,,,"17759.46"
"Administration","Information Systems Specialist 8","4973013","SOCIAL SECURITY & MEDICARE","437.37","437.37","464.41",,,,,,,,,,,,,,,,,,,,,,"1339.15"
"Administration","Information Systems Specialist 8","4973013","WORKERS' BENEFIT FUND ASSESSMENT","2.65","2.70","2.53",,,,,,,,,,,,,,,,,,,,,,"7.88"
"Administration","Information Systems Specialist 8","4973013","Total","8528.99","8529.04","8980.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26038.13"
"Administration","Information Systems Specialist 8","5103503","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,"0.49","0.49",,,,,,,,,,,,,,"0.98"
"Administration","Information Systems Specialist 8","5103503","DENTAL INSURANCE",,,,,,,,,,,"19.31",,,,,,,,,,,,,,"19.31"
"Administration","Information Systems Specialist 8","5103503","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,"0.96","0.96",,,,,,,,,,,,,,"1.92"
"Administration","Information Systems Specialist 8","5103503","HEALTH INSURANCE",,,,,,,,,,"377.26","378.41",,,,,,,,,,,,,,"755.67"
"Administration","Information Systems Specialist 8","5103503","REGULAR EMPLOYEES SALARY",,,,,,,,,,"2008.00","2008.00",,,,,,,,,,,,,,"4016.00"
"Administration","Information Systems Specialist 8","5103503","SOCIAL SECURITY & MEDICARE",,,,,,,,,,"157.89","159.45",,,,,,,,,,,,,,"317.34"
"Administration","Information Systems Specialist 8","5103503","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,"100.40","100.40",,,,,,,,,,,,,,"200.80"
"Administration","Information Systems Specialist 8","5103503","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,"0.67","0.53",,,,,,,,,,,,,,"1.20"
"Administration","Information Systems Specialist 8","5103503","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2645.67","2667.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5313.22"
"Administration","Office Specialist 1","4103417","BASIC LIFE INSURANCE - $5.000","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","24.00"
"Administration","Office Specialist 1","4103417","DENTAL INSURANCE","109.05","109.05","109.05","109.05","109.05","107.85","107.85","107.85","107.85","107.85","107.85","107.85","107.85","107.85","107.85","107.85","107.85","123.53","123.53","123.53","123.53","123.53","123.53","123.53","2704.16"
"Administration","Office Specialist 1","4103417","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Office Specialist 1","4103417","HEALTH INSURANCE","1416.60","1416.60","1416.60","1416.60","1416.60","1356.68","1356.68","1356.68","1356.68","1356.68","1356.68","1356.68","1356.68","1356.68","1356.68","1356.68","1356.68","1592.60","1592.60","1592.60","1592.60","1592.60","1592.60","1592.60","34511.36"
"Administration","Office Specialist 1","4103417","OVERTIME PAYMENTS","20.72",,,,,,"59.94",,,,,,,,,,"98.28",,,,"46.48",,,,"225.42"
"Administration","Office Specialist 1","4103417","PERS PENSION OBLIGATION BOND PAYMENT","159.44","158.05","158.05","158.05","141.54","144.72","148.32","148.85","149.28","149.28","155.76","155.76","155.76","149.28","149.28","149.28","155.18","153.36","153.36","159.35","162.81","160.02","160.02","160.02","3694.82"
"Administration","OPS & Policy Analyst 3","00160012","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,"2.72","2.58","3.13","1.92","2.11","2.11","14.57"
"Administration","Office Specialist 1","4103417","PERS RETIREMENT","316.73","313.98","313.98","313.98","313.98","321.04","329.02","330.19","331.15","331.15","345.53","345.53","345.53","331.15","331.15","331.15","344.23","340.20","340.20","353.50","361.17","354.98","354.98","354.98","8049.48"
"Administration","Office Specialist 1","4103417","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","3.25","3.25","3.25","3.25","3.25","3.25","3.25","100.75"
"Administration","Office Specialist 1","4103417","REGULAR EMPLOYEES SALARY","2359.00","2359.00","2359.00","2359.00","2359.00","2412.00","2412.00","2480.76","2488.00","2488.00","2488.00","2488.00","2488.00","2488.00","2488.00","2488.00","2488.00","2556.00","2556.00","2655.90","2667.00","2667.00","2667.00","2667.00","59927.66"
"Administration","Office Specialist 1","4103417","SOCIAL SECURITY & MEDICARE","181.70","180.12","180.12","180.12","180.12","178.69","183.27","183.94","184.50","184.50","192.76","192.77","192.75","184.50","184.50","184.50","192.02","191.04","191.04","198.68","203.09","199.53","199.53","199.53","4523.32"
"Administration","Office Specialist 1","4103417","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,"108.00","108.00","108.00",,,,,,,,,,,,"324.00"
"Administration","Office Specialist 1","4103417","WORKERS' BENEFIT FUND ASSESSMENT","2.73","2.69","2.52","2.99","0.82","2.67","2.57","2.72","3.13","2.86","2.71","2.50","2.43","2.77","2.77","1.91","2.53","2.20","1.94","2.41","3.10","1.90","2.06","1.98","58.91"
"Administration","Office Specialist 1","4103417","Total","4568.89","4542.41","4542.24","4542.71","4524.03","4533.07","4609.07","4620.41","4630.01","4629.74","4766.71","4766.51","4766.42","4629.65","4629.65","4628.79","4754.19","4965.10","4964.84","5092.14","5165.95","5105.73","5105.89","5105.81","114189.96"
"Administration","Office Specialist 2","0016001","BASIC LIFE INSURANCE - $5.000",,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.99",,,,,,,,,,,"11.56"
"Administration","Office Specialist 2","0016001","DENTAL INSURANCE",,,,,,,,,,,"84.34","84.34","84.34","84.34",,,,,,,,,,,"337.36"
"Administration","Office Specialist 2","0016001","HEALTH INSURANCE",,,"386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","947.80","947.80","947.80","947.80",,,,,,,,,,,"6879.60"
"Administration","Office Specialist 2","0016001","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,"211.62","197.70","197.70","197.70","197.70","8.99",,,,,,,,,,"1011.41"
"Administration","Office Specialist 2","0016001","PERS RETIREMENT",,,,,,,,,,"469.45","438.56","438.56","438.56","438.56","19.94",,,,,,,,,,"2243.63"
"Administration","Office Specialist 2","0016001","REGULAR EMPLOYEES SALARY",,,"439.36","3222.00","3222.00","3295.00","3295.00","3295.00","3295.00","3295.00","3295.00","3295.00","3295.00","3295.00","2123.20",,,,,,,,,,"38661.56"
"Administration","Office Specialist 2","0016001","SOCIAL SECURITY & MEDICARE",,,"51.35","258.73","259.26","264.84","264.85","264.84","264.85","264.84","246.29","246.30","246.30","246.29","162.43",,,,,,,,,,"3041.17"
"Administration","Office Specialist 2","0016001","WORKERS' BENEFIT FUND ASSESSMENT",,,"0.41","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","0.14",,,,,,,,,,"33.11"
"Administration","OPS & Policy Analyst 2","0030035","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,"1.49","1.43","1.26",,,,,,,,,,,,,,"4.18"
"Administration","Office Specialist 2","0016001","Total","0.00","0.00","878.12","3870.69","3871.22","3949.80","3949.81","3949.80","3949.81","4630.87","5213.64","5213.65","5213.65","5213.64","2314.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52219.40"
"Administration","Office Specialist 2","1008006","BASIC LIFE INSURANCE - $5.000","0.95",,,,,,,,,,,,,,,,,,,,,,,,"0.95"
"Administration","Office Specialist 2","1008006","DENTAL INSURANCE","80.83",,,,,,,,,,,,,,,,,,,,,,,,"80.83"
"Administration","Office Specialist 2","1008006","HEALTH INSURANCE","999.41",,,,,,,,,,,,,,,,,,,,,,,,"999.41"
"Administration","Office Specialist 2","1008006","PERS PENSION OBLIGATION BOND PAYMENT","227.06",,"227.06",,,,,,,,,,,,,,,,,,,,,,"454.12"
"Administration","Office Specialist 2","1008006","PERS RETIREMENT","451.08",,"479.20",,,,,,,,,,,,,,,,,,,,,,"930.28"
"Administration","Office Specialist 2","1008006","REGULAR EMPLOYEES SALARY","4906.67",,,,,,,,,,,,,,,,,,,,,,,,"4906.67"
"Administration","Office Specialist 2","1008006","SOCIAL SECURITY & MEDICARE","367.18",,,,,,,,,,,,,,,,,,,,,,,,"367.18"
"Administration","Office Specialist 2","1008006","WORKERS' BENEFIT FUND ASSESSMENT","2.96",,,,,,,,,,,,,,,,,,,,,,,,"2.96"
"Administration","Office Specialist 2","1008006","Total","7036.14","0.00","706.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7742.40"
"Administration","Office Specialist 2","4103403","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","23.66"
"Administration","Office Specialist 2","4103403","DENTAL INSURANCE","112.01","112.01","112.01","112.01","112.01","113.05","113.05","113.05","113.05","113.05","113.05","113.05","113.05","113.05","113.05","113.05","113.05","109.19","109.19","109.19","109.19","109.19","109.19","109.19","2680.98"
"Administration","Office Specialist 2","4103403","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Office Specialist 2","4103403","HEALTH INSURANCE","1205.18","1205.18","1205.18","1205.18","1205.18","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1270.00","1264.16","1264.16","1264.16","1264.16","1264.16","1264.16","1264.16","30115.02"
