"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_04_30_18","_05_31_18","_06_30_18","_07_31_18","_08_31_18","_09_31_18","_10_31_18","_11_30_18","_12_31_18","_01_31_19","feb2019","a3_31_2019","_4_30_2019","a05_31_19","_6_30_2019"
"Administration","Information Systems Specialist 8","0029997","REGULAR EMPLOYEES SALARY","8234.28","8234.28","8234.28","8234.28","8234.28","8234.28","8234.28","8234.28","8234.28","8234.28","8234.28","8317.09","8317.09","8317.09","8317.09","8317.09","8317.09","8317.09","8317.09","8903.76","8903.76","8903.76","8903.76","8903.76"
"Administration","Information Systems Specialist 8","0029997","SOCIAL SECURITY & MEDICARE","678.31","678.32","678.30","678.32","678.31","678.14","678.13","678.14","680.58","678.75","678.75","685.72","685.74","685.74","685.72","685.74","685.73","685.50","685.50","735.00","734.98","734.99","734.98","734.98"
"Administration","Information Systems Specialist 8","0029997","WORK OUT OF CLASS & LEADWORK","844.02","844.02","844.02","844.02","844.02","844.02","844.02","844.02","844.02","844.02","844.02","852.51","852.51","852.51","852.51","852.51","852.51","852.51","852.51","912.64","912.64","912.64","912.64","912.64"
"Administration","Information Systems Specialist 8","0029997","WORKERS' BENEFIT FUND ASSESSMENT","1.14","1.94","2.24","2.42","2.02","1.76","2.17","1.97","2.34","2.24","1.82","2.21","1.66","1.56","2.13","1.90","2.03","1.90","1.97","1.70","1.84","2.02","2.11","1.95"
"Administration","Information Systems Specialist 8","0031035","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 8","0031035","DENTAL INSURANCE","132.36","132.36","132.36","132.36","132.36","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","148.41","148.41","148.41","148.41","148.41","148.41","148.41"
"Administration","Information Systems Specialist 8","0031035","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 8","0031035","HEALTH INSURANCE","1532.32","1532.32","1532.32","1532.32","1532.32","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97"
"Administration","Information Systems Specialist 8","0031035","PERS PENSION OBLIGATION BOND PAYMENT","495.18","495.18","495.18","495.18","511.69","511.69","511.69","511.69","511.69","511.69","511.69","516.83","516.83","516.83","516.83","516.83","516.83","516.83","516.83","553.29","553.29","553.29","553.29","553.29"
"Administration","Information Systems Specialist 8","0031035","PERS RETIREMENT","1384.85","1384.85","1384.85","1384.85","1384.85","1384.85","1384.85","1384.85","1384.85","1384.85","1384.85","1398.78","1398.78","1398.78","1398.78","1398.78","1398.78","1398.78","1398.78","962.01","962.01","962.01","962.01","1316.29"
"Administration","Information Systems Specialist 8","0031035","REGULAR EMPLOYEES SALARY","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8924.00","8924.00","8924.00","8924.00","8924.00"
"Administration","Information Systems Specialist 8","0031035","SOCIAL SECURITY & MEDICARE","630.97","630.97","630.97","630.97","630.97","631.06","631.08","631.06","631.08","631.06","631.07","637.41","637.42","637.43","637.42","637.41","637.42","637.10","637.09","682.08","682.08","682.07","682.08","682.08"
"Administration","Information Systems Specialist 8","0031035","WORKERS' BENEFIT FUND ASSESSMENT","1.92","1.98","2.16","2.34","1.79","1.99","2.31","1.90","2.43","1.51","1.88","2.13","2.02","2.02","1.68","2.47","2.09","1.12","1.92","1.81","2.02","1.44","2.11","1.73"
"Administration","Information Systems Specialist 8","0024981","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 8","0024981","DENTAL INSURANCE","85.60","85.60","85.60","85.60","85.60","84.65","84.65","84.65","84.65","84.65","84.65","84.65","84.65","84.65","84.65","84.65","84.65","86.34","86.34","86.34","86.34","86.34","86.34","86.34"
"Administration","Information Systems Specialist 8","0024981","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 8","0024981","HEALTH INSURANCE","1072.63","1072.63","1072.63","1072.63","1072.63","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1162.91","1162.91","1162.91","1162.91","1162.91","1162.91","1162.91"
"Administration","Information Systems Specialist 8","0024981","PERS PENSION OBLIGATION BOND PAYMENT","432.12","432.12","448.44","452.28","467.35","467.35","467.35","467.35","467.35","467.35","467.35","472.04","472.04","472.04","490.01","494.50","494.50","494.50","542.67","580.95","580.95","580.95","580.95","580.95"
"Administration","Information Systems Specialist 8","0024981","PERS RETIREMENT","1208.49","1208.49","1254.13","1264.87","1264.87","1264.87","1264.87","1264.87","1264.87","1264.87","1264.87","1277.55","1277.55","1277.55","1326.18","1338.34","1338.34","1338.34","1468.72","1010.11","1010.11","1010.11","1010.11","1382.10"
"Administration","Information Systems Specialist 8","0024981","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 8","0024981","REGULAR EMPLOYEES SALARY","6859.00","6859.00","7118.05","7179.00","7179.00","7179.00","7179.00","7179.00","7179.00","7179.00","7179.00","7251.00","7251.00","7251.00","7527.00","7596.00","7596.00","7596.00","8336.00","8924.00","8924.00","8924.00","8924.00","8924.00"
"Administration","Information Systems Specialist 8","0024981","SOCIAL SECURITY & MEDICARE","528.51","528.50","549.31","554.20","554.21","571.78","571.77","571.78","571.77","571.78","571.77","577.57","577.55","577.56","599.72","605.28","605.27","605.21","664.65","711.88","711.88","711.88","711.88","711.88"
"Administration","Information Systems Specialist 8","0024981","WORK OUT OF CLASS & LEADWORK","342.95","342.95","355.90","358.95","358.95","358.95","358.95","358.95","358.95","358.95","358.95","362.55","362.55","362.55","376.35","379.80","379.80","379.80","416.80","446.20","446.20","446.20","446.20","446.20"
"Administration","Information Systems Specialist 8","0024981","WORKERS' BENEFIT FUND ASSESSMENT","1.40","2.06","2.07","2.36","2.04","1.22","2.21","2.07","2.28","2.20","2.33","2.23","1.84","1.51","1.66","2.26","1.66","1.98","1.72","1.46","1.64","1.96","1.97","1.85"
"Administration","Information Systems Specialist 8","0013997","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 8","0013997","DENTAL INSURANCE","88.91","88.91","88.91","88.91","88.91","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","89.67","89.67","89.67","89.67","89.67","89.67","89.67"
"Administration","OPS & Policy Analyst 2","0036045","PERS RETIREMENT","1453.29","1453.29","1453.29","1453.29","1453.29","1453.29","1263.73",,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 8","0013997","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 8","0013997","HEALTH INSURANCE","1225.23","1225.23","1225.23","1225.23","1225.23","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1284.65","1284.65","1284.65","1284.65","1284.65","1284.65","1284.65"
"Administration","Information Systems Specialist 8","0013997","PERS PENSION OBLIGATION BOND PAYMENT","519.94","519.94","519.94","519.94","537.27","537.27","537.27","537.27","537.27","537.27","537.27","542.67","542.67","542.67","542.67","542.67","542.67","542.67","542.67","580.95","580.95","580.95","580.95","580.95"
"Administration","Information Systems Specialist 8","0013997","PERS RETIREMENT","2065.89","2065.89","2065.89","2065.89","2065.89","2065.89","2065.89","2065.89","2065.89","2065.89","2065.89","2086.67","2086.67","2086.67","2086.67","2086.67","2086.67","2086.67","2086.67","1671.64","1671.64","1671.64","1671.64","1987.42"
"Administration","Information Systems Specialist 8","0013997","REGULAR EMPLOYEES SALARY","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8924.00","8924.00","8924.00","8924.00","8924.00"
"Administration","Information Systems Specialist 8","0013997","SOCIAL SECURITY & MEDICARE","657.03","657.03","657.02","657.04","657.02","658.32","658.33","658.32","658.33","658.32","658.32","665.00","664.99","665.00","664.98","664.99","665.00","663.42","663.42","710.65","710.66","710.65","710.65","710.66"
"Administration","Information Systems Specialist 8","0013997","WORK OUT OF CLASS & LEADWORK","412.65","412.65","412.65","412.65","412.65","412.65","412.65","412.65","412.65","412.65","412.65","416.80","416.80","416.80","416.80","416.80","416.80","416.80","416.80","446.20","446.20","446.20","446.20","446.20"
"Administration","Information Systems Specialist 8","0013997","WORKERS' BENEFIT FUND ASSESSMENT","2.13","2.45","2.67","2.51","1.50","1.10","2.13","1.89","1.42","2.13","1.56","1.81","1.91","1.74","1.84","2.31","1.85","1.58","2.02","1.24","1.92","1.72","1.79","1.79"
"Administration","Information Systems Specialist 8","0016893","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 8","0016893","DENTAL INSURANCE","96.81","96.81","96.81","96.81","96.81","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","97.48","97.48","97.48","97.48","97.48","97.48","97.48"
"Administration","Information Systems Specialist 8","0016893","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 8","0016893","HEALTH INSURANCE","1444.02","1444.02","1444.02","1444.02","1444.02","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1511.37","1511.37","1511.37","1511.37","1511.37","1511.37","1511.37"
"Administration","Information Systems Specialist 8","0016893","PERS PENSION OBLIGATION BOND PAYMENT","495.18","495.18","495.18","495.18","511.69","511.69","562.85","537.27","537.27","537.27","537.27","542.67","542.67","542.67","542.67","542.67","542.67","542.67","542.67","580.95","553.29","553.29","553.29","949.14"
"Administration","Information Systems Specialist 8","0016893","PERS RETIREMENT","1967.52","1967.52","1967.52","1967.52","1967.52","1967.52","2164.27","2065.89","2065.89","2065.89","2065.89","2086.67","2086.67","2086.67","2086.67","2086.67","2086.67","2086.67","2086.67","1671.64","1592.04","1592.04","1592.04","2731.08"
"Administration","Information Systems Specialist 8","0016893","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","6.50","5.90","5.90","5.90","5.90","5.90","5.90",
"Administration","Information Systems Specialist 8","0016893","REGULAR EMPLOYEES SALARY","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8253.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8336.00","8924.00","8924.00","8924.00","8924.00","15308.76"
"Administration","Information Systems Specialist 8","0016893","SOCIAL SECURITY & MEDICARE","604.77","604.77","604.78","604.77","604.77","604.75","667.88","636.32","636.30","636.32","636.31","642.98","642.99","642.98","642.98","642.98","642.98","642.72","642.74","689.95","655.83","655.83","655.81","1165.31"
"Administration","Information Systems Specialist 8","0016893","WORK OUT OF CLASS & LEADWORK",,,,,,,"825.30","412.65","412.65","412.65","412.65","416.80","416.80","416.80","416.80","416.80","416.80","416.80","416.80","446.20",,,,
"Administration","Information Systems Specialist 8","0016893","WORKERS' BENEFIT FUND ASSESSMENT","1.76","1.92","1.84","2.46","1.84","2.23","1.86","1.57","2.46","2.35","2.46","2.32","2.02","1.15","2.13","2.58","1.88","1.28","1.38","0.75","1.96","1.88","1.13","1.79"
"Administration","Information Systems Specialist 8","0101821","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,,,,,"0.89","0.89"
"Administration","Information Systems Specialist 8","0101821","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,,,,,"126.22","126.22"
"Administration","Information Systems Specialist 8","0101821","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,,"2.14","2.14"
"Administration","Information Systems Specialist 8","0101821","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,,,,,"1512.08","1512.08"
"Administration","Information Systems Specialist 8","0101821","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,,"516.71","529.39"
"Administration","Information Systems Specialist 8","0101821","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,,"898.40","1259.44"
"Administration","Information Systems Specialist 8","0101821","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,,,"6010.61","8132.00"
"Administration","Information Systems Specialist 8","0101821","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,,,"626.26","641.91"
"Administration","Information Systems Specialist 8","0101821","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,,,,"300.53","406.60"
"Administration","Information Systems Specialist 8","0101821","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,,"1.92","1.92"
"Administration","Office Specialist 1","4103417","BASIC LIFE INSURANCE - $5.000","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","0.93",,,,,,,,
"Administration","Office Specialist 1","4103417","DENTAL INSURANCE","123.53","123.53","123.53","123.53","123.53","135.81","135.81","135.81","135.81","135.81","135.81","135.81","135.81","135.81","135.81","126.29",,,,,,,,
"Administration","OPS & Policy Analyst 2","0036045","REGULAR EMPLOYEES SALARY","6096.00","6096.00","6096.00","6096.00","6096.00","6096.00","5300.87",,,,,,,,,,,,,,,,,
"Administration","Office Specialist 1","4103417","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,,,,,,,
"Administration","Office Specialist 1","4103417","HEALTH INSURANCE","1592.60","1592.60","1592.60","1592.60","1592.60","1819.41","1819.41","1819.41","1819.41","1819.41","1819.41","1819.41","1819.41","1819.41","1819.41","1817.59",,,,,,,,
"Administration","Office Specialist 1","4103417","PERS PENSION OBLIGATION BOND PAYMENT","160.02","160.02","160.02","160.02","171.62","171.62","171.62","178.76","179.55","179.55","179.55","181.29","181.29","181.29","181.29","235.72",,,,,,,,
"Administration","Office Specialist 1","4103417","PERS RETIREMENT","447.52","447.52","447.52","447.52","464.47","464.47","464.47","483.80","485.95","485.95","485.95","490.65","490.65","490.65","490.65","637.97",,,,,,,,
"Administration","Office Specialist 1","4103417","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25",,,,,,,,
"Administration","Office Specialist 1","4103417","REGULAR EMPLOYEES SALARY","2667.00","2667.00","2667.00","2667.00","2667.00","2667.00","2667.00","2757.90","2768.00","2768.00","2768.00","2796.00","2796.00","2796.00","2796.00","4570.00",,,,,,,,
"Administration","Office Specialist 1","4103417","SOCIAL SECURITY & MEDICARE","199.54","199.53","199.53","199.53","207.27","210.70","210.70","219.51","220.49","220.51","220.49","222.63","222.64","222.63","222.63","288.93",,,,,,,,
"Administration","Office Specialist 1","4103417","WORK OUT OF CLASS & LEADWORK",,,,,"101.00","101.00","101.00","125.30","128.00","128.00","128.00","128.00","128.00","128.00","128.00","-768.00",,,,,,,,
"Administration","Office Specialist 1","4103417","WORKERS' BENEFIT FUND ASSESSMENT","1.25","2.21","2.17","2.39","1.93","2.00","2.17","1.98","1.89","2.28","2.33","2.00","1.79","2.06","1.95","2.40",,,,,,,,
"Administration","Office Specialist 2","0003524","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89",,,,
"Administration","Office Specialist 2","0003524","DENTAL INSURANCE","109.19","109.19","109.19","109.19","109.19","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","107.79","109.94","109.94","109.94",,,,
"Administration","Office Specialist 2","0003524","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,,,
"Administration","Office Specialist 2","0003524","HEALTH INSURANCE","1264.16","1264.16","1264.16","1264.16","1264.16","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1368.12","1368.12","1368.12",,,,
"Administration","Office Specialist 2","0003524","PERS PENSION OBLIGATION BOND PAYMENT","207.48","207.48","207.48","207.48","214.40","214.40","214.40","214.40","214.40","214.40","214.40","216.57","216.57","216.57","216.57","216.57","216.57","227.39","227.39","243.47",,,,
"Administration","Office Specialist 2","0003524","PERS RETIREMENT","824.39","824.39","824.39","824.39","824.39","824.39","824.39","824.39","824.39","824.39","824.39","832.73","832.73","832.73","832.73","832.73","832.73","874.37","874.37","700.58",,,,
"Administration","Office Specialist 2","0003524","REGULAR EMPLOYEES SALARY","3458.00","3458.00","3458.00","3458.00","3458.00","3458.00","3458.00","3458.00","3458.00","3458.00","3458.00","3493.00","3493.00","3493.00","3493.00","3493.00","3493.00","3493.00","3493.00","3740.00",,,,
"Administration","Office Specialist 2","0003524","SOCIAL SECURITY & MEDICARE","264.82","264.81","264.81","264.82","264.81","264.79","264.79","264.79","264.78","264.79","264.79","267.47","267.46","267.47","267.47","267.46","267.47","280.77","280.78","300.60",,,,
"Administration","Office Specialist 2","0003524","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,"174.65","174.65","187.00",,,,
"Administration","Office Specialist 2","0003524","WORKERS' BENEFIT FUND ASSESSMENT","1.87","1.46","2.09","1.97","2.00","1.98","2.21","1.50","1.98","2.29","2.00","1.99","1.66","1.58","1.92","1.97","2.12","2.08","1.81","1.52",,,,
"Administration","Office Specialist 2","0004483","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,"180.05","199.43","200.28","182.33"
"Administration","Office Specialist 2","0004483","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,"313.06","346.74","348.23","317.02"
"Administration","Office Specialist 2","0004483","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,"0.00",,,
"Administration","Office Specialist 2","0004483","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,"222.16","246.06","247.12","224.97"
"Administration","Office Specialist 2","0004483","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,"2904.04","3216.50","3230.29","2940.80"
"Administration","Office Specialist 2","0004483","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,"1.90","2.10","2.12","1.92"
"Administration","Office Specialist 2","0033928","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,"0.99","0.89","0.89","0.89",,,,
"Administration","Office Specialist 2","0033928","DENTAL INSURANCE",,,,,,,,,,,,,,,,,"134.45","137.13","137.13","137.13",,,,
"Administration","Office Specialist 2","0033928","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,"2.14","2.14","2.14","2.14",,,,
"Administration","Office Specialist 2","0033928","HEALTH INSURANCE",,,,,,,,,,,,,,,,,"1819.15","1890.58","1890.58","1890.58",,,,
"Administration","Office Specialist 2","0033928","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,"189.10","198.56","198.56","221.34",,,,
"Administration","Office Specialist 2","0033928","PERS RETIREMENT",,,,,,,,,,,,,,,,,"511.79","537.38","537.38","384.84",,,,
"Administration","Office Specialist 2","0033928","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,"3.25","2.95","2.95","2.95",,,,
"Administration","Office Specialist 2","0033928","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,"3050.00","3050.00","3050.00","3399.95",,,,
"Administration","Office Specialist 2","0033928","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,"232.15","240.46","240.45","268.57",,,,
"Administration","Office Specialist 2","0033928","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,"152.50","152.50","170.00",,,,
"Administration","Office Specialist 2","0033928","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,"2.00","2.11","1.91","1.47",,,,
"Administration","OPS & Policy Analyst 2","0036045","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.99","0.99",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 2","0036045","DENTAL INSURANCE","127.01","127.01","127.01","127.01","127.01","145.52","145.52",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 2","0036045","SOCIAL SECURITY & MEDICARE","452.11","452.11","452.11","452.12","452.10","458.75","397.93",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 2","0036045","WORKERS' BENEFIT FUND ASSESSMENT","1.58","1.54","2.09","2.17","1.71","1.76","1.90",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","DENTAL INSURANCE","132.36","132.36","132.36",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","HEALTH INSURANCE","1532.32","1532.32","1532.32",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","PERS PENSION OBLIGATION BOND PAYMENT","420.00","420.00","420.00",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","PERS RETIREMENT","1174.60","1174.60","1174.60",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","REGULAR EMPLOYEES SALARY","7000.00","7000.00","7000.00",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","SOCIAL SECURITY & MEDICARE","531.56","531.56","531.56",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160011","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160012","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160012","DENTAL INSURANCE","66.18","66.18","66.18",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160012","HEALTH INSURANCE","782.83","782.83","782.83",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160012","PERS PENSION OBLIGATION BOND PAYMENT",,"300.00","600.00",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160012","PERS RETIREMENT",,"839.00","1678.00",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160012","REGULAR EMPLOYEES SALARY","5000.00","5000.00","5000.00",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160012","SOCIAL SECURITY & MEDICARE","376.87","376.86","376.87",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","00160012","WORKERS' BENEFIT FUND ASSESSMENT","1.92","2.10","2.24",,,,,,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","0031547","BASIC LIFE INSURANCE - $5.000",,,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","OPS & Policy Analyst 3","0031547","DENTAL INSURANCE",,,,"132.36","132.36","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","148.41","148.41","148.41","148.41","148.41","109.94","109.94"
"Administration","OPS & Policy Analyst 3","0031547","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,,"4.28","2.14"
"Administration","OPS & Policy Analyst 3","0031547","HEALTH INSURANCE",,,,"1532.32","1532.32","1746.21","1746.21","1746.21","1746.21","1746.21","1746.21","1746.21","1746.21","1746.21","1746.21","1746.21","1752.21","1846.97","1846.97","1846.97","1846.97","1846.97","1368.12","1368.12"
"Administration","OPS & Policy Analyst 3","0031547","PERS PENSION OBLIGATION BOND PAYMENT",,,,"420.00","434.00","434.00","454.88","455.82","455.82","455.82","455.82","460.41","460.41","460.41","460.41","460.41","734.13","722.13","483.43","517.55","517.55","235.25","537.71","492.90"
"Administration","OPS & Policy Analyst 3","0031547","PERS RETIREMENT",,,,"1174.60","1174.60","1174.60","1231.10","1233.67","1233.67","1233.67","1233.67","1246.08","1246.08","1246.08","1246.08","1246.08","1986.99","1954.42","1308.39","899.86","899.86","409.03","934.92","1172.63"
"Administration","OPS & Policy Analyst 3","0031547","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","2.95","2.95","2.95",,"2.95","2.95"
"Administration","OPS & Policy Analyst 3","0031547","REGULAR EMPLOYEES SALARY",,,,"7000.00","7000.00","7000.00","7336.70","7352.00","7352.00","7352.00","7352.00","7426.00","7426.00","7426.00","7426.00","7426.00","7426.00","7426.00","7426.00","7950.00","7950.00","12607.63","8672.73","7950.00"
"Administration","OPS & Policy Analyst 3","0031547","SOCIAL SECURITY & MEDICARE",,,,"531.56","531.56","533.27","559.03","560.20","560.19","560.20","560.20","565.86","565.86","565.86","565.86","565.85","903.62","890.43","595.90","638.00","638.00","1013.65","653.14","603.02"
