"division","classification","position","title","_07_31_13","_08_31_13","_09_30_13","_10_31_13","_11_30_13","_12_31_13","_01_31_14","_02_28_14","_03_31_14","_04_30_14","_05_31_14","_06_30_14","_07_31_14","_08_31_14","_09_30_14","_10_31_14","_11_30_14","_12_31_14","_01_31_15","_02_28_15","_03_31_15","_04_30_15","_05_31_15","_06_30_15","total"
"Administration","Information Systems Specialist 8","6969002","Total","9567.84","9567.79","9514.28","-9567.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19082.07"
"Administration","Office Specialist 1","4103417","BASIC LIFE INSURANCE - $5.000",,,,,,,,"1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","17.00"
"Administration","Office Specialist 1","4103417","DENTAL INSURANCE",,,,,,,,"105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","109.05","109.05","109.05","109.05","109.05","109.05","109.05","1820.25"
"Administration","Office Specialist 1","4103417","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,"1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","28.05"
"Administration","Office Specialist 1","4103417","HEALTH INSURANCE",,,,,,,,"1413.88","1413.88","1413.88","1413.88","1413.88","1413.88","1413.88","1413.88","1413.88","1413.88","1416.60","1416.60","1416.60","1416.60","1416.60","1416.60","1416.60","24055.00"
"Administration","Office Specialist 1","4103417","OVERTIME PAYMENTS",,,,,,,,,,,,,,,,,,"59.64",,,"155.40",,,,"215.04"
"Administration","Office Specialist 1","4103417","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,"148.61","148.61","148.61","148.61","-594.42",,"891.64","151.55","151.55","151.55","155.55","151.55","157.73","168.46","158.05","158.05","158.05","2453.75"
"Administration","Office Specialist 1","4103417","REGULAR EMPLOYEES SALARY",,,,,,,,"2218.00","2218.00","2218.00","2218.00","2211.40","2218.00","2218.00","2262.00","2262.00","2262.00","2262.00","2262.00","2354.15","2359.00","2359.00","2359.00","2359.00","38619.55"
"Administration","Office Specialist 1","4103417","SOCIAL SECURITY & MEDICARE",,,,,,,,"166.71","166.69","166.71","166.70","166.20","166.70","166.70","170.07","170.08","170.06","177.26","172.70","179.75","192.01","180.12","180.13","180.12","2938.71"
"Administration","Office Specialist 1","4103417","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,"2.58","2.86","2.99","2.45","2.72","2.99","2.52","2.84","3.08","2.14","2.77","2.55","2.36","3.12","2.94","2.72","2.85","46.48"
"Administration","Office Specialist 1","4103417","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4371.75","4372.01","4372.16","4371.61","2053.62","3909.91","6682.84","4428.53","4428.78","4427.82","4513.80","4436.95","4555.17","4761.82","4561.97","4561.76","4542.30","75352.80"
"Administration","Office Specialist 2","1008006","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","6.65"
"Administration","Office Specialist 2","1008006","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,"80.83","80.83","80.83","80.83","80.83","80.83","80.83","565.81"
"Administration","Office Specialist 2","1008006","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,"999.41","999.41","999.41","999.41","999.41","999.41","999.41","6995.87"
"Administration","Office Specialist 2","1008006","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,,,"227.06","227.06"
"Administration","Office Specialist 2","1008006","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,,,"451.08","451.08"
"Administration","Office Specialist 2","1008006","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"497.30","3389.00","3389.00","3076.20","2919.80","3389.00","3389.00","20049.30"
"Administration","Office Specialist 2","1008006","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,"33.69","254.91","248.94","226.00","214.04","249.94","249.93","1477.45"
"Administration","Office Specialist 2","1008006","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"0.32","2.96","2.96","2.96","2.96","2.96","2.96","18.08"
"Administration","Office Specialist 2","1008006","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1612.50","4728.06","4722.09","4386.35","4217.99","4723.09","5401.22","29791.30"
"Administration","Office Specialist 2","4103403","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","22.94"
"Administration","Office Specialist 2","4103403","DENTAL INSURANCE","104.73","104.73","104.73","104.73","104.73","111.91","111.91","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","112.01","112.01","112.01","112.01","112.01","112.01","112.01","2594.64"
"Administration","Office Specialist 2","4103403","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Office Specialist 2","4103403","HEALTH INSURANCE","1229.77","1229.77","1229.77","1229.77","1229.77","1223.52","1223.52","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1205.18","1205.18","1205.18","1205.18","1205.18","1205.18","1205.18","28923.35"
"Administration","Office Specialist 2","4103403","OVERTIME PAYMENTS",,,,,,,,"77.22",,,,"8.48",,,,,,,,,,,,,"85.70"
"Administration","Office Specialist 2","4103403","PERS PENSION OBLIGATION BOND PAYMENT","175.72","175.72","175.72","185.99","185.99","188.81","188.81","200.90","196.98","196.98","196.98","197.55","196.98","196.98","200.93","200.93","200.93","200.93","200.93","208.41","7.15","7.17","50.22","210.31","4148.02"
"Administration","Office Specialist 2","4103403","PERS RETIREMENT","440.27","440.27","440.27","440.27","440.27","446.93","446.93","475.56","466.28","466.28","466.28","467.63","466.28","466.28","475.64","475.64","475.64","475.64","475.64","493.33","16.92","16.97","118.89","605.20","9999.31"
"Administration","Office Specialist 2","4103403","REGULAR EMPLOYEES SALARY","2776.00","2776.00","2776.00","2776.00","2776.00","2818.00","2818.00","2921.32","2940.00","2940.00","2940.00","2940.00","2940.00","2940.00","2999.00","2999.00","2999.00","2999.00","2999.00","3110.56","106.71","107.01","749.61","3139.00","62285.21"
"Administration","Office Specialist 2","4103403","SOCIAL SECURITY & MEDICARE","212.89","212.88","212.89","212.88","212.89","216.10","216.09","226.85","222.36","222.37","222.37","223.02","222.37","222.36","226.88","226.88","226.89","228.98","228.98","237.52","7.73","7.75","56.89","239.70","4746.52"
"Administration","Office Specialist 2","4103403","WORKERS' BENEFIT FUND ASSESSMENT","2.04","2.17","2.57","2.81","2.02","2.72","2.71","2.49","1.51","2.80","2.50","2.48","2.05","1.50","2.72","2.86","2.14","2.57","2.58","1.08",,"0.00","0.00","1.65","47.97"
"Administration","Office Specialist 2","4103403","Total","4944.02","4944.14","4944.55","4955.05","4954.27","5010.59","5010.57","5202.37","5125.16","5126.46","5126.16","5137.19","5125.71","5125.15","5203.20","5203.34","5202.63","5226.93","5226.94","5370.71","1458.32","1458.71","2295.42","5515.67","112893.26"
"Administration","OPS & Policy Analyst 1","0030034","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,"0.47","0.47","0.47","0.47","0.47","0.47","0.48","3.30"
"Administration","OPS & Policy Analyst 1","0030034","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,"40.92","40.92","40.92","40.92","40.92","40.92","40.92","286.44"
"Administration","OPS & Policy Analyst 1","0030034","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,"0.82","0.82","0.82","0.82","0.82","0.82","0.83","5.75"
"Administration","OPS & Policy Analyst 1","0030034","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,"504.61","504.61","504.61","504.61","504.61","504.61","504.62","3532.28"
"Administration","OPS & Policy Analyst 1","0030034","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,"146.03","146.03","146.03","146.03","146.03","146.03","146.03","1022.21"
"Administration","OPS & Policy Analyst 1","0030034","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,"162.15","162.15","162.14","162.14","162.15","162.15","162.15","1135.03"
"Administration","OPS & Policy Analyst 1","0030034","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"0.92","1.20","1.13","1.25","1.36","1.05","1.33","8.24"
"Administration","OPS & Policy Analyst 1","0030034","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3381.08","3381.37","3381.29","3381.41","3381.53","3381.22","3456.08","23743.98"
"Administration","OPS & Policy Analyst 2","0000300","BASIC LIFE INSURANCE - $5.000","0.95",,,,,,,,,,,,,,,,,,,,,,,,"0.95"
"Administration","OPS & Policy Analyst 2","0000300","DENTAL INSURANCE","75.00",,,,,,,,,,,,,,,,,,,,,,,,"75.00"
"Administration","OPS & Policy Analyst 2","0000300","HEALTH INSURANCE","965.29",,,,,,,,,,,,,,,,,,,,,,,,"965.29"
"Administration","OPS & Policy Analyst 2","0000300","PERS PENSION OBLIGATION BOND PAYMENT","239.34",,,,,,,,,,,,,,,,,,,,,,,,"239.34"
"Administration","OPS & Policy Analyst 2","0000300","PERS RETIREMENT","534.63",,,,,,,,,,,,,,,,,,,,,,,,"534.63"
"Administration","OPS & Policy Analyst 2","0000300","REGULAR EMPLOYEES SALARY","3781.00",,,,,,,,,,,,,,,,,,,,,,,,"3781.00"
"Administration","OPS & Policy Analyst 2","0000300","SOCIAL SECURITY & MEDICARE","279.50",,,,,,,,,,,,,,,,,,,,,,,,"279.50"
"Administration","OPS & Policy Analyst 2","0000300","WORKERS' BENEFIT FUND ASSESSMENT","2.96",,,,,,,,,,,,,,,,,,,,,,,,"2.96"
"Administration","OPS & Policy Analyst 2","0000300","Total","5878.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5878.67"
"Administration","OPS & Policy Analyst 2","0003902","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.00",,,,,,,,,,,,,,,,,,,,,"2.85"
"Administration","OPS & Policy Analyst 2","0003902","DENTAL INSURANCE","82.34","82.34","82.34","0.00",,,,,,,,,,,,,,,,,,,,,"247.02"
"Administration","OPS & Policy Analyst 2","0003902","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","0.00",,,,,,,,,,,,,,,,,,,,,"4.95"
"Administration","OPS & Policy Analyst 2","0003902","HEALTH INSURANCE","1025.60","1025.60","1025.60","0.00",,,,,,,,,,,,,,,,,,,,,"3076.80"
"Administration","OPS & Policy Analyst 2","0003902","REGULAR EMPLOYEES SALARY","5098.00","5098.00","5037.00","0.00",,,,,,,,,,,,,,,,,,,,,"15233.00"
"Administration","OPS & Policy Analyst 2","0003902","SOCIAL SECURITY & MEDICARE","380.65","380.65","375.98","0.00",,,,,,,,,,,,,,,,,,,,,"1137.28"
"Administration","OPS & Policy Analyst 2","0003902","WORKERS' BENEFIT FUND ASSESSMENT","2.43","2.90","2.55","0.00",,,,,,,,,,,,,,,,,,,,,"7.88"
"Administration","OPS & Policy Analyst 2","0003902","Total","6591.62","6592.09","6526.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19709.78"
"Administration","OPS & Policy Analyst 2","0016001","BASIC LIFE INSURANCE - $5.000",,,,"0.95","0.69","0.43","0.43","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","18.65"
"Administration","OPS & Policy Analyst 2","0016001","DENTAL INSURANCE",,,,"75.00","54.25","34.97","34.97","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","101.31","101.31","101.31","101.31","101.31","101.31","101.31","1890.16"
"Administration","OPS & Policy Analyst 2","0016001","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,"0.74","0.74",,,,,"1.65","1.65","1.65",,,,,,,,,,,"6.43"
"Administration","OPS & Policy Analyst 2","0016001","HEALTH INSURANCE",,,,"965.29","698.19","449.74","449.73","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1232.01","1232.01","1232.01","1232.01","1232.01","1232.01","1232.01","24677.12"
"Administration","OPS & Policy Analyst 2","0016001","PERS PENSION OBLIGATION BOND PAYMENT",,,,"253.33","192.83","132.26","135.10","237.05","237.05","237.05","237.05","-948.18",,"660.49","336.88","377.41","350.48","350.48","350.48","350.48","350.48","350.48","350.48","367.96","4909.64"
"Administration","OPS & Policy Analyst 2","0016001","PERS RETIREMENT",,,,"534.63","406.97","279.14","285.12","500.27","500.27","500.27","500.27","-2001.08",,"1393.92","710.96","796.50","739.66","739.66","739.66","739.66","739.66","739.66","739.66","730.99","10315.85"
"Administration","OPS & Policy Analyst 2","0016001","REGULAR EMPLOYEES SALARY",,,,"3781.00","2882.88","1974.12","2016.45","3538.00","3538.00","3538.00","3538.00","4929.00","4929.00","4929.00","5028.00","6031.00","5231.00","5231.00","5231.00","5231.00","5231.00","5231.00","5231.00","5492.00","92761.45"
"Administration","OPS & Policy Analyst 2","0016001","SOCIAL SECURITY & MEDICARE",,,,"279.50","213.14","145.97","149.21","260.54","259.86","259.85","259.85","366.27","366.26","366.27","373.84","450.56","389.37","392.51","392.50","392.50","392.50","392.51","392.51","412.47","6907.99"
"Administration","OPS & Policy Analyst 2","0016001","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.96","1.77","1.17","1.13","2.58","2.79","2.99","2.86","2.86","2.99","2.86","2.59","3.13","2.45","2.17","2.72","2.72","2.99","2.85","2.52","2.96","54.06"
"Administration","OPS & Policy Analyst 2","0016001","Total","0.00","0.00","0.00","5892.66","4450.72","3018.54","3072.88","5986.58","5986.11","5986.30","5986.17","3798.66","6748.04","8802.33","7900.41","9106.74","8161.10","8050.09","8050.63","8050.63","8050.90","8050.77","8050.44","8340.65","141541.35"
"Administration","OPS & Policy Analyst 2","0036045","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","OPS & Policy Analyst 2","0036045","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","112.15","112.15","112.15","112.15","112.15","112.15","112.15","2639.88"
"Administration","OPS & Policy Analyst 2","0036045","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","OPS & Policy Analyst 2","0036045","HEALTH INSURANCE","1385.71","1385.71","1385.71","1385.71","1385.71","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1382.51","1382.51","1382.51","1382.51","1382.51","1382.51","1382.51","33156.64"
"Administration","OPS & Policy Analyst 2","0036045","PERS PENSION OBLIGATION BOND PAYMENT","307.38","307.38","307.38","325.35","325.35","330.24","330.24","330.24","330.24","346.66","346.66","346.66","346.66","346.66","353.56","353.56","353.56","353.56","353.56","353.56","353.56","370.51","370.51","370.51","8213.55"
"Administration","OPS & Policy Analyst 2","0036045","PERS RETIREMENT","770.16","770.16","770.16","770.16","770.16","781.74","781.74","781.74","781.74","820.60","820.60","820.60","820.60","820.60","836.93","836.93","836.93","836.93","836.93","836.93","836.93","877.06","877.06","1066.18","19759.57"
"Administration","OPS & Policy Analyst 2","0036045","REGULAR EMPLOYEES SALARY","4856.00","4856.00","4856.00","4856.00","4856.00","4929.00","4929.00","4929.00","4929.00","5174.00","5174.00","5174.00","5174.00","5174.00","5277.00","5277.00","5277.00","5277.00","5277.00","5277.00","5277.00","5530.00","5530.00","5530.00","123395.00"
"Administration","OPS & Policy Analyst 2","0036045","SOCIAL SECURITY & MEDICARE","363.16","363.16","363.16","363.17","363.16","368.78","368.78","368.78","368.78","387.52","387.52","387.52","387.52","387.53","395.39","395.41","395.39","388.87","388.88","388.86","388.88","408.23","408.22","408.23","9194.90"
"Administration","OPS & Policy Analyst 2","0036045","WORKERS' BENEFIT FUND ASSESSMENT","2.72","2.50","2.29","2.77","2.19","2.45","2.28","2.22","2.13","2.62","2.49","1.98","2.58","2.54","2.25","2.72","2.18","2.29","2.33","2.41","2.62","2.33","2.02","2.80","57.71"
"Administration","OPS & Policy Analyst 2","0036045","Total","7797.84","7797.62","7797.41","7815.87","7815.28","7902.71","7902.54","7902.48","7902.39","8221.90","8221.77","8221.26","8221.86","8221.83","8355.63","8356.12","8355.56","8355.91","8355.96","8356.02","8356.25","8685.39","8685.07","8874.98","196479.65"
"Administration","OPS & Policy Analyst 2","0036999","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,"0.48","0.48","0.48","0.49","0.48","0.48","0.49","3.38"
"Administration","OPS & Policy Analyst 2","0036999","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,"56.00","56.00","56.00","56.01","56.00","56.00","56.01","392.02"
"Administration","OPS & Policy Analyst 2","0036999","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,"0.82","0.82","0.82","0.83","0.82","0.82","0.83","5.76"
"Administration","OPS & Policy Analyst 2","0036999","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,"602.59","602.59","602.59","602.59","602.59","602.59","602.60","4218.14"
"Administration","OPS & Policy Analyst 2","0036999","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,"160.50","160.50","160.50","160.50","160.50","160.50","160.51","1123.51"
"Administration","OPS & Policy Analyst 2","0036999","PERS RETIREMENT",,,,,,,,,,,,,,,,,,"379.92","379.92","379.92","379.92","379.92","379.92","461.85","2741.37"
"Administration","OPS & Policy Analyst 2","0036999","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"2395.50","2395.50","2395.50","2395.51","2395.50","2395.49","2395.52","16768.52"
"Administration","OPS & Policy Analyst 2","0036999","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,"179.98","179.98","179.97","179.98","179.98","179.98","179.98","1259.85"
"Administration","OPS & Policy Analyst 2","0036999","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"1.29","0.87","1.11","1.10","1.41","0.70","1.29","7.77"
"Administration","OPS & Policy Analyst 2","0036999","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3777.08","3776.66","3776.89","3776.93","3777.20","3776.48","3859.08","26520.32"
"Administration","OPS & Policy Analyst 2","1008006","BASIC LIFE INSURANCE - $5.000",,"0.95","0.95",,,,,,,,,,,,,,,,,,,,,,"1.90"
"Administration","OPS & Policy Analyst 2","1008006","DENTAL INSURANCE",,"75.00","75.00",,,,,,,,,,,,,,,,,,,,,,"150.00"
"Administration","OPS & Policy Analyst 2","1008006","HEALTH INSURANCE",,"965.29","965.29",,,,,,,,,,,,,,,,,,,,,,"1930.58"
"Administration","OPS & Policy Analyst 2","1008006","PERS PENSION OBLIGATION BOND PAYMENT",,"239.34","239.34",,,,,,,,,,,,,,,,,,,,,,"478.68"
"Administration","OPS & Policy Analyst 2","1008006","PERS RETIREMENT",,"534.63","534.63",,,,,,,,,,,,,,,,,,,,,,"1069.26"
"Administration","OPS & Policy Analyst 2","1008006","REGULAR EMPLOYEES SALARY",,"3781.00","3781.00",,,,,,,,,,,,,,,,,,,,,,"7562.00"
"Administration","OPS & Policy Analyst 2","1008006","SOCIAL SECURITY & MEDICARE",,"279.51","279.51",,,,,,,,,,,,,,,,,,,,,,"559.02"
"Administration","OPS & Policy Analyst 2","1008006","WORKERS' BENEFIT FUND ASSESSMENT",,"2.96","2.96",,,,,,,,,,,,,,,,,,,,,,"5.92"
"Administration","OPS & Policy Analyst 2","1008006","Total","0.00","5878.68","5878.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11757.36"
"Administration","OPS & Policy Analyst 2","4973013","BASIC LIFE INSURANCE - $5.000",,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","20.09"
"Administration","OPS & Policy Analyst 2","4973013","DENTAL INSURANCE",,,,"82.34","82.34","84.26","84.26","84.26","84.26","84.26","84.26","84.26","84.26","84.26","84.26","84.26","84.26","88.77","88.77","88.77","88.77","88.77","88.77","88.77","1797.19"
"Administration","OPS & Policy Analyst 2","4973013","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","34.65"
"Administration","OPS & Policy Analyst 2","4973013","HEALTH INSURANCE",,,,"1025.60","1025.60","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1034.33","1034.33","1034.33","1034.33","1034.33","1034.33","1034.33","21538.11"
"Administration","OPS & Policy Analyst 2","4973013","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,"2542.92","363.27","363.27","382.94","388.73","388.73","388.73","388.73","388.73","388.73","388.73","388.73","388.73","7150.97"
"Administration","OPS & Policy Analyst 2","4973013","PERS RETIREMENT",,,,,,,,,,,,"5366.69","766.67","766.67","808.17","820.40","820.40","820.40","820.40","820.40","820.40","820.40","820.40","772.25","15043.65"
"Administration","OPS & Policy Analyst 2","4973013","REGULAR EMPLOYEES SALARY",,,,"5342.00","5106.72","5422.00","5422.00","5186.72","5186.72","5186.72","5422.00","5422.00","5422.00","5422.00","5715.46","5802.00","5802.00","5802.00","5802.00","5802.00","5802.00","5802.00","5802.00","5802.00","116474.34"
"Administration","OPS & Policy Analyst 2","4973013","SOCIAL SECURITY & MEDICARE",,,,"399.32","381.32","406.89","406.89","388.90","388.89","388.89","406.88","406.90","406.89","406.89","429.34","435.95","435.97","437.75","437.76","437.75","437.75","437.75","437.37","437.37","8753.42"
"Administration","OPS & Policy Analyst 2","4973013","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.94","1.89","2.30","2.69","1.91","2.35","2.60","2.66","2.77","2.53","2.49","2.79","2.76","1.45","2.72","2.52","2.27","2.77","2.67","2.35","2.58","52.01"
"Administration","OPS & Policy Analyst 2","4973013","Total","0.00","0.00","0.00","6854.80","6600.47","6938.60","6938.99","6684.94","6685.37","6685.62","6938.95","14848.69","8068.77","8068.73","8446.11","8557.25","8555.96","8577.32","8577.13","8576.87","8577.37","8577.27","8576.57","8528.65","170864.43"
"Administration","OPS & Policy Analyst 2","6969005","BASIC LIFE INSURANCE - $5.000",,,,,,,,"0.43","0.43","0.43","0.43","0.43","0.43",,,,,,,,,,,,"2.58"
"Administration","OPS & Policy Analyst 2","6969005","DENTAL INSURANCE",,,,,,,,"34.97","34.97","34.97","34.97","34.97","34.97",,,,,,,,,,,,"209.82"
"Administration","OPS & Policy Analyst 2","6969005","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,"0.74","0.74","0.74","0.74","0.74","0.74","0.74",,,,,,,,,,,"5.18"
"Administration","OPS & Policy Analyst 2","6969005","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,"135.10","135.10","135.10","135.10","135.10","135.10","6.44",,,,,,,,,,,"817.04"
"Administration","OPS & Policy Analyst 2","6969005","PERS RETIREMENT",,,,,,,,"285.12","285.12","285.12","285.13","285.12","285.12","13.58",,,,,,,,,,,"1724.31"
"Administration","OPS & Policy Analyst 2","6969005","REGULAR EMPLOYEES SALARY",,,,,,,,"2016.45","2016.45","2016.45","2016.46","2016.45","2016.45","3004.15",,,,,,,,,,,"15102.86"
"Administration","OPS & Policy Analyst 2","6969005","SOCIAL SECURITY & MEDICARE",,,,,,,,"149.21","149.20","149.21","149.21","149.21","149.21","229.82",,,,,,,,,,,"1125.07"
"Administration","OPS & Policy Analyst 2","6969005","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,"1.16","1.29","1.28","1.11","0.80","1.35","0.06",,,,,,,,,,,"7.05"
"Administration","OPS & Policy Analyst 2","6969005","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3072.91","3073.03","3073.03","3072.89","3072.55","3073.10","3254.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21692.30"
"Administration","Principal Executive Manager D","0000300","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,,,,,"0.95","0.95","1.90"
"Administration","Principal Executive Manager D","0000300","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,,,,,"386.05","386.05","772.10"
"Administration","Principal Executive Manager D","0000300","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,,"393.62","544.85","938.47"
"Administration","Principal Executive Manager D","0000300","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,,"830.71","1082.37","1913.08"
"Administration","Principal Executive Manager D","0000300","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,,,"5642.86","7900.00","13542.86"
"Administration","Principal Executive Manager D","0000300","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,,,"449.43","615.36","1064.79"
"Administration","Principal Executive Manager D","0000300","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,,"2.96","2.96","5.92"
"Administration","Principal Executive Manager D","0000300","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7706.58","10532.54","18239.12"
"Administration","Principal Executive Manager D","0036061","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Principal Executive Manager D","0036061","DENTAL INSURANCE","101.73","101.73","101.73","101.73","101.73","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","103.60","103.60","103.60","103.60","103.60","103.60","103.60","2438.77"
"Administration","Principal Executive Manager D","0036061","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
