Start Date & Time,End Date & Time,Meeting Title,"Agency, Board, Commission, Branch",Short Description,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
10/17/2017 10:00:00 AM,10/17/2017 12:30:00 PM,Metropolitan Transportation Planning Rulemaking,Land Conservation & Development Department,The Department of Land Conservation and Development (DLCD) is initiating a Rulemaking Advisory Committee (RAC) to advise the department in the development of amendments t existing rules.,"Basement Hearing Room, 635 Capitol Street", Salem,OR,,yes,Cody Meyer,503-934-0005,cody.meyer@state.or.us,,https://www-auth.oregon.egov.com/ODOT/Pages/contact_us.aspx,https://www-auth.oregon.egov.com/LCD/Pages/Metro_TPR.aspx#Advisory_Committee_Meetings,,,,,https://zoom.us/j/669707990,,,https://www-auth.oregon.egov.com/LCD/docs/rulemaking/TPR_2017/TPR-RAC2_Agenda.pdf,,,,https://www-auth.oregon.egov.com/LCD/Pages/Metro_TPR.aspx#Advisory_Committee_Meetings,,,,
12/07/2016 09:00:00 AM,12/07/2016 11:00:00 AM,Citizen Involvement Advisory Committee (CIAC),Land Conservation & Development Department,,"Agriculture Building - Ste. 250 Conference Room, 635 Capitol St. NE", Salem,OR,,Yes,Casaria Taylor,503-934-0065,casaria.taylor@state.or.us,,http://www.oregon.gov/ODA/shared/Documents/Publications/Administration/DirectionsODA.pdf,,,,,,,,,,,,,http://www.oregon.gov/LCD/pages/citizeninvolvement.aspx#Meeting_Schedule,,,,
11/17/2016 08:00:00 AM,11/18/2016 05:00:00 PM,Land Conservation and Development Commission (LCDC),Land Conservation & Development Department,,"Deschutes County Expo Center - North Sister Main Hall, 3800 SW Airport Way", Redmond,OR,,Yes,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,http://www.expo.deschutes.org/,,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,,,,,,,,http://www.oregon.gov/LCD/Pages/meetings.aspx#LCDC,,,,
09/22/2016 08:00:00 AM,09/23/2016 05:00:00 PM,Land Conservation and Development Commission (LCDC),Land Conservation & Development Department,,"Agriculture Building - Basement Hearing Room, 635 Capitol St. NE", Salem,OR,,Yes,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,http://www.oregon.gov/ODA/shared/Documents/Publications/Administration/DirectionsODA.pdf,,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,,,,,,,,http://www.oregon.gov/LCD/Pages/meetings.aspx#LCDC,,,,
09/22/2016 08:00:00 AM,09/22/2016 05:00:00 PM,Citizen Involvement Advisory Committee (CIAC,Land Conservation & Development Department,,"Agriculture Building - Basement Hearing Room, 635 Capitol St. NE", Salem,OR,,Yes,Casaria Taylor,503-934-0065,casaria.taylor@state.or.us,,http://www.oregon.gov/ODA/shared/Documents/Publications/Administration/DirectionsODA.pdf,,,,,,,,,,,,,http://www.oregon.gov/LCD/Pages/meetings.aspx#LCDC,,,,
08/03/2016 09:00:00 AM,08/03/2016 11:00:00 AM,Citizen Involvement Advisory Committee (CIAC),Land Conservation & Development Department,,"Agriculture Building - Ste. 250 Conference Room, 635 Capitol St. NE", Salem,OR,,Yes,Casaria Taylor,503-934-0065,casaria.taylor@state.or.us,,http://www.oregon.gov/ODA/shared/Documents/Publications/Administration/DirectionsODA.pdf,,,,,,,,,,,,,http://www.oregon.gov/LCD/pages/citizeninvolvement.aspx#Meeting_Schedule,,,,
07/21/2016 08:00:00 AM,07/22/2016 05:00:00 PM,Land Conservation and Development Commission (LCDC),Land Conservation & Development Department,,"Port of Morrow/Riverfront Center - Riverfront Room, 2 Marine Drive", Boardman,OR,,Yes,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,http://www.portofmorrow.com/contact.htm,,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,,,,,,,,http://www.oregon.gov/LCD/Pages/meetings.aspx#LCDC,,,,
06/01/2016 09:00:00 AM,06/01/2016 11:00:00 AM,Citizen Involvement Advisory Committee (CIAC,Land Conservation & Development Department,,"Agriculture Building - Ste. 250 Conference Room, 635 Capitol St. NE", Salem,OR,,Yes,Casaria Taylor,503-934-0065,casaria.taylor@state.or.us,,http://www.oregon.gov/ODA/shared/Documents/Publications/Administration/DirectionsODA.pdf,,,,,,,,,,,,,http://www.oregon.gov/LCD/pages/citizeninvolvement.aspx#Meeting_Schedule,,,,
05/19/2016 08:00:00 AM,05/20/2016 05:00:00 PM,Land Conservation and Development Commission (LCDC),Land Conservation & Development Department,,"Linn County Fair & Expo Center, 3700 Knox Butte Rd", Albany,OR,,Yes,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,http://www.lcfairexpo.com/facilities.conference.html,,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,,,,,,,,http://www.oregon.gov/LCD/Pages/meetings.aspx#LCDC,,,,
04/06/2016 09:00:00 AM,04/06/2016 11:00:00 AM,Citizen Invovlement Advisory Committee (CIAC),Land Conservation & Development Department,,"Agriculture Building - Ste. 250 Conference Room, 635 Capitol St. NE", Salem,OR,,Yes,Casaria Taylor,503-934-0065,casaria.taylor@state.or.us,,http://www.oregon.gov/ODA/shared/Documents/Publications/Administration/DirectionsODA.pdf,,,,,,,,,,,,,http://www.oregon.gov/LCD/pages/citizeninvolvement.aspx#Meeting_Schedule,,,,
03/10/2016 08:00:00 AM,03/11/2016 05:00:00 PM,Land Conservation and Development Commission (LCDC),Land Conservation & Development Department,,"Curry County Event Center, 29392 Ellensburg Ave.", Gold Beach,OR,,Yes,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,http://www.curryfair.com/,,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,,,,,,,,http://www.oregon.gov/LCD/Pages/meetings.aspx#LCDC,,,,
02/03/2016 09:00:00 AM,02/03/2016 11:00:00 AM,Citizen Involvement Advisory Committee (CIAC),Land Conservation & Development Department,,"Agriculture Building, Ste. 250 Conference Room, 635 Capitol St.", Salem,OR,,Yes,Casaria Taylor,503-934-0065,casaria.taylor@state.or.us,,http://www.oregon.gov/ODA/shared/Documents/Publications/Administration/DirectionsODA.pdf,,,,,,,,,,,,,http://www.oregon.gov/LCD/pages/citizeninvolvement.aspx#Meeting_Schedule,,,,
01/13/2016 01:00:00 PM,01/14/2016 05:00:00 PM,Land Conservation and Development Commission (LCDC),Land Conservation & Development Department,,"Medford Library, 205 South Central", Medford,OR,,Yes,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,http://jcls.org/,,Amie Abbott,503-934-0045,amie.abbott@state.or.us,,,,,http://www.oregon.gov/LCD/docs/meetings/lcdc/011416/Agenda_LCDC_Jan_2016.pdf,,,,http://www.oregon.gov/LCD/Pages/meetings.aspx#LCDC,,,,
12/11/2012 10:00:00 AM,,Citizen Involvement Advisory Committee,Land Conservation & Development Department,December meeting of the CIAC,"635 Capitol St NE, Basement Conf Room D", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
11/16/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,November LCDC Meeting,"Newberg, Location TBD", Newberg,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
11/15/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,November LCDC Meeting,"Newberg, Location TBD", Newberg,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
11/14/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,November LCDC Meeting,"Newberg, Location TBD", Newberg,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
11/13/2012 10:00:00 AM,11/13/2012 03:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Meeting,TBD, Salem,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
11/06/2012 10:00:00 AM,,Citizen Involvement Advisory Committee,Land Conservation & Development Department,November meeting of the CIAC,"635 Capitol St NE, Basement Conf Room D", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
10/09/2012 10:00:00 AM,10/09/2012 03:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Meeting,"Newport, Location TBD", Newport,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
09/21/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,September LCDC Meeting,Salem or Independence, Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
09/20/2012 01:00:00 PM,09/20/2012 04:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Fisheries Subcommittee,"Newport, Location TBD", Newport,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
09/20/2012 10:00:00 AM,,Citizen Involvement Advisory Committee,Land Conservation & Development Department,September meeting of the CIAC,"635 Capitol St NE, Basement Conf Room D", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
09/20/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,September LCDC Meeting,Salem or Independence, Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
09/17/2012 10:00:00 AM,09/17/2012 03:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Energy Subcommittee,"Hallmark Inn, 744 Southwest Elizabeth Street Newport, OR 97365", Newport,OR,,,Rebecca Oneil,,Rebecca.Oneil@odoe.state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
09/07/2012 01:00:00 PM,09/07/2012 05:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Ecological Resources Subcommittee,"ODFW, 2040 SE Marine Science Drive Newport, Oregon 97365", Newport,OR,,,Caren E. Braby,,Caren.E.Braby@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
09/06/2012 10:00:00 AM,09/06/2012 05:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Visual Resources Subcommittee,"Yachats Commons, 441 Hwy 101 N, Yachats, OR", Yachats,OR,,,Andy Lanier,,andy.lanier@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
08/09/2012 10:00:00 AM,08/09/2012 03:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Full Committee Meeting,"CCBI, 626 High St. NE Salem, OR 97301", Salem,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
08/08/2012 01:00:00 PM,08/08/2012 04:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Part 5 Language Subcommittee,"Land Board Room, Department of State Lands, 775 Summer St. NE, Suite 100, Salem OR ", Salem,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
08/07/2012 12:30:00 PM,08/07/2012 04:00:00 PM,TSPAC Fisheries Subcommittee Meeting,Land Conservation & Development Department,TSPAC Meeting,"Oregon Department of Fish and Wildlife 2040 SE Marine Science Drive Newport, Oregon 97365", Newport,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
08/07/2012 10:00:00 AM,,Citizen Involvement Advisory Committee,Land Conservation & Development Department,Auguest meeting of the CIAC,"635 Capitol St NE, Basement Conf Room D", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
08/06/2012 01:00:00 PM,08/06/2012 04:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Ecological Resources Subcommittee,"Oregon Department of Fish and Wildlife 2040 SE Marine Science Drive Newport, Oregon 97365", Newport,OR,,,Caren E. Braby,,Caren.E.Braby@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
08/02/2012 01:00:00 PM,08/02/2012 04:00:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Energy Subcommittee Meeting,"Oregon Dept. of Energy, 625 Marion St. NE", Salem,OR,,,Rebecca O'Neil ,,Rebecca.Oneil@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
08/01/2012 01:00:00 PM,08/01/2012 03:30:00 PM,TSPAC Meeting,Land Conservation & Development Department,TSPAC Visual Resources Subcommittee,"Department of Land Conservation and Development Office, 810 S.W. Alder Street, Unit B, Newport, OR", Newport,OR,,,Andy Lanier,,andy.lanier@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
07/20/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,July LCDC Meeting,"Lakeview, Location TBD", Lakeview,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
07/19/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,July LCDC Meeting,"Lakeview, Location TBD", Lakeview,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
07/18/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,July LCDC Meeting,"Lakeview, Location TBD", Lakeview,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
06/14/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,June LCDC Meeting,"635 Capitol St NE, Basement Hearing Room", Salem,OR,,,Leslie C. Roth,,leslie.c.roth@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
06/12/2012 10:00:00 AM,,Citizen Involvement Advisory Committee,Land Conservation & Development Department,June meeting of the CIAC,"635 Capitol St NE, Basement Conf Room D", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
06/08/2012 01:00:00 PM,,TSPAC Fishing Resources subcommittee,Land Conservation & Development Department,TSPAC Fishing Resources subcommittee,"2040 SE Marine Science Drive Newport, OR 97365", Newport,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,https://www4.gotomeeting.com/join/662301359,1-877-214-5637,259902,,jon.dunsmore@state.or.us,,,,,,,
06/06/2012 01:00:00 PM,,TSPAC Visual Resources Subcommitee Meeting,Land Conservation & Development Department,TSPAC Visual Resources Subcommitee Meeting,"810 SW Alder St, Ste B, Newport OR", Newport,OR,,,Andy Lanier,,andy.lanier@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
05/29/2012 09:00:00 AM,,TSPAC Meeting,Land Conservation & Development Department,TSPAC Meeting,"Oregon Department of Fish and Wildlife Commission Room 3406 Cherry Avenue Salem, Oregon 97303", Salem,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
05/23/2012 01:00:00 PM,,TSPAC Recreational Resources Subcommittee ,Land Conservation & Development Department,TSPAC Recreational Resources Subcommittee ,"635 Capitol St NE, Basement Hearing Room", Salem,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
05/23/2012 08:00:00 AM,,TSPAC Visual Resources Subcommittee ,Land Conservation & Development Department,TSPAC Visual Resources Subcommittee ,"635 Capitol St NE, Basement Hearing Room", Salem,OR,,,Andy Lanier,,andy.lanier@state.or.us,,,,,,,,https://www1.gotomeeting.com/join/517205441,,,,jon.dunsmore@state.or.us,,,,,,,
05/22/2012 03:00:00 PM,,TSPAC Ecological Subcommittee ,Land Conservation & Development Department,TSPAC Ecological Subcommittee ,"Oregon Department of Fish and Wildlife 2040 SE Marine Science Drive Newport, Oregon 97365", Newport,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,888-476-6128,652352,,jon.dunsmore@state.or.us,,,,,,,
05/21/2012 09:00:00 AM,,TSPAC TSP Part 5 Revisions Subcommittee ,Land Conservation & Development Department,TSPAC TSP Part 5 ,635 Capitol St NE, Salem,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
05/11/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,May LCDC Meeting,"635 Capitol St NE, Basement Hearing Room", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,http://www.oregon.gov/ODA/docs/pdf/ag_map.pdf,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
05/10/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,May LCDC Meeting,"635 Capitol St NE, Basement Hearing Room", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,http://www.oregon.gov/ODA/docs/pdf/ag_map.pdf,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
05/08/2012 10:00:00 AM,,Citizen Involvement Advisory Committee,Land Conservation & Development Department,May meeting of the CIAC,"635 Capitol St NE, Basement Conf Room D", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
05/08/2012 09:30:00 AM,,TSPAC Meeting,Land Conservation & Development Department,TSPAC Meeting,"635 Capitol St NE, Basement Hearing Room", Salem,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
04/09/2012 09:00:00 AM,04/09/2012 04:00:00 PM,OPAC Meeting,Land Conservation & Development Department,OPAC Meeting,"Best Western Agate Beach Inn, 3019 N. Coast Highway, Newport OR", Newport,OR,,,Andy Lanier,,andy.lanier@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
03/22/2012 09:30:00 AM,03/22/2012 04:30:00 PM,TSPWG Public Work Session,Land Conservation & Development Department,TSPWG Public Work Session,"Best Western Agate Beach Inn, 3019 N. Coast Highway, Newport OR", Newport,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
03/16/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,March LCDC Meeting,"Newport, Location TBD", Newport,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
03/15/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,March LCDC Meeting,"Newport, Location TBD", Newport,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
03/14/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,March LCDC Meeting,"Newport, Location TBD", Newport,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
03/06/2012 05:30:00 PM,,TSPWG Public Work Session,Land Conservation & Development Department,TSPWG Public Work Session,"Kiawanda Community Center, Pacific City", Tillamook,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
03/06/2012 11:00:00 AM,,TSPWG Public Work Session,Land Conservation & Development Commission,TSPWG Public Work Session,Depoe Bay Community Hall, Depoe Bay,OR,,,Paul Klarin,,paul.klarin@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
03/06/2012 10:00:00 AM,,Citizen Involvement Advisory Committee,Land Conservation & Development Department,March meeting of the CIAC,"635 Capitol St NE, Basement Conf Room D", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
02/13/2012 01:30:00 PM,,Local Officials Advisory Committee,Land Conservation & Development Department,February meeting of the LOAC,"635 Capitol St NE, Basement Conf Room D", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,http://www.oregon.gov/ODA/docs/pdf/ag_map.pdf,,,,,,,,,,jon.dunsmore@state.or.us,,,,,,,
02/07/2012 10:00:00 AM,02/07/2012 03:00:00 PM,Citizen Involvement Advisory Committee,Land Conservation & Development Department,February meeting of the CIAC,"635 Capitol Street, Basement Hearing Room", Salem,OR,,,Casaria Tuttle,503-373-0050 x322,casaria.r.tuttle@state.or.us,http://www.oregon.gov/LCD/meetings.shtml#Citizen_Involvement,,,,,,,,1-877-771-7176,792566,,jon.dunsmore@state.or.us,,,,,,,
01/27/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,January LCDC Meeting,"635 Capitol St NE, Basement Hearing Room", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,http://www.oregon.gov/ODA/docs/pdf/ag_map.pdf,,,,,,,,,,jon.dunsmore@state.or.us,,"635 Capitol St
Basement Hearing Room Salem, OR
(44.943917721577, -123.025821155174)",,,21,11,2409
01/26/2012 08:30:00 AM,,Land Conservation and Development Commission Meeting,Land Conservation & Development Commission,January LCDC Meeting,"635 Capitol St NE, Basement Hearing Room", Salem,OR,,,Casaria Tuttle,,casaria.r.tuttle@state.or.us,,http://www.oregon.gov/ODA/docs/pdf/ag_map.pdf,,,,,,,,,,jon.dunsmore@state.or.us,,"635 Capitol St
Basement Hearing Room Salem, OR
(44.943917721577, -123.025821155174)",,,21,11,2409
01/10/2012 10:00:00 AM,01/10/2012 03:00:00 PM,Citizen Involvement Advisory Committee,Land Conservation & Development Department,January meeting of the CIAC,"635 Capitol Street, 3rd floor conference room", Salem,OR,,Yes,Casaria Tuttle,503-373-0050 x322,casaria.r.tuttle@state.or.us,http://www.oregon.gov/LCD/meetings.shtml#Citizen_Involvement,,,Casaria Tuttle,503-373-0050 x322,casaria.r.tuttle@state.or.us,,,1-877-771-7176,492566,http://www.oregon.gov/LCD/docs/CIAC/Agenda_CIAC_2012-01-10.pdf,casaria.r.tuttle@state.or.us,,"635 Capitol Street
conference room Salem, OR
(44.943435635527, -123.026159605452)",,,21,11,2409
