"trdtype","usastate","depe","disagmot","mexstate","canprov","country","value","shipwt","freight_charges","df","contcode","month","year"
"1","GA","2304","5","QT",,"2010","5327616","0","0","1","0","1","2022"
"1","GA","2304","5","SL",,"2010","6131255","0","0","1","0","1","2022"
"1","GA","2304","5","SL",,"2010","50236","0","0","1","1","1","2022"
"1","GA","2304","5","SO",,"2010","56709","0","0","1","0","1","2022"
"1","GA","2304","5","TB",,"2010","395330","0","0","1","0","1","2022"
"1","GA","2304","5","TM",,"2010","403590","0","0","1","0","1","2022"
"1","GA","2304","5","TM",,"2010","35159","0","0","2","0","1","2022"
"1","GA","2304","5","VE",,"2010","46732","0","0","2","0","1","2022"
"1","GA","2304","5","YU",,"2010","60652","0","0","1","0","1","2022"
"1","GA","2304","6","MX",,"2010","6430078","0","0","1","0","1","2022"
"1","GA","2304","6","MX",,"2010","2136523","0","0","1","1","1","2022"
"1","GA","2304","6","NL",,"2010","316458","0","0","1","1","1","2022"
"1","GA","2304","6","QT",,"2010","306214","0","0","1","0","1","2022"
"1","GA","2304","6","VE",,"2010","51217","0","0","1","0","1","2022"
"1","GA","2304","8","AG",,"2010","6521","0","0","1","X","1","2022"
"1","GA","2304","8","DF",,"2010","2308453","0","0","1","X","1","2022"
"1","GA","2304","8","GT",,"2010","13930","0","0","1","X","1","2022"
"1","GA","2304","8","NL",,"2010","80889","0","0","1","X","1","2022"
"1","GA","2304","8","QT",,"2010","1851530","0","0","1","X","1","2022"
"1","GA","2304","8","TM",,"2010","6000","0","0","2","X","1","2022"
"1","GA","2304","8","VE",,"2010","3365","0","0","1","X","1","2022"
"1","GA","2305","5","DF",,"2010","49833","0","0","1","0","1","2022"
"1","GA","2305","5","DG",,"2010","4923","0","0","1","0","1","2022"
"1","GA","2305","5","GT",,"2010","37061","0","0","2","0","1","2022"
"1","GA","2305","5","JA",,"2010","54358","0","0","1","0","1","2022"
"1","GA","2305","5","PU",,"2010","94579","0","0","1","0","1","2022"
"1","GA","2305","5","QT",,"2010","25345","0","0","1","0","1","2022"
"1","GA","2305","5","TM",,"2010","352225","0","0","2","0","1","2022"
"1","GA","2305","8","TM",,"2010","39187","0","0","1","X","1","2022"
"1","IA","20XX","3",,"XO","1220","204357","1670","1880","2","X","1","2022"
"1","IA","20XX","3",,"XQ","1220","2894866","6848","12198","1","X","1","2022"
"1","IA","20XX","3","XX",,"2010","305611","3602","0","1","0","1","2022"
"1","IA","20XX","3","XX",,"2010","557649","742","0","2","0","1","2022"
"1","IA","2301","5","JA",,"2010","847606","0","0","1","0","1","2022"
"1","IA","2301","5","NL",,"2010","23240","0","0","1","0","1","2022"
"1","IA","2301","5","TM",,"2010","3384","0","0","2","0","1","2022"
"1","IA","2301","5","VE",,"2010","6864","0","0","1","0","1","2022"
"1","IA","2303","5","MX",,"2010","35737","0","0","1","0","1","2022"
"1","IA","2303","5","NL",,"2010","27116","0","0","2","0","1","2022"
"1","IA","2303","6","GT",,"2010","561592","0","0","1","0","1","2022"
"1","IA","2303","6","JA",,"2010","35144357","0","0","1","0","1","2022"
"1","IA","2304","3","XX",,"2010","21275","459","0","1","0","1","2022"
"1","IA","2304","3","XX",,"2010","10584","127","0","2","0","1","2022"
"1","IA","2304","5","AG",,"2010","212317","0","0","1","1","1","2022"
"1","IA","2304","5","CH",,"2010","399703","0","0","1","0","1","2022"
"1","IA","2304","5","CO",,"2010","2660832","0","0","1","0","1","2022"
"1","IA","2304","5","CO",,"2010","199032","0","0","1","1","1","2022"
"1","IA","2304","5","DF",,"2010","807882","0","0","1","0","1","2022"
"1","IA","2304","5","DF",,"2010","169062","0","0","2","0","1","2022"
"1","IA","2304","5","HG",,"2010","1655579","0","0","1","0","1","2022"
"1","IA","2304","5","JA",,"2010","1957864","0","0","1","0","1","2022"
"1","IA","2304","5","MI",,"2010","41912","0","0","1","0","1","2022"
"1","IA","2304","5","MO",,"2010","84683","0","0","1","0","1","2022"
"1","IA","2304","5","MX",,"2010","273823","0","0","2","0","1","2022"
"1","IA","2304","5","NL",,"2010","12408016","0","0","1","0","1","2022"
"1","IA","2304","5","NL",,"2010","481905","0","0","2","0","1","2022"
"1","IA","2304","5","OT",,"2010","4064842","0","0","1","0","1","2022"
"1","IA","2304","5","QT",,"2010","230108","0","0","2","0","1","2022"
"1","IA","2304","5","SI",,"2010","3341187","0","0","1","0","1","2022"
"1","IA","2304","5","SL",,"2010","381641","0","0","2","0","1","2022"
"1","IA","2304","5","SO",,"2010","4852","0","0","1","0","1","2022"
"1","IA","2304","6","AG",,"2010","37865209","0","0","1","0","1","2022"
"1","IA","2304","6","GT",,"2010","4943153","0","0","1","0","1","2022"
"1","IA","2304","6","HG",,"2010","518067","0","0","1","0","1","2022"
"1","IA","2304","6","JA",,"2010","298741","0","0","1","0","1","2022"
"1","ID","3801","5",,"XA","1220","82504","0","10173","1","X","1","2022"
"1","ID","3801","5",,"XC","1220","3245","0","410","1","X","1","2022"
"1","ID","3801","5",,"XO","1220","5325550","0","145804","1","X","1","2022"
"1","ID","3801","5",,"XO","1220","377026","0","8472","2","X","1","2022"
"1","ID","3801","6",,"XQ","1220","379072","0","10470","1","X","1","2022"
"1","ID","3802","5",,"XA","1220","27380","0","3216","1","X","1","2022"
"1","ID","3802","5",,"XM","1220","14504","0","204","1","X","1","2022"
"1","ID","3802","5",,"XO","1220","6306376","0","184409","1","X","1","2022"
"1","ID","38XX","3",,"XO","1220","4637","9","118","1","X","1","2022"
"1","ID","4101","3",,"XA","1220","2786","1","142","1","X","1","2022"
"1","ID","4101","3",,"XO","1220","11051","55","440","2","X","1","2022"
"1","ID","4101","3",,"XQ","1220","21215","218","965","1","X","1","2022"
"1","ID","55XX","3","XX",,"2010","2050000","3290","0","1","0","1","2022"
"1","ID","70XX","8",,"XA","1220","9742","0","101","1","X","1","2022"
"1","ID","70XX","8",,"XC","1220","9613","0","744","1","X","1","2022"
"1","ID","70XX","8",,"XC","1220","4198","0","114","2","X","1","2022"
"1","ID","70XX","8",,"XO","1220","15133","0","421","2","X","1","2022"
"1","ID","70XX","8",,"XQ","1220","5624","0","169","1","X","1","2022"
"1","IL","0104","5",,"XQ","1220","394893","0","28923","1","X","1","2022"
"1","IL","0106","5",,"XB","1220","450237","0","18689","1","X","1","2022"
"1","IL","0109","5",,"XC","1220","215933","0","1959","1","X","1","2022"
"1","IL","0109","5",,"XC","1220","31380","0","284","2","X","1","2022"
"1","IL","0115","5",,"XB","1220","253187","0","7981","2","X","1","2022"
"1","IL","0115","7",,"XB","1220","161398","0","0","1","X","1","2022"
"1","IL","0212","5",,"XB","1220","7683","0","99","2","X","1","2022"
"1","IL","0212","5",,"XQ","1220","95079","0","2978","1","X","1","2022"
"1","IL","02XX","3",,"XQ","1220","51353","69","92","2","X","1","2022"
"1","IL","0701","5",,"XO","1220","272945","0","8566","1","X","1","2022"
"1","IL","0704","5",,"XO","1220","16881","0","249","2","X","1","2022"
"1","IL","0708","5",,"XM","1220","93828","0","7130","1","X","1","2022"
"1","IL","0708","5",,"XO","1220","935631","0","38579","2","X","1","2022"
"1","IL","0708","5",,"XQ","1220","237455","0","2878","1","X","1","2022"
"1","IL","2604","5","NL",,"2010","15216","0","0","2","0","1","2022"
"1","IL","2604","5","OT",,"2010","157288","0","0","1","0","1","2022"
"1","IL","2604","5","QR",,"2010","11149","0","0","1","0","1","2022"
"1","IL","2604","5","QT",,"2010","315785","0","0","1","0","1","2022"
"1","IL","2604","5","SI",,"2010","117977","0","0","2","0","1","2022"
"1","IL","2604","5","SI",,"2010","36330","0","0","2","1","1","2022"
"1","IL","2604","5","SO",,"2010","544046","0","0","1","1","1","2022"
"1","IL","2604","5","SO",,"2010","7412301","0","0","2","0","1","2022"
"1","IL","2604","8","MX",,"2010","3150","0","0","1","X","1","2022"
"1","IL","2608","5","SO",,"2010","78479","0","0","1","0","1","2022"
"1","IL","2720","3","XX",,"2010","10650","58","0","1","0","1","2022"
"1","IL","2720","3","XX",,"2010","10211","41","0","2","0","1","2022"
"1","IL","3001","5",,"XC","1220","707374","0","8681","2","X","1","2022"
"1","IL","3001","5",,"XM","1220","12894","0","284","1","X","1","2022"
"1","IL","3001","5",,"XO","1220","187135","0","12301","1","X","1","2022"
"1","IL","3001","5",,"XO","1220","136791","0","3167","2","X","1","2022"
"1","IL","3003","5",,"XB","1220","3367","0","65","2","X","1","2022"
"1","IL","3003","5",,"XO","1220","8627","0","169","1","X","1","2022"
"1","IL","3003","6",,"XO","1220","376098","0","35650","1","X","1","2022"
"1","IL","3004","5",,"XA","1220","4213","0","200","1","X","1","2022"
"1","IL","3004","5",,"XC","1220","9465162","0","135136","2","X","1","2022"
"1","IL","3004","5",,"XM","1220","49116","0","1160","1","X","1","2022"
"1","IL","3004","5",,"XO","1220","820853","0","26890","1","X","1","2022"
"1","IL","3004","5",,"XO","1220","564737","0","5907","2","X","1","2022"
"1","IL","3008","5",,"XA","1220","98601","0","3563","1","X","1","2022"
"1","IL","3008","5",,"XA","1220","9318","0","1015","2","X","1","2022"
"1","IL","3009","5",,"XC","1220","1098193","0","53400","1","X","1","2022"
"1","IL","3009","5",,"XC","1220","533884","0","6962","2","X","1","2022"
"1","IL","3012","5",,"XC","1220","109496","0","1082","1","X","1","2022"
"1","IL","3019","5",,"XC","1220","3946662","0","50308","1","X","1","2022"
"1","IL","3019","5",,"XS","1220","43212","0","458","1","X","1","2022"
"1","IL","3023","5",,"XC","1220","132726","0","2006","1","X","1","2022"
"1","IL","30XX","3",,"XA","1220","317180","5077","8507","1","X","1","2022"
"1","IL","30XX","3",,"XA","1220","255316","4948","6943","2","X","1","2022"
"1","IL","30XX","3",,"XC","1220","518706","3409","10064","2","X","1","2022"
"1","IN","20XX","3",,"XQ","1220","163630","787","3619","2","X","1","2022"
"1","IN","20XX","8",,"XA","1220","42577","0","79","1","X","1","2022"
"1","IN","2301","5","CM",,"2010","1842935","0","0","1","0","1","2022"
"1","IN","2301","5","MX",,"2010","411233","0","0","1","0","1","2022"
"1","IN","2301","5","NL",,"2010","1926511","0","0","1","0","1","2022"
"1","IN","2303","6","GT",,"2010","1977168","0","0","1","1","1","2022"
"1","IN","2303","6","JA",,"2010","8973040","0","0","1","0","1","2022"
"1","IN","2303","6","NL",,"2010","5018013","0","0","1","1","1","2022"
"1","IN","2303","6","SL",,"2010","674397","0","0","1","0","1","2022"
"1","IN","2304","5","AG",,"2010","60210","0","0","1","1","1","2022"
"1","IN","2304","5","AG",,"2010","26345","0","0","2","0","1","2022"
"1","IN","2304","5","BC",,"2010","88614","0","0","2","0","1","2022"
"1","IN","2304","5","CH",,"2010","457780","0","0","1","0","1","2022"
"1","IN","2304","5","CM",,"2010","760604","0","0","2","0","1","2022"
"1","IN","2304","5","CO",,"2010","7454356","0","0","1","0","1","2022"
"1","IN","2304","5","CO",,"2010","632554","0","0","2","0","1","2022"
"1","IN","2304","5","CS",,"2010","5040","0","0","2","0","1","2022"
"1","IN","2304","5","DG",,"2010","24517","0","0","1","0","1","2022"
"1","IN","2304","5","GT",,"2010","21622418","0","0","1","0","1","2022"
"1","IN","2304","5","GT",,"2010","1772478","0","0","2","0","1","2022"
"1","IN","2304","5","GT",,"2010","2835","0","0","2","1","1","2022"
"1","IN","2304","5","MO",,"2010","187677","0","0","1","0","1","2022"
"1","IN","2304","5","MX",,"2010","30799342","0","0","1","0","1","2022"
"1","IN","2304","5","MX",,"2010","1340322","0","0","2","0","1","2022"
"1","IN","2304","5","NL",,"2010","59010753","0","0","1","0","1","2022"
"1","IN","2304","5","NL",,"2010","50792","0","0","2","1","1","2022"
"1","IN","2304","5","OT",,"2010","72552683","0","0","1","0","1","2022"
"1","IN","2304","5","OT",,"2010","663166","0","0","2","0","1","2022"
"1","IN","2304","5","PU",,"2010","8656252","0","0","1","0","1","2022"
"1","IN","2304","5","QT",,"2010","6813426","0","0","1","0","1","2022"
"1","IN","2304","5","QT",,"2010","247614","0","0","1","1","1","2022"
"1","IN","2304","5","SI",,"2010","41782","0","0","1","0","1","2022"
"1","IN","2304","5","SL",,"2010","6574745","0","0","1","0","1","2022"
"1","IN","2304","5","SO",,"2010","78963","0","0","1","0","1","2022"
"1","IN","2304","5","SO",,"2010","96076","0","0","2","0","1","2022"
"1","KS","2303","6","MX",,"2010","364642","0","0","1","0","1","2022"
"1","KS","2303","6","NL",,"2010","6232832","0","0","1","0","1","2022"
"1","KS","2304","5","CH",,"2010","338479","0","0","1","0","1","2022"
"1","KS","2304","5","CM",,"2010","81716","0","0","1","0","1","2022"
"1","KS","2304","5","CO",,"2010","858786","0","0","1","0","1","2022"
"1","KS","2304","5","CS",,"2010","13145","0","0","1","0","1","2022"
"1","KS","2304","5","DF",,"2010","13476","0","0","2","0","1","2022"
"1","KS","2304","5","DG",,"2010","291132","0","0","1","0","1","2022"
"1","KS","2304","5","GT",,"2010","1631698","0","0","1","0","1","2022"
"1","KS","2304","5","GT",,"2010","3579","0","0","2","0","1","2022"
"1","KS","2304","5","MO",,"2010","1066626","0","0","1","0","1","2022"
"1","KS","2304","5","MX",,"2010","8253589","0","0","1","0","1","2022"
"1","KS","2304","5","NL",,"2010","7034628","0","0","1","0","1","2022"
"1","KS","2304","5","NL",,"2010","536700","0","0","1","1","1","2022"
"1","KS","2304","5","OT",,"2010","609578","0","0","2","0","1","2022"
"1","KS","2304","5","PU",,"2010","1176405","0","0","1","0","1","2022"
"1","KS","2304","5","QR",,"2010","375804","0","0","1","0","1","2022"
"1","KS","2304","5","QT",,"2010","365176","0","0","1","0","1","2022"
"1","KS","2304","5","TL",,"2010","89078","0","0","1","0","1","2022"
"1","KS","2304","5","TM",,"2010","479543","0","0","1","0","1","2022"
"1","KS","2304","5","ZA",,"2010","798361","0","0","1","0","1","2022"
"1","KS","2304","5","ZA",,"2010","317645","0","0","2","0","1","2022"
"1","KS","2304","6","GT",,"2010","206070","0","0","1","1","1","2022"
"1","KS","2304","6","MI",,"2010","690159","0","0","1","0","1","2022"
"1","KS","2304","6","NL",,"2010","54591909","0","0","1","0","1","2022"
"1","KS","2304","6","NL",,"2010","93260","0","0","1","1","1","2022"
"1","KS","2304","8","JA",,"2010","18713","0","0","1","X","1","2022"
"1","KS","2304","8","NL",,"2010","130421","0","0","1","X","1","2022"
"1","KS","2304","8","SI",,"2010","67213","0","0","1","X","1","2022"
"1","KS","2304","8","TM",,"2010","15490","0","0","1","X","1","2022"
"1","KS","2305","5","JA",,"2010","113850","0","0","1","0","1","2022"
"1","KS","2305","5","NL",,"2010","30508","0","0","1","0","1","2022"
"1","KS","2305","5","QT",,"2010","31520","0","0","1","0","1","2022"
"1","KS","2305","5","QT",,"2010","15760","0","0","2","0","1","2022"
"1","KY","2506","5","DF",,"2010","129123","0","0","2","0","1","2022"
"1","KY","2507","5","BC",,"2010","1352406","0","0","1","0","1","2022"
"1","KY","2604","5","JA",,"2010","36480","0","0","1","0","1","2022"
"1","KY","2604","5","MX",,"2010","111002","0","0","1","0","1","2022"
"1","KY","2604","5","SO",,"2010","275400","0","0","1","0","1","2022"
"1","KY","2604","5","SO",,"2010","192080","0","0","2","0","1","2022"
"1","KY","27XX","3",,"XO","1220","6190","199","87","2","X","1","2022"
"1","KY","29XX","3",,"XC","1220","9777","693","138","2","X","1","2022"
"1","KY","3004","5",,"XA","1220","177929","0","2921","1","X","1","2022"
"1","KY","3004","5",,"XA","1220","85469","0","2356","2","X","1","2022"
"1","KY","3004","5",,"XC","1220","8143587","0","195683","2","X","1","2022"
"1","KY","3004","5",,"XM","1220","42261","0","1940","1","X","1","2022"
"1","KY","3004","5",,"XO","1220","50752","0","1156","2","X","1","2022"
"1","KY","3004","5",,"XS","1220","36077","0","3565","1","X","1","2022"
"1","KY","3009","5",,"XC","1220","14542","0","384","2","X","1","2022"
"1","KY","3019","5",,"XC","1220","2791","0","4","1","X","1","2022"
"1","KY","30XX","3",,"XC","1220","473176","2938","9112","2","X","1","2022"
"1","KY","30XX","3",,"XO","1220","1100041","1026","859","1","X","1","2022"
"1","KY","3302","5",,"XC","1220","107833","0","2537","1","X","1","2022"
"1","KY","3302","5",,"XC","1220","306289","0","4492","2","X","1","2022"
"1","KY","3310","5",,"XM","1220","144866","0","3960","1","X","1","2022"
"1","KY","3310","5",,"XS","1220","49841","0","235","1","X","1","2022"
"1","KY","3310","6",,"XA","1220","493699","0","14211","2","X","1","2022"
"1","KY","33XX","3",,"XA","1220","15934","196","346","1","X","1","2022"
"1","KY","3401","5",,"XA","1220","189177","0","5827","2","X","1","2022"
"1","KY","3401","5",,"XC","1220","22250","0","158","1","X","1","2022"
"1","KY","3401","5",,"XM","1220","1820497","0","45906","2","X","1","2022"
"1","KY","3401","5",,"XO","1220","2213716","0","73002","1","X","1","2022"
"1","KY","3401","6",,"XA","1220","3530","0","132","1","X","1","2022"
"1","KY","3401","6",,"XM","1220","55841","0","2659","1","X","1","2022"
"1","KY","3401","6",,"XS","1220","13903","0","662","1","X","1","2022"
"1","KY","3403","5",,"XM","1220","37207","0","730","1","X","1","2022"
"1","KY","3403","6",,"XS","1220","196546","0","8785","1","X","1","2022"
"1","MA","0901","6",,"XO","1220","21460","0","1773","1","X","1","2022"
"1","MA","09XX","3",,"XC","1220","174683","178","387","1","X","1","2022"
"1","MA","09XX","3",,"XC","1220","110710","185","87","2","X","1","2022"
"1","MA","1012","3",,"XC","1220","5864","23","114","1","X","1","2022"
"1","MA","10XX","1","XX",,"2010","76787","39581","0","1","1","1","2022"
"1","MA","10XX","3","XX",,"2010","75893","271","0","1","1","1","2022"
"1","MA","10XX","3","XX",,"2010","949483","2080","0","2","0","1","2022"
"1","MA","2006","3",,"XM","1220","33800","21","12","2","X","1","2022"
"1","MA","2303","5","MX",,"2010","29634","0","0","1","0","1","2022"
