"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","gender","grade","race_ethnicity","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2013","2013","CT","Connecticut","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","25.1","25.1",,,"22.4","28","1150",,"Male",,,"
,  
(41.56266102, -72.649840952)","TV","TV1","Q059","VALUE","09","Gender","Male","GEN","MALE"
"2009","2009","KS","Kansas","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","25.6","25.6",,,"14.1","42","577",,,"10th",,"
,  
(38.3477403, -98.200781227)","PA","PA1","Q049","VALUE","20","Grade","10th","GRADE","GRADE10"
"2007","2007","NV","Nevada","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","15.7","15.7",,,"12.5","19.6","449",,,"11th",,"
,  
(39.49324039, -117.071840564)","OWS","OWS1","Q039","VALUE","32","Grade","11th","GRADE","GRADE11"
"2005","2005","US","National","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","38.5","38.5",,,"36.7","40.4","6314",,"Male",,,,"FV","FV1","Q020","VALUE","59","Gender","Male","GEN","MALE"
"2013","2013","IL","Illinois","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(40.485010283, -88.997710178)","TV","TV1","Q059","VALUE","17","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2017","2017","NY","New York","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","21.9","21.9",,,"18.1","26.3","2155",,,"11th",,"
,  
(42.827001032, -75.543970427)","TV","TV1","Q059","VALUE","36","Grade","11th","GRADE","GRADE11"
"2019","2019","MS","Mississippi","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(32.745510099, -89.538030825)","TV","TV1","Q059","VALUE","28","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2003","2003","FL","Florida","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","7.7","7.7",,,"6.3","9.4","1818",,"Female",,,"
,  
(28.932040377, -81.928960539)","OWS","OWS1","Q038","VALUE","12","Gender","Female","GEN","FEMALE"
"2011","2011","NE","Nebraska","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","19.5","19.5",,,"12","30.1","103",,,,"2 or more races","
,  
(41.641040988001, -99.365720623)","OWS","OWS1","Q038","VALUE","31","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2009","2009","IL","Illinois","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(40.485010283, -88.997710178)","OWS","OWS1","Q038","VALUE","17","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2013","2013","NJ","New Jersey","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","30.7","30.7",,,"25.2","36.9","403",,,"9th",,"
,  
(40.130570048, -74.273691288)","PA","PA1","Q048","VALUE","34","Grade","9th","GRADE","GRADE09"
"2019","2019","WI","Wisconsin","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","22.6","22.6",,,"17.9","28.1","396",,,"10th",,"
,  
(44.393191174, -89.816370742)","PA","PA1","Q048","VALUE","55","Grade","10th","GRADE","GRADE10"
"2019","2019","UT","Utah","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","7.1","7.1",,,"4.2","11.8","276",,,"12th",,"
,  
(39.360700171, -111.587130635)","PA","PA1","Q049","VALUE","49","Grade","12th","GRADE","GRADE12"
"2017","2017","KY","Kentucky","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(37.645970271, -84.774971048)","OWS","OWS1","Q038","VALUE","21","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2015","2015","CA","California","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","36.9","36.9",,,"28.8","45.9","885",,"Female",,,"
,  
(37.638640123, -120.999999538)","PA","PA1","Q049","VALUE","06","Gender","Female","GEN","FEMALE"
"2011","2011","FL","Florida","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","39.7","39.7",,,"37.3","42.1","1404",,,"11th",,"
,  
(28.932040377, -81.928960539)","FV","FV1","Q021","VALUE","12","Grade","11th","GRADE","GRADE11"
"2009","2009","WV","West Virginia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(38.665510202, -80.712640135)","OWS","OWS1","Q039","VALUE","54","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2011","2011","GA","Georgia","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(32.839681093, -83.627580346)","SD","SD1","Q058","VALUE","13","Race/Ethnicity","Asian","RACE","RACEASN"
"2003","2003","SD","South Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(44.353130053, -100.373530637)","FV","FV1","Q021","VALUE","46","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2019","2019","SC","South Carolina","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","21.5","21.5",,,"18.7","24.5","1166","Total",,,,"
,  
(33.998821303, -81.045371207)","TV","TV1","Q059","VALUE","45","Total","Total","OVR","OVERALL"
"2019","2019","KY","Kentucky","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","26.2","26.2",,,"21.6","31.2","552",,,"9th",,"
,  
(37.645970271, -84.774971048)","SD","SD1","Q058","VALUE","21","Grade","9th","GRADE","GRADE09"
"2013","2013","ND","North Dakota","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","19.6","19.6",,,"13.6","27.6","123",,,,"American Indian/Alaska Native","
,  
(47.475319779, -100.118421049)","OWS","OWS1","Q039","VALUE","38","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2019","2019","ID","Idaho","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","12.1","12.1",,,"10","14.6","1134","Total",,,,"
,  
(43.682630005, -114.363730042)","OWS","OWS1","Q038","VALUE","16","Total","Total","OVR","OVERALL"
"2009","2009","IL","Illinois","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","59.2","59.2",,,"49.9","67.9","717",,,,"Non-Hispanic Black","
,  
(40.485010283, -88.997710178)","PA","PA1","Q049","VALUE","17","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2015","2015","MD","Maryland","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","40.8","40.8",,,"40.1","41.5","52025","Total",,,,"
,  
(39.290580964, -76.609260111)","FV","FV1","Q021","VALUE","24","Total","Total","OVR","OVERALL"
"2017","2017","KS","Kansas","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","13.3","13.3",,,"11.4","15.3","1305",,,,"Non-Hispanic White","
,  
(38.3477403, -98.200781227)","TV","TV1","Q059","VALUE","20","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2001","2001","AL","Alabama","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","50.6","50.6",,,"38","63.1","381",,,"9th",,"
,  
(32.840571122, -86.631860762)","PA","PA1","Q049","VALUE","01","Grade","9th","GRADE","GRADE09"
"2015","2015","VT","Vermont","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","27.7","27.7",,,"27.1","28.3","20632","Total",,,,"
,  
(43.625381239, -72.517640791)","FV","FV1","Q021","VALUE","50","Total","Total","OVR","OVERALL"
"2019","2019","LA","Louisiana","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","49.3","49.3",,,"43.8","54.9","391",,,,"Non-Hispanic White","
,  
(31.312660644, -92.445680071)","FV","FV1","Q021","VALUE","22","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2011","2011","KS","Kansas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","14.4","14.4",,,"11.8","17.6","534",,,"9th",,"
,  
(38.3477403, -98.200781227)","OWS","OWS1","Q039","VALUE","20","Grade","9th","GRADE","GRADE09"
"2019","2019","ID","Idaho","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","13","13",,,"9","18.4","240",,,,"Hispanic","
,  
(43.682630005, -114.363730042)","SD","SD1","Q058","VALUE","16","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2019","2019","SD","South Dakota","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(44.353130053, -100.373530637)","PA","PA1","Q048","VALUE","46","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2015","2015","MS","Mississippi","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","45.2","45.2",,,"41.7","48.8","715",,,,"Non-Hispanic White","
,  
(32.745510099, -89.538030825)","FV","FV1","Q021","VALUE","28","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2007","2007","US","National","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","40.6","40.6",,,"37.8","43.4","3498",,,"12th",,,"FV","FV1","Q020","VALUE","59","Grade","12th","GRADE","GRADE12"
"2019","2019","MI","Michigan","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","45","45",,,"43.1","46.9","4316","Total",,,,"
,  
(44.661319543001, -84.71439027)","FV","FV1","Q021","VALUE","26","Total","Total","OVR","OVERALL"
"2003","2003","RI","Rhode Island","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(41.708280193, -71.522470314)","TV","TV1","Q059","VALUE","44","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2015","2015","WV","West Virginia","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","33","33",,,"29","37.2","770",,"Male",,,"
,  
(38.665510202, -80.712640135)","PA","PA1","Q048","VALUE","54","Gender","Male","GEN","MALE"
"2019","2019","US","National","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","16.6","16.6",,,"14.9","18.5","3317",,,"10th",,,"OWS","OWS1","Q039","VALUE","59","Grade","10th","GRADE","GRADE10"
"2019","2019","PR","Puerto Rico","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","17.9","17.9",,,"13.6","23.2","339",,,"12th",,"
,  
(18.220833, -66.590149)","TV","TV1","Q059","VALUE","72","Grade","12th","GRADE","GRADE12"
"2019","2019","AR","Arkansas","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","20.2","20.2",,,"18.3","22.3","921",,,,"Non-Hispanic White","
,  
(34.748650124, -92.274490743)","TV","TV1","Q059","VALUE","05","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","FL","Florida","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","14.7","14.7",,,"11.9","17.9","807",,,,"Non-Hispanic Black","
,  
(28.932040377, -81.928960539)","OWS","OWS1","Q038","VALUE","12","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","GA","Georgia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","47.1","47.1",,,"42.4","51.9","723",,,"12th",,"
,  
(32.839681093, -83.627580346)","FV","FV1","Q021","VALUE","13","Grade","12th","GRADE","GRADE12"
"2019","2019","IA","Iowa","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(42.469400913, -93.816490556)","OWS","OWS1","Q039","VALUE","19","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","AZ","Arizona","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(34.86597028, -111.763811277)","TV","TV1","Q059","VALUE","04","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2011","2011","VA","Virginia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","12.8","12.8",,,"8.9","18.1","427",,,"9th",,"
,  
(37.542680674, -78.457890463)","OWS","OWS1","Q038","VALUE","51","Grade","9th","GRADE","GRADE09"
"2017","2017","NV","Nevada","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","22.6","22.6",,,"12.3","37.7","117",,,,"2 or more races","
,  
(39.49324039, -117.071840564)","PA","PA1","Q049","VALUE","32","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2017","2017","ID","Idaho","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","37.9","37.9",,,"34.2","41.7","941",,"Female",,,"
,  
(43.682630005, -114.363730042)","FV","FV1","Q021","VALUE","16","Gender","Female","GEN","FEMALE"
"2003","2003","MO","Missouri","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","36.6","36.6",,,"32.8","40.5","1294",,,,"Non-Hispanic White","
,  
(38.635790776, -92.566300053)","FV","FV1","Q021","VALUE","29","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2015","2015","CT","Connecticut","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","25.2","25.2",,,"21.1","29.7","671",,,"10th",,"
,  
(41.56266102, -72.649840952)","PA","PA1","Q048","VALUE","09","Grade","10th","GRADE","GRADE10"
"2013","2013","NE","Nebraska","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","27","27",,,"24","30.2","923",,"Male",,,"
,  
(41.641040988001, -99.365720623)","SD","SD1","Q058","VALUE","31","Gender","Male","GEN","MALE"
"2007","2007","MA","Massachusetts","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","18.7","18.7",,,"13.8","24.9","1459",,"Male",,,"
,  
(42.27687047, -72.082690675)","PA","PA1","Q049","VALUE","25","Gender","Male","GEN","MALE"
"2019","2019","ND","North Dakota","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","27.3","27.3",,,"21.3","34.3","114",,,,"American Indian/Alaska Native","
,  
(47.475319779, -100.118421049)","OWS","OWS1","Q039","VALUE","38","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2005","2005","CT","Connecticut","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","59.1","59.1",,,"53.8","64.2","252",,,,"Non-Hispanic Black","
,  
(41.56266102, -72.649840952)","TV","TV1","Q059","VALUE","09","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","WV","West Virginia","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(38.665510202, -80.712640135)","TV","TV1","Q059","VALUE","54","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2009","2009","MA","Massachusetts","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(42.27687047, -72.082690675)","OWS","OWS1","Q038","VALUE","25","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2011","2011","VA","Virginia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(37.542680674, -78.457890463)","FV","FV1","Q021","VALUE","51","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2001","2001","UT","Utah","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(39.360700171, -111.587130635)","FV","FV1","Q020","VALUE","49","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","MT","Montana","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(47.066528972, -109.424420645)","TV","TV1","Q059","VALUE","30","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","ID","Idaho","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(43.682630005, -114.363730042)","PA","PA1","Q049","VALUE","16","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2019","2019","MT","Montana","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","13","13",,,"11.7","14.4","3651","Total",,,,"
,  
(47.066528972, -109.424420645)","OWS","OWS1","Q039","VALUE","30","Total","Total","OVR","OVERALL"
"2013","2013","GA","Georgia","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","23.3","23.3",,,"19.9","27.1","950",,"Female",,,"
,  
(32.839681093, -83.627580346)","SD","SD1","Q058","VALUE","13","Gender","Female","GEN","FEMALE"
"2019","2019","GU","Guam","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","19.4","19.4",,,"15.9","23.6","581",,,,"Hawaiian/Pacific Islander","
,  
(13.444304, 144.793731)","PA","PA1","Q048","VALUE","66","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2019","2019","UT","Utah","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(39.360700171, -111.587130635)","FV","FV1","Q021","VALUE","49","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2015","2015","HI","Hawaii","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","12.4","12.4",,,"10","15.3","1336",,,"12th",,"
,  
(21.304850435, -157.857749403)","OWS","OWS1","Q038","VALUE","15","Grade","12th","GRADE","GRADE12"
"2019","2019","LA","Louisiana","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","28.5","28.5",,,"18.2","41.5","391",,,,"Non-Hispanic White","
,  
(31.312660644, -92.445680071)","PA","PA1","Q049","VALUE","22","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","CO","Colorado","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","51.8","51.8",,,"48.2","55.4","384",,,,"Hispanic","
,  
(38.843840757, -106.133610921)","FV","FV1","Q020","VALUE","08","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2003","2003","DE","Delaware","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","16.4","16.4",,,"14.1","18.9","1336",,"Male",,,"
,  
(39.008830667, -75.577741168)","OWS","OWS1","Q039","VALUE","10","Gender","Male","GEN","MALE"
"2007","2007","SC","South Carolina","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","52","52",,,"43.9","60","211",,,"12th",,"
,  
(33.998821303, -81.045371207)","FV","FV1","Q020","VALUE","45","Grade","12th","GRADE","GRADE12"
"2017","2017","IA","Iowa","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","18.2","18.2",,,"12.3","26","182",,,,"Hispanic","
,  
(42.469400913, -93.816490556)","OWS","OWS1","Q039","VALUE","19","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2011","2011","DE","Delaware","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","23.7","23.7",,,"20","27.7","433",,,"9th",,"
,  
(39.008830667, -75.577741168)","SD","SD1","Q058","VALUE","10","Grade","9th","GRADE","GRADE09"
"2011","2011","FL","Florida","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","39.5","39.5",,,"37.3","41.7","3168",,"Female",,,"
,  
(28.932040377, -81.928960539)","FV","FV1","Q020","VALUE","12","Gender","Female","GEN","FEMALE"
"2005","2005","HI","Hawaii","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","15.6","15.6",,,"10.5","22.5","659",,"Male",,,"
,  
(21.304850435, -157.857749403)","PA","PA1","Q049","VALUE","15","Gender","Male","GEN","MALE"
"2019","2019","CA","California","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(37.638640123, -120.999999538)","FV","FV1","Q020","VALUE","06","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2003","2003","MI","Michigan","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(44.661319543001, -84.71439027)","FV","FV1","Q020","VALUE","26","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2019","2019","RI","Rhode Island","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","13.2","13.2",,,"6.1","26.4","762",,"Male",,,"
,  
(41.708280193, -71.522470314)","PA","PA1","Q049","VALUE","44","Gender","Male","GEN","MALE"
