"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","povertylevel","age_years","birthorder","education","gender","maritalstatus","metropolitan","race_ethnicity","wicparticipation","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2019","2019","NV","Nevada","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","83.8","83.8",,,"78.6","87.9","421.0","Total",,,,,,,,,,"
,  
(39.493240390000494, -117.07184056399967)","BF","BF1","Q006","VALUE","32","Total","Total","OVR","OVERALL"
"2019","2019","DE","Delaware","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","34.9","34.9",,,"28.5","41.8","265.0","Total",,,,,,,,,,"
,  
(39.008830667000495, -75.57774116799965)","BF","BF1","Q004","VALUE","10","Total","Total","OVR","OVERALL"
"2019","2019","KS","Kansas","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","29.5","29.5",,,"22.7","37.3","270.0","Total",,,,,,,,,,"
,  
(38.34774030000045, -98.20078122699965)","BF","BF1","Q001","VALUE","20","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","80.1","80.1",,,"77.6","82.4","3885.0",,"100 - 199",,,,,,,,,,"BF","BF1","Q006","VALUE","59","% Poverty Level","100 - 199","POV","POV100199"
"2019","2019","WI","Wisconsin","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","31.3","31.3",,,"25.0","38.4","249.0","Total",,,,,,,,,,"
,  
(44.39319117400049, -89.81637074199966)","BF","BF1","Q008","VALUE","55","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","74.7","74.7",,,"72.7","76.5","7097.0",,,,,,,,,,"Yes",,"BF","BF1","Q006","VALUE","59","WIC Participation","Yes","WIC","WICYES"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","18.0","18.0",,,"15.9","20.3","3818.0",,"600 or greater",,,,,,,,,,"BF","BF1","Q003","VALUE","59","% Poverty Level","600 or greater","POV","POV600PLUS"
"2019","2019","MN","Minnesota","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","91.9","91.9",,,"87.3","95.0","343.0","Total",,,,,,,,,,"
,  
(46.35564873600049, -94.79420050299967)","BF","BF1","Q006","VALUE","27","Total","Total","OVR","OVERALL"
"2019","2019","TN","Tennessee","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","32.0","32.0",,,"25.4","39.4","330.0","Total",,,,,,,,,,"
,  
(35.68094058000048, -85.77449091399967)","BF","BF1","Q001","VALUE","47","Total","Total","OVR","OVERALL"
"2019","2019","NJ","New Jersey","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","55.4","55.4",,,"48.2","62.4","378.0","Total",,,,,,,,,,"
,  
(40.13057004800049, -74.27369128799967)","BF","BF1","Q005","VALUE","34","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","31.2","31.2",,,"29.8","32.6","15432.0","Total",,,,,,,,,,,"BF","BF1","Q001","VALUE","59","Total","Total","OVR","OVERALL"
"2019","2019","MD","Maryland","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","21.3","21.3",,,"17.1","26.2","710.0","Total",,,,,,,,,,"
,  
(39.29058096400047, -76.60926011099963)","BF","BF1","Q003","VALUE","24","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","26.9","26.9",,,"25.4","28.4","11060.0",,,,,,,,,"Non-Hispanic White",,,"BF","BF1","Q008","VALUE","59","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","59.9","59.9",,,"58.2","61.6","11465.0",,,,,,,,,"Non-Hispanic White",,,"BF","BF1","Q005","VALUE","59","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","UT","Utah","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","63.8","63.8",,,"57.0","70.0","332.0","Total",,,,,,,,,,"
,  
(39.360700171000474, -111.58713063499971)","BF","BF1","Q005","VALUE","49","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","47.7","47.7",,,"46.0","49.5","10976.0",,,,,"College graduate",,,,,,,"BF","BF1","Q004","VALUE","59","Education","College graduate","EDU","EDUCOGRAD"
"2019","2019","TN","Tennessee","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","24.9","24.9",,,"20.1","30.4","466.0","Total",,,,,,,,,,"
,  
(35.68094058000048, -85.77449091399967)","BF","BF1","Q008","VALUE","47","Total","Total","OVR","OVERALL"
"2019","2019","MI","Michigan","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","32.2","32.2",,,"26.7","38.3","416.0","Total",,,,,,,,,,"
,  
(44.6613195430005, -84.71439026999968)","BF","BF1","Q004","VALUE","26","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","42.3","42.3",,,"39.0","45.7","3258.0",,,,,,,,"Non-metropolitan",,,,"BF","BF1","Q007","VALUE","59","Metropolitan","Non-metropolitan","METRO","METRONO"
"2019","2019","WI","Wisconsin","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","87.5","87.5",,,"81.0","92.0","260.0","Total",,,,,,,,,,"
,  
(44.39319117400049, -89.81637074199966)","BF","BF1","Q006","VALUE","55","Total","Total","OVR","OVERALL"
"2019","2019","IN","Indiana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","21.5","21.5",,,"16.2","27.9","260.0","Total",,,,,,,,,,"
,  
(39.766910452000445, -86.14996019399968)","BF","BF1","Q008","VALUE","18","Total","Total","OVR","OVERALL"
"2019","2019","UT","Utah","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","91.4","91.4",,,"86.4","94.7","332.0","Total",,,,,,,,,,"
,  
(39.360700171000474, -111.58713063499971)","BF","BF1","Q006","VALUE","49","Total","Total","OVR","OVERALL"
"2019","2019","PA","Pennsylvania","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","30.5","30.5",,,"24.2","37.7","580.0","Total",,,,,,,,,,"
,  
(40.79373015200048, -77.86070029399963)","BF","BF1","Q001","VALUE","42","Total","Total","OVR","OVERALL"
"2019","2019","WA","Washington","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","47.4","47.4",,,"41.8","53.1","510.0","Total",,,,,,,,,,"
,  
(47.52227862900048, -120.47001078999972)","BF","BF1","Q004","VALUE","53","Total","Total","OVR","OVERALL"
"2019","2019","PA","Pennsylvania","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","42.4","42.4",,,"36.7","48.4","808.0","Total",,,,,,,,,,"
,  
(40.79373015200048, -77.86070029399963)","BF","BF1","Q007","VALUE","42","Total","Total","OVR","OVERALL"
"2019","2019","OR","Oregon","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","25.4","25.4",,,"19.1","33.0","224.0","Total",,,,,,,,,,"
,  
(44.56744942400047, -120.15503132599969)","BF","BF1","Q002","VALUE","41","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","19.3","19.3",,,"16.9","22.1","2688.0",,,,,"High school graduate",,,,,,,"BF","BF1","Q003","VALUE","59","Education","High school graduate","EDU","EDUHSGRAD"
"2019","2019","CA","California","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","35.2","35.2",,,"29.5","41.4","533.0","Total",,,,,,,,,,"
,  
(37.63864012300047, -120.99999953799971)","BF","BF1","Q002","VALUE","06","Total","Total","OVR","OVERALL"
"2019","2019","MN","Minnesota","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","57.5","57.5",,,"50.2","64.5","326.0","Total",,,,,,,,,,"
,  
(46.35564873600049, -94.79420050299967)","BF","BF1","Q007","VALUE","27","Total","Total","OVR","OVERALL"
"2019","2019","WA","Washington","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","14.0","14.0",,,"10.7","18.2","474.0","Total",,,,,,,,,,"
,  
(47.52227862900048, -120.47001078999972)","BF","BF1","Q003","VALUE","53","Total","Total","OVR","OVERALL"
"2019","2019","ME","Maine","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","28.9","28.9",,,"22.2","36.7","180.0","Total",,,,,,,,,,"
,  
(45.254228894000505, -68.98503133599962)","BF","BF1","Q002","VALUE","23","Total","Total","OVR","OVERALL"
"2019","2019","CA","California","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","27.3","27.3",,,"22.8","32.3","715.0","Total",,,,,,,,,,"
,  
(37.63864012300047, -120.99999953799971)","BF","BF1","Q008","VALUE","06","Total","Total","OVR","OVERALL"
"2019","2019","MN","Minnesota","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","26.4","26.4",,,"20.2","33.8","287.0","Total",,,,,,,,,,"
,  
(46.35564873600049, -94.79420050299967)","BF","BF1","Q001","VALUE","27","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","33.1","33.1",,,"30.3","36.0","3495.0",,"200 - 399",,,,,,,,,,"BF","BF1","Q002","VALUE","59","% Poverty Level","200 - 399","POV","POV200399"
"2019","2019","TN","Tennessee","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","41.9","41.9",,,"36.1","47.9","466.0","Total",,,,,,,,,,"
,  
(35.68094058000048, -85.77449091399967)","BF","BF1","Q007","VALUE","47","Total","Total","OVR","OVERALL"
"2019","2019","MT","Montana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","63.9","63.9",,,"57.1","70.3","270.0","Total",,,,,,,,,,"
,  
(47.06652897200047, -109.42442064499971)","BF","BF1","Q005","VALUE","30","Total","Total","OVR","OVERALL"
"2019","2019","KS","Kansas","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","39.5","39.5",,,"32.8","46.7","370.0","Total",,,,,,,,,,"
,  
(38.34774030000045, -98.20078122699965)","BF","BF1","Q004","VALUE","20","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","31.5","31.5",,,"30.0","33.1","12035.0",,,,,,,"Married",,,,,"BF","BF1","Q001","VALUE","59","Marital Status","Married","MARSTAT","MARRIED"
"2019","2019","OH","Ohio","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","79.5","79.5",,,"74.1","84.0","484.0","Total",,,,,,,,,,"
,  
(40.06021014100048, -82.40426005599966)","BF","BF1","Q006","VALUE","39","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","46.1","46.1",,,"44.2","47.9","9911.0",,,,,,"Female",,,,,,"BF","BF1","Q007","VALUE","59","Gender","Female","GEN","FEMALE"
"2019","2019","IN","Indiana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","34.8","34.8",,,"26.0","44.8","152.0","Total",,,,,,,,,,"
,  
(39.766910452000445, -86.14996019399968)","BF","BF1","Q002","VALUE","18","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","49.7","49.7",,,"46.4","53.0","3354.0",,,,,,,,"Non-metropolitan",,,,"BF","BF1","Q005","VALUE","59","Metropolitan","Non-metropolitan","METRO","METRONO"
"2019","2019","WI","Wisconsin","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","59.3","59.3",,,"51.7","66.5","249.0","Total",,,,,,,,,,"
,  
(44.39319117400049, -89.81637074199966)","BF","BF1","Q007","VALUE","55","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","30.4","30.4",,,"27.7","33.2","3397.0",,,,,,,"Unmarried",,,,,"BF","BF1","Q001","VALUE","59","Marital Status","Unmarried","MARSTAT","UNMARRIED"
"2019","2019","KS","Kansas","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","59.9","59.9",,,"52.7","66.8","370.0","Total",,,,,,,,,,"
,  
(38.34774030000045, -98.20078122699965)","BF","BF1","Q005","VALUE","20","Total","Total","OVR","OVERALL"
"2019","2019","MT","Montana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","42.9","42.9",,,"36.5","49.5","270.0","Total",,,,,,,,,,"
,  
(47.06652897200047, -109.42442064499971)","BF","BF1","Q004","VALUE","30","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","36.9","36.9",,,"32.8","41.2","2039.0",,"100 - 199",,,,,,,,,,"BF","BF1","Q002","VALUE","59","% Poverty Level","100 - 199","POV","POV100199"
"2019","2019","MT","Montana","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","50.4","50.4",,,"43.6","57.3","259.0","Total",,,,,,,,,,"
,  
(47.06652897200047, -109.42442064499971)","BF","BF1","Q007","VALUE","30","Total","Total","OVR","OVERALL"
"2019","2019","MA","Massachusetts","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","62.9","62.9",,,"55.3","69.9","354.0","Total",,,,,,,,,,"
,  
(42.27687047000046, -72.08269067499964)","BF","BF1","Q005","VALUE","25","Total","Total","OVR","OVERALL"
"2019","2019","NH","New Hampshire","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","42.5","42.5",,,"36.0","49.2","287.0","Total",,,,,,,,,,"
,  
(43.65595011300047, -71.50036091999965)","BF","BF1","Q004","VALUE","33","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","85.3","85.3",,,"83.9","86.5","11465.0",,,,,,,,,"Non-Hispanic White",,,"BF","BF1","Q006","VALUE","59","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","39.5","39.5",,,"21.7","60.5","81.0",,,,,,,,,"Hawaiian/Pacific Islander",,,"BF","BF1","Q001","VALUE","59","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","19.6","19.6",,,"17.5","21.7","4380.0",,,,,,,"Unmarried",,,,,"BF","BF1","Q003","VALUE","59","Marital Status","Unmarried","MARSTAT","UNMARRIED"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","36.1","36.1",,,"34.4","37.8","10668.0",,,,,,"Male",,,,,,"BF","BF1","Q004","VALUE","59","Gender","Male","GEN","MALE"
"2019","2019","CA","California","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","89.9","89.9",,,"86.0","92.8","752.0","Total",,,,,,,,,,"
,  
(37.63864012300047, -120.99999953799971)","BF","BF1","Q006","VALUE","06","Total","Total","OVR","OVERALL"
"2019","2019","TX","Texas","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","19.8","19.8",,,"16.5","23.7","1071.0","Total",,,,,,,,,,"
,  
(31.827240407000488, -99.42677020599967)","BF","BF1","Q003","VALUE","48","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","21.4","21.4",,,"19.7","23.2","7120.0",,,,"First born",,,,,,,,"BF","BF1","Q003","VALUE","59","Birth Order","First born","BO","BOFIRST"
"2019","2019","AZ","Arizona","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","34.5","34.5",,,"26.4","43.7","191.0","Total",,,,,,,,,,"
,  
(34.865970280000454, -111.76381127699972)","BF","BF1","Q001","VALUE","04","Total","Total","OVR","OVERALL"
"2019","2019","ME","Maine","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","25.5","25.5",,,"19.5","32.7","205.0","Total",,,,,,,,,,"
,  
(45.254228894000505, -68.98503133599962)","BF","BF1","Q001","VALUE","23","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","42.5","42.5",,,"37.5","47.7","1076.0",,,,,,,,,"Asian",,,"BF","BF1","Q007","VALUE","59","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","OK","Oklahoma","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","33.2","33.2",,,"24.8","42.9","139.0","Total",,,,,,,,,,"
,  
(35.47203135600046, -97.52107021399968)","BF","BF1","Q002","VALUE","40","Total","Total","OVR","OVERALL"
"2019","2019","WI","Wisconsin","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","22.3","22.3",,,"15.9","30.4","169.0","Total",,,,,,,,,,"
,  
(44.39319117400049, -89.81637074199966)","BF","BF1","Q002","VALUE","55","Total","Total","OVR","OVERALL"
"2019","2019","FL","Florida","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","40.3","40.3",,,"32.1","49.1","360.0","Total",,,,,,,,,,"
,  
(28.932040377000476, -81.92896053899966)","BF","BF1","Q005","VALUE","12","Total","Total","OVR","OVERALL"
"2019","2019","MS","Mississippi","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","33.2","33.2",,,"26.0","41.4","274.0","Total",,,,,,,,,,"
,  
(32.745510099000455, -89.53803082499968)","BF","BF1","Q001","VALUE","28","Total","Total","OVR","OVERALL"
"2019","2019","ID","Idaho","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","15.9","15.9",,,"11.7","21.3","321.0","Total",,,,,,,,,,"
,  
(43.682630005000476, -114.3637300419997)","BF","BF1","Q003","VALUE","16","Total","Total","OVR","OVERALL"
"2019","2019","KY","Kentucky","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","74.7","74.7",,,"68.5","80.0","336.0","Total",,,,,,,,,,"
,  
(37.645970271000465, -84.77497104799966)","BF","BF1","Q006","VALUE","21","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","33.1","33.1",,,"29.6","36.8","2564.0",,"100 - 199",,,,,,,,,,"BF","BF1","Q001","VALUE","59","% Poverty Level","100 - 199","POV","POV100199"
"2019","2019","WY","Wyoming","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","21.7","21.7",,,"15.8","29.0","225.0","Total",,,,,,,,,,"
,  
(43.23554134300048, -108.10983035299967)","BF","BF1","Q001","VALUE","56","Total","Total","OVR","OVERALL"
"2019","2019","NY","New York","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","86.7","86.7",,,"82.6","89.9","870.0","Total",,,,,,,,,,"
,  
(42.82700103200045, -75.54397042699964)","BF","BF1","Q006","VALUE","36","Total","Total","OVR","OVERALL"
"2019","2019","AZ","Arizona","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","43.2","43.2",,,"35.7","51.0","253.0","Total",,,,,,,,,,"
,  
(34.865970280000454, -111.76381127699972)","BF","BF1","Q007","VALUE","04","Total","Total","OVR","OVERALL"
"2019","2019","OK","Oklahoma","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","47.9","47.9",,,"40.7","55.2","258.0","Total",,,,,,,,,,"
,  
(35.47203135600046, -97.52107021399968)","BF","BF1","Q005","VALUE","40","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","40.3","40.3",,,"38.3","42.4","7097.0",,,,,,,,,,"Yes",,"BF","BF1","Q005","VALUE","59","WIC Participation","Yes","WIC","WICYES"
"2019","2019","VA","Virginia","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","39.6","39.6",,,"32.3","47.5","507.0","Total",,,,,,,,,,"
,  
(37.54268067400045, -78.45789046299967)","BF","BF1","Q007","VALUE","51","Total","Total","OVR","OVERALL"
"2019","2019","NJ","New Jersey","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 3 months",,"Value","41.2","41.2",,,"34.6","48.2","361.0","Total",,,,,,,,,,"
,  
(40.13057004800049, -74.27369128799967)","BF","BF1","Q007","VALUE","34","Total","Total","OVR","OVERALL"
"2019","2019","ME","Maine","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were ever breastfed",,"Value","86.6","86.6",,,"81.6","90.4","280.0","Total",,,,,,,,,,"
,  
(45.254228894000505, -68.98503133599962)","BF","BF1","Q006","VALUE","23","Total","Total","OVR","OVERALL"
"2019","2019","AZ","Arizona","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","40.4","40.4",,,"33.1","48.2","261.0","Total",,,,,,,,,,"
,  
(34.865970280000454, -111.76381127699972)","BF","BF1","Q004","VALUE","04","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 12 months",,"Value","33.8","33.8",,,"31.9","35.6","8128.0",,,,"First born",,,,,,,,"BF","BF1","Q004","VALUE","59","Birth Order","First born","BO","BOFIRST"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 6 months",,"Value","38.9","38.9",,,"34.0","44.0","1126.0",,,,,,,,,"Non-Hispanic Black",,,"BF","BF1","Q002","VALUE","59","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","DE","Delaware","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","25.0","25.0",,,"19.4","31.6","254.0","Total",,,,,,,,,,"
,  
(39.008830667000495, -75.57774116799965)","BF","BF1","Q008","VALUE","10","Total","Total","OVR","OVERALL"
"2019","2019","KY","Kentucky","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula within 2 days of life",,"Value","20.7","20.7",,,"15.7","26.9","262.0","Total",,,,,,,,,,"
,  
(37.645970271000465, -84.77497104799966)","BF","BF1","Q003","VALUE","21","Total","Total","OVR","OVERALL"
"2019","2019","IL","Illinois","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were breastfed at 6 months",,"Value","58.7","58.7",,,"53.6","63.5","649.0","Total",,,,,,,,,,"
,  
(40.48501028300046, -88.99771017799969)","BF","BF1","Q005","VALUE","17","Total","Total","OVR","OVERALL"
"2019","2019","VA","Virginia","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","38.7","38.7",,,"30.4","47.8","421.0","Total",,,,,,,,,,"
,  
(37.54268067400045, -78.45789046299967)","BF","BF1","Q001","VALUE","51","Total","Total","OVR","OVERALL"
"2019","2019","US","National","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of infants who were exclusively breastfed through 6 months",,"Value","22.3","22.3",,,"19.9","24.9","3778.0",,"100 - 199",,,,,,,,,,"BF","BF1","Q008","VALUE","59","% Poverty Level","100 - 199","POV","POV100199"
"2019","2019","IA","Iowa","National Immunization Survey","Breastfeeding","Breastfeeding - Behavior","Percent of breastfed infants who were supplemented with infant formula before 3 months",,"Value","20.5","20.5",,,"14.1","29.0","186.0","Total",,,,,,,,,,"
,  
(42.46940091300047, -93.81649055599968)","BF","BF1","Q001","VALUE","19","Total","Total","OVR","OVERALL"
