"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2014","2014","IA","Iowa","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Diabetic Retinopathy Telemedicine Screening","18-39 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","0",,,"0","0.27","0","1300","19","TUTL","CSCRN","QSCRN","RSCNDR","CRDPREV","AGE1839","GM","ALLRACE","RFHT","RFYES","POINT(-93.8164905559996 42.4694009130004)"
"2014","2014","MN","Minnesota","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Central retinal vein occlusion","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.02","0.03",,"142500","27","TCOND","CDXC4","QDXC4","R4_2","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-94.7942005029996 46.3556487360004)"
"2013","2013","MI","Michigan","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Infectious diseases","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","0.15",,,"0.13","0.16",,"394000","26","TCOND","CDXC13","QDXC13","R13_1","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2013","2013","US","National","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0.47",,,"0.47","0.47",,"24636300","59","TCOND","CDXC10","QDXC10","R10_ALL","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT",
"2014","2014","LA","Louisiana","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Glaucoma screening","40-64 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.01","0","28100","22","TUTL","CSCRN","QSCRN","RSCNGLA","CRDPREV","AGE4064","GM","ALLRACE","RFALL","RFTOT","POINT(-92.4456800709996 31.3126606440004)"
"2013","2013","MS","Mississippi","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Other corneal disorders","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.7",,,"0.59","0.82",,"22200","28","TCOND","CDXC16","QDXC16","R16_3","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","MN","Minnesota","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Unspecified-age related macular degeneration","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0.21",,,"0.2","0.22",,"1176700","27","TCOND","CDXC3","QDXC3","R3_1","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-94.7942005029996 46.3556487360004)"
"2013","2013","OH","Ohio","MAX","Eye Health Conditions","Strabismus and Amblyopia","Annual prevalence of treated strabismus and amblyopia","Amblyopia","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0.05",,,"0.03","0.08",,"38200","39","TCOND","CDXC9","QDXC9","R9_2","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-82.4042600559996 40.0602101410004)"
"2014","2014","WY","Wyoming","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Endophthalmitis","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.04",,,"0.02","0.08",,"20900","56","TCOND","CDXC13","QDXC13","R13_7","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-108.109830352999 43.2355413430004)"
"2013","2013","MA","Massachusetts","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0.08",,,"0.07","0.09",,"513000","25","TCOND","CDXC10","QDXC10","R10_3","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT","POINT(-72.0826906749996 42.2768704700004)"
"2014","2014","WV","West Virginia","MAX","Eye Health Conditions","Cancer and Neoplasms of the Eye","Annual prevalence of treated cancer and neoplasms of the eye","All Cancer and neoplasms of the eye diseases","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.01",,"105000","54","TCOND","CDXC15","QDXC15","R15_ALL","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-80.7126401349996 38.6655102020004)"
"2014","2014","IA","Iowa","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Laser/photocoagulation","18-39 years","Female","All races","Hypertension and diabetic retinopathy","Yes","%","Crude Prevalence","15.38",,,"4.36","34.87","0","0","19","TUTL","CDRTX","QDRTX","RLASPH","CRDPREV","AGE1839","GF","ALLRACE","RFHTDR","RFYES","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","OK","Oklahoma","MAX","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of treated disorders of optic nerve and visual pathways","Visual pathway disorders","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"269400","40","TCOND","CDXC11","QDXC11","R11_2","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-97.5210702139996 35.4720313560004)"
"2014","2014","LA","Louisiana","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Optical coherence tomography","65-84 years","All genders","All races","Hypertension","Yes","%","Crude Prevalence","11.01",,,"8.71","13.66","100","700","22","TUTL","CTEST","QTEST","ROCT","CRDPREV","AGE6584","GALL","ALLRACE","RFHT","RFYES","POINT(-92.4456800709996 31.3126606440004)"
"2014","2014","NJ","New Jersey","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","All Diabetic eye diseases","65-84 years","All genders","All races","All patients","Total","%","Crude Prevalence","2.89",,,"2.77","3",,"84500","34","TCOND","CDXC2","QDXC2","R2_ALL","CRDPREV","AGE6584","GALL","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2013","2013","MI","Michigan","MAX","Eye Health Conditions","Strabismus and Amblyopia","Annual prevalence of treated strabismus and amblyopia","Amblyopia","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.2",,,"0.18","0.22",,"176300","26","TCOND","CDXC9","QDXC9","R9_2","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2013","2013","AZ","Arizona","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","Diabetic macular edema","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.16",,,"0.14","0.19",,"134300","4","TCOND","CDXC2","QDXC2","R2_4","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-111.763811276999 34.8659702800004)"
"2014","2014","LA","Louisiana","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Flourescein angiography","40-64 years","All genders","All races","Hypertension","Yes","%","Crude Prevalence","0.82",,,"0.72","0.93","200","30300","22","TUTL","CTEST","QTEST","RANGIO","CRDPREV","AGE4064","GALL","ALLRACE","RFHT","RFYES","POINT(-92.4456800709996 31.3126606440004)"
"2013","2013","CT","Connecticut","MAX","Eye Health Conditions","Cancer and Neoplasms of the Eye","Annual prevalence of treated cancer and neoplasms of the eye","Malignant neoplasm","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.01",,"139900","9","TCOND","CDXC15","QDXC15","R15_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-72.6498409519996 41.5626610200004)"
"2014","2014","NJ","New Jersey","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Visual field testing","65-84 years","All genders","All races","Diabetes","Yes","%","Crude Prevalence","0",,,"0","0.12","0","3000","34","TUTL","CTEST","QTEST","RVISFLD","CRDPREV","AGE6584","GALL","ALLRACE","RFDM","RFYES","POINT(-74.2736912879996 40.1305700480004)"
"2014","2014","TN","Tennessee","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Dry-form age-related macular degeneration","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.09",,,"0.07","0.1",,"245000","47","TCOND","CDXC3","QDXC3","R3_3","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-85.7744909139996 35.6809405800004)"
"2014","2014","LA","Louisiana","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Vision impairment one eye","65-84 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.04",,"22400","22","TCOND","CDXC8","QDXC8","R8_3","CRDPREV","AGE6584","GALL","ALLRACE","RFALL","RFTOT","POINT(-92.4456800709996 31.3126606440004)"
"2013","2013","MA","Massachusetts","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Glaucoma suspect","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.47",,,"0.43","0.51",,"110600","25","TCOND","CDXC5","QDXC5","R5_4","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-72.0826906749996 42.2768704700004)"
"2013","2013","MN","Minnesota","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Severe stage","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.09",,,"0.07","0.1",,"226100","27","TCOND","CDXC5","QDXC5","R5_XS","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-94.7942005029996 46.3556487360004)"
"2013","2013","MO","Missouri","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Dry-form age-related macular degeneration","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0.37",,,"0.36","0.39",,"652400","29","TCOND","CDXC3","QDXC3","R3_3","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","MI","Michigan","MAX","Eye Health Conditions","Cancer and Neoplasms of the Eye","Annual prevalence of treated cancer and neoplasms of the eye","Benign neoplasm","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.02",,"27600","26","TCOND","CDXC15","QDXC15","R15_2","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2013","2013","WA","Washington","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Other/unspecified orbital and external disease","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.01","0.02",,"244500","53","TCOND","CDXC14","QDXC14","R14_2","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-120.470010789999 47.5222786290004)"
"2013","2013","NJ","New Jersey","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Visual field defect","18-39 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.05",,,"0.05","0.06",,"331200","34","TCOND","CDXC12","QDXC12","R12_1","CRDPREV","AGE1839","GALL","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2013","2013","MO","Missouri","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.01",,"284000","29","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","MO","Missouri","MAX","Service Utilization","Vision Correction","Percentage of people who had a vision correction visit or supplies claim","Any vision correction","65-84 years","Male","All races","Diabetes","Yes","%","Crude Prevalence","11.77",,,"9.28","14.66","100","600","29","TUTL","CVC","QVC","RVCANY","CRDPREV","AGE6584","GM","ALLRACE","RFDM","RFYES","POINT(-92.5663000529996 38.6357907760004)"
"2013","2013","NJ","New Jersey","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Non-Occlusive retinal vascular disease","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","0.11",,,"0.1","0.13",,"224800","34","TCOND","CDXC4","QDXC4","R4_6","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2013","2013","NY","New York","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Other/unspecified visual disturbances","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0.21",,,"0.2","0.22",,"992100","36","TCOND","CDXC12","QDXC12","R12_4","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-75.5439704269996 42.8270010320004)"
"2013","2013","ID","Idaho","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Neovascular glaucoma","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.06",,,"0.03","0.11",,"20300","16","TCOND","CDXC5","QDXC5","R5_8","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-114.363730041999 43.6826300050004)"
"2014","2014","GA","Georgia","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","40-64 years","Male","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.02",,"77000","13","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE4064","GM","ALLRACE","RFALL","RFTOT","POINT(-83.6275803459996 32.8396810930004)"
"2014","2014","US","National","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Any diabetic retinopathy treatment","All ages","All genders","All races","Hypertension and diabetic retinopathy","Yes","%","Crude Prevalence","27.43",,,"26.99","27.88","10500","38400","59","TUTL","CDRTX","QDRTX","RDRANY","CRDPREV","AGEALL","GALL","ALLRACE","RFHTDR","RFYES",
"2013","2013","PA","Pennsylvania","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","All Age-related macular degeneration (AMD)","All ages","Male","All races","All patients","Total","%","Crude Prevalence","0.07",,,"0.07","0.08",,"929200","42","TCOND","CDXC3","QDXC3","R3_ALL","CRDPREV","AGEALL","GM","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","US","National","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Visual field defect","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.02","0.03",,"5872100","59","TCOND","CDXC12","QDXC12","R12_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT",
"2013","2013","MS","Mississippi","MAX","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of treated disorders of optic nerve and visual pathways","Optic nerve disorders","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.15",,,"0.13","0.16",,"191700","28","TCOND","CDXC11","QDXC11","R11_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","TN","Tennessee","MAX","Eye Health Conditions","Strabismus and Amblyopia","Annual prevalence of treated strabismus and amblyopia","All Strabismus and amblyopia","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.19",,,"0.17","0.2",,"245000","47","TCOND","CDXC9","QDXC9","R9_ALL","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-85.7744909139996 35.6809405800004)"
"2014","2014","MO","Missouri","MAX","Service Utilization","Treatment for glaucoma","Percentage of people with diagnosed glaucoma who had treatment claim","Any glaucoma treatment","40-64 years","Male","All races","Glaucoma","Yes","%","Crude Prevalence","4.94",,,"3.68","6.48","0","1000","29","TUTL","CGLAUTX","QGLAU","RGLAANY","CRDPREV","AGE4064","GM","ALLRACE","RFGLC","RFYES","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","WV","West Virginia","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Any diabetic retinopathy treatment","85 years and older","All genders","All races","Hypertension and diabetic retinopathy","Yes","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"54","TUTL","CDRTX","QDRTX","RDRANY","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFHTDR","RFYES","POINT(-80.7126401349996 38.6655102020004)"
"2013","2013","IA","Iowa","MAX","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","Congenital Cataract","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.47",,,"0.31","0.66",,"6400","19","TCOND","CDXC6","QDXC6","R6_3","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","NY","New York","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","Surgical complication of the eye","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.03",,,"0.03","0.03",,"1933000","36","TCOND","CDXC10","QDXC10","R10_3","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-75.5439704269996 42.8270010320004)"
"2013","2013","US","National","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary angle-closure glaucoma","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.27",,,"0.26","0.28",,"1808000","59","TCOND","CDXC5","QDXC5","R5_5","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT",
"2013","2013","LA","Louisiana","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Lacrimal and orbit inflammation","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.13",,"2800","22","TCOND","CDXC13","QDXC13","R13_6","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-92.4456800709996 31.3126606440004)"
"2013","2013","MI","Michigan","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Disorders of the globe","40-64 years","Male","All races","All patients","Total","%","Crude Prevalence","0.03",,,"0.02","0.04",,"131600","26","TCOND","CDXC14","QDXC14","R14_6","CRDPREV","AGE4064","GM","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2014","2014","MO","Missouri","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Diabetic Retinopathy Telemedicine Screening","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.01","0","59000","29","TUTL","CSCRN","QSCRN","RSCNDR","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2013","2013","MO","Missouri","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary open-angle glaucoma","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0.48",,,"0.46","0.49",,"652400","29","TCOND","CDXC5","QDXC5","R5_2","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2013","2013","MA","Massachusetts","MAX","Eye Health Conditions","Cataracts","Annual prevalence of treated cataracts","All Cataracts","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","5.74",,,"5.62","5.86",,"136800","25","TCOND","CDXC6","QDXC6","R6_ALL","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-72.0826906749996 42.2768704700004)"
"2014","2014","NJ","New Jersey","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Congenital glaucoma","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0.01",,"24900","34","TCOND","CDXC5","QDXC5","R5_7","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2014","2014","MS","Mississippi","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","Proliferative diabetic retinopathy","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.39",,,"0.31","0.48",,"22300","28","TCOND","CDXC2","QDXC2","R2_3","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2013","2013","US","National","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Male","All races","All patients","Total","%","Crude Prevalence","0.06",,,"0.06","0.06",,"17654500","59","TCOND","CDXC10","QDXC10","R10_3","CRDPREV","AGEALL","GM","ALLRACE","RFALL","RFTOT",
"2014","2014","MI","Michigan","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Any vision screening","65-84 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","0.33",,,"0.07","0.97","0","900","26","TUTL","CSCRN","QSCRN","RSCNANY","CRDPREV","AGE6584","GM","ALLRACE","RFHT","RFYES","POINT(-84.7143902699996 44.6613195430005)"
"2013","2013","LA","Louisiana","MAX","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By any provider type","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","14.92",,,"14.8","15.04",,"346800","22","TUTL","CUTLEX","QUTLEX","REXANY","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-92.4456800709996 31.3126606440004)"
"2014","2014","MO","Missouri","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Laser/photocoagulation","40-64 years","All genders","All races","Diabetes and diabetic retinopathy","Yes","%","Crude Prevalence","13.83",,,"11.99","15.84","200","1300","29","TUTL","CDRTX","QDRTX","RLASPH","CRDPREV","AGE4064","GALL","ALLRACE","RFDMDR","RFYES","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","MO","Missouri","MAX","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By an optometrist or optician","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","6.56",,,"6.51","6.61","58500","891300","29","TUTL","CUTLEX","QUTLEX","REXOPT","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2013","2013","IN","Indiana","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","All Diabetic eye diseases","All ages","Female","All races","All patients","Total","%","Crude Prevalence","0.42",,,"0.41","0.44",,"643100","18","TCOND","CDXC2","QDXC2","R2_ALL","CRDPREV","AGEALL","GF","ALLRACE","RFALL","RFTOT","POINT(-86.1499601939996 39.7669104520004)"
"2014","2014","US","National","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Optical coherence tomography","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","1.63",,,"1.62","1.65","45000","2761500","59","TUTL","CTEST","QTEST","ROCT","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT",
"2013","2013","MI","Michigan","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","All Refraction and accommodation disorders","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","8.92",,,"8.58","9.28",,"25700","26","TCOND","CDXC7","QDXC7","R7_ALL","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2013","2013","CA","California","MAX","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of treated disorders of optic nerve and visual pathways","Optic nerve disorders","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.2",,,"0.18","0.21",,"472300","6","TCOND","CDXC11","QDXC11","R11_1","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
"2014","2014","NJ","New Jersey","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Retinal detachment repair","65-84 years","All genders","All races","Diabetic retinopathy","Yes","%","Crude Prevalence","0.71",,,"0.15","2.06","0","400","34","TUTL","CDRTX","QDRTX","RDRRET","CRDPREV","AGE6584","GALL","ALLRACE","RFDR","RFYES","POINT(-74.2736912879996 40.1305700480004)"
"2013","2013","US","National","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Neovascular glaucoma","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.22",,,"0.21","0.23",,"1040900","59","TCOND","CDXC5","QDXC5","R5_8","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT",
"2013","2013","IN","Indiana","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary angle-closure glaucoma","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"537900","18","TCOND","CDXC5","QDXC5","R5_5","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-86.1499601939996 39.7669104520004)"
"2014","2014","VT","Vermont","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Narrow-angle glaucoma","All ages","Male","All races","All patients","Total","%","Crude Prevalence","0.05",,,"0.04","0.07",,"72500","50","TCOND","CDXC5","QDXC5","R5_6","CRDPREV","AGEALL","GM","ALLRACE","RFALL","RFTOT","POINT(-72.5176407909996 43.6253812390004)"
"2014","2014","PA","Pennsylvania","MAX","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By an optometrist or optician","All ages","Male","All races","Hypertension","Yes","%","Crude Prevalence","7.84",,,"7.57","8.11","3000","38900","42","TUTL","CUTLEX","QUTLEX","REXOPT","CRDPREV","AGEALL","GM","ALLRACE","RFHT","RFYES","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","MS","Mississippi","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Congenital anomalies","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","0.16",,,"0.14","0.19",,"132800","28","TCOND","CDXC14","QDXC14","R14_1","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","MO","Missouri","MAX","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of treated disorders of optic nerve and visual pathways","Visual pathway disorders","0-17 years","Male","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"267200","29","TCOND","CDXC11","QDXC11","R11_2","CRDPREV","AGE017","GM","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","CA","California","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Open-angle glaucoma","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0.05",,,"0.05","0.05",,"14263200","6","TCOND","CDXC5","QDXC5","R5_1","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
