"id","address","geocoded_column","latitude","longitude","application_status","submit_date","issue_date","owner_occupied","condo_association","building_use","number_of_dwelling_units","building_construction_type","height","stories_above_grade","firm_name","work_description","demolition_description","demolition_type","method_of_removal","temporary_dumpster_count","solar_water_tank","debris_removal_date","debris_removal_location","solar_energy_type","solar_system_size","watt_capacity","heat_exchanger","photovoltaic_panel_count","panel_dimensions","thermal_panel_count","inverter_count","collector_panels","inverter_type","inverter_make_and_model","solar_water_tank_make_and","mount_type","backup_power","solar_collector_type","integrative_solar_tank","building_cost","plumbing_cost","electrical_cost","total_cost","insurance_company"
"95608","14 Jackson St, Cambridge, MA 02140","14 Jackson St
Cambridge, MA 02140
(42.394033, -71.135213)","42.394","-71.1353","Complete","2020-10-09T00:00:00.000","2020-12-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Sunrun Installation Services","Installation of a rooftop pv system 22 (345 w) panels 11.39 kw dc&nbsp;","","No demolition required","Daily Removal",,,"2020-12-31T00:00:00.000","Miller Waste Industries","Photovoltaic","11.385","345","","33","",,"33","","String Inverter","Enphase IQ7PLUS-72-2-US","","Roof-Mount","","","","4327","0","17305","21632","Zurich American Insurance Company"
"97963","45 Regent St, Cambridge, MA 02140","45 Regent St
Cambridge, MA 02140
(42.389619, -71.122313)","42.3897","-71.1225","Complete","2020-10-29T00:00:00.000","2020-12-08T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"New England Clean Energy","Rooftop installation of 15 solar panels","","No demolition required","Daily Removal",,,"2021-01-22T00:00:00.000","43 Broad St Hudson MA 01749","Photovoltaic","5.4","360","","15","",,"1","","String Inverter","SMA","","Roof-Mount","","","","7001.6","0","10502.4","17504","Amguard Insurance Company"
"97567","21 Newell, Cambridge, MA 02140","21 Newell
Cambridge, MA 02140
(42.386214, -71.129097)","42.3861","-71.1287","Complete","2020-10-26T00:00:00.000","2020-12-04T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corp ","ITC will install an electricity grid-connected<br>photovoltaic, solar power system with a total generating capacity rated at approximately<br>10.235kW-DC","","No demolition required","None",,,"2020-12-31T00:00:00.000",,"Photovoltaic","10.235","445","","23","",,"23","","Micro-Inverter","Enphase IQ7+ Microinverter ","","Roof-Mount","","","","6500","0","20000","26500","Admiral Insurance Company "
"94725","21 Harrison Ave, Cambridge, MA 02140","21 Harrison Ave
Cambridge, MA 02140
(42.399304, -71.137066)","42.3993","-71.1369","Complete","2020-10-02T00:00:00.000","2020-12-04T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Boston Solar","INSTALL 14.06KW (38 PANEL) ROOFTOP SOLAR ARRAY WITH 2 TESLA POWERWALL BATTERIES - STRUCTURAL REINFORCEMENT REQUIRED","Partial sheetrock removal in finished attic to get access to rafters for structural upgrades.","Minor interior demolition in work area only","Daily Removal",,,"2020-11-30T00:00:00.000","Boston Solar - 55 Sixth Road Woburn, MA 01801","Photovoltaic","14.06","370","","38","",,"38","","Micro-Inverter","Enphase IQ7","","Roof-Mount","","","","22093.28","0","44186.57","66279.85","Ace American Insurance Co."
"75993","70 Park Ave, Cambridge, MA 02138","70 Park Ave
Cambridge, MA 02138
(42.377124, -71.149355)","42.3769","-71.1492","Complete","2020-06-09T00:00:00.000","2020-12-04T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","28 solar panels installed on roof along with Tesla Powerall battery","","No demolition required","None",,,"2020-06-23T00:00:00.000","n/a no trash","Photovoltaic","9.38","335","","28","",,"28","","Micro-Inverter","Enphase IQ7-60-2-US","","Roof-Mount","","","","50841.05","0","8971.95","59813","New York Marine and General Insurance"
"92565","26 Royal Ave, Cambridge, MA 02138","26 Royal Ave
Cambridge, MA 02138
(42.38213, -71.132504)","42.3821","-71.1324","Complete","2020-09-16T00:00:00.000","2020-11-17T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"vision solar llc ","installation of 23 roof mount solar panels 7.705","","No demolition required","None",,,"2020-10-24T00:00:00.000","self haul ","Photovoltaic","7.705","1","","23","",,"1","","Micro-Inverter","enphase IQ7","","Roof-Mount","","","","8000","0","5000","13000","brown and brown insurance"
"97502","121 Clay St, Cambridge, MA 02140","121 Clay St
Cambridge, MA 02140
(42.396934, -71.134266)","42.397","-71.1342","Complete","2020-10-26T00:00:00.000","2020-11-06T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"NuWatt Energy","Installation of a 8.16 kW rooftop PV system with 24 panels","","No demolition required","None",,,"2020-12-05T00:00:00.000","Republic Services","Photovoltaic","8.16","340","","24","",,"24","","Micro-Inverter","EnPhase Energy/IQ7X-96-2-US","","Roof-Mount","","","","8024","0","16048","24072","Associated Employers"
"98607","127 Magazine St, Cambridge, MA 02139","127 Magazine St
Cambridge, MA 02139
(42.359264, -71.110911)","42.3593","-71.1111","Complete","2020-11-04T00:00:00.000","2020-11-06T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","7 solar panels installed on roof","","No demolition required","None",,,"2020-11-17T00:00:00.000","n/a no trash","Photovoltaic","2.6","375","","7","",,"7","","Micro-Inverter","Enphase","","Roof-Mount","","","","17478.55","0","3084.45","20563","New York Marine and General Insurance"
"96879","53 Magee St, Cambridge, MA 02139","53 Magee St
Cambridge, MA 02139
(42.366063, -71.111694)","42.3661","-71.1116","Complete","2020-10-20T00:00:00.000","2020-11-05T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Summit Energy Group","Installation and connection of rooftop solar. 6.27 kW 19 modules","","No demolition required","Daily Removal",,,"2020-11-25T00:00:00.000","27 South Worcester St, Norton, MA 02780","Photovoltaic","6.27","330","","19","",,"1","","String Inverter","SE6000H-US","","Roof-Mount","","","","24421.65","0","1285.35","25707","Asset One Insurance"
"96179","63 Griswold St, Cambridge, MA 02138","63 Griswold St
Cambridge, MA 02138
(42.392668, -71.156125)","42.3927","-71.1563","Complete","2020-10-14T00:00:00.000","2020-11-05T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Sunlight Solar Energy","Install 4 rooftop panels with monitoring equipment.&nbsp;","","No demolition required","Daily Removal",,,"2020-11-20T00:00:00.000","102 Clematis Ave Waltham MA 02453","Photovoltaic","1.44","360","","4","",,"4","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","2460","0","5740","8200","Zurich American Insurance"
"96994","312 Prospect St, Cambridge, MA 02139","312 Prospect St
Cambridge, MA 02139
(42.372918, -71.098479)","42.3728","-71.0981","Complete","2020-10-01T00:00:00.000","2020-11-02T00:00:00.000",,"true","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","Solar power system, 16 panels, 5.92 kW DC","","No demolition required","Daily Removal",,,"2020-10-31T00:00:00.000","Save that stuff, Inc 17C Everberg Rd Woburn MA 01801","Photovoltaic","5.92","370","","16","",,"16","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","4588","0","13764","18352","Ace American Insurance Co"
"97904","1 Bowdoin St, Cambridge, MA 02138","1 Bowdoin St
Cambridge, MA 02138
(42.382304, -71.120344)","42.3823","-71.1205","Complete","2020-10-01T00:00:00.000","2020-11-02T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar","Solar power system, 19 panels, 6.94 kW DC","","No demolition required","Daily Removal",,,"2020-11-14T00:00:00.000","Save that Stuff Inc, 17 C Everberg Rd Woburn MA 01801","Photovoltaic","6.94","365","","19","",,"19","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","5132","0","15396","20528","ACE AMERICAN INSURANCE CO"
"94284","60 Clay St, Cambridge, MA 02140","60 Clay St
Cambridge, MA 02140
(42.395253, -71.134198)","42.3952","-71.1347","Complete","2020-09-29T00:00:00.000","2020-11-02T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","9.125kW solar photovoltaic system on roof &nbsp; with 25 panels","","No demolition required","Daily Removal",,,"2020-10-29T00:00:00.000","GSS","Photovoltaic","9.125","365","","25","",,"25","","Micro-Inverter","Enphase   IQ7 plus","","Roof-Mount","","","","6524.37","0","19573.13","26097.5","Ace American Insurance Co."
"94669","9 Acacia St, Cambridge, MA 02138","9 Acacia St
Cambridge, MA 02138
(42.375311, -71.125696)","42.3754","-71.1257","Complete","2020-10-01T00:00:00.000","2020-10-30T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Viridis Energy Solutions","Roof Mounted Solar System 15 Panels","","No demolition required","Daily Removal",,,"2020-10-31T00:00:00.000","187 Billerica Rd Chelmsford","Photovoltaic","6","415","","15","",,"15","","Micro-Inverter","SPWR-A4 ","","Roof-Mount","","","","13766","0","10000","23766","TRAVELERS INDEMNITY CO OF AMERICA"
"96741","87 Third St, Cambridge, MA 02141","87 Third St
Cambridge, MA 02141
(42.370074, -71.080069)","42.3701","-71.0802","Complete","2020-09-30T00:00:00.000","2020-10-30T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar","Solar power system, 21 panels, 7.77 kW DC","","No demolition required","Daily Removal",,,"2020-10-23T00:00:00.000","Save that stuff Inc, 17C Everberg Rd Woburn MA 01801","Photovoltaic","7.77","370","","21","",,"21","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","5963","0","17891","23854","ACE AMERICAN INSURANCE CO"
"94647","88 Elm St, Cambridge, MA 02139","88 Elm St
Cambridge, MA 02139
(42.369131, -71.097648)","42.3691","-71.0975","Complete","2020-09-30T00:00:00.000","2020-10-09T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","Rooftop solar system&nbsp; with micro inverters&nbsp; 15 panels","","No demolition required","Daily Removal",,,"2020-11-28T00:00:00.000","end of each work day","Photovoltaic","5.475","370","","15","",,"15","","Micro-Inverter","Enphase   IQ7 Plus","","Roof-Mount","","","","4352.63","0","13057.87","17410.5","Ace American Insurance Co."
"92756","22 Upton St, Cambridge, MA 02139","22 Upton St
Cambridge, MA 02139
(42.362901, -71.108634)","42.3629","-71.1087","Complete","2020-09-18T00:00:00.000","2020-09-30T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","27 solar panels installed on roof","","No demolition required","None",,,"2020-09-29T00:00:00.000","n/a no trash","Photovoltaic","9.3","345","","27","",,"27","","String Inverter","Enphase IQ7-60-2-US","","Roof-Mount","","","","34377.4","0","6066.6","40444","New York Marine and General Insurance"
"90503","122 Reed St, Cambridge, MA 02140","122 Reed St
Cambridge, MA 02140
(42.396713, -71.132192)","42.3967","-71.1326","Complete","2020-09-03T00:00:00.000","2020-09-24T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","22 Solar panels installed on roof","","No demolition required","None",,,"2020-09-23T00:00:00.000","n/a no trash","Photovoltaic","8.1","370","","22","",,"1","","String Inverter","Solar Edge SE6000-H-US","","Roof-Mount","","","","24507.2","0","4324.8","28832","New York Marine and General Insurance"
"85662","47 Richdale Ave, Cambridge, MA 02140","47 Richdale Ave
Cambridge, MA 02140
(42.388478, -71.122905)","42.3886","-71.1228","Complete","2020-08-06T00:00:00.000","2020-09-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"EMN Construction","Installation of a 18.4 kW - 46 solar panels - roof mounted ballast racking - TPO membrane - (2) string inverters with optimizers","","No demolition required","Daily Removal",,,"2020-09-30T00:00:00.000","BD Electrical Services' shop dumpster by BD Electrical Services ","Photovoltaic","18.4","400","","46","",,"2","","String Inverter","Solaredge HD Wave ","","Roof-Mount","","","","6068","0","10810","16878","AIM Mutual"
"87409","24 Cushing St, Cambridge, MA 02138","24 Cushing St
Cambridge, MA 02138
(42.375514, -71.151466)","42.3755","-71.1516","Complete","2020-08-17T00:00:00.000","2020-09-02T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Energy Monster","installation of 32 roof mounted solar panels and associated electrical equipment. System size: 11.2 kW&nbsp;","","No demolition required","Minimal",,,"2020-09-17T00:00:00.000","Energy Monster","Photovoltaic","11.2","350","","32","",,"32","","Micro-Inverter","Enphase Energy ","","Roof-Mount","","","","26787","0","8929","35716","Hartford Underwriters Insurance Co"
"83263","42 Reed St, Cambridge, MA 02140","42 Reed St
Cambridge, MA 02140
(42.394611, -71.132114)","42.3946","-71.1323","Complete","2020-07-23T00:00:00.000","2020-08-31T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"NEW ENGLAND SOLAR HOT WATER","Install two solar hot water collectors tilt up mount for a domestic solar hot water system.","","No demolition required","None",,"80","2020-10-31T00:00:00.000","Braintree Transfer Station 257 Ivory St Braintree MA 02184","Thermal",,,"closed loop ",,"79x48x3","2",,"Solimpeks ALS 2512","","","HTP80","Roof-Mount","Gas","Flat-Plate","Yes","10402","400","0","10802","Travelers Indemnity of America "
"84478","12 Corporal Burns Rd, Cambridge, MA 02138","12 Corporal Burns Rd
Cambridge, MA 02138
(42.386097, -71.137674)","42.386","-71.1376","Complete","2020-07-30T00:00:00.000","2020-08-31T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SolarFlair Energy Inc.","Rooftop PV Solar Install (8 panels)","","No demolition required","Minimal",,,"2020-09-30T00:00:00.000","BP Trucking Inc.","Photovoltaic","2.68","335","","8","",,"8","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","5926","0","2114","8040","New York Marine and General Insurance Company"
"80503","289 Windsor St, Cambridge, MA 02139","289 Windsor St
Cambridge, MA 02139
(42.368328, -71.094949)","42.3683","-71.0951","Complete","2020-07-08T00:00:00.000","2020-08-27T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","3","Wood (Type (IV/V)","35","3","Invaleon Technologies Corp","ITC to install an electricity grid-connected photovoltaic, solar power system with a total generating capacity rated at approximately 10.40 kW-DC with 26 panels on the roof","","No demolition required","None",,,"2020-08-22T00:00:00.000",,"Photovoltaic","10.4","400","","26","",,"26","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","20000","0","16766","36766","TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA"
"85506","35 Brookford St, Cambridge, MA 02140","35 Brookford St
Cambridge, MA 02140
(42.399047, -71.134262)","42.399","-71.1344","Complete","2020-08-05T00:00:00.000","2020-08-17T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","11.22 kW solar array on roof with 33 panels","","No demolition required","Daily Removal",,,"2020-09-01T00:00:00.000","Save That Stuff inc. at 17C everburg rd Woburn MA","Photovoltaic","11.22","340","","33","",,"1","","String Inverter","SolarEdge SE10000H-US","","Roof-Mount","","","","8247","0","24740","32987","Ace American Insurance Co"
"77963","2050 Massachusetts Ave, Cambridge, MA 02140","2050 Massachusetts Ave
Cambridge, MA 02140
(42.391074, -71.122739)","42.391","-71.1229","Complete","2020-06-11T00:00:00.000","2020-08-04T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","51","Steel/Concrete, Non-Combustible (Type I/II)","57","6","Shawmut Design and Construction ","Installation of solar panels.","","No demolition required","Daily Removal",,,"2020-09-30T00:00:00.000","Live Load","Photovoltaic","35","400","","88","",,"3","","String Inverter","Solar Edge inverters - SE 9KUS","","Roof-Mount","","","","162027","0","142905","304932",""
"81186","4 Cogswell Pl, Cambridge, MA 02140","4 Cogswell Pl
Cambridge, MA 02140
(42.390274, -71.124945)","42.3903","-71.125","Complete","2020-07-10T00:00:00.000","2020-07-28T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Energy Monster","Installation of 13 roof mounted solar panels and associated electrical equipment. System Size 4.68 kW DC","","No demolition required","Container",,,"2020-09-07T00:00:00.000","Energy Monster - 100 Lamartine St, Worcester MA","Photovoltaic","4.68","360","","13","",,"13","","Micro-Inverter","Enphase IQ7PLUS-72-x-US","","Roof-Mount","","","","10646.25","0","3548.75","14195","Hartford Underwriters Insurance Co"
"80777","16 Sargent St, Cambridge, MA 02140","16 Sargent St
Cambridge, MA 02140
(42.392596, -71.131977)","42.3926","-71.1318","Complete","2020-07-09T00:00:00.000","2020-07-24T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","8.76 kW DC solar power array on roof with 24 panels","","No demolition required","Daily Removal",,,"2020-08-12T00:00:00.000","17C Everburg Rd Woburn by Save That Stuff inc.","Photovoltaic","8.76","365","","24","",,"24","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","6285","0","18856","25141","Ace American Insurance Co"
"80742","127 Appleton St, Unit 2, Cambridge, MA 02138","127 Appleton St
Cambridge, MA 02138
(42.380949, -71.134145)","42.3809","-71.1343","Complete","2020-07-09T00:00:00.000","2020-07-24T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","15 solar panels installed on roof","","No demolition required","None",,,"2020-07-28T00:00:00.000","n/a no trash","Photovoltaic","5","335","","15","",,"1","","String Inverter","SolarEdge SE5000H-US","","Roof-Mount","","","","21192.2","0","3739.8","24932","New York Marine and General Insurance"
"68166","21 Mead St, Cambridge, MA 02140","21 Mead St
Cambridge, MA 02140
(42.390043, -71.12522)","42.3901","-71.1252","Complete","2020-02-26T00:00:00.000","2020-07-16T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"NuWatt Energy","Installing a 4.55 kW electrical solar system on roof top using 14 solar panels","","No demolition required","None",,,"2020-04-01T00:00:00.000","Republic Waste Services, Tyngsborough,  MA ","Photovoltaic","4.55","325","","14","",,"1","","String Inverter","SolarEdge SE3800H-US","","Roof-Mount","","","","6033","0","12065","18098",""
"70490","10 Arlington St, Cambridge, MA 02140","10 Arlington St
Cambridge, MA 02140
(42.38643, -71.120528)","42.3864","-71.1205","Complete","2020-03-24T00:00:00.000","2020-07-15T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","22 solar panels installed on roof","","No demolition required","None",,,"2020-04-25T00:00:00.000","n/a no trash","Photovoltaic","8.3","375","","22","",,"22","","Micro-Inverter","Enphase IQ7PLUS-72-2-US","","Roof-Mount","","","","55680.95","0","9826.05","65507","New York Marine and General Insurance"
"78578","145 Broadway, Cambridge, MA 02142","145 Broadway
Cambridge, MA 02142
(42.364668, -71.088978)","42.3648","-71.0888","Complete","2020-06-25T00:00:00.000","2020-07-08T00:00:00.000",,,"Commercial / Mixed Use",,"Steel/Concrete, Non-Combustible (Type I/II)","297","21","Solworks Energy","Installation of 79.625kW solar installation located on two separate roof areas of 145 Broadway. &nbsp;We will be attaching our system to existing dunnage that was previously installed specifically for this solar installation as part of the original 145 Br","","No demolition required","Daily Removal",,,"2020-08-15T00:00:00.000","Solworks Energy dumpster located at our shop","Photovoltaic","79.625","325","","245","",,"2","","String Inverter","SolarEdge SE 30KUS and 33.3KUS","","Roof-Mount","","","","138786.2","0","59479.8","198266",""
"76965","98 Lexington Ave, Cambridge, MA 02138","98 Lexington Ave
Cambridge, MA 02138
(42.378481, -71.1405)","42.3785","-71.1407","Complete","2020-06-16T00:00:00.000","2020-07-08T00:00:00.000",,"true","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Richard Tobin CSL","Roof mounted, grid tied, solar array system. (6.2 kW)","","No demolition required","Daily Removal",,,"2020-07-09T00:00:00.000","Apex Solar Power","Photovoltaic","6.2","325","","19","",,"1","","Micro-Inverter","Solaredge","","Roof-Mount","","","","10478","0","10478","20956","New York Marine and Gen. Ins. Co"
"71804","70 Clarendon Ave, Cambridge, MA 02140","70 Clarendon Ave
Cambridge, MA 02140
(42.400835, -71.13083)","42.4008","-71.1307","Complete","2020-04-17T00:00:00.000","2020-06-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"ReVision Energy","Installation of (16) LG 375W Solar Modules on Rooftop.","","No demolition required","Daily Removal",,,"2020-07-31T00:00:00.000","1980 Turnpike St. North Andover, MA 01845","Photovoltaic","6","375","","16","",,"16","","Micro-Inverter","Enphase Energy IQ7Plus-72-2-US","","Roof-Mount","","","","4100","0","16400","20500","Zurich American Insurance"
"76188","48 Hubbard Ave, Cambridge, MA 02140","48 Hubbard Ave
Cambridge, MA 02140
(42.388687, -71.127584)","42.3886","-71.1276","Complete","2020-06-10T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","8.04 kW solar array on roof","","No demolition required","Daily Removal",,,"2020-07-10T00:00:00.000","Save that stuff inc at 17C Everburg rd Woburn MA","Photovoltaic","8.04","335","","24","",,"24","","Micro-Inverter","Enphase IQ7X","","Roof-Mount","","","","6110.4","0","18331.2","24441.6","Ace American Insurance Co"
"71769","29 Richard Ave, Cambridge, MA 02140","29 Richard Ave
Cambridge, MA 02140
(42.400903, -71.133042)","42.4009","-71.1332","Complete","2020-04-17T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","25 solar panels installed on roof","","No demolition required","None",,,"2020-04-30T00:00:00.000","n/a no trash","Photovoltaic","9.4","375","","25","",,"1","","String Inverter","SolarEdge SE7600H-US","","Roof-Mount","","","","28409.55","0","5013.45","33423","New York Marine and General Insurance"
"73615","204 Erie St, Cambridge, MA 02139","204 Erie St
Cambridge, MA 02139
(42.360394, -71.10823)","42.3604","-71.1083","Complete","2020-05-14T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Second Generation Energy LLC","Rooftop Solar Array Installation","","No demolition required","None",,,"2020-06-30T00:00:00.000","85 S Bow St, Milford, MA 01757","Photovoltaic","6.29","370","","17","",,"17","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","17210","0","4302","21512","Travelers Indemnity Co of I"
"76002","78 Holworthy St, Cambridge, MA 02138","78 Holworthy St
Cambridge, MA 02138
(42.376702, -71.150365)","42.3767","-71.1506","Complete","2020-06-09T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","8.71 kW solar array on roof","","No demolition required","Daily Removal",,,"2020-07-10T00:00:00.000","Save That Stuff Inc. ","Photovoltaic","8.71","335","","26","",,"26","","Micro-Inverter","Enphase IQ7plus","","Roof-Mount","","","","6336.53","0","19009.58","25346.11","Ace American Insurance Co"
"73428","236 Walden St, Unit 1, Cambridge, MA 02138","236 Walden St
Cambridge, MA 02138
(42.386069, -71.131277)","42.3864","-71.1302","Complete","2020-05-12T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy Operations","Installation of 12 solar panel system to the roof of house, to be interconnected with homes electrical system, rated at 3.78 kW","","No demolition required","Daily Removal",,,"2020-07-07T00:00:00.000","Tesla Energy 240 Ballardvale St Wilmington MA 01887","Photovoltaic","3.78","33.46","","12","",,"1","","String Inverter","SolarEdge SE3800H-US","","Roof-Mount","","","","3000","0","7500","10500","Zurich American Insurance Company"
"70567","2 Chetwynd Rd, Cambridge, MA 02140","2 Chetwynd Rd
Cambridge, MA 02140
(42.386229, -71.128857)","42.3863","-71.129","Complete","2020-03-11T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies","Installation of a new roof mounted 2.88 kW-AC photovoltaic solar panel system","","No demolition required","None",,,"2020-03-27T00:00:00.000","No debris","Photovoltaic","3.66","305","","12","",,"12","","Micro-Inverter","Enphase IQ7 Microinverter","","Roof-Mount","","","","5000","0","10008.31","15008.31","Travelers Property Casualty Company of America"
"74828","128 Lexington Ave, Cambridge, MA 02138","128 Lexington Ave
Cambridge, MA 02138
(42.379159, -71.140737)","42.3791","-71.1409","Complete","2020-06-01T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","de install and reinstall of solar panels","","No demolition required","None",,,"2020-06-15T00:00:00.000","n/a no trash","Photovoltaic","7.4","370","","20","",,"20","","Micro-Inverter","Enphase IQ7PLUS-72-2-US","","Roof-Mount","","","","29323.3","0","5174.7","34498","New York Marine and General Insurance"
"74124","120 Pleasant St, Cambridge, MA 02139","120 Pleasant St
Cambridge, MA 02139
(42.36098, -71.111804)","42.3609","-71.1117","Complete","2020-05-21T00:00:00.000","2020-06-22T00:00:00.000",,"true","Multi Family (3 or more dwelling units)","6","Wood (Type (IV/V)","30","3","SunBug Solar","44 solar panels installed on roof","","No demolition required","None",,,"2020-06-02T00:00:00.000","n/a no trash","Photovoltaic","18.09","350","","44","",,"1","","String Inverter","SolarEdge SE10000HUS","","Roof-Mount","","","","49322.1","0","8703.9","58026","New York Marine and General Insurance"
"70512","25 Hubbard Ave, Unit 2, Cambridge, MA 02140","25 Hubbard Ave
Cambridge, MA 02140
(42.388546, -71.12669)","42.3887","-71.1267","Complete","2020-03-25T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","29 solar panels installed on roof","","No demolition required","None",,,"2020-04-21T00:00:00.000","n/a no trash","Photovoltaic","10.1","350","","29","",,"1","","String Inverter","SolarEdge SE7600H-US","","Roof-Mount","","","","31317.4","0","5526.6","36844","New York Marine and General Insurance"
"76093","78 Holworthy St, Unit 2, Cambridge, MA 02138","78 Holworthy St
Cambridge, MA 02138
(42.376702, -71.150365)","42.3767","-71.1506","Complete","2020-06-10T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","15.08 kW solar array on roof with 45 panels&nbsp;","","No demolition required","Daily Removal",,,"2020-07-10T00:00:00.000","Save That Stuff Inc ","Photovoltaic","15.075","335","","45","",,"1","","String Inverter","SolarEdge SE10000H-US ","","Roof-Mount","","","","10627.88","0","31883.63","42511.51","Ace American Insurance Co"
"76458","322 Concord Ave, Unit 322, Cambridge, MA 02138","322 Concord Ave
Cambridge, MA 02138
(42.384275, -71.135074)","42.3842","-71.1352","Complete","2020-06-11T00:00:00.000","2020-06-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","15.08 kW Solar array on roof","","No demolition required","Daily Removal",,,"2020-07-22T00:00:00.000","Save That Stuff Inc at 17C Everburg Rd Woburn MA","Photovoltaic","15.08","335","","45","",,"1","","Micro-Inverter","SolarEdge SE10000H-US","","Roof-Mount","","","","10703.25","0","32109.75","42813","Ace American Insurance Co"
"76394","61 Market St, Cambridge, MA 02139","61 Market St
Cambridge, MA 02139
(42.369285, -71.097484)","42.3693","-71.0974","Complete","2020-06-11T00:00:00.000","2020-06-22T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","3","Wood (Type (IV/V)","32","2.5","Great Sky Solar","8.14 kW solar array on roof","","No demolition required","Daily Removal",,,"2020-07-16T00:00:00.000","Save That Stuff Inc at 17C Everburg Rd Woburn MA","Photovoltaic","8.14","370","","22","",,"22","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","5721.75","0","17165.25","22887","Ace American Insurance Co"
