"accession_number","last_name","first_name","artist_gender","title","year","location_name_of_site","location_1","location_description","interior_exterior","category_sculpture_work_on_paper_paintings_mural_electronic_media_temporary_programmatic","object_type","material","detail_material","size","additional_description","about_the_work"
"CAC06.01b","Katayama","Toshihiro","Male ","""Porter Square Landscape Design"" (landscape panel)","2006","Porter Square Plaza",,"At 1931 Mass Ave In front of the Porter Square Shopping Center shopping and directy across from the Porter Square T station","Exterior ","Sculpture ","Metal-Painted Steel","Tnemec painted steel","Concrete, natural granite boulders, Tnemec painted steel, plantings","W 258’ x D 94’ overall
Landscape wall (closest towards Dunkin):
H 47 ¼” x W 7’ 10 ¼” x D ¾”","Full plaza design between Mass Ave. and shopping Ctr.","The Porter Square Design Project improves the safety and function of Porter Square, with an emphasis on use by pedestrians, bicyclists, and transit users. Beginning with meetings of the Porter Square Citizen Advisory Committee in 1997, the city worked with the Porter Square Neighborhood Association, residents of Cambridge and Somerville, and the Porter Square businesses to develop a plan for the reconfiguration of Porter Square and its roadway design.

In accordance with the city's Public Art Ordinance, the Cambridge Arts Council commissioned artist Toshihiro Katayama to develop public art for the new plaza as the centerpiece of Porter Square. Katayama worked with landscape architect Cynthia Smith, members of the Porter Square Citizen Advisory Committee, and city staff to develop a bold design for the plaza. The goals of his design were to create a visual identity for the Square, integrate both sides of Massachusetts Avenue, unify the three parts of the plaza visually, and reduce the visual clutter of the busy intersection through simplification and clarity. Natural materials include stonewalls, Cape Ann granite boulders, and new trees and shrubs. Concrete pavers in light and dark grey create a pattern that addresses the entire width of the plaza in one visual sweep. A low steel wall and two free-standing panels continue this pattern with black and white graphics.

Toshihiro Katayama is Professor emeritus at Harvard University, where he taught for 30 years and served as the Director of the Carpenter Center for the Visual Arts. His work has been exhibited in more than 30 one-man exhibitions and he has created large-scale sculptures, murals, and environmental work in architectural spaces in the United States and Japan, including major work for the Ohara Art Museum in Kurashiki and the Panasonic Headquarters in Tokyo. In 1974, he collaborated with the poet Octavio Paz on a visual poetry book, Three Notations-Rotations, which was published jointly by Harvard University and the Museum of Modern Art in New York."
"CAC06.01c","Katayama","Toshihiro","Male ","""Porter Square Landscape Design"" (long wall panel)","2006","Porter Square Plaza",,"At 1931 Mass Ave In front of the Porter Square Shopping Center shopping and directy across from the Porter Square T station","Exterior ","Sculpture ","Metal-Painted Steel","Tnemec painted steel","Concrete, natural granite boulders, Tnemec painted steel, plantings","W 258’ x D 94’ overall
Long wall (that goes up the steps):
H 3’ 1” x W 55’ x D ¾”","Full plaza design between Mass Ave. and shopping Ctr.","The Porter Square Design Project improves the safety and function of Porter Square, with an emphasis on use by pedestrians, bicyclists, and transit users. Beginning with meetings of the Porter Square Citizen Advisory Committee in 1997, the city worked with the Porter Square Neighborhood Association, residents of Cambridge and Somerville, and the Porter Square businesses to develop a plan for the reconfiguration of Porter Square and its roadway design.

In accordance with the city's Public Art Ordinance, the Cambridge Arts Council commissioned artist Toshihiro Katayama to develop public art for the new plaza as the centerpiece of Porter Square. Katayama worked with landscape architect Cynthia Smith, members of the Porter Square Citizen Advisory Committee, and city staff to develop a bold design for the plaza. The goals of his design were to create a visual identity for the Square, integrate both sides of Massachusetts Avenue, unify the three parts of the plaza visually, and reduce the visual clutter of the busy intersection through simplification and clarity. Natural materials include stonewalls, Cape Ann granite boulders, and new trees and shrubs. Concrete pavers in light and dark grey create a pattern that addresses the entire width of the plaza in one visual sweep. A low steel wall and two free-standing panels continue this pattern with black and white graphics.

Toshihiro Katayama is Professor emeritus at Harvard University, where he taught for 30 years and served as the Director of the Carpenter Center for the Visual Arts. His work has been exhibited in more than 30 one-man exhibitions and he has created large-scale sculptures, murals, and environmental work in architectural spaces in the United States and Japan, including major work for the Ohara Art Museum in Kurashiki and the Panasonic Headquarters in Tokyo. In 1974, he collaborated with the poet Octavio Paz on a visual poetry book, Three Notations-Rotations, which was published jointly by Harvard University and the Museum of Modern Art in New York."
"CAC06.01d","Katayama","Toshihiro","Male ","""Porter Square Landscape Design"" (boulders)","2006","Porter Square Plaza",,"At 1931 Mass Ave In front of the Porter Square Shopping Center shopping and directy across from the Porter Square T station","Exterior ","Sculpture ","Stone ","Boulders ","Concrete, natural granite boulders, Tnemec painted steel, plantings","W 258’ x D 94’ overall","Full plaza design between Mass Ave. and shopping Ctr.","The Porter Square Design Project improves the safety and function of Porter Square, with an emphasis on use by pedestrians, bicyclists, and transit users. Beginning with meetings of the Porter Square Citizen Advisory Committee in 1997, the city worked with the Porter Square Neighborhood Association, residents of Cambridge and Somerville, and the Porter Square businesses to develop a plan for the reconfiguration of Porter Square and its roadway design.

In accordance with the city's Public Art Ordinance, the Cambridge Arts Council commissioned artist Toshihiro Katayama to develop public art for the new plaza as the centerpiece of Porter Square. Katayama worked with landscape architect Cynthia Smith, members of the Porter Square Citizen Advisory Committee, and city staff to develop a bold design for the plaza. The goals of his design were to create a visual identity for the Square, integrate both sides of Massachusetts Avenue, unify the three parts of the plaza visually, and reduce the visual clutter of the busy intersection through simplification and clarity. Natural materials include stonewalls, Cape Ann granite boulders, and new trees and shrubs. Concrete pavers in light and dark grey create a pattern that addresses the entire width of the plaza in one visual sweep. A low steel wall and two free-standing panels continue this pattern with black and white graphics.

Toshihiro Katayama is Professor emeritus at Harvard University, where he taught for 30 years and served as the Director of the Carpenter Center for the Visual Arts. His work has been exhibited in more than 30 one-man exhibitions and he has created large-scale sculptures, murals, and environmental work in architectural spaces in the United States and Japan, including major work for the Ohara Art Museum in Kurashiki and the Panasonic Headquarters in Tokyo. In 1974, he collaborated with the poet Octavio Paz on a visual poetry book, Three Notations-Rotations, which was published jointly by Harvard University and the Museum of Modern Art in New York."
"CAC06.01a","Katayama","Toshihiro","Male ","""Porter Square Landscape Design"" (portrait panel)","2006","Porter Square Plaza",,"At 1931 Mass Ave In front of the Porter Square Shopping Center shopping and directy across from the Porter Square T station","Exterior ","Sculpture ","Metal-Painted Steel","Tnemec painted steel","Concrete, natural granite boulders, Tnemec painted steel, plantings","W 258’ x D 94’ overall
Portrait wall (in front of Healthworks):
H 5’ 11 1/8” x W 3’ 11” x D ¾”","Full plaza design between Mass Ave. and shopping Ctr.","The Porter Square Design Project improves the safety and function of Porter Square, with an emphasis on use by pedestrians, bicyclists, and transit users. Beginning with meetings of the Porter Square Citizen Advisory Committee in 1997, the city worked with the Porter Square Neighborhood Association, residents of Cambridge and Somerville, and the Porter Square businesses to develop a plan for the reconfiguration of Porter Square and its roadway design.

In accordance with the city's Public Art Ordinance, the Cambridge Arts Council commissioned artist Toshihiro Katayama to develop public art for the new plaza as the centerpiece of Porter Square. Katayama worked with landscape architect Cynthia Smith, members of the Porter Square Citizen Advisory Committee, and city staff to develop a bold design for the plaza. The goals of his design were to create a visual identity for the Square, integrate both sides of Massachusetts Avenue, unify the three parts of the plaza visually, and reduce the visual clutter of the busy intersection through simplification and clarity. Natural materials include stonewalls, Cape Ann granite boulders, and new trees and shrubs. Concrete pavers in light and dark grey create a pattern that addresses the entire width of the plaza in one visual sweep. A low steel wall and two free-standing panels continue this pattern with black and white graphics.

Toshihiro Katayama is Professor emeritus at Harvard University, where he taught for 30 years and served as the Director of the Carpenter Center for the Visual Arts. His work has been exhibited in more than 30 one-man exhibitions and he has created large-scale sculptures, murals, and environmental work in architectural spaces in the United States and Japan, including major work for the Ohara Art Museum in Kurashiki and the Panasonic Headquarters in Tokyo. In 1974, he collaborated with the poet Octavio Paz on a visual poetry book, Three Notations-Rotations, which was published jointly by Harvard University and the Museum of Modern Art in New York."
"CAC88.03","Ryerson","Mitch","Male","""Front Desk""","1988","Library/ Boudreau Branch",,"Located at 245 Concord Ave, serving as the library's card catalog and main circulation desk","Interior ","Sculpture ","Wood-Painted","Birch, cherry and maple wood ","Birch, cherry, maple wood","10'x10'","Relief","The sculptural desk made of birch, cherry, and maple wood and painted in vibrant colors, serves as the library's card catalog and main circulation desk. The front of the desk is decorated with a carved panel that depicts neighborhood buildings, including St. Peter's Church and the Harvard Observatory. A prime example of art-furniture, the desk helps shape the character of the library, while serving both decorative and functional purposes.

Ryerson says that furniture appeals to him because the viewer can interact with it. His work invites a connection that is often hard to obtain with other fine arts, such as sculpture. He feels the intimacy and casualness of his work make it less intimidating to people. ""I want people to be able to approach my work,"" he says. ""My artwork isn't about heavy existential crises - it's about feeling good, about experiencing pleasure.""

Ryerson has operated Ryerson Studios located in Cambridge for many years, making custom furniture sold through galleries and on a commission basis. Originally a boat builder in Maine, he shifted into furniture because, as he says, it gave him a ""freedom of expression."" In 1998 he received the Boston Society of Arts and Crafts artist award. The society is the oldest nonprofit craft organization in America and awarded Ryerson the prize for ""showing mastery in his medium by creating original and creative contemporary crafts.""

"
"CAC90.02","Lichtman","Linda","Female ","""Landscape Frieze in Glass""","1990","North Cambridge Senior Center",,"2050 Massachusetts Avenue","Interior","Sculpture ","Stained glass","Stained glass","Etched, stained glass, painted and leaded","18""x20' front wall","Landscape Frieze","These five panels of etched, stained and leaded glass run along the 20'-long glass window in the lobby of the Cambridge Senior Center. ""I work with glass so that it will reflect nature and be alive to light, constantly changing like all things in nature,"" Lichtman says. ""I tear away the surface of the glass with hydrofluoric acid or build up layers of paints, transparent enamels, and silver stain to increase richness and density."" From this hazardous process emerges the most delicate of designs. Lichtman explains that each specific piece of glass etches differently. The result is the abstract imagery in ""Landscape Frieze in Glass,"" which illumines the large window in the Cambridge Senior Center, as though the glass itself contained the light.

Lichtman earned her BFA in painting from Massachusetts College of Art in 1974. She studied with a master glass artist Patrick Reyntiens at Burleighfiled House in England and apprenticed to other glass artists in the U.K., Canada and Germany before continuing studies at the Museum School in Boston. Lichtman has lived and worked in Cambridge since 1978."
"CAC87.01","Wainwright","William","Male ","""Never Green Tree""","1987","Lechmere Canal Park",,"Between Cambridge Street, First Street and the Galleria Mall; on a raised plaza at the north end of the Thomas Graves Landing ","Exterior ","Sculpture ","Metal-Mixed Media","Steel, aluminum, mylar ","Steel, aluminum, Mylar","35' x 8'","Sculpture","The steel frame that forms the 'trunk' of the wind sculpture is camouflaged by 'leaves' made of aluminum cubes. When the wind activates the cubes, the diffraction grading (mylar) surface which covers the leaves deflects light into constantly changing prismatic colors. The sculpture reflects in the water of the canal and the windows of surrounding buildings, multiplying itself and the sun rays it catches.

William Wainwright deserves to be called a 20th century ""renaissance artist,"" applying his professional training in both architecture and engineering to create complex and innovative mobile sculptures. Besides his creative contribution to art, he holds two U.S. patents. Wainwright studied at Purdue University, Cornell, the Institute of Design in Chicago, and M.I.T. He taught architecture at Harvard Graduate School of Design for a number of years and his sculptures have been exhibited in numerous technological and art venues alike"
"CAC86.08","Dorrien","Carlos","Male ","""Quiet Cornerstone""","1986","Winthrop Park, Harvard Square",,"JFK and Mount Auburn St. ","Exterior ","Sculpture ","Stone ","Granite ","Granite","2' x 8' x 11'","Large horizontal sculpture on ground in middle of park, JFK & Winthrop Sts.","The words ""Newtowne Market"" are partially carved into ""Quiet Cornerstone"" below a broken cornice, as though the sculpture was a remnant of a fallen lintel from the long-ago market. The other side of the sculpture is rough-hewn stone, a showcase for the granite that Dorrien selected for its texture and shading. On this same side are three steps, also suggesting that the piece is a ruin, which the sculptor painstakingly cut into the stone, using a time-honored method.

Dorrien states that his ""work is a marriage of many influences."" In ""Quiet Cornerstone"", he has utilized stonecutting, an ancient tradition, whereas the right angled cornice and lettering speak more to Western European tradition. He believes that the passion an artist has for his material is translated in his work. ""Even with a public piece one wants to make beautiful objects, to provoke questions, to make a personal statement; but finally public art is a gift to others, and if you love your medium, that magic comes through.""

Dorrien was born in Buenos Aires, Argentina. He studied at the Montserrat School of Art and the Massachusetts College of Art, and has taught at Bentley College, and the New England School of Art and presently teaches at Wellesley College. He has several public art installations in Massachusetts, and has shown widely in the Boston area.

"
"CAC06.03b","Thurston","Randal","Male ","""Yerxa Road Underpass"" (North facing trellis)","2006","Yerxa Road Underpass (under Fitchburg commuter rail line)",,"Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line ","Exterior ","Sculpture ","Metal-Painted Steel","Tnemec Painted Steel","Ceramic tiles ainted and sandblasted ","Archway-Trellis: H 9'6"" x W 15 4 ½”","70 painted steel birds mounted along ramp wall; 2 portal frames; etched and painted ceramic tile walls in tunnel","The Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line and links the two neighborhoods on either side of the tracks. Artist Randal Thurston has created a striking design for the double entrance to the tunnel and the 120-foot ramp that will slope gently into and out of the tunnel.

These preparatory drawings and cut-outs show some of the ideas the artist has explored. The design incorporates his characteristic silhouettes - of tree branches and roots, birds in flight, vines, and butterflies - and plays with perceptions of descending and ascending, positive and negative space, and abstraction and realism. The materials used will be powder-coated steel and concrete. The post and lintel form over the two entrances will be framed with artwork as well. The artist has written, ""I want the primary experience of seeing the tunnel and slowly approaching it to be one of wonder and curiosity."""
"CAC06.03e","Thurston","Randal","Male ","""Yerxa Road Underpass"" (South side birds)","2006","Yerxa Road Underpass (under Fitchburg commuter rail line)",,"Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line ","Exterior ","Sculpture ","Metal-Painted Steel","Tnemec Painted Steel","Ceramic tiles ainted and sandblasted ","Overall Area: 11'1"" H x 23'L","70 painted steel birds mounted along ramp wall; 2 portal frames; etched and painted ceramic tile walls in tunnel","The Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line and links the two neighborhoods on either side of the tracks. Artist Randal Thurston has created a striking design for the double entrance to the tunnel and the 120-foot ramp that will slope gently into and out of the tunnel.

These preparatory drawings and cut-outs show some of the ideas the artist has explored. The design incorporates his characteristic silhouettes - of tree branches and roots, birds in flight, vines, and butterflies - and plays with perceptions of descending and ascending, positive and negative space, and abstraction and realism. The materials used will be powder-coated steel and concrete. The post and lintel form over the two entrances will be framed with artwork as well. The artist has written, ""I want the primary experience of seeing the tunnel and slowly approaching it to be one of wonder and curiosity."""
"CAC06.03a","Thurston","Randal","Male ","""Yerxa Road Underpass"" (North side birds)","2006","Yerxa Road Underpass (under Fitchburg commuter rail line)",,"Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line ","Exterior ","Sculpture ","Metal-Painted Steel","Tnemec Painted Steel","Ceramic tiles ainted and sandblasted ",,"70 painted steel birds mounted along ramp wall; 2 portal frames; etched and painted ceramic tile walls in tunnel","The Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line and links the two neighborhoods on either side of the tracks. Artist Randal Thurston has created a striking design for the double entrance to the tunnel and the 120-foot ramp that will slope gently into and out of the tunnel.

These preparatory drawings and cut-outs show some of the ideas the artist has explored. The design incorporates his characteristic silhouettes - of tree branches and roots, birds in flight, vines, and butterflies - and plays with perceptions of descending and ascending, positive and negative space, and abstraction and realism. The materials used will be powder-coated steel and concrete. The post and lintel form over the two entrances will be framed with artwork as well. The artist has written, ""I want the primary experience of seeing the tunnel and slowly approaching it to be one of wonder and curiosity."""
"CAC06.03d","Thurston","Randal","Male ","""Yerxa Road Underpass"" (South facing trellis)","2006","Yerxa Road Underpass (under Fitchburg commuter rail line)",,"Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line ","Exterior ","Sculpture ","Metal-Painted Steel","Tnemec Painted Steel","Ceramic tiles ainted and sandblasted ","Archway-Trellis: H 9'6"" x W 15 4 ½”","70 painted steel birds mounted along ramp wall; 2 portal frames; etched and painted ceramic tile walls in tunnel","The Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line and links the two neighborhoods on either side of the tracks. Artist Randal Thurston has created a striking design for the double entrance to the tunnel and the 120-foot ramp that will slope gently into and out of the tunnel.

These preparatory drawings and cut-outs show some of the ideas the artist has explored. The design incorporates his characteristic silhouettes - of tree branches and roots, birds in flight, vines, and butterflies - and plays with perceptions of descending and ascending, positive and negative space, and abstraction and realism. The materials used will be powder-coated steel and concrete. The post and lintel form over the two entrances will be framed with artwork as well. The artist has written, ""I want the primary experience of seeing the tunnel and slowly approaching it to be one of wonder and curiosity."""
"CAC06.03c","Thurston","Randal","Male ","""Yerxa Road Underpass"" (ceramic tiles)","2006","Yerxa Road Underpass (under Fitchburg commuter rail line)",,"Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line ","Exterior ","Sculpture ","Tiles-Ceramic","Ceramic tiles","Ceramic tiles ainted and sandblasted ","Tiles Underpass: 2 walls 6'3"" H x 52'6"" L each","70 painted steel birds mounted along ramp wall; 2 portal frames; etched and painted ceramic tile walls in tunnel","The Yerxa Road Underpass in North Cambridge provides pedestrian passage under the Fitchburg commuter rail line and links the two neighborhoods on either side of the tracks. Artist Randal Thurston has created a striking design for the double entrance to the tunnel and the 120-foot ramp that will slope gently into and out of the tunnel.

These preparatory drawings and cut-outs show some of the ideas the artist has explored. The design incorporates his characteristic silhouettes - of tree branches and roots, birds in flight, vines, and butterflies - and plays with perceptions of descending and ascending, positive and negative space, and abstraction and realism. The materials used will be powder-coated steel and concrete. The post and lintel form over the two entrances will be framed with artwork as well. The artist has written, ""I want the primary experience of seeing the tunnel and slowly approaching it to be one of wonder and curiosity."""
"CAC97.03b","Taho","Ritsuko","Female  ","""Multicultural Manifestoes"" (small column on island, N on Mass Ave near intersection)","1997","Carl Barron Plaza, Central Square",,"Intersection of Massachusetts Avuenue and River Street","Exterior ","Sculpture ","Mixed media ","Glass, brick, brass, granite ","Glass, brass, brick, granite","31""H x 18.25""Dia","Multiple elements in half-acre plaza","This half-acre installation in the heart of Central Square reveals the inner hopes of Cantabrigians of all ages and backgrounds. Taho spent five months soliciting ""dream statements"" via public meetings, workshops, and ""dream collection boxes"" around the Square. She then inscribed selections on six rings of brass cylinders. The statements range from personal ambitions (becoming a teacher, veterinarian, or dancer; finishing college) to goals for the world at large (ending racism and pollution, increasing tolerance and unity). Three of the scroll rings rest on a pillar of frosted glass bearing the word ""dream"" in 48 languages. These three ""dream towers"" (one shown here) are internally lit, providing a comforting glow for nighttime passersby.  Taho received a BFA and MFA in design from Musashino Art University in Tokyo and an MFA in sculpture from Yale University. She has exhibited her work in group and solo exhibitions at museums and galleries around the world and received numerous commissions for temporary and permanent public installations in the U.S. and Japan.

"
"CAC97.03d","Taho","Ritsuko","Female  ","""Multicultural Manifestoes"" (tall column at granite bench, S on Mass Ave, near T entrance)","1997","Carl Barron Plaza, Central Square",,"Intersection of Massachusetts Avuenue and River Street","Exterior ","Sculpture ","Mixed media ","Glass, brick, brass, granite ","Glass, brass, brick, granite","96""H x 30.5""Dia","Multiple elements in half-acre plaza","This half-acre installation in the heart of Central Square reveals the inner hopes of Cantabrigians of all ages and backgrounds. Taho spent five months soliciting ""dream statements"" via public meetings, workshops, and ""dream collection boxes"" around the Square. She then inscribed selections on six rings of brass cylinders. The statements range from personal ambitions (becoming a teacher, veterinarian, or dancer; finishing college) to goals for the world at large (ending racism and pollution, increasing tolerance and unity). Three of the scroll rings rest on a pillar of frosted glass bearing the word ""dream"" in 48 languages. These three ""dream towers"" (one shown here) are internally lit, providing a comforting glow for nighttime passersby.  Taho received a BFA and MFA in design from Musashino Art University in Tokyo and an MFA in sculpture from Yale University. She has exhibited her work in group and solo exhibitions at museums and galleries around the world and received numerous commissions for temporary and permanent public installations in the U.S. and Japan.

"
"CAC97.03f","Taho","Ritsuko","Female  ","""Multicultural Manifestoes"" (small column on island, SW on Magazine St near bus stop)","1997","Carl Barron Plaza, Central Square",,"Intersection of Massachusetts Avuenue and River Street","Exterior ","Sculpture ","Mixed media ","Glass, brick, brass, granite ","Glass, brass, brick, granite","42""H x 18.25""Dia","Multiple elements in half-acre plaza","This half-acre installation in the heart of Central Square reveals the inner hopes of Cantabrigians of all ages and backgrounds. Taho spent five months soliciting ""dream statements"" via public meetings, workshops, and ""dream collection boxes"" around the Square. She then inscribed selections on six rings of brass cylinders. The statements range from personal ambitions (becoming a teacher, veterinarian, or dancer; finishing college) to goals for the world at large (ending racism and pollution, increasing tolerance and unity). Three of the scroll rings rest on a pillar of frosted glass bearing the word ""dream"" in 48 languages. These three ""dream towers"" (one shown here) are internally lit, providing a comforting glow for nighttime passersby.  Taho received a BFA and MFA in design from Musashino Art University in Tokyo and an MFA in sculpture from Yale University. She has exhibited her work in group and solo exhibitions at museums and galleries around the world and received numerous commissions for temporary and permanent public installations in the U.S. and Japan.

"
"CAC97.03c","Taho","Ritsuko","Female  ","""Multicultural Manifestoes"" (small column on island, S on Mass Ave near T entrance)","1997","Carl Barron Plaza, Central Square",,"Intersection of Massachusetts Avuenue and River Street","Exterior ","Sculpture ","Mixed media ","Glass, brick, brass, granite ","Glass, brass, brick, granite","42""H x 18.25""Dia","Multiple elements in half-acre plaza","This half-acre installation in the heart of Central Square reveals the inner hopes of Cantabrigians of all ages and backgrounds. Taho spent five months soliciting ""dream statements"" via public meetings, workshops, and ""dream collection boxes"" around the Square. She then inscribed selections on six rings of brass cylinders. The statements range from personal ambitions (becoming a teacher, veterinarian, or dancer; finishing college) to goals for the world at large (ending racism and pollution, increasing tolerance and unity). Three of the scroll rings rest on a pillar of frosted glass bearing the word ""dream"" in 48 languages. These three ""dream towers"" (one shown here) are internally lit, providing a comforting glow for nighttime passersby.  Taho received a BFA and MFA in design from Musashino Art University in Tokyo and an MFA in sculpture from Yale University. She has exhibited her work in group and solo exhibitions at museums and galleries around the world and received numerous commissions for temporary and permanent public installations in the U.S. and Japan.

"
"CAC97.03e","Taho","Ritsuko","Female  ","""Multicultural Manifestoes"" (tallest column at granite wave bench, SW on Magazine St near bus stop)","1997","Carl Barron Plaza, Central Square",,"Intersection of Massachusetts Avuenue and River Street","Exterior ","Sculpture ","Mixed media ","Glass, brick, brass, granite ","Glass, brass, brick, granite","112""H x 30.5""Dia","Multiple elements in half-acre plaza","This half-acre installation in the heart of Central Square reveals the inner hopes of Cantabrigians of all ages and backgrounds. Taho spent five months soliciting ""dream statements"" via public meetings, workshops, and ""dream collection boxes"" around the Square. She then inscribed selections on six rings of brass cylinders. The statements range from personal ambitions (becoming a teacher, veterinarian, or dancer; finishing college) to goals for the world at large (ending racism and pollution, increasing tolerance and unity). Three of the scroll rings rest on a pillar of frosted glass bearing the word ""dream"" in 48 languages. These three ""dream towers"" (one shown here) are internally lit, providing a comforting glow for nighttime passersby.  Taho received a BFA and MFA in design from Musashino Art University in Tokyo and an MFA in sculpture from Yale University. She has exhibited her work in group and solo exhibitions at museums and galleries around the world and received numerous commissions for temporary and permanent public installations in the U.S. and Japan.

"
"CAC97.03a","Taho","Ritsuko","Female  ","""Multicultural Manifestoes"" (single column with art  plaque)","1997","Carl Barron Plaza, Central Square",,"Intersection of Massachusetts Avuenue and River Street","Exterior ","Sculpture ","Mixed media ","Glass, brick, brass, granite ","Glass, brass, brick, granite","80.75""H x 30.5""Dia","Multiple elements in half-acre plaza","This half-acre installation in the heart of Central Square reveals the inner hopes of Cantabrigians of all ages and backgrounds. Taho spent five months soliciting ""dream statements"" via public meetings, workshops, and ""dream collection boxes"" around the Square. She then inscribed selections on six rings of brass cylinders. The statements range from personal ambitions (becoming a teacher, veterinarian, or dancer; finishing college) to goals for the world at large (ending racism and pollution, increasing tolerance and unity). Three of the scroll rings rest on a pillar of frosted glass bearing the word ""dream"" in 48 languages. These three ""dream towers"" (one shown here) are internally lit, providing a comforting glow for nighttime passersby.  Taho received a BFA and MFA in design from Musashino Art University in Tokyo and an MFA in sculpture from Yale University. She has exhibited her work in group and solo exhibitions at museums and galleries around the world and received numerous commissions for temporary and permanent public installations in the U.S. and Japan.

"
"CAC97.03g","Taho","Ritsuko","Female  ","""Multicultural Manifestoes"" (small column on island, NW on Magazine St near intersection)","1997","Carl Barron Plaza, Central Square",,"Intersection of Massachusetts Avuenue and River Street","Exterior ","Sculpture ","Mixed media ","Glass, brick, brass, granite ","Glass, brass, brick, granite","31""H x 18.25""Dia","Multiple elements in half-acre plaza","This half-acre installation in the heart of Central Square reveals the inner hopes of Cantabrigians of all ages and backgrounds. Taho spent five months soliciting ""dream statements"" via public meetings, workshops, and ""dream collection boxes"" around the Square. She then inscribed selections on six rings of brass cylinders. The statements range from personal ambitions (becoming a teacher, veterinarian, or dancer; finishing college) to goals for the world at large (ending racism and pollution, increasing tolerance and unity). Three of the scroll rings rest on a pillar of frosted glass bearing the word ""dream"" in 48 languages. These three ""dream towers"" (one shown here) are internally lit, providing a comforting glow for nighttime passersby.  Taho received a BFA and MFA in design from Musashino Art University in Tokyo and an MFA in sculpture from Yale University. She has exhibited her work in group and solo exhibitions at museums and galleries around the world and received numerous commissions for temporary and permanent public installations in the U.S. and Japan.

"
"CAC80.08","Phillips","David","Male ","""Stone Work""","1980","Riverside Press Park",,"River Street and Memorial Drive","Exterior ","Sculpture ","Bronze ","Bronze, granite ","Bronze, granite","Overall: 25"" x 9' (diameter)","Large granite/bronze boulders in sections","This two-part stone and bronze piece is situated on a paved area at the top of a hill in Riverside Press Park. One boulder has been sliced into four parts. The parts have been reproduced in bronze, and then the resulting eight units have been rearranged into two new ""boulders,"" one with three stone sections and one bronze section, and the other with the remaining bronze sections."
"CAC79.09b","Judelson","David","Male ","Untitled (Franklin St entrance)","1979","Library/ Central Square ",,"Check out desk, Pearl Street, and Courtyard entrances ","Exterior","Sculpture ","Tiles-Ceramic in Floor","Ceramic ","Ceramic","19""H x 43.75""W",,"Three clusters of ceramic tiles are embedded in the brick paving at the check out desk and at both the Pearl Street and courtyard entrances of the library. On an August day in 1979, David Judelson recorded the library transactions by embossing the tiles in front of the check out desk with impressions of books, library cards, date stamps, names of kids and librarians, footprints and a projector reel.

The tiles at the courtyard entrance are impressions made from the library sign above the door. At the Pearl Street entrance, the tiles play on a visual pun. They depict four square objects which can be seen from the library, including a set of pay-phone buttons. On the inside square is the impression of a branch, which makes it the Central Square Branch.

David Judelson originally pursued architecture as an undergraduate and graduate student at M.I.T, but became increasingly interested in ceramics. He studied at the Haystack Mountain School of Crafts in the 1970s, and has pursued art ever since. His many large-scale public commissions include a sculptural rooftop terrace for Scholastic, Inc., in New York. He also has exhibited his work in numerous group and solo exhibitions. He spent many years living in the Boston area before moving to New York City."
"CAC79.09a","Judelson","David","Male ","Untitled (Pearl St entrance)","1979","Library/ Central Square ",,"Check out desk, Pearl Street, and Courtyard entrances ","Exterior ","Sculpture ","Tiles-Ceramic in Floor","Ceramic ","Ceramic","41""H x 40.5""W",,"Three clusters of ceramic tiles are embedded in the brick paving at the check out desk and at both the Pearl Street and courtyard entrances of the library. On an August day in 1979, David Judelson recorded the library transactions by embossing the tiles in front of the check out desk with impressions of books, library cards, date stamps, names of kids and librarians, footprints and a projector reel.

The tiles at the courtyard entrance are impressions made from the library sign above the door. At the Pearl Street entrance, the tiles play on a visual pun. They depict four square objects which can be seen from the library, including a set of pay-phone buttons. On the inside square is the impression of a branch, which makes it the Central Square Branch.

David Judelson originally pursued architecture as an undergraduate and graduate student at M.I.T, but became increasingly interested in ceramics. He studied at the Haystack Mountain School of Crafts in the 1970s, and has pursued art ever since. His many large-scale public commissions include a sculptural rooftop terrace for Scholastic, Inc., in New York. He also has exhibited his work in numerous group and solo exhibitions. He spent many years living in the Boston area before moving to New York City."
