"district","survey_year","what_is_the_primary_purpose_for_being_in_district_today","what_particular_businesses_are_you_visiting_today","please_tell_me_3_types_of_businesses_you_would_like_to_see_in_the_district_that_are_not_here_now","which_types_of_businesses_would_you_like_to_see_in_district","how_often_do_you_use_services_or_shops_in_district","how_long_is_your_average_visit_outside_of_work_to_district","how_do_you_most_frequently_get_to_the_district","ranking_of_barbers_hair_salons","ranking_of_bars","ranking_of_sporting_goods","ranking_of_home_goods","ranking_of_coffee_shops","ranking_of_convenience_stores","ranking_of_office_supply_stores","ranking_of_restaurants_take_out","ranking_of_restaurants_stores","ranking_of_dry_cleaners_tailors","ranking_of_fitness_centers_gyms","ranking_of_grocery_stores","ranking_of_movie_theaters_entertainment","ranking_of_food_trucks","ranking_of_apparel_clothing_stores","ranking_of_specialty_retail","ranking_of_pharmacy","ranking_of_specialty_food_stores","ranking_of_florists","ranking_of_book_stores","ranking_of_farmer_s_markets","ranking_of_hardware_stores","ranking_of_accessories_stores_shoes_jewelry","ranking_of_healthcare_dentists_doctors","do_you_want_more_barbers_hair_salons","do_you_want_more_bars","do_you_want_more_sporting_goods_stores","do_you_want_more_home_goods_stores","do_you_want_more_coffee_shops","do_you_want_more_convenience_stores","do_you_want_more_office_supply_stores","do_you_want_more_restaurants_take_out","do_you_want_more_restaurants_sit_down","do_you_want_more_dry_cleaners_tailors","do_you_want_more_fitness_centers_gyms","do_you_want_more_grocery_stores","do_you_want_more_movie_theaters_entertainment","do_you_want_more_food_trucks","do_you_want_more_apparel_clothing_stores","do_you_want_more_specialty_retail","do_you_want_more_pharmacies","do_you_want_more_specialty_food_stores","do_you_want_more_book_stores","do_you_want_more_florists","do_you_want_more_farmer_s_markets","do_you_want_more_hardware_stores","do_you_want_more_accessory_stores_jewelry_shoes","do_you_want_more_healthcare_offices_doctors_dentists","how_many_times_a_month_do_you_come_to_district_for_dining_entertainment_in_evening","how_many_times_a_month_do_you_come_to_district_for_dining_in_evening","how_many_times_a_month_do_you_come_to_district_for_entertainment_in_evening","what_would_make_you_shop_visit_more_often_in_district","what_discourages_you_from_shopping_in_district","how_would_you_rate_access_to_parking","how_would_you_rate_access_to_public_transit","how_would_you_rate_the_range_of_goods_and_services_available","how_would_you_rate_the_quality_of_goods_and_services_available","how_would_you_rate_the_price_of_goods_and_services_available","how_would_you_rate_the_friendliness_of_the_district","how_would_you_rate_the_attractiveness_of_the_district","how_would_you_rate_the_cleanliness_of_the_district","how_would_you_rate_the_infrastructure_of_the_district","how_would_you_rate_the_safety_of_the_district","how_would_you_rate_the_business_hours_of_the_district","how_would_you_rate_the_presence_of_independent_businesses_in_the_district","how_would_you_rate_the_cultural_attractions_of_the_district","how_would_you_rate_the_outdoor_activities_and_nightlife_in_the_district","how_important_is_parking","how_important_is_access_to_public_transit","how_important_is_the_range_of_goods_and_services_available","how_important_is_the_quality_of_goods_and_services_available","how_important_is_the_price_of_goods_and_services_available","how_important_is_the_friendliness_of_the_district","how_important_is_the_attractiveness_of_the_district","how_important_is_the_cleanliness_of_the_district","how_important_is_the_infrastructure_in_the_district","how_important_is_the_safety_of_the_district","how_important_are_the_business_hours_within_the_district","how_important_is_the_presence_of_independent_businesses","how_important_is_the_presence_of_cultural_events_in_the_district","how_important_is_the_availability_of_outdoor_activities_and_nightlife_in_the_district","residency","do_you_work_in_cambridge","do_you_go_to_school_in_cambridge","gender","age","language","homeownership","ethinicity","race","what_is_one_word_you_use_to_decribe_the_district","what_would_you_change_abou_the_district","what_would_you_keep_about_the_district","what_would_you_eliminate_from_the_district"
"Central Square ","2009","Shopping, Dining, Post Office, City Services (e.g. City Hall, Senior Center)","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Movie Theater, Specialty Food Shop (e.g. cheese shop, butcher)","2-3 Times Per Month","[Question Not Included in This District's Survey]","Walk","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Good","Good","[Question Not Included in This District's Survey]","Good","Good","[Question Not Included in This District's Survey]","Fair","[Question Not Included in This District's Survey]","Fair","Good","Good","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","No","Female","45-54","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","White","[Question Not Included in This District's Survey]","It would be nice to have Central Sq be a place that teenagers want to hang out in. My teenage children (CRLS) do not like the feel of Central Sq and generally go to Harvard Sq to hang out. My daughter says she is generally creeped out; I believe we can find a balance among all people who are drawn to Central Sq so we can still serve people in need without it feeling like a ""slum"" (pardon the expression)
Survey feedback: I don't do all the things the survey made me fill out but I couldn't submit without tagging something. Also scrolling was a pain and hard to track the question with the answer","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]"
"Alewife & Fresh Pond ","2015",,"Work","None","[Question Not Included in This District's Survey]","Once per week","Less than an Hour","Drive",,"[Question Not Included in This District's Survey]",,,,,,"Fair","Fair",,,,,"Good",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Rarely/Never","Rarely/Never","Rarely/Never",,"[Question Not Included in This District's Survey]","Poor","Fair","Fair","Fair",,,,"Fair","Poor","Fair","Fair",,"Poor","Poor",,,,,,,,,,,,,,,"No","Yes","No","Male","55-59","English","Own",,"White","under construction","Auto access is poor during peak commuting hours, and if you are traveling to/from somewhere not on the red line, transit access isn't good either.  Besides the poorly designed intersection of Route 2 and Alewife Brook Parkway, the terrible auto accessibility for the business on CambridgePark Drive during peak periods is a major discouraging factor in traveling here.  ","Actually, I hope my employer decides not to keep our workplace here.","The construction, which apparently will continued for a few more years.  After it's done, there will be even more traffic."
"Alewife & Fresh Pond ","2015",,"Work","Restaurant (takeaway), Bank, UPS/Post Office","[Question Not Included in This District's Survey]","3-5 Times Per Week",,"Bike","Poor","[Question Not Included in This District's Survey]","Fair",,"Poor","Fair","Good","Fair","Poor",,"Poor","Fair","Fair","Good","Poor","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Rarely/Never","Rarely/Never","Rarely/Never","OTHER: Traffic management","[Question Not Included in This District's Survey]","Fair","Fair","Fair","Poor",,"Poor",,"Poor","Poor","Fair","Fair","Poor","Poor","Poor",,,,,,,,,,,,,,,"No","Yes","No","Male","35-44","English","Own",,"White","Traffic + traffic","Honestly, it's a brutal traffic flow any time of day, 365 days a year. It's four miles from my house, but suffering through the congestion of the Route 2/Route 16 exchange and the Fresh Pond rotary area is so daunting that I find every excuse to NOT travel in that direction. Which is a shame, because there are some nice things to be had there. ","Panera, Whole Foods, Chipotle, Bon Mi, CVS, Starbucks, Staples","McDonalds, traffic."
"Inman Square ","2014","Dining","Hardware store, S&S","Boutiques, beauty salon, grocery store","[Question Not Included in This District's Survey]",,"2-3 hours","Walk","Poor","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Fair","[Question Not Included in This District's Survey]","Good","Good","Good","Poor","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","Fair ","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","[Question Not Included in This District's Survey]","No","No","No","Yes","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","Yes","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","1-2 times","1-2 times","1-2 times","Parking","[Question Not Included in This District's Survey]","Poor","Fair","Fair","Fair","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","Good","Good","Good","Fair","Fair","Fair","Good","Very","Somewhat","Somewhat","Somewhat","[Question Not Included in This District's Survey]","Very","[Question Not Included in This District's Survey]","Very","Very","Very","Very","Very","Somewhat","Somewhat","No","No",,"Female","65-74","English","Own",,"Black","Good","Shop hours ","Boutiques","Empty spaces "
"Alewife & Fresh Pond ","2015",,"Work",,"[Question Not Included in This District's Survey]","Once Per Month","Less than an Hour","Drive",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","Poor","Good","Poor","Poor",,,,,"Poor",,,,,,,,,,,,,,,,,,,,"No","Yes","No","Male","35-44","English","Own",,"White","poorly designed","everything relating to traffic - intersections, rotaries, traffic signals, roadway signage and markings are all awful.  Accomodations for bicycles are half asses and end up making things worse.  There is zero planning apparent

I only come to this area because it is where I work.",,
"Central Square ","2009","Shopping, Arts/Entertainment Venue, Dining, City Services (e.g. City Hall, Senior Center)","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Independent Boutiques/Specialty Retail, Affordable, Sit-Down Restaurants, Movie Theater, Bookstore, Bakeries/Coffee Shops, Artisan Spaces (e.g. art galleries, performance venues), Food Trucks, Quick Service Food","2-3 Times Per Month","[Question Not Included in This District's Survey]","Walk","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Poor","Good","Poor","[Question Not Included in This District's Survey]","Fair","Fair","[Question Not Included in This District's Survey]","Poor","[Question Not Included in This District's Survey]","Poor","Fair","Good","[Question Not Included in This District's Survey]","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","No","Female","25-34","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","White","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]"
"Alewife & Fresh Pond ","2015",,,"Dry Cleaner","[Question Not Included in This District's Survey]","Rarely/Never","Less than an Hour","Drive",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,"Better access to Cambridge Park Drive from RT 2.  ",,
"Harvard Square","2016","Shopping","Café: Tealuxe",,"[Question Not Included in This District's Survey]","3-5 Times Per Week","Less than an hour","Walk",,,"[Question Not Included in This District's Survey]",,,"Good","[Question Not Included in This District's Survey]",,"Good","Good",,"Poor","Good","[Question Not Included in This District's Survey]","Good",,,"[Question Not Included in This District's Survey]",,"Good","[Question Not Included in This District's Survey]",,"Fair",,,,"[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]",,,,,"Yes","Yes","[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]",,,"[Question Not Included in This District's Survey]",,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,"Good",,"[Question Not Included in This District's Survey]","Fair","Good","Good","[Question Not Included in This District's Survey]",,"Good","Good","Fair",,,,"Very Important",,"[Question Not Included in This District's Survey]","Very Important","Very Important","Very Important","[Question Not Included in This District's Survey]",,"Very Important",,"Very Important","Very Important","Not Very Important","Yes","No","No","Female","20-24","English",,"Non-Hispanic","White",,,,
"Porter Square ","2012","Transportation","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Once Per Week","Less than an Hour","Subway",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","Every Day","[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","No","No","Male","35-44","English","Own","Non-Hispanic","White","[Question Not Included in This District's Survey]",,,
"Alewife & Fresh Pond ","2015",,"Work","Café, Restaurant (lunch)","[Question Not Included in This District's Survey]","Almost Every Day","Less than an Hour","Bike, Walk","Poor","[Question Not Included in This District's Survey]","Fair","Fair","Poor","Fair","Fair","Good","Poor","Fair","Good","Good","Fair","Good","Good","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]",,,,,,,,,,,,,,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","1-2 times","1-2 times","1-2 times","Availability","[Question Not Included in This District's Survey]","Poor","Good","Fair","Fair",,"Fair",,"Fair","Fair","Fair","Fair","Poor","Poor","Poor",,,,,,,,,,,,,,,"Yes","Yes","No","Female","25-34","English","Rent",,"White","Convenient ","Add more coffee and lunch locations","The grocery stores",
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","1-2 Hours","Walk",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Fair","Fair","Good","Good",,,"[Question Not Included in This District's Survey]",,"Fair",,,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Good","Good",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","No","No","No","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Every Day","Every Day","[Question Not Included in This District's Survey]","Availability/Selection Goods",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","No",,,,,"Non-Hispanic",,"[Question Not Included in This District's Survey]",,,
"Kendall Square ","2011","Work","[Data Unavailable]","[Data Unavailable]","[Data Unavailable]","Once per week","Less than an hour","Bike","Fair","Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Poor","Poor","Fair","Fair","Fair","Poor","Fair","[Question Not Included in This District's Survey]","Poor","Fair",,"Poor","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Fair","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","No","No","[Question Not Included in This District's Survey]","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","Yes","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Once Per Month","Once Per Month","[Question Not Included in This District's Survey]","Price","Fair","Good","Good","Good","Good","Good","Fair","Good","Poor","Fair","Fair","Fair","Fair","Poor","Very","Very","Very","Very","Very","Very","Somewhat","Very","Very","Very","Very","Very","Very","Not Very","No","Yes","No","Female","25-34","English","Own","Non-Hispanic","White","[Question Not Included in This District's Survey]","Nail Salon, Sidewalks, Bagel/Coffee",,"Food Court, dirty"
"Central Square ","2009","Work, Dining","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Apparel Stores, Independent Boutiques/Specialty Retail, Affordable, Sit-Down Restaurants, Movie Theater, Bookstore, Grocery Store, Bakeries/Coffee Shops, Artisan Spaces (e.g. art galleries, performance venues), Toy Stores, Day care, Food Trucks, Specialty Food Shop (e.g. cheese shop, butcher)","Almost Every Day","[Question Not Included in This District's Survey]","Walk","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Good","Fair","[Question Not Included in This District's Survey]","Good","Fair","[Question Not Included in This District's Survey]","Poor","[Question Not Included in This District's Survey]","Fair","Fair","Good","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Yes","Yes","No","Male","25-34","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","White","[Question Not Included in This District's Survey]",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]"
"East Cambridge ","2013","Recreation",,"[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Once Per Month","1-2 hours","Walk","Good","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","Fair","Good","[Question Not Included in This District's Survey]","Good",,"Fair","Poor","Poor","Poor","[Question Not Included in This District's Survey]","Poor","Poor","Good","Poor","Fair","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","No","No","[Question Not Included in This District's Survey]","No","No","No","No","No","No","[Question Not Included in This District's Survey]","Yes","Yes","No","No","[Question Not Included in This District's Survey]","Yes","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","[Question Not Included in This District's Survey]","2-3 Times Per Month","Every Day","[Question Not Included in This District's Survey]","Everything","Good",,"Good","Good","[Question Not Included in This District's Survey]","Good","[Question Not Included in This District's Survey]","Good","Fair","Fair","Good","Good","Good","Good","Very",,"Very","Very","[Question Not Included in This District's Survey]","Somewhat",,"Very","Very","Very","Very","Very","Very","Very","Yes","Yes","No","Male","55-64","English",,"Non-Hispanic","White","[Question Not Included in This District's Survey]","bars","Luigi's","Galleria Mall"
