"organization","id","title","description","content","contact_name","contact_email","contact_phone","age","grade","location","neighborhoods","start_time","end_time","registration_link","_url","service","activity","eligibility","accessibility","image"
"Cambridge Public Library","11002-1665066600","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-06T10:30:00.000","2022-10-06T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11002-1665671400","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-13T10:30:00.000","2022-10-13T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11002-1666276200","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-20T10:30:00.000","2022-10-20T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11002-1666881000","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-27T10:30:00.000","2022-10-27T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11002-1667485800","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-03T10:30:00.000","2022-11-03T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11002-1668094200","Outdoor Story Time (Central Square)","Join us for a half-hour of stories in the plaza outside the Central Square Branch Library, Franklin Street side, weather permitting."," We will move indoors in inclement weather.  For ages birth-5 with caregivers.</p>

<p> </p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-10T10:30:00.000","2022-11-10T11:00:00.000",,"https://www.finditcambridge.org/events/outdoor-story-time-central-square-0","","Community Events, Young Children & Parent Activities","","","https://www.finditcambridge.org/sites/default/files/1628181782.jpg"
"Cambridge Public Library","11027-1663252200","Outdoor Songs and Stories at Raymond Park (Boudreau)","Put on your dancing shoes and head over for a morning of singing and dancing!","We'll sing and move together, and share a story or two. For children of all ages and their grown-ups. This program will be held at Raymond Park at 106 Raymond St. In the event of inclement weather, this program will be canceled.</p>

<p>Please call 617-349-4017 for more information.</p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Boudreau Branch Library 245 Concord Avenue, Cambridge, MA 02138","","2022-09-15T10:30:00.000","2022-09-15T10:50:00.000",,"https://www.finditcambridge.org/events/outdoor-songs-and-stories-raymond-park-boudreau-0","","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/CambridgePublicLibrary.png"
"Cambridge Public Library","11027-1663857000","Outdoor Songs and Stories at Raymond Park (Boudreau)","Put on your dancing shoes and head over for a morning of singing and dancing!","We'll sing and move together, and share a story or two. For children of all ages and their grown-ups. This program will be held at Raymond Park at 106 Raymond St. In the event of inclement weather, this program will be canceled.</p>

<p>Please call 617-349-4017 for more information.</p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Boudreau Branch Library 245 Concord Avenue, Cambridge, MA 02138","","2022-09-22T10:30:00.000","2022-09-22T10:50:00.000",,"https://www.finditcambridge.org/events/outdoor-songs-and-stories-raymond-park-boudreau-0","","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/CambridgePublicLibrary.png"
"Cambridge Public Library","11027-1664461800","Outdoor Songs and Stories at Raymond Park (Boudreau)","Put on your dancing shoes and head over for a morning of singing and dancing!","We'll sing and move together, and share a story or two. For children of all ages and their grown-ups. This program will be held at Raymond Park at 106 Raymond St. In the event of inclement weather, this program will be canceled.</p>

<p>Please call 617-349-4017 for more information.</p>","Main Library Q&A Desk","","617-349-4041","Infant, 1, 2, 3, 4, 5","","Boudreau Branch Library 245 Concord Avenue, Cambridge, MA 02138","","2022-09-29T10:30:00.000","2022-09-29T10:50:00.000",,"https://www.finditcambridge.org/events/outdoor-songs-and-stories-raymond-park-boudreau-0","","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/CambridgePublicLibrary.png"
"Cambridge Public Library","11052-1663174800","Résumé and Job Application Support (Central Square)","Looking for assistance creating a résumé or looking for jobs?","Join us at the Central Square Branch Library (45 Pearl St.) for assistance with résumés, job hunting, and online applications. Support will be available from 1-3 p.m. No registration is required. </p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-14T13:00:00.000","2022-09-14T15:00:00.000",,"https://www.finditcambridge.org/events/resume-and-job-application-support-central-square-1","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1632323106.jpg"
"Cambridge Public Library","11052-1663779600","Résumé and Job Application Support (Central Square)","Looking for assistance creating a résumé or looking for jobs?","Join us at the Central Square Branch Library (45 Pearl St.) for assistance with résumés, job hunting, and online applications. Support will be available from 1-3 p.m. No registration is required. </p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-21T13:00:00.000","2022-09-21T15:00:00.000",,"https://www.finditcambridge.org/events/resume-and-job-application-support-central-square-1","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1632323106.jpg"
"Cambridge Public Library","11052-1664384400","Résumé and Job Application Support (Central Square)","Looking for assistance creating a résumé or looking for jobs?","Join us at the Central Square Branch Library (45 Pearl St.) for assistance with résumés, job hunting, and online applications. Support will be available from 1-3 p.m. No registration is required. </p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-28T13:00:00.000","2022-09-28T15:00:00.000",,"https://www.finditcambridge.org/events/resume-and-job-application-support-central-square-1","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1632323106.jpg"
