"fiscal_year","file","id","location_from","location_address","recipient","recipient_address","quantity","description"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","1","MODULAR SUITE"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","1","CREDENZA"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","2","BOOKSHELF"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","2","BOARD"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","1","STAIR CHAIR"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","1","CARPET"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","1","BOARDROOM TABLE CLOCK"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","1","LAMP"
"2019-2020","NP19","12","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FIREFIGHTER BENEVOLENT FUND","PO BOX 67, LUNENBURG, NS, B0J 2C0","1","SHREDDER"
"2019-2020","NP19","13","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","BARRINGTON GROUND SEARCH AND RESCUE","RR # 1, BARRINTON NS, B0W 1E0","1","2014 FORED EXPLORER"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","21","CHAIR"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","5","D TOP SUITE"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","1","DESK"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","3","CREDENZA"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","3","TABLE"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","2","BOOKSHELF"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","1","CABINET"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","6","FILE CABINET"
"2019-2020","NP19","14","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","EDUNOVA","1533 BARRINGTON STREET, SUITE 300, HALIFAX, NS, B3J 1Z4","1","MICROWAVE"
"2019-2020","NP19","15","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","SAINT JOHN'S AMBULANCE VMR","45 CONNOLLY ROAD, MIDDLE SACKVILLE, NS, B4E 1S6","4","STACKCHAIR"
"2019-2020","NP19","16","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","ST. VINCENT DE PAUL","6342 BAYERS ROAD, HALIFAX, NS, B3L 2A8","1","2 DRAWER LATERAL"
"2019-2020","NP19","17","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","MUNICIPALITY OF THE COUNTY OF VICTORIA FIRE SERVICES","PO BOX 79, NEILS HARBOUR, NS, B0C 1N0","40","WOODEN BACKBOARD"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","1","SHREDDER"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","3","CASH BOXES"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","1","FOOT STOOL"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","3","RECYCLE BIN"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","1","OFFICE SUPPLIES"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","4","BOOKCASES"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","1","FIVE DRAWER LATERAL"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","1","LABEL MAKER"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","1","CAMERA"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","5","LOCKERS"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","1","DVD PALYER"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","2","AVR CART"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","9","CHAIR"
"2019-2020","NP19","18","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","NOVA SEVEN ARTS COUNCIL","619 CENTRAL AVENUE, GREENWOOD, NS, B0P 1N0","1","RACK"
"2019-2020","NP19","19","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","BROOKFIELD FIRE AND EMERGENCY","110 HIGHWAY 289, PO BOX 128, BROOKFIELD, NS, B0N 1C0","4","BACKBOARD"
"2019-2020","NP19","20","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","LUNENBURG FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","3","LAPTOP"
"2019-2020","NP19","20","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","LUNENBURG FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","2","COMPUTER"
"2019-2020","NP19","20","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","LUNENBURG FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","1","COMPUTER STAND"
"2019-2020","NP19","21","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","DRIVER EDUCATION AND LICENSING PROJECT","384 ROBINSON ROAD, INDIAN BROOK, NS, B0H 2H0","1","2013 FORD TAURUS"
"2019-2020","NP19","21","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","DRIVER EDUCATION AND LICENSING PROJECT","384 ROBINSON ROAD, INDIAN BROOK, NS, B0H 2H0","1","2014 FORD TAURUS"
"2019-2020","NP19","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","LAKE CITY WORKS","386 WINDMILL ROAD, DARTMOUTH, NS, B3A 1J5","12","CHAIR"
"2019-2020","NP19","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","LAKE CITY WORKS","386 WINDMILL ROAD, DARTMOUTH, NS, B3A 1J5","1","BOOKCASE"
"2019-2020","NP19","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","LAKE CITY WORKS","386 WINDMILL ROAD, DARTMOUTH, NS, B3A 1J5","1","PED"
"2019-2020","NP19","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","LAKE CITY WORKS","386 WINDMILL ROAD, DARTMOUTH, NS, B3A 1J5","1","WOOD CART"
"2019-2020","NP19","22","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","LAKE CITY WORKS","386 WINDMILL ROAD, DARTMOUTH, NS, B3A 1J5","2","DESK"
"2019-2020","NP19","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CELTIC COLOURS INTERNATIONAL FESTIVAL","850 GRAND LAKE ROAD, SUITE 8, SYDNEY, NS, B1P 5T9","2","COFFEE TABLE"
"2019-2020","NP19","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CELTIC COLOURS INTERNATIONAL FESTIVAL","850 GRAND LAKE ROAD, SUITE 8, SYDNEY, NS, B1P 5T9","1","DESK"
"2019-2020","NP19","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CELTIC COLOURS INTERNATIONAL FESTIVAL","850 GRAND LAKE ROAD, SUITE 8, SYDNEY, NS, B1P 5T9","1","CHAIR"
"2019-2020","NP19","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CELTIC COLOURS INTERNATIONAL FESTIVAL","850 GRAND LAKE ROAD, SUITE 8, SYDNEY, NS, B1P 5T9","4","FILLING CABINET"
"2019-2020","NP19","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CELTIC COLOURS INTERNATIONAL FESTIVAL","850 GRAND LAKE ROAD, SUITE 8, SYDNEY, NS, B1P 5T9","1","CONFERENCE TABLE"
"2019-2020","NP19","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CELTIC COLOURS INTERNATIONAL FESTIVAL","850 GRAND LAKE ROAD, SUITE 8, SYDNEY, NS, B1P 5T9","2","CART"
"2019-2020","NP19","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CELTIC COLOURS INTERNATIONAL FESTIVAL","850 GRAND LAKE ROAD, SUITE 8, SYDNEY, NS, B1P 5T9","1","PROJECTOR"
"2019-2020","NP19","23","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","CELTIC COLOURS INTERNATIONAL FESTIVAL","850 GRAND LAKE ROAD, SUITE 8, SYDNEY, NS, B1P 5T9","1","BOOKCASE"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","17","CHAIR"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","1","WATER COOLER"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","1","PROJECTION SCREEN"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","1","BANNER CASE"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","1","EASEL"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","1","TABLE"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","7","RECYCLE BIN"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","6","FILE CABINET"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","3","STORAGE CABINET"
"2019-2020","NP19","24","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","VILLA ACADIENNE","8403 HEY # 1 METAGHAN, NS, B9W 2J0","1","STAIR CHAIR"
"2019-2020","NP19","25","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","VALLEY-KEMPTOWN & DISTRICT FIRE BRIGADE","1091 BROOKSIDE ROAD, VALLEY, NS, B6L 2C2","4","WOODEN BACKBOARD"
"2019-2020","NP19","26","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","ACADIA UNIVERSITY","15 University Avenue, Wolfville, NS, B4P 2R6","1","BOAT TRAILER"
"2019-2020","NP19","26","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","ACADIA UNIVERSITY","15 University Avenue, Wolfville, NS, B4P 2R6","1","MINI BOAT"
"2019-2020","NP19","26","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","ACADIA UNIVERSITY","15 University Avenue, Wolfville, NS, B4P 2R6","1","LIFE RAFT"
"2019-2020","NP19","27","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","NEW HORIZONS GROUP","PO Box 160, Clark’s Harbour, NS, B0W 1P0","34","STACKING CHAIR"
"2020-2021","NP20","1","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","RIVERPORT AND DISTRICT FIRE DEPARTMENT","BOX 10 RIVERPORT, LUNENBURG CO, NS , B0J 2W0","1","BOAT"
"2020-2021","NP20","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","TOWN OF BRIDGEWATER","60 PLEASANT STREET, BRIDGEWATER NS, B4V 3X9","3","FILE CABINET"
"2020-2021","NP20","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","TOWN OF BRIDGEWATER","60 PLEASANT STREET, BRIDGEWATER NS, B4V 3X9","2","BOOKCASE"
"2020-2021","NP20","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","TOWN OF BRIDGEWATER","60 PLEASANT STREET, BRIDGEWATER NS, B4V 3X9","4","MOBILE PEDESTAL"
"2020-2021","NP20","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","TOWN OF BRIDGEWATER","60 PLEASANT STREET, BRIDGEWATER NS, B4V 3X9","2","CHAIR"
"2020-2021","NP20","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","TOWN OF BRIDGEWATER","60 PLEASANT STREET, BRIDGEWATER NS, B4V 3X9","1","WHITEBOARD"
"2020-2021","NP20","2","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","TOWN OF BRIDGEWATER","60 PLEASANT STREET, BRIDGEWATER NS, B4V 3X9","1","BOARDROOM TABLE"
"2020-2021","NP20","3","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FISHERMAN'S COVE DEVELOPMENT ASSOCIATION","4 GOVRNMENT WHARF ROAD, EASTERN PASSGE NS, B3Z 3P1","2","WOODEN BROCHURE RACK"
"2020-2021","NP20","3","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FISHERMAN'S COVE DEVELOPMENT ASSOCIATION","4 GOVRNMENT WHARF ROAD, EASTERN PASSGE NS, B3Z 3P1","1","MOBILE MEDIA CART"
"2020-2021","NP20","3","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FISHERMAN'S COVE DEVELOPMENT ASSOCIATION","4 GOVRNMENT WHARF ROAD, EASTERN PASSGE NS, B3Z 3P1","1","OVERHEAD PROJECTOR"
"2020-2021","NP20","3","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","FISHERMAN'S COVE DEVELOPMENT ASSOCIATION","4 GOVRNMENT WHARF ROAD, EASTERN PASSGE NS, B3Z 3P1","1","PROJECTION SCREEN"
"2020-2021","NP20","4","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","WESTVILLE POLICE SERVICE","2020 QUEEN STREET, PO BOX 923, WESTVILLE NS, B0K 2A0","1","BOARDROOM TABLE"
"2020-2021","NP20","4","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","WESTVILLE POLICE SERVICE","2020 QUEEN STREET, PO BOX 923, WESTVILLE NS, B0K 2A0","2","BOOKCASE"
"2020-2021","NP20","4","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","WESTVILLE POLICE SERVICE","2020 QUEEN STREET, PO BOX 923, WESTVILLE NS, B0K 2A0","18","PRINT"
"2020-2021","NP20","4","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","WESTVILLE POLICE SERVICE","2020 QUEEN STREET, PO BOX 923, WESTVILLE NS, B0K 2A0","6","TASK TABLE"
"2020-2021","NP20","4","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","WESTVILLE POLICE SERVICE","2020 QUEEN STREET, PO BOX 923, WESTVILLE NS, B0K 2A0","21","CHAIR"
"2020-2021","NP20","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, SYDNEY,NS","JANE PAUL INDIGENOUS WOMAN'S RESOURCE CENTRE","440 GEORGE STREET, SYDNEY NS, B1P 1K3","2","DESK"
"2020-2021","NP20","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, SYDNEY,NS","JANE PAUL INDIGENOUS WOMAN'S RESOURCE CENTRE","440 GEORGE STREET, SYDNEY NS, B1P 1K3","2","CHAIR"
"2020-2021","NP20","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, SYDNEY,NS","JANE PAUL INDIGENOUS WOMAN'S RESOURCE CENTRE","440 GEORGE STREET, SYDNEY NS, B1P 1K3","2","BOOKCASE"
"2020-2021","NP20","5","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, SYDNEY,NS","JANE PAUL INDIGENOUS WOMAN'S RESOURCE CENTRE","440 GEORGE STREET, SYDNEY NS, B1P 1K3","2","FILE CABINET"
"2020-2021","NP20","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, SYDNEY,NS","NOVA SCOTIA NATIVE WOMAN'S ASSOCIATION","52 MARTI+C353:G353N CRESENT, TRURO NS, B2N 6N7","3","FILE CABINET"
"2020-2021","NP20","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, SYDNEY,NS","NOVA SCOTIA NATIVE WOMAN'S ASSOCIATION","52 MARTI+C353:G353N CRESENT, TRURO NS, B2N 6N7","2","DESK"
"2020-2021","NP20","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, SYDNEY,NS","NOVA SCOTIA NATIVE WOMAN'S ASSOCIATION","52 MARTI+C353:G353N CRESENT, TRURO NS, B2N 6N7","4","OFFICE CHAIR"
"2020-2021","NP20","6","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, SYDNEY,NS","NOVA SCOTIA NATIVE WOMAN'S ASSOCIATION","52 MARTI+C353:G353N CRESENT, TRURO NS, B2N 6N7","1","BOOKCASE"
"2020-2021","NP20","7","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","BRIDEWATER POLICE SERVICE","45 EXHIBITION DRIVE, BRIDGEWATER NS, B4V 0A6","15","PORTABLE RADIO"
"2020-2021","NP20","7","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","BRIDEWATER POLICE SERVICE","45 EXHIBITION DRIVE, BRIDGEWATER NS, B4V 0A6","9","MOBILE RADIO"
"2020-2021","NP20","7","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH,NS","BRIDEWATER POLICE SERVICE","45 EXHIBITION DRIVE, BRIDGEWATER NS, B4V 0A6","3","BASES"
"2020-2021","NP20","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LUNENBURG AND DISTRICT FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","7","FILE CABINET"
"2020-2021","NP20","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LUNENBURG AND DISTRICT FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","2","STORAGE CABINET"
"2020-2021","NP20","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LUNENBURG AND DISTRICT FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","1","TWO PIECE DESK"
"2020-2021","NP20","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LUNENBURG AND DISTRICT FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","4","CHAIR"
"2020-2021","NP20","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LUNENBURG AND DISTRICT FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","2","MAIL SORTER BOOKCASE"
"2020-2021","NP20","8","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SURPLUS WAREHOUSE, DARTMOUTH, NS","LUNENBURG AND DISTRICT FIRE DEPARTMENT","25 MEDWAY STREET, PO BOX 1478, LUNENBURG, NS, B0J 2C0","3","DESKTOP COMPUTER SYSTEM"
