"year","board_code","board_name","school_code","school_name","mail_address_line_1","mail_address_line_2","mailing_postal_code","civic_address_line_1","civic_address_line_2","civic_postal_code","telephone","fax","email","georeference"
"2020-2021","53","Chignecto Central Regional Centre for Education","1145","Harmony Heights Elementary","25 Cedar Drive","Truro","B2N 5W3","25 Cedar Drive","Truro","B2N 5W3","902-896-5798","902-897-8922","fitzgeraldd@ccrce.ca","POINT (-63.248374 45.363002)"
"2020-2021","54","Halifax Regional Centre for Education","740","Harold T Barrett Junior High","862 Beaver Bank Road","Beaver Bank","B4G 1A9","862 Beaver Bank Road","Beaver Bank","B4G 1A9","902-864-7500","902-864-7502","htbar@hrce.ca","POINT (-63.682286 44.820432)"
"2020-2021","54","Halifax Regional Centre for Education","296","Harrietsfield Elementary","1150 Old Sambro Road","Harrietsfield","B3V 1B1","1150 Old Sambro Road","Harrietsfield","B3V 1B1","902-479-4230","902-479-4235","hes@hrce.ca","POINT (-63.634878 44.569058)"
"2020-2021","54","Halifax Regional Centre for Education","313","Harry R Hamilton Elementary","40 Hamilton Drive","Middle Sackville","B4E 3A9","40 Hamilton Drive","Middle Sackville","B4E 3A9","902-864-6815","902-864-6820","hrh@hrce.ca","POINT (-63.727358 44.797838)"
"2020-2021","54","Halifax Regional Centre for Education","522","Hawthorn Elementary","10 Hawthorne Street","Dartmouth","B2Y 2Y3","10 Hawthorne Street","Dartmouth","B2Y 2Y3","902-464-2048","902-464-2799","hawthorn@hrce.ca","POINT (-63.559062 44.669575)"
"2020-2021","58","South Shore Regional Centre for Education","917","Hebbville Academy","16147 Highway 3","Hebbville","B4V 6Y1","16147 Highway 3","Hebbville","B4V 6Y1","902-541-8280","902-541-8290","ha@ssrce.ca","POINT (-64.561546 44.320903)"
"2020-2021","54","Halifax Regional Centre for Education","293","Herring Cove Junior High","7 Lancaster Drive","Herring Cove","B3V 1H9","7 Lancaster Drive","Herring Cove","B3V 1H9","902-479-4214","902-479-3379","hcjh@hrce.ca","POINT (-63.562651 44.568269)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","998","Highbury Education Centre","26 Highbury Rd","New Minas","B4N 3P7","26 Highbury Rd","New Minas","B4N 3P7","902-681-4930","902-681-4931","hec@avrce.ca","POINT (-64.462272 45.066961)"
"2020-2021","54","Halifax Regional Centre for Education","571","Highland Park Junior High","3479 Robie Street","Halifax","B3K 4S4","3479 Robie Street","Halifax","B3K 4S4","902-493-5124","902-493-5130","hpjh@hrce.ca","POINT (-63.609658 44.664555)"
"2020-2021","53","Chignecto Central Regional Centre for Education","15","Hilden Elementary School","1737 Truro Road","Hilden","B0N 1C0","1737 Truro Road","Hilden","B0N 1C0","902-896-5750","902-896-5751","KaulbachL@ccrce.ca","POINT (-63.289032 45.307892)"
"2020-2021","59","Tri-County Regional Centre for Education","79","Hillcrest Academy","PO Box 40","Shelburne","B0T 1W0","127 King St","Shelburne","B0T 1W0","902-875-5300","902-875-5301","hia@tcrce.ca","POINT (-65.309752 43.767482)"
"2020-2021","54","Halifax Regional Centre for Education","310","Hillside Park Elementary","15 Hillside Avenue","Lower Sackville","B4C 1W6","15 Hillside Avenue","Lower Sackville","B4C 1W6","902-864-6873","902-864-6878","hpes@hrce.ca","POINT (-63.663529 44.757373)"
"2020-2021","54","Halifax Regional Centre for Education","747","Holland Road Elementary","181 Holland Road","Fletchers Lake","B2T 1A1","181 Holland Road","Fletchers Lake","B2T 1A1","902-860-4170","902-860-4173","hres@hrce.ca","POINT (-63.602213 44.842164)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","70","Horton High School","75 Greenwich Road S","Wolfville","B4P 2R2","75 Greenwich Road S","Wolfville","B4P 2R2","902-542-6060","902-542-6066","hhs@avrce.ca","POINT (-64.401148 45.071491)"
"2020-2021","54","Halifax Regional Centre for Education","327","Humber Park Elementary","5 Smallwood Avenue","Dartmouth","B2W 3R6","5 Smallwood Avenue","Dartmouth","B2W 3R6","902-464-5177","902-464-5182","hps@hrce.ca","POINT (-63.495515 44.704762)"
"2020-2021","54","Halifax Regional Centre for Education","523","Ian Forsyth Elementary","22 Glencoe Drive","Dartmouth","B2X 1J1","22 Glencoe Drive","Dartmouth","B2X 1J1","902-435-8435","902-435-8365","ifes@hrce.ca","POINT (-63.538271 44.694273)"
"2020-2021","54","Halifax Regional Centre for Education","579","Inglis Street Elementary","5985 Inglis Street","Halifax","B3H 1K7","5985 Inglis Street","Halifax","B3H 1K7","902-421-6767","902-421-3028","ises@hrce.ca","POINT (-63.582711 44.632731)"
"2020-2021","52","Strait Regional Centre for Education","1106","Inverness Education Centre/Academy","PO Box 580","Inverness","B0E 1N0","59 Veterans Memorial Crt","Inverness","B0E 1N0","902-258-3700","902-258-3899","Peter.Goosens@srce.ca","POINT (-61.298781 46.232116)"
"2020-2021","54","Halifax Regional Centre for Education","1196","Island View High","1853 Caldwell Road","Eastern Passage","B3G 1J3","1853 Caldwell Road","Eastern Passage","B3G 1J3","902-466-6341","902-466-6348","ivh@hrce.ca","POINT (-63.471286 44.608904)"
"2020-2021","59","Tri-County Regional Centre for Education","259","Islands Consolidated School","PO Box 80","Freeport","B0V 1B0","75 Overcove Rd","Freeport","B0V 1B0","902-839-6300","902-839-6303","ics@tcrce.ca","POINT (-66.319276 44.27757)"
"2020-2021","54","Halifax Regional Centre for Education","619","J. L. Ilsley High","38 Sylvia Ave","Halifax","B3R 1J9","38 Sylvia Ave","Halifax","B3R 1J9","902-479-4612","902-479-4635","jli@hrce.ca","POINT (-63.608393 44.605914)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","549","John Bernard Croak V.C. Memorial  School","10 Second St","Glace Bay","B1A 5Z4","10 Second St","Glace Bay","B1A 5Z4","902-849-2003","902-842-2212","swhite@gnspes.ca","POINT (-59.871054 46.185727)"
"2020-2021","54","Halifax Regional Centre for Education","539","John MacNeil Elementary","62 Leaman Drive","Dartmouth","B3A 2K9","62 Leaman Drive","Dartmouth","B3A 2K9","902-464-2488","902-464-2616","jmes@hrce.ca","POINT (-63.58218 44.690044)"
"2020-2021","54","Halifax Regional Centre for Education","524","John Martin Junior High","7 Brule Street","Dartmouth","B3A 4G2","7 Brule Street","Dartmouth","B3A 4G2","902-464-2408","902-464-2062","jmjh@hrce.ca","POINT (-63.587175 44.683205)"
"2020-2021","54","Halifax Regional Centre for Education","607","John W MacLeod Fleming Tower Elementary","1511 Purcells Cove Road","Halifax","B3P 1B7","1511 Purcell's Cove Road","Halifax","B3P 1B7","902-479-4437","902-479-4442","jwm@hrce.ca","POINT (-63.60925 44.63029)"
"2020-2021","54","Halifax Regional Centre for Education","354","Joseph Giles Elementary","54 Gregory Drive","Dartmouth","B2W 3M6","54 Gregory Drive","Dartmouth","B2W 3M6","902-464-5192","902-464-5197","jges@hrce.ca","POINT (-63.49576 44.685408)"
"2020-2021","54","Halifax Regional Centre for Education","569","Joseph Howe Elementary","2557 Maynard Street","Halifax","B3K 3V6","2557 Maynard Street","Halifax","B3K 3V6","902-421-6785","902-421-8744","jhowe@hrce.ca","POINT (-63.59155 44.655512)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","960","Jubilee Elementary School","755 Main St","Sydney Mines","B1V 2L4","755 Main St","Sydney Mines","B1V 2L4","902-736-3310","902-736-7510","lmackaycarroll@gnspes.ca","POINT (-60.228903 46.242176)"
"2020-2021","53","Chignecto Central Regional Centre for Education","661","Junction Road Elementary School","PO Box 2139","Springhill","B0M 1X0","19 Junction Road","Springhill","B0M 1X0","902-597-4240","902-597-4247","MaddisonAlickS@ccrce.ca","POINT (-64.057753 45.652616)"
"2020-2021","53","Chignecto Central Regional Centre for Education","38","Kennetcook District Elementary School","4369 Highway 236","Kennetcook","B0N 1P0","4369 Highway 236","Kennetcook","B0N 1P0","902-362-3300","902-362-3303","PeverilMF@ccrce.ca","POINT (-63.716456 45.181195)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","1158","Kings County Academy","35 Gary Pearl Dr","Kentville","B4N 0H4","35 Gary Pearl Dr","Kentville","B4N 0H4","902-690-3850","902-690-3864","kca@avrce.ca","POINT (-64.519657 45.077246)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","379","Kings County Adult High School","26 Highbury Rd","New Minas","B4N 3P7","26 Highbury Rd","New Minas","B4N 3P7","902-681-4930","902-681-4931","kcahs@avrce.ca","POINT (-64.462272 45.066961)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","62","Kingston and District School","PO Box 295","Kingston","B0P 1R0","630 Pine Ridge Ave","Kingston","B0P 1R0","902-765-7530","902-765-7535","kingston@avrce.ca","POINT (-64.943106 44.993256)"
"2020-2021","54","Halifax Regional Centre for Education","1103","Kingswood Elementary","34 Vrege Court","Hammonds Plains","B4B 1K2","34 Vrege Court","Hammonds Plains","B4B 1K2","902-832-5522","902-832-5524","kwe@hrce.ca","POINT (-63.741165 44.720659)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","61","L. E. Shaw Elementary School","486 Oak Island Rd","Avonport","B0P 1B0","486 Oak Island Rd","Avonport","B0P 1B0","902-542-6900","902-542-6905","leses@avrce.ca","POINT (-64.257204 45.101367)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","129","Lawrencetown Consolidated School","RR 1, 10 Middle Rd","Lawrencetown","B0S 1M0","10 Middle Rd","Lawrencetown","B0S 1M0","902-584-4500","902-584-4505","lcs@avrce.ca","POINT (-65.155451 44.878886)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","1108","Lawrencetown Education Centre","RR 1, 10 Middle Rd","Lawrencetown","B0S 1M0","10 Middle Rd","Lawrencetown","B0S 1M0","902-584-4524","902-584-4528","lec@avrce.ca","POINT (-65.155451 44.878886)"
"2020-2021","54","Halifax Regional Centre for Education","1200","LeMarchant St Thomas Elementary","6141 Watt Street","Halifax","B3H 2B7","6141 Watt Street","Halifax","B3H 2B7","902-421-6769","902-421-3036","lmsts@hrce.ca","POINT (-63.591934 44.640545)"
"2020-2021","54","Halifax Regional Centre for Education","353","Leslie Thomas Junior High","100 Metropolitan Avenue","Lower Sackville","B4C 2Z8","100 Metropolitan Avenue","Lower Sackville","B4C 2Z8","902-864-6785","902-864-6797","ltjh@hrce.ca","POINT (-63.673175 44.781031)"
"2020-2021","58","South Shore Regional Centre for Education","710","Liverpool Regional High School","PO Box 1266","Liverpool","B0T 1K0","104 College Street","Liverpool","B0T 1K0","902-354-7600","902-354-7610","lrhs@ssrce.ca","POINT (-64.708631 44.035191)"
"2020-2021","59","Tri-County Regional Centre for Education","624","Lockeport Elementary School","PO Box 280","Lockeport","B0T 1L0","73 Beach St","Lockeport","B0T 1L0","902-656-7100","902-656-7101","les@tcrce.ca","POINT (-65.115913 43.697895)"
"2020-2021","59","Tri-County Regional Centre for Education","711","Lockeport Regional High School","Box 129","Lockeport","B0T 1L0","10 Locke St","Lockeport","B0T 1L0","902-656-7110","902-656-7120","lhs@tcrce.ca","POINT (-65.114857 43.697232)"
"2020-2021","54","Halifax Regional Centre for Education","968","Lockview High","148 Lockview Rd","Fall River","B2T 1J1","148 Lockview Rd","Fall River","B2T 1J1","902-860-6000","902-860-6005","lhs@hrce.ca","POINT (-63.616191 44.822758)"
"2020-2021","54","Halifax Regional Centre for Education","939","Madeline Symonds Middle School","290 White Hills Run","Hammonds Plains","B4B 1W6","290 White Hills Run","Hammonds Plains","B4B 1W6","902-832-2300","902-832-2302","msms@hrce.ca","POINT (-63.804161 44.748518)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","202","Malcolm Munroe Middle School","125 Kenwood Dr","Sydney","B1S 1T8","125 Kenwood Dr","Sydney","B1S 1T8","902-564-4587","902-564-1666","smcampbell@gnspes.ca","POINT (-60.2107 46.107661)"
"2020-2021","59","Tri-County Regional Centre for Education","410","Maple Grove Education Centre","52 Grove Memorial Dr","Hebron","B0W 1X0","52 Grove Memorial Dr","Hebron","B0W 1X0","902-749-5160","902-749-5170","mgec@tcrce.ca","POINT (-66.089978 43.89221)"
"2020-2021","53","Chignecto Central Regional Centre for Education","949","Maple Ridge Elementary School","1066 Hwy 2","Lantz","B2S 1M8","1066 Hwy 2","Lantz","B2S 1M8","902-883-5361","902-883-5360","IsenorR@ccrce.ca","POINT (-63.488336 44.983268)"
"2020-2021","54","Halifax Regional Centre for Education","1201","Marine Drive Academy","429 Church Point Road","Sheet Harbour","B0J 3B0","429 Church Point Road","Sheet Harbour","B0J 3B0","902-885-2777","N/A","mda@hrce.ca","POINT (-62.51669 44.918258)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","183","Marion Bridge School","3845 Gabarus Hwy","Marion Bridge","B1K 1A6","3845 Gabarus Hwy","Marion Bridge","B1K 1A6","902-727-2980","902-727-2765","ruthclarke@gnspes.ca","POINT (-60.212164 45.987994)"
"2020-2021","53","Chignecto Central Regional Centre for Education","971","McCulloch Education Centre","350 Wellington St","Pictou","B0K 1H0","350 Wellington St","Pictou","B0K 1H0","902-485-7991","902-485-7992","macdonaldos@ccrce.ca","POINT (-62.709857 45.687404)"
"2020-2021","59","Tri-County Regional Centre for Education","928","Meadowfields Community School","106 Prospect St","Yarmouth","B5A 4J2","106 Prospect St","Yarmouth","B5A 4J2","902-749-2880","902-749-2888","mcs@tcrce.ca","POINT (-66.103042 43.857109)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","82","Memorial Composite High School","PO Box 187","North Sydney","B2A 0A0","300 Memorial Dr","Sydney Mines","B1V 2Y5","902-736-6233","902-736-3895","nicholc7@gnspes.ca","POINT (-60.234345 46.227379)"
"2020-2021","54","Halifax Regional Centre for Education","526","Michael Wallace Elementary","24 Andover Street","Dartmouth","B2X 2L9","24 Andover Street","Dartmouth","B2X 2L9","902-435-8357","902-435-8395","mwes@hrce.ca","POINT (-63.550475 44.702382)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","83","Middle River Consolidated  School","2248 Cabot Trail","Middle River","B0E 1B0","2248 Cabot Trail","Middle River","B0E 1B0","902-295-2842","902-295-2842","rcordy@gnspes.ca","POINT (-60.927925 46.169209)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","712","Middleton Regional High School","18 Gates Ave","Middleton","B0S 1P0","18 Gates Ave","Middleton","B0S 1P0","902-825-5350","902-825-5355","mrhs@avrce.ca","POINT (-65.071978 44.942123)"
"2020-2021","54","Halifax Regional Centre for Education","748","Millwood Elementary","190 Beaver Bank Cross Road","Lower Sackville","B4E 1K5","190 Beaver Bank Cross Road","Lower Sackville","B4E 1K5","902-864-7510","902-864-7518","mes@hrce.ca","POINT (-63.704279 44.788506)"
"2020-2021","54","Halifax Regional Centre for Education","745","Millwood High","141 Millwood Dr","Middle Sackville","B4E 0A1","141 Millwood Dr","Middle Sackville","B4E 0A1","902-864-7535","902-864-7567","mwhs@hrce.ca","POINT (-63.708923 44.791095)"
"2020-2021","54","Halifax Regional Centre for Education","527","Mount Edward Elementary","3 Windward Avenue","Dartmouth","B2W 2G9","3 Windward Avenue","Dartmouth","B2W 2G9","902-435-8459","902-435-8414","mees@hrce.ca","POINT (-63.5143 44.683993)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","997","Mountainview Elementary School","21 Delta Dr","Howie Centre","B1L 1G9","21 Delta Dr","Howie Centre","B1L 1G9","902-562-8880","902-562-7271","paul3@gnspes.ca","POINT (-60.265349 46.062087)"
"2020-2021","54","Halifax Regional Centre for Education","1149","Musquodoboit Rural High","11980 Highway 224","Middle Musquodoboit","B0N 1X0","11980 Highway 224","Middle Musquodoboit","B0N 1X0","902-384-2320","902-384-2321","mrhs@hrce.ca","POINT (-63.132945 45.051918)"
"2020-2021","54","Halifax Regional Centre for Education","348","Musquodoboit Valley Education Centre","P O Box 99","Middle Musquodoboit","B0N 1X0","12046 Highway 224","Middle Musquodoboit","B0N 1X0","902-384-2555","902-384-2419","mvec@hrce.ca","POINT (-63.136694 45.050034)"
"2020-2021","54","Halifax Regional Centre for Education","324","Nelson Whynder Elementary","979 North Preston Road","North Preston","B2Z 1A2","979 North Preston Road","North Preston","B2Z 1A2","902-462-6030","902-462-6033","nwes@hrce.ca","POINT (-63.464702 44.742911)"
"2020-2021","58","South Shore Regional Centre for Education","397","New Germany Elementary School","150 School Street","New Germany","B0R 1E0","150 School Street","New Germany","B0R 1E0","902-644-5020","902-644-5022","nges@ssrce.ca","POINT (-64.727267 44.542335)"
"2020-2021","58","South Shore Regional Centre for Education","402","New Germany Rural High School","44 School Street","New Germany","B0R 1E0","44 School Street","New Germany","B0R 1E0","902-644-5000","902-644-5010","ngrhs@ssrce.ca","POINT (-64.721649 44.539492)"
"2020-2021","53","Chignecto Central Regional Centre for Education","1189","New Glasgow Academy","93 Albert Street","New Glasgow","B2H 5W8","93 Albert Street","New Glasgow","B2H 5W8","902-755-8400","902-755-8438","FrancisA@ccrce.ca","POINT (-62.637792 45.587241)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","73","New Minas Elementary School","34 Jones Rd","New Minas","B4N 3N1","34 Jones Rd","New Minas","B4N 3N1","902-681-4900","902-681-4904","nmes@avrce.ca","POINT (-64.44999 45.068742)"
"2020-2021","58","South Shore Regional Centre for Education","214","New Ross Consolidated School","P.O. Box 10","New Ross","B0J 2M0","4689 Hwy 12","New Ross","B0J 2M0","902-689-6100","902-689-6110","nrcs@ssrce.ca","POINT (-64.456817 44.729949)"
"2020-2021","58","South Shore Regional Centre for Education","404","Newcombville Elementary School","Highway 325","Newcombville","B4V 7W2","4220 Highway 325","Newcombville","B4V 7W2","902-541-8230","902-541-8231","nes@ssrce.ca","POINT (-64.626027 44.381527)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","961","North Highlands Elementary School","1363 Bay St Lawrence Rd","Aspy Bay","B0C 1G0","1363 Bay St Lawrence Rd","Aspy Bay","B0C 1G0","902-383-2186","902-383-2381","angelacurrie@gnspes.ca","POINT (-60.486082 46.924724)"
"2020-2021","53","Chignecto Central Regional Centre for Education","988","North Nova Education Centre","343 Park Street","New Glasgow","B2H 6B2","343 Park Street","New Glasgow","B2H 6B2","902-755-8180","902-755-8185","lewislk@ccrce.ca","POINT (-62.633321 45.567459)"
"2020-2021","58","South Shore Regional Centre for Education","459","North Queens Community School","PO Box 184","Caledonia","B0T 1E0","40 West Caledonia Road","Caledonia","B0T 1B0","902-682-3500","902-682-3510","nqcs@ssrce.ca","POINT (-65.032724 44.372303)"
"2020-2021","53","Chignecto Central Regional Centre for Education","9","North River Elementary School","80 Mountain Lee Road","North River","B6L 6M2","80 Mountain Lee Road","North River","B6L 6M2","902-896-5530","902-896-5532","bishopameroha@ccrce.ca","POINT (-63.263064 45.400818)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","967","Northeast Kings Education Centre","1816 Bains Rd","Canning","B0P 1H0","1816 Bains Rd","Canning","B0P 1H0","902-582-2040","902-582-2044","nkec@avrce.ca","POINT (-64.441937 45.162408)"
"2020-2021","53","Chignecto Central Regional Centre for Education","231","Northport Consolidated Elementary School","7110 Highway 366","Northport","B0L 1E0","7110 Highway 366","Northport","B0L 1E0","902-661-2490","902-661-2491","TrenholmA@ccrce.ca","POINT (-63.871803 45.941223)"
"2020-2021","53","Chignecto Central Regional Centre for Education","989","Northumberland Regional High School","104 Alma Road","Alma","B0K 2A0","104 Alma Road","Alma","B0K 2A0","902-396-2750","902-396-2755","otoolem@ccrce.ca","POINT (-62.761131 45.582556)"
"2020-2021","54","Halifax Regional Centre for Education","56","Ocean View Elementary","51 Oceanview School Road","Eastern Passage","B3G 1J3","51 Oceanview School Road","Eastern Passage","B3G 1J3","902-465-8670","902-465-8673","oves@hrce.ca","POINT (-63.474072 44.609087)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","1154","Oceanview Education Centre","60 Wallaces Rd","Glace Bay","B1A 4N5","60 Wallaces Rd","Glace Bay","B1A 4N5","902-842-4488","902-849-5541","goneill@gnspes.ca","POINT (-59.975254 46.203418)"
"2020-2021","54","Halifax Regional Centre for Education","131","O'Connell Drive Elementary","40 O'Connell Drive","Porters Lake","B3E 1E8","40 OConnell Drive","Porters Lake","B3E 1E8","902-827-4112","902-827-3120","ocdes@hrce.ca","POINT (-63.322829 44.737417)"
"2020-2021","54","Halifax Regional Centre for Education","315","Oldfield Consolidated","72 Halls Road","Enfield","B2T 1C4","72 Halls Road","Enfield","B2T 1C4","902-883-3010","902-883-3011","ocs@hrce.ca","POINT (-63.540745 44.926834)"
"2020-2021","54","Halifax Regional Centre for Education","572","Oxford","6364 North Street","Halifax","B3L 1P6","6364 North Street","Halifax","B3L 1P6","902-421-6763","902-421-3043","oxford@hrce.ca","POINT (-63.601576 44.649921)"
"2020-2021","53","Chignecto Central Regional Centre for Education","1151","Oxford Regional Education Centre","249 Lower Main St","Oxford","B0M 1P0","249 Lower Main St","Oxford","B0M 1P0","902-447-4513","902-447-4517","StarrattD@ccrce.ca","POINT (-63.863141 45.738851)"
"2020-2021","54","Halifax Regional Centre for Education","1141","Oyster Pond Academy","10583 Highway 7","Oyster Pond","B0J 1W0","10583 Highway 7","Oyster Pond","B0J 1W0","902-889-4300","902-889-4310","opa@hrce.ca","POINT (-62.998495 44.779424)"
"2020-2021","58","South Shore Regional Centre for Education","409","Park View Education Centre","1485 King Street","Bridgewater","B4V 1C4","1485 King Street","Bridgewater","B4V 1C4","902-541-8200","902-541-8210","pvec@ssrce.ca","POINT (-64.543776 44.397995)"
"2020-2021","54","Halifax Regional Centre for Education","970","Park West","206 Langbrae Drive","Halifax","B3S 1L5","206 Langbrae Drive","Halifax","B3S 1L5","902-457-7800","902-457-7804","parkwest@hrce.ca","POINT (-63.668772 44.668476)"
"2020-2021","53","Chignecto Central Regional Centre for Education","649","Parrsboro Regional Elementary School","PO Box 631","Parrsboro","B0M 1S0","43 School St","Parrsboro","B0M 1S0","902-254-5605","902-254-5609","collinsonn@ccrce.ca","POINT (-64.327969 45.405355)"
"2020-2021","53","Chignecto Central Regional Centre for Education","715","Parrsboro Regional High","P. O. Box 370","Parrsboro","B0M 1S0","109 King St.","Parrsboro","B0M 1S0","902-254-5600","902-254-5660","RochonP@ccrce.ca","POINT (-64.329584 45.405771)"
"2020-2021","58","South Shore Regional Centre for Education","400","Pentz Elementary School","P.O. Box 88","LaHave","B0R 1C0","2680 Highway 331","LaHave","B0R 1C0","902-688-3210","902-688-3211","pes@ssrce.ca","POINT (-64.402474 44.305063)"
"2020-2021","58","South Shore Regional Centre for Education","401","Petite Riviere Elementary School","123 Wentzell Road","Petite Riviere","B4V 5Y2","123 Wentzell Road","Petite Riviere","B4V 5Y2","902-688-3200","902-688-3201","pres@ssrce.ca","POINT (-64.451342 44.238546)"
"2020-2021","53","Chignecto Central Regional Centre for Education","650","Pictou Academy","200 Louise St","Pictou","B0K 1H0","200 Louise St","Pictou","B0K 1H0","902-485-7200","N/A","pettipassa@ccrce.ca","POINT (-62.710049 45.68032)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","966","Pine Ridge Middle School","625 Pine Ridge Ave","Kingston","B0P 1R0","625 Pine Ridge Ave","Kingston","B0P 1R0","902-765-7570","902-765-7572","prms@avrce.ca","POINT (-64.943806 44.992904)"
"2020-2021","52","Strait Regional Centre for Education","390","Pleasant Bay School","456 Pleasant Bay Rd","Pleasant Bay","B0E 2P0","456 Pleasant Bay Rd","Pleasant Bay","B0E 2P0","902-224-2365","902-224-2080","Angela.MacKinnon@srce.ca","POINT (-60.787501 46.836848)"
"2020-2021","59","Tri-County Regional Centre for Education","199","Plymouth School","RR #1, Arcadia","Yarmouth","B0W 1B0","849 Highway 334","Yarmouth","B0W 1B0","902-663-2000","902-663-2005","ps@tcrce.ca","POINT (-66.017994 43.812988)"
"2020-2021","59","Tri-County Regional Centre for Education","498","Port Maitland Consolidated Elementary School","3072 Highway 1","Port Maitland","B5A 5T3","3072 Highway 1","Port Maitland","B5A 5T3","902-649-4400","902-649-4404","pmces@tcrce.ca","POINT (-66.145765 43.976215)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","72","Port Williams Elementary School","1261 Belcher St","Port Williams","B0P 1T0","1261 Belcher St","Port Williams","B0P 1T0","902-542-6074","902-542-6094","pwes@avrce.ca","POINT (-64.420335 45.09151)"
"2020-2021","54","Halifax Regional Centre for Education","1159","Porters Lake Elementary","40 Inspiration Drive","Porters Lake","B3E 0A6","40 Inspiration Drive","Porters Lake","B3E 0A6","902-827-2525","902-827-5410","ples@hrce.ca","POINT (-63.285459 44.735138)"
"2020-2021","54","Halifax Regional Centre for Education","969","Portland Estates Elementary","45 Portland Hills Drive","Dartmouth","B2W 6L5","45 Portland Hills Drive","Dartmouth","B2W 6L5","902-433-7100","902-433-7103","portland@hrce.ca","POINT (-63.514253 44.66576)"
"2020-2021","54","Halifax Regional Centre for Education","533","Prince Andrew High","31 Woodlawn Rd","Dartmouth","B2W 2R7","31 Woodlawn Rd","Dartmouth","B2W 2R7","902-435-8452","902-435-8398","pah@hrce.ca","POINT (-63.52742 44.681301)"
"2020-2021","54","Halifax Regional Centre for Education","282","Prospect Road Elementary","2199 Prospect Road","Hatchet Lake","B3T 1R8","2199 Prospect Road","Hatchet Lake","B3T 1R8","902-852-2441","902-852-5542","pres@hrce.ca","POINT (-63.729373 44.564203)"
"2020-2021","53","Chignecto Central Regional Centre for Education","252","Pugwash District High School","PO Box 100","Pugwash","B0K 1L0","192 Church St","Pugwash","B0K 1L0","902-243-3930","902-243-3940","BruntSE@ccrce.ca","POINT (-63.659347 45.855019)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","1142","Rankin School of the Narrows","4144 Hwy 223","Iona","B2C 1A4","4144 Hwy 223","Iona","B2C 1A4","902-725-2210","902-725-1255","macneilt@gnspes.ca","POINT (-60.816765 45.947733)"
"2020-2021","53","Chignecto Central Regional Centre for Education","39","Rawdon District Elementary School","3713 Highway 354","Upper Rawdon","B0N 2N0","3713 Highway 354","Upper Rawdon","B0N 2N0","902-632-6660","902-632-6662","noddinm@ccrce.ca","POINT (-63.710987 45.070033)"
"2020-2021","53","Chignecto Central Regional Centre for Education","916","Redcliff Middle School","33 Sunset Lane","Valley","B6L 4K1","33 Sunset Lane","Valley","B6L 4K1","902-896-5520","902-896-5514","hazeltond@ccrce.ca","POINT (-63.218564 45.382025)"
"2020-2021","52","Strait Regional Centre for Education","931","Richmond Education Centre/Academy","PO Box 599","Louisdale","B0E 1V0","3238 Whiteside Rd","Louisdale","B0E 1V0","902-345-4949","902-345-4948","Lois.Landry@srce.ca","POINT (-61.095682 45.60638)"
"2020-2021","54","Halifax Regional Centre for Education","938","Ridgecliff Middle School","35 Beech Tree Run","Beechville","B3T 2E5","35 Beech Tree Run","Beechville","B3T 2E5","902-876-4381","902-876-4385","rms@hrce.ca","POINT (-63.682172 44.635117)"
"2020-2021","53","Chignecto Central Regional Centre for Education","251","River Hebert District School","2843 Barronsfield Rd.","River Hebert","B0L 1G0","2843 Barronsfield Rd.","River Hebert","B0L 1G0","902-251-3200","902-251-3210","SpenceD@ccrce.ca","POINT (-64.377985 45.692545)"
"2020-2021","53","Chignecto Central Regional Centre for Education","923","Riverside Education Centre","6 Riverside Drive","Milford","B0N 1Y0","6 Riverside Drive","Milford","B0N 1Y0","902-758-4660","902-758-4666","GattoSC@ccrce.ca","POINT (-63.439276 45.045216)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","973","Riverside School","7430 Hornes Rd","Albert Bridge","B0A 1P0","7430 Hornes Rd","Albert Bridge","B0A 1P0","902-563-4535","902-563-4539","browns5@gnspes.ca","POINT (-60.067278 46.036639)"
