"id","property_project","pid","name","address","city","postal_code","number_of_floors","residential_units","housing_authority","county","elevator","oil_heat","electric_heat","public_water","well","sewer","onsite_septic","municipality","x_coordina","y_coordina","location"
"239","100215X","15081037","Sydney Senior Duplexes - 127 Moxham Dr","127 Moxham Dr","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.19907045","46.11919546","(46.119195, -60.19907)"
"272","140201X","15463912","5 Lorway Street","5 Lorway St","Louisbourg","B0A 1M0","2","10","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-59.9788826","45.91909296","(45.919093, -59.978883)"
"96","700101","60032018","Westmount Manor Bridgewat","11 Atlantic Street","Bridgewater","B4V 3B4","3","49","Western Regional Housing Authority","Lunenburg","Yes","Y","N","Y","N","Y","N","Town of Bridgewater","-64.5235853","44.36627092","(44.366271, -64.523585)"
"110","250301X","35024694","Canso/Carleton Apartments","39 Telegraph St.","Canso","B0J 1H0","1","10","Eastern Mainland Housing Authority","Guysborough","No","Y","N","Y","N","Y","N","Municipality of the District of Guysborough","-60.99408278","45.33552098","(45.335521, -60.994083)"
"71","540601","5104443","Four Winds Clementsport A","1108 West Clementsport Rd.","Clementsport","B0S 1E0","3","15","Western Regional Housing Authority","Annapolis","No","Y","N","N","Y","N","Y","Municipality of the County of Annapolis","-65.61321345","44.66464416","(44.664644, -65.613213)"
"76","580302","30227938","Hillside Apartments (lowe","51 King Street","Digby","B0V 1A0","1","15","Western Regional Housing Authority","Digby","No","Y","N","Y","N","Y","N","Town of Digby","-65.75819957","44.61607749","(44.616077, -65.7582)"
"27","310801","987396","Birch Hill III Phase 5","43 Acadia Avenue","RR1 Stellarton","BOK 1S0","2","15","Eastern Mainland Housing Authority","Pictou","Yes","N","Y","Y","N","Y","N","Town of Stellarton","-62.66688502","45.55642818","(45.556428, -62.666885)"
"7","240201","35033323","Isaac's Harbour Villa","450 Isaac's Harbour Rd","Isaac's Harbour","BOH 1SO","2","20","Eastern Mainland Housing Authority","Guysborough","No","N","Y","N","Y","N","Y","Municipality of the District of Guysborough","-61.65905606","45.17742862","(45.177429, -61.659056)"
"154","380701","25010901","Westhighland Manor","3 Anson Avenue","Amherst","B4H 4G4","2","15","Cobequid Housing Authority","Cumberland","No","Y","N","Y","N","Y","N","Town of Amherst","-64.21631028","45.82360751","(45.823608, -64.21631)"
"298","170203X","15165780","2 Devoe Street",,"Sydney Mines","B1V 3B5","2","20","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.23464103","46.24134212","(46.241342, -60.234641)"
"85","600501","30279467","Island's Manor","32 Overcove Rd","Freeport","B0V 1B0","2","15","Western Regional Housing Authority","Digby","No","N","Y","N","Y","N","Y","Municipality of the District of Digby","-66.32086667","44.27815472","(44.278155, -66.320867)"
"25","310301","987396","Birch Hill I Phase 3","43 Acadia Ave (108-213)","Stellarton","B0K 1S0","2","10","Eastern Mainland Housing Authority","Pictou","No","Y","N","Y","N","Y","N","Town of Stellarton","-62.66719072","45.55661332","(45.556613, -62.667191)"
"194","442801","40045049","Waverley Manor","12 Faucheau Lane","Waverley","B0N 2S0","2","15","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.59995678","44.78526835","(44.785268, -63.599957)"
"187","440201","40450447","Island View","36 Cow Bay Road","Eastern Passage","B3G 1A1","2","35","Metropolitan Regional Housing Authority","Halifax","Yes","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.49251637","44.6125398","(44.61254, -63.492516)"
"61","530201","55202766","Highland View Manor","1061 Highland Avenue","New Minas","B4N 3J5","2","22","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Municipality of the County of Kings","-64.45498897","45.06617729","(45.066177, -64.454989)"
"305","180204X","75036913","Louisdale","430 Hwy 320","Louisdale","B0E 1V0","1","10","Cape Breton Island Housing Authority","Richmond","No","Y","N","Y","N","Y","N","Municipality of the County of Richmond","-61.07414104","45.60725851","(45.607259, -61.074141)"
"18","282301","948166","Hillside View III","227 Little Harbour Rd.","New Glasgow","B2H 3S9","3","18","Eastern Mainland Housing Authority","Pictou","Yes","N","Y","Y","N","Y","N","Town of New Glasgow","-62.63731504","45.59276525","(45.592765, -62.637315)"
"114","310201X","991414","Maple Crest II Phase 2","142 Maple Street (10)","Stellarton","B0K 1S0","1","10","Eastern Mainland Housing Authority","Pictou","No","Y","N","Y","N","Y","N","Town of Stellarton","-62.6711204","45.55456756","(45.554568, -62.67112)"
"248","100215X","15054042","Sydney Senior Duplexes - 75 Esplanade","75 Esplanade","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.19886234","46.14303543","(46.143035, -60.198862)"
"135","340701","20168076","Sunrise Crest","621 Highway # 2","Brookfield","BON 1C0","2","15","Cobequid Housing Authority","Colchester","No","N","Y","N","Y","N","Y","Municipality of the County of Colchester","-63.27868496","45.25489518","(45.254895, -63.278685)"
"253","110201X","15403025","Marion - Dolphin/Marion",,"Glace Bay","B1A 3K8","1","4","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-59.96797409","46.18800972","(46.18801, -59.967974)"
"321","200211X","50131812","Greenacres","21 Varniers Lane","Inverness","B0E 1N0","2","15","Cape Breton Island Housing Authority","Inverness","No","N","Y","Y","N","Y","N","Municipality of the County of Inverness","-61.29971815","46.22924617","(46.229246, -61.299718)"
"249","100215X","15054042","Sydney Senior Duplexes - 77 Esplanade","77 Esplanade","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.19879859","46.14297229","(46.142972, -60.198799)"
"105","740201","60262375","Riverside Apts. Lunenburg","28 Hwy. 208","New Germany","B0R 1E0","2","15","Western Regional Housing Authority","Lunenburg","No","N","Y","N","Y","N","Y","Municipality of the District of Lunenburg","-64.72701496","44.54471485","(44.544715, -64.727015)"
"319","200209X","50128057","Joes Lane","11 Joe's Lane","Inverness","B0E 1N0","2","15","Cape Breton Island Housing Authority","Inverness","No","N","Y","Y","N","Y","N","Municipality of the County of Inverness","-61.30057322","46.22966847","(46.229668, -61.300573)"
"122","530301X","55084669","Garden View Manor II","466 Elm Street","Kingston","B0P 1R0","1","10","Western Regional Housing Authority","Kings","No","N","Y","N","Y","N","Y","Municipality of the County of Kings","-64.95297884","44.98756494","(44.987565, -64.952979)"
"56","510303","55266423","Terrace Cottages Kentvill","55 Oakdene Avenue","Kentville","B4N 2B6","1","4","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Town of Kentville","-64.49159531","45.08359061","(45.083591, -64.491595)"
"108","760201","60155546","Oceanview Apts.","14 Young Rd., Western Shore","Lunenburg Co.","B0J 3M0","2","15","Western Regional Housing Authority","Lunenburg","No","N","Y","N","Y","N","Y","Municipality of the District of Chester","-64.31006332","44.52845201","(44.528452, -64.310063)"
"243","100215X","15080013","Sydney Senior Duplexes - 389 Alexandra St","389 Alexandra St","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.19861934","46.11886455","(46.118865, -60.198619)"
"44","460501","45231669","72 Tremain Cr. Windsor","72 Tremain Cr.","Windsor","B0N 2T0","2","15","Western Regional Housing Authority","Hants","No","N","Y","Y","N","Y","N","Town of Windsor","-64.12737921","44.98124457","(44.981245, -64.127379)"
"50","481201","45230919","Kendall Court West  Hants","73 Kendall Lane","Windsor","BON 2T0","1","20","Western Regional Housing Authority","Hants","No","N","Y","Y","N","Y","N","West Hants","-64.12868638","44.9753669","(44.975367, -64.128686)"
"147","370401","25338906","Fundy Manor","169 Highway 242","Joggins","B0L 1A0","1","15","Cobequid Housing Authority","Cumberland","No","N","Y","N","Y","Y","N","Municipality of the County of Cumberland","-64.4351515","45.68712934","(45.687129, -64.435151)"
"41","431101","155796","Gordon B. Isnor Manor","5565 Cornwallis Street","Halifax","B3K 5K9","15","217","Metropolitan Regional Housing Authority","Halifax","Yes","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.58544312","44.65184681","(44.651847, -63.585443)"
"36","330801","895060","Vale Mountain View","179 New Mountain Road","Thorburn","B0K 1W0","2","15","Eastern Mainland Housing Authority","Pictou","No","Y","N","N","Y","Y","N","Municipality of the County of Pictou","-62.55525097","45.56550871","(45.565509, -62.555251)"
"78","580601","30228092","Evangeline Manor","87 St. Mary's Street","Digby","B0V 1A0","2","15","Western Regional Housing Authority","Digby","No","Y","N","Y","N","Y","N","Town of Digby","-65.76249868","44.61437459","(44.614375, -65.762499)"
"228","100205X","15036163","Mapleridge","30 Maple Ridge Dr","Sydney","B1S 3B5","2","60","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.20138823","46.11649519","(46.116495, -60.201388)"
"159","390501","25230863","Hill Top Manor","22 Junction Road","Springhill","B0M 1X0","2","20","Cobequid Housing Authority","Cumberland","Yes","Y","N","Y","N","Y","N","Municipality of the County of Cumberland","-64.05858506","45.65302101","(45.653021, -64.058585)"
"16","281801","936831","Woodbine Crest III","364 Frederick St.","New Glasgow","B2H 3N8","2","15","Eastern Mainland Housing Authority","Pictou","No","Y","N","Y","N","Y","N","Town of New Glasgow","-62.64151712","45.58166275","(45.581663, -62.641517)"
"74","580201","30230601","Basinview Apartments","138 King Street","Digby","B0V 1A0","2","19","Western Regional Housing Authority","Digby","No","Y","N","Y","N","Y","N","Town of Digby","-65.7597985","44.62299344","(44.622993, -65.759798)"
"138","341201","20221347","The Meadows","1089 Plains Road","Debert","B0M 1G0","2","15","Cobequid Housing Authority","Colchester","No","Y","N","N","Y","N","Y","Municipality of the County of Colchester","-63.46629395","45.4382969","(45.438297, -63.466294)"
"265","120206X","15492184","Curran Street S/C","245 Curran Street","New Waterford","B1H2Z9","2","40","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.09313273","46.25650079","(46.256501, -60.093133)"
"262","120203X","15467152","Thompson Street S/C","557 Thompson Street","New Waterford","B1H 4C2","1","20","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.08205633","46.24390838","(46.243908, -60.082056)"
"84","600201","30141378","Riverside Manor","1126 River Road","Bear River","B0S 1B0","2","15","Western Regional Housing Authority","Digby","No","Y","N","N","Y","N","Y","Municipality of the District of Digby","-65.64265969","44.57989461","(44.579895, -65.64266)"
"99","700801","60032364","Pineview Apts. Bridgewate","59 Exhibition Drive","Bridgewater","B4V 3T8","2","30","Western Regional Housing Authority","Lunenburg","Yes","N","Y","Y","N","Y","N","Town of Bridgewater","-64.52131766","44.36918646","(44.369186, -64.521318)"
"294","160204X","15019995","3 Beacon Crescent",,"North Sydney","B2A 3R3","2","25","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.25780864","46.20720967","(46.20721, -60.257809)"
"203","447901","40615601","Eleanor Hubley Villa","9 Eleanor Lane","Stillwater Lake","B3Z 1H3","1","10","Metropolitan Regional Housing Authority","Halifax","No","N","Y","N","Y","N","Y","Halifax Regional Municipality","-63.85592164","44.702465","(44.702465, -63.855922)"
"53","510101","55339766","Hilltop Manor","55 Oakdene Avenue","Kentville","B4N 2B6","2","20","Western Regional Housing Authority","Kings","No","Y","N","Y","N","Y","N","Town of Kentville","-64.49067168","45.08352736","(45.083527, -64.490672)"
"4","221401","1228733","Antigonish Manor","138 College Street","Antigonish","B2G 1Y1","2","25","Eastern Mainland Housing Authority","Antigonish","Yes","Y","N","Y","N","Y","N","Town of Antigonish","-61.99230574","45.62544701","(45.625447, -61.992306)"
"156","382201","25008582","Shiretown Manor","2 Acadia Street","Amherst","B4H 3L5","2","15","Cobequid Housing Authority","Cumberland","No","Y","N","Y","N","Y","N","Town of Amherst","-64.21013789","45.83574857","(45.835749, -64.210138)"
"89","660101","80051477","BayVista apts.","3474 Highway #3","Barrington Passage","B0W 1G0","2","40","Western Regional Housing Authority","Shelburne","Yes","Y","N","N","Y","N","Y","Municipality of the District of Barrington","-65.60877715","43.53011275","(43.530113, -65.608777)"
"170","420602","67520","Crathorne II, 14 Jamieson","14 Jamieson Street","Dartmouth","B3A 3B7","2","6","Metropolitan Regional Housing Authority","Halifax","No","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.58550518","44.67065034","(44.67065, -63.585505)"
"180","431701","40182859","Richmond Manor","5594 Northridge Road","Halifax","B3K 4B1","3","30","Metropolitan Regional Housing Authority","Halifax","Yes","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.61595481","44.6715104","(44.67151, -63.615955)"
"164","400701","25219593","Mountain View Manor V","135 Smith Avenue","Parrsboro","B0M 1S0","2","16","Cobequid Housing Authority","Cumberland","Yes(2)","N","Y","Y","N","Y","N","Town of Parrsboro","-64.33074245","45.40641992","(45.40642, -64.330742)"
"215","613001","90218181","Mountain Veiw Manor","109 Parade Street","Yarmouth","B5A 3B6","2","17","Western Regional Housing Authority","Yarmouth","Yes","Y","N","Y","N","Y","N","Town of Yarmouth","-66.10118178","43.83586249","(43.835862, -66.101182)"
"315","200205X","50043926","Oak Point","31 Birch Street","Mabou","B0E 1X0","1","10","Cape Breton Island Housing Authority","Inverness","No","N","Y","Y","N","Y","N","Municipality of the County of Inverness","-61.39907416","46.07401345","(46.074013, -61.399074)"
"306","180205X","75104273","River Bourgeois","8652 Highway 4","River Bourgeios","B0E 2X0","2","10","Cape Breton Island Housing Authority","Richmond","No","N","Y","N","Y","N","Y","Municipality of the County of Richmond","-60.93820732","45.63606769","(45.636068, -60.938207)"
"79","590101","30035133","Foyer Acadien","1722 Highway 1","Church Point","B0W 1M0","2","20","Western Regional Housing Authority","Digby","Yes","Y","N","N","Y","N","Y","Municipality of the District of Clare","-66.11482318","44.33376074","(44.333761, -66.114823)"
"183","432301","40345225","Acadia Square Lodge-North","3450 Devonshire Avenue","Halifax","B3K 5R5","3","30","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.60446931","44.66707332","(44.667073, -63.604469)"
"252","110201X","15393606","Dolphin - Dolphin/Marion",,"Glace Bay","B1A 3K8","1","10","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-59.95526029","46.19928286","(46.199283, -59.95526)"
"40","430601","148809","Sunrise Manor (HC)","2406 Gottingen Street","Halifax","B3K 3C1","10","165","Metro Regional Housing Authority","Halifax","Yes(2)","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.58867731","44.6553671","(44.655367, -63.588677)"
"250","100215X","15057417","Sydney Senior Duplexes - 7 Harrington Pl","7 Harrington Pl","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.19411599","46.14376257","(46.143763, -60.194116)"
"220","630201","90087024","Apartment Nova","56 Gavel Road","Tusket","B0W 3M0","2","15","Western Regional Housing Authority","Yarmouth","Yes","Y","N","N","Y","N","Y","Municipality of the District of Argyle","-65.97355384","43.85778982","(43.85779, -65.973554)"
"242","100215X","15080013","Sydney Senior Duplexes - 391 Alexandra St","391 Alexandra St","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.19857056","46.11893598","(46.118936, -60.198571)"
"20","290101","65016982","Hillcrest Manor","17 Forge St.","Trenton","B0K 1X0","2","20","Eastern Mainland Housing Authority","Pictou","No","N","Y","Y","N","Y","N","Town of Trenton","-62.63729646","45.61045369","(45.610454, -62.637296)"
"185","432601","40646267","Macdonald Laurier Place","3 Ford Street","Halifax","B3M 4P8","4","55","Metropolitan Regional Housing Authority","Halifax","Yes","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.63217749","44.66077728","(44.660777, -63.632177)"
"132","610801X","90214438","Roderick MacNeil Seniors (2 buildings)","11/35 MacNeil St","Yarmouth","B5A 4C7","1","30","Western Regional Housing Authority","Yarmouth","No","N","Y","Y","N","N","Y","Town of Yarmouth","-66.11312503","43.82624441","(43.826244, -66.113125)"
"235","100212X","15095599","Cottage Place ll","491 Cottage Rd","Sydney","B1P 6R4","2","24","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.16724348","46.1277978","(46.127798, -60.167243)"
"241","100215X","15113954","Sydney Senior Duplexes - 307 Cartier St","307 Cartier St","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.17271863","46.13516534","(46.135165, -60.172719)"
"8","240501","35081538","Little Dover Senior Citiz","861 Dover Road","Little Dover","B0H 1V0","1","5","Eastern Mainland Housing Authority","Guysborough","No","N","Y","N","Y","Y","N","Municipality of the District of Guysborough","-61.05291994","45.29421177","(45.294212, -61.05292)"
"325","200215X","50094473","Pere Goirroir Avenue","21 Pere Goirroir Avenue","Cheticamp","B0E 1H0","2","56","Cape Breton Island Housing Authority","Inverness","Yes","Y","N","N","Y","Y","N","Municipality of the County of Inverness","-61.01949153","46.61838783","(46.618388, -61.019492)"
"38","331401","964924","Rose Heath Manor","8240 Pictou Landing Rd","RR1 New Glasgow","B2H 5C4","2","15","Eastern Mainland Housing Authority","Pictou","No","N","Y","N","Y","N","Y","Municipality of the County of Pictou","-62.55727699","45.64538614","(45.645386, -62.557277)"
"192","440801","40021453","Hubbards Manor","1 Fox Point Lane","Hubbards","B0J 1T0","2","10","Metropolitan Regional Housing Authority","Lunenburg","No","Y","N","N","Y","N","Y","Halifax Regional Municipality","-64.06507187","44.63704564","(44.637046, -64.065072)"
"281","150212X","15223290","Silver Birch Manor","130 Reeves St","Grand Lake Road","B1P 6N2","2","60","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.15817772","46.14073319","(46.140733, -60.158178)"
"82","590701","30102289","Foyer Sigogne","4872 Trunk#1","Salmon River","B0W 2Y0","1","15","Western Regional Housing Authority","Digby","No","N","Y","N","Y","N","Y","Municipality of the District of Clare","-66.16008649","44.05004314","(44.050043, -66.160086)"
"146","370301","25055724","Hillside Villa I","1700 Highway 242","River Hebert","B0L 1G0","1","20","Cobequid Housing Authority","Cumberland","No","Y","N","N","Y","N","Y","Municipality of the County of Cumberland","-64.38216896","45.68951892","(45.689519, -64.382169)"
"111","270101X","37501343","Sherbrook/Maple Manor","Maple Manor Complex (1-20)","Sherbrooke","B0J 3C0","1","20","Eastern Mainland Housing Authority","Guysborough","No","Y","N","Y","N","Y","N","Municipality of the District of Saint Marys","-61.97745358","45.14580956","(45.14581, -61.977454)"
"202","447301","40519530","Sackville Manor","51 Old Beaverbank Road","Lower Sackville","B4E 1V4","2","19","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.68961703","44.77286406","(44.772864, -63.689617)"
"191","440701","40004277","Mcdougall Manor","20 Mcdougall Avenue","Lower Sackville","B4C 3E7","1","20","Metropolitan Regional Housing Authority","Halifax","No","N","Y","Y","N","Y","N","Halifax Regional Municipality","-63.67671327","44.77113743","(44.771137, -63.676713)"
"269","130201X","15376619","Mitchell Ave","268 Mitchell Ave","Dominion","B0A 1E0","1","10","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.02402902","46.20390753","(46.203908, -60.024029)"
"157","382601","25000498","Centennial Manor","81 West Victoria St.","Amherst","B4H 1C7","3","14","Cobequid Housing Authority","Cumberland","Yes","N","Y","Y","N","Y","N","Town of Amherst","-64.21941601","45.82555595","(45.825556, -64.219416)"
"255","110203X","15252323","Kennedy Dr","2 Kennedy Dr","Glace Bay","B1A 5S1","2","48","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-59.97003487","46.18981591","(46.189816, -59.970035)"
"266","120207X","15477102","Hillside Terrace","747 King Street","New Waterford","B1H4S9","2","24","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.08713643","46.23992372","(46.239924, -60.087136)"
"186","440101","40210452","Elmhurst Apartments","14 Elmhurst Drive","Sheet Harbour","B0J 3B0","2","30","Metropolitan Regional Housing Authority","Halifax","Yes","N","Y","N","Y","N","Y","Halifax Regional Municipality","-62.54283731","44.92642655","(44.926427, -62.542837)"
"322","200212X","50178086","Wynn Mira","98 Hillcrest Street","Inverness","B0E 1N0","2","15","Cape Breton Island Housing Authority","Inverness","Yes","N","Y","Y","N","Y","N","Municipality of the County of Inverness","-61.29768964","46.22966992","(46.22967, -61.29769)"
"131","570101X","5031166","Sunset Meadows Middleton",,"Middleton","B0S 1P0","1","40","Western Regional Housing Authority","Annapolis","No","Y","N","Y","N","Y","N","Town of Middleton","-65.07237592","44.95156013","(44.95156, -65.072376)"
"176","431201","40176265","Westmoor Lodge","6841 Cook Avenue","Halifax","B30 2J9","2","30","Metropolitan Regional Housing Authority","Halifax","No","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.61829602","44.6510272","(44.651027, -63.618296)"
"296","170201X","15175292","Main Street","Fix","Sydney Mines","B1V 2K4","1","11","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.22527255","46.24031806","(46.240318, -60.225273)"
"334","370101X","25155649","Harbourview Manor","19 Harbourview Manor","Pugwash","B0K 1L0","1","20","Cobequid Housing Authority","Cumberland","No","Y","N","N","Y","N","Y","Municipality of the County of Cumberland","-63.66300279","45.85474597","(45.854746, -63.663003)"
"6","240101","35049444","Ferry Lane","56 Ferry Lane","Guysborough","BOH 1NO","2","20","Eastern Mainland Housing Authority","Guysborough","Yes","N","Y","N","Y","N","Y","Municipality of the District of Guysborough","-61.50427328","45.40108997","(45.40109, -61.504273)"
"195","442901","40196495","Timberlea Manor","1746 Bay Road","Timberlea","B3T 1M8","2","15","Metropolitan Regional Housing Authority","Halifax","Yes","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.70943446","44.64352734","(44.643527, -63.709434)"
"259","110207X","15393432","Sterling Rd","46 Sterling Rd","Glace Bay","B1A 3X5","2","31","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-59.9554484","46.20456236","(46.204562, -59.955448)"
"102","720101","60376290","Cherry Lane Lodge Mahone","33 Cherry Lane","Mahone Bay","B0J 2E0","2","10","Western Regional Housing Authority","Lunenburg","No","Y","N","Y","N","Y","N","Town of Mahone Bay","-64.38398459","44.45042291","(44.450423, -64.383985)"
"238","100215X","15081037","Sydney Senior Duplexes - 125 Moxham Dr","125 Moxham Dr","Sydney",,"1","2","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.19916851","46.1192496","(46.11925, -60.199169)"
"107","760101","60120961","Charing Cross Manor","34 Forties Rd.","New Ross","BOJ 2M0","1","10","Western Regional Housing Authority","Lunenburg","No","N","Y","N","Y","N","Y","Municipality of the District of Chester","-64.45941205","44.73697092","(44.736971, -64.459412)"
"64","531301","55023949","Orchard View Manor Kings","1054 Main Street","Port Williams","BOP 1TO","3","15","Western Regional Housing Authority","Kings","Yes","Y","N","Y","N","Y","N","Municipality of the County of Kings","-64.41050165","45.09925234","(45.099252, -64.410502)"
"268","120209X","15477102","MacLeod Court","3331 MacLeod Street","New Waterford","B1H 4S9","2","15","Cape Breton Island Housing Authority","Cape Breton","Yes","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.08779233","46.23987183","(46.239872, -60.087792)"
"37","330901","863985","Glen Brae Villa","807 Marshdale Rd.","Hopewell","BOK ICO","2","10","Eastern Mainland Housing Authority","Pictou","No","Y","N","N","Y","N","Y","Municipality of the County of Pictou","-62.70724976","45.47940585","(45.479406, -62.70725)"
"291","160201X","15020878","40 Forman Street",,"North Sydney","B2A 2L9","2","16","Cape Breton Island Housing Authority","Cape Breton","No","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.25860824","46.2082721","(46.208272, -60.258608)"
"94","690101","70151113","Lakeview Apartments Queen","15 Caledonia","Caledonia","B0T 1B0","2","15","Western Regional Housing Authority","Queens","No","Y","N","Y","N","N","Y","Region of Queens Municipality","-65.03159722","44.3722116","(44.372212, -65.031597)"
"327","210202X","85005445","4398 Highway 223","Seallooh Breagh","Iona","B0A 1L0","2","15","Cape Breton Island Housing Authority","Victoria","No","Y","N","N","Y","N","Y","Municipality of the County of Victoria","-60.8081904","45.95868568","(45.958686, -60.80819)"
"234","100211X","15095599","Cottage Place I","487 Cottage Rd","Sydney","B1P 6R4","2","15","Cape Breton Island Housing Authority","Cape Breton","No","N","Y","Y","N","Y","N","Cape Breton Regional Municipality","-60.16754634","46.12790583","(46.127906, -60.167546)"
"288","150225X","15534647","21 Mapleview Drive",,"North Sydney","B2A 3K4","2","25","Cape Breton Island Housing Authority","Cape Breton","Yes","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.25519895","46.22685881","(46.226859, -60.255199)"
"181","431901","274258","Cowie Hill Lodge","166 Cowie Hill Road","Halifax","B3P 2N8","4","43","Metropolitan Regional Housing Authority","Halifax","Yes","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.6212221","44.63151792","(44.631518, -63.621222)"
"258","110206X","15395718","Sterling Villa l&ll","55 Minto St","Glace Bay","B1A 6E4","2","55","Cape Breton Island Housing Authority","Cape Breton","Yes","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-59.95685256","46.20006902","(46.200069, -59.956853)"
"161","390701","25258765","Four Winds","16 Herrett Road","Springhill","B0M 1X0","2","15","Cobequid Housing Authority","Cumberland","No","Y","N","Y","N","Y","N","Municipality of the County of Cumberland","-64.06574548","45.64226538","(45.642265, -64.065745)"
"39","331501","65039760","Haven Brook Manor","6127 Trafalgar Rd","RR1 Stellarton","BOK 1SO","1","20","Eastern Mainland Housing Authority","Pictou","No","N","Y","Y","N","Y","N","Municipality of the County of Pictou","-62.66717677","45.54011293","(45.540113, -62.667177)"
"151","380301","25006024","Havelock Terrace","64 Havelock Street","Amherst","B4H 3K4","3","30","Cobequid Housing Authority","Cumberland","Yes","Y","N","Y","N","Y","N","Town of Amherst","-64.20612942","45.83268531","(45.832685, -64.206129)"
"86","621001","90235755","754 & 756 Greenville","Greenville Road","Yarmouth County","B5A 4A6","1","2","Western Regional Housing Authority","Yarmouth","No","N","Y","N","Y","N","Y","Municipality of the District of Yarmouth","-66.05042853","43.86251969","(43.86252, -66.050429)"
"177","431301","102640","H.P. Mackeen Manor","1186 Queen Street","Halifax","B3H 4K9","10","134","Metropolitan Regional Housing Authority","Halifax","Yes(2)","Y","N","Y","N","Y","N","Halifax Regional Municipality","-63.57422304","44.63879114","(44.638791, -63.574223)"
"91","680301","70024625","Union Place Queens","116 Union Street","Liverpool","B0T 1K0","1","12","Western Regional Housing Authority","Queens","No","Y","N","Y","N","Y","N","Region of Queens Municipality","-64.71885047","44.03524554","(44.035246, -64.71885)"
"300","170205X","15495203","201 Crescent Street",,"Sydney Mines","B1V 3E1","2","20","Cape Breton Island Housing Authority","Cape Breton","Yes","Y","N","Y","N","Y","N","Cape Breton Regional Municipality","-60.21864219","46.24092564","(46.240926, -60.218642)"
