"region","name","type","longitude","latitude","location"
"Cabot Trail","Plage St-Pierre Beach and Campground","Accommodation","-61.048542","46.608414","(46.608414, -61.048542)"
"Fleur-de-lis/Marconi/Metro CB","Point of View Suites","Accommodation","-59.972243","45.918749","(45.918749, -59.972243)"
"Northumberland Shore","Pomquet Beach Cottages","Accommodation","-61.828324","45.645153","(45.645153, -61.828324)"
"Fleur-de-lis/Marconi/Metro CB","Port Morien Rectory B&B","Accommodation","-59.87165","46.13513","(46.13513, -59.87165)"
"South Shore","Port Mouton Bay Cottages","Accommodation","-64.846422","43.933375","(43.933375, -64.846422)"
"South Shore","Port Mouton International Hostel","Accommodation","-64.83955","43.9462","(43.9462, -64.83955)"
"Halifax Metro","Premiere Executive Suites/Atlantic","Accommodation","-63.569504","44.643696","(44.643696, -63.569504)"
"Halifax Metro","Prince George Hotel","Accommodation","-63.576288","44.647229","(44.647229, -63.576288)"
"Yarmouth & Acadian Shores","Prince Lane Cottage Rentals","Accommodation","-66.11821","43.831422","(43.831422, -66.11821)"
"Halifax Metro","Quality Inn Halifax Airport","Accommodation","-63.53585","44.8755","(44.8755, -63.53585)"
"South Shore","Quarterdeck Beachside Villas & Grill","Accommodation","-64.81272","43.95417","(43.95417, -64.81272)"
"Fundy Shore & Annapolis Valley","Queen Anne Inn","Accommodation","-65.511305","44.741224","(44.741224, -65.511305)"
"South Shore","Queensland Cottages","Accommodation","-64.03358","44.63492","(44.63492, -64.03358)"
"Bras d'Or Lakes Scenic Drive","Raspberry Cottage","Accommodation","-60.448899","46.203183","(46.203183, -60.448899)"
"Fundy Shore & Annapolis Valley","Raven Hill Vineyard & Retreat","Accommodation","-64.333391","45.094723","(45.094723, -64.333391)"
"South Shore","Ravens Hollow","Accommodation","-65.345484","43.685456","(43.685456, -65.345484)"
"Yarmouth & Acadian Shores","Red Cap Motel & Restaurant","Accommodation","-65.799684","43.660205","(43.660205, -65.799684)"
"Northumberland Shore","Regent Bed & Breakfast","Accommodation","-64.20687","45.837935","(45.837935, -64.20687)"
"Fundy Shore & Annapolis Valley","Reid's Tourist Home","Accommodation","-64.805765","45.346809","(45.346809, -64.805765)"
"Northumberland Shore","Remember Adventures","Accommodation","-63.28553","45.708263","(45.708263, -63.28553)"
"Halifax Metro","Residence Inn Halifax Downtown","Accommodation","-63.57487","44.6459","(44.6459, -63.57487)"
"Halifax Metro","Residence Inn Halifax–Dartmouth","Accommodation","-63.56465","44.707687","(44.707687, -63.56465)"
"Fundy Shore & Annapolis Valley","Reta's Hideaway by the Harbour","Accommodation","-64.35761","45.092124","(45.092124, -64.35761)"
"Fundy Shore & Annapolis Valley","Rhodie's Rest","Accommodation","-65.036592","44.73745","(44.73745, -65.036592)"
"South Shore","Rising Sun Guest House","Accommodation","-65.244359","43.752191","(43.752191, -65.244359)"
"Eastern Shore","River Oaks Country Lodge","Accommodation","-63.2294","44.9128","(44.9128, -63.2294)"
"South Shore","River Ridge Lodge","Accommodation","-64.332811","44.485179","(44.485179, -64.332811)"
"Cabot Trail","River Trail Cottages","Accommodation","-60.988587","46.356869","(46.356869, -60.988587)"
"Fundy Shore & Annapolis Valley","Riverview Cottages","Accommodation","-64.314321","45.412673","(45.412673, -64.314321)"
"Fleur-de-lis/Marconi/Metro CB","Robin's Harbour View Cottages","Accommodation","-60.98821","45.511524","(45.511524, -60.98821)"
"Cabot Trail","Rocky Bay Cottages","Accommodation","-60.362051","46.692156","(46.692156, -60.362051)"
"Fundy Shore & Annapolis Valley","Rocky Shores & Seals Cottages","Accommodation","-65.171061","44.995431","(44.995431, -65.171061)"
"Yarmouth & Acadian Shores","Rodd Grand Yarmouth","Accommodation","-66.11935","43.83928","(43.83928, -66.11935)"
"South Shore","Rose Cape House","Accommodation","-64.3054","44.29845","(44.29845, -64.3054)"
"Fundy Shore & Annapolis Valley","Roselawn Lodging","Accommodation","-64.338254","45.094156","(45.094156, -64.338254)"
"South Shore","Roseway River Cottages (2008)","Accommodation","-65.34512","43.78718","(43.78718, -65.34512)"
"South Shore","Rosewood Cottages","Accommodation","-64.056516","44.63473","(44.63473, -64.056516)"
"Cabot Trail","Ross's Housekeeping Motel","Accommodation","-60.963612","46.350334","(46.350334, -60.963612)"
"Fleur-de-lis/Marconi/Metro CB","Royale Hotel","Accommodation","-60.195563","46.137605","(46.137605, -60.195563)"
"South Shore","Rum Runner Inn","Accommodation","-64.311716","44.376581","(44.376581, -64.311716)"
"South Shore","Sail Inn","Accommodation","-64.310418","44.376435","(44.376435, -64.310418)"
"Halifax Metro","Saint Mary's University","Accommodation","-63.580105","44.629828","(44.629828, -63.580105)"
"Cabot Trail","Sallys Brook Wilderness Cabins","Accommodation","-60.53697","46.291627","(46.291627, -60.53697)"
"Eastern Shore","Salmon River Country Inn","Accommodation","-63.037983","44.779202","(44.779202, -63.037983)"
"Halifax Metro","Sal's Bed & Breakfast By The Sea","Accommodation","-63.558633","44.5704","(44.5704, -63.558633)"
"South Shore","Salt Shaker Deli & Inn","Accommodation","-64.309371","44.376319","(44.376319, -64.309371)"
"Northumberland Shore","Saltscapes Vacation Properties","Accommodation","-63.382865","45.802224","(45.802224, -63.382865)"
"South Shore","Salty Rose Beach Houses","Accommodation","-64.299664","44.303293","(44.303293, -64.299664)"
"South Shore","Salty Shores Inn & Café","Accommodation","-65.609106","43.527364","(43.527364, -65.609106)"
"South Shore","Sand Castle Tourist Service + Bed & Breakfast","Accommodation","-63.801578","44.503579","(44.503579, -63.801578)"
"South Shore","Sanderling Beach House","Accommodation","-65.005036","43.762232","(43.762232, -65.005036)"
"Fundy Shore & Annapolis Valley","Sandpiper Lane Cottage","Accommodation","-64.3112","45.13816","(45.13816, -64.3112)"
"Northumberland Shore","Sandstone Bed and Breakfast","Accommodation","-62.554167","45.646667","(45.646667, -62.554167)"
"Fundy Shore & Annapolis Valley","Scotia Bay Motel","Accommodation","-65.840153","44.571196","(44.571196, -65.840153)"
"Cabot Trail","Sea Breeze Cottages & Motel","Accommodation","-60.37307","46.69133","(46.69133, -60.37307)"
"Cabot Trail","Sea Parrot Oceanview Manor","Accommodation","-60.492125","46.399262","(46.399262, -60.492125)"
"Eastern Shore","Seabreeze Cottages","Accommodation","-61.09354","45.346133","(45.346133, -61.09354)"
"Cabot Trail","Seascape Coastal Retreat","Accommodation","-60.371509","46.691136","(46.691136, -60.371509)"
"Northumberland Shore","Sea'Scape Cottages","Accommodation","-61.78518","45.63885","(45.63885, -61.78518)"
"South Shore","Seaside 224 B & B","Accommodation","-63.77419","44.517011","(44.517011, -63.77419)"
"South Shore","Seaside Cottages at Ginger Hill","Accommodation","-65.125072","43.692767","(43.692767, -65.125072)"
"Halifax Metro","Seasons Inn","Accommodation","-63.632449","44.652426","(44.652426, -63.632449)"
"Halifax Metro","SeaWatch Bed & Breakfast","Accommodation","-63.559395","44.605536","(44.605536, -63.559395)"
"Bras d'Or Lakes Scenic Drive","Seaweed and Sod Farm","Accommodation","-60.656746","46.087402","(46.087402, -60.656746)"
"Eastern Shore","SeaWind Landing Country Inn","Accommodation","-61.326117","45.247228","(45.247228, -61.326117)"
"Fundy Shore & Annapolis Valley","Seawinds Motel","Accommodation","-65.754447","44.619599","(44.619599, -65.754447)"
"Northumberland Shore","Seven Gables Bed & Breakfast","Accommodation","-64.005444","45.99046","(45.99046, -64.005444)"
"Fleur-de-lis/Marconi/Metro CB","SFG Cottages","Accommodation","-60.662932","45.646454","(45.646454, -60.662932)"
"Fundy Shore & Annapolis Valley","Shangri-la Cottages","Accommodation","-63.801724","45.307831","(45.307831, -63.801724)"
"South Shore","Shelburne Harbourside Cottages","Accommodation","-65.32207","43.75898","(43.75898, -65.32207)"
"Eastern Shore","Sherbrooke Village Inn","Accommodation","-62.003472","45.14182","(45.14182, -62.003472)"
"South Shore","Sherwood Golf & Country Club","Accommodation","-64.317679","44.718795","(44.718795, -64.317679)"
"South Shore","Shipwright's Cottage","Accommodation","-65.344279","43.689348","(43.689348, -65.344279)"
"South Shore","Shobac","Accommodation","-64.265041","44.285028","(44.285028, -64.265041)"
"Fundy Shore & Annapolis Valley","Shore Line Restaurant, Gifts and Accommodations","Accommodation","-65.756712","44.625122","(44.625122, -65.756712)"
"Fundy Shore & Annapolis Valley","Shubenacadie Tidal Bore Rafting Resort","Accommodation","-63.422382","45.191155","(45.191155, -63.422382)"
"South Shore","Sidanna Private Oceanfront Retreat","Accommodation","-64.89994","43.877755","(43.877755, -64.89994)"
"South Shore","Sidanna Retreat","Accommodation","-64.80073","43.950565","(43.950565, -64.80073)"
"Fundy Shore & Annapolis Valley","Siesta Motel","Accommodation","-65.754462","44.618997","(44.618997, -65.754462)"
"Cabot Trail","Silver Dart Lodge","Accommodation","-60.760771","46.094288","(46.094288, -60.760771)"
"Cabot Trail","Silver Lining Inn and Motel","Accommodation","-61.009439","46.633669","(46.633669, -61.009439)"
"Ceilidh Trail","Skye Lodge","Accommodation","-61.401362","45.645411","(45.645411, -61.401362)"
"Cabot Trail","Skyline Motor Court","Accommodation","-60.403928","46.640789","(46.640789, -60.403928)"
"Fundy Shore & Annapolis Valley","Slumber Inn","Accommodation","-64.467203","45.056683","(45.056683, -64.467203)"
"Northumberland Shore","Smith Rock Chalets","Accommodation","-62.88124","45.644378","(45.644378, -62.88124)"
"South Shore","Smuggler's Cove Inn","Accommodation","-64.30877","44.37627","(44.37627, -64.30877)"
"Halifax Metro","Snowflake Manor B & B","Accommodation","-63.558286","44.91089","(44.91089, -63.558286)"
"Cabot Trail","Soleil Chalets","Accommodation","-60.999778","46.646306","(46.646306, -60.999778)"
"South Shore","Solterre Concept House Retreat","Accommodation","-64.31899","44.401076","(44.401076, -64.31899)"
"Cabot Trail","Soulfriend Seaside Cottage","Accommodation","-60.404185","46.679565","(46.679565, -60.404185)"
"Cabot Trail","South Harbour Hideaway Summer Home","Accommodation","-60.464043","46.884731","(46.884731, -60.464043)"
"Fleur-de-lis/Marconi/Metro CB","Spanish Bay Inn","Accommodation","-60.195814","46.13904","(46.13904, -60.195814)"
"Cabot Trail","St. Ann's Motel","Accommodation","-60.59701","46.208684","(46.208684, -60.59701)"
"Fleur-de-lis/Marconi/Metro CB","St. Esprit Lake Wilderness Holiday","Accommodation","-60.501946","45.653078","(45.653078, -60.501946)"
"Fleur-de-lis/Marconi/Metro CB","Stacey House Bed and Breakfast","Accommodation","-59.966367","45.9233","(45.9233, -59.966367)"
"Halifax Metro","Star of the Sea Bed and Breakfast","Accommodation","-63.553516","44.598596","(44.598596, -63.553516)"
"South Shore","Starboard Inn","Accommodation","-65.607406","43.533023","(43.533023, -65.607406)"
"Halifax Metro","Stardust Motel","Accommodation","-63.67473","44.7182","(44.7182, -63.67473)"
"Halifax Metro","Stardust Motel","Accommodation","-63.711384","44.64504","(44.64504, -63.711384)"
"South Shore","Staying Afloat Vacation Rentals","Accommodation","-64.451857","44.35289","(44.35289, -64.451857)"
"Northumberland Shore","Steinhart Distillery Cottages","Accommodation","-62.17932","45.748254","(45.748254, -62.17932)"
"Northumberland Shore","StFX University Summer Hotel","Accommodation","-61.99673","45.620362","(45.620362, -61.99673)"
"Fundy Shore & Annapolis Valley","Still Point Lodge","Accommodation","-65.680583","44.623724","(44.623724, -65.680583)"
"Fundy Shore & Annapolis Valley","Stonehouse Motel & Restaurant","Accommodation","-63.289983","45.359729","(45.359729, -63.289983)"
"Northumberland Shore","Stuart House by the Bay B&B","Accommodation","-63.940325","45.98672","(45.98672, -63.940325)"
"Yarmouth & Acadian Shores","Su Ben Bed & Breakfast","Accommodation","-66.122405","44.300308","(44.300308, -66.122405)"
"Fundy Shore & Annapolis Valley","Summer's Country Inn","Accommodation","-65.755794","44.618166","(44.618166, -65.755794)"
"Fundy Shore & Annapolis Valley","Suncatcher Bed & Breakfast","Accommodation","-63.26583","45.4025","(45.4025, -63.26583)"
"Northumberland Shore","Sunrise Shore Marina & Cottages","Accommodation","-63.263871","45.73174","(45.73174, -63.263871)"
"Ceilidh Trail","Sunset Hill Bed & Breakfast","Accommodation","-61.539684","46.031362","(46.031362, -61.539684)"
"Northumberland Shore","Super 8 Amherst","Accommodation","-64.202353","45.809129","(45.809129, -64.202353)"
"Fundy Shore & Annapolis Valley","Super 8 Truro","Accommodation","-63.304858","45.329491","(45.329491, -63.304858)"
"Fundy Shore & Annapolis Valley","Super 8 Windsor","Accommodation","-64.10995","44.985846","(44.985846, -64.10995)"
"South Shore","Surfside Inn","Accommodation","-64.02753","44.63565","(44.63565, -64.02753)"
"Halifax Metro","Susan's at Sambro: Bed and Breakfast by the Sea","Accommodation","-63.605502","44.479423","(44.479423, -63.605502)"
"South Shore","Swim Guest House","Accommodation","-65.077651","43.731097","(43.731097, -65.077651)"
"Fundy Shore & Annapolis Valley","Tattingstone Inn","Accommodation","-64.373925","45.090203","(45.090203, -64.373925)"
"Cabot Trail","Telegraph House","Accommodation","-60.752141","46.100093","(46.100093, -60.752141)"
"Northumberland Shore","The Annex","Accommodation","-63.192496","45.756945","(45.756945, -63.192496)"
"Halifax Metro","The Barrington Hotel","Accommodation","-63.57504","44.649676","(44.649676, -63.57504)"
"Eastern Shore","The Blue Roof at Martinique Beach","Accommodation","-63.143751","44.695915","(44.695915, -63.143751)"
"South Shore","The Breakwater Inn","Accommodation","-63.915162","44.492986","(44.492986, -63.915162)"
"Bras d'Or Lakes Scenic Drive","The Crofter Summer Rental","Accommodation","-61.089734","45.700893","(45.700893, -61.089734)"
"Fundy Shore & Annapolis Valley","The Crow's Nest, Digby - Shore Thing Seafood – Galley & Quarters","Accommodation","-65.756167","44.623635","(44.623635, -65.756167)"
"Ceilidh Trail","The Fiddle and The Sea B&B","Accommodation","-61.527432","46.012611","(46.012611, -61.527432)"
"Halifax Metro","The Fourth Lock Bed and Breakfast","Accommodation","-63.60811","44.810563","(44.810563, -63.60811)"
"Halifax Metro","The Halliburton","Accommodation","-63.570873","44.641767","(44.641767, -63.570873)"
"Fundy Shore & Annapolis Valley","The Hideaway at Halls Harbour","Accommodation","-64.617473","45.202035","(45.202035, -64.617473)"
"Halifax Metro","The Hollis Halifax – a DoubleTree Suites by Hilton","Accommodation","-63.572365","44.646705","(44.646705, -63.572365)"
"Halifax Metro","The Inn at Fisherman's Cove","Accommodation","-63.493556","44.611191","(44.611191, -63.493556)"
"Cabot Trail","The Island Inn","Accommodation","-60.404018","46.643242","(46.643242, -60.404018)"
"Yarmouth & Acadian Shores","The Lake House B&B","Accommodation","-65.916779","43.829393","(43.829393, -65.916779)"
"Bras d'Or Lakes Scenic Drive","The Lakes at Ben Eoin Golf Club and Resort","Accommodation","-60.446106","45.972019","(45.972019, -60.446106)"
"Cabot Trail","The Lakes Cottages Margaree","Accommodation","-60.96468","46.281009","(46.281009, -60.96468)"
"Cabot Trail","The Maven Gypsy Bed & Breakfast and Cottages","Accommodation","-60.41163","46.549874","(46.549874, -60.41163)"
"Fundy Shore & Annapolis Valley","The Old Ten Spot","Accommodation","-65.034328","44.736445","(44.736445, -65.034328)"
"Fundy Shore & Annapolis Valley","The Olde Village Inn","Accommodation","-66.087119","44.491064","(44.491064, -66.087119)"
"Fundy Shore & Annapolis Valley","The Parrsboro Mansion Inn","Accommodation","-64.323063","45.408875","(45.408875, -64.323063)"
"Halifax Metro","The Pebble Bed & Breakfast","Accommodation","-63.608677","44.639606","(44.639606, -63.608677)"
"Cabot Trail","The Point Cottages by the Sea","Accommodation","-60.355664","46.689718","(46.689718, -60.355664)"
"Cabot Trail","The Poplar B & B + Cottages","Accommodation","-60.798854","46.82212","(46.82212, -60.798854)"
"Northumberland Shore","The Scotsman Inn","Accommodation","-62.708774","45.676221","(45.676221, -62.708774)"
"Fundy Shore & Annapolis Valley","The Stella Rose B&B","Accommodation","-64.372883","45.089988","(45.089988, -64.372883)"
"Fundy Shore & Annapolis Valley","The Sunshine Inn","Accommodation","-64.339166","45.432901","(45.432901, -64.339166)"
"Cabot Trail","The Water's Edge Inn & Gallery","Accommodation","-60.749054","46.100055","(46.100055, -60.749054)"
"South Shore","The Wellshire Bed and Breakfast","Accommodation","-64.305923","44.378728","(44.378728, -64.305923)"
"South Shore","The White Cape on the Cove","Accommodation","-64.120126","44.505025","(44.505025, -64.120126)"
"Cabot Trail","The Worn Doorstep Guest House","Accommodation","-60.756592","46.099796","(46.099796, -60.756592)"
"Ceilidh Trail","Thriftlodge Port Hastings","Accommodation","-61.402574","45.646224","(45.646224, -61.402574)"
"Fundy Shore & Annapolis Valley","Tidal Bore Inn","Accommodation","-63.324653","45.365426","(45.365426, -63.324653)"
"Fundy Shore & Annapolis Valley","Tides & Time Vacation Home","Accommodation","-65.519279","44.744618","(44.744618, -65.519279)"
"South Shore","Tillicum Adventure Tours","Accommodation","-64.443881","44.363625","(44.363625, -64.443881)"
"South Shore","Tiny Oceanfront Retreat","Accommodation","-64.808062","43.953429","(43.953429, -64.808062)"
"South Shore","Toba's Bed & Breakfast","Accommodation","-64.383313","44.312301","(44.312301, -64.383313)"
"South Shore","Topmast Motel","Accommodation","-64.31795","44.36925","(44.36925, -64.31795)"
"Cabot Trail","Trailsman Motel","Accommodation","-60.883663","46.095109","(46.095109, -60.883663)"
"Northumberland Shore","Train Station Inn","Accommodation","-63.285335","45.708404","(45.708404, -63.285335)"
"Fundy Shore & Annapolis Valley","Tranquil Times B&B","Accommodation","-65.452392","44.591214","(44.591214, -65.452392)"
"Halifax Metro","Travelodge Suites Dartmouth","Accommodation","-63.596265","44.686212","(44.686212, -63.596265)"
"Northumberland Shore","Travelodge Suites New Glasgow","Accommodation","-62.666214","45.577741","(45.577741, -62.666214)"
"Fleur-de-lis/Marconi/Metro CB","Travelodge Sydney","Accommodation","-60.202625","46.122312","(46.122312, -60.202625)"
"Bras d'Or Lakes Scenic Drive","Travels Inn Victoria County","Accommodation","-60.47606","46.235276","(46.235276, -60.47606)"
"Yarmouth & Acadian Shores","Trout Point Lodge","Accommodation","-65.73715","44.12733","(44.12733, -65.73715)"
"Ceilidh Trail","Troy Lodge Cottages","Accommodation","-61.42808","45.67427","(45.67427, -61.42808)"
"Yarmouth & Acadian Shores","Tru by Hilton Yarmouth","Accommodation","-66.086052","43.835229","(43.835229, -66.086052)"
"Cabot Trail","True North Destinations","Accommodation","-60.81668","46.824679","(46.824679, -60.81668)"
"Fundy Shore & Annapolis Valley","Tulips and Thistle Bed & Breakfast","Accommodation","-63.196139","45.403276","(45.403276, -63.196139)"
"Ceilidh Trail","Tulloch Inn","Accommodation","-61.19163","46.10025","(46.10025, -61.19163)"
"Halifax Metro","University of King's College","Accommodation","-63.595643","44.63781","(44.63781, -63.595643)"
"Fundy Shore & Annapolis Valley","Upper Clements Cottages","Accommodation","-65.559828","44.70688","(44.70688, -65.559828)"
"Cabot Trail","Vicar's View","Accommodation","-60.755497","46.102415","(46.102415, -60.755497)"
"Fundy Shore & Annapolis Valley","Victoria's Historic Inn","Accommodation","-64.372352","45.090522","(45.090522, -64.372352)"
"Fundy Shore & Annapolis Valley","Vidito Family Campground & Cottages","Accommodation","-65.043874","44.953982","(44.953982, -65.043874)"
"Bras d'Or Lakes Scenic Drive","View of the Sea Cottages","Accommodation","-60.42232","46.277556","(46.277556, -60.42232)"
"Fundy Shore & Annapolis Valley","Villages of Mountain Gap Resort","Accommodation","-65.729824","44.606562","(44.606562, -65.729824)"
"Fleur-de-lis/Marconi/Metro CB","Vollmer's Island Paradise","Accommodation","-61.1725","45.53375","(45.53375, -61.1725)"
"Yarmouth & Acadian Shores","Voyageur Motel","Accommodation","-66.11005","43.87742","(43.87742, -66.11005)"
"South Shore","Walters Cabin","Accommodation","-64.859141","43.843977","(43.843977, -64.859141)"
"Northumberland Shore","Wandlyn Convention Hotel","Accommodation","-64.235805","45.818482","(45.818482, -64.235805)"
"Northumberland Shore","Waterview Rooms","Accommodation","-62.772","45.748","(45.748, -62.772)"
"Northumberland Shore","Waypoint Cottage","Accommodation","-63.596216","45.876017","(45.876017, -63.596216)"
"Eastern Shore","Webbers Lake Charlotte Motel","Accommodation","-62.94997","44.767841","(44.767841, -62.94997)"
"Eastern Shore","Webber's Lakeside Cottages","Accommodation","-62.961267","44.797683","(44.797683, -62.961267)"
"Cabot Trail","Welcome Waves Beachfront House","Accommodation","-60.407209","46.679546","(46.679546, -60.407209)"
"South Shore","Welshtown Haven","Accommodation","-65.367722","43.800143","(43.800143, -65.367722)"
"Halifax Metro","Westin Nova Scotian","Accommodation","-63.568822","44.639987","(44.639987, -63.568822)"
"Fundy Shore & Annapolis Valley","Whale Cove Inn","Accommodation","-66.164706","44.431601","(44.431601, -66.164706)"
"Cabot Trail","Whale Cove Summer Village","Accommodation","-61.137466","46.424178","(46.424178, -61.137466)"
"Northumberland Shore","Whidden Park","Accommodation","-61.994952","45.622082","(45.622082, -61.994952)"
"South Shore","Whispering Waves Cottages","Accommodation","-65.357897","43.562542","(43.562542, -65.357897)"
"South Shore","White Gate Inn & Restaurant","Accommodation","-64.241192","44.538349","(44.538349, -64.241192)"
"South Shore","White Point Beach Resort","Accommodation","-64.73892","43.96493","(43.96493, -64.73892)"
"South Shore","Whitecaps Retreat","Accommodation","-64.34276","44.287912","(44.287912, -64.34276)"
"South Shore","Whitecaps Summit","Accommodation","-64.344961","44.287895","(44.287895, -64.344961)"
"South Shore","Whitman Inn","Accommodation","-65.153954","44.432232","(44.432232, -65.153954)"
"South Shore","Wildwood Motel","Accommodation","-65.325087","43.77087","(43.77087, -65.325087)"
"Fundy Shore & Annapolis Valley","Willow Bend Motel","Accommodation","-63.293695","45.355945","(45.355945, -63.293695)"
"Northumberland Shore","Willow House Inn","Accommodation","-62.715301","45.67674","(45.67674, -62.715301)"
"South Shore","Windjammer Motel","Accommodation","-64.24695","44.548749","(44.548749, -64.24695)"
"South Shore","Winsome Cottage","Accommodation","-65.480356","43.502924","(43.502924, -65.480356)"
"Fleur-de-lis/Marconi/Metro CB","Wolvespack Cottage","Accommodation","-59.9367","45.92966","(45.92966, -59.9367)"
"Cabot Trail","Wreck Cove Wilderness Cabins","Accommodation","-60.42285","46.5203","(46.5203, -60.42285)"
"Bras d'Or Lakes Scenic Drive","Yellow Seabird B&B Inn","Accommodation","-60.875352","45.65668","(45.65668, -60.875352)"
"Cabot Trail","Yellow Sidecar B&B","Accommodation","-61.077629","46.489092","(46.489092, -61.077629)"
"Yarmouth & Acadian Shores","Yesteryear's Bed & Breakfast","Accommodation","-65.784678","43.703293","(43.703293, -65.784678)"
"Northumberland Shore","A Walk Through Time Museum","Attraction","-62.855342","45.653276","(45.653276, -62.855342)"
"Yarmouth & Acadian Shores","Acadian Centre Archives","Attraction","-66.115555","44.333126","(44.333126, -66.115555)"
"Eastern Shore","Acadian House Museum / L'Acadie de Chezzetcook","Attraction","-63.261297","44.7062","(44.7062, -63.261297)"
"Fundy Shore & Annapolis Valley","Admiral Digby Museum","Attraction","-65.754808","44.620037","(44.620037, -65.754808)"
"Halifax Metro","Africville Museum","Attraction","-63.622168","44.670017","(44.670017, -63.622168)"
"Fundy Shore & Annapolis Valley","Age of Sail Heritage Centre","Attraction","-64.5526","45.414749","(45.414749, -64.5526)"
"Halifax Metro","Alderney Landing","Attraction","-63.570263","44.665021","(44.665021, -63.570263)"
"Halifax Metro","Alderney Landing Farmers' Market","Attraction","-63.571004","44.665009","(44.665009, -63.571004)"
"Cabot Trail","Alexander Graham Bell National Historic Site","Attraction","-60.746","46.103","(46.103, -60.746)"
"Halifax Metro","Alexander Keith's Nova Scotia Brewery","Attraction","-63.570296","44.64431","(44.64431, -63.570296)"
"Northumberland Shore","Amherst Farmers' Market","Attraction","-64.212896","45.831938","(45.831938, -64.212896)"
"South Shore","Amos Pewter","Attraction","-64.37878","44.44897","(44.44897, -64.37878)"
"Fundy Shore & Annapolis Valley","Amos Seaman School Museum","Attraction","-64.35001","45.76666","(45.76666, -64.35001)"
"Ceilidh Trail","An Drochaid (The Bridge)","Attraction","-61.391788","46.072025","(46.072025, -61.391788)"
"Fundy Shore & Annapolis Valley","Annapolis Royal Farmers' and Traders' Market","Attraction","-65.51909","44.745349","(44.745349, -65.51909)"
"Fundy Shore & Annapolis Valley","Annapolis Royal Historic Gardens","Attraction","-65.514059","44.741147","(44.741147, -65.514059)"
"Fundy Shore & Annapolis Valley","Annapolis Royal Winter Farmers' Market","Attraction","-65.513999","44.741194","(44.741194, -65.513999)"
"Fundy Shore & Annapolis Valley","Annapolis Valley Macdonald Museum","Attraction","-65.070556","44.943657","(44.943657, -65.070556)"
"Fundy Shore & Annapolis Valley","Anne Murray Centre","Attraction","-64.059791","45.649713","(45.649713, -64.059791)"
"Northumberland Shore","Antigonish Farmers' Market","Attraction","-62.002034","45.616866","(45.616866, -62.002034)"
"Northumberland Shore","Antigonish Heritage Museum","Attraction","-61.981","45.62518","(45.62518, -61.981)"
"Northumberland Shore","Antigonish Winter Market","Attraction","-61.982161","45.61702","(45.61702, -61.982161)"
"South Shore","Archelaus Smith Museum","Attraction","-65.610433","43.483096","(43.483096, -65.610433)"
"Yarmouth & Acadian Shores","Argyle Farmers' & Artisanal Market","Attraction","-65.9741","43.8547","(43.8547, -65.9741)"
"Yarmouth & Acadian Shores","Argyle Township Court House & Archives","Attraction","-65.974769","43.850964","(43.850964, -65.974769)"
"Northumberland Shore","Arisaig Lighthouse, Lobster Interpretive Centre & Café","Attraction","-62.17225","45.76115","(45.76115, -62.17225)"
"Halifax Metro","Army Museum, Halifax Citadel","Attraction","-63.58005","44.64715","(44.64715, -63.58005)"
"Halifax Metro","Art Gallery of Nova Scotia","Attraction","-63.57282","44.647845","(44.647845, -63.57282)"
"Yarmouth & Acadian Shores","Art Gallery of Nova Scotia – Yarmouth","Attraction","-66.119876","43.837105","(43.837105, -66.119876)"
"South Shore","Astor Theatre & Town Hall Arts & Cultural Centre","Attraction","-64.715364","44.03869","(44.03869, -64.715364)"
"Halifax Metro","Atlantic Canada Aviation Museum","Attraction","-63.53323","44.877069","(44.877069, -63.53323)"
"Halifax Metro","Atlantic Splash Adventure","Attraction","-63.747215","44.741621","(44.741621, -63.747215)"
"Fundy Shore & Annapolis Valley","Avon Community Farmers' Market","Attraction","-64.13276","44.992092","(44.992092, -64.13276)"
"Fundy Shore & Annapolis Valley","Avon River Heritage Society Museum","Attraction","-64.13065","45.021942","(45.021942, -64.13065)"
"Cabot Trail","Baddeck Farmers' Market","Attraction","-60.75851","46.09871","(46.09871, -60.75851)"
"Eastern Shore","Baird's Tradesmen Museum","Attraction","-62.053586","45.305242","(45.305242, -62.053586)"
"Fundy Shore & Annapolis Valley","Balancing Rock","Attraction","-66.235793","44.367723","(44.367723, -66.235793)"
"Northumberland Shore","Ballantyne's Cove Tuna Interpretive Centre","Attraction","-61.91838","45.8597","(45.8597, -61.91838)"
"Northumberland Shore","Balmoral Grist Mill Museum","Attraction","-63.196199","45.645958","(45.645958, -63.196199)"
"Yarmouth & Acadian Shores","Bangor Sawmill Museum","Attraction","-66.08842","44.21693","(44.21693, -66.08842)"
"Northumberland Shore","Barney's River Station School Museum","Attraction","-62.266865","45.591472","(45.591472, -62.266865)"
"South Shore","Barrington Woolen Mill Museum","Attraction","-65.57886","43.56777","(43.56777, -65.57886)"
"Fleur-de-lis/Marconi/Metro CB","Beaton Institute Archives","Attraction","-60.09564","46.17084","(46.17084, -60.09564)"
"Northumberland Shore","Beaubassin and Fort Lawrence National Historic Sites","Attraction","-64.260547","45.847848","(45.847848, -64.260547)"
"Halifax Metro","Bedford Institute of Oceanography","Attraction","-63.61024","44.68244","(44.68244, -63.61024)"
"Yarmouth & Acadian Shores","Belliveau Cove Municipal Park (Parc Joseph et Marie Dugas)","Attraction","-66.061284","44.387085","(44.387085, -66.061284)"
