"fiscal_year","file","id","location","location_address","quantity","description","condition"
"2019-2020","RC19","64","COMMUNITY SERVICES","TRURO, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","2","TABLET","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","7","BLACKBERRY","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","3","IPHONE","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","12","PHONE CABLE","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","BOX OF ACCESSORIES","GARBAGE"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","MICROPHONE","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","RECORDER","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","PHONE ACCESSORY","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","2","HARD DRIVE","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","2","BOX COMPUTER CABLE","GARBAGE"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","6","POWER BAR","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","3","CAMERA","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","MONITOR STAND","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","6","DOCKING STATION","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","10","KEYBOARD","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","4","MONITOR","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","TV","OBSOLETE"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","PRIVACY SCREEN","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","3","SPEAKER","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","65","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","TELEPROMPTER","OBSOLETE"
"2019-2020","RC19","66","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","FALL RIVER, NS","4","LAPTOP","BROKEN"
"2019-2020","RC19","66","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","FALL RIVER, NS","5","PRINTER","BROKEN"
"2019-2020","RC19","67","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","5","COMPUTER","BROKEN"
"2019-2020","RC19","67","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","67","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","3","CELL PHONE","OBSOLETE"
"2019-2020","RC19","67","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","2","BLACKBERRY","BROKEN"
"2019-2020","RC19","67","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","3","MONITOR","BROKEN"
"2019-2020","RC19","67","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","1","DESK PHONE","BROKEN"
"2019-2020","RC19","68","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","3","TABLET","BROKEN"
"2019-2020","RC19","68","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","2","LAPTOP","BROKEN"
"2019-2020","RC19","68","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","CELL PHONE","BROKEN"
"2019-2020","RC19","68","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","PROJECTOR","OBSOLETE"
"2019-2020","RC19","68","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","3","MONITOR","BROKEN"
"2019-2020","RC19","68","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","69","SERVICE NOVA SCOTIA","HALIFAX, NS","4","LAPTOP","BROKEN"
"2019-2020","RC19","69","SERVICE NOVA SCOTIA","HALIFAX, NS","1","MOUSE","BROKEN"
"2019-2020","RC19","69","SERVICE NOVA SCOTIA","HALIFAX, NS","1","COMPUTER","BROKEN"
"2019-2020","RC19","70","JUSTICE","HALIFAX, NS","3","PRINTER","BROKEN"
"2019-2020","RC19","70","JUSTICE","HALIFAX, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","70","JUSTICE","HALIFAX, NS","1","CELL PHONE","OBSOLETE"
"2019-2020","RC19","70","JUSTICE","HALIFAX, NS","2","COMPUTER","BROKEN"
"2019-2020","RC19","70","JUSTICE","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","71","ELECTION NOVA SCOTIA","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","71","ELECTION NOVA SCOTIA","HALIFAX, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","72","COMMUNITY SERVICES","HALIFAX, NS","5","COMPUTER","BROKEN"
"2019-2020","RC19","72","COMMUNITY SERVICES","HALIFAX, NS","3","MONITOR","BROKEN"
"2019-2020","RC19","72","COMMUNITY SERVICES","HALIFAX, NS","3","HARD DRIVE","BROKEN"
"2019-2020","RC19","73","OFFICE OF THE SPEAKER","HAMMONDS PLAINS, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","74","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","74","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","74","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","IPAD","BROKEN"
"2019-2020","RC19","74","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","3","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","74","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","4","LAPTOP","BROKEN"
"2019-2020","RC19","74","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","COMPUTER","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","4","MONITOR","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","8","PRINTER","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","3","CAMERA","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","2","CALCULATOR","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","1","GPS","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","1","LABEL MAKER","BROKEN"
"2019-2020","RC19","75","SERVICE NOVA SCOTIA","DARTMOUTH, NS","1","LAMINATING MACHINE","BROKEN"
"2019-2020","RC19","76","HEALTH AND WELLNESS","HALIFAX, NS","31","BLACKBERRY","BROKEN"
"2019-2020","RC19","76","HEALTH AND WELLNESS","HALIFAX, NS","1","CELL PHONE","OBSOLETE"
"2019-2020","RC19","77","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","77","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","77","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","FAX MACHINE","BROKEN"
"2019-2020","RC19","77","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","2","MICROGRAPHIC READER","OBSOLETE"
"2019-2020","RC19","77","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","2","VCR","OBSOLETE"
"2019-2020","RC19","77","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","TV","OBSOLETE"
"2019-2020","RC19","77","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","2","CASSETTE RECORDER","OBSOLETE"
"2019-2020","RC19","78","COMMUNITY SERVICES","HALIFAX, NS","2","DOCKING STATION","BROKEN"
"2019-2020","RC19","78","COMMUNITY SERVICES","HALIFAX, NS","1","COMPUTER","BROKEN"
"2019-2020","RC19","78","COMMUNITY SERVICES","HALIFAX, NS","8","MONITOR","BROKEN"
"2019-2020","RC19","78","COMMUNITY SERVICES","HALIFAX, NS","2","KEYBOARD","BROKEN"
"2019-2020","RC19","78","COMMUNITY SERVICES","HALIFAX, NS","1","HEADSET","OBSOLETE"
"2019-2020","RC19","79","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","1","SWITCH BOX","BROKEN"
"2019-2020","RC19","79","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","12","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","79","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","4","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","79","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","1","GPS","BROKEN"
"2019-2020","RC19","79","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","SYDNEY, NS","12","LAPTOP","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","4","PRINTER","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","21","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","4","NETWORK PRINT CARD","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","2","SCANNER","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","5","LAPTOP","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","6","MONITOR","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","7","BLACKBERRY","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","2","DOCKING STATION","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","11","HARD DRIVE","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","2","SPEAKER","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","2","DESK PHONE","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","1","CONFERENCE PHONE","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","1","KEYBOARD","BROKEN"
"2019-2020","RC19","80","SERVICE NOVA SCOTIA","HALIFAX, NS","1","PROJECTOR","BROKEN"
"2019-2020","RC19","81","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","DARTMOUTH, NS","5","TV","OBSOLETE"
"2019-2020","RC19","82","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","83","BUSINESS","HALIFAX, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","83","BUSINESS","HALIFAX, NS","4","MONITOR","BROKEN"
"2019-2020","RC19","83","BUSINESS","HALIFAX, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","83","BUSINESS","HALIFAX, NS","1","KEYBOARD","BROKEN"
"2019-2020","RC19","83","BUSINESS","HALIFAX, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","83","BUSINESS","HALIFAX, NS","1","CELL PHONE","BROKEN"
"2019-2020","RC19","84","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","2","BLUETOOTH UNIT","BROKEN"
"2019-2020","RC19","84","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","14","IPAD","BROKEN"
"2019-2020","RC19","84","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","TABLET","BROKEN"
"2019-2020","RC19","84","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","IPHONE","BROKEN"
"2019-2020","RC19","84","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","84","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","6","TABLET PEN","BROKEN"
"2019-2020","RC19","84","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","84","EXECUTIVE COUNCIL OFFICE","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","85","LABOUR AND ADVANCED EDUCATION","TRURO, NS","8","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","85","LABOUR AND ADVANCED EDUCATION","TRURO, NS","1","UPS","BROKEN"
"2019-2020","RC19","86","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","86","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","87","ENVIRONMENT","HALIFAX, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","87","ENVIRONMENT","HALIFAX, NS","3","MONITOR","BROKEN"
"2019-2020","RC19","87","ENVIRONMENT","HALIFAX, NS","3","LAPTOP","BROKEN"
"2019-2020","RC19","88","TOURISM NOVA SCOTIA","HALIFAX, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","5","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","1","TELECONFERENCE PHONE","OBSOLETE"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","6","LAPTOP","BROKEN"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","41","BLACKBERRY","BROKEN"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","1","KEYBOARD","BROKEN"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","2","DOCKING STATION","BROKEN"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","2","SCANNER","BROKEN"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","1","EXTERNAL CD ROM","OBSOLETE"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","2","PROJECTOR","BROKEN"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","89","TRANSPORTATION AND INFRASTRUCTURE RENEWAL","HALIFAX, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","90","ENVIRONMENT","VARIOUS LOCATIONS, NS","5","MONITOR","BROKEN"
"2019-2020","RC19","90","ENVIRONMENT","VARIOUS LOCATIONS, NS","1","SMART BOARD","OBSOLETE"
"2019-2020","RC19","90","ENVIRONMENT","VARIOUS LOCATIONS, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","90","ENVIRONMENT","VARIOUS LOCATIONS, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","90","ENVIRONMENT","VARIOUS LOCATIONS, NS","3","PRINTER","BROKEN"
"2019-2020","RC19","90","ENVIRONMENT","VARIOUS LOCATIONS, NS","17","BLACKBERRY","BROKEN"
"2019-2020","RC19","90","ENVIRONMENT","VARIOUS LOCATIONS, NS","8","CELL PHONE","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","PROJECTOR","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","VCR","OBSOLETE"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","DVD PLAYER","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","CAMERA","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","57","BLACKBERRY","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","3","SCANNER","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","4","MONITOR","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","7","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","3","EXTERNAL HARD DRIVE","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","5","PRINTER","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","7","LAPTOP","BROKEN"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","2","PALM PILOT","OBSOLETE"
"2019-2020","RC19","91","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","CELL PHONE","OBSOLETE"
"2019-2020","RC19","92","EDUCATION AND EARLY CHILHOOD DEVELOPMENT","HALIFAX, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","93","PUBLIC SERVICE COMMISSION","HALIFAX, NS","11","BLACKBERRY","BROKEN"
"2019-2020","RC19","93","PUBLIC SERVICE COMMISSION","HALIFAX, NS","1","CELL PHONE","OBSOLETE"
"2019-2020","RC19","93","PUBLIC SERVICE COMMISSION","HALIFAX, NS","2","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","94","PUBLIC SERVICE COMMISSION","HALIFAX, NS","1","DOCKING STATION","BROKEN"
"2019-2020","RC19","95","PUBLIC SERVICE COMMISSION","HALIFAX, NS","3","MONITOR","BROKEN"
"2019-2020","RC19","95","PUBLIC SERVICE COMMISSION","HALIFAX, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","95","PUBLIC SERVICE COMMISSION","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","96","PUBLIC SERVICE COMMISSION","HALIFAX, NS","3","PRINTER","BROKEN"
"2019-2020","RC19","96","PUBLIC SERVICE COMMISSION","HALIFAX, NS","1","LABEL MACHINE","BROKEN"
"2019-2020","RC19","97","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","7","MONITOR","BROKEN"
"2019-2020","RC19","97","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","97","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","5","BLACKBERRY","BROKEN"
"2019-2020","RC19","97","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","2","PRINTER","BROKEN"
"2019-2020","RC19","97","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","97","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","98","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","6","MONITOR","BROKEN"
"2019-2020","RC19","98","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","SHREDDER","BROKEN"
"2019-2020","RC19","98","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","98","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","99","LABOUR AND ADVANCED EDUCATION","VARIOUS LOCATIONS, NS","7","PRINTER","BROKEN"
"2019-2020","RC19","99","LABOUR AND ADVANCED EDUCATION","VARIOUS LOCATIONS, NS","1","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","99","LABOUR AND ADVANCED EDUCATION","VARIOUS LOCATIONS, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","99","LABOUR AND ADVANCED EDUCATION","VARIOUS LOCATIONS, NS","1","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","100","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","2","BLACKBERRY","OBSOLETE"
"2019-2020","RC19","100","LABOUR AND ADVANCED EDUCATION","HALIFAX, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","101","LABOUR AND ADVANCED EDUCATION","DARTMOUTH, NS","7","MONITOR","BROKEN"
"2019-2020","RC19","102","FINANCE AND TREASURY BOARD","HALIFAX, NS","1","PLOTTER","BROKEN"
"2019-2020","RC19","102","FINANCE AND TREASURY BOARD","HALIFAX, NS","2","IPHONE","BROKEN"
"2019-2020","RC19","102","FINANCE AND TREASURY BOARD","HALIFAX, NS","5","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","102","FINANCE AND TREASURY BOARD","HALIFAX, NS","11","BLACKBERRY","BROKEN"
"2019-2020","RC19","102","FINANCE AND TREASURY BOARD","HALIFAX, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","102","FINANCE AND TREASURY BOARD","HALIFAX, NS","1","PALM PILOT","OBSOLETE"
"2019-2020","RC19","102","FINANCE AND TREASURY BOARD","HALIFAX, NS","1","CELL PHONE","OBSOLETE"
"2019-2020","RC19","103","COMMUNITIES CULTURE AND HERITAGE","VARIOUS LOCATIONS, NS","1","ROUTER","BROKEN"
"2019-2020","RC19","103","COMMUNITIES CULTURE AND HERITAGE","VARIOUS LOCATIONS, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","103","COMMUNITIES CULTURE AND HERITAGE","VARIOUS LOCATIONS, NS","1","TRANSCEIVER","BROKEN"
"2019-2020","RC19","103","COMMUNITIES CULTURE AND HERITAGE","VARIOUS LOCATIONS, NS","1","PROJECTOR","BROKEN"
"2019-2020","RC19","103","COMMUNITIES CULTURE AND HERITAGE","VARIOUS LOCATIONS, NS","2","CELL PHONE","OBSOLETE"
"2019-2020","RC19","103","COMMUNITIES CULTURE AND HERITAGE","VARIOUS LOCATIONS, NS","6","BLACKBERRY","BROKEN"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","2","PROJECTOR","BROKEN"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","3","CD/DVD MULTI FORMAT PLAYER","BROKEN"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","13","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","4","PRINTER","BROKEN"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","9","MONITOR","BROKEN"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","1","VCR","OBSOLETE"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","1","TELEVISION","OBSOLETE"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","4","AUDIO VISUAL EQUIPMENT","BROKEN"
"2019-2020","RC19","104","COMMUNITIES CULTURE AND HERITAGE","PARRSBORO, NS","1","CONTROLLER","BROKEN"
"2019-2020","RC19","105","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","SHREDDER","BROKEN"
"2019-2020","RC19","105","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","SCANNER","BROKEN"
"2019-2020","RC19","106","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","3","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","106","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","2","SCANNER","BROKEN"
"2019-2020","RC19","106","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","PRINTER","BROKEN"
"2019-2020","RC19","106","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","106","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","2","MONITOR","BROKEN"
"2019-2020","RC19","107","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","107","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","4","PRINTER","BROKEN"
"2019-2020","RC19","107","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","1","MONITOR","BROKEN"
"2019-2020","RC19","107","COMMUNITIES CULTURE AND HERITAGE","HALIFAX, NS","5","COMPUTER, CPU","BROKEN"
"2019-2020","RC19","108","AGRICULTURE","VARIOUS LOCATIONS, NS","9","LAPTOP","BROKEN"
"2019-2020","RC19","108","AGRICULTURE","VARIOUS LOCATIONS, NS","3","COMPUTER","BROKEN"
"2019-2020","RC19","108","AGRICULTURE","VARIOUS LOCATIONS, NS","7","MONITOR","OBSOLETE"
"2019-2020","RC19","108","AGRICULTURE","VARIOUS LOCATIONS, NS","1","TYPEWRITER","BROKEN"
"2019-2020","RC19","108","AGRICULTURE","VARIOUS LOCATIONS, NS","6","PRINTER","BROKEN"
"2019-2020","RC19","108","AGRICULTURE","VARIOUS LOCATIONS, NS","1","EXTERNAL HARD DRIVE","BROKEN"
"2019-2020","RC19","109","FISHERIES & AQUACULTURE","VARIOUS LOCATIONS, NS","1","LABEL MAKER","BROKEN"
"2019-2020","RC19","109","FISHERIES & AQUACULTURE","VARIOUS LOCATIONS, NS","1","LAPTOP","BROKEN"
"2019-2020","RC19","109","FISHERIES & AQUACULTURE","VARIOUS LOCATIONS, NS","1","DVD BURNER","BROKEN"
"2019-2020","RC19","109","FISHERIES & AQUACULTURE","VARIOUS LOCATIONS, NS","3","PRINTER","BROKEN"
"2019-2020","RC19","109","FISHERIES & AQUACULTURE","VARIOUS LOCATIONS, NS","1","FAX MACHINE","OBSOLETE"
"2019-2020","RC19","109","FISHERIES & AQUACULTURE","VARIOUS LOCATIONS, NS","2","DIGITAL CAMERA","OBSOLETE"
