Ticket ID,Date of Issue,Time of Issue,Form,Method,Issue,Caller ID Number,Type of Call or Messge,Advertiser Business Number,City,State,Zip,Location (Center point of the Zip Code),States
1375615,12/21/2016,,Phone,Wired,Unwanted Calls,412-622-7386,Abandoned Calls,None,Frankfort,KY,40601,"KY 40601-1034
(38.2082, -84.881954)",37
1375617,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,757-215-2801,Abandoned Calls,None,Lovingston,VA,22849,"VA 22849
(38.513918, -78.616535)",41
1375618,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,None,Atlanta,GA,30359,"GA 30359-1858
(33.748547, -84.391502)",32
1375619,12/21/2016,,Phone,Wired,Unwanted Calls,502-255-2433,Abandoned Calls,None,Frankfort,KY,40601,"KY 40601-1034
(38.2082, -84.881954)",37
1375620,01/02/2017,,Phone,Wired,Unwanted Calls,331-212-9898,Prerecorded Voice,None,Horsham,PA,19044,"PA 19044
(40.187467, -75.14881)",49
1375621,,,TV,Cable,Interference,None,,None,Kapaau,HI,96755,"HI 96755
(20.186325, -155.792917)",4
1375622,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Poughkeepsie,NY,12601,"NY 12601
(41.701885, -73.916509)",48
1375623,,,Phone,Wired,Equipment,None,,None,Wellston,OH,45692,"OH 45692
(39.118973, -82.546897)",39
1375624,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,216-326-6544,Prerecorded Voice,None,Silver Spring,MD,20910,"MD 20910
(39.001851, -77.034885)",46
1375625,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,216-326-6544,Prerecorded Voice,None,Poquoson,VA,23662,"VA 23662
(37.129584, -76.38025)",41
1375627,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,337-205-3937,New Iberia,LA,70560,"LA 70560
(29.98225, -91.85631)",23
1375628,01/01/2017,,Phone,Wired,Unwanted Calls,276-403-4866,Abandoned Calls,None,St Augustine,FL,32092,"FL 32092
(29.953535, -81.506705)",31
1375630,01/02/2017,,Phone,Wired,Unwanted Calls,343-765-5123,Live Voice,343-765-5123,Albertson,NY,11507,"NY 11507
(40.770726, -73.651456)",48
1375632,,,TV,Cable,Billing,None,,None,Stone Mountain,GA,30087,"GA 30087
(33.811038, -84.131682)",32
1375633,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,918-779-3783,Prerecorded Voice,None,Bartlesville,OK,74003,"OK 74003
(36.737237, -96.046443)",20
1375635,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,None,Sacramento,CA,95821,"CA 95821
(38.624087, -121.38478)",8
1375636,,,TV,Cable,Availability,None,,None,Beaverton,OR,97008,"OR 97008
(45.460518, -122.806409)",12
1375637,,,TV,Cable,Billing,,,,Union,NJ,07083,"NJ 07083
(40.696025, -74.26916)",47
1375639,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Bossier City,LA,71111,"LA 71111
(32.562194, -93.700669)",23
1375640,,,Phone,Wireless (cell phone/other mobile device),Open Internet/Net Neutrality,None,,None,Tempe,AZ,85284,"AZ 85284
(33.336996, -111.930488)",7
1375641,,,Internet,DSL,Open Internet/Net Neutrality,None,,None,Brunswick,OH,44212,"OH 44212
(41.246047, -81.828326)",39
1375643,,,TV,Broadcast,Billing,None,,None,Watertown,CT,06795,"CT 06795
(41.611159, -73.12186)",25
1375644,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,East Chicago,IN,46312,"IN 46312
(41.635369, -87.461113)",36
1375646,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Linn Creek,MO,65052,"MO 65052
(38.061061, -92.670974)",18
1375648,,,Internet,Cable,Privacy,None,,None,Wildwood Crest,NJ,08260,"NJ 08260
(38.988348, -74.821161)",
1375650,01/02/2017,,Phone,Wired,Unwanted Calls,319-435-1596,Live Voice,None,Parkersburg,IA,50665,"IA 50665
(42.573152, -92.76789)",16
1375651,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,703-454-0991,Live Voice,None,North Adams,MA,01247,"MA 01247
(42.696556, -73.09857)",26
1375652,12/30/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,256-376-6780,Prerecorded Voice,None,Brooklyn,NY,11217,"NY 11217
(40.68254, -73.979472)",
1375654,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,801-647-8561,Live Voice,None,Cedar Hills,UT,84062,"UT 84062
(40.379361, -111.74327)",13
1375655,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,617-729-0426,Prerecorded Voice,None,Brooklyn,NY,11217,"NY 11217
(40.68254, -73.979472)",
1375656,,,Internet,DSL,Speed,None,,None,Capon Springs,WV,26823,"WV 26823
(39.142437, -78.483985)",43
1375657,,,TV,Cable,Equipment,,,,Lynn Haven,FL,32444,"FL 32444
(30.236389, -85.644636)",31
1375659,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,216-326-6544,Prerecorded Voice,None,Avondale,AZ,85392,"AZ 85392
(33.478051, -112.310789)",7
1375661,,,Phone,Wired,Equipment,None,,None,Osprey,FL,34229,"FL 34229
(27.190084, -82.482562)",31
1375663,,,Internet,Cable,Billing,None,,None,Mission Viejo,CA,92691,"CA 92691
(33.610816, -117.666482)",8
1375666,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Spring Hill,FL,34606,"FL 34606
(28.469818, -82.597055)",31
1375668,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Bronx,NY,10472,"NY 10472
(40.829533, -73.869836)",48
1375669,,,Internet,Fiber,Billing,None,,None,Brooklyn,NY,11214,"NY 11214
(40.599583, -73.996455)",
1375671,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Stanwood,WA,98292,"WA 98292
(48.21817, -122.308752)",6
1375672,,,TV,Cable,Billing,None,,None,Gresham,OR,97080,"OR 97080
(45.480533, -122.406605)",12
1375674,,,Internet,DSL,Speed,None,,None,New York,NY,10034,"NY 10034
(40.867758, -73.921144)",48
1375675,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,480-462-6831,Prerecorded Voice,None,Cincinnati,OH,45230,"OH 45230
(39.075686, -84.385115)",39
1375676,,,Internet,Cable,Billing,None,,None,Copperas Cove,TX,76522,"TX 76522
(31.197665, -97.996242)",24
1375677,01/02/2017,,Phone,Wired,Unwanted Calls,315-695-0202,Abandoned Calls,None,Clayhole,KY,41317,"KY 41317
(37.469103, -83.20242)",37
1375678,12/30/2016,,Phone,Wired,Unwanted Calls,434-374-2626,Live Voice,None,Slatington,PA,18080,"PA 18080
(40.73296, -75.625169)",49
1375680,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,228-325-1202,Live Voice,None,Raleigh,NC,27616,"NC 27616
(35.867146, -78.543866)",38
1375683,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Elk Grove,CA,95758,"CA 95758
(38.424655, -121.438065)",8
1375686,,,TV,Cable,Billing,None,,None,Harrisburg,PA,17111,"PA 17111
(40.2684, -76.789804)",49
1375690,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,937-278-2692,Prerecorded Voice,937-278-2692,Beavercreek,OH,45440,"OH 45440
(39.676199, -84.104472)",39
1375691,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,216-326-6544,Prerecorded Voice,None,Columbia,MD,21044,"MD 21044
(39.210791, -76.881075)",46
1375692,,,TV,Satellite,Availability,None,,None,Santa Cruz,CA,95060,"CA 95060
(37.013651, -122.084474)",8
1375693,,,TV,Satellite,Availability,None,,None,Boynton Beach,FL,33437,"FL 33437
(26.513103, -80.148443)",31
1375694,,,TV,Satellite,Availability,None,,None,Schleswig,IA,51461,"IA 51461
(42.166034, -95.476089)",16
1375697,01/02/2017,,Phone,Wired,Unwanted Calls,860-342-4076,Prerecorded Voice,None,Portland,CT,06480,"CT 06480
(41.58927, -72.599284)",25
1375699,,,Internet,Cable,Interference,None,,None,Yonkers,NY,10701,"NY 10701
(40.944049, -73.881102)",48
1375701,,,Internet,Wireless,Billing,None,,None,Memphis,TN,38103,"TN 38103
(35.150736, -90.053792)",40
1375703,,,Internet,Cable,Speed,,,,Staten Island,NY,10301,"NY 10301
(40.628276, -74.094327)",47
1375706,,,Phone,Wireless (cell phone/other mobile device),Open Internet/Net Neutrality,None,,None,Philadelphia,PA,19138,"PA 19138
(40.056181, -75.157959)",49
1375708,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,None,Live Voice,None,Spring Hill,TN,37174,"TN 37174
(35.728159, -86.904741)",40
1375709,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Brooklyn,NY,11225,"NY 11225
(40.663779, -73.953905)",48
1375710,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,917-242-4541,Text Message,None,Forest Hills,NY,11375,"NY 11375
(40.720456, -73.84577)",48
1375713,,,Internet,Wireless,Equipment,None,,None,Dumfries,VA,22025,"VA 22025
(38.60075, -77.341244)",41
1375714,,,TV,Satellite,Billing,,,,Detroit Lakes,MN,56501,"MN 56501
(46.827494, -95.822443)",1
1375716,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,256-824-0260,Prerecorded Voice,None,Athens,AL,35611,"AL 35611
(34.78041, -87.055833)",30
1375717,01/02/2017,,Phone,Wired,Unwanted Calls,423-243-3487,Prerecorded Voice,None,Signal Mountain,TN,37377,"TN 37377
(35.17612, -85.33937)",40
1375719,,,Phone,,Junk Faxes,None,,None,Newport Beach,CA,92660,"CA 92660-7439
(33.632533, -117.874353)",8
1375722,,,Internet,Cable,Billing,None,,None,Lake Orion,MI,48362,"MI 48362
(42.781629, -83.257815)",50
1375724,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,757-516-9788,Live Voice,757-516-9788,Castle Rock,CO,80104,"CO 80104
(39.345057, -104.838409)",9
1375727,,,Internet,Fiber,Equipment,None,,None,Washington,UT,84780,"UT 84780
(37.125739, -113.496708)",13
1375728,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,208-741-1132,Live Voice,None,Dacula,GA,30019,"GA 30019
(33.993852, -83.892352)",32
1375730,,,Internet,Cable,Interference,None,,None,Chicago,IL,60652,"IL 60652
(41.745398, -87.714238)",35
1375732,01/02/2017,,Phone,Wired,Unwanted Calls,None,Abandoned Calls,914-858-5445,Steuben,ME,04680,"ME 04680
(44.489475, -67.940021)",21
1375733,01/02/2017,,Phone,Wired,Unwanted Calls,888-306-0414,Live Voice,None,Bountiful,UT,84010,"UT 84010-4207
(40.864939, -111.86722)",13
1375736,,,Internet,DSL,Availability,None,,None,Arabi,LA,70032,"LA 70032-1208
(29.955453, -90.00241)",23
1375737,,,TV,Cable,Availability,,,,Tigard,OR,97224,"OR 97224
(45.407281, -122.793534)",12
1375740,,,TV,Satellite,Availability,None,,None,Salem,SC,29676,"SC 29676
(34.893015, -82.955388)",34
1375741,12/29/2016,1:24 pm,Phone,Wired,Unwanted Calls,704-462-1145,Prerecorded Voice,None,Accord,NY,12404,"NY 12404
(41.820279, -74.237173)",48
1375742,,,Internet,Cable,Privacy,None,,None,Joliet,IL,60435,"IL 60435
(41.544, -88.125578)",35
1375746,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Macomb,MI,48044,"MI 48044
(42.648134, -82.930206)",50
1375749,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Ann Arbor,MI,48104,"MI 48104
(42.264206, -83.720638)",50
1375750,01/02/2017,,Phone,Wired,Unwanted Calls,562-646-3502,Abandoned Calls,None,Bellflower,CA,90706,"CA 90706
(33.88777, -118.127923)",8
1375758,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Watertown,WI,53094,"WI 53094
(43.152189, -88.72719)",42
1375759,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,717-652-6559,Live Voice,None,Elkridge,MD,21075,"MD 21075
(39.201354, -76.754291)",46
1375761,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Tulsa,OK,74135,"OK 74135
(36.098265, -95.92363)",20
1375764,,,TV,Satellite,Availability,None,,None,Tabneytown,MD,21787,"MD 21787
(39.668996, -77.167942)",46
1375765,01/02/2017,,Phone,Wired,Unwanted Calls,240-239-0586,Abandoned Calls,None,Rockville,MD,20850,"MD 20850
(39.092462, -77.178614)",46
1375766,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,978-355-8242,Live Voice,978-355-8242,Crockett,CA,94525,"CA 94525
(38.0508, -122.224967)",8
1375767,,,TV,Satellite,Billing,,,,Arvada,CO,80002,"CO 80002
(39.795461, -105.099872)",9
1375768,,,Internet,Wireless,Billing,None,,None,Phoenix,MI,85037,"MI 85037
(33.490605, -112.261437)",7
1375769,,,Radio,Amateur Radio,Availability,None,,None,Laurinburg,NC,28353,"NC 28353
(34.77, -79.46)",38
1375770,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,614-563-6560,Live Voice,None,Galloway,OH,43119,"OH 43119
(39.940601, -83.18468)",39
1375773,,,TV,Cable,Billing,None,,None,Lowell,MA,01854,"MA 01854
(42.649208, -71.338994)",26
1375774,,,Phone,Internet (VOIP),Billing,None,,None,Kleinfeltersville,PA,17039,"PA 17039
(40.300529, -76.249108)",49
1375776,,,Internet,DSL,Speed,None,,None,Goldendale,WA,98620,"WA 98620
(45.870229, -120.794871)",6
1375777,,,TV,Cable,Availability,,,,Miami,FL,33176,"FL 33176
(25.657821, -80.36011)",31
1375778,,,Internet,DSL,Speed,None,,None,Coats,NC,27521,"NC 27521
(35.4116, -78.658672)",38
1375781,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,601-866-5545,Live Voice,601-866-5545,Summerville,SC,29485,"SC 29485
(32.970587, -80.176647)",34
1375783,01/02/2017,11:38 A.M.,Phone,Wired,Rural Call Completion,None,,None,Aiken,SC,29801,"SC 29801
(33.577885, -81.709887)",34
1375784,01/01/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,209-569-5714,Text Message,None,Minneapolis,MN,55419,"MN 55419
(44.905909, -93.287431)",1
1375785,,,Internet,Wireless,Equipment,None,,None,Saint Clair,MI,48079,"MI 48079
(42.852219, -82.536558)",
1375786,,,Phone,Wired,Equipment,None,,None,Los Angeles,CA,90024,"CA 90024
(34.063591, -118.437175)",8
1375788,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Merced,CA,95340,"CA 95340
(37.322613, -120.441471)",8
1375789,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,877-290-2764,Live Voice,None,Byram,CT,06830,"CT 06830
(41.041252, -73.6268)",25
1375790,,,TV,Satellite,Availability,None,,None,Pittsburgh,PA,15243,"PA 15243
(40.375189, -80.071541)",49
1375791,,,Internet,DSL,Equipment,None,,None,Bardstown,KY,40004,"KY 40004
(37.807671, -85.458932)",37
1375792,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,732-395-1182,Text Message,None,Salisbury,MD,21801,"MD 21801
(38.375226, -75.627106)",46
1375794,,,Internet,DSL,Billing,None,,None,Irvine,CA,92614,"CA 92614
(33.680007, -117.828817)",8
1375795,,,Internet,DSL,Availability,None,,None,Stillwater,PA,17878,"PA 17878
(41.170075, -76.331952)",49
1375797,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,866-402-3863,North Salt Lake,UT,84054,"UT 84054
(40.844079, -111.914399)",13
1375798,,,TV,Satellite,Availability,,,,Elk Grove,CA,95757,"CA 95757
(38.374271, -121.434899)",8
1375801,,,TV,Cable,Billing,,,,Rowlett,TX,75088,"TX 75088
(32.89457, -96.546576)",24
1375802,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,857-225-0754,Live Voice,None,Concord,MA,01742,"MA 01742
(42.457842, -71.370532)",26
1375803,01/02/2017,1:00 pm,Phone,Wireless (cell phone/other mobile device),Rural Call Completion,None,,None,Springer,NM,87747,"NM 87747
(36.364422, -104.374574)",11
1375805,,,TV,Cable,Privacy,,,,Waukesha,WI,53188,"WI 53188
(43.022462, -88.276069)",42
1375806,,,TV,Satellite,Billing,None,,None,Key West,FL,33040,"FL 33040
(24.571004, -81.741697)",
1375808,,,TV,Satellite,Availability,,,,Elk Grove,CA,95758,"CA 95758
(38.424655, -121.438065)",8
1375809,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,248-283-3962,Live Voice,None,Whitmore Lake,MI,48189,"MI 48189
(42.416486, -83.783217)",50
1375810,,,TV,Satellite,Billing,,,,Ben Wheeler,TX,75754,"TX 75754
(32.413865, -95.661074)",24
1375811,,,TV,Cable,Billing,,,,Greenwood,IN,46142,"IN 46142
(39.619611, -86.159863)",36
1375813,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Boise,ID,83709,"ID 83709
(43.569622, -116.300487)",5
1375814,,,TV,Cable,Availability,None,,None,Morgantown,WV,26505,"WV 26505
(39.648883, -79.950758)",43
1375815,,,Internet,Satellite,Availability,None,,None,Springer,NM,87747,"NM 87747
(36.364422, -104.374574)",11
1375818,,,TV,Cable,Billing,,,,Jackson,MS,39209,"MS 39209
(32.346001, -90.269304)",33
1375820,,,TV,Broadcast,Availability,None,,None,Brighton,MA,02135,"MA 02135
(42.349621, -71.153782)",26
1375821,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,931-588-4537,Prerecorded Voice,None,Tullahoma,TN,37388,"TN 37388
(35.3522, -86.206507)",40
1375823,,,TV,Satellite,Billing,None,,None,Alabaster,AL,35007,"AL 35007
(33.223413, -86.808028)",30
1375825,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Athol,MA,01331,"MA 01331
(42.573767, -72.199711)",26
1375827,,,TV,Satellite,Availability,None,,None,Richmond Hill,GA,31324,"GA 31324
(31.887183, -81.29378)",32
1375830,,,Phone,Wireless (cell phone/other mobile device),Open Internet/Net Neutrality,None,,None,San Francisco,CA,94110,"CA 94110
(37.749202, -122.41575)",8
1375832,01/02/2017,,Phone,Wired,Unwanted Calls,None,Prerecorded Voice,800-203-1551,Bothell,WA,98012,"WA 98012
(47.843376, -122.201515)",6
1375834,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,None,Louisville,KY,40206,"KY 40206
(38.256276, -85.701718)",37
1375835,,,Internet,Wireless,Speed,None,,None,West Des Moines,IA,50265,"IA 50265
(41.566477, -93.741225)",16
1375837,,,TV,Satellite,Availability,None,,None,Los Alamos,NM,87547,"NM 87547
(35.80903, -106.203823)",11
1375838,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,386-854-9575,Prerecorded Voice,None,Corpus Christi,TX,78411,"TX 78411
(27.730732, -97.385834)",24
1375840,,,TV,Satellite,Billing,,,,Upland,CA,91784,"CA 91784
(34.137067, -117.659127)",8
1375841,,,Internet,Cable,Availability,None,,None,Bettendorf,IA,52722,"IA 52722
(41.559211, -90.479462)",16
1375842,01/02/2017,,Phone,Wired,Unwanted Calls,None,Prerecorded Voice,None,Houston,TX,77005,"TX 77005
(29.718361, -95.425777)",24
1375843,01/02/2017,,Phone,Wired,Unwanted Calls,513-713-0613,Abandoned Calls,None,Geneva,OH,44041,"OH 44041
(41.786572, -80.947662)",39
1375844,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,650-262-3572,Live Voice,None,Millbrae,CA,94030,"CA 94030
(37.599817, -122.401738)",8
1375847,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1375848,,,Internet,Wireless,Billing,None,,None,Miami,FL,33162,"FL 33162
(25.929333, -80.17851)",31
1375850,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,814-225-7954,Live Voice,None,Pittsburgh,PA,15216,"PA 15216
(40.400575, -80.035897)",49
1375851,,,TV,Satellite,Availability,None,,None,Green Cove Springs,FL,32043,"FL 32043
(29.963414, -81.732183)",31
1375852,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1375853,,,Radio,,Interference,None,,None,Pleasanton,CA,94566,"CA 94566
(37.659437, -121.867131)",8
1375860,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,844-251-8662,Prerecorded Voice,None,Conesus,NY,14435,"NY 14435
(42.718655, -77.670305)",48
1375861,,,Internet,Cable,Privacy,None,,None,Rockville,MD,20850,"MD 20850-3002
(39.078743, -77.18489)",46
1375863,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Oconomowoc,WI,53066,"WI 53066
(43.109168, -88.487198)",42
1375867,,,Internet,Cable,Availability,None,,None,Riverside,CA,92504,"CA 92504-5600
(33.88168, -117.398535)",8
1375869,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,860-580-8178,Prerecorded Voice,None,Bedford,IN,47421,"IN 47421
(38.867841, -86.460435)",36
1375872,,,Phone,Internet (VOIP),Equipment,None,,None,Chambersburg,PA,17201,"PA 17201
(39.953784, -77.655008)",49
1375876,09/22/2016,,Phone,Wired,Unwanted Calls,None,Live Voice,805-265-0648,Clearfield,UT,84015,"UT 84015
(41.121069, -112.049146)",13
1375879,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Smithton,IL,62285,"IL 62285
(38.390899, -90.002134)",35
1375881,,,Internet,DSL,Equipment,None,,None,Townsend,DE,19734,"DE 19734
(39.389197, -75.666254)",44
1375882,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Sacramento,CA,95822,"CA 95822
(38.513021, -121.495324)",8
1375885,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Weirton,WV,26062,"WV 26062
(40.415825, -80.565276)",43
1375886,,,TV,Satellite,Availability,None,,None,Renton,WA,98053,"WA 98053
(47.670286, -122.024951)",6
1375887,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,203-484-8101,Prerecorded Voice,203-484-8101,Molalla,OR,97038,"OR 97038
(45.083267, -122.538784)",12
1375889,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,202-210-3674,Prerecorded Voice,202-210-3674,Washington,DC,20009,"DC 20009
(38.919059, -77.037471)",45
1375890,09/28/2016,,Phone,Wired,Unwanted Calls,None,Live Voice,224-330-3282,Clearfield,UT,84015,"UT 84015
(41.121069, -112.049146)",13
1375891,,,TV,Cable,Availability,None,,None,Norton,MA,02766,"MA 02766
(41.967887, -71.184312)",26
1375892,,,TV,Cable,Billing,None,,None,Huntington Station,NY,11746,"NY 11746
(40.815715, -73.364729)",48
1375893,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,810-404-7642,Prerecorded Voice,None,Waxahachie,TX,75167,"TX 75167
(32.37178, -96.90958)",24
1375894,,,Phone,Wireless (cell phone/other mobile device),Privacy,None,,None,Peachtree Corners,GA,30092,"GA 30092
(33.970423, -84.233366)",32
1375897,,,TV,Cable,Billing,,,,Catonsville,MD,21228,"MD 21228
(39.277003, -76.743236)",46
1375898,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,None,State College,PA,16803,"PA 16803
(40.807624, -77.891815)",49
1375902,,,TV,Satellite,Availability,None,,None,Bluffton,SC,29910,"SC 29910
(32.249675, -80.891708)",34
1375904,,,TV,Fiber,Interference,,,,Saint Louis,MO,63109,"MO 63109
(38.585287, -90.295107)",18
1375905,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,646-779-3393,Prerecorded Voice,None,Mount Pleasant,SC,29464,"SC 29464
(32.816861, -79.85948)",34
1375910,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,424-237-1543,Live Voice,None,Laurel,MD,20708,"MD 20708
(39.053112, -76.838248)",46
1375911,,,TV,Broadcast,Availability,None,,None,Franklin,MA,02038,"MA 02038
(42.088352, -71.407766)",26
1375912,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,402-982-0491,Live Voice,None,Lakeland,FL,33809,"FL 33809
(28.161374, -81.955001)",31
1375913,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,330-836-7919,Live Voice,None,Littleton,CO,80127,"CO 80127
(39.572458, -105.141992)",9
1375917,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Valley Stream,NY,11580,"NY 11580
(40.674737, -73.704051)",48
1375918,,,Internet,Cable,Equipment,None,,None,Potomac,MD,20854,"MD 20854
(39.038266, -77.203413)",46
1375920,,,Phone,Wired,Equipment,None,,None,Gardenvalley,CA,95633,"CA 95633
(38.848944, -120.8389)",8
1375921,,,Internet,Wireless,Billing,None,,None,Sacramento,CA,95816,"CA 95816
(38.57219, -121.467691)",8
1375923,,,TV,Cable,Billing,None,,None,Erie,PA,16510,"PA 16510
(42.120296, -79.982707)",49
1375924,01/01/2017,8:17 am,TV,,Loud Commercials,None,,None,Cedar Falls,IA,50613,"IA 50613
(42.526152, -92.470647)",16
1375927,,,TV,Cable,Billing,None,,None,Lyons Falls,NY,13368,"NY 13368
(43.635657, -75.342375)",48
1375929,,,TV,Cable,Equipment,,,,Sacramento,CA,95817,"CA 95817-1502
(38.553112, -121.446933)",8
1375930,,,Internet,Fiber,Billing,None,,None,Brooklyn,NY,11238,"NY 11238
(40.67988, -73.963817)",48
1375931,01/02/2017,,Phone,Wired,Unwanted Calls,618-654-7889,Live Voice,None,Pocahontas,IL,62275,"IL 62275
(38.816178, -89.5529)",35
1375934,01/02/2017,2:10 pm,Radio,Broadcast,Indecency,None,,None,Indianapolis,IN,46260,"IN 46260
(39.898998, -86.180891)",36
1375936,01/01/2017,8:16 am,TV,,Loud Commercials,None,,None,Cedar Falls,IA,50613,"IA 50613
(42.526152, -92.470647)",16
1375937,01/01/2017,8:46 am,TV,,Loud Commercials,None,,None,Cedar Falls,IA,50613,"IA 50613
(42.526152, -92.470647)",16
1375939,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,914-512-5484,Prerecorded Voice,None,Suffolk,VA,23432,"VA 23432
(36.87036, -76.553405)",41
1375940,01/01/2017,9:49 am,TV,,Loud Commercials,None,,None,Cedar Falls,IA,50613,"IA 50613
(42.526152, -92.470647)",16
1375941,01/02/2017,,Phone,Wired,Unwanted Calls,904-285-5144,Prerecorded Voice,None,Ponte Vedra Beach,FL,32082,"FL 32082
(30.18661, -81.381167)",31
1375942,01/01/2017,1:47 pm,TV,,Loud Commercials,None,,None,Cedar Falls,IA,50613,"IA 50613
(42.526152, -92.470647)",16
1375943,01/02/2017,,Phone,Wired,Unwanted Calls,916-461-5105,Prerecorded Voice,800-203-1551,La Vergne,TN,37086,"TN 37086
(36.014912, -86.5643)",40
1375944,01/01/2017,2:17 pm,TV,,Loud Commercials,None,,None,Cedar Falls,IA,50613,"IA 50613
(42.526152, -92.470647)",16
1375945,01/01/2017,2:49 pm,TV,,Loud Commercials,None,,None,Cedar Falls,IA,50613,"IA 50613
(42.526152, -92.470647)",16
1375946,,,TV,Satellite,Availability,None,,None,Canon,GA,30520,"GA 30520
(34.337784, -83.086361)",32
1375947,,,TV,Cable,Billing,,,,Erie,PA,16510,"PA 16510
(42.120296, -79.982707)",49
1375949,,,TV,Satellite,Availability,None,,None,Richmond Hill,GA,31324,"GA 31324
(31.887183, -81.29378)",32
