"meta_pin","meta_triad","meta_class","geo_property_address","geo_property_apt_no","geo_property_city","meta_town_name","meta_town_code","meta_nbhd","meta_nbhd_only","meta_modeling_group","meta_per_ass","meta_key_pin","ind_multi_code","meta_multi_code","meta_num_288s_active","meta_num_288s_ended","meta_sale_date","meta_sale_price","meta_document_num","char_hd_sf","ind_large_home","char_age","char_apts","char_ext_wall","char_roof_cnst","char_rooms","char_beds","char_bsmt","char_bsmt_fin","char_heat","char_air","char_frpl","char_attic_type","char_fbath","char_hbath","char_tp_plan","char_tp_dsgn","char_gar1_size","char_gar1_cnst","char_gar1_att","char_gar1_area","char_bldg_sf","char_repair_cnd","char_use","char_type_resd","char_attic_fnsh","char_renovation","char_porch","geo_property_zip","geo_geoid","geo_fips","geo_municipality","geo_ohare_noise","geo_floodplain","geo_fs_flood_factor","geo_fs_flood_risk_direction","geo_withinmr100","geo_withinmr101300","geo_school_elem_district","geo_school_hs_district","geo_longitude","geo_latitude","geoposition","econ_tax_rate","econ_midincome","meta_bldg_pin","meta_strata_10","meta_strata_300","time_sale_year","time_sale_month_of_year","time_sale_day_of_year","time_sale_week_of_year","time_sale_quarter_of_year","time_sale_quarter","time_sale_month","time_sale_week","sale_day","time_sale_during_school_year","time_sale_during_holidays"
"17-07-104-047-1007","City","299","NA","NA","NA","West Chicago","77","77120","120","NCHARS","0.1292","17-07-104-047-1001","0","2",,,"2018-01-04T00:00:00.000","382500","1833816031",,,"119","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031242900","14000","Chicago","0","0","1","0","0","0","MITCHELL","WELLS HS","-87.6856336226631","41.8942041464295","POINT (-87.6856336226631 41.8942041464295)","6.89","85917","17-07-104-047","$358K - $473K (roughly)","$370k to $374k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-16-113-036-1001","City","299","NA","NA","NA","Jefferson","71","71090","090","NCHARS","0.22","13-16-113-036-1001","0","2",,,"2018-01-04T00:00:00.000","107500","1800401089",,,"35","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031150300","14000","Chicago","0","0","1","0","0","0","PORTAGE PARK","SCHURZ HS","-87.759103409375","41.9654813267783","POINT (-87.759103409375 41.9654813267783)","6.894","76545","13-16-113-036","$94K - $121K (roughly)","$111k to $113k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-06-424-064-1002","City","299","NA","NA","NA","West Chicago","77","77051","051","NCHARS","0.2476","17-06-424-064-1001","0","2",,,"2018-01-04T00:00:00.000","356000","1833849219",,,"21","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031242200","14000","Chicago","0","0","6","0","0","0","TALCOTT","WELLS HS","-87.6731316264973","41.8991733101029","POINT (-87.6731316264973 41.8991733101029)","6.89","113618","17-06-424-064","$473K+ (roughly)","$500k to $509k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-01-217-055-1004","City","299","NA","NA","NA","Jefferson","71","71041","041","NCHARS","0.2747","13-01-217-055-1001","0","2",,,"2018-01-04T00:00:00.000","190000","1800408127",,,"91","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031020802","14000","Chicago","0","0","5","1","0","0","CLINTON","MATHER HS","-87.6974181527972","41.9935108041804","POINT (-87.6974181527972 41.9935108041804)","6.89","48067","13-01-217-055","$146K - $172K (roughly)","$167k to $168k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-33-401-067-1003","City","299","NA","NA","NA","North Chicago","74","74012","012","NCHARS","0.2163","14-33-401-067-1001","0","2",,,"2018-01-04T00:00:00.000","605495","1833834053",,,"132","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031071500","14000","Chicago","0","0","1","0","0","0","LINCOLN","LINCOLN PARK HS","-87.638439282935","41.9174239489275","POINT (-87.638439282935 41.9174239489275)","6.89","94598","14-33-401-067","$473K+ (roughly)","$789k to $842k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-03-200-063-1100","City","299","NA","NA","NA","North Chicago","74","74022","022","NCHARS","0.00392","17-03-200-063-1001","0","2",,,"2018-01-04T00:00:00.000","265000","1800449069",,,"60","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081202","14000","Chicago","0","0","1","0","0","1","OGDEN","LINCOLN PARK HS","-87.6253564660501","41.9036857254613","POINT (-87.6253564660501 41.9036857254613)","6.89","133079","17-03-200-063","$203K - $242K (roughly)","$230k to $233k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-22-105-033-1010","City","299","NA","NA","NA","South Chicago","76","76012","012","NCHARS","0.029464","17-22-105-033-1001","0","2",,,"2018-01-04T00:00:00.000","785000","1833857137",,,"18","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031330100","14000","Chicago","0","0","1","0","0","0","SOUTH LOOP","PHILLIPS HS","-87.6228743528262","41.8647766282318","POINT (-87.6228743528262 41.8647766282318)","6.89","102303","17-22-105-033","$473K+ (roughly)","$704k to $719k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-33-123-066-1007","City","299","NA","NA","NA","North Chicago","74","74012","012","NCHARS","0.0382","14-33-123-066-1007","0","2",,,"2018-01-04T00:00:00.000","324500","1833833136",,,"87","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031071300","14000","Chicago","0","0","1","0","0","0","LINCOLN","LINCOLN PARK HS","-87.6403961192305","41.920983937847","POINT (-87.6403961192305 41.920983937847)","6.89","112788","14-33-123-066","$288K - $358K (roughly)","$326k to $330k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-33-413-039-1006","City","299","NA","NA","NA","North Chicago","74","74012","012","NCHARS","0.03747","14-33-413-039-1006","0","2",,,"2018-01-04T00:00:00.000","235000","1800446077",,,"57","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031071500","14000","Chicago","0","0","1","0","0","0","LINCOLN","LINCOLN PARK HS","-87.6351459553898","41.9144545443641","POINT (-87.6351459553898 41.9144545443641)","6.89","94598","14-33-413-039","$172K - $203K (roughly)","$193k to $195k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-36-301-032-1003","City","299","NA","NA","NA","West Chicago","77","77030","030","NCHARS","0.1522","13-36-301-032-1001","0","2",,,"2018-01-04T00:00:00.000","225000","1800449170",,,"91","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031222600","14000","Chicago","0","0","1","0","0","0","YATES","CLEMENTE HS","-87.7066142719973","41.9157373168552","POINT (-87.7066142719973 41.9157373168552)","6.915","80735","13-36-301-032","$242K - $288K (roughly)","$242k to $245k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-03-222-024-1028","City","299","NA","NA","NA","North Chicago","74","74022","022","NCHARS","0.04132","17-03-222-024-1028","0","2",,,"2018-01-04T00:00:00.000","440000","1833833150",,,"99","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081300","14000","Chicago","0","0","1","0","0","0","OGDEN","WELLS HS","-87.6196703660307","41.8990151747173","POINT (-87.6196703660307 41.8990151747173)","6.89","84223","17-03-222-024","$473K+ (roughly)","$490k to $497k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-21-101-034-1363","City","299","NA","NA","NA","Lake View","73","73060","060","NCHARS","0.001514","14-21-101-034-1363","0","2",,,"2018-01-04T00:00:00.000","200000","1800401061",,,"65","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031060800","14000","Chicago","0","0","3","1","0","1","BRENNEMANN","SENN HS","-87.6459727768333","41.9541324651042","POINT (-87.6459727768333 41.9541324651042)","6.89","87723","14-21-101-034","$146K - $172K (roughly)","$154k to $155k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-20-406-046-1012","City","299","NA","NA","NA","Lake View","73","73084","084","NCHARS","0.0538","14-20-406-046-1001","0","2",,,"2018-01-04T00:00:00.000","257500","1800449326",,,"85","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031832000","14000","Chicago","0","0","1","0","0","0","NETTELHORST","LAKE VIEW HS","-87.6515033827037","41.9456363510271","POINT (-87.6515033827037 41.9456363510271)","6.89","115192","14-20-406-046","$242K - $288K (roughly)","$257k to $259k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-05-301-027-1003","City","299","NA","NA","NA","Lake View","73","73011","011","NCHARS","0.09728","14-05-301-027-1003","0","2",,,"2018-01-04T00:00:00.000","240000","1833849022",,,"106","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031030500","14000","Chicago","0","0","6","1","0","0","PEIRCE","SENN HS","-87.6653909222553","41.9905994997213","POINT (-87.6653909222553 41.9905994997213)","6.89","79414","14-05-301-027","$203K - $242K (roughly)","$216k to $218k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-33-419-008-1043","City","299","NA","NA","NA","North Chicago","74","74012","012","NCHARS","0.008385","14-33-419-008-1043","0","2",,,"2018-01-04T00:00:00.000","249900","1800429100",,,"129","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031071500","14000","Chicago","0","0","1","0","0","0","LINCOLN","LINCOLN PARK HS","-87.6353020372805","41.9132481965686","POINT (-87.6353020372805 41.9132481965686)","6.89","94598","14-33-419-008","$358K - $473K (roughly)","$400k to $406k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-32-124-037-1002","City","299","NA","NA","NA","North Chicago","74","74012","012","NCHARS","0.2895","14-32-124-037-1001","0","2",,,"2018-01-04T00:00:00.000","395000","1800446072",,,"22","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031832500","14000","Chicago","0","0","3","1","0","0","MAYER","LINCOLN PARK HS","-87.662821686981","41.9209484979772","POINT (-87.662821686981 41.9209484979772)","6.89","132222","14-32-124-037","$358K - $473K (roughly)","$392k to $396k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-10-401-005-1442","City","299","NA","NA","NA","South Chicago","76","76010","010","NCHARS","0.0018269","17-10-401-005-1001","0","2",,,"2018-01-04T00:00:00.000","649000","1800446257",,,"37","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031320100","14000","Chicago","0","0","5","0","0","1","OGDEN","WELLS HS","-87.6147942087973","41.8849655504717","POINT (-87.6147942087973 41.8849655504717)","6.89","116909","17-10-401-005","$358K - $473K (roughly)","$428k to $431k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-08-115-028-1007","City","299","NA","NA","NA","West Chicago","77","77120","120","NCHARS","0.097","17-08-115-028-1007","0","2",,,"2018-01-04T00:00:00.000","305000","1833818141",,,"122","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031243300","14000","Chicago","0","0","1","0","0","1","OTIS","WELLS HS","-87.6660554164337","41.8927102754099","POINT (-87.6660554164337 41.8927102754099)","6.89","91071","17-08-115-028","$358K - $473K (roughly)","$388k to $393k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"11-32-124-036-1002","City","299","NA","NA","NA","Rogers Park","75","75031","031","NCHARS","0.0975","11-32-124-036-1001","0","2",,,"2018-01-04T00:00:00.000","137000","1833806034",,,"51","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031010502","14000","Chicago","0","0","1","0","0","0","KILMER","SULLIVAN HS","-87.6625226382925","42.0058601296336","POINT (-87.6625226382925 42.0058601296336)","6.89","37500","11-32-124-036","$121K - $146K (roughly)","$136k to $138k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-08-207-022-1022","City","299","NA","NA","NA","Lake View","73","73031","031","NCHARS","0.0294","14-08-207-022-1022","0","2",,,"2018-01-04T00:00:00.000","140000","1833833104",,,"103","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031030703","14000","Chicago","0","0","1","0","0","0","GOUDY","SENN HS","-87.6583000742605","41.9793590225895","POINT (-87.6583000742605 41.9793590225895)","6.89","40195","14-08-207-022","$146K - $172K (roughly)","$169k to $171k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-17-326-071-1002","City","299","NA","NA","NA","West Chicago","77","77132","132","NCHARS","0.583","17-17-326-071-1001","0","2",,,"2018-01-04T00:00:00.000","470000","1833847011",,,"21","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031283200","14000","Chicago","0","0","3","0","0","0","SMYTH","WELLS HS","-87.661449745646","41.8687847622208","POINT (-87.661449745646 41.8687847622208)","6.913","74890","17-17-326-071","$358K - $473K (roughly)","$381k to $386k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-20-232-050-1133","City","299","NA","NA","NA","West Chicago","77","77132","132","NCHARS","0.005606","17-20-232-050-1001","0","2",,,"2018-01-04T00:00:00.000","294500","1800408267",,,"17","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031841900","14000","Chicago","0","0","1","0","0","0","SMYTH","WELLS HS","-87.6498294448844","41.8608244591449","POINT (-87.6498294448844 41.8608244591449)","6.913","116377","17-20-232-050","$242K - $288K (roughly)","$279k to $281k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"11-29-312-018-1023","City","299","NA","NA","NA","Rogers Park","75","75033","033","NCHARS","0.031003","11-29-312-018-1001","0","2",,,"2018-01-04T00:00:00.000","268000","1833818060",,,"96","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031010300","14000","Chicago","0","0","4","1","0","0","GALE","SULLIVAN HS","-87.663433231854","42.0168975768948","POINT (-87.663433231854 42.0168975768948)","6.89","38866","11-29-312-018","$288K - $358K (roughly)","$292k to $295k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-04-445-017-1248","City","299","NA","NA","NA","North Chicago","74","74013","013","NCHARS","0.00775","17-04-445-017-1001","0","2",,,"2018-01-04T00:00:00.000","1225000","1800446127",,,"13","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081800","14000","Chicago","0","0","6","1","0","0","JENNER","WELLS HS","-87.6360332739235","41.8977902688951","POINT (-87.6360332739235 41.8977902688951)","6.89","128243","17-04-445-017","$358K - $473K (roughly)","$453k to $459k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"16-13-235-053-1004","City","299","NA","NA","NA","West Chicago","77","77103","103","NCHARS","0.1","16-13-235-053-1001","0","2",,,"2018-01-04T00:00:00.000","143000","1833833067",,,"17","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031837400","14000","Chicago","0","0","3","0","0","1","JENSEN","MANLEY HS","-87.6953763388061","41.8745862309022","POINT (-87.6953763388061 41.8745862309022)","6.89","40417","16-13-235-053","$121K - $146K (roughly)","$138k to $140k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-06-113-038-1001","City","299","NA","NA","NA","Lake View","73","73011","011","NCHARS","0.1666","14-06-113-038-1001","0","2",,,"2018-01-04T00:00:00.000","110000","1800446004",,,"90","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031020901","14000","Chicago","0","0","1","0","0","0","HAYT","SENN HS","-87.687652778926","41.9937119076679","POINT (-87.687652778926 41.9937119076679)","6.89","49901","14-06-113-038","$94K - $121K (roughly)","$109k to $111k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-28-318-078-1078","City","299","NA","NA","NA","Lake View","73","73063","063","NCHARS","0.005959","14-28-318-078-1078","0","2",,,"2018-01-04T00:00:00.000","217000","1800406101",,,"90","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031070101","14000","Chicago","0","0","1","0","0","0","ALCOTT ES","LINCOLN PARK HS","-87.6396857236907","41.9298871386515","POINT (-87.6396857236907 41.9298871386515)","6.89","64968","14-28-318-078","$288K - $358K (roughly)","$334k to $337k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"12-24-430-040-1003","City","299","NA","NA","NA","Jefferson","71","71371","371","NCHARS","0.1709","12-24-430-040-1003","0","2",,,"2018-01-04T00:00:00.000","224500","1833825006",,,"12","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031170800","14000","Chicago","0","0","1","0","0","0","DEVER","STEINMETZ COLLEGE PREP HS","-87.8083865222322","41.9382685749897","POINT (-87.8083865222322 41.9382685749897)","6.894","67571","12-24-430-040","$203K - $242K (roughly)","$224k to $226k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-03-207-061-1012","City","299","NA","NA","NA","North Chicago","74","74022","022","NCHARS","0.002864","17-03-207-061-1012","0","2",,,"2018-01-04T00:00:00.000","170000","1833833259",,,"49","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081201","14000","Chicago","0","0","1","0","0","1","OGDEN","WELLS HS","-87.6251686011685","41.900229552359","POINT (-87.6251686011685 41.900229552359)","6.89","98186","17-03-207-061","$203K - $242K (roughly)","$223k to $225k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-05-107-059-1003","City","299","NA","NA","NA","West Chicago","77","77120","120","NCHARS","0.1667","17-05-107-059-1003","0","2",,,"2018-01-04T00:00:00.000","570000","1800446337",,,"13","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031241600","14000","Chicago","0","0","5","0","1","0","LOZANO","WELLS HS","-87.6672214640543","41.9073509033451","POINT (-87.6672214640543 41.9073509033451)","7.104","93583","17-05-107-059","$473K+ (roughly)","$567k to $581k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-10-219-034-1055","City","299","NA","NA","NA","North Chicago","74","74030","030","NCHARS","0.001144","17-10-219-034-1055","0","2",,,"2018-01-04T00:00:00.000","180000","1800455084",,,"33","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081403","NA","NA","0","0","1","0","0","0","OGDEN","WELLS HS","-87.6181427583638","41.8902719562765","POINT (-87.6181427583638 41.8902719562765)","6.89","121318","17-10-219-034","$242K - $288K (roughly)","$251k to $254k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-29-222-036-1079","City","299","NA","NA","NA","Lake View","73","73150","150","NCHARS","0.012052","14-29-222-036-1079","0","2",,,"2018-01-04T00:00:00.000","252000","1833842002",,,"50","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031063000","14000","Chicago","0","0","1","0","0","0","ALCOTT ES","LINCOLN PARK HS","-87.6494421422122","41.9349958018315","POINT (-87.6494421422122 41.9349958018315)","7.297","99213","14-29-222-036","$242K - $288K (roughly)","$254k to $256k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-03-227-018-1117","City","299","NA","NA","NA","North Chicago","74","74022","022","NCHARS","0.007104","17-03-227-018-1001","0","2",,,"2018-01-04T00:00:00.000","301550","1800429106",,,"54","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031081300","14000","Chicago","0","0","1","0","0","0","OGDEN","WELLS HS","-87.6215700825352","41.898107548225","POINT (-87.6215700825352 41.898107548225)","6.89","84223","17-03-227-018","$288K - $358K (roughly)","$326k to $330k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-33-423-048-1184","City","299","NA","NA","NA","North Chicago","74","74012","012","NCHARS","0.001962","14-33-423-048-1001","0","2",,,"2018-01-04T00:00:00.000","315000","1800408114",,,"45","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031071500","14000","Chicago","0","0","1","0","0","1","LINCOLN","LINCOLN PARK HS","-87.6339668235936","41.9122539861736","POINT (-87.6339668235936 41.9122539861736)","6.89","94598","14-33-423-048","$242K - $288K (roughly)","$280k to $282k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-21-111-007-1528","City","299","NA","NA","NA","Lake View","73","73062","062","NCHARS","0.00096","14-21-111-007-1528","0","2",,,"2018-01-04T00:00:00.000","132500","1833857056",,,"55","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031060900","14000","Chicago","0","0","1","0","0","1","NETTELHORST","LAKE VIEW HS","-87.6437943021221","41.9479695285872","POINT (-87.6437943021221 41.9479695285872)","6.89","59942","14-21-111-007","$172K - $203K (roughly)","$185k to $187k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"11-31-303-062-1004","City","299","NA","NA","NA","Rogers Park","75","75022","022","NCHARS","0.25","11-31-303-062-1004","0","2",,,"2018-01-04T00:00:00.000","110000","1800446303",,,"66","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031020500","14000","Chicago","0","0","1","0","0","0","ARMSTRONG, G","SENN HS","-87.6817839957952","42.0003567221257","POINT (-87.6817839957952 42.0003567221257)","6.89","41432","11-31-303-062","$94K - $121K (roughly)","$109k to $111k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-17-212-038-1001","City","299","NA","NA","NA","Lake View","73","73050","050","NCHARS","0.104","14-17-212-038-1001","0","2",,,"2018-01-04T00:00:00.000","225000","1833806067",,,"117","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031031501","14000","Chicago","0","0","1","0","0","0","BRENNEMANN","SENN HS","-87.6536594675603","41.9666462271282","POINT (-87.6536594675603 41.9666462271282)","6.89","25257","14-17-212-038","$242K - $288K (roughly)","$282k to $284k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-22-106-120-1046","City","299","NA","NA","NA","South Chicago","76","76011","011","NCHARS","0.008045","17-22-106-120-1001","0","2",,,"2018-01-04T00:00:00.000","161000","1800449084",,,"126","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031330100","14000","Chicago","0","0","1","0","0","0","SOUTH LOOP","PHILLIPS HS","-87.6268943374216","41.861616164468","POINT (-87.6268943374216 41.861616164468)","6.89","102303","17-22-106-120","$203K - $242K (roughly)","$237k to $239k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-29-401-054-1003","City","299","NA","NA","NA","Lake View","73","73093","093","NCHARS","0.2842","14-29-401-054-1003","0","2",,,"2018-01-04T00:00:00.000","480000","1833833110",,,"13","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031070400","14000","Chicago","0","0","1","0","0","0","AGASSIZ","LINCOLN PARK HS","-87.6573358602527","41.9312210576937","POINT (-87.6573358602527 41.9312210576937)","7.172","113409","14-29-401-054","$473K+ (roughly)","$477k to $485k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"10-36-120-003-1013","City","299","NA","NA","NA","Rogers Park","75","75040","040","NCHARS","0.003211","10-36-120-003-1001","0","2",,,"2018-01-04T00:00:00.000","111000","1833849208",,,"54","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031020301","14000","Chicago","0","0","2","1","0","0","WEST RIDGE","MATHER HS","-87.7080233692422","42.0056738260753","POINT (-87.7080233692422 42.0056738260753)","6.89","54496","10-36-120-003","$121K - $146K (roughly)","$129k to $131k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-09-306-011-1090","City","299","NA","NA","NA","West Chicago","77","77131","131","NCHARS","0.014584","17-09-306-011-1001","0","2",,,"2018-01-04T00:00:00.000","508000","1800446131",,,"54","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031280100","14000","Chicago","0","0","9","0","0","0","OGDEN","WELLS HS","-87.63960593922","41.8881533534023","POINT (-87.63960593922 41.8881533534023)","6.913","125708","17-09-306-011","$288K - $358K (roughly)","$302k to $306k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-04-215-072-1068","City","299","NA","NA","NA","North Chicago","74","74022","022","NCHARS","0.012194","17-04-215-072-1068","0","2",,,"2018-01-05T00:00:00.000","405000","1800515025",,,"32","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031080300","14000","Chicago","0","0","1","0","0","0","MANIERRE","LINCOLN PARK HS","-87.6341021489526","41.9060335903521","POINT (-87.6341021489526 41.9060335903521)","7.127","122479","17-04-215-072","$358K - $473K (roughly)","$392k to $396k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
