"office","control_officer","general_fund_type","fund_type","fund","department_number","department_name","business_unit_number","business_unit_name","job_code","job_title","grade","_2016_adopted_fte","_2016_adopted_salary","_2017_dept_req_fte","_2017_dept_req_salary","_2017_pres_rec_fte","_2017_pres_rec_salary"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901001","Administration","5594","Associate Director of Information Technology","24","1.0","120071","1.0","123077","1.0","123077"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901001","Administration","6748","Senior Internal Auditor","22","0.0","0.0","2.0","158385","2.0","158385"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","48","Administrative Assistant III","16","1.0","64911","1.0","67372","1.0","67372"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","416","Communications Manager","23","0.0","0.0","2.0","172894","2.0","172894"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","1687","Assistant Administrator","23","1.0","117999","1.0","121703","1.0","121703"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","4810","Graphic Design Coordinator","22","1.0","88800","1.0","91942","1.0","91942"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","5230","Executive Assistant to Chief Operating Officer","23","1.0","117999","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","5954","Director of Community Affairs","24","1.0","135895","1.0","139300","1.0","139300"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","5978","Executive Director of Communications","24","1.0","200000","1.0","203000","1.0","203000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","6307","Director of Media","24","1.0","128775","1.0","132001","1.0","132001"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","6461","Community Outreach Worker","18","4.0","204586","3.0","165030","3.0","165030"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","6474","Web Developer-CCHHS","22","0.0","0.0","1.0","73630","1.0","73630"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901101","Administration","6617","Marketing Manager –CCHHS","23","0.0","0.0","1.0","77630","1.0","77630"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","51","Administrative Assistant V","20","1.0","81967","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","293","Administrative Analyst III","21","2.0","134045","1.0","66479","1.0","66479"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","1210","Chief Procurement Officer","24","0.0","0.0","1.0","155000","1.0","155000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","4882","Director of System Integration and Support","24","1.0","121784","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","5244","Financial Analyst","21","1.0","67494","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","5464","Director of Value Analysis","24","1.0","153480","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","5474","Capital Buyer","21","1.0","68855","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","5602","Director of Strategic Sourcing/Contracts","23","1.0","115665","1.0","120307","1.0","120307"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","5608","Value Analysis Coordinator","21","1.0","79571","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","5967","Director of Supply Chain Operations & Logistics","24","1.0","120021","1.0","116500","1.0","116500"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","5983","Manager of Procurement","23","1.0","91959","1.0","95498","1.0","95498"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","6278","Senior Contract Specialist","22","5.0","381508","5.0","406892","5.0","406141"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","6529","Senior Procurement Specialist","21","4.0","262000","6.0","402106","6.0","402106"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","6537","Documentation Specialist","18","1.0","46201","1.0","59386","1.0","59386"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","890","Health System Administration","8901201","Administration","6599","Director of Strategic Sourcing and Procurement","24","1.0","174273","1.0","129412","1.0","129412"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910469","General Administration","51","Administrative Assistant V","20","1.0","88811","1.0","91696","1.0","91696"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910469","General Administration","6330","Site Administrator-Provident","24","1.0","173285","1.0","191525","1.0","191525"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910470","Human Resources","5376","Senior Human Resources Coordinator-CCHHS","22","1.0","75700","1.0","79096","1.0","77597"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910470","Human Resources","5827","Human Resources Assistant","14","1.0","34632","1.0","38899","1.0","38899"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910473","Financial Services Administration","46","Administrative Assistant I","12","1.0","53109","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910474","Patient Accounting Services/Mang Pending","142","Accountant II","13","1.0","39868","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910474","Patient Accounting Services/Mang Pending","1518","Caseworker (Mang Unit)","16","2.0","137780","2.0","142997","2.0","142997"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910474","Patient Accounting Services/Mang Pending","5506","Patient Access Supervisor, Pre-Registration","17","1.0","76014","1.0","62728","1.0","62728"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910474","Patient Accounting Services/Mang Pending","6517","Patient Access Trainer","20","0.0","0.0","1.0","71811","1.0","71811"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910474","Patient Accounting Services/Mang Pending","6641","Patient Access Quality Management Coordinator","18","0.0","0.0","1.0","60470","1.0","60470"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910477","Admitting","47","Administrative Assistant II","14","1.0","61067","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910477","Admitting","228","Cashier III","12","1.0","53109","1.0","55119","1.0","55119"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910477","Admitting","907","Clerk V","11","19.0","883242","18.0","855760","18.0","855760"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910477","Admitting","5506","Patient Access Supervisor, Pre-Registration","17","1.0","75269","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910477","Admitting","6641","Patient Access Quality Management Coordinator","18","0.0","0.0","1.0","60470","1.0","60470"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910486","Cardiac Diagnostics","1844","Medical Technologist II","T16","2.0","126685","2.0","131218","2.0","131218"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910487","Respiratory Therapy","941","Clerk Typist Senior","09","1.0","43152","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910487","Respiratory Therapy","1985","Respiratory Therapy Supervisor","18","1.0","78005","1.0","81558","1.0","81558"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910487","Respiratory Therapy","1986","Director Of Respiratory Therapy","22","1.0","71305","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910487","Respiratory Therapy","2036","Respiratory Therapist","16","7.0","481908","6.0","426564","6.0","426564"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910488","Nuclear Medicine","2078","Nuclear Medicine Technician Senior","18","1.0","74502","1.0","77414","1.0","77414"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","50","Administrative Assistant IV","18","1.0","57534","1.0","63437","1.0","63437"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","423","Director of Diagnostic Imaging-Radiology","24","1.0","100662","1.0","103182","1.0","103182"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","927","Administrative Aide (CCU)","CE","1.0","39968","1.0","41693","1.0","41693"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","941","Clerk Typist Senior","09","1.0","39895","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","1868","Technical Manager","21","1.0","64857","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","1943","Nurse Clinician","FC","1.0","103281","1.0","106662","1.0","106662"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","2077","Radiologic Technician","16","6.0","378001","6.0","394430","6.0","394430"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","2081","Supervisor of Diagnostic Radiology","17","1.0","69547","1.0","70908","1.0","69878"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","2097","C A T Technologist","17","1.0","70173","1.0","71749","1.0","71749"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","2098","Ultrasound Technician","17","2.0","141209","2.0","145834","2.0","145834"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","2141","Special Procedures Technician","17","4.0","267380","5.0","338940","5.0","338940"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910489","Radiology","2195","X-Ray Technician Aide (Prov)","CG","1.0","35013","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910490","Pharmacy Inpatient Services","48","Administrative Assistant III","16","1.0","62989","1.0","63522","1.0","63522"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910490","Pharmacy Inpatient Services","1874","Director Of Pharmacy II","24","1.0","150742","1.0","154520","1.0","154520"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910490","Pharmacy Inpatient Services","1878","Pharmacist","RX1","6.0","697434","6.0","768216","6.0","768216"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910490","Pharmacy Inpatient Services","2051","Pharmacy Technician (As Required Not To Exceed)","PB","5.0","269645","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910490","Pharmacy Inpatient Services","6616","Pharmacy Tech.(ARNTE) Provident","13","0.0","0.0","5.0","293685","5.0","293685"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910491","Clinical Laboratories","50","Administrative Assistant IV","18","1.0","77085","1.0","78999","1.0","78999"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910491","Clinical Laboratories","1841","Medical Laboratory Technician II","10","5.0","220509","5.0","227723","5.0","227723"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910491","Clinical Laboratories","1842","Medical Laboratory Technician III","13","3.0","159447","3.0","165986","3.0","165986"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910491","Clinical Laboratories","1843","Medical Technologist I","14","1.0","55279","1.0","57873","1.0","57873"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910491","Clinical Laboratories","1844","Medical Technologist II","T16","8.0","549852","8.0","567069","8.0","567069"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910491","Clinical Laboratories","5398","Clinical Laboratory Site Supervisor I","20","2.0","144317","2.0","177150","2.0","177150"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910491","Clinical Laboratories","5399","Clinical Laboratory Site Supervisor II","22","1.0","110041","1.0","114456","1.0","114456"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910492","Anatomical Laboratories","1844","Medical Technologist II","T16","1.0","66205","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910494","Quality Services ","50","Administrative Assistant IV","18","1.0","77085","1.0","79789","1.0","79789"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910494","Quality Services ","829","Safety Liaison","21","1.0","64857","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910494","Quality Services ","1724","Assistant Director Of Quality Assurance","21","1.0","102621","1.0","106735","1.0","106735"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910494","Quality Services ","6417","Quality Data Manager","22","1.0","71305","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910494","Quality Services ","6517","Patient Access Trainer","20","0.0","0.0","1.0","60611","1.0","60611"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910498","Social Services/Utilization Review","1524","Medical Social Worker III","17","1.0","75733","1.0","78598","1.0","78598"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910498","Social Services/Utilization Review","5505","Clinical Case Manager","FC","1.0","101642","1.0","104967","1.0","104967"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910499","Medical Services Administration","1727","Medical Director II-Chief Of Staff","K12","1.0","293662","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910499","Medical Services Administration","5986","Medical Director – Regional Center ","K12","0.0","0.0","1.0","207293","1.0","207293"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910501","Medicine - Medical Staff","1640","Attending Physician 10","K10","0.0","0.0","1.0","274368","1.0","274368"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910501","Medicine - Medical Staff","1652","Attending Physician Senior 6","K","3.0","601077","3.0","620739","3.0","620739"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910501","Medicine - Medical Staff","1773","Medical Department Chairman-Internal Medicine","K12","1.0","291462","1.0","291462","1.0","291462"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","50","Administrative Assistant IV","18","1.0","77085","1.0","79789","1.0","79789"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","1641","Attending Physician 11","K11","1.0","272040","2.0","489319","2.0","489319"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","1642","Attending Physician 12","K","1.0","250000","1.0","250000","1.0","250000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","1655","Attending Physician Senior 9","K09","3.0","622297","2.0","448026","2.0","448026"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","1658","Attending Physician Senior 12","K12","1.0","300000","1.0","300000","1.0","300000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","1780","Medical Department Chairman-Surgery","K12","1.0","311157","1.0","329827","1.0","329827"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","1816","Physician Assistant I","22","3.0","269474","2.0","202779","2.0","202779"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","2191","Surgical Assistant","18","2.0","145450","3.0","229614","3.0","229614"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910502","Surgical - Medical Staff","4778","Orthopedic Technologist","T16","1.0","70789","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910503","OB/Gyne - Medical Staff","1641","Attending Physician 11","K11","2.0","544078","2.0","599288","2.0","599288"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910506","Emergency - Medical Staff","50","Administrative Assistant IV","18","1.0","49538","1.0","64453","1.0","64453"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910506","Emergency - Medical Staff","1639","Attending Physician 9","K09","2.0","462330","3.0","698165","3.0","698165"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910506","Emergency - Medical Staff","1648","Medical Division Chairman 11","K11","1.0","322145","1.0","326977","1.0","326977"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910506","Emergency - Medical Staff","1655","Attending Physician Senior 9","K09","2.0","498648","1.0","257481","1.0","257481"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910506","Emergency - Medical Staff","1656","Attending Physician Senior 10","K10","9.0","2315605","9.0","2485684","9.0","2485684"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910506","Emergency - Medical Staff","1657","Attending Physician Senior 11","K11","1.0","315056","1.0","319781","1.0","319781"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910506","Emergency - Medical Staff","1769","Medical Department Chairman","K12","1.0","336000","1.0","336000","1.0","336000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910506","Emergency - Medical Staff","1816","Physician Assistant I","22","2.0","199241","2.0","215382","2.0","215382"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910507","Anesthesiology - Medical Staff","50","Administrative Assistant IV","18","1.0","77085","1.0","79789","1.0","79789"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910507","Anesthesiology - Medical Staff","1639","Attending Physician 9","K09","1.0","249324","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910507","Anesthesiology - Medical Staff","1641","Attending Physician 11","K11","1.0","272726","1.0","290147","1.0","290147"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910507","Anesthesiology - Medical Staff","1771","Medical Department Chairman-Anesthesiology","K12","1.0","322876","1.0","326105","1.0","326105"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910507","Anesthesiology - Medical Staff","1911","Anesthesia Technician","12","1.0","41243","1.0","37903","1.0","37903"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910508","Pathology - Medical Staff","1636","Attending Physician 6","K06","1.0","200359","1.0","206913","1.0","206913"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910509","Radiology - Medical Staff","1658","Attending Physician Senior 12","K12","2.0","600000","2.0","603000","2.0","603000"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910509","Radiology - Medical Staff","1779","Medical Department Chairman-Radiology","K12","1.0","335375","1.0","335375","1.0","335375"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910510","Medical Sub-Specialties - Medical Staff","1642","Attending Physician 12","K","0.0","0.0","1.0","220305","1.0","220305"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910510","Medical Sub-Specialties - Medical Staff","1815","Consultant (Physicians)","ZZ","1.0","220305","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910511","Nursing Services Administration","1722","Associate Director Of Nursing Service","NS4","1.0","135685","1.0","141282","1.0","141282"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910511","Nursing Services Administration","5388","House Administrator","NS2","4.0","362933","4.0","376317","4.0","376317"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910512","Emergency Room Nursing","901","Ward Clerk (Provident)","CE","5.0","192239","5.0","198530","5.0","198530"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910512","Emergency Room Nursing","1050","Patient Service Coordinator","14","2.0","114295","2.0","126756","2.0","126756"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910512","Emergency Room Nursing","1941","Clinical Nurse I","FA","25.0","2089289","22.0","2031550","22.0","2031550"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910512","Emergency Room Nursing","1942","Clinical Nurse II","FB","4.0","392372","4.0","405208","4.0","405208"
