"recordid","name","url","ispublic","u_id","date","visits","visit_changes_since_previous","downloads","download_changes_since","derived_view","parent_uid","domain","type","description","creation_date","last_update_date_data","category","keywords","owner","owner_uid","contact_email","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values","department","public_dataset_contact","results_area","data_steward_email"
"3ngc-rdr8_20190601","Mapping 311 Requests","https://chattanooga-internal.data.socrata.com/d/3ngc-rdr8","No","3ngc-rdr8","2019-06-01T00:00:00.000","4","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","map","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-02-13T11:07:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/3ngc-rdr8.json","official",,,,,,,
"3pmf-yeyr_20190601","Fire Incidents Detailed","https://chattanooga-internal.data.socrata.com/d/3pmf-yeyr","No","3pmf-yeyr","2019-06-01T00:00:00.000","67","0","124","0","false",,"chattanooga-internal.data.socrata.com","dataset","This dataset contains fire incident data from all responding units from 2001 to the current date. As a result there may be more than one record for each fire incident. To view just the fire incidents, without all the responding units details, then check out our Fire Incidents datasets at https://data.chattlibrary.org/Public-Safety/Fire-Incidents/a4ce-ifiy.If you would like more information about the fire incident codes there is a PDF explaining the codes in more details in the dataset's metadata. You can find it by viewing the metadata after clicking on the about button to the far right just above the dataset.","2019-02-08T13:20:00.000","2019-05-31T20:13:00.000","Fire","fire","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/3pmf-yeyr.json","official",,,,,,,
"3ssq-qafa_20190601","Income by Education Level 2011 - 2017","https://chattanooga-internal.data.socrata.com/d/3ssq-qafa","Yes","3ssq-qafa","2019-06-01T00:00:00.000","3","0","0","0","true","8k2v-wnqr","chattanooga-internal.data.socrata.com","chart","Income categorized by education level from 2011 to 2017. Data from ACS.","2019-05-10T15:56:00.000","2019-05-10T15:52:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/3ssq-qafa.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"3thm-f7km_20190601","YFD Activities","https://chattanooga-internal.data.socrata.com/d/3thm-f7km","No","3thm-f7km","2019-06-01T00:00:00.000","11","0","1","0","false",,"chattanooga-internal.data.socrata.com","dataset","All YFD activities","2019-03-18T15:38:00.000","2019-03-18T15:39:00.000","Recreation","yfd","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/3thm-f7km.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Youth and Family Development","opendata@chattanooga.gov","Smarter Students Stronger Families","rwedell@chattanooga.gov"
"3uq3-wdfx_20190601","All Permit Data","https://chattanooga-internal.data.socrata.com/d/3uq3-wdfx","No","3uq3-wdfx","2019-06-01T00:00:00.000","124","0","196","1","false",,"chattanooga-internal.data.socrata.com","dataset","All permits within the City of Chattanooga.","2019-02-13T14:25:00.000","2019-05-31T22:17:00.000",,"permit","ODEXTRACT","nfms-ud8q","rwedell@chattanooga.gov",,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/3uq3-wdfx.json","official","Ryan Wedell","Public - Ability to be shared with general public","Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy","rwedell@chattanooga.gov"
"3yaq-pnsw_20190601","CWS Work Orders in Progress","https://chattanooga-internal.data.socrata.com/d/3yaq-pnsw","No","3yaq-pnsw","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-19T13:34:00.000","2019-02-19T13:34:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/3yaq-pnsw.json","official",,,,,,,
"3zer-w9ga_20190601","Fire Suppression Incidents Last Arriving Meeting Standard","https://chattanooga-internal.data.socrata.com/d/3zer-w9ga","No","3zer-w9ga","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-10T13:46:00.000","2019-04-10T13:46:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/3zer-w9ga.json","official",,,,,,,
"4262-t8mx_20190601","Solid Waste SLA Overall","https://chattanooga-internal.data.socrata.com/d/4262-t8mx","No","4262-t8mx","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-25T13:24:00.000","2019-04-25T13:24:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4262-t8mx.json","official",,,,,,,
"44r7-z5cq_20190601","Annualized Other Turnover - Full Time","https://chattanooga-internal.data.socrata.com/d/44r7-z5cq","No","44r7-z5cq","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-10T13:58:00.000","2019-05-10T13:58:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/44r7-z5cq.json","official",,,,,,,
"48n9-mhj5_20190601","category_tiles-3","https://chattanooga-internal.data.socrata.com/d/48n9-mhj5","No","48n9-mhj5","2019-06-01T00:00:00.000","32","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Template Dataset: category_tiles","2019-02-14T13:07:00.000","2019-03-13T11:24:00.000",,,"Dominic Cicilio","n6dz-78i2",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/48n9-mhj5.json","official",,,,,,,
"4jv2-yr5h_20190601","featured_stories","https://chattanooga-internal.data.socrata.com/d/4jv2-yr5h","No","4jv2-yr5h","2019-06-01T00:00:00.000","4","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Template Dataset: featured_stories","2019-02-14T12:26:00.000","2019-02-14T12:27:00.000",,,"Dominic Cicilio","n6dz-78i2",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4jv2-yr5h.json","official",,,,,,,
"wf5j-2ghd_20190711","New Business Licenses","https://internal.chattadata.org/d/wf5j-2ghd","Yes","wf5j-2ghd","2019-07-11T00:00:00.000","0","0","0","0","false",,"internal.chattadata.org","measure",,"2019-05-24T08:26:00.000","2019-05-24T08:26:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/wf5j-2ghd.json","official",,,,,,,
"4kac-23qm_20190601","2017 Tracts - Median Household Income","https://chattanooga-internal.data.socrata.com/d/4kac-23qm","Yes","4kac-23qm","2019-06-01T00:00:00.000","5","0","0","0","true","7gqk-pvww","chattanooga-internal.data.socrata.com","map","Median household income over the past 12 months by tract. Data provided by ACS.","2019-05-08T09:09:00.000","2019-05-08T09:02:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4kac-23qm.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"4p5q-q8xv_20190601","Test Public","https://chattanooga-internal.data.socrata.com/d/4p5q-q8xv","Yes","4p5q-q8xv","2019-06-01T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-20T13:27:00.000","2019-05-20T13:27:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4p5q-q8xv.json","official",,,,,,,
"4pav-6z6q_20190601","Solid Waste Performance","https://chattanooga-internal.data.socrata.com/d/4pav-6z6q","No","4pav-6z6q","2019-06-01T00:00:00.000","340","11","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-04-25T14:04:00.000","2019-04-25T14:04:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4pav-6z6q.json","official",,,,,,,
"4pry-z7gb_20190601","Traffic Signals","https://chattanooga-internal.data.socrata.com/d/4pry-z7gb","No","4pry-z7gb","2019-06-01T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Location of traffic signals within Chattanooga","2019-04-23T14:38:00.000","2019-04-23T14:42:00.000","Transportation",,"Tim Moreland","iiwc-mbju","kcomstock@chattanooga.gov","Public Domain U.S. Government","published",,,"CDOT",,"https://chattanooga-internal.data.socrata.com/resource/4pry-z7gb.json","official","Kevin Comstock","Private Only - Shared with specific teams and individuals","As Needed","Transportation","opendata@chattanooga.gov","Safer Streets","kcomstock@chattanooga.gov"
"4t9s-vx5f_20190601","Chattanooga Fire Department","https://chattanooga-internal.data.socrata.com/d/4t9s-vx5f","No","4t9s-vx5f","2019-06-01T00:00:00.000","464","14","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-02-14T09:04:00.000","2019-02-14T09:04:00.000","Public Safety",,"Jeff Soder - Fire","th65-wmdd",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4t9s-vx5f.json","official","socrata","Public - Ability to be shared with general public","Daily","Fire","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"4uce-i79h_20190601","2017 Tracts - Unemployment Rate","https://chattanooga-internal.data.socrata.com/d/4uce-i79h","Yes","4uce-i79h","2019-06-01T00:00:00.000","4","0","0","0","true","jzcr-gkvp","chattanooga-internal.data.socrata.com","map","Unemployment rate for 2017 by census tract. Data from ACS survey.","2019-05-08T09:42:00.000","2019-05-06T13:13:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4uce-i79h.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"4zdi-y7mn_20190601","Invalid Assists Since FY2014","https://chattanooga-internal.data.socrata.com/d/4zdi-y7mn","No","4zdi-y7mn","2019-06-01T00:00:00.000","17","0","0","0","true","ndjw-zxwd","chattanooga-internal.data.socrata.com","chart","This dataset contains fire incident data from 2001 to the current date. For a more detailed view of the data containing information on all responding units check out this dataset https://data.chattlibrary.org/Public-Safety/Fire-Incidents-Detailed/6bf4-knwk.","2019-04-12T16:11:00.000","2019-05-31T21:14:00.000","Fire",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/4zdi-y7mn.json","official",,,,,,,
"52k3-sebu_20190601","Annualized Retirement Turnover - Full Time","https://chattanooga-internal.data.socrata.com/d/52k3-sebu","No","52k3-sebu","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-10T13:58:00.000","2019-05-10T13:58:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/52k3-sebu.json","official",,,,,,,
"55fp-uuwa_20190601","City Court Citations","https://chattanooga-internal.data.socrata.com/d/55fp-uuwa","No","55fp-uuwa","2019-06-01T00:00:00.000","86","0","120","1","false",,"chattanooga-internal.data.socrata.com","dataset","Citations from 2012 to the present.","2019-02-20T09:08:00.000","2019-05-31T20:51:00.000","Public Safety","traffic,citations","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/55fp-uuwa.json","official","Socrata","Public - Ability to be shared with general public","Daily","Police","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"55g4-zatm_20190601","Traffic Flow by Month","https://chattanooga-internal.data.socrata.com/d/55g4-zatm","No","55g4-zatm","2019-06-01T00:00:00.000","5",,"0",,"true","snq3-3zj3","chattanooga-internal.data.socrata.com","filter",,"2019-05-31T13:48:00.000","2019-06-01T10:41:00.000","Transportation",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/55g4-zatm.json","official","socrata","Public - Ability to be shared with general public","Daily","Transportation","opendata@chattanooga.gov","Growing Economy","socrata@chattanooga.gov"
"57gz-kqn4_20190601","""Big 3"" Injuries by Day of Week","https://chattanooga-internal.data.socrata.com/d/57gz-kqn4","No","57gz-kqn4","2019-06-01T00:00:00.000","10","0","0","0","true","tm4p-s7d5","chattanooga-internal.data.socrata.com","chart",,"2019-02-13T14:30:00.000","2019-02-19T09:32:00.000",,,"tcofer","ism3-jnjg",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/57gz-kqn4.json","official",,,,,,,
"5azw-62ji_20190601","Code Violations By Type - Tyler Yount","https://chattanooga-internal.data.socrata.com/d/5azw-62ji","No","5azw-62ji","2019-06-01T00:00:00.000","18","0","0","0","true","2fvt-etki","chattanooga-internal.data.socrata.com","chart","Code violations for the City of Chattanooga","2019-04-25T09:53:00.000","2019-05-31T21:08:00.000",,,"TylerYount","krw7-fne6",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5azw-62ji.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods",
"5c2k-2se8_20190601","Annualized Turnover by Quarter - Full Time","https://chattanooga-internal.data.socrata.com/d/5c2k-2se8","No","5c2k-2se8","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-01T08:20:00.000","2019-05-01T08:20:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5c2k-2se8.json","official",,,,,,,
"5hyh-36qc_20190601","Building Fires","https://chattanooga-internal.data.socrata.com/d/5hyh-36qc","No","5hyh-36qc","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-09T10:01:00.000","2019-05-09T10:01:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5hyh-36qc.json","official",,,,,,,
"5kf8-egh4_20190601","View based on View based on Work Orders","https://chattanooga-internal.data.socrata.com/d/5kf8-egh4","No","5kf8-egh4","2019-06-01T00:00:00.000","1","0","0","0","true","iyw5-zs5s","chattanooga-internal.data.socrata.com","filter",,"2019-02-13T11:11:00.000","2019-05-31T21:21:00.000","Public Works",,"Shweta Gupta","t72f-vugt",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/5kf8-egh4.json","official",,,,,,,
"5mf9-fu6x_20190601","Chattanooga SCGC Education Plan","https://chattanooga-internal.data.socrata.com/d/5mf9-fu6x","No","5mf9-fu6x","2019-06-01T00:00:00.000","138","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-02-13T11:01:00.000","2019-02-13T11:01:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5mf9-fu6x.json","official",,,,,,,
"5q2k-p4vn_20190601","2017 Median Income","https://chattanooga-internal.data.socrata.com/d/5q2k-p4vn","Yes","5q2k-p4vn","2019-06-01T00:00:00.000","2","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Median income by tract in the past 12 months. Data from ACS 2017.","2019-05-10T09:24:00.000","2019-05-10T09:26:00.000","Economy","census","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5q2k-p4vn.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"5qeq-b2i5_20190601","Fire Incidents FY19 Less than 10 Minutes","https://chattanooga-internal.data.socrata.com/d/5qeq-b2i5","No","5qeq-b2i5","2019-06-01T00:00:00.000","7","0","0","0","true","3pmf-yeyr","chattanooga-internal.data.socrata.com","filter",,"2019-02-28T16:14:00.000","2019-05-31T20:13:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5qeq-b2i5.json","official","socrata","Internal - Shared with all city employees","Daily","Fire","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"5sp8-q5st_20190601","Parcels Violation Count","https://chattanooga-internal.data.socrata.com/d/5sp8-q5st","No","5sp8-q5st","2019-06-01T00:00:00.000","28","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Parcels with number of violations associated with that parcel joined","2019-04-18T11:41:00.000","2019-04-18T12:52:00.000",,"parcel,violation","ODEXTRACT","nfms-ud8q","rwedell@chattanooga.gov",,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5sp8-q5st.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"5z8p-z5b2_20190601","Fire Calls for Service","https://chattanooga-internal.data.socrata.com/d/5z8p-z5b2","No","5z8p-z5b2","2019-06-01T00:00:00.000","5","0","0","0","true","ad65-bzx9","chattanooga-internal.data.socrata.com","filter",,"2019-05-07T15:47:00.000","2019-05-31T22:56:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5z8p-z5b2.json","official","socrata","Internal - Shared with all city employees","Daily","Fire","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"5zat-n8s3_20190601","High Performing Government","https://chattanooga-internal.data.socrata.com/d/5zat-n8s3","No","5zat-n8s3","2019-06-01T00:00:00.000","28","4","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-24T10:47:00.000","2019-05-24T10:47:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5zat-n8s3.json","official",,,,,,,
"63r8-uzcy_20190601","Storm Water - FYTD Average Days to Complete by Request Type","https://chattanooga-internal.data.socrata.com/d/63r8-uzcy","No","63r8-uzcy","2019-06-01T00:00:00.000","8","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-28T09:41:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/63r8-uzcy.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"64d2-3pa4_20190601","311 Service Requests On Time vs Late","https://chattanooga-internal.data.socrata.com/d/64d2-3pa4","No","64d2-3pa4","2019-06-01T00:00:00.000","14","1","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-02-18T16:04:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/64d2-3pa4.json","official",,,,,,,
"6e4y-m3ci_20190601","Non-Owner Occupied Residential with Violations","https://chattanooga-internal.data.socrata.com/d/6e4y-m3ci","No","6e4y-m3ci","2019-06-01T00:00:00.000","6","0","0","0","true","q62k-j3vd","chattanooga-internal.data.socrata.com","filter",,"2019-05-10T09:48:00.000","2019-04-18T12:52:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6e4y-m3ci.json","official","socrata","Internal - Shared with all city employees","As Needed","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods","socrata@chattanooga.gov"
"6ecd-ep9j_20190601","Sewer Manholes","https://chattanooga-internal.data.socrata.com/d/6ecd-ep9j","Yes","6ecd-ep9j","2019-06-01T00:00:00.000","1","0","0","0","false",,"chattanooga-internal.data.socrata.com","gis map","Manhole features connect two or more pipes and control the flow of water in the network through pipe elevations. Manhole invert elevations are stored on the pipes, instead of the manholes themselves.","2019-02-13T20:02:00.000","2019-05-31T23:22:00.000",,,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6ecd-ep9j.json","official",,,,,,,
"6eu9-uqbp_20190601","Officer Citation Count","https://chattanooga-internal.data.socrata.com/d/6eu9-uqbp","No","6eu9-uqbp","2019-06-01T00:00:00.000","3","0","0","0","true","us7z-zw6y","chattanooga-internal.data.socrata.com","chart","2018 Citations by CPD Officers","2019-02-14T13:33:00.000","2019-02-14T13:30:00.000","Public Safety",,"Katherine","khzw-fmwu",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6eu9-uqbp.json","official",,,"Yearly","Police","opendata@chattanooga.gov","Safer Streets",
"6jc8-4drm_20190601","Chattanooga Meter Data","https://chattanooga-internal.data.socrata.com/d/6jc8-4drm","No","6jc8-4drm","2019-06-01T00:00:00.000","20","0","1","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2016-04-13T09:34:00.000","2016-06-23T20:17:00.000",,,"Erik Schmidt","eecu-53cm",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6jc8-4drm.json","official",,,,,,,
"6nff-458m_20190601","On Time Rate","https://chattanooga-internal.data.socrata.com/d/6nff-458m","No","6nff-458m","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-14T10:30:00.000","2019-02-14T10:30:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6nff-458m.json","official",,,,,,,
"6pxq-vrm5_20190601","Waze Irregularity","https://chattanooga-internal.data.socrata.com/d/6pxq-vrm5","No","6pxq-vrm5","2019-06-01T00:00:00.000","32","6","1","0","false",,"chattanooga-internal.data.socrata.com","dataset","Irregularity traffic conditions data pulled in from Waze API Review Waze terms of use before using. https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","2019-04-26T14:35:00.000","2019-05-31T22:56:00.000","Transportation","waze,irregularity","ODEXTRACT","nfms-ud8q",,"See Terms of Use","published",,,"Waze","https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","https://chattanooga-internal.data.socrata.com/resource/6pxq-vrm5.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","As Needed","Transportation","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"6trx-vuqz_20190601","View based on Vehicle Incidents","https://chattanooga-internal.data.socrata.com/d/6trx-vuqz","No","6trx-vuqz","2019-06-01T00:00:00.000","4","0","0","0","true","38wp-yztm","chattanooga-internal.data.socrata.com","filter",,"2019-05-09T13:28:00.000","2019-05-31T20:21:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6trx-vuqz.json","official",,,,,,,
"6uc6-s8er_20190601","Percent of Violations Cited to City Court","https://chattanooga-internal.data.socrata.com/d/6uc6-s8er","No","6uc6-s8er","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-12T09:11:00.000","2019-04-12T09:11:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6uc6-s8er.json","official",,,,,,,
"6vhi-3ptm_20190601","CWS Training MTD","https://chattanooga-internal.data.socrata.com/d/6vhi-3ptm","No","6vhi-3ptm","2019-06-01T00:00:00.000","1","0","0","0","true","idzw-6wbq","chattanooga-internal.data.socrata.com","chart","Captures all training hours of all CWS Employees within the Fiscal Year","2019-05-30T10:06:00.000","2019-05-30T08:37:00.000","Education",,"David Collins","fsgf-5kvb",,,"unpublished",,,"City Wide Services",,"https://chattanooga-internal.data.socrata.com/resource/6vhi-3ptm.json","official",,,"Daily","Public Works","opendata@chattanooga.gov","High Performing Government",
"6ysh-jgcp_20190601","Story Template","https://chattanooga-internal.data.socrata.com/d/6ysh-jgcp","No","6ysh-jgcp","2019-06-01T00:00:00.000","36","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-02-13T08:24:00.000","2019-02-13T08:24:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6ysh-jgcp.json","official",,,,,,,
"6z7z-pa8p_20190601","View based on ChattaData","https://chattanooga-internal.data.socrata.com/d/6z7z-pa8p","No","6z7z-pa8p","2019-06-01T00:00:00.000","1","0","0","0","true","mrgg-xp5y","chattanooga-internal.data.socrata.com","filter",,"2019-03-25T08:32:00.000","2019-03-25T14:55:00.000",,,"Ryan Wedell","76k4-ifet",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/6z7z-pa8p.json","official",,,,,,,
"72x8-bark_20190601","View based on Work Orders","https://chattanooga-internal.data.socrata.com/d/72x8-bark","No","72x8-bark","2019-06-01T00:00:00.000","8","0","0","0","true","rs4d-hkb8","chattanooga-internal.data.socrata.com","filter",,"2019-04-23T13:17:00.000","2019-05-31T21:21:00.000","Public Works",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/72x8-bark.json","official",,,,,,,
"74fn-cyhy_20190601","Forestry SLA Overall","https://chattanooga-internal.data.socrata.com/d/74fn-cyhy","No","74fn-cyhy","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","FYTD SLA for Forestry","2019-04-25T13:24:00.000","2019-04-25T13:24:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/74fn-cyhy.json","official",,,,,,,
"74qw-tkni_20190601","Residential Parcels with Violations","https://chattanooga-internal.data.socrata.com/d/74qw-tkni","No","74qw-tkni","2019-06-01T00:00:00.000","4","0","0","0","true","5sp8-q5st","chattanooga-internal.data.socrata.com","filter",,"2019-04-23T08:42:00.000","2019-04-18T12:52:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/74qw-tkni.json","official","socrata","Internal - Shared with all city employees","Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods","socrata@chattanooga.gov"
"75ap-66ba_20190601","Automated Job Log View","https://chattanooga-internal.data.socrata.com/d/75ap-66ba","Yes","75ap-66ba","2019-06-01T00:00:00.000","15","0","0","0","true","kjxr-3sfh","chattanooga-internal.data.socrata.com","filter",,"2019-05-22T16:28:00.000","2019-06-01T00:28:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/75ap-66ba.json","official","Ryan Wedell","Public - Ability to be shared with general public","Daily","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"76ez-duss_20190601","2017 Tract Population - Age","https://chattanooga-internal.data.socrata.com/d/76ez-duss","Yes","76ez-duss","2019-06-01T00:00:00.000","15","0","1","0","false",,"chattanooga-internal.data.socrata.com","dataset","2017 tract population categorized by age. Data from ACS.","2019-05-03T13:26:00.000","2019-05-03T13:36:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/76ez-duss.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"77qg-zg69_20190601","Bicycle Fatalities","https://chattanooga-internal.data.socrata.com/d/77qg-zg69","No","77qg-zg69","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-09T10:58:00.000","2019-05-09T10:58:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/77qg-zg69.json","official",,,,,,,
