"incident_number","incident_date","shift_color","specific_incident_code_and","generic_incident_code","generic_incident_description","incident_category","streetnumber","streetprefix","streetname","streettype","city","civilian_casualty","firefighter_casualty","property_loss","property_value","responding_unit","responding_unit_in_or_out","responding_unit_district","responding_unit_district_1","turnout_time","travel_time","response_time_minutes","first_arriving","latitude","longitude","location","lastarrivingfirstalarm","onscndate","dispdate","citydst"
"21-020771","2021-11-23T17:14:59.000","Green","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","4158",,"WILLARD","DR","Chattanooga","0","0","0","0","ENGINE 4","OUT","605","Station 6","1.17",,,"N","35.08009045543402","-85.205371368406","POINT (-85.205371368406 35.08009045543402)","N","1800-01-01T00:00:00.000","2021-11-23T17:14:59.000","5"
"20-010621","2020-08-14T00:25:55.000","Green","551 Assist police or other governmental agency","500","Service Call","Non-Fire Call","4744",,"DEANNE","LN","Chattanooga","0","0","0","0","SQUAD 19","OUT","1903","Station 19","1.48","4.27","5.75","Y","35.14048568898171","-85.25331961272694","POINT (-85.25331961272694 35.14048568898171)","Y","2020-08-14T00:31:40.000","2020-08-14T00:25:55.000","2"
"20-000718","2020-01-15T13:44:29.000","Blue","353 Removal of victim(s) from stalled elevator","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","600",,"DOUGLAS","ST","Chattanooga","0","0","0","0","LADDER 1","OUT","102 UTC","Station 102 U","1.3","4.3","5.6","N","35.047917229368885","-85.30050111855147","POINT (-85.30050111855147 35.047917229368885)","Y","2020-01-15T13:50:05.000","2020-01-15T13:44:29.000","8"
"21-008938","2021-06-03T10:45:33.000","Red","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","0",,"SISKIN","DR","Chattanooga",,,,,"LADDER 1","IN","102","Station 1","1.42","5.35","6.77","N",,,,"N","2021-06-03T10:52:19.000","2021-06-03T10:45:33.000",
"20-013539","2020-10-11T07:19:56.000","Blue","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","7715",,"ASPEN LODGE","WAY","Chattanooga",,,,,"QUINT 21","IN","2101","Station 21","1.72","3.5","5.22","Y","35.00865821412259","-85.15777343489242","POINT (-85.15777343489242 35.00865821412259)","N","2020-10-11T07:25:09.000","2020-10-11T07:19:56.000","4"
"22-012116","2022-07-08T00:24:52.000","Green","621 Wrong location","600","Good Intent Call","Non-Fire Call","200",,"CHESTNUT","ST","Chattanooga",,,,,"ENGINE 5","OUT","101 B","Station 101","1.85","7.02","8.87","Y","35.0544119090064","-85.311567650968","POINT (-85.311567650968 35.0544119090064)","N","2022-07-08T00:33:44.000","2022-07-08T00:24:52.000","7"
"20-000675","2020-01-14T18:55:04.000","Red","652 Steam  vapor  fog or dust thought to be smoke","600","Good Intent Call","Non-Fire Call","4500","N","ACCESS","RD","Chattanooga",,,,,"SQUAD 19","OUT","1602 B","Station 1602","0.27","5.77","6.03","N","35.11155111531147","-85.25007569060355","POINT (-85.25007569060355 35.11155111531147)","Y","2020-01-14T19:01:06.000","2020-01-14T18:55:04.000","2"
"20-005828","2020-04-28T18:10:24.000","Green","730 System malfunction  other","700","False Alarm & False Call","Non-Fire Call","1","E","11TH","ST","Chattanooga",,,,,"LADDER 5","OUT","101 B","Station 101","0.18","5.92","6.1","N","35.04400750301139","-85.30912285014196","POINT (-85.30912285014196 35.04400750301139)","N","2020-04-28T18:16:30.000","2020-04-28T18:10:24.000","8"
"20-009394","2020-07-18T21:12:53.000","Green","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","0",,"MOUNTAIN CREEK","RD","Chattanooga",,,,,"ENGINE 12","OUT","1702","Station 17","0.7",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-07-18T21:12:53.000",
"21-006392","2021-04-24T03:00:59.000","Red","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2024","E","23RD","ST","Chattanooga",,,,,"SQUAD 13","OUT","504","Station 5","1.8",,,"N","35.01802178869152","-85.2807820638177","POINT (-85.2807820638177 35.01802178869152)","N","1800-01-01T00:00:00.000","2021-04-24T03:03:06.000","8"
"21-004192","2021-03-19T23:13:08.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","300","W","6TH","ST","Chattanooga",,,,,"LADDER 1","OUT","101 B","Station 101","0.98","6.32","7.3","Y","35.04935920396653","-85.31303484139663","POINT (-85.31303484139663 35.04935920396653)","Y","2021-03-19T23:20:26.000","2021-03-19T23:13:08.000","7"
"20-014106","2020-10-22T11:58:04.000","Blue","733 Smoke detector activation due to malfunction","700","False Alarm & False Call","Non-Fire Call","733",,"BATTERY","PL","Chattanooga",,,,,"SQUAD 1","OUT","102","Station 1","2.05","5.12","7.17","N","35.05189607619865","-85.29781526583402","POINT (-85.29781526583402 35.05189607619865)","N","2020-10-22T12:05:14.000","2020-10-22T11:58:04.000","8"
"21-006275","2021-04-22T10:53:39.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","2340",,"CENTER","ST","Chattanooga",,,,,"LADDER 7","OUT","802 A","Station 802","1.45",,,"N","35.046555962058726","-85.1581817800755","POINT (-85.1581817800755 35.046555962058726)","N","1800-01-01T00:00:00.000","2021-04-22T10:53:39.000","6"
"20-004629","2020-04-06T06:05:43.000","Red","554 Assist invalid","500","Service Call","Non-Fire Call","308",,"BASS","RD","Chattanooga","0","0","0","0","QUINT 13","IN","1303","Station 13","0.65","7.83","8.48","Y","35.01349414090762","-85.1986107758827","POINT (-85.1986107758827 35.01349414090762)","Y","2020-04-06T06:14:12.000","2020-04-06T06:05:43.000","6"
"20-008670","2020-07-04T20:02:24.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","730",,"CHESTNUT","ST","Chattanooga",,,,,"LADDER 1","OUT","101 B","Station 101",,"1.88","1.88","Y","35.04732230908694","-85.31147609029995","POINT (-85.31147609029995 35.04732230908694)","N","2020-07-04T20:07:23.000","2020-07-04T20:05:30.000","7"
"20-003784","2020-03-12T20:37:54.000","Green","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","0",,"I-24 WB @ EXIT 181","RAMP","Chattanooga",,,,,"QUINT 13","OUT","EAST RIDGE FD 2T","Station EAST RIDGE FD","0.22",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-03-12T20:37:54.000",
"20-003497","2020-03-07T15:28:40.000","Green","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","5910",,"QUINTUS","LOOP","Chattanooga",,,,,"QUINT 8","OUT","801 B","Station 801","1.22","3.62","4.83","N","35.05466631907678","-85.1993682294444","POINT (-85.1993682294444 35.05466631907678)","N","2020-03-07T15:33:30.000","2020-03-07T15:28:40.000","6"
"21-003954","2021-03-16T15:09:45.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","1005",,"MOUNTAIN CREEK","RD","Chattanooga","0","0","0","0","ENGINE 12","OUT","1701 A","Station 1701","1.52",,,"N","35.1100284405971","-85.32610379087457","POINT (-85.32610379087457 35.1100284405971)","N","1800-01-01T00:00:00.000","2021-03-16T15:09:45.000","1"
"20-010090","2020-08-01T18:29:41.000","Red","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","441",,"BEREAN","LN","Chattanooga",,,,,"SQUAD 19","OUT","2202","Station 22","0.37","5.55","5.92","N","35.14482355216157","-85.25240299317569","POINT (-85.25240299317569 35.14482355216157)","Y","2020-08-01T18:35:36.000","2020-08-01T18:29:41.000","3"
"20-017177","2020-12-18T10:09:19.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1304","S","LYERLY","ST","Chattanooga",,,,,"ENGINE 15","OUT","502 A","Station 502","0.98",,,"N","35.02531125650814","-85.27345745440826","POINT (-85.27345745440826 35.02531125650814)","N","1800-01-01T00:00:00.000","2020-12-18T10:09:19.000","8"
"21-005800","2021-04-14T16:10:10.000","Green","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4300","S","TERRACE",,"Chattanooga",,,,,"SQUAD 1","OUT","1301 B","Station 1301","1.72",,,"N","35.00845769932308","-85.23791124048657","POINT (-85.23791124048657 35.00845769932308)","N","1800-01-01T00:00:00.000","2021-04-14T16:10:53.000","6"
"21-002560","2021-02-22T11:11:01.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2120",,"CHESTNUT","ST","Chattanooga",,,,,"SQUAD 20","OUT","103 B","Station 103","0.17",,,"N","35.03241589504162","-85.31651283941828","POINT (-85.31651283941828 35.03241589504162)","N","1800-01-01T00:00:00.000","2021-02-22T11:11:01.000","7"
"22-010505","2022-06-15T10:40:29.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","311",,"BROAD","ST","Chattanooga",,,,,"QUINT 17","OUT","101 B","Station 101","0.02",,,"N","35.05325467508794","-85.3113392603212","POINT (-85.3113392603212 35.05325467508794)","N","1800-01-01T00:00:00.000","2022-06-15T10:40:29.000","7"
"20-000772","2020-01-16T14:27:26.000","Red","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","18420",,"I-24 @ MOORE RD EB ON","RAMP","East Ridge",,,,,"QUINT 13","IN","1306","Station 13",,,,"N",,,,"N","1800-01-01T00:00:00.000","2020-01-16T14:30:09.000",
"22-000067","2022-01-01T22:26:19.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","2000","E","23RD","ST","Chattanooga","0","0","0","0","ENGINE 5","IN","504","Station 5","1.27","3.47","4.73","Y","35.01855992625372","-85.28252994581973","POINT (-85.28252994581973 35.01855992625372)","N","2022-01-01T22:31:03.000","2022-01-01T22:26:19.000","8"
"22-000977","2022-01-17T00:08:55.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"BACHMAN","ST","Chattanooga","0","0","0","0","ENGINE 4","IN","404","Station 4","1.98","5.83","7.82","Y",,,,"Y","2022-01-17T00:16:44.000","2022-01-17T00:08:55.000",
"21-002995","2021-03-01T23:53:21.000","Red","554 Assist invalid","500","Service Call","Non-Fire Call","233",,"CROLL","CT","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","1.57","5.15","6.72","Y","35.01163032244524","-85.31184407436554","POINT (-85.31184407436554 35.01163032244524)","Y","2021-03-02T00:00:04.000","2021-03-01T23:53:21.000","7"
"22-013358","2022-07-26T14:08:56.000","Green","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","13","W","KENT","ST","Chattanooga",,,,,"SQUAD 1","OUT","1202 A","Station 1202","1.7","6.32","8.02","N","35.065019312312536","-85.30981636159518","POINT (-85.30981636159518 35.065019312312536)","N","2022-07-26T14:16:57.000","2022-07-26T14:08:56.000","1"
"22-013446","2022-07-27T23:28:17.000","Red","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","3701",,"BRIARCLIFF","WAY","Chattanooga",,,,,"LADDER 13","OUT","1506","Station 15","1.53",,,"N","35.05501181594823","-85.22446297163607","POINT (-85.22446297163607 35.05501181594823)","N","1800-01-01T00:00:00.000","2022-07-27T23:28:17.000","5"
"20-010706","2020-08-15T21:03:47.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","0",,"CUMMINGS","HWY","Chattanooga",,,,,"QUINT 14","OUT","2001","Station 20","1.48",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-08-15T21:03:47.000",
"21-006534","2021-04-26T15:22:47.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","1225",,"WORTHINGTON","ST","Chattanooga","0","0","0","0","ENGINE 12","IN","1201","Station 12","0.22",,,"N","35.06847279506586","-85.29073230969182","POINT (-85.29073230969182 35.06847279506586)","N","1800-01-01T00:00:00.000","2021-04-26T15:22:47.000","2"
"22-013258","2022-07-24T23:35:05.000","Green","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","826",,"HOLLYHEDGE","CT","Chattanooga",,,,,"SQUAD 1","OUT","1201","Station 12","1.92",,,"N","35.0652061319203","-85.28961408056983","POINT (-85.28961408056983 35.0652061319203)","N","1800-01-01T00:00:00.000","2022-07-24T23:35:05.000","2"
"22-013290","2022-07-25T11:10:37.000","Blue","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","4513",,"HIXSON","PIKE","Chattanooga",,,,,"ENGINE 4","OUT","1602 A","Station 1602","1.25",,,"N","35.11988555012348","-85.25004690443873","POINT (-85.25004690443873 35.11988555012348)","N","1800-01-01T00:00:00.000","2022-07-25T11:10:37.000","2"
"21-009426","2021-06-10T08:36:33.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","633",,"CHESTNUT","ST","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 B","Station 101","1.93","4.72","6.65","N","35.04867604797307","-85.31183192947324","POINT (-85.31183192947324 35.04867604797307)","N","2021-06-10T08:43:12.000","2021-06-10T08:36:33.000","7"
"22-000190","2022-01-03T21:05:36.000","Red","554 Assist invalid","500","Service Call","Non-Fire Call","3833",,"PIN OAK","TER","Chattanooga","0","0","0","0","ENGINE 15","IN","1506","Station 15","1.12","5.87","6.98","Y","35.042530834384216","-85.23011252880234","POINT (-85.23011252880234 35.042530834384216)","Y","2022-01-03T21:12:35.000","2022-01-03T21:05:36.000","9"
"20-010951","2020-08-20T15:04:38.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","500",,"DODDS","AVE","Chattanooga","0","0","0","0","LADDER 5","OUT","502 A","Station 502","1.53",,,"N","35.02911269744864","-85.26460396628738","POINT (-85.26460396628738 35.02911269744864)","N","1800-01-01T00:00:00.000","2020-08-20T15:04:38.000","9"
"20-006528","2020-05-18T07:33:18.000","Green","441 Heat from short circuit (wiring)  defective/wo","400","Hazardous Condition (no fire)","Non-Fire Call","2703",,"GREENDALE","WAY","Chattanooga",,,,,"QUINT 6","OUT","1903","Station 19","0.73","7.18","7.92","N",,,,"N","2020-05-18T07:41:13.000","2020-05-18T07:33:18.000",
"22-013186","2022-07-23T18:40:01.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","3702",,"PROVENCE","ST","Chattanooga",,,,,"ENGINE 5","OUT","1304 A","Station 1304","1.22","3.85","5.07","Y","35.02175564239663","-85.24469271230734","POINT (-85.24469271230734 35.02175564239663)","N","2022-07-23T18:45:05.000","2022-07-23T18:40:01.000","6"
"20-010237","2020-08-05T10:35:20.000","Green","412 Gas leak (natural gas or LPG)","400","Hazardous Condition (no fire)","Non-Fire Call","421",,"ENGLISH OAKS","DR","Chattanooga",,,,,"ENGINE 11","OUT","2202","Station 22","1.85",,,"N","35.162760102776666","-85.24017523171204","POINT (-85.24017523171204 35.162760102776666)","N","1800-01-01T00:00:00.000","2020-08-05T10:35:20.000","1"
"21-000695","2021-01-14T21:14:49.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","7425",,"HAMILTON RUN","DR","Chattanooga",,,,,"QUINT 21","OUT","802 B","Station 802","0.47","6.2","6.67","N","35.04384475602688","-85.14655667266216","POINT (-85.14655667266216 35.04384475602688)","Y","2021-01-14T21:21:29.000","2021-01-14T21:14:49.000","4"
"22-013263","2022-07-25T01:25:23.000","Blue","733 Smoke detector activation due to malfunction","700","False Alarm & False Call","Non-Fire Call","22",,"STARVIEW","LN","Chattanooga","0","0","0","0","LADDER 1","OUT","2001","Station 20","2.12",,,"N","35.01989270055141","-85.37954432419838","POINT (-85.37954432419838 35.01989270055141)","N","1800-01-01T00:00:00.000","2022-07-25T01:25:23.000","1"
"22-012103","2022-07-07T19:54:47.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","7715",,"ASHERTON","LN","Chattanooga","0","0","0","0","QUINT 8","OUT","802 B","Station 802","2.07",,,"N","35.04276227509888","-85.13540539972392","POINT (-85.13540539972392 35.04276227509888)","N","1800-01-01T00:00:00.000","2022-07-07T19:54:47.000","4"
"22-013186","2022-07-23T18:40:01.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","3702",,"PROVENCE","ST","Chattanooga",,,,,"SQUAD 13","OUT","1304 A","Station 1304","1.48","5.62","7.1","N","35.02175564239663","-85.24469271230734","POINT (-85.24469271230734 35.02175564239663)","Y","2022-07-23T18:47:07.000","2022-07-23T18:40:01.000","6"
"22-013186","2022-07-23T18:40:01.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","3702",,"PROVENCE","ST","Chattanooga",,,,,"ENGINE 15","OUT","1304 A","Station 1304","1.3","4.75","6.05","N","35.02175564239663","-85.24469271230734","POINT (-85.24469271230734 35.02175564239663)","N","2022-07-23T18:46:04.000","2022-07-23T18:40:01.000","6"
"20-002791","2020-02-23T12:45:44.000","Green","554 Assist invalid","500","Service Call","Non-Fire Call","1414",,"CONTINENTAL","DR","Chattanooga","0","0","0","0","QUINT 16","OUT","1201","Station 12","0.5","6.2","6.7","Y","35.0868067280584","-85.28967720755384","POINT (-85.28967720755384 35.0868067280584)","Y","2020-02-23T12:52:26.000","2020-02-23T12:45:44.000","2"
"21-015945","2021-09-10T21:53:02.000","Red","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","3725",,"MODERN INDUSTRIES","PKWY","Chattanooga","0","0","0","0","LADDER 1","OUT","2002","Station 20","0.68",,,"N","35.01554957526181","-85.38338911553848","POINT (-85.38338911553848 35.01554957526181)","N","1800-01-01T00:00:00.000","2021-09-10T21:53:02.000","1"
"22-011896","2022-07-05T09:23:41.000","Blue","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","7480",,"ZIEGLER","RD","Chattanooga",,,,,"SQUAD 13","OUT","2101","Station 21","0.88",,,"N","35.01903207353589","-85.15985385667092","POINT (-85.15985385667092 35.01903207353589)","N","1800-01-01T00:00:00.000","2022-07-05T09:23:41.000","4"
"20-001441","2020-01-28T21:42:55.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","3718",,"6TH","AVE","Chattanooga",,,,,"LADDER 5","OUT","902","Station 9","1.23",,,"N","34.99958269686516","-85.28668392558643","POINT (-85.28668392558643 34.99958269686516)","N","1800-01-01T00:00:00.000","2020-01-28T21:42:55.000","7"
"20-010706","2020-08-15T21:03:47.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","0",,"CUMMINGS","HWY","Chattanooga",,,,,"QUINT 3","OUT","2001","Station 20","1.58",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-08-15T21:03:47.000",
"21-009622","2021-06-13T00:21:58.000","Blue","554 Assist invalid","500","Service Call","Non-Fire Call","7820",,"LEGACY PARK","CT","Chattanooga",,,,,"QUINT 8","OUT","802 B","Station 802","1.58","9.52","11.1","Y","35.03916912008858","-85.1333685043949","POINT (-85.1333685043949 35.03916912008858)","N","2021-06-13T00:35:40.000","2021-06-13T00:24:34.000","4"
"20-002398","2020-02-15T12:53:18.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3504",,"CALHOUN","AVE","Chattanooga","0","0","0","0","ENGINE 9","IN","903","Station 9","1.48","3.38","4.87","Y","35.00360073639311","-85.29383478024097","POINT (-85.29383478024097 35.00360073639311)","Y","2020-02-15T12:58:10.000","2020-02-15T12:53:18.000","7"
"20-010683","2020-08-15T08:19:07.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","6021",,"DANBY","DR","Chattanooga","0","0","0","0","QUINT 8","OUT","802 C","Station 802","1.42","5.8","7.22","Y",,,,"Y","2020-08-15T08:26:20.000","2020-08-15T08:19:07.000",
"21-001414","2021-01-29T19:44:01.000","Blue","323 Motor vehicle/pedestrian accident (MV Ped)","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","501","E","11TH","ST","Chattanooga","0","0","0","0","QUINT 1","OUT",,"Station","1.58","3.45","5.03","Y","35.041984621762396","-85.30414766989149","POINT (-85.30414766989149 35.041984621762396)","Y","2021-01-29T19:49:03.000","2021-01-29T19:44:01.000","8"
"20-001418","2020-01-28T14:33:43.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","180",,"COLONY","CIR","Chattanooga","0","0","0","0","ENGINE 22","IN","2202","Station 22","0.42","2.05","2.47","Y","35.173574933205145","-85.25262621766935","POINT (-85.25262621766935 35.173574933205145)","Y","2020-01-28T14:36:11.000","2020-01-28T14:33:43.000","3"
"22-010535","2022-06-15T18:48:44.000","Blue","445 Arcing  shorted electrical equipment","400","Hazardous Condition (no fire)","Non-Fire Call","4311",,"10TH","AVE","Chattanooga",,,,,"ENGINE 9","IN","902","Station 9","1.15","3.22","4.37","Y","34.992382725554315","-85.28694717590271","POINT (-85.28694717590271 34.992382725554315)","N","2022-06-15T18:53:06.000","2022-06-15T18:48:44.000","7"
"21-008074","2021-05-20T18:48:35.000","Green","445 Arcing  shorted electrical equipment","400","Hazardous Condition (no fire)","Non-Fire Call","322",,"TALLEY","RD","Chattanooga",,,,,"ENGINE 5","OUT","1301 A","Station 1301","0.33","4.75","5.08","Y","35.02467798032786","-85.23433568329195","POINT (-85.23433568329195 35.02467798032786)","N","2021-05-20T18:53:40.000","2021-05-20T18:48:35.000","5"
"22-003375","2022-02-24T13:04:21.000","Red","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0","N","TERRACE",,"Chattanooga","0","0","0","0","SQUAD 13","OUT","1303","Station 13","1.18","2.3","3.48","Y",,,,"Y","2022-02-24T13:07:50.000","2022-02-24T13:04:21.000",
"20-002288","2020-02-13T11:03:20.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","2100",,"HAMILTON PLACE","BLVD","Chattanooga",,,,,"QUINT 13","OUT","802 B","Station 802",,,,"N","35.035592016442344","-85.16184456578785","POINT (-85.16184456578785 35.035592016442344)","N","1800-01-01T00:00:00.000","2020-02-13T11:06:26.000","4"
"22-011894","2022-07-05T06:15:10.000","Blue","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","1100",,"GATEWAY","AVE","Chattanooga",,,,,"ENGINE 12","OUT","101 A","Station 101","1.95",,,"N","35.04529890864719","-85.31915916981055","POINT (-85.31915916981055 35.04529890864719)","N","1800-01-01T00:00:00.000","2022-07-05T06:15:10.000","7"
"21-002370","2021-02-18T14:30:11.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","511",,"MANUFACTURERS","RD","Chattanooga",,,,,"QUINT 14","OUT","1204 B","Station 1204","1.68","5.38","7.07","N","35.06357062171833","-85.31641916050975","POINT (-85.31641916050975 35.06357062171833)","N","2021-02-18T14:37:15.000","2021-02-18T14:30:11.000","1"
"20-008963","2020-07-10T14:10:41.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","7351",,"COURAGE","WAY","Chattanooga","0","0","0","0","SQUAD 7","OUT","802 A","Station 802","0.3","6.47","6.77","Y","35.053762910271104","-85.14337507798581","POINT (-85.14337507798581 35.053762910271104)","Y","2020-07-10T14:17:27.000","2020-07-10T14:10:41.000","6"
"21-012785","2021-07-28T20:56:16.000","Blue","553 Public service","500","Service Call","Non-Fire Call","2333",,"MCCALLIE","AVE","Chattanooga","0","0","0","0","ENGINE 5","IN","503","Station 5","1.8","3.35","5.15","Y","35.034727194737876","-85.2676099095753","POINT (-85.2676099095753 35.034727194737876)","N","2021-07-28T21:01:25.000","2021-07-28T20:56:16.000","9"
"21-004920","2021-03-31T17:07:18.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","2637",,"CARR","ST","Chattanooga","0","0","0","0","LADDER 1","OUT","201 B","Station 201","1.38",,,"N","35.02450052475112","-85.31388913871676","POINT (-85.31388913871676 35.02450052475112)","N","1800-01-01T00:00:00.000","2021-03-31T17:07:18.000","7"
"20-000981","2020-01-20T17:13:39.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3406",,"DODSON","AVE","Chattanooga","0","0","0","0","ENGINE 4","IN","404","Station 4","0.82","3.0","3.82","Y","35.07649107808074","-85.24778407537165","POINT (-85.24778407537165 35.07649107808074)","Y","2020-01-20T17:17:28.000","2020-01-20T17:13:39.000","9"
"20-016111","2020-11-27T13:24:10.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4303",,"3RD","AVE","Chattanooga","0","0","0","0","QUINT 6","IN","602","Station 6","1.2","3.75","4.95","Y","35.082781372726416","-85.20201608199271","POINT (-85.20201608199271 35.082781372726416)","Y","2020-11-27T13:29:07.000","2020-11-27T13:24:10.000","5"
"21-020486","2021-11-19T09:13:32.000","Red","112 Fires in structures other than in a building","100","Fire","Fire Call","3108",,"ST PAUL","ST","Chattanooga",,,,,"ENGINE 15","IN","1501","Station 15","1.72","3.63","5.35","Y",,,,"N","2021-11-19T09:18:53.000","2021-11-19T09:13:32.000",
"20-011143","2020-08-24T21:34:49.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","728",,"BROAD","ST","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 B","Station 101","1.75","4.25","6.0","N","35.047433163589275","-85.3102012712847","POINT (-85.3102012712847 35.047433163589275)","Y","2020-08-24T21:40:49.000","2020-08-24T21:34:49.000","7"
"20-007214","2020-06-04T23:02:21.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","728",,"BROAD","ST","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 B","Station 101","1.55","5.33","6.88","N","35.04743316266391","-85.31020127163796","POINT (-85.31020127163796 35.04743316266391)","N","2020-06-04T23:09:14.000","2020-06-04T23:02:21.000","7"
"20-010606","2020-08-13T16:45:27.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","936",,"MOUNTAIN CREEK","RD","Chattanooga",,,,,"SQUAD 1","OUT","1701 A","Station 1701","1.97",,,"N","35.1069434756877","-85.32597637598496","POINT (-85.32597637598496 35.1069434756877)","N","1800-01-01T00:00:00.000","2020-08-13T16:45:27.000","1"
"22-013356","2022-07-26T13:47:08.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","803","W","47TH","ST","Chattanooga",,,,,"LADDER 1","OUT","1402","Station 14","1.38",,,"N","35.00145857999071","-85.3218005325359","POINT (-85.3218005325359 35.00145857999071)","N","1800-01-01T00:00:00.000","2022-07-26T13:47:08.000","7"
"20-006425","2020-05-15T12:03:14.000","Blue","151 Outside rubbish  trash or waste fire","100","Fire","Fire Call","0","W","41ST","ST","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","1.02","2.53","3.55","Y",,,,"Y","2020-05-15T12:06:47.000","2020-05-15T12:03:14.000",
