"facility_name","service_category","service_type","address","address_2","borough","zipcode","latitude","longitude","phone_number","additionalinfo","intake","payment_cost","special_population_served","community_board","council_district","census_tract","bin","bbl","nta"
"H+H Jacobi Medical Center","Hepatitis","Hepatitis B Testing","1400 Pelham Parkway South",,"Bronx","10461","40.8556769","-73.8462363","(718) 918-5000","Hepatitis Patient Navigation available.",,,,"211","13","296","2097550","2042050001","Pelham Parkway"
"H+H Jacobi Medical Center","Hepatitis","Hepatitis B Treatment","1400 Pelham Parkway South",,"Bronx","10461","40.8556769","-73.8462363","(718) 918-5000","Hepatitis Patient Navigation available.",,,,"211","13","296","2097550","2042050001","Pelham Parkway"
"H+H Jacobi Medical Center","Hepatitis","Hepatitis B Vaccine","1400 Pelham Parkway South",,"Bronx","10461","40.8556769","-73.8462363","(718) 918-5000","Hepatitis Patient Navigation available.",,,,"211","13","296","2097550","2042050001","Pelham Parkway"
"H+H Jacobi Medical Center","Hepatitis","Hepatitis C Testing","1400 Pelham Parkway South",,"Bronx","10461","40.8556769","-73.8462363","(718) 918-5000","Hepatitis Patient Navigation available.",,,,"211","13","296","2097550","2042050001","Pelham Parkway"
"H+H Jacobi Medical Center","Hepatitis","Hepatitis C Treatment","1400 Pelham Parkway South",,"Bronx","10461","40.8556769","-73.8462363","(718) 918-5000","Hepatitis Patient Navigation available.",,,,"211","13","296","2097550","2042050001","Pelham Parkway"
"NYC Health + Hospitals - Elmhurst Hospital Center","Hepatitis","Hepatitis B Testing","79-01 Broadway,H Wing 2nd Floor - Clinic 104",,"Queens","11373","40.7528689","-73.9060948","(718) 334-6850","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"404","25","267","4437132","4015000002","Elmhurst"
"NYC Health + Hospitals - Elmhurst Hospital Center","Hepatitis","Hepatitis B Treatment","79-01 Broadway,H Wing 2nd Floor - Clinic 104",,"Queens","11373","40.7528689","-73.9060948","(718) 334-6850","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"404","25","267","4437132","4015000002","Elmhurst"
"NYC Health + Hospitals - Elmhurst Hospital Center","Hepatitis","Hepatitis B Vaccine","79-01 Broadway,H Wing 2nd Floor - Clinic 104",,"Queens","11373","40.7528689","-73.9060948","(718) 334-6850","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"404","25","267","4437132","4015000002","Elmhurst"
"NYC Health + Hospitals - Elmhurst Hospital Center","Hepatitis","Hepatitis C Testing","79-01 Broadway,H Wing 2nd Floor - Clinic 104",,"Queens","11373","40.7528689","-73.9060948","(718) 334-6850","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"404","25","267","4437132","4015000002","Elmhurst"
"NYC Health + Hospitals - Elmhurst Hospital Center","Hepatitis","Hepatitis C Treatment","79-01 Broadway,H Wing 2nd Floor - Clinic 104",,"Queens","11373","40.7528689","-73.9060948","(718) 334-6850","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"404","25","267","4437132","4015000002","Elmhurst"
"NYC Health + Hospitals - Kings County Hospital Center","Hepatitis","Hepatitis B Testing","451 Clarkson Avenue,E Building Suite C",,"Brooklyn","11203","40.6568816","-73.9447075","(718) 245-2816","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Sliding Scale,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","309","40","808","3327711","3048290001","Prospect Lefferts Gardens-Wingate"
"NYC Health + Hospitals - Kings County Hospital Center","Hepatitis","Hepatitis B Treatment","451 Clarkson Avenue,E Building Suite C",,"Brooklyn","11203","40.6568816","-73.9447075","(718) 245-2816","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Sliding Scale,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","309","40","808","3327711","3048290001","Prospect Lefferts Gardens-Wingate"
"NYC Health + Hospitals - Kings County Hospital Center","Hepatitis","Hepatitis B Vaccine","451 Clarkson Avenue,E Building Suite C",,"Brooklyn","11203","40.6568816","-73.9447075","(718) 245-2816","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Sliding Scale,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","309","40","808","3327711","3048290001","Prospect Lefferts Gardens-Wingate"
"NYC Health + Hospitals - Kings County Hospital Center","Hepatitis","Hepatitis C Testing","451 Clarkson Avenue,E Building Suite C",,"Brooklyn","11203","40.6568816","-73.9447075","(718) 245-2816","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Sliding Scale,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","309","40","808","3327711","3048290001","Prospect Lefferts Gardens-Wingate"
"NYC Health + Hospitals - Kings County Hospital Center","Hepatitis","Hepatitis C Treatment","451 Clarkson Avenue,E Building Suite C",,"Brooklyn","11203","40.6568816","-73.9447075","(718) 245-2816","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Sliding Scale,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","309","40","808","3327711","3048290001","Prospect Lefferts Gardens-Wingate"
"NYC Health + Hospitals, Bellevue","Hepatitis","Hepatitis B Testing","462 1st Avenue",,"Manhattan","10016","40.7396618","-73.9762017","(212) 562-4038","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Uninsured,Sliding Scale",,"106","4","62","1086515","1009620100","Murray Hill-Kips Bay"
"NYC Health + Hospitals, Bellevue","Hepatitis","Hepatitis B Treatment","462 1st Avenue",,"Manhattan","10016","40.7396618","-73.9762017","(212) 562-4038","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Uninsured,Sliding Scale",,"106","4","62","1086515","1009620100","Murray Hill-Kips Bay"
"NYC Health + Hospitals, Bellevue","Hepatitis","Hepatitis B Vaccine","462 1st Avenue",,"Manhattan","10016","40.7396618","-73.9762017","(212) 562-4038","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Uninsured,Sliding Scale",,"106","4","62","1086515","1009620100","Murray Hill-Kips Bay"
"NYC Health + Hospitals, Bellevue","Hepatitis","Hepatitis C Testing","462 1st Avenue",,"Manhattan","10016","40.7396618","-73.9762017","(212) 562-4038","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Uninsured,Sliding Scale",,"106","4","62","1086515","1009620100","Murray Hill-Kips Bay"
"NYC Health + Hospitals, Bellevue","Hepatitis","Hepatitis C Treatment","462 1st Avenue",,"Manhattan","10016","40.7396618","-73.9762017","(212) 562-4038","Hepatitis Patient Navigation available","Appointment Required","Medicaid,,Private Insurance,Uninsured,Sliding Scale",,"106","4","62","1086515","1009620100","Murray Hill-Kips Bay"
"H+H Coney Island Hospital","Hepatitis","Hepatitis B Testing","2601 Ocean Parkway",,"Brooklyn","11235","40.5850562","-73.9654605","(718) 616-3772","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"313","48","370","3337274","3072390001","Brighton Beach"
"H+H Coney Island Hospital","Hepatitis","Hepatitis B Treatment","2601 Ocean Parkway",,"Brooklyn","11235","40.5850562","-73.9654605","(718) 616-3772","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"313","48","370","3337274","3072390001","Brighton Beach"
"H+H Coney Island Hospital","Hepatitis","Hepatitis C Testing","2601 Ocean Parkway",,"Brooklyn","11235","40.5850562","-73.9654605","(718) 616-3772","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"313","48","370","3337274","3072390001","Brighton Beach"
"H+H Coney Island Hospital","Hepatitis","Hepatitis C Treatment","2601 Ocean Parkway",,"Brooklyn","11235","40.5850562","-73.9654605","(718) 616-3772","Hepatitis Patient Navigation available","Appointment Required","Uninsured,Sliding Scale",,"313","48","370","3337274","3072390001","Brighton Beach"
"NewYork-Presbyterian Medical Group Queens","Hepatitis","Hepatitis B Testing","136-56 39 Avenue,2nd Floor",,"Queens","11354","40.760654","-73.828545","(718) 670-2399",,,,,"407","20","871","4112495","4049800024","Flushing"
"NewYork-Presbyterian Medical Group Queens","Hepatitis","Hepatitis B Treatment","136-56 39 Avenue,2nd Floor",,"Queens","11354","40.760654","-73.828545","(718) 670-2399",,,,,"407","20","871","4112495","4049800024","Flushing"
"NewYork-Presbyterian Medical Group Queens","Hepatitis","Hepatitis C Testing","136-56 39 Avenue,2nd Floor",,"Queens","11354","40.760654","-73.828545","(718) 670-2399",,,,,"407","20","871","4112495","4049800024","Flushing"
"NewYork-Presbyterian Medical Group Queens","Hepatitis","Hepatitis C Treatment","136-56 39 Avenue,2nd Floor",,"Queens","11354","40.760654","-73.828545","(718) 670-2399",,,,,"407","20","871","4112495","4049800024","Flushing"
"Mount Sinai Beth Israel - GI","Hepatitis","Hepatitis B Testing","10 Union Square East,Suite 3H",,"Manhattan","10003","40.7348246","-73.9897603","(212) 844-8106",,,,,"105","2","50","1083247","1008707501","Gramercy"
"Mount Sinai Beth Israel - GI","Hepatitis","Hepatitis B Treatment","10 Union Square East,Suite 3H",,"Manhattan","10003","40.7348246","-73.9897603","(212) 844-8106",,,,,"105","2","50","1083247","1008707501","Gramercy"
"Mount Sinai Beth Israel - GI","Hepatitis","Hepatitis C Testing","10 Union Square East,Suite 3H",,"Manhattan","10003","40.7348246","-73.9897603","(212) 844-8106",,,,,"105","2","50","1083247","1008707501","Gramercy"
"Mount Sinai Beth Israel - GI","Hepatitis","Hepatitis C Treatment","10 Union Square East,Suite 3H",,"Manhattan","10003","40.7348246","-73.9897603","(212) 844-8106",,,,,"105","2","50","1083247","1008707501","Gramercy"
"Mount Sinai - Institute for Liver Medicine","Hepatitis","Hepatitis B Treatment","17 East 102 Street,8th Floor",,"Manhattan","10029","40.791406","-73.952203","(212) 241-7270",,,,,"111","8","168","1051492","1016080005","East Harlem South"
"Mount Sinai - Institute for Liver Medicine","Hepatitis","Hepatitis C Treatment","17 East 102 Street,8th Floor",,"Manhattan","10029","40.791406","-73.952203","(212) 241-7270",,,,,"111","8","168","1051492","1016080005","East Harlem South"
"Callen-Lorde Community Health Center","Hepatitis","Hepatitis C Treatment","356 West 18 Street,1st Floor",,"Manhattan","10011","40.7433208","-74.0025561","(212) 271-7200",,"Appointment Preferred","Medicaid,,Private Insurance,Uninsured,Sliding Scale,Cash,Free,,,,-Plus","Women who have Sex with Women,,Men Who Have Sex With Men (MSM),,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Incarcerated or Recently Incarcerated Persons,Youth (~13-29 yrs),,Immigrants,Couples,,House/Kiki Community","104","3","83","1013088","1007410063","Hudson Yards-Chelsea-Flatiron-Union Square"
"AHF  Healthcare Center - Manhattan","Hepatitis","Hepatitis C Testing","30 West 60 Street,Suite AN",,"Manhattan","10023","40.7693372","-73.984066","(212) 582-5006",,,,,"104","3","145","1082935","1010490001","Lincoln Square"
"AHF  Healthcare Center - Manhattan","Hepatitis","Hepatitis C Treatment","30 West 60 Street,Suite AN",,"Manhattan","10023","40.7693372","-73.984066","(212) 582-5006",,,,,"104","3","145","1082935","1010490001","Lincoln Square"
"AIDS Healthcare Foundation: Chelsea Healthcare Center","Hepatitis","Hepatitis C Testing","365a West 28 Street,Ground Floor",,"Manhattan","10001","40.7496565","-73.9985309","(212) 741-3030",,,,,"104","3","97","1083605","1007520001","Hudson Yards-Chelsea-Flatiron-Union Square"
"AIDS Healthcare Foundation: Chelsea Healthcare Center","Hepatitis","Hepatitis C Treatment","365a West 28 Street,Ground Floor",,"Manhattan","10001","40.7496565","-73.9985309","(212) 741-3030",,,,,"104","3","97","1083605","1007520001","Hudson Yards-Chelsea-Flatiron-Union Square"
"AIDS Healthcare Foundation - Midtown Manhattan Health Care Center","Hepatitis","Hepatitis C Testing","352 7 Avenue,Suite 1205",,"Manhattan","10001","40.7483581","-73.9930347","(212) 627-7560",,,,,"105","3","95","1014291","1007790041","Midtown-Midtown South"
"AIDS Healthcare Foundation - Midtown Manhattan Health Care Center","Hepatitis","Hepatitis C Treatment","352 7 Avenue,Suite 1205",,"Manhattan","10001","40.7483581","-73.9930347","(212) 627-7560",,,,,"105","3","95","1014291","1007790041","Midtown-Midtown South"
"H+H Harlem Hospital","Hepatitis","Hepatitis B Testing","506 Lenox Avenue,Suite 3101",,"Manhattan","10037","40.8141699","-73.9397803","(212) 939-1000",,,,,"110","9","212","1053899","1017330001","Central Harlem North-Polo Grounds"
"H+H Harlem Hospital","Hepatitis","Hepatitis B Treatment","506 Lenox Avenue,Suite 3101",,"Manhattan","10037","40.8141699","-73.9397803","(212) 939-1000",,,,,"110","9","212","1053899","1017330001","Central Harlem North-Polo Grounds"
"H+H Harlem Hospital","Hepatitis","Hepatitis C Testing","506 Lenox Avenue,Suite 3101",,"Manhattan","10037","40.8141699","-73.9397803","(212) 939-1000",,,,,"110","9","212","1053899","1017330001","Central Harlem North-Polo Grounds"
"H+H Harlem Hospital","Hepatitis","Hepatitis C Treatment","506 Lenox Avenue,Suite 3101",,"Manhattan","10037","40.8141699","-73.9397803","(212) 939-1000",,,,,"110","9","212","1053899","1017330001","Central Harlem North-Polo Grounds"
"New York Harbor Healthcare System Veterans Hospital","Hepatitis","Hepatitis B Testing","800 Poly Place,4th floor",,"Brooklyn","11209","40.6081877","-74.0238872","(718) 630-3719",,,,,"310","43","164","3345707","3061530001","Bay Ridge"
"New York Harbor Healthcare System Veterans Hospital","Hepatitis","Hepatitis B Treatment","800 Poly Place,4th floor",,"Brooklyn","11209","40.6081877","-74.0238872","(718) 630-3719",,,,,"310","43","164","3345707","3061530001","Bay Ridge"
"New York Harbor Healthcare System Veterans Hospital","Hepatitis","Hepatitis C Testing","800 Poly Place,4th floor",,"Brooklyn","11209","40.6081877","-74.0238872","(718) 630-3719",,,,,"310","43","164","3345707","3061530001","Bay Ridge"
"New York Harbor Healthcare System Veterans Hospital","Hepatitis","Hepatitis C Treatment","800 Poly Place,4th floor",,"Brooklyn","11209","40.6081877","-74.0238872","(718) 630-3719",,,,,"310","43","164","3345707","3061530001","Bay Ridge"
"Joseph Paul, MD","Hepatitis","Hepatitis B Testing","60 Plaza St East,1F",,"Brooklyn","11238","40.674389","-73.968545","(718) 857-8874",,,,,"308","35","207","3029333","3011710019","Prospect Heights"
"Joseph Paul, MD","Hepatitis","Hepatitis B Treatment","60 Plaza St East,1F",,"Brooklyn","11238","40.674389","-73.968545","(718) 857-8874",,,,,"308","35","207","3029333","3011710019","Prospect Heights"
"Joseph Paul, MD","Hepatitis","Hepatitis C Testing","60 Plaza St East,1F",,"Brooklyn","11238","40.674389","-73.968545","(718) 857-8874",,,,,"308","35","207","3029333","3011710019","Prospect Heights"
"Joseph Paul, MD","Hepatitis","Hepatitis C Treatment","60 Plaza St East,1F",,"Brooklyn","11238","40.674389","-73.968545","(718) 857-8874",,,,,"308","35","207","3029333","3011710019","Prospect Heights"
"VIP Community Services","Hepatitis","Hepatitis B Testing","770 East 176 th  Street,2nd Floor",,"Bronx","10460","40.8420202","-73.8903018","(718) 583-5150 / 718-466-8244",,,,,,,,,,
"VIP Community Services","Hepatitis","Hepatitis B Treatment","770 East 176 th  Street,2nd Floor",,"Bronx","10460","40.8420202","-73.8903018","(718) 583-5150 / 718-466-8244",,,,,,,,,,
"VIP Community Services","Hepatitis","Hepatitis C Testing","770 East 176 th  Street,2nd Floor",,"Bronx","10460","40.8420202","-73.8903018","(718) 583-5150 / 718-466-8244",,,,,,,,,,
"VIP Community Services","Hepatitis","Hepatitis C Treatment","770 East 176 th  Street,2nd Floor",,"Bronx","10460","40.8420202","-73.8903018","(718) 583-5150 / 718-466-8244",,,,,,,,,,
"Family Health Center of Middle Village","Hepatitis","Hepatitis C Testing","75-54 Metropolitan Avenue,2nd Floor",,"Queens","11379","40.7129945","-73.8757084","(718) 894-2700",,,,,"405","30","619","4441889","4037730034","Middle Village"
"Family Health Center of Middle Village","Hepatitis","Hepatitis C Treatment","75-54 Metropolitan Avenue,2nd Floor",,"Queens","11379","40.7129945","-73.8757084","(718) 894-2700",,,,,"405","30","619","4441889","4037730034","Middle Village"
"Heritage Health Care","Hepatitis","Hepatitis B Testing","1727 Amsterdam Avenue,4th Floor",,"Manhattan","10031","40.8254508","-73.9469577","(212) 862-0054",,"Walk-ins Welcome","Medicaid,Uninsured,Sliding Scale",,"109","7","231","1061339","1020600001","Hamilton Heights"
"Heritage Health Care","Hepatitis","Hepatitis B Treatment","1727 Amsterdam Avenue,4th Floor",,"Manhattan","10031","40.8254508","-73.9469577","(212) 862-0054",,"Walk-ins Welcome","Medicaid,Uninsured,Sliding Scale",,"109","7","231","1061339","1020600001","Hamilton Heights"
"Heritage Health Care","Hepatitis","Hepatitis C Testing","1727 Amsterdam Avenue,4th Floor",,"Manhattan","10031","40.8254508","-73.9469577","(212) 862-0054",,"Walk-ins Welcome","Medicaid,Uninsured,Sliding Scale",,"109","7","231","1061339","1020600001","Hamilton Heights"
"Heritage Health Care","Hepatitis","Hepatitis C Treatment","1727 Amsterdam Avenue,4th Floor",,"Manhattan","10031","40.8254508","-73.9469577","(212) 862-0054",,"Walk-ins Welcome","Medicaid,Uninsured,Sliding Scale",,"109","7","231","1061339","1020600001","Hamilton Heights"
"Brooklyn Plaza Medical Center","Hepatitis","Hepatitis B Testing","650 Fulton Street,1st floor",,"Brooklyn","11217","40.6867419","-73.9761618","(718) 596-9800 ext. 247",,"Walk-ins Welcome","Sliding Scale",,"302","35","35","3059247","3021130022","Fort Greene"
"Brooklyn Plaza Medical Center","Hepatitis","Hepatitis C Testing","650 Fulton Street,1st floor",,"Brooklyn","11217","40.6867419","-73.9761618","(718) 596-9800 ext. 247",,"Walk-ins Welcome","Sliding Scale",,"302","35","35","3059247","3021130022","Fort Greene"
"Brooklyn Plaza Medical Center","Hepatitis","Hepatitis C Treatment","650 Fulton Street,1st floor",,"Brooklyn","11217","40.6867419","-73.9761618","(718) 596-9800 ext. 247",,"Walk-ins Welcome","Sliding Scale",,"302","35","35","3059247","3021130022","Fort Greene"
"Calvin Pan Practice","Hepatitis","Hepatitis B Testing","132-21 41 Avenue,1st Floor",,"Queens","11355","40.756632","-73.832998","(718) 888-7728",,"Walk-ins Welcome",,,"407","20","871","4114165","4050370103","Flushing"
"Calvin Pan Practice","Hepatitis","Hepatitis B Treatment","132-21 41 Avenue,1st Floor",,"Queens","11355","40.756632","-73.832998","(718) 888-7728",,"Walk-ins Welcome",,,"407","20","871","4114165","4050370103","Flushing"
"Calvin Pan Practice","Hepatitis","Hepatitis B Vaccine","132-21 41 Avenue,1st Floor",,"Queens","11355","40.756632","-73.832998","(718) 888-7728",,"Walk-ins Welcome",,,"407","20","871","4114165","4050370103","Flushing"
"The Alliance for Positive Change","Hepatitis","Hepatitis C Testing","64 West 35 Street,3rd Floor",,"Manhattan","10001","40.7501422","-73.9868341","918412426",,"Walk-ins Welcome",,,"105","4","76","1015868","1008360007","Midtown-Midtown South"
"Betances Health Center","Hepatitis","Hepatitis B Testing","280 Henry Street,1st Floor",,"Manhattan","10002","40.7135701","-73.9836457","(212) 227-8401 X127",,"Walk-ins Welcome","Medicaid,,Private Insurance,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","103","2","202","1003220","1002670010","Lower East Side"
"Betances Health Center","Hepatitis","Hepatitis B Treatment","280 Henry Street,1st Floor",,"Manhattan","10002","40.7135701","-73.9836457","(212) 227-8401 X127",,"Walk-ins Welcome","Medicaid,,Private Insurance,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","103","2","202","1003220","1002670010","Lower East Side"
"Betances Health Center","Hepatitis","Hepatitis C Testing","280 Henry Street,1st Floor",,"Manhattan","10002","40.7135701","-73.9836457","(212) 227-8401 X127",,"Walk-ins Welcome","Medicaid,,Private Insurance,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","103","2","202","1003220","1002670010","Lower East Side"
"Betances Health Center","Hepatitis","Hepatitis C Treatment","280 Henry Street,1st Floor",,"Manhattan","10002","40.7135701","-73.9836457","(212) 227-8401 X127",,"Walk-ins Welcome","Medicaid,,Private Insurance,Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","103","2","202","1003220","1002670010","Lower East Side"
"Care for the Homeless","Hepatitis","Hepatitis C Testing","30 East 33 Street,5th Floor",,"Manhattan","10016","40.7466432","-73.9829629","(212) 366-4459",,"Walk-ins Welcome","Sliding Scale",,"105","2","74","1017020","1008620045","Midtown-Midtown South"
"Care for the Homeless","Hepatitis","Hepatitis C Treatment","30 East 33 Street,5th Floor",,"Manhattan","10016","40.7466432","-73.9829629","(212) 366-4459",,"Walk-ins Welcome","Sliding Scale",,"105","2","74","1017020","1008620045","Midtown-Midtown South"
"OASIS Latino LGBTS Wellness Center","Hepatitis","Hepatitis C Testing","330 7 Avenue,20th Floor",,"Manhattan","10001","40.7477463","-73.9933782","(917) 438-0698",,"Walk-ins Welcome","Free",,"105","3","95","1014264","1007780043","Midtown-Midtown South"
"Maimonides Medical Center - Asian Outreach Office","Hepatitis","Hepatitis B Treatment","948 48 Street,RP116",,"Brooklyn","11219","40.6400407","-73.9991823","(718) 283-7429",,"Walk-ins Welcome",,,,,,,,
"Maimonides Medical Center - Asian Outreach Office","Hepatitis","Hepatitis C Treatment","948 48 Street,RP116",,"Brooklyn","11219","40.6400407","-73.9991823","(718) 283-7429",,"Walk-ins Welcome",,,,,,,,
"Community Health Action of Staten Island- Community Food Pantry","Hepatitis","Hepatitis C Testing","166 Port Richmond Ave,n/a",,"Staten Island","10302","40.6371739","-74.1344102","(718) 808-1815",,"Walk-ins Welcome","Free",",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Youth (~13-29 yrs),,Immigrants,,House/Kiki Community","501","49","207","5025377","5010770048","Port Richmond"
"Hispanic AIDS Forum - Bronx","Hepatitis","Hepatitis C Testing","975 Kelly Street,4th Floor",,"Bronx","10459","40.8221346","-73.8960198","718-328-4188",,"Walk-ins Welcome",,,"202","17","87","2114693","2027037501","Longwood"
"Interfaith Medical Center","Hepatitis","Hepatitis B Testing","880 Bergen Street,2nd Floor",,"Brooklyn","11238","40.6769979","-73.9581623","(718) 613-7555",,"Walk-ins Welcome",,,"308","35","305","3392865","3011490018","Crown Heights North"
"Interfaith Medical Center","Hepatitis","Hepatitis B Treatment","880 Bergen Street,2nd Floor",,"Brooklyn","11238","40.6769979","-73.9581623","(718) 613-7555",,"Walk-ins Welcome",,,"308","35","305","3392865","3011490018","Crown Heights North"
"Interfaith Medical Center","Hepatitis","Hepatitis C Testing","880 Bergen Street,2nd Floor",,"Brooklyn","11238","40.6769979","-73.9581623","(718) 613-7555",,"Walk-ins Welcome",,,"308","35","305","3392865","3011490018","Crown Heights North"
"Interfaith Medical Center","Hepatitis","Hepatitis C Treatment","880 Bergen Street,2nd Floor",,"Brooklyn","11238","40.6769979","-73.9581623","(718) 613-7555",,"Walk-ins Welcome",,,"308","35","305","3392865","3011490018","Crown Heights North"
"Special Care Department","Hepatitis","Hepatitis B Testing","62-00 Beach Channel Drive,Wellness Care Department (Ryan White) Room 231",,"Queens","11692","40.5885234","-73.8173535","7189457150",,"Walk-ins Welcome","Sliding Scale",,"414","31","964","4302404","4160150001","Hammels-Arverne-Edgemere"
"Special Care Department","Hepatitis","Hepatitis B Treatment","62-00 Beach Channel Drive,Wellness Care Department (Ryan White) Room 231",,"Queens","11692","40.5885234","-73.8173535","7189457150",,"Walk-ins Welcome","Sliding Scale",,"414","31","964","4302404","4160150001","Hammels-Arverne-Edgemere"
"Special Care Department","Hepatitis","Hepatitis C Testing","62-00 Beach Channel Drive,Wellness Care Department (Ryan White) Room 231",,"Queens","11692","40.5885234","-73.8173535","7189457150",,"Walk-ins Welcome","Sliding Scale",,"414","31","964","4302404","4160150001","Hammels-Arverne-Edgemere"
"Special Care Department","Hepatitis","Hepatitis C Treatment","62-00 Beach Channel Drive,Wellness Care Department (Ryan White) Room 231",,"Queens","11692","40.5885234","-73.8173535","7189457150",,"Walk-ins Welcome","Sliding Scale",,"414","31","964","4302404","4160150001","Hammels-Arverne-Edgemere"
"Joseph P. Addabbo Family Health Center","Hepatitis","Hepatitis B Testing","114-49 Sutphin Boulevard,2nd Floor / Room #2",,"Queens","11434","40.685181","-73.7926916","(718) 945-7150 ext. 3226",,"Walk-ins Welcome",,,"412","28","272","4264063","4121850001","Baisley Park"
"Joseph P. Addabbo Family Health Center","Hepatitis","Hepatitis B Treatment","114-49 Sutphin Boulevard,2nd Floor / Room #2",,"Queens","11434","40.685181","-73.7926916","(718) 945-7150 ext. 3226",,"Walk-ins Welcome",,,"412","28","272","4264063","4121850001","Baisley Park"
"Joseph P. Addabbo Family Health Center","Hepatitis","Hepatitis C Testing","114-49 Sutphin Boulevard,2nd Floor / Room #2",,"Queens","11434","40.685181","-73.7926916","(718) 945-7150 ext. 3226",,"Walk-ins Welcome",,,"412","28","272","4264063","4121850001","Baisley Park"
"Joseph P. Addabbo Family Health Center","Hepatitis","Hepatitis C Treatment","114-49 Sutphin Boulevard,2nd Floor / Room #2",,"Queens","11434","40.685181","-73.7926916","(718) 945-7150 ext. 3226",,"Walk-ins Welcome",,,"412","28","272","4264063","4121850001","Baisley Park"
"AHF Brooklyn Healthcare Center","Hepatitis","Hepatitis B Testing","475 Atlantic Avenue,2nd Floor",,"Brooklyn","11217","40.6861264","-73.9820168","(718) 637-2955",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,,,Immigrants","302","33","39","3000767","3001790053","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"AHF Brooklyn Healthcare Center","Hepatitis","Hepatitis B Treatment","475 Atlantic Avenue,2nd Floor",,"Brooklyn","11217","40.6861264","-73.9820168","(718) 637-2955",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,,,Immigrants","302","33","39","3000767","3001790053","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"AHF Brooklyn Healthcare Center","Hepatitis","Hepatitis C Testing","475 Atlantic Avenue,2nd Floor",,"Brooklyn","11217","40.6861264","-73.9820168","(718) 637-2955",,"Walk-ins Welcome",,",,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,,,Immigrants","302","33","39","3000767","3001790053","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
