"the_geom","projectid","projtitle","fmsid","fmsagencyi","leadagency","managingag","projectdes","projecttyp","projectt_1","projectsta","constructi","designstar","construc_1","currentfun","projectcos","overallsco","safetyscop","otherscope","projectjus","onstreetna","fromstreet","tostreetna","boroughnam","oftcode","designfy","latitude","longitude","x","y"
"MULTIPOINT ((-73.77113661628964 40.705683928416505))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"104 AVENUE","186 STREET",,"QUEENS","419720425200000000","2002","40.7056839284","-73.7711366163","0.0","0.0"
"MULTIPOINT ((-73.76615535983764 40.71005012827314))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"99 AVENUE","193 STREET",,"QUEENS","419140425540000000","2002","40.7100501283","-73.7661553598","0.0","0.0"
"MULTIPOINT ((-73.76344568130953 40.710707460387404))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"99 AVENUE","196 STREET",,"QUEENS","419140425740000000","2002","40.7107074604","-73.7634456813","0.0","0.0"
"MULTIPOINT ((-73.78227504034194 40.69621419119277))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"110 AVENUE","171 PLACE",,"QUEENS","400291424640000000","2002","40.6962141912","-73.7822750403","0.0","0.0"
"MULTIPOINT ((-73.75539370776241 40.71263794055253))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"99 AVENUE","205 STREET",,"QUEENS","419140426090000000","2002","40.7126379406","-73.7553937078","0.0","0.0"
"MULTIPOINT ((-73.76165307887554 40.71113293879722))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"99 AVENUE","198 STREET",,"QUEENS","419140425840000000","2002","40.7111329388","-73.7616530789","0.0","0.0"
"MULTIPOINT ((-73.79477037453552 40.690843402265976))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"110 AVENUE","155 STREET",,"QUEENS","400291423640000000","2002","40.6908434023","-73.7947703745","0.0","0.0"
"MULTIPOINT ((-73.79172272963693 40.692199971157564))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"110 AVENUE","159 STREET",,"QUEENS","400291423940000000","2002","40.6921999712","-73.7917227296","0.0","0.0"
"MULTIPOINT ((-73.75810245001864 40.7120051097221))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"99 AVENUE","202 STREET",,"QUEENS","419140425960000000","2002","40.7120051097","-73.75810245","0.0","0.0"
"MULTIPOINT ((-73.76435321952387 40.71049547665062))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"99 AVENUE","195 STREET",,"QUEENS","419140425690000000","2002","40.7104954767","-73.7643532195","0.0","0.0"
"MULTIPOINT ((-73.77203987523906 40.70554035073999))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"104 AVENUE","185 STREET",,"QUEENS","419720425160000000","2002","40.7055403507","-73.7720398752","0.0","0.0"
"MULTIPOINT ((-73.78567137688734 40.694745505002416), (-73.78590132449375 40.69465494402998))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"110 AVENUE","167 STREET",,"QUEENS","400291424390000000","2002","40.6947002245","-73.7857863507","0.0","0.0"
"MULTIPOINT ((-73.79400141373257 40.691235712180976))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"110 AVENUE","156 STREET",,"QUEENS","400291423740000000","2002","40.6912357122","-73.7940014137","0.0","0.0"
"MULTIPOINT ((-73.76780765965322 40.70357429842075), (-73.79507021598253 40.69053576844699))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"BEND","BRINKERHOFF AVENUE",,"QUEENS","435780436990000000","2002","40.697055033","-73.7814389378","0.0","0.0"
"MULTIPOINT ((-73.76865794908245 40.70973774463599), (-73.76844546558186 40.70963702716121))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"HOLLIS AVENUE","LONG ISLAND RAILROAD",,"QUEENS","449990454102000000","2002","40.7096873859","-73.7685517073","0.0","0.0"
"MULTIPOINT ((-73.76498520645238 40.71103921128297), (-73.76513207166981 40.710940913739094))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"195 STREET","SAGAMORE AVENUE",,"QUEENS","425690461185000000","2002","40.7109900625","-73.7650586391","0.0","0.0"
"MULTIPOINT ((-73.76780765965322 40.70357429842075))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"BRINKERHOFF AVENUE","LIBERTY AVENUE",,"QUEENS","436990453790000000","2002","40.7035742984","-73.7678076597","0.0","0.0"
"MULTIPOINT ((-73.77582076077265 40.70537390508264))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"183 STREET","LIBERTY AVENUE",,"QUEENS","425140453790000000","2002","40.7053739051","-73.7758207608","0.0","0.0"
"MULTIPOINT ((-73.7848487631648 40.704585570715466))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"173 STREET","LIBERTY AVENUE",,"QUEENS","424790453790000000","2002","40.7045855707","-73.7848487632","0.0","0.0"
"MULTIPOINT ((-73.7690322759861 40.71034688359061))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"190 STREET","WOODHULL AVENUE",,"QUEENS","425340468190000000","2002","40.7103468836","-73.769032276","0.0","0.0"
"MULTIPOINT ((-73.78393324408715 40.695494158278386))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"110 AVENUE","169 PLACE",,"QUEENS","400291424520000000","2002","40.6954941583","-73.7839332441","0.0","0.0"
"MULTIPOINT ((-73.76537468823511 40.71149098317761))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"195 STREET","WOODHULL AVENUE",,"QUEENS","425690468190000000","2002","40.7114909832","-73.7653746882","0.0","0.0"
"MULTIPOINT ((-73.76750704312609 40.703724481917185))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"189 STREET","BRINKERHOFF AVENUE",,"QUEENS","425270436990000000","2002","40.7037244819","-73.7675070431","0.0","0.0"
"MULTIPOINT ((-73.78034491117442 40.70541241634197))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"180 STREET","LIBERTY AVENUE",,"QUEENS","425050453790000000","2002","40.7054124163","-73.7803449112","0.0","0.0"
"MULTIPOINT ((-73.7852210165492 40.69421058772464))","1280","Reconstruction of 99th Avenue and 110th Avenue","HWQ1161","841","DOT","3","Total reconstruction of sections of 110 Avenue, 173 Street, 104 Avenue, 189 Street, 99 Avenue etc.. These streets will be reconstructed following installation a 48 inch Trunk Water Main. Liberty Avenue in this area will be restored with concrete base whe","REC","CAPITAL RECONSTRUCTION","Completed Project","2006",,,"11826044.0","11826044.0","Curb to Curb Reconstruction,Sidewalks",,,,"110 ROAD","167 STREET",,"QUEENS","420385424390000000","2002","40.6942105877","-73.7852210165","0.0","0.0"
"MULTIPOINT ((-73.73545493930867 40.72834562459108), (-73.7354949445394 40.72830326542054))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","222 STREET","BRADDOCK AVENUE",,"QUEENS","426940436690000000","0","40.7283244455","-73.7354749419","0.0","0.0"
"MULTIPOINT ((-73.74076676281568 40.727262888576135))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","220 STREET",,"QUEENS","418140426860000000","0","40.7272628895","-73.7407667628","0.0","0.0"
"MULTIPOINT ((-73.74004000841454 40.72771327327902))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","221 STREET",,"QUEENS","418140426890000000","0","40.7277132733","-73.7400400084","0.0","0.0"
"MULTIPOINT ((-73.73931105409527 40.72816733780936))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","221 PLACE",,"QUEENS","418140426880000000","0","40.7281673378","-73.7393110541","0.0","0.0"
"MULTIPOINT ((-73.73856744727385 40.72861501673882))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","BORKEL PLACE",,"QUEENS","418140436520000000","0","40.7286150167","-73.7385674473","0.0","0.0"
"MULTIPOINT ((-73.73840175471541 40.72901152337085), (-73.73842235425994 40.72895056944209))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","BRADDOCK AVENUE",,"QUEENS","418140436690000000","0","40.7289810464","-73.7384120545","0.0","0.0"
"MULTIPOINT ((-73.73902986905405 40.729214114151546), (-73.7390490488165 40.72916463843132))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","BILLINGS STREET","BRADDOCK AVENUE",,"QUEENS","436080436690000000","0","40.7291893763","-73.7390394589","0.0","0.0"
"MULTIPOINT ((-73.73814440282668 40.7290043745809), (-73.73816144110275 40.728958090955686))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","ASHFORD STREET","BRADDOCK AVENUE",,"QUEENS","428650436690000000","0","40.7289812328","-73.738152922","0.0","0.0"
"MULTIPOINT ((-73.73715211539717 40.728772311923), (-73.73715502061596 40.72873201160609), (-73.73714147711412 40.72867540057552))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","BRADDOCK AVENUE","WINCHESTER BOULEVARD",,"QUEENS","436690467890000000","0","40.7287265747","-73.7371495377","0.0","0.0"
"MULTIPOINT ((-73.73631305413159 40.72857680039954), (-73.73632483589749 40.72854566063285))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","BRADDOCK AVENUE","SABRE STREET",,"QUEENS","436690461180000000","0","40.7285612305","-73.736318945","0.0","0.0"
"MULTIPOINT ((-73.74222514728335 40.72636640905268))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","219 STREET",,"QUEENS","418140426850000000","0","40.7263664091","-73.7422251473","0.0","0.0"
"MULTIPOINT ((-73.74149063028874 40.72681237933467))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","SPRINGFIELD BOULEVARD",,"QUEENS","418140463290000000","0","40.7268123793","-73.7414906303","0.0","0.0"
"MULTIPOINT ((-73.74444723868008 40.72500859727075))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","217 STREET",,"QUEENS","418140426740000000","0","40.7250085973","-73.7444472387","0.0","0.0"
"MULTIPOINT ((-73.74295776478168 40.72591933841798))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","218 PLACE",,"QUEENS","418140426790000000","0","40.7259193384","-73.7429577648","0.0","0.0"
"MULTIPOINT ((-73.74520063789926 40.724539405853044))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","216 STREET",,"QUEENS","418140426690000000","0","40.7245394059","-73.7452006379","0.0","0.0"
"MULTIPOINT ((-73.74593247799244 40.72408671335757))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","215 PLACE",,"QUEENS","418140426590000000","0","40.7240867134","-73.745932478","0.0","0.0"
"MULTIPOINT ((-73.74666162668765 40.72363944307794))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","215 STREET",,"QUEENS","418140426640000000","0","40.7236394431","-73.7466616267","0.0","0.0"
"MULTIPOINT ((-73.74739080607819 40.72319335421831))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","VANDERVEER STREET",,"QUEENS","418140465830000000","0","40.7231933542","-73.7473908061","0.0","0.0"
