"fiscal_year","source","council_member","legal_name_of_organization","ein","status","amount","agency","program_name","street_address_1","street_address_2","city","state","zip_code","purpose_of_funds","fiscal_conduit_name","fc_ein","borough","latitude","longitude","community_board","council_district","census_board","bin","bbl","nta"
"2013",,"Gentile","American Italian Coalition of Organizations Inc","112488439-","Applied","2500.00","DFTA","AMICO","138 Bay 20th Street",,"Brooklyn","NY","11214","Funds will be used to support the Extended Services program, aka, Information and Referral Services. This program has sustained more than 50 budget reductions in the past five years. These funds will help cover the cost of postage and communication costs.",,,"BROOKLYN ","40.603701","-74.004001","11","43","280","3167752","3064040042","Bath Beach                                                                 "
"2013",,"Lander","American Italian Coalition of Organizations Inc","112488439-","Applied","5000.00","DFTA","AMICO","138 Bay 20th Street",,"Brooklyn","NY","11214","Funding will be used to support the Extended Services program which has sustained more than 50 budget reductuions in the past five years. Funds will help cover the cost of communication costs.",,,"BROOKLYN ","40.603701","-74.004001","11","43","280","3167752","3064040042","Bath Beach                                                                 "
"2013",,"Oddo","American Italian Coalition of Organizations Inc","112488439-","Applied","7500.00","DFTA","AMICO","138 Bay 20th Street",,"Brooklyn","NY","11214","Funding will be used to support the AMICO Extended Services program which has sustained over 50 reductions over the past five years. Funds will be earmarked for staff salaries which will enable us to maintain a full time schedule. We will provide senior citizens case assistance information and advocacy services.",,,"BROOKLYN ","40.603701","-74.004001","11","43","280","3167752","3064040042","Bath Beach                                                                 "
"2013",,"Recchia","American Italian Coalition of Organizations Inc","112488439-","Applied","25000.00","DFTA","AMICO","138 Bay 20th Street",,"Brooklyn","NY","11214","The funds requested will be used to support the AMICO Extended Services program which has sustained over 50 
budget reductions in the past several years. The funds will support staff salaries and will maintain full time case assistance and informatioin services to senior citizens and their families.",,,"BROOKLYN ","40.603701","-74.004001","11","43","280","3167752","3064040042","Bath Beach                                                                 "
"2013",,"Gentile","American Italian Coalition of rganizations Inc","112649513-","Applied","10000.00","DFTA","AMICO","138 Bay 20th Street",,"Brooklyn","NY","11214","Funds will be used for our Senior Center program. This is one of the largest congregate meal programs funded by the city. It provides a myriad of daily recreational, nutritional, social and health related activities as well.
The funds will help cover the cost of consumable and office supplies as well as a consultants fee.",,,"BROOKLYN ","40.603701","-74.004001","11","43","280","3167752","3064040042","Bath Beach                                                                 "
"2013",,"Brooklyn Delegation","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Vallone","American Mideast Leadership Network","830392513-","Applied","20000.00","Unknown","AMLN","wwwamlnorg","25-82 steinway street","2R","NY","11103","We are looking to strengthen our Legal Servicesand Immigration Assistance Program and our Employment Services Program, as wellas to organize more cultural events in Astoria and Long Island City. Wecollaborate with a number of other organizations such as the Queens Public Libraryto reach out to as many members of the community as possible.
Legal Services and Immigration: AMLNs Legal     Program is a legal referral program that provides immigration workshops     and education about permanent residency and naturalization, asylum, travel     documents and other topics. We help prepare immigration applications and     refer clients to different legal services providers in New York that     provide similar services. 
Employment Services: We assist members of the community in navigating a difficult     job market to pursue rewarding careers. We provide free job search     assistance, resume writing, and interview preparation, all of which are     critical for professional success. We also",,,,,,,,,,,
"2013",,"Van Bramer","American Mideast Leadership Network","830392513-","Applied","20000.00","Unknown","AMLN","wwwamlnorg","25-82 steinway street","2R","NY","11103","We are looking to strengthen our Legal Servicesand Immigration Assistance Program and our Employment Services Program, as wellas to organize more cultural events in Astoria and Long Island City. Wecollaborate with a number of other organizations such as the Queens Public Libraryto reach out to as many members of the community as possible.
Legal Services and Immigration: AMLNs Legal     Program is a legal referral program that provides immigration workshops     and education about permanent residency and naturalization, asylum, travel     documents and other topics. We help prepare immigration applications and     refer clients to different legal services providers in New York that     provide similar services. 
Employment Services: We assist members of the community in navigating a difficult     job market to pursue rewarding careers. We provide free job search     assistance, resume writing, and interview preparation, all of which are     critical for professional success. We also",,,,,,,,,,,
"2013",,"Brewer","American Museum of Natural History","136162659-","Applied","250000000.00","DOE","AMNH","200 Central Park West",,"NYC","NY","10024","UA programming serves many members of the educational community, including teachers, students, families, parent coordinators,  administrators. UA’s mission addresses the critical shortage of teachers qualified to teach science  assists middle-school students who are facing the challenges of their required Science Exit Projects. UA began as an 8th grade program  has expanded its reach to incorporate 7th and 6th grade. Funding will allow UA to continue to provide students  teachers with the resources needed such as materials  equipment for the classroom; provide teachers, administrators,  parent coordinators with high quality professional development; grow the program  deepen the experience by expanding the program to new schools and more teachers. Since it began UA has served 262 schools, worked with 833 teachers,  served over 120,000 NYC student!
 s. In FY12, UA is serving 343 teachers, more than 35,000 students in 137 middle-schools across the City and in all 51 Council districts",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"Brewer","American Museum of Natural History","136162659-","Applied","36000000.00","DCA","AMNH","200 Central Park West",,"NYC","NY","10024","In the FY12 Adopted Budget, the AMNH received 8.9m in operating support. The FY13 Preliminary Budget allocated approximately 3.8m in operating support, resulting in an overall decrease of 5.1m.  The AMNH supports the CIG restoration of 36 million. The Museum relies on City operating support to maintain its operations  personnel that ensure that the Museum is a safe  secure environment for all visitors  staff, to sustain education  community programming that serve hundreds of thousands of City residents each year (including service to every Council district),  to operate the Museums exhibitions, which attract 5 million visitors per year.  These funds are leveraged with state, federal,  private support that construct the Museum’s overall budget.  City support (including energy) represents approximately 10 of the Museum’s operating budget,  these!
  funds are critical to the budget as it is difficult to raise the support through private giving or other public funders.",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"Bronx Delegation","American Museum of Natural History","136162659-","Applied","250000000.00","DOE","AMNH","200 Central Park West",,"NYC","NY","10024","UA programming serves many members of the educational community, including teachers, students, families, parent coordinators,  administrators. UA’s mission addresses the critical shortage of teachers qualified to teach science  assists middle-school students who are facing the challenges of their required Science Exit Projects. UA began as an 8th grade program  has expanded its reach to incorporate 7th and 6th grade. Funding will allow UA to continue to provide students  teachers with the resources needed such as materials  equipment for the classroom; provide teachers, administrators,  parent coordinators with high quality professional development; grow the program  deepen the experience by expanding the program to new schools and more teachers. Since it began UA has served 262 schools, worked with 833 teachers,  served over 120,000 NYC student!
 s. In FY12, UA is serving 343 teachers, more than 35,000 students in 137 middle-schools across the City and in all 51 Council districts",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"Brooklyn Delegation","American Museum of Natural History","136162659-","Applied","250000000.00","DOE","AMNH","200 Central Park West",,"NYC","NY","10024","UA programming serves many members of the educational community, including teachers, students, families, parent coordinators,  administrators. UA’s mission addresses the critical shortage of teachers qualified to teach science  assists middle-school students who are facing the challenges of their required Science Exit Projects. UA began as an 8th grade program  has expanded its reach to incorporate 7th and 6th grade. Funding will allow UA to continue to provide students  teachers with the resources needed such as materials  equipment for the classroom; provide teachers, administrators,  parent coordinators with high quality professional development; grow the program  deepen the experience by expanding the program to new schools and more teachers. Since it began UA has served 262 schools, worked with 833 teachers,  served over 120,000 NYC student!
 s. In FY12, UA is serving 343 teachers, more than 35,000 students in 137 middle-schools across the City and in all 51 Council districts",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"Manhattan Delegation","American Museum of Natural History","136162659-","Applied","250000000.00","DOE","AMNH","200 Central Park West",,"NYC","NY","10024","UA programming serves many members of the educational community, including teachers, students, families, parent coordinators,  administrators. UA’s mission addresses the critical shortage of teachers qualified to teach science  assists middle-school students who are facing the challenges of their required Science Exit Projects. UA began as an 8th grade program  has expanded its reach to incorporate 7th and 6th grade. Funding will allow UA to continue to provide students  teachers with the resources needed such as materials  equipment for the classroom; provide teachers, administrators,  parent coordinators with high quality professional development; grow the program  deepen the experience by expanding the program to new schools and more teachers. Since it began UA has served 262 schools, worked with 833 teachers,  served over 120,000 NYC student!
 s. In FY12, UA is serving 343 teachers, more than 35,000 students in 137 middle-schools across the City and in all 51 Council districts",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"Manhattan Delegation","American Museum of Natural History","136162659-","Applied","36000000.00","DCA","AMNH","200 Central Park West",,"NYC","NY","10024","In the FY12 Adopted Budget, the AMNH received 8.9m in operating support. The FY13 Preliminary Budget allocated approximately 3.8m in operating support, resulting in an overall decrease of 5.1m.  The AMNH supports the CIG restoration of 36 million. The Museum relies on City operating support to maintain its operations  personnel that ensure that the Museum is a safe  secure environment for all visitors  staff, to sustain education  community programming that serve hundreds of thousands of City residents each year (including service to every Council district),  to operate the Museums exhibitions, which attract 5 million visitors per year.  These funds are leveraged with state, federal,  private support that construct the Museum’s overall budget.  City support (including energy) represents approximately 10 of the Museum’s operating budget,  these!
  funds are critical to the budget as it is difficult to raise the support through private giving or other public funders.",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"Queens Delegation","American Museum of Natural History","136162659-","Applied","250000000.00","DOE","AMNH","200 Central Park West",,"NYC","NY","10024","UA programming serves many members of the educational community, including teachers, students, families, parent coordinators,  administrators. UA’s mission addresses the critical shortage of teachers qualified to teach science  assists middle-school students who are facing the challenges of their required Science Exit Projects. UA began as an 8th grade program  has expanded its reach to incorporate 7th and 6th grade. Funding will allow UA to continue to provide students  teachers with the resources needed such as materials  equipment for the classroom; provide teachers, administrators,  parent coordinators with high quality professional development; grow the program  deepen the experience by expanding the program to new schools and more teachers. Since it began UA has served 262 schools, worked with 833 teachers,  served over 120,000 NYC student!
 s. In FY12, UA is serving 343 teachers, more than 35,000 students in 137 middle-schools across the City and in all 51 Council districts",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"Quinn","American Museum of Natural History","136162659-","Applied","250000000.00","DOE","AMNH","200 Central Park West",,"NYC","NY","10024","UA programming serves many members of the educational community, including teachers, students, families, parent coordinators,  administrators. UA’s mission addresses the critical shortage of teachers qualified to teach science  assists middle-school students who are facing the challenges of their required Science Exit Projects. UA began as an 8th grade program  has expanded its reach to incorporate 7th and 6th grade. Funding will allow UA to continue to provide students  teachers with the resources needed such as materials  equipment for the classroom; provide teachers, administrators,  parent coordinators with high quality professional development; grow the program  deepen the experience by expanding the program to new schools and more teachers. Since it began UA has served 262 schools, worked with 833 teachers,  served over 120,000 NYC student!
 s. In FY12, UA is serving 343 teachers, more than 35,000 students in 137 middle-schools across the City and in all 51 Council districts",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"SI Delegation","American Museum of Natural History","136162659-","Applied","250000000.00","DOE","AMNH","200 Central Park West",,"NYC","NY","10024","UA programming serves many members of the educational community, including teachers, students, families, parent coordinators,  administrators. UA’s mission addresses the critical shortage of teachers qualified to teach science  assists middle-school students who are facing the challenges of their required Science Exit Projects. UA began as an 8th grade program  has expanded its reach to incorporate 7th and 6th grade. Funding will allow UA to continue to provide students  teachers with the resources needed such as materials  equipment for the classroom; provide teachers, administrators,  parent coordinators with high quality professional development; grow the program  deepen the experience by expanding the program to new schools and more teachers. Since it began UA has served 262 schools, worked with 833 teachers,  served over 120,000 NYC student!
 s. In FY12, UA is serving 343 teachers, more than 35,000 students in 137 middle-schools across the City and in all 51 Council districts",,,"MANHATTAN","40.781312","-73.972254","7","6","165","1083846","1011300001","Upper West Side                                                            "
"2013",,"Brewer","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Mealy","Fort GreeneCouncilInc","112300840-","Applied","10000.00","DFTA","Fort Greene Home Delivered Meals","966 Fulton Street",,"Brooklyn","NY","11238-2440","This program delivers over 600 meals six days a week to the Home Bound elderly in Brooklyn.Funds will be used to support the meal delivery to homebound seniors in Brooklyn.  Vehicle expense, office supplies.",,,,,,,,,,,
"2013",,"Levin","American Museum of the Moving Image","112730714-","Applied","13500.00","DCA","dba Museum of the Moving Image","36-01 35 Avenue",,"Astoria","NY","11106","Museum of the Moving Image proposes to conduct a 12-week after-school animation course for school students at IS 318K from February â€“ May, 2013. The Museum will use a combination of critical viewing, group projects, and workshops related to visual storytelling and narrative structure. Students will work with state-of-the-art computers, cameras, software, and equipment. The course will be facilitated by a Museum Educator and lead instructor, and will be limited to 15 students. Workshops will take place once a week for two hours at the school, and one session will be held at the Museum. At the end of the program, a special screening and reception for students and their invited guests takes place at the Museum. Each participating student also receives a DVD of his or her work at the end of the program. Funding will be used to pay instructor and edu!
 cator salaries and purchase supplies, as well as for transportation of staff and equipment between the Museum and the school.",,,"QUEENS   ","40.756206","-73.924377","1","26","57","4439074","4006440001","Astoria                                                                    "
"2013",,"Comrie","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Halloran","American Place Theatre Inc","131997644-","Applied","30000.00","Unknown","The American Place Theatre","630 Ninth Avenue","Ste 809","New York","NY","10036","Our Literature to Life Residencies offer schools the opportunity to incorporate the Literature to Life curriculum and Master Teaching Artists across several classes (for periods averaging 6-10 weeks, with a possibility for a shortened/extended application) for an in-depth exploration of a literary work and its themes.  These residencies are designed to target the Common Core Standards that are mandated by New York State and can be incorporated into literature, social studies, or history classes. Residencies are created with specific attention to the needs of the participating school district, and in consideration of the cultural, ethnic, and social composition of the community.",,,"MANHATTAN","40.760038","-73.991449","4","3","121","1024982","1010350001","Clinton                                                                    "
"2013",,"Quinn","American Place Theatre Inc","131997644-","Applied","10000.00","Unknown","The American Place Theatre","630 Ninth Avenue","Ste 809","New York","NY","10036","During Literature to Life 2.0, students study within an ensemble setting and experience performances of several works of college level literature on the Literature to Life Roster: celebrated and diverse works like The Kite Runner, Black Boy, and Fahrenheit 451. Through this program, 9th and 10th grade students demonstrate achievement of standards-based performance indicators including improved skills in collaboration, presentation and communication, understanding perspective, empathy, and personal connections to text and history. After a year one (9th grade) of the program, teachers observe that the students have a remarkable hunger to read and a new confidence and ability to raise their hands, ask questions, and engage in class discussions and 2.0 builds and maximizes these skills in year two for college-readiness.",,,"MANHATTAN","40.760038","-73.991449","4","3","121","1024982","1010350001","Clinton                                                                    "
"2013",,"Quinn","AMERICAN TAP DANCE FOUNDATION INC","133390784-","Applied","10000.00","Unknown","ATDF","154 Christopher Street 2B",,"New York","NY","10014","After having operated for 2 years in our new home the American Tap Dance Center in the West Village, developed year-round Youth, Teen and Adult Training Programs we feel the need to expand by offering an occasional performance in a small local theater where our growing audience can participate/attend, be inspired by professionals and perhaps aspire to have similar performance opportunities in the future.",,,"MANHATTAN","40.73273","-74.008129","2","3","69","1010421","1006040033","West Village                                                               "
"2013",,"Vallone","American Wu Shu Society","010722399-","Applied","10000.00","DYCD-Y","AWS","PO Box 5898",,"Astoria","NY","11105","I have survived on 8000 in city funding for the past 4 years. Prices go up each year to run an organization, safety and training equipment is abused daily during training and new things need to be purchased. I sponsor kids whose parents have no means. When we demonstrate the uniforms are given to them. No student is left behind. Myself and my daughter serve as volunteers. The money given to the AWS is to run the office, buy office equipment and training supplies, have special holiday parties for the students and outings such as bowling, movies, and ice skating. Currently we are paying rent at Nexus Martial Arts and Cultural Center in LIC. Rent is 350 a month for 5 hours a week. Venders 450 - Consumable Supplies 300 - Utilities  Telephone 2750 - Space Rental Other 4200 - Other Costs 1940 - CIP 360 = Total 10,000.",,,,,,,,,,,
"2013",,"Arroyo","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Barron","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Reyna","Brain Tumor Foundation","134009829-","Applied","5000.00","DOHMH","BTF","1350 Avenue of the Americas","Suite 1200","New York","NY","10019","Support groups in conjunction with Cancer Care, educational materials, referral services, website updating and maintenance and raising awareness about early detection of brain tumors.",,,"MANHATTAN","40.762731","-73.978341","5","4","104","1034815","1012700071","Midtown-Midtown South                                                      "
"2013",,"Cabrera","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Levin","Berry Street South 9th Tenants Association","230691815-","Applied","3000.00","NYCHA","Berry TA","56 South 10 Street 2A",,"Brooklyn","NY","11249","Funding will be used to provide activities for families and children including rides, balloons, cotton candy, and back -to-school supplies.",,,"BROOKLYN ","40.708281","-73.966723","1","33","547","3255961","3021560007","North Side-South Side                                                      "
"2013",,"Garodnick","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Gennaro","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Gentile","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Gonzalez","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Greenfield","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Halloran","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Queens Delegation","Amity Baptist Church Inc","112014196-","Applied","25000.00","DYCD-Y",,"134-18 108th Avenue",,"Jamaica","NY","11433-2425","Summer Exposure Program(SEP)for young people ages 13-15 as they are trained in work ethics at various work sites in the Jamaica community. Funds will be used as stipends from the church for each paricipant. Day Camp - For ages 6-15 from 8:00a.m.to 5:30p.m. Mon.-Fri. six weeks beginning July and August.  Funds will be used for staff stipends and snacks and arts  crafts for campers. DayTime/Christ/Time - a weekly program for seniors.Funds used for nutritous lunches from October through June.",,,,,,,,,,,
"2013",,"Ignizio","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Jackson","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Rivera","Brain Tumor Foundation","134009829-","Applied","7500.00","DOHMH","BTF","1350 Avenue of the Americas","Suite 1200","New York","NY","10019","Support groups in conjunction with Cancer Care, educational materials, referral services, website updating and maintenance and raising awareness about early detection of brain tumors.",,,"MANHATTAN","40.762731","-73.978341","5","4","104","1034815","1012700071","Midtown-Midtown South                                                      "
"2013",,"James","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Koo","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Koppell","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Koslowitz","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Jackson","Brain Tumor Foundation","134009829-","Applied","3500.00","DOHMH","BTF","1350 Avenue of the Americas","Suite 1200","New York","NY","10019","Support groups in conjunction with Cancer Care, educational materials, referral services, website updating and maintenance and raising awareness about early detection of brain tumors.",,,"MANHATTAN","40.762731","-73.978341","5","4","104","1034815","1012700071","Midtown-Midtown South                                                      "
"2013",,"Lander","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Lappin","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Levin","American-Italian Cancer Foundation","133035711-","Applied","10000.00","DOHMH","AICF","112 East 71st Street Suite 2B",,"New York","NY","10021","The funds requested will help to provide no-cost mammograms and clinical breast exams for economically disadvantaged, medically underserved women in the five boroughs of New York City.  They will also support outreach and education efforts that enable us to recruit women with cultural, linguistic, and geographic barriers to receigin annual screenings for breast cancer.",,,"MANHATTAN","40.770141","-73.96367","8","4","128","1083890","1014057502","Upper East Side-Carnegie Hill                                              "
"2013",,"Manhattan Delegation","Arts  Minds Inc","273733512-","Applied","5000.00","Unknown","Arts  Minds","404 West 116th Street","Suite 31","New York","NY","10027","Museum Programs at The Studio Museum in Harlem and the New York Historical Society.  Community programs at the Harlem NNORC (Abyssinian Towers and Ennis Francis) and Washington Heights Y.  Nursing home programs at Isabella Geriatric Center.",,,"MANHATTAN","40.806233","-73.959673","9","7","20101","1056054","1018670064","Morningside Heights                                                        "
