"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"07a5f6567ffc2c55691db7167b6c34ce","THOMAS BUSES INC (B2192)","1465","BRONX RIVER AVENUE","1465 BRONX RIVER AVENUE","BRONX","BRONX","2","10472","40.83691047750","-73.87580780580","1018615.38337000000","244210.74391800000","2097351","2039040001.00000000000","206","18","6000","BX75","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","14","routes","Non-public","Thomas Buses Inc (B2192)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","12","48","Regional"
"07a74eb98b9fc87a8659831ac09047a1","LEFFERTS-LAIDLAW HOUSE",,,,"BROOKLYN","BROOKLYN","3","11205","40.69385887500","-73.96931395320","992759.43606500000","192069.43581200000","3054286","3018870084.00000000000","302","35","18700","BK68","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","13","88","Local"
"0261d315a5b0dcf46dac03bd08604051","CAREER EDUCATION INTERNATIONAL","844","6 AVENUE","844 6 AVENUE","NEW YORK","MANHATTAN","1","10001","40.74685530200","-73.98950630090","987157.65657200000","211376.34628100000","1015751","1008310004.00000000000","105","3","7600","MN17","VOCATIONAL AND PROPRIETARY SCHOOLS","PROPRIETARY SCHOOLS","REGISTERED BUSINESS SCHOOLS","0",,"Non-public","Career Education International","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","2","14","Local"
"07a8a677f1030f1cf64319b002457a6d","INSTITUTE CENTER FOR COUNSELING AT WESTCHESTER SQUARE","1420","FERRIS PLACE","1420 FERRIS PLACE","BRONX","BRONX","2","10461","40.83960417610","-73.84112263340","1028211.37307000000","245207.66463400000","2124628","2038380318.00000000000","210","13","9600","BX59","HEALTH CARE","MENTAL HEALTH","OUTPATIENT MENTAL HEALTH","0",,"Non-public","The Institute for Family Health","Non-public","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","11","45","Regional"
"0264591ff588056dcff4699293257043","BAYCHESTER CENTER-HS",,,,"BRONX","BRONX","2","10466","40.88459636700","-73.84273298550","1027736.35913000000","261599.23410100000","0","0.00000000000","212","12","46000","BX03","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS,SUMMER PROGRAM,SUMMER CAMP","0",,,"Baychester Youth Council",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","11","47","Local"
"07af4ce8e7f5c79934407a7fc8c3607f","NEW YORK CITY CRIMINAL JUSTICE AGENCY","125-01","QUEENS BOULEVARD","125-01 QUEENS BOULEVARD","KEW GARDENS","QUEENS","4","11415","40.71268654990","-73.82547746520","1032632.51218000000","198975.62712800000","4206522","4096530001.00000000000","409","29","21600","QN60","HUMAN SERVICES","LEGAL AND INTERVENTION SERVICES","COURT BASED PROGRAMS","0",,,"NEW YORK CITY CRIMINAL JUSTICE AGENCY",,"City","NYC Mayor's Office of Criminal Justice","NYCMOCJ","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","28","102","Local"
"0266f6a963863c0d4b581896b44e6cad","NORTH BROTHER ISLAND",,,,"BRONX","BRONX","2",,"40.80093322380","-73.89839497530","1012380.46535000000","231094.88552300000","0","2026050020.00000000000","202","17","1900","BX39","PARKS AND PLAZAS","PRESERVES AND CONSERVATION AREAS","NATURE AREA","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","7","41","Regional"
"07b3f1a0c8cdd61320b487f08605ee5d","M.S. 390","1930","ANDREWS AVENUE","1930 ANDREWS AVENUE","BRONX","BRONX","2","10453","40.85426009550","-73.91302390990","1008310.99466000000","250519.44836300000","2014692","2032160002.00000000000","205","14","24502","BX36","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC","466","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","10","46","Local"
"026852473df53ce95f8723d19b38a538","MILLENNIUM FILM WORKSHOP, INC.","66","EAST 4 STREET","66 EAST 4 STREET","NEW YORK","MANHATTAN","1","10003","40.72627625270","-73.99059828350","986855.88825600000","203878.71556600000","1082672","1004590019.00000000000","103","2","3800","MN22","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","FILM/VIDEO/AUDIO","0",,"Non-public","Millennium Film Workshop, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","1","9","Regional"
"07b5a44c4444f492e1edbaadf8c963c9","ENGINE 284/LADDER 149","1157","79 STREET","1157 79 STREET","BROOKLYN","BROOKLYN","3","11228","40.61994656970","-74.01252731860","980772.24374400000","165139.88255700000","3161800","3062540053.00000000000","310","43","20200","BK30","EMERGENCY SERVICES","FIRE SERVICES","FIREHOUSE","0",,"Public","NYC Fire Department","FDNY","City","NYC Fire Department","FDNY","fdny_firehouses","PUBLIC SAFETY, EMERGENCY SERVICES, AND ADMINISTRATION OF JUSTICE","20","68","Local"
"026eda5e6348d0e305c42137d7116640","DITMARS # 2, FIELD","22-70","33 STREET","22-70 33 STREET","ASTORIA","QUEENS","4","11105","40.77424092690","-73.91196598660","1008632.95682000000","221365.90509600000","0","4008330009.00000000000","401","22","11500","QN72","TRANSPORTATION","PARKING LOTS AND GARAGES","PUBLIC PARKING","0",,"Public","NYC Department of Transportation","NYCDOT","City","NYC Department of Transportation","NYCDOT","dot_publicparking","CORE INFRASTRUCTURE AND TRANSPORTATION","30","114","Local"
"07b7679a353d5abdfed2c906c4108f4a","SUBSTATION #219 (IND)",,,,"NEW YORK","MANHATTAN","1","10030","40.81570746460","-73.94806473100","998625.65978600000","236465.61238100000","1059447","1019590005.00000000000","110","9","21500","MN03","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","5","32","Local"
"0271d6582b9abb448bae8e1d2714dc5f","GRANDPA`S BUS CO., INC.","432","ZEREGA AVENUE","432 ZEREGA AVENUE","BRONX","BRONX","2","10473","40.81646316690","-73.84425860650","1027358.64002000000","236775.00230500000","2090364","2035130022.00000000000","209","18","9000","BX09","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","149","routes","Non-public","Grandpa`S Bus Co., Inc.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","8","43","Regional"
"02729f34b1f4609390b65c48f5d355ce","METROPOLITAN LEARNING INSTITUTE, INC","550","59 STREET","550 59 STREET","BROOKLYN","BROOKLYN","3","11220","40.63907249380","-74.01467977250","980175.86060100000","172108.06044700000","3337343","3008640001.00000000000","307","38","10200","BK34","VOCATIONAL AND PROPRIETARY SCHOOLS","PROPRIETARY SCHOOLS","REGISTERED BUSINESS SCHOOLS","0",,"Non-public","Metropolitan Learning Institute, Llc","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","20","72","Local"
"07c01a67d514ac016b27110ab265dae0","P.S. 2 ALFRED ZIMBERG SCHOOL","75-10","21 AVENUE","75-10 21 AVENUE","EAST ELMHURST","QUEENS","4","11370","40.76992860600","-73.89414156920","1013571.71783000000","219800.24747700000","4021375","4009710001.00000000000","401","22","31700","QN72","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","OUT OF SCHOOL TIME: AFTER-SCHOOL PROGRAMS","0",,,"Hellenic American Neighborhood Action Committee (HANAC)",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","30","114","Local"
"0273747629675d15e3db0cc6e5d14ccf","EASTSIDE 27 COMMERCIAL LLC","200","EAST 27 STREET","200 EAST 27 STREET","NEW YORK","MANHATTAN","1","10016","40.74093481640","-73.98093090180","989534.24870800000","209219.72551200000","1019864","1009070056.00000000000","106","2","6600","MN20","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE AND PARKING LOT","0",,"Non-public","Eastside 27 Commercial Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","13","Local"
"07c8e8b61c08e3b4536e8acf8888bdb3","VISITING NURSE SERVICE OF NY - HH CM","1250","BROADWAY","1250 BROADWAY","NEW YORK","MANHATTAN","1","10001","40.74772901580","-73.98783386700","987621.02028800000","211694.72816600000","1015805","1008330011.00000000000","105","4","7600","MN17","HEALTH CARE","MENTAL HEALTH","SUPPORT MENTAL HEALTH","0",,"Non-public","Visiting Nurse Service of NY Home Care II","Non-public","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","2","14","Regional"
"0277eab50e29d6a4362a3338a6b1e871","VINNY`S BUS SERVICES (B2321)","155","VAN PELT AVENUE","155 VAN PELT AVENUE","STATEN ISLAND","STATEN ISLAND","5","10303","40.63238878470","-74.15476997280","941291.75426100000","169710.61375500000","5027176","5011920004.00000000000","501","49","23100","SI12","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","62","routes","Non-public","Vinny`S Bus Services (B2321)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","31","121","Regional"
"027cebab88579bc77e779ace0a3d64a6","NY ZOOLOGICAL SOCIETY",,,,"BRONX","BRONX","2","10460","40.85219901790","-73.88199105450","1016896.90562000000","249778.56443400000","0","0.00000000000","206","15","33400","BX99","CULTURAL INSTITUTIONS","HISTORICAL SOCIETIES","HISTORICAL SOCIETIES","0",,"Non-public","Ny Zoological Society","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","LIBRARIES AND CULTURAL PROGRAMS","10","48","Regional"
"0288ee9b345957e32de829ff9b662859","DE-KO INC.","1114","36 STREET","1114 36 STREET","BROOKLYN","BROOKLYN","3","11218","40.64410810720","-73.98810073360","987552.20455100000","173942.55427400000","3123048","3052920033.00000000000","312","39","22600","BK88","TRANSPORTATION","PARKING LOTS AND GARAGES","TOW TRUCK COMPANY","0",,"Non-public","De-Ko Inc.","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","15","66","Local"
"07d6a974407f0eadd5ef20a833739603","RACHEL'S PLACE",,,,"BROOKLYN","BROOKLYN","3",,"0.00000000000","0.00000000000","0.00000000000","0.00000000000","0","0.00000000000","0","0",,,"YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","TRANSITIONAL INDEPENDENT LIVING (TIL): RUNAWAY & HOMELESS YOUTH","0",,,"Rachel's Place",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH",,"0","Local"
"07d92da564090d1774babc2dbb385a42","MAKE THE ROAD NEW YORK","301","GROVE STREET","301 GROVE STREET","BROOKLYN","BROOKLYN","3","11237","40.69846183870","-73.91588591390","1007573.75797000000","193756.13925600000","3075926","3033170041.00000000000","304","37","43300","BK77","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","HEALTH STAT INITIATIVE: FAMILY SUPPORT,NDA PROGRAMS","0",,,"Make the Road New York",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","32","83","Local"
"028c415bb53896f234f5c9523072d1c0","ST. MARK'S HISTORIC LANDMARK FUND",,,,"NEW YORK","MANHATTAN","1","10003","0.00000000000","0.00000000000","0.00000000000","0.00000000000","0","0.00000000000","0","0",,,"CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MULTI-DISCIPLINE, NON-PERFORM","0",,"Non-public","St. Mark's Historic Landmark Fund","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS",,"0","Regional"
"028de55cb518f679b4008bd27ede653c","METHADONE 1","3550","JEROME AVENUE","3550 JEROME AVENUE","BRONX","BRONX","2","10467","40.88392177490","-73.87994185070","1017447.97199000000","261337.16665900000","2017792","2033280025.00000000000","207","11","43100","BX43","HEALTH CARE","HOSPITALS AND CLINICS","HOSPITAL EXTENSION CLINIC","0",,"Non-public","Montefiore Medical Center","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","10","52","Regional"
"07e217034586eac695584a869e2321f7","COMUNILIFE INC","2500","AMSTERDAM AVENUE","2500 AMSTERDAM AVENUE","NEW YORK","MANHATTAN","1","10033","40.84992849600","-73.92997204990","1003623.73780000000","248937.08027800000","1063711","1021550086.00000000000","112","10","26900","MN35","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS","0",,,"COMUNILIFE INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","6","34","Local"
"028f4cf752ac32f991f86f7d9b9a24c5","SUN RIVER HEALTH SIDNEY R. BAER, JR.","347","WEST 37 STREET","347 WEST 37 STREET","NEW YORK","MANHATTAN","1","10018","40.75513259720","-73.99394857470","985926.55658100000","214391.91573700000","1013616","1007610009.00000000000","104","3","11100","MN13","HEALTH CARE","HOSPITALS AND CLINICS","DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC","0",,"Non-public","Sun River Health Care, Inc.","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","2","14","Regional"
"07e3f125f137e18cd3a1392ea0c1def1","BATTERY PARK CITY",,,,"NEW YORK","MANHATTAN","1","10280","40.71188154920","-74.01689299370","979566.73156300000","198634.59558100000","0","1000160003.00000000000","101","1","31704","MN25","PARKS AND PLAZAS","PARKS","NEIGHBORHOOD PARK","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","2","1","Local"
"0296253195d68be090f5da7e4f4e4c08","MP 400 LLC","400","CHAMBERS STREET","400 CHAMBERS STREET","NEW YORK","MANHATTAN","1","10282","40.71778205160","-74.01507216570","980071.89216000000","200784.23611000000","1085774","1000167522.00000000000","101","1","31703","MN25","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","Mp 400 Llc","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","2","1","Local"
"0298b933cd88418a368a4f75929fe581","LATIN AMERICAN THEATRE ENSEMBLE INC.","350","WEST 51 STREET","350 WEST 51 STREET","NEW YORK","MANHATTAN","1","10019","40.76349393860","-73.98760023890","987684.94146700000","217438.41109400000","1025183","1010410050.00000000000","104","3","13300","MN15","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","THEATER","0",,"Non-public","Latin American Theatre Ensemble Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","2","18","Regional"
"07ec832916e5938f55de1bb71fb7cb36","P.S. 075 EMILY DICKINSON","735","WEST END AVENUE","735 WEST END AVENUE","NEW YORK","MANHATTAN","1","10025","40.79511158130","-73.97396632110","991458.34138700000","228958.61497600000","1034190","1012530065.00000000000","107","6","18300","MN12","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","584","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","3","24","Local"
"07ee392eb3363c032e3a2d908a0657eb","HENRY STREET SETTLEMENT'S HELEN HALL YOUTH CENTER","301","HENRY STREET","301 HENRY STREET","NEW YORK","MANHATTAN","1","10002","40.71424632820","-73.98271560370","989041.60754500000","199496.17749500000","1003737","1002880021.00000000000","103","1","202","MN28","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","HIGH-SCHOOL AGED YOUTH: AFTER-SCHOOL PROGRAMS,NDA PROGRAMS,YOUTH EDUCATIONAL SUPPORT","0",,,"CCCS South Bronx Center",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","1","7","Local"
"029a967de28166d8d464f8e1e937c5d9","ASTORIA PARK PLAYGROUND",,,,"ASTORIA","QUEENS","4","11102","40.77243502350","-73.92946000910","1003788.13342000000","220703.56859300000","0","4005110004.00000000000","401","22","8300","QN71","CHILD SERVICES AND WELFARE","CHILD NUTRITION","FEEDING SITE","0",,"Non-public","Astoria Park Playground","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","30","114","Local"
"07f19eb9f01c90a8210e0f835d6165d9","FRIENDS OF ISLAND ACADEMY INC","851","GRAND CONCOURSE","851 GRAND CONCOURSE","BRONX","BRONX","2","10451","40.82627613120","-73.92380622360","1005337.05335000000","240321.06966900000","2002869","2024680001.00000000000","204","8","6300","BX63","HUMAN SERVICES","LEGAL AND INTERVENTION SERVICES","DISCHARGE AND REENTRY SERVICES","0",,,"FRIENDS OF ISLAND ACADEMY INC",,"City","NYC Mayor's Office of Criminal Justice","NYCMOCJ","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","7","44","Local"
"029b93b6ee796a69f29856e2915c11fd","THESSALONIA BAPTIST CHURCH","951","REV JAMES A POLITE AVENUE","951 REV JAMES A POLITE AVENUE","BRONX","BRONX","2","10459","40.82231610850","-73.89922104660","1012142.79569000000","238885.16331700000","2005225","2026900155.00000000000","202","17","12901","BX33","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SENIORS: NDA PROGRAMS,SENIOR PROGRAMS,OLDER ADULT PROGRAM","0",,,"Dunlevy Milbank Center",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","12","41","Local"
"029dbc0bbe36bb48c191d0c7e6d6bb3f","TRAFFIC - SI SIGN SHOP","34","WAVE STREET","34 WAVE STREET","STATEN ISLAND","STATEN ISLAND","5","10304","40.62938487220","-74.07592894260","963174.06244300000","168587.39215900000","5013187","5004890048.00000000000","501","49","2100","SI37","TRANSPORTATION","OTHER TRANSPORTATION","MANNED TRANSPORTATION FACILITY","0",,"Public","NYC Department of Transportation","NYCDOT","City","NYC Department of Transportation","NYCDOT","dot_mannedfacilities","CORE INFRASTRUCTURE AND TRANSPORTATION","31","120","Regional"
"029fd86ed55830332826d31afd0d4250","LIVING ROCK CHRISTIAN CENTER","18-05","REDFERN AVENUE","18-05 REDFERN AVENUE","FAR ROCKAWAY","QUEENS","4","11691","40.60592009650","-73.75363584410","1052658.36674000000","160125.62186100000","4448975","4155370040.00000000000","414","31","103202","QN15","CHILD SERVICES AND WELFARE","CHILD NUTRITION","SUMMER ONLY FEEDING SITE","0",,"Non-public","Living Rock Christian Center","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","27","101","Local"
"0800ae8b37acbd0846385de6595900a2","ADVANCED HUMAN SERVICES OP","112-15","72 ROAD","112-15 72 ROAD","FOREST HILLS","QUEENS","4","11375","40.72132397830","-73.83792425140","1029176.09766000000","202115.87120500000","4052705","4022480074.00000000000","406","29","75702","QN17","HEALTH CARE","CHEMICAL DEPENDENCY","OUTPATIENT CLINIC","0",,,"NYS Office of Alcoholism and Substance Abuse Services",,"State","NYS Office of Alcoholism and Substance Abuse Services","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","28","112","Regional"
"02a3a9cd0883f46dbee30b97d77f96c5","THEATER ET AL","5-49","49 AVENUE","5-49 49 AVENUE","LONG ISLAND CITY","QUEENS","4","11101","40.74373065290","-73.95432450150","996906.63189200000","210241.06229900000","4000110","4000310005.00000000000","402","26","700","QN31","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MULTI-DISCIPL, PERF & NON-PERF","0",,"Non-public","Theater et al","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","30","108","Regional"
"02a41d4024c47996a3781d20a12ce04c","KAMP 4 KIDZ",,,,"BROOKLYN","BROOKLYN","3","11215","40.67178465590","-73.98402039670","988682.71283900000","184026.07248500000","0","0.00000000000","306","39","13500","BK37","CHILD SERVICES AND WELFARE","CHILD NUTRITION","SUMMER ONLY FEEDING SITE","0",,"Non-public","Kamp 4 Kidz","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","15","78","Local"
"08129eff456cf0c136fe2ebfa83d203b","BROOKLYN DETENTION COMPLEX (BKDC)","275","ATLANTIC AVENUE","275 ATLANTIC AVENUE","BROOKLYN","BROOKLYN","3","11201","40.68915117380","-73.98967444330","987113.54482000000","190352.96040600000","3000605","3001750001.00000000000","302","33","4300","BK38","JUSTICE AND CORRECTIONS","DETENTION AND CORRECTIONAL","CORRECTIONAL FACILITY","0",,"Public","NYC Department of Correction","NYCDOC","City","NYC Department of Correction","NYCDOC","nycdoc_corrections","PUBLIC SAFETY, EMERGENCY SERVICES, AND ADMINISTRATION OF JUSTICE","15","84","Regional"
"02a5e646b9ef8e2f10b8f1f69895fd44","5 BOROUGH SHOPS","850","EAST 138 STREET","850 EAST 138 STREET","BRONX","BRONX","2","10454","40.80270601350","-73.90932025100","1009355.01551000000","231737.45479300000","2086438","2025890031.00000000000","201","17","1900","BX39","PARKS AND PLAZAS","RECREATION AND WATERFRONT SITES","MANAGED SITES","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","7","40","Local"
"0821a90be9ccff0710b06b9304e8d668","GARIBALDI MEMORIAL",,,,"STATEN ISLAND","STATEN ISLAND","5","10305","40.61521509230","-74.07381435310","963756.66825300000","163424.46680800000","0","5029660032.00000000000","501","49","3600","SI37","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","31","120","Local"
"02a634453e68d6f57b235320a5eacf38","GEORGE WINGATE EDUCATIONAL CAMPUS","600","KINGSTON AVENUE","600 KINGSTON AVENUE","BROOKLYN","BROOKLYN","3","11203","40.65899000330","-73.94327293500","999989.00216700000","179369.31177500000","3107227","3048110001.00000000000","309","40","81000","BK60","HEALTH CARE","HOSPITALS AND CLINICS","SCHOOL BASED HOSPITAL EXTENSION CLINIC","0",,"Non-public","NYU Langone Hospitals","Non-public","State","NYS Department of Health","NYSDOH","nysdoh_healthfacilities","HEALTH AND HUMAN SERVICES","17","71","Regional"
"02a78cec625cc7ab78217d76f47de793","615 WEST 59TH STREET PARKING CORP","1","WEST END AVENUE","1 WEST END AVENUE","NEW YORK","MANHATTAN","1","10023","40.77218877670","-73.99087000190","986778.83217800000","220606.11763700000","1088869","1011717511.00000000000","107","6","15100","MN14","TRANSPORTATION","PARKING LOTS AND GARAGES","COMMERCIAL GARAGE","0",,"Non-public","615 West 59th Street Parking Corp","Non-public","City","NYC Department of Consumer Affairs","NYCDCA","dca_operatingbusinesses","CORE INFRASTRUCTURE AND TRANSPORTATION","3","20","Local"
"082378485b82cd1debd255ab5cefff52","PEER ADVOCACY - BRONX MHC",,,,"BRONX","BRONX","2","10457","40.84470300000","-73.89717400000","1012699.78633000000","247042.18834000000","0","0.00000000000","206","15","39500","BX01","HEALTH CARE","MENTAL HEALTH","SUPPORT MENTAL HEALTH","0",,"Non-public","Puerto Rican Family Institute Inc.","Non-public","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","9","48","Regional"
"08279a47d87a1b4d78b2cc59432b3845","WEST 54TH STREET, RESIDENCES AT 5-15",,,,"NEW YORK","MANHATTAN","1","10019","40.76162927910","-73.97619337920","990845.01718000000","216759.70738100000","1034797","1012700027.00000000000","105","4","10400","MN17","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","2","18","Local"
"02a8a121a2b4d3389a8785ac73ea0a29","DIST 7 X049 PRESCHOOL SPECIAL ED","383","EAST 139 STREET","383 EAST 139 STREET","BRONX","BRONX","2","10454","40.81034567110","-73.92265570560","1005660.59023000000","234517.31013700000","2000626","2023020040.00000000000","201","8","3900","BX39","SCHOOLS (K-12)","NON-PUBLIC K-12 SCHOOLS","SATELLITE SITE FOR STUDENTS WITH DISABILITIES","0",,"Non-public","Nycdoe","Non-public","City","NYC Department of Education","NYCDOE","nysed_activeinstitutions","EDUCATION, CHILD WELFARE, AND YOUTH","7","40","Local"
"02a8d3b5cd380acfafbf95e69455c8f1","COLLEGE POINT DEPOT",,,,"FLUSHING","QUEENS","4","11354","40.77359700000","-73.84108600000","1028265.13740000000","221158.97360900000","4100670","4042950001.00000000000","407","19","90700","QN23","TRANSPORTATION","BUS DEPOTS AND TERMINALS","MTA BUS DEPOT","0",,"Public","Metropolitan Transportation Authority","MTA","State","Metropolitan Transportation Authority","MTA","dcp_sfpsd","CORE INFRASTRUCTURE AND TRANSPORTATION","25","109","Regional"
"0844239500b0763dbb3be3a1f40cc443","ST. THOMAS CHURCH AND PARISH HOUSE",,,,"NEW YORK","MANHATTAN","1","10019","40.76085063150","-73.97625600350","990827.74561100000","216476.01581500000","1034531","1012690030.00000000000","105","4","10400","MN17","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","2","18","Local"
