"opened_on","topic","industry","status","completed_on","outcome_activity","civil_penalties_assessed","total_number_of_employees","total_amount_of_restitution","city","state","zip","borough_name","community_district","council_district"
"2017-07-25T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2018-04-20T00:00:00.000","Consent Order Signed","500",,,"Brooklyn","NY","11213","Brooklyn",,
"2019-08-07T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2020-09-18T00:00:00.000","Consent Order Signed","300","1","500","Jamaica","NY","11434","Queens",,
"2017-01-03T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2017-03-30T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"South Richmond Hill","NY","11419",,,
"2017-08-28T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2017-08-29T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10005","Manhattan",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Real Estate","Completed","2014-10-29T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10001","Manhattan",,
"2017-02-23T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-03-01T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Flushing","NY","11355","Queens",,
"2017-12-22T00:00:00.000","Fair Workweek","Snack and Nonalcoholic Beverage Bars","Completed","2019-01-02T00:00:00.000","Consent Order Signed","0","16","5000","SoDo","WA","98134","Outside NYC",,
"2019-07-31T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2021-07-21T00:00:00.000","Consent Order Signed","8028.7","64","91971.3","Williamsbridge","NY","10467","Outside NYC","12","12"
"2019-06-06T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2020-04-22T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10024","Manhattan","7","6"
"2014-12-26T00:00:00.000","Paid Safe and Sick Leave","Beauty Salons","Completed","2015-07-15T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10016","Manhattan",,
"2019-02-22T00:00:00.000","Multiple Topics (2)","Retail Trade","Completed","2019-10-24T00:00:00.000","Consent Order Signed","5750","1","13300","New York","NY","10017","Manhattan","5","4"
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2014-12-15T00:00:00.000","Consent Order Signed",,,,"BROOKLYN","NY","11211","Brooklyn",,
"2015-07-24T00:00:00.000","Paid Safe and Sick Leave","Computer Systems Design and Related Services","Completed","2015-10-20T00:00:00.000","Consent Order Signed","500",,,"Brooklyn","NY","11201","Brooklyn",,
"2019-05-16T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-06-25T00:00:00.000","Consent Order Signed",,"1","3500","New York","NY","10031","Manhattan","9","7"
"2017-03-07T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2019-05-10T00:00:00.000","Decision and Order Issued","3500","1","6855","Bronx","NY","10454","Outside NYC",,
"2016-06-06T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-07-10T00:00:00.000","Decision and Order Issued","3500","1","4120","Ozone Park","NY","11416","Queens",,
"2017-03-20T00:00:00.000","Paid Safe and Sick Leave","Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","Completed","2017-04-03T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11222","Brooklyn",,
"2019-06-19T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2019-08-23T00:00:00.000","Consent Order Signed",,"1","6000","New York","NY","10005","Manhattan","1","1"
"2015-11-06T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-11-20T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11207","Brooklyn",,
"2018-06-22T00:00:00.000","Paid Safe and Sick Leave","Museums","Completed","2018-07-17T00:00:00.000","Consent Order Signed","0","1","2000","Long Island City","NY","11101","Queens","2","26"
"2018-12-11T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2019-05-03T00:00:00.000","Consent Order Signed","1500","1","43500","Astoria","NY","11106","Queens","1","22"
"2016-10-19T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2016-10-19T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10065","Manhattan",,
"2016-06-08T00:00:00.000","Paid Safe and Sick Leave","Management Consulting Services","Completed","2017-07-31T00:00:00.000","Consent Order Signed","5286.72","45","24713.28","Brooklyn","NY","11217","Brooklyn",,
"2015-07-24T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2015-12-29T00:00:00.000","Consent Order Signed","7750","21","10500","Whitestone","NY","11357","Queens",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-07-06T00:00:00.000","Consent Order Signed",,"1","252","BRONX","NY","10455","Bronx",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Bronx","NY","10467","Bronx",,
"2017-05-31T00:00:00.000","Paid Safe and Sick Leave","Air Transportation","Completed","2017-06-14T00:00:00.000","Consolidation Letter Sent",,,,"Long Island City","NY","11101","Queens",,
"2016-01-20T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2016-04-08T00:00:00.000","Consent Order Signed","3500","1","708.75",,"NY","11226","Brooklyn","14","40"
"2018-05-01T00:00:00.000","Paid Safe and Sick Leave","All Other Professional, Scientific, and Technical Services","Completed","2018-07-24T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10017","Manhattan","5","4"
"2015-03-26T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2015-07-23T00:00:00.000","Consent Order Signed",,"1","477.27","NEW YORK","NY","10065","Manhattan",,
"2017-08-02T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2018-03-12T00:00:00.000","Consent Order Signed","550","1","696","Brooklyn","NY",,"Brooklyn",,
"2018-08-29T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2020-06-22T00:00:00.000","Consent Order Signed",,"2","5000","New York","NY","10017","Manhattan","5","4"
"2018-10-16T00:00:00.000","Paid Safe and Sick Leave","Real Estate","Completed","2021-01-21T00:00:00.000","Consent Order Signed",,"1","11500","New York","NY","10036","Manhattan","5","4"
"2020-01-21T00:00:00.000","Fair Workweek","Retail Trade","Completed","2020-06-12T00:00:00.000","Consent Order Signed",,"1","930.38","New York","NY","10036","Manhattan","5","4"
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2014-12-15T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"BROOKLYN","NY","11238","Brooklyn",,
"2017-03-01T00:00:00.000","Paid Safe and Sick Leave","Drycleaning and Laundry Services (except Coin-Operated)","Completed","2017-12-28T00:00:00.000","Consent Order Signed","9000","27","13500","Hackensack","NJ","7601",,,
"2014-11-17T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-02-24T00:00:00.000","Consent Order Signed",,,,"BROOKLYN","NY","11239","Brooklyn",,
"2018-04-26T00:00:00.000","Paid Safe and Sick Leave","Baked Goods Stores","Completed","2018-11-13T00:00:00.000","Consent Order Signed","0","11","4950","Flushing","NY","11362","Queens","11","19"
"2020-08-24T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2021-09-02T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10009","Manhattan",,
"2017-11-06T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2018-02-16T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10033","Manhattan","12","10"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-04-23T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Lynbrook","NY","11563",,,
"2014-10-30T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Cromwell","CT","6492","Outside NYC",,
"2017-02-22T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-06-19T00:00:00.000","Consent Order Signed","500","0","0","Brooklyn","NY","11223","Brooklyn",,
"2021-03-11T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2021-04-27T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Park Slope","NY","11215","Brooklyn","6","39"
"2017-11-22T00:00:00.000","Paid Safe and Sick Leave","Air Transportation","Completed","2017-11-22T00:00:00.000","Consolidation Letter Sent",,,,"Jamaica","NY",,"Queens",,
"2017-08-04T00:00:00.000","Paid Safe and Sick Leave","Management Consulting Services","Completed","2018-05-01T00:00:00.000","Consent Order Signed","2000","0","0","New York","NY","10463","Manhattan",,
"2018-03-09T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-01-10T00:00:00.000","Consent Order Signed","2500","25","12500","New York","NY","10040","Manhattan",,
"2015-03-03T00:00:00.000","Paid Safe and Sick Leave","Exterminating and Pest Control Services","Completed","2015-08-11T00:00:00.000","Consent Order Signed","500",,,"BROOKLYN","NY","11231","Brooklyn",,
"2016-01-20T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2016-04-22T00:00:00.000","Consent Order Signed","500",,,"New York","NY",,"Manhattan",,
"2016-05-06T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2016-07-29T00:00:00.000","Consent Order Signed","500",,,"Brooklyn","NY","11234","Brooklyn",,
"2020-04-16T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2020-07-31T00:00:00.000","Consent Order Signed",,"1","300","New York","NY","10004","Manhattan","1","1"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2014-11-05T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10017","Manhattan",,
"2016-11-22T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-05-01T00:00:00.000","Consent Order Signed","500",,,"Fresh Meadows","NY","11365","Queens",,
"2021-06-03T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2021-07-07T00:00:00.000","Complainant Withdrew",,,,,,,,,
"2016-04-18T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-03-24T00:00:00.000","Consent Order Signed","1900","21","11500",,,,,,
"2018-10-29T00:00:00.000","Paid Safe and Sick Leave","Food Service Contractors","Completed","2019-04-01T00:00:00.000","Consent Order Signed","0","1","12000","Newport Center","CA","92660","Outside NYC",,
"2014-10-16T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-07-17T00:00:00.000","Consent Order Signed","32570","461","37564","BROOKLYN","NY","11234","Brooklyn",,
"2015-09-02T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2016-02-03T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Brooklyn","NY","11223","Brooklyn",,
"2016-10-26T00:00:00.000","Paid Safe and Sick Leave","Recyclable Material Merchant Wholesalers","Completed","2017-11-20T00:00:00.000","Consent Order Signed","500","43","9499.99","Ridgewood","NY","11385","Queens",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-08-12T00:00:00.000","Consent Order Signed","1500","59","6052","NEW YORK","NY","10001","Manhattan",,
"2020-01-14T00:00:00.000","Paid Safe and Sick Leave","Other Management Consulting Services","Completed","2020-07-22T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"West Bronx","NY","10451","Outside NYC","4","8"
"2018-03-15T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2018-11-16T00:00:00.000","Consent Order Signed",,"2","20000","New York","NY","10038","Manhattan","1","1"
"2017-02-06T00:00:00.000","Paid Safe and Sick Leave","Automobile Dealers","Completed","2017-04-18T00:00:00.000","Consent Order Signed","450","1","400","Long Isand City","NY","11101","Queens",,
"2017-06-12T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2017-07-25T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10036","Manhattan",,
"2017-07-25T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2017-08-09T00:00:00.000","Consolidation Letter Sent",,,,"Riverdale","NY","10463",,,
"2018-03-20T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-07-19T00:00:00.000","Consent Order Signed",,"23","8700","Brooklyn","NY","11230","Brooklyn",,
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2017-11-01T00:00:00.000","Consent Order Signed","848","1","1152","BRONX","NY","10474","Bronx",,
"2019-05-07T00:00:00.000","Multiple Topics (2)","Retail Trade","Completed","2019-09-10T00:00:00.000","Consent Order Signed","500",,,"Spring Creek","NY","11239","Brooklyn","5","42"
"2018-05-14T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-01-17T00:00:00.000","Consent Order Signed","1660","5","8590","New York","NY","10017","Manhattan","5","4"
"2017-10-02T00:00:00.000","Paid Safe and Sick Leave","General Freight Trucking, Local","Completed","2018-05-01T00:00:00.000","Consent Order Signed","1550","1","288","Yonkers","NY","10701",,,
"2019-06-28T00:00:00.000","Paid Safe and Sick Leave","Transit and Ground Passenger Transportation","Completed","2021-07-07T00:00:00.000","Consent Order Signed","1000","1","250","New York","NY","10002","Manhattan","3","1"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Custom Computer Programming Services","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"ARLINGTON","VA","22201","Outside NYC",,
"2019-09-19T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2021-05-13T00:00:00.000","Consent Order Signed","3500","1","810","Valley Stream","NY","11580","Outside NYC",,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2019-05-08T00:00:00.000","Consent Order Signed","35000",,,"Brooklyn","NY","11230",,,
"2020-05-28T00:00:00.000","Fair Workweek","Retail Trade","Completed","2020-11-19T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10023","Manhattan","7","6"
"2018-06-06T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-10-02T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10025","Manhattan","9","7"
"2019-05-02T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-02-20T00:00:00.000","Consent Order Signed","2000",,,"North Riverdale","NY","10471","Outside NYC","8","11"
"2016-04-06T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2016-04-06T00:00:00.000","Consolidation Letter Sent",,,,"Brooklyn","NY","11205","Brooklyn",,
"2016-09-13T00:00:00.000","Paid Safe and Sick Leave","Other Activities Related to Real Estate","Completed","2017-06-07T00:00:00.000","Consent Order Signed","4875","36","29164.75","Manhattan","NY","10018","Manhattan",,
"2018-04-24T00:00:00.000","Paid Safe and Sick Leave","Marketing Consulting Services","Completed","2018-10-16T00:00:00.000","Consent Order Signed","500","0","0","New York","NY","10043","Manhattan","1","1"
"2016-04-18T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-06-19T00:00:00.000","Consent Order Signed","1000","1","4000","Flushing","NY","11355","Queens",,
"2014-12-23T00:00:00.000","Paid Safe and Sick Leave","Real Estate","Completed","2015-09-18T00:00:00.000","Consent Order Signed","6300","12","6000","BRONX","NY","10454","Bronx",,
"2016-10-26T00:00:00.000","Paid Safe and Sick Leave","Professional, Scientific, and Technical Services","Completed","2017-02-24T00:00:00.000","Consent Order Signed",,"7","3000","Bronx","NY","10454",,,
"2018-12-18T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2019-10-11T00:00:00.000","Consent Order Signed","300","1","2500","East Flatbush","NY","11210","Brooklyn","17","45"
"2020-04-06T00:00:00.000","Paid Safe and Sick Leave","Offices of Real Estate Agents and Brokers","Completed","2020-09-25T00:00:00.000","Consent Order Signed",,"1","6500","Homecrest","NY","11229","Brooklyn","15","48"
"2014-11-24T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-08-14T00:00:00.000","Consent Order Signed","1000",,,"MASPETH","NY","11378","Queens",,
"2017-01-03T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2017-08-04T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10118","Manhattan",,
"2015-08-07T00:00:00.000","Paid Safe and Sick Leave","Support Activities for Rail Transportation","Completed","2015-12-01T00:00:00.000","Consent Order Signed",,"1","250","New Rochelle","NY","10801","Outside NYC",,
"2019-01-10T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2019-03-04T00:00:00.000","Consent Order Signed","0","1","4520","New York","NY","10012","Manhattan","2","1"
"2016-04-06T00:00:00.000","Paid Safe and Sick Leave","Other Sound Recording Industries","Completed","2016-09-12T00:00:00.000","Consent Order Signed","5000","15","15000","Staten Island","NY","10303","Staten Island",,
"2019-09-03T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2019-09-27T00:00:00.000","Consent Order Signed",,"1","7300","New York","NY","10038","Manhattan","1","1"
"2017-11-08T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-04-11T00:00:00.000","Consent Order Signed","4000","448","61000","NY","NY","10010","Manhattan",,
"2017-02-22T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2018-04-19T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Bronx","NY","10465",,,
"2017-03-21T00:00:00.000","Paid Safe and Sick Leave","Private Households","Completed","2017-11-22T00:00:00.000","Consent Order Signed",,"1","4000","New York","NY","10019",,,
"2015-08-04T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-10-16T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Brooklyn","NY","11201","Brooklyn",,
"2019-06-13T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-08-26T00:00:00.000","Consolidation Letter Sent",,,,"Prospect Heights","NY","11238","Brooklyn","8","35"
"2016-08-23T00:00:00.000","Paid Safe and Sick Leave","Support Activities for Air Transportation","Completed","2016-08-25T00:00:00.000","Consolidation Letter Sent",,,,"FLUSHING","NY","11371","Manhattan",,
"2017-09-01T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-01-17T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Long Island City","NY","11101","Queens",,
"2016-09-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-01-13T00:00:00.000","Consent Order Signed","1350","1","1200","New York","NY","10018","Bronx",,
"2018-04-24T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2018-09-12T00:00:00.000","Consent Order Signed","1750","1","1250","Williamsburg","NY","11249","Brooklyn","1","33"
"2016-01-14T00:00:00.000","Paid Safe and Sick Leave","School and Employee Bus Transportation","Completed","2018-04-25T00:00:00.000","Consent Order Signed","1180","184","53820","South Ozone Park","NY","11418","Queens",,
"2020-01-15T00:00:00.000","Paid Safe and Sick Leave","Engineering Services","Completed","2021-07-26T00:00:00.000","Consent Order Signed",,"1","2800","Long Island City","NY","11101","Queens","1","26"
"2019-03-14T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2020-02-27T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10016","Manhattan","6","2"
"2016-08-16T00:00:00.000","Paid Safe and Sick Leave","Cosmetics, Beauty Supplies, and Perfume Stores","Completed","2018-04-05T00:00:00.000","Consent Order Signed","0","1","1000","Deer Park","NY","11729",,,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2015-09-15T00:00:00.000","Consent Order Signed",,"1","250","BROOKLYN","NY","11237","Brooklyn",,
"2017-12-22T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2018-06-11T00:00:00.000","Consent Order Signed","500",,"0",,,,,,
"2018-09-26T00:00:00.000","Paid Safe and Sick Leave","News Syndicates","Completed","2019-09-11T00:00:00.000","Consent Order Signed","1000",,,"New York","NY","10022","Manhattan","6","4"
"2015-01-27T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-09-25T00:00:00.000","Consent Order Signed","18556.56","141","9643.44","Jamiaca","NY","11430","Queens",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2014-11-05T00:00:00.000","Consent Order Signed",,,,"BROOKLYN","NY","11231","Brooklyn",,
"2017-03-07T00:00:00.000","Paid Safe and Sick Leave","Coin-Operated Laundries and Drycleaners","Completed","2018-06-14T00:00:00.000","Consent Order Signed","11000","0","0","Brooklyn","NY","11222","Brooklyn",,
"2019-02-01T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2019-03-13T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10001","Manhattan","5","3"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2014-10-29T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"BRONX","NY","10458","Bronx",,
"2015-07-31T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-09-21T00:00:00.000","Consent Order Signed",,"33","15000","New York","NY","10036","Bronx",,
"2019-08-26T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2019-10-28T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10016","Manhattan","5","2"
"2017-04-03T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-04-06T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10128","Manhattan",,
"2019-02-01T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2019-03-18T00:00:00.000","Consent Order Signed","0","1","2500","East Bronx","NY","10473","Bronx","9","18"
"2020-01-03T00:00:00.000","Paid Safe and Sick Leave","Computer Systems Design and Related Services","Completed","2020-05-29T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10105","Manhattan","5","4"
"2016-06-08T00:00:00.000","Paid Safe and Sick Leave","Other Individual and Family Services","Completed","2017-08-25T00:00:00.000","Consent Order Signed","3750","15","15326.65","New York","NY","10024","Manhattan",,
"2017-04-03T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-06-16T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Flushing","NY","11355","Queens",,
"2019-05-13T00:00:00.000","Multiple Topics (2)","Retail Trade","Completed","2021-06-09T00:00:00.000","Consent Order Signed","15000","1","25000","New York","NY","10027","Manhattan","10","9"
"2019-06-28T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-04-07T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Morrisania","NY","10456","Outside NYC","3","16"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-04-20T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"BROOKLYN","NY","11206","Brooklyn",,
"2017-10-16T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-02-22T00:00:00.000","Consent Order Signed","1500",,,"Bronx","NY","10466",,,
"2015-12-01T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2015-12-11T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10016","Bronx",,
"2016-01-05T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2016-12-29T00:00:00.000","Consent Order Signed","2250",,,"New York","NY","10012","Manhattan",,
"2014-10-16T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2014-12-18T00:00:00.000","Consent Order Signed",,"1","250","NEW YORK","NY","10036","Manhattan",,
"2018-03-14T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-09-13T00:00:00.000","Consent Order Signed","2400","56","47600","Rego Park","NY","11374","Queens","6","29"
"2014-12-29T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-04-23T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"HOWARD BEACH","NY","11414","Queens",,
"2017-04-10T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2019-03-26T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Floral Park","NY","11001",,,
"2018-03-22T00:00:00.000","Fair Workweek","Retail Trade","Completed","2018-04-05T00:00:00.000","Consent Order Signed","0","1","4700","Brooklyn","NY","11225","Brooklyn",,
"2018-09-13T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-02-25T00:00:00.000","Consent Order Signed","250","0","0",,"NY","11206","Brooklyn","4","34"
"2015-05-18T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"BROOKLYN","NY","11215","Brooklyn",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-03-30T00:00:00.000","Consent Order Signed","525",,,"Richfield","MN","55423","Outside NYC",,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2015-05-20T00:00:00.000","Consent Order Signed",,,,"MORICHES","NY","11955","Outside NYC",,
"2016-01-14T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2016-03-16T00:00:00.000","Consent Order Signed","500","1","10000","Long Island City","NY","11377","Queens",,
"2019-09-11T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2020-09-18T00:00:00.000","Consent Order Signed","1651.25","1","348.75","Borough Park","NY","11219","Brooklyn","12","39"
"2015-08-07T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-09-29T00:00:00.000","Consent Order Signed","750","1","715.02","New York","NY","10065","Manhattan",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Insurance Agencies and Brokerages","Completed","2015-07-10T00:00:00.000","Consent Order Signed","1500","3","1500","NEW YORK","NY","10004","Manhattan",,
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","Professional Employer Organizations","Completed","2015-12-04T00:00:00.000","Consent Order Signed","8000","8","2200.08","WEST PALM BEACH","FL","33411","Outside NYC",,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-06-28T00:00:00.000","Consent Order Signed","1000",,,"Staten Island","NY","10304","Staten Island",,
"2018-07-25T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2018-12-07T00:00:00.000","Consent Order Signed","3236","1","264","West Bronx","NY","10455","Bronx","1","8"
"2019-01-15T00:00:00.000","Paid Safe and Sick Leave","Other Personal Care Services","Completed","2019-07-23T00:00:00.000","Consent Order Signed","1500",,,"Flushing","NY","11354","Queens","7","20"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-07-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"LONG ISLAND CITY","NY","11101","Queens",,
"2015-11-04T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2017-11-20T00:00:00.000","Consent Order Signed","3200","33","26800","Ridgewood","NY","11385","Queens",,
