"objectid","complaintnumber","srcategory","srtype","srpriority","srsource","srstatus","srresolution","boroughcode","communityboard","buildingnumber","streetname","crossstreet1","crossstreet2","taxclass","locationdetails","complaintdetails","parkname","parkzone","notestocustomer","zipcode","citycouncil","statesenate","stateassembly","congressional","sanitationzone","physicalid","servicerequestparentglobalid","geometry","globalid","initiateddate","closeddate","createddate","updateddate","descriptor1","complainttype","callerzipcode","srcallertype","callercity","callerstate","latitude","longitude","census_tract","bin","bbl","nta","location"
"15851356","311-01116326","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","Department of Parks and Recreation - Public Web Site","Closed","T/S Inspected - Ineligible","Queens","413","247-02","87TH AVE","247 STREET","248 STREET","1","247-02 87th Ave Bellerose, NY 11426 ( Between the White house with fountain and white house with brown porch)",,,,"Your site has been rated 71 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework.","11426","23","11","33","3",,"0033343",,,"DA46A842-0C4C-40B3-9899-C17031183089","11/11/2019 21:06:09","05/08/2020 18:51:42","11/11/2019 21:06:10","05/08/2020 18:51:42","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11426",,"na","NY","40.730191","-73.718536","1617","4176320","4086400018","Bellerose",
"17477282","311-02393613","Hazard","Limb Down - Sidewalk","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Brooklyn","314","560","WESTMINSTER ROAD","DITMAS AVENUE","NEWKIRK AVENUE","1","between ditmas and newkirk ave.",,,,"A work Order has been Created to remove this limb. Thank you for your inquiry","11230","40","17","44","9",,"0060261",,,"0E44ACE3-103F-4AF4-987D-34F7BF969DFA","05/05/2020 18:48:57","05/21/2020 13:37:00","05/05/2020 18:48:00","05/21/2020 13:37:00","Branch or Limb Has Fallen Down","Damaged Tree","11230","Business  Business","Brooklyn","NY","40.635122","-73.966125","526","3120090","3051970026","Flatbush",
"16314837","311-00708074","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Ineligible","Staten Island","501","84","HATFIELD PLACE","PORT RICHMOND AVENUE","SHARPE AVENUE",,,"THE SIDEWALK IS RAISED BY THE TREE ROOTS ITS RAISED OVER 7 INCH AND CAUSING A TRIPPING HAZARD",,,"Your site has been rated 75 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair.","10302","49","23","61","11",,"0087722",,,"07A18F35-4870-448B-A7CB-89EE9DE72EAD","09/23/2019 18:49:20","05/13/2020 17:31:05","09/23/2019 18:51:00","05/13/2020 17:31:05","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","10302","Business  Business","STATEN ISLAND","NY","40.632991","-74.137571","213","5025749","5010930042","Port Richmond",
"17655278","311-02606783","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - Condition Not Found","Bronx","212","3830","BRONX BLVD","BEND","EAST  222 STREET","2","1A 2A 3A 4A 5A 6A 4D 3E 2F 2G 2C 3E 45H 6H 6G 5D 5F 4E 5C 3A 1A 2C 3FEmail the Chief Medical Examiner. If your inquiry is time sensitive, please call OCME at 212-447-2030.",,,,,"10467","12","36","83","16",,"0050403","F12ABF15-E9F9-4ED2-8787-BD3F5417C999",,"1E7C81A6-790D-4591-A3A8-25C9FBAA9E2D","05/28/2020 23:01:33","05/29/2020 21:13:57","05/28/2020 23:01:33","05/29/2020 21:13:57","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","na",,"na","NY","40.88563","-73.866055","394","2057548","2046530041","Williamsbridge-Olinville",
"17661297","311-02613788","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Open","Reviewed - Inspection Assigned","Brooklyn","315","2401","EAST 24 ST","AVENUE X","AVENUE Y","4",,,,,,"11235","48","19","41","9",,"0045972",,,"162B80E0-32D7-4481-8A67-2C9030EADD16","05/29/2020 19:25:42",,"05/29/2020 19:25:00","09/08/2021 12:47:00","For One Address","New Tree Request","na","Business  Business","na","NY","40.592855","-73.946264","59401","3000000","3074220501","Sheepshead Bay-Gerritsen Beach-Manhattan Beach",
"17774298","311-02736221","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - Tentatively Approved for Planting","Manhattan","105","22","EAST 29TH STREET","5 AVENUE","MADISON AVENUE",,"Plenty of space for multiple street trees to be planted. Infrastructure appears to be clear for plantings. Please plant several.",,,,"Thank you for your street tree planting request. Pending inspection for utility conflicts, we have determined this to be a suitable location for a new tree.","10016","4","28","75","12",,"0095952","4CF33099-0E03-45DE-A343-A0B00B59B645",,"9EE4F901-6AA3-4A8D-9E9D-F4024B54A158","06/11/2020 16:55:23","09/14/2021 15:15:13","06/11/2020 16:55:23","09/14/2021 15:15:13","For One Address","New Tree Request","10018",,"New York","NY","40.744722","-73.985489","74","1080776","1008587503","Midtown-Midtown South",
"17150387","311-02054496","Prune","Prune Dead Wood","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Queens","411","39-05","DOUGLASTON PARKWAY","CHERRY STREET","235 STREET","1",,,,,"INSPECTED ON 3/19/2020. WORK ORDER FOR TREE REMOVAL CREATED.","11363","19","11","26","3",,"0026157",,,"31527670-BE75-4C4E-9CFA-26F759A67A72","03/16/2020 14:07:41","05/13/2020 20:13:00","03/16/2020 14:07:00","05/13/2020 20:13:00","Dead Branches in Tree","Overgrown Tree/Branches","na","Business  Business","na","NY","40.770711","-73.750132","1483","4168715","4080980041","Douglas Manor-Douglaston-Little Neck",
"18377206","311-03463471","Hazard","Tree Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Inspected - Condition Not Found","Queens","405","88-38","COOPER AVENUE","88 STREET","METROPOLITAN AVENUE",,,"N/A",,,,"11385","30","15","28","6",,"0010040","7E857513-A832-42BF-A58C-819EABD276F8",,"03897189-B891-4DE4-9D2E-8AD98705A564","08/04/2020 22:52:06","08/09/2020 18:44:43","08/04/2020 22:55:19","08/09/2020 18:44:43","Entire Tree Has Fallen Down","Damaged Tree",,,,,"40.711022","-73.86449","637","4094178","4038510048","Glendale",
"17439895","311-02349548","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","413","167-01","144 TERRACE","167 STREET","175 STREET",,,"TWO TREES ARE TOUCHING CABLE WIRE",,,"INSPECTED ON 5/1/2020. WORK ORDER FOR DEBRIS REMOVAL CREATED.","11434","31","10","31","5",,"0101105",,,"10E8F906-A931-4A6A-B9E8-55DD754C31FC","05/01/2020 01:52:13","05/02/2020 18:39:00","05/01/2020 02:01:00","05/02/2020 18:39:00","Tree Leaning/Uprooted","Damaged Tree",,"Business  Business",,,"40.66454","-73.775163","306","4285093","4132830151","Springfield Gardens South-Brookville",
"15689188","311-00248843","Remove Tree","Dead Tree Older Than 2 Years","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Brooklyn","302","286","CLINTON AVENUE","WILLOUGHBY AVENUE","DEKALB AVENUE","2",,,,,"A work order has been created to remove this tree. Thank you for your inquiry.","11205","35","25","57","8",,"0078132",,,"B7DA938C-65A5-4062-A74A-6E08B95C3AFE","07/29/2019 04:55:11","05/12/2020 18:26:00","07/29/2019 04:55:00","05/12/2020 18:26:00","Planted More Than 2 Years Ago","Dead/Dying Tree","11238","Business  Business","Brooklyn","New York","40.68985","-73.968167","195","3055029","3019150063","Clinton Hill",
"17374789","311-02281454","Remove Tree","Dead Tree Older Than 2 Years","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Staten Island","502","0","rockland ave","ROCKLAND AVENUE","ELEANOR STREET",,"Just west of the intersection of Rockland Ave. and Eleanor St., onthe north side of Eleanor St. The tree is a few feet from thestreet edge--no curb or sidewalk here.",,,,,"10306","50","24","63","11",,,,,"FEE68EBB-629D-4BC6-8C92-50D564EB0A06","04/21/2020 16:03:08","05/17/2020 13:21:00","04/21/2020 16:03:00","05/17/2020 13:21:00","Planted More Than 2 Years Ago","Dead/Dying Tree","na","Business  Business","na","NY",,,,,,,
"8382369","1-1-1434790852","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed","Planting Declined - Unplantable","Brooklyn","314","2138","BEVERLY ROAD","FLATBUSH AVENUE","EAST   22 STREET","2","RIGHT IN FRONT","I WOULD LIKE TO HAVE A TREE PLANTED IN FRONT OF 2138 BEVERLY ROAD",,,"Thank you for your street tree planting request.  Unfortunately we cannot plant at this location due to conflicts with nearby streetlights.  If you still want a new tree, please submit a request for a different location.","11226","40","21","42","9",,"0045725",,,"D4CB5214-B398-476C-A9F4-8357DF83657F","07/18/2017 14:20:56","05/22/2020 15:53:00","07/18/2017 14:24:00","05/22/2020 15:53:00","For One Address","New Tree Request","11226","Business  Business","BROOKLYN","NY","40.644588","-73.957641","792","3118863","3051650001","Erasmus",
"17448624","311-02354713","Illegal Tree Damage","Branches Damaged","Routine","3-1-1 Call Center","Closed","No Action - Jurisdiction","Manhattan","107",,"RIVERSIDE DRIVE & WEST 103 STREET","RIVERSIDE DRIVE","WEST  103 STREET",,,"At 103rd St and Riverside access road, bushes are overgrown. Pedestrians crossing access road cannot see cats coming. Very dangerous.",,,"Thank you for your concern. For issues with shrub and landscape maintenance in riverside park please contact the riverside park conservancy. mail.riversideparknyc.org or 212-408-0250. Thank you.","10025","6","31","69","10",,,,,"2653C094-214F-4E4B-8F79-F96C7BE7FD8C","05/01/2020 20:55:47","05/06/2020 17:44:03","05/01/2020 21:01:00","05/06/2020 17:44:03","Branches Damaged","Illegal Tree Damage",,"Business  Business",,,,,,,,,
"15766386","311-00305713","Hazard","Hanging Limb from other Branches","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Brooklyn","311","1758","WEST 9TH ST","KINGS HIGHWAY","HIGHLAWN AVENUE","1","Many large dead branches atop the throughout the tree",,,,,"11223","47","22","47","10",,"0055181","DFA6B695-578E-492F-BB36-D9F46E25F139",,"FCDC180C-BBE3-473B-8964-C853FC6C66B7","08/05/2019 11:17:57","05/07/2020 14:25:04","08/05/2019 11:17:57","05/07/2020 14:25:04","Branch Cracked and Will Fall","Damaged Tree","11223",,"Brooklyn","NY","40.604216","-73.981893","428","3176610","3066470036","Bensonhurst East",
"16946729",,"Remove Tree","Poor Condition","Committment","Correspondence","Closed","Work Completed","Queens","410","114-058","121 STREET","115 AVENUE","LINDEN BOULEVARD",,"AS PER CREW, THE TREE HAS HOLES AND SHOULD BE INSPECTED FOR REMOVAL. CON EDISON HAS MADE THE DECISION TO HAVE THE SECONDARY WIRES COVERED UP WITH RUBBER FOR INSULATION PURPOSE.",,,,"INSPECTED ON 2/21/2020. WORK ORDER FOR TREE REMOVAL CREATED.","11420","28","10","31","5",,"0078737",,,"538470B7-F640-4C22-A608-36664967A0C6",,"05/22/2020 17:26:00","02/13/2020 12:14:00","05/22/2020 17:26:00",,,,"Business  Business",,,"40.678265","-73.818236","166","4251309","4116470035","South Ozone Park",
"16144395","311-00573909","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed","Planting Declined - Unplantable","Brooklyn","307","437","16 STREET","8 AVENUE","PROSPECT PARK WEST",,,"N/A",,,"We regret that the lamp post and neighboring tree make Planting at this site impossible","11215","39","21","44","9",,"0055098",,,"298006AC-5D64-4F46-A82D-D7D4B8BF65AB","09/08/2019 00:35:29","07/15/2021 19:35:00","09/08/2019 00:37:00","07/15/2021 19:35:00","For One Address","New Tree Request",,"Business  Business",,,"40.660923","-73.981434","169","3026717","3011050050","Windsor Terrace",
"21820461","311-07573378","Remove Tree","Dead Tree Older Than 2 Years","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Queens","411","34-25","LITTLE NECK PARKWAY","34 AVENUE","37 AVENUE",,,"I AM REPORTING A DEAD TREE THAT NEED TO BE REMOVE . THE TREE ISN'T ALIVE , ANY GREENS LEAVES ARE POISON IVY VINES GROWING  AROUND IT.",,,"Inspected 1.31.2022, no removal warranted at this time","11363","19","11","26","3",,"0030218",,,"AB698810-FFB7-4AE4-B809-13893A2595EC","09/07/2021 18:56:14","01/31/2022 14:04:28","09/07/2021 19:00:00","01/31/2022 14:04:28","Planted More Than 2 Years Ago","Dead/Dying Tree",,"Business  Business",,,"40.776692","-73.743076","1483","4169769","4081530001","Douglas Manor-Douglaston-Little Neck",
"17510807","311-02425642","Hazard","Limb Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","301","124","OAK STREET","FRANKLIN STREET","GUERNSEY STREET",,"BY FRANKLIN STREET","THE TREE THAT IS IN FRONT OF MY HOUSE WHICH WAS PUT THERE BY THE CITY OF NEW YORK BROKE. IT IS BETWEEN TWO CARS RIGHT NOW. IT NEEDS TO BE TAKEN DOWN. IT WAS DUE TO THE HEAVY WINDS YESTERDAY ON 5/8/2020. IT'S A VERY HUGE BRANCH THAT BROKE AND CAME DOWN. I DON'T WANT TO BE CHARGED FOR ANYTHING. THIS TREE WAS PLACED HERE BY THE CITY OF NEW YORK, AND NOT BY ME.",,,,"11222","33","26","50","12",,"0088496",,,"439858AE-443F-48A6-8EA4-60BEB7E6974F","05/09/2020 21:54:32","05/28/2020 16:57:00","05/09/2020 23:05:00","05/28/2020 16:57:00","Branch or Limb Has Fallen Down","Damaged Tree","11222","Business  Business","BROOKLYN","NY","40.72787","-73.955954","561","3065059","3025720022","Greenpoint",
"16795233","311-01651612","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","Department of Parks and Recreation - Public Web Site","Closed","T/S Inspected - Ineligible","Queens","411","61-10","230TH STREET","HORACE HARDING EXPRESSWAY","64 AVENUE","1","Horace Harding Expressway side of 61-10 230th Street",,,,"Your site has been rated 74 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework","11364","23","16","25","6",,"0097449",,,"2955DEF3-4E99-4A6F-BC2F-08E6CC3678DA","01/20/2020 08:43:59","05/08/2020 21:08:00","01/20/2020 08:44:00","05/08/2020 21:08:00","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","na","Business  Business","na","NY","40.750689","-73.748312","1377","4536450","4076520010","Oakland Gardens",
"17506964","311-02422648","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","305","790","GLENMORE AVENUE","SHEPHERD AVENUE","BERRIMAN STREET",,,"TREE LIMBS FALLEN BLOCKING THE SIDEWALK ALSO TREE IS UPROOTED",,,"A work Order Created to remove this tree. Thank you for your inquiry","11208","37","18","54","8",,"0073966",,,"B0225297-F921-41F3-B5EC-DDA597109E04","05/09/2020 12:45:59","05/28/2020 15:36:00","05/09/2020 13:00:00","05/28/2020 15:36:00","Tree Leaning/Uprooted","Damaged Tree",,"Business  Business",,,"40.675402","-73.880977","1166","3389415","3040050010","East New York",
"17556708","311-02473474","Hazard","Tree Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","414","25-66","BESSEMUND AVENUE","BAY   25 STREET","HARTMAN LANE",,,"TREE FELL ON THE SIDEWALK AND THE PROPERTY OWNER",,,"INSPECTED 5/18. WORK ORDER CREATED FOR TREE REMOVAL.","11691","31","10","23","5",,"0081032",,,"DD1F2420-7931-4DE2-A80E-1DC9C71B2E7C","05/15/2020 17:14:35","05/19/2020 18:41:00","05/15/2020 18:00:00","05/19/2020 18:41:00","Entire Tree Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.603327","-73.76364","100802","4300698","4157340080","Far Rockaway-Bayswater",
"17632055","311-02582491","Remove Tree","Dead Tree Older Than 2 Years","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - No Work Order","Staten Island","503","108","BROOKFIELD AVENUE","KATAN AVENUE","GENESEE AVENUE","1","Between Genesee and Katan Avenues",,,,"Tree has anthracnose and will recover.  Recently pruned in February.","10308","51","24","62","11",,"0086621",,,"DC40713B-D24E-48C3-8B2B-1E812888BA41","05/26/2020 16:05:56","05/26/2020 19:54:00","05/26/2020 16:05:00","05/26/2020 19:54:00","Planted More Than 2 Years Ago","Dead/Dying Tree","10308","Business  Business","Staten Island","NY","40.55359","-74.156483","14604","5071023","5054550014","Great Kills",
"19043846","311-03833407","Remove Tree","Poor Condition Hollow","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - No Work Order","Brooklyn","302","25","LEFFERTS PL","ST JAMES PLACE","GRAND AVENUE","1","Bet. Grand Avenue and St. James Place","() City Tree in front of my home is growing unhealthy Fungus from within and growing mushrooms out of the base and cracks, a potential damage to my property.",,,"At the time of inspection tree is in fair condition. Thank you.","11238","35","25","57","8",,"0098049",,,"C1BB2FDA-44AB-4E80-9911-A6ADD17DA5C2","09/03/2020 23:01:35","10/20/2020 15:15:19","09/03/2020 23:01:36","10/20/2020 15:15:19","Tree Alive - in Poor Condition","Damaged Tree",,,"Brooklyn","NY","40.681661","-73.962446","201","3057649","3020140051","Clinton Hill",
"17905607","311-02939022","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Ineligible","Queens","413","134-43","233 STREET","MERRICK BOULEVARD","135 AVENUE",,,"THERE IS A SIDEWALK HERE THAT IS BROKEN (LIFTED UP) FROM THE TREE ROOTS.",,,"Your site has been rated 55 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework.","11422","31","14","29","5",,"0030172",,,"AB71A3BE-5727-4314-89D9-679AF4690371","06/25/2020 19:33:01","08/03/2020 18:39:25","06/25/2020 20:00:52","08/03/2020 18:39:25","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition",,,,,"40.674154","-73.737386","632","4282724","4131610014","Laurelton",
"16682008",,"Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","DOT","Closed","T/S Inspected - Ineligible","Queens","413","243-28","147 AVENUE",,"249 STREET",,,"Sidewalk lifted due to tree roots",,,"Your site has been rated 61 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework.","11422","31","10","29","5",,,,,"1BEA1836-FE3D-4739-AE90-837FD6A38619","01/06/2020 15:42:04","05/04/2020 17:11:50","01/06/2020 15:42:04","05/04/2020 17:11:50","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition",,,,,"40.657368","-73.74022","664","4289608","4136340019","Rosedale",
"18371289","311-03461004","Hazard","Hanging Limb from other Branches","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Manhattan","106","145","E 15TH ST","IRVING PLACE","3 AVENUE","2",,,,,"Tree has been pruned","10003","2","28","74","12",,"0081160",,,"2262E83B-2BC6-4425-9D19-8BAD8889AF8F","08/04/2020 21:36:27","10/08/2020 12:40:00","08/04/2020 21:36:00","10/08/2020 12:40:00","Branch Cracked and Will Fall","Damaged Tree","10009","Business  Business","New York","NY","40.734426","-73.987714","50","1017803","1008710039","Gramercy",
"17605058","311-02537103","Hazard","Limb Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","407","146-10","29 AVENUE","146 STREET","147 STREET",,,"THERE IS A LARGE BRANCH THAT HAS FALLEN DOWN AND IS BLOCKING THE SIDEWALK. THE REST OF THE TREE IS FALLING AND IS AT RISK OF FALLING.",,,,"11354","19","16","40","6",,"0080087","1943D381-C023-4C0C-B550-54737F7EFAFC",,"FD22E05E-EEF5-4416-84B6-6DD20E9F0888","05/21/2020 23:11:23","05/27/2020 17:46:29","05/22/2020 00:00:17","05/27/2020 17:46:29","Branch or Limb Has Fallen Down","Damaged Tree",,,,,"40.772344","-73.821373","1047","4108499","4047960013","Murray Hill",
"17541353","311-02459214","Prune","Clear Building","Routine","3-1-1 Call Center","Closed","Reviewed - Block Pruning","Queens","412","169-15","120 AVENUE","MARSDEN STREET","170 STREET",,,"TREE IS HITTING BUILDING. I WOULD LIKE IT TO BE PRUNED. CALLED AND REQUESTED FOR THIS 3 TIMES ALREADY SINCE APRIL 2020.",,,"REFER TO BLOCK PRUNING","11434","27","10","29","5",,"0078847",,,"46B432A2-1CD3-49CE-BC13-EF596195867D","05/13/2020 23:39:43","05/21/2020 12:52:00","05/14/2020 00:09:00","05/21/2020 12:52:00","Hitting Building","Overgrown Tree/Branches","11434","Business  Business","JAMAICA","NY","40.682728","-73.775722","284","4268117","4123700056","Baisley Park",
"19228727","311-04055722","Hazard","Limb Down - Other","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","413","88-32","GETTYSBURG STREET","88 AVENUE","89 AVENUE",,,"CUSTOMER COMPLAINS OF PILES OF BRANCHES FROM STORM LEFT IN THE STREET BY THE CURB.",,,"'WORK ORDER CREATED TO REMOVE LIMB'","11426","23","11","33","3",,"0034445","A992E345-5786-476F-A73E-A09C8D526BA2",,"F5127AA0-EE75-471D-A6E7-E2B9E55813FB","09/23/2020 12:31:58","10/08/2020 18:29:49","09/23/2020 12:35:00","10/08/2020 18:29:49","Branch or Limb Has Fallen Down","Damaged Tree",,"Business  Business",,,"40.72977","-73.730932","1621","4167063","4079720086","Bellerose",
"17645928","311-02593814","Hazard","Limb Down - Other","Routine","3-1-1 Call Center","Closed","No Action - Jurisdiction","Staten Island","501","82","MARYLAND AVENUE","ABBOTT STREET","BAY STREET",,,"THE CALLER STATES THAT THE BRANCHES OVERGROWING AND IT NEEDS TO BE MAINTAIN. THE CALLER STATES THAT THE ROOTS OVERGROWING.",,,"NYC Parks Dept. maintains trees within NYC Parks and street trees in planting strip along curb. Trees are not under NYC Parks Dept. jurisdiction.  Property ownership information can be found at www.oasisnyc.org","10305","49","23","64","11",,"0057189",,,"32BECA0F-7DA4-41B3-B153-40C628C48A7B","05/27/2020 18:10:42","05/27/2020 22:07:00","05/27/2020 19:00:00","05/27/2020 22:07:00","Branch or Limb Has Fallen Down","Damaged Tree","10305","Business  Business","STATEN ISLAND","NY","40.613614","-74.065063","6","5042216","5028310025","Stapleton-Rosebank",
"17546952","311-02465310","Remove Tree","Dead Tree Older Than 2 Years","Routine","3-1-1 Call Center","Closed","No Action - Insufficient Info","Staten Island","503","0","NA","HYLAN BOULEVARD","MAIN STREET",,"BET  MAIN AND CHELSEA ST","ITS A DEAD TREE",,,"Please provide and address or description of tree's location.","10307","51","24","62","11",,,,,"2237A49E-A85F-4A55-A6C2-6692A2AF4FD4","05/14/2020 18:30:42","05/15/2020 11:03:00","05/14/2020 19:00:00","05/15/2020 11:03:00","Planted More Than 2 Years Ago","Dead/Dying Tree",,"Business  Business",,,,,,,,,
"15604061","311-00893079","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","Department of Parks and Recreation - Public Web Site","Closed","T/S Inspected - Ineligible","Queens","413","247-19","87TH AVE","247 STREET","248 STREET","1",,,,,"Because we found no damage caused by a city tree, this site is not eligible for the Trees and Sidewalk Program.","11426","23","11","33","3",,"0033343",,,"20823763-A733-4880-B09D-65014C15CBE7","10/17/2019 12:12:40","05/08/2020 16:07:55","10/17/2019 12:12:40","05/08/2020 16:07:55","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11426",,"Bellerose","NY","40.730218","-73.718435","1617","4176008","4086290042","Bellerose",
"17514154","311-02430654","Hazard","Limb Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","307","318","21 STREET","6 AVENUE","7 AVENUE",,"IN FRONT OF LOCATION","BRANCH HAS FALLEN AND IS BLOCKING SIDEWALK",,,"A work Order has been Created to remove the limb.","11215","38","21","51","7",,"0075071","3AF5EDBA-04D9-4247-B833-BAADD80EF434",,"4F13875A-C059-4DF4-A797-9A1AE59AF2F2","05/10/2020 18:39:21","05/14/2020 13:31:55","05/10/2020 19:00:40","05/14/2020 13:31:55","Branch or Limb Has Fallen Down","Damaged Tree",,,,,"40.65956","-73.99047","147","3017558","3008980017","Sunset Park West",
"17642141","311-02592651","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Queens","403","25-19","HUMPHREY STREET","25 AVENUE","27 AVENUE",,,"TREE IS LEANING AT LEAST AT A 90 DEGREE ANGLE",,,"TREE INSPECTED 5/28. LEAN IS NATURAL GROWTH PATTERN.","11369","21","13","35","14",,"0091780",,,"E8A2D6FA-3FEF-4510-9252-C6131FDE9C10","05/27/2020 15:58:52","05/28/2020 11:59:21","05/27/2020 16:00:00","05/28/2020 11:59:21","Tree Leaning/Uprooted","Damaged Tree","11369","Business  Business","QUEENS","NY","40.764715","-73.868774","367","4041128","4016520049","East Elmhurst",
"17514171","311-02431115","Hazard","Limb Down - Driveway","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Brooklyn","310","55","88 STREET","NARROWS AVENUE","COLONIAL ROAD",,,"BRANCHES OF TREE HAVE FALLEN INTO PROPERTY AND STREET, BUT REMOVED BRANCHES FROM YARD.",,,"At the time of inspection tree is in fair condition.  Thank you.","11209","43","22","46","11",,"0069446",,,"286A9EA9-F1CB-40EE-9CEA-CC15EE3EB020","05/10/2020 19:52:31","05/11/2020 15:38:03","05/10/2020 20:00:51","05/11/2020 15:38:03","Branch or Limb Has Fallen Down","Damaged Tree",,,,,"40.623705","-74.038585","50","3153594","3060460052","Bay Ridge",
"20699516","311-06227122","Remove Tree","Dead Tree Older Than 2 Years","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","312","1453","50 STREET","14 AVENUE","15 AVENUE",,,"DEAD TREE",,,"A work order has been created to prune the tree. Thank you.","11219","44","17","48","10",,"0054987",,,"561CF061-CF0B-4B20-B8C4-7DCA0BEC63AD","05/11/2021 16:11:06","11/09/2021 15:34:00","05/11/2021 16:11:00","11/09/2021 15:34:00","Planted More Than 2 Years Ago","Dead/Dying Tree",,"Business  Business",,,"40.632447","-73.989343","236","3137792","3056430056","Borough Park",
"17402167",,"Hazard","Hanging Limb from other Branches","Routine","AMPS","Closed","No Action - Insufficient Info","Queens","406","00","00",,,,"Rmv (1) approx 24'L H/L from  tree adj to HBCT over dugout  Tree ID: 5022014",,"Russell Sage Playground",,"Cannot get in plgd to inspect. There is an open w/o  to prune tree once plgd opens.",,,,,,,,,,"65685CAE-EE78-45F7-BFFD-C1A4A610F627",,"05/06/2020 12:39:00","04/25/2020 15:31:00","05/06/2020 12:39:00",,,,"Business  Business",,,,,,,,,
"17467417","311-02385372","Remove Tree","Dead Tree Older Than 2 Years","Routine","3-1-1 Call Center","Closed","No Action - Jurisdiction","Staten Island","501","238","ST JOHNS AVENUE","BEETHOVEN STREET","WAGNER STREET",,"ON SIDE OF LOCATION NOTED. CORNER OF WAGNER STREET, DOWN HILL ON LEFT, ABOUT 20 FT. NEXT TO WHITE PVC FENCING.","DEAD TREE NEEDS TO BE REMOVED. WIRES CONTACTING BRANCHES.",,,"NYC Parks Dept. maintains trees within NYC Parks and street trees in planting strip along curb. Tree appears private.  Email copy of property survey to statenisland.forestry@parks.nyc.gov","10305","49","23","64","11",,"0055737",,,"6D1607F9-1A4A-406F-8F28-27F27B1F1222","05/04/2020 19:00:03","05/04/2020 22:49:00","05/04/2020 19:01:00","05/04/2020 22:49:00","Planted More Than 2 Years Ago","Dead/Dying Tree",,"Business  Business",,,"40.608784","-74.071602","2001","5044337","5030050001","Stapleton-Rosebank",
