"time_period","page","title","visits","page_views","avg_view_time_sec"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/health.page","Health | City of New York","4944","6273","28.5"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-update-property-and-billing-information.page","property-update-property-and-billing-information","4934","6929","38.81"
"Jul-15","http://www.nyc.gov/html/dcas/html/work/summerintern.shtml","DCAS - Work for the City - 2015 NYC Summer Internship Program (SIP)","4913","8802","115.26"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1205/one-shot-deal-short-term-emergency-assistance","One Shot Deal Short Term Emergency Assistance | City of New York","4908","7538","89.45"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/setout-rules-for-residents.page","DSNY -Set Out Rules for Residents","4906","7442","14.05"
"Jul-15","http://www1.nyc.gov/site/finance/benefits/benefits.page","Finance - Benefits","4885","6242","20.49"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/521/when-is-my-garbage-or-recycling-day","When is my garbage or recycling day? | City of New York","4856","6760","32.36"
"Jul-15","http://www1.nyc.gov/site/dca/about/paid-sick-leave-employers.page","paid-sick-leave-employers","4836","8689","84.13"
"Jul-15","http://www.nyc.gov/html/law/html/home/home.shtml","New York City Law Department","4823","6385","42.2"
"Jul-15","http://www1.nyc.gov/site/finance/benefits/property-benefit-forms/benefits-forms-property-owners.page","Property Owner Benefit Forms","4800","7370","152.33000000000001"
"Jul-15","http://www.nyc.gov/html/hra/html/services/snap_applying.shtml","HRA/DSS - Our Services - How to Apply for SNAP Benefits","4793","7157","121.03"
"Jul-15","http://www.nyc.gov/html/tlc/html/about/about.shtml","NYC Taxi & Limousine Commission - About TLC","4792","6407","63.52"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/safe-disposal-events.page","safe-disposal-events","4788","6067","94.47"
"Jul-15","http://www.nyc.gov/html/doh/html/services/hany-food.shtml","Food Protection Course - Classroom Training","4776","6389","138.34"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/3010/new-york-city-personal-income-tax","New York City Personal Income Tax | City of New York","4765","6117","139.75"
"Jul-15","http://www.nyc.gov/html/doh/html/data/data.shtml","Data and Statistics","4759","6908","40.770000000000003"
"Jul-15","http://www1.nyc.gov/site/dca/about/paid-sick-leave-employees.page","paid-sick-leave-employees","4758","6800","56.94"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/vehicle_appointment_insp_request.shtml","NYC Taxi & Limousine Commission - Vehicle Appointment Request","4747","8020","23.73"
"Jul-15","http://www.nyc.gov/html/hhsaccelerator/html/home/home.shtml","HHS Accelerator","4716","6426","192.7"
"Jul-15","http://www1.nyc.gov/nycbusiness/description/food-protection-certificate","Business | City of New York, Food Protection Certificate,food, handling, restaurant, cook","4699","6320","63.08"
"Jul-15","http://www.nyc.gov/html/dob/html/development/forms_online_electrical_appt.shtml","Department of Buildings","4690","8962","239.53"
"Jul-15","http://www.nyc.gov/html/nypd/html/crime_mapping/nyc_crime_map_introduction.shtml","NYPD NYC Crime Map","4672","5860","140.37"
"Jul-15","http://www.nyc.gov/html/sbs/wf1/html/about/about.shtml","Workforce1 - About Workforce1","4669","6269","48.33"
"Jul-15","http://www.nyc.gov/html/dot/html/motorist/parktruck.shtml","NYC DOT - Parking a Truck or Commercial Vehicle","4638","5598","236.15"
"Jul-15","http://www.nyc.gov/html/dcas/html/work/civilservice.shtml","DCAS - Work for the City - The Civil Service System","4634","6030","131.51"
"Jul-15","http://www1.nyc.gov/site/nycha/section-8/where-you-can-rent.page","NYCHA - Where You Can Rent","4633","6615","138.33000000000001"
"Jul-15","http://www.nyc.gov/html/dob/html/safety/ecb_violation.shtml","Department of Buildings","4628","7854","84.7"
"Jul-15","http://www1.nyc.gov/site/idnyc/benefits/veteran-designation.page","veteran-designation","4602","5866","83.02"
"Jul-15","http://www.nyc.gov/html/doh/html/living/immun-clinics.shtml","Vaccines and Immunizations","4599","6406","219.53"
"Jul-15","http://www.nyc.gov/html/dcla/html/funding/cdf.shtml","Funding for Cultural Organizations","4589","6395","254.12"
"Jul-15","http://www.nyc.gov/html/dob/html/safety/safety_main.shtml","Department of Buildings","4583","6631","43.88"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2146/nycha-section-8-or-public-housing-application","NYCHA Section 8 or Public Housing Application | City of New York","4582","6800","80.83"
"Jul-15","http://www.nyc.gov/html/doitt/html/home/home.shtml","NYC Department of Information Technology & Telecommunications","4556","5960","92.92"
"Jul-15","http://www1.nyc.gov/cpui/validateEmail.htm","Email Confirmation Required | NYC Identity Management","4549","10696","75.650000000000006"
"Jul-15","http://www1.nyc.gov/cpui/emailPasswordReset.htm","Password Changed | NYC Identity Management","4549","11560","50.55"
"Jul-15","http://www.nyc.gov/html/cecm/html/office/office.shtml","CECM - Street Activity Permit Office (SAPO)","4539","6379","172.87"
"Jul-15","http://www.nyc.gov/html/dob/html/codes_and_reference_materials/nycecc_main.shtml","Department of Buildings","4523","9243","172.57"
"Jul-15","http://www.nyc.gov/html/nypd/html/towed_vehicles/towed_vehicles.shtml","NYPD - Towed Vehicles","4518","5842","102.91"
"Jul-15","http://www.nyc.gov/html/dcp/html/bytes/applbyte.shtml","BYTES of the BIG APPLE - New York City Department of City Planning","4499","6783","142.38999999999999"
"Jul-15","http://www.nyc.gov/html/doi/html/marshals/list.shtml","NYC Marshals List - Marshals - Department of Investigation","4497","5349","191.5"
"Jul-15","http://www1.nyc.gov/site/hpd/developers/opportunities.page","HPD - Developers - Opportunities","4483","6234","24.54"
"Jul-15","http://www.nyc.gov/html/dot/html/contact/contact-form.shtml","NYC DOT - Contact DOT","4451","5984","123.6"
"Jul-15","http://www.nyc.gov/html/dep/html/customer_assistance/customer_service.shtml","Customer Service","4447","5579","159.19999999999999"
"Jul-15","http://www.nyc.gov/html/nypd/html/careers/cadet_corps.shtml","NYPD - Careers","4443","5363","96.96"
"Jul-15","http://www.nyc.gov/html/tlc/html/faq/faq_pass.shtml","NYC Taxi & Limousine Commission - FAQs - Passenger","4419","4998","195.32"
"Jul-15","http://www.nyc.gov/html/olr/html/health/summary_benefit_coverage.shtml","Office of Labor Relations","4417","12938","137.79"
"Jul-15","http://www.nyc.gov/html/dcas/html/work/examschedule.shtml","DCAS - Work for the City - FY 2013 Examination Schedule","4414","6705","53.88"
"Jul-15","http://www1.nyc.gov/site/finance/vehicles/commercial.page","Commercial Vehicles","4410","5482","33.07"
"Jul-15","http://www1.nyc.gov/site/dsny/about/inside-dsny.page","DSNY - About - Inside DSNY","4397","5962","39.78"
"Jul-15","http://www1.nyc.gov/site/hra/help/child-support-calculator.page","HRA - Child Support Calculator","4389","5208","235"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2920/food-cart-vendor-license-or-permit","Food Cart Vendor License or Permit | City of New York","4389","6015","106.55"
"Jul-15","http://www.nyc.gov/html/tlc/html/news/news.shtml","NYC Taxi & Limousine Commission - TLC News","4383","6327","35.67"
"Jul-15","http://www.nyc.gov/html/dfta/html/benefits/housing.shtml","Department for the Aging - Housing Resources","4378","8332","161.15"
"Jul-15","http://www.nyc.gov/html/dhs/html/rental-assistance/rental-assistance.shtml","DHS - Rental Assistance","4378","6268","55.52"
"Jul-15","http://www.nyc.gov/html/sbs/wf1/html/land/land.shtml","Workforce1 - Land the Job","4358","5283","103.53"
"Jul-15","http://www.nyc.gov/html/dob/html/development/forms_plumbing.shtml","Department of Buildings","4357","6524","137.84"
"Jul-15","http://www1.nyc.gov/site/nycha/section-8/self-service.page","NYCHA - Self-Service Portal","4347","7423","122.43"
"Jul-15","http://www1.nyc.gov/site/finance/sheriff-courts/sheriff-courts.page","Sheriff / Court & Trust Funds","4347","5309","34.14"
"Jul-15","http://www.nyc.gov/html/nycwaterboard/html/home/home.shtml","NYC Water Board","4347","5266","30.54"
"Jul-15","http://www1.nyc.gov/site/nycha/section-8/voucher-payment-standards-vps-utility-allowance-schedule.page","NYCHA - Voucher Payment Standards VPS Utility Allowance Schedule","4341","5567","104.36"
"Jul-15","http://www.nyc.gov/html/dcp/html/zone/zonehis2.shtml","NYC Zoning - Zoning Districts","4339","6915","29.85"
"Jul-15","http://www.nyc.gov/html/nypd/html/careers/auxiliary_police.shtml","NYPD - Careers","4335","5532","165.08"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/special-waste-drop-off-sites.page","special-waste-drop-off-sites","4332","5318","127.29"
"Jul-15","http://www.nyc.gov/html/nypd/html/faq/faq_police.shtml","NYPD - Frequently Asked Questions","4319","5029","143.88"
"Sep-15","http://www1.nyc.gov/site/olr/mbf/mbfhome.page","mbfhome","6183","8721","66.84"
"Jul-15","http://www1.nyc.gov/site/finance/benefits/vehicles-manhattan-resident-parking-tax-exemption.page","Manhattan Resident Parking Tax Exemption","4319","5321","38.65"
"Jul-15","http://www.nyc.gov/html/records/html/archives/archives.shtml","Department of Records - Municipal Archives","4314","6317","42"
"Jul-15","http://www.nyc.gov/html/sbs/nycbiz/html/home/home.shtml","NYC Business Solutions - Helping New York City Businesses Start, Operate, and Expand","4302","5530","102.54"
"Jul-15","http://www.nyc.gov/html/oem/html/get_prepared/ready_kids.shtml","OEM - Get Prepared - Kids","4279","4439","80.98"
"Jul-15","http://www.nyc.gov/html/fdny/html/firecode/index.shtml","Fire Code","4278","6551","84.43"
"Jul-15","http://www1.nyc.gov/site/dca/businesses/license-checklist-general-vendor.page","license-checklist-general-vendor","4274","5966","198.4"
"Jul-15","http://www1.nyc.gov/site/finance/about/contact-us-by-email.page","Contact Us - Online","4271","6775","40.57"
"Jul-15","http://www.nyc.gov/html/dep/html/noise/index.shtml","Noise Codes & Complaints","4270","4940","185.29"
"Jul-15","http://www.nyc.gov/html/doh/html/services/health-academy.shtml","Health Academy","4269","6068","54.8"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-recording-documents.page","property-recording-documents","4255","5501","39.369999999999997"
"Jul-15","http://www.nyc.gov/html/fdny/html/after_fire/fire_records.shtml","FDNY","4251","6392","125.15"
"Jul-15","http://www.nyc.gov/html/nypd/html/record_inquiries/public_inquiry.shtml","NYPD - Record Inquiries","4238","5228","138.93"
"Jul-15","http://www.nyc.gov/html/dcp/html/zone/zonedex.shtml","Zoning Maps - New York City Department of City Planning","4229","9256","99.37"
"Jul-15","http://www.nyc.gov/html/doh/html/environmental/wnv-spray.shtml","West Nile Virus Spraying Events","4221","5682","176.71"
"Jul-15","http://www.nyc.gov/html/stuffex/html/donate/where_to_donate.shtml","NYC Stuff Exchange - Where to Donate","4217","5677","33.57"
"Jul-15","http://www.nyc.gov/html/ocdv/html/help/fjc.shtml","Mayor's Office to Combat Domestic Violence - Get Help - NYC Family Justice Centers","4215","5645","302.55"
"Jul-15","http://www.nyc.gov/html/dot/html/pedestrians/pedestrians.shtml","NYC DOT - Pedestrians","4212","5215","41.04"
"Jul-15","http://www.nyc.gov/html/tlc/html/passenger/shl_passenger.shtml","NYC Taxi & Limousine Commission - Boro Taxis","4209","5668","129.25"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/476/how-do-i-throw-out-a-mattress","How do I throw out a mattress? | City of New York","4187","5661","44.12"
"Jul-15","http://www.nyc.gov/html/doh/html/mental/mental.shtml","Mental and Behavioral Health","4186","5788","53.38"
"Jul-15","http://www.nyc.gov/html/dhs/html/prevention/homebase.shtml","DHS - Prevention - Homebase","4186","6413","129.37"
"Jul-15","http://www.nyc.gov/html/nypd/html/careers/nypd_application_forms.shtml","NYPD - Application Forms","4180","5265","17.98"
"Jul-15","http://www.nyc.gov/html/dot/html/infrastructure/infrastructure.shtml","NYC DOT - Infrastructure","4180","5526","40.049999999999997"
"Jul-15","http://www1.nyc.gov/site/hpd/about/contact-us.page","HPD - About - Contact Us","4173","5560","144.94"
"Jul-15","http://www.nyc.gov/html/dot/html/motorist/traffic_rules.shtml","NYC DOT - Highway & Traffic Rules","4159","5774","107.26"
"Jul-15","http://www1.nyc.gov/site/nycha/about/developments/brooklyn.page","NYCHA - Brooklyn","4142","9622","87.72"
"Jul-15","http://www.nyc.gov/html/fdny/html/community/ff_app_process_080106.shtml","Firefighter Application Process","4140","5691","64.42"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1076/arrest-warrants","Arrest Warrants | City of New York","4102","6440","90.4"
"Jul-15","http://www.nyc.gov/html/sbs/nycbiz/html/summary/courses.shtml","NYC Business Solutions - Business Courses - Business Courses and Workshops","4095","5788","111.4"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2011/mattress-or-box-spring-disposal","Mattress or Box Spring Disposal | City of New York","4085","5882","58.83"
"Jul-15","http://www.nyc.gov/html/dob/html/development/forms_technical.shtml","Department of Buildings","4076","6899","257.02999999999997"
"Jul-15","http://www.nyc.gov/html/nypd/html/analysis_and_planning/reports.shtml","NYPD Reports","4072","5208","73.790000000000006"
"Jul-15","http://www1.nyc.gov/site/finance/vehicles/services-auctions.page","Vehicle Auctions","4063","5868","97.12"
"Jul-15","http://www1.nyc.gov/site/nycha/about/developments/manhattan.page","NYCHA - Manhattan","4059","11333","81.28"
"Jul-15","http://www1.nyc.gov/site/dsny/contact/complaints.page","Complaints","4040","6579","31.79"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-refunds-and-credits.page","property-refunds-and-credits","4032","6346","41.68"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-lien-sales.page","NYC Property Tax Lien Sale","3999","5140","232.97"
"Jul-15","http://www.nyc.gov/html/dot/html/motorist/meterpark.shtml","NYC DOT - Parking at a Meter","3998","4898","97.51"
"Jul-15","http://www.nyc.gov/html/nypd/html/home/employees.shtml","NYPD - Employees","3996","5133","69.62"
"Jul-15","http://www1.nyc.gov/booker/service__TOKEN_SURLS__20150212-D165FF58-B2CD-11E4-8A03-FB0DA7CF6033__TOKEN_SURLE__","311 Booker: Other Complaints","3991","5190","20.84"
"Jul-15","http://www1.nyc.gov/site/finance/vehicles/dispute-person.page","Request an In-Person Hearing","3986","5911","63.11"
"Jul-15","http://www.nyc.gov/html/hra/html/services/cash.shtml","HRA/DSS - Our Services - Cash Assistance","3985","5747","113.02"
"Jul-15","http://www.nyc.gov/html/dfta/html/services/services.shtml","Department for the Aging - Senior Services and Programs","3984","5759","46.98"
"Jul-15","http://www.nyc.gov/html/nypd/html/faq/faq.shtml","NYPD - Frequently Asked Questions","3972","5292","41.18"
"Jul-15","http://www.nyc.gov/html/tlc/html/faq/faq_driver_new.shtml","NYC Taxi & Limousine Commission - FAQs - Driver - New Driver","3971","5333","213.54"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/339/how-do-i-apply-for-the-one-shot-deal-to-avoid-eviction","How do I apply for the One Shot Deal to avoid eviction? | City of New York","3961","7153","53.43"
"Jul-15","http://www.nyc.gov/html/dot/html/motorist/truckrouting.shtml","NYC DOT - Truck Routing","3946","5540","69.739999999999995"
"Jul-15","http://www.nyc.gov/html/fdny/html/community/ff_exam_info_080106.shtml","Firefighter Eligibility Requirements","3906","6235","40.909999999999997"
"Jul-15","http://www1.nyc.gov/office-of-the-mayor/news/016-15/de-blasio-administration-bans-single-use-styrofoam-products-new-york-city-beginning-july-1-2015","De Blasio Administration Bans Single-Use Styrofoam Products in New York City Beginning July 1, 2015 | City of New York","3896","4139","290.72000000000003"
"Jul-15","http://www.nyc.gov/html/dep/html/customer_assistance/index.shtml","Customer Assistance Programs","3874","4948","42.61"
"Jul-15","http://www.nyc.gov/html/dof/html/contact/phone.shtml","Finance - Contact Finance - Telephone Numbers","3862","6142","119.78"
"Jul-15","http://www.nyc.gov/html/sbs/wf1/html/develop/Generic_Confirmation.shtml","Event Response Page","3843","4350","308.33999999999997"
"Jul-15","http://www1.nyc.gov/site/hra/about/about-hra.page","HRA - About HRA","3836","5395","44.02"
"Jul-15","http://www.nyc.gov/html/doc/html/visit-an-inmate/visit-inmate-schedule-august-2015.shtml","City of New York Department of Correction","3810","4525","111.12"
"Jul-15","http://www.nyc.gov/html/nypd/html/careers/civilian_application_process.shtml","NYPD - Civillian Application Forms","3808","4952","207.53"
"Jul-15","http://www.nyc.gov/html/olr/html/contact/contact_us.shtml","Office of Labor Relations","3807","4640","183.9"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/public-safety.page","Public Safety | City of New York","3798","5090","23.3"
"Jul-15","http://www.nyc.gov/html/doh/html/environmental/pigeons.shtml","Pigeon-Related Diseases","3785","4140","267.67"
"Jul-15","http://www.nyc.gov/html/oem/html/hazards/heat_cooling.shtml","NYC Office of Emergency Management - Extreme Heat: Public Safety","3772","5099","126.63"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/curbside-setout-for-residents.page","curbside-setout-for-residents","3770","4685","96.1"
"Jul-15","http://www.nyc.gov/html/nypd/html/missing_persons/missing_persons.shtml","NYPD - Crime Prevention","3766","10225","17.649999999999999"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/shl.shtml","NYC Taxi & Limousine Commission - Street Hail Livery","3753","6113","108.26"
"Jul-15","http://www.nyc.gov/html/olr/html/health/rate_chart.shtml","Office of Labor Relations","3749","7592","99.32"
"Jul-15","http://www1.nyc.gov/site/hra/help/adult-protective-services.page","HRA - Adult Protective Services","3744","5080","149.41"
"Jul-15","http://www.nyc.gov/html/dob/html/codes_and_reference_materials/statistics.shtml","Department of Buildings","3720","5295","116.44"
"Jul-15","http://www.nyc.gov/html/dot/html/contact/customer-service.shtml","NYC DOT - Customer Service","3717","5503","108.12"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/water_bill.html","NYCServ - Water Charges","3713","4695","252.06"
"Jul-15","http://www.nyc.gov/html/doi/html/fingerprint/fingerprint.shtml","Fingerprint Unit - Department of Investigation","3673","5016","225.36"
"Jul-15","http://www1.nyc.gov/site/dca/about/paid-sick-leave-what-employers-need-to-know.page","paid-sick-leave-what-employers-need-to-know","3652","4723","163.38999999999999"
"Jul-15","http://www1.nyc.gov/nyc-resources/nyc-maps.page","NYC Maps | City of New York","3648","4984","110.28"
"Jul-15","http://www.nyc.gov/html/doc/html/visit-an-inmate/deliver-permissible-items.shtml","City of New York Department of Correction","3648","4522","186.38"
"Jul-15","http://www.nyc.gov/html/ddc/html/employment/recruit.shtml","Employment - Department of Design and Construction","3647","4418","215.63"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/organics-collection-and-drop-off-for-residents.page","DSNY - Organics Collection & Drop-off for Residents","3643","5150","38.94"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/fhv_veh_owners.shtml","NYC Taxi & Limousine Commission - Vehicle Owners","3632","6215","134.96"
"Jul-15","http://www1.nyc.gov/site/dsny/streets-and-sidewalks/cleaning.page","DSNY - Cleaning","3629","4944","25.46"
"Jul-15","http://www.nyc.gov/html/doh/html/environmental/beach.shtml","NYC Area Beaches","3625","4930","159.38"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/veh_fhv_appointment_request_form.shtml","NYC Taxi & Limousine Commission - Vehicle Appointment Request","3621","7535","315.5"
"Jul-15","http://www1.nyc.gov/site/nycha/residents/programs.page","NYCHA - Programs","3614","5021","31.12"
"Jul-15","http://www.nyc.gov/html/dcla/html/funding/funding.shtml","Funding for Cultural Organizations - NYC Department of Cultural Affairs","3614","4592","26.45"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/3944/medicaid","Medicaid | City of New York","3607","5358","80.13"
"Jul-15","http://home2.nyc.gov/html/dob/html/development/licensing_main.shtml","Department of Buildings","3604","5618","84.17"
"Jul-15","http://www.nyc.gov/html/dot/html/bicyclists/bicyclists.shtml","NYC DOT - Bicyclists","3597","4846","57.01"
"Jul-15","http://www.nyc.gov/html/dob/html/development/permits_howto.shtml","Department of Buildings - How to Get a Permit","3594","5028","118.62"
"Jul-15","http://www.nyc.gov/html/cchr/html/home/home.shtml","New York City Commission on Human Rights","3568","5357","65.78"
"Jul-15","http://www1.nyc.gov/office-of-the-mayor/bio.page","Office of the Mayor | Mayor's Bio | City of New York","3567","4419","72.48"
"Jul-15","http://www1.nyc.gov/site/dca/consumers/check-license.page","DCA - Consumers - Check License","3556","6563","96.88"
"Jul-15","http://www.nyc.gov/html/dob/html/development/op-98_form.shtml","Department of Buildings","3555","6007","369.97"
"Jul-15","http://www.nyc.gov/html/dob/html/development/find.shtml","Department of Buildings","3554","5474","167.59"
"Jul-15","http://www.nyc.gov/html/dcas/html/work/examkeys.shtml","DCAS - Work for the City - Civil Service Examination Answer Keys","3551","6315","50.53"
"Jul-15","http://www.nyc.gov/html/nypd/html/careers/applicant_training.shtml","NYPD - Application Process","3547","4088","135.57"
"Jul-15","http://www1.nyc.gov/site/hpd/renters/what-to-expect.page","HPD - Renters - Find Housing - What to Expect","3507","4125","126.52"
"Jul-15","http://www.nyc.gov/html/dot/html/ferrybus/ferrybus.shtml","NYC DOT - Ferries & Buses","3499","4462","38.880000000000003"
"Jul-15","http://www.nyc.gov/html/doh/html/environmental/beaches-before-you-go.shtml","Receive NYC Beach Updates","3496","3879","206.02"
"Jul-15","http://www1.nyc.gov/nycbusiness/startabusiness/default","Business | City of New York, Start a Business | NYC Business","3494","4242","72.069999999999993"
"Jul-15","http://www.nyc.gov/html/acs/html/child_care/child_care.shtml","Child Care & Head Start","3477","4758","49.95"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/man_parking_tax.html","Manhattan Parking Tax Exemption Online System","3474","3845","291.11"
"Jul-15","http://www.nyc.gov/html/dep/html/water_and_sewer_bills/paperless_billing.shtml","Sign Up for eBilling Today","3466","4598","136.27000000000001"
"Jul-15","http://www.nyc.gov/html/dob/html/development/boilers_closing_outstanding_violations.shtml","Department of Buildings","3465","4448","250.76"
"Jul-15","http://www1.nyc.gov/site/hpd/owners/homeowner-hdfc.page","HPD - Owners - Homeowner - HDFC","3428","4313","84.41"
"Jul-15","http://www.nyc.gov/html/dob/html/codes_and_reference_materials/rules.shtml","Department of Buildings","3417","5604","162.18"
"Jul-15","http://www1.nyc.gov/site/hpd/owners/compliance-clear-violations.page","HPD - Owners - Compliance - Clear Violations","3398","5736","115.41"
"Jul-15","http://www.nyc.gov/html/film/html/permits/permits.shtml","Made in NY - Mayor's Office of Film, Theatre & Broadcasting - About","3393","4606","54.99"
"Jul-15","http://www.nyc.gov/html/hra/html/contact/contact.shtml",,"3378","4447","118.06"
"Jul-15","http://www1.nyc.gov/jobs/internships.page","Jobs | Internships and Seasonal Opportunities | City of New York","3373","4924","94.32"
"Jul-15","http://www.nyc.gov/html/doh/html/hcp/providers.shtml","Information and Resources for Providers","3364","4651","67.790000000000006"
"Jul-15","http://www.nyc.gov/html/fdny/html/units/index.shtml","FDNY - Units","3361","5215","36.4"
"Jul-15","http://www1.nyc.gov/site/dca/about/paid-sick-leave-what-employees-need-to-know.page","paid-sick-leave-what-employees-need-to-know","3349","4111","169.19"
"Jul-15","http://www1.nyc.gov/site/dca/businesses/licenses-renew.page","DCA - Businesses - Licenses - Renew","3345","7094","163.98"
"Jul-15","http://www.nyc.gov/html/prob/html/home/home.shtml","New York City Department of Probation","3333","4678","78.44"
"Jul-15","http://www.nyc.gov/html/film/html/jobs_training/jobs_training.shtml","Made in NY - Mayor's Office of Film, Theatre & Broadcasting - About","3332","5204","49.75"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/tax-professionals-business-tax-e-file.page","Tax Professionals & Business Tax e-File (BTeF)","3330","4334","34.770000000000003"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/business-forms/business-forms.page","Business & Excise Tax Forms","3324","4797","34.01"
"Jul-15","http://www1.nyc.gov/apps/311missedcollection/form.htm","NYC.gov - 311 Service Request Create","3322","20207","74.349999999999994"
"Jul-15","http://www.nyc.gov/html/dot/html/about/current-projects.shtml","NYC DOT - Current Projects","3313","5389","149.15"
"Jul-15","http://www.nyc.gov/html/stuffex/html/donate/zipcode.shtml","NYC Stuff Exchange - Zip Code Search - Where to Donate","3290","5263","107.4"
"Jul-15","http://www.nyc.gov/html/acs/html/become_parent/become_parent.shtml","Become a Foster or Adoptive Parent","3283","4367","87.21"
"Jul-15","http://www1.nyc.gov/site/dsny/resources/initiatives.page","Initiatives","3281","4435","30.55"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/digitaxmaps.html","Digital Tax Maps","3281","3780","349.46"
"Jul-15","http://www.nyc.gov/html/dot/html/infrastructure/bridges.shtml","NYC DOT - Bridges","3272","4627","65.11"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1086/arrested-person-location","Arrested Person Location | City of New York","3267","7127","38.799999999999997"
"Jul-15","http://www.nyc.gov/html/dep/html/forms_and_permits/index.shtml","DEP - Forms","3262","4650","35.39"
"Jul-15","http://www.nyc.gov/html/dob/html/homeowners_and_tenants/hiring_a_professional.shtml","Department of Buildings","3252","5118","145.97999999999999"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2807/become-a-school-safety-agent","Become a School Safety Agent | City of New York","3217","5460","31.3"
"Apr-16","http://www1.nyc.gov/favicon.ico","NYC","7","10","125.14"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2324/red-light-cameras","Red Light Cameras | City of New York","3212","4702","60.79"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1854/homebase-program-to-prevent-homelessness","HomeBase Program to Prevent Homelessness | City of New York","3205","4773","89.13"
"Jul-15","http://www1.nyc.gov/site/finance/vehicles/services-redeem-a-towed-vehicle.page","Redeem a Towed Vehicle","3199","3836","102.49"
"Jul-15","http://www1.nyc.gov/site/dsny/resources/initiatives/e-cyclenyc.page","e-cycleNYC","3184","4364","113.67"
"Jul-15","http://www.nyc.gov/html/dob/html/bis/cofo1form.shtml","NYC Department of Buildings - C of O Questions Form","3172","3905","211.88"
"Jul-15","http://www1.nyc.gov/home/terms-of-use.page","Terms of Use | City of New York","3168","3482","159.72999999999999"
"Jul-15","http://www1.nyc.gov/site/hpd/developers/rfp-rfq-rfo.page","HPD - Developer - Opportunities - Request for Proposals/Qualifications/Offers","3157","4919","55.23"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/environment.page","Environment | City of New York","3149","4052","25"
"Jul-15","http://www.nyc.gov/html/acs/html/about/about.shtml","About ACS","3134","4157","65.680000000000007"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/appliances.page","appliances","3129","4182","87.86"
"Jul-15","http://www.nyc.gov/html/film/html/jobs_training/pa_training.shtml","Made in NY - Mayor's Office of Film, Theatre & Broadcasting - About","3122","3966","141.47999999999999"
"Jul-15","http://www.nyc.gov/html/doitt/html/jobs/jobs.shtml","DoITT - Job Opportunities","3120","7116","112.17"
"Jul-15","http://www1.nyc.gov/site/finance/about/contact-us-by-visit.page","contact-us-by-visit In-Person","3119","4550","20.36"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/581/what-are-parking-regulations-in-a-school-zone","What are parking regulations in a school zone? | City of New York","3119","3468","124.88"
"Jul-15","http://www1.nyc.gov/site/finance/vehicles/dispute-appeal-hearing.page","Appeal a Hearing Decision","3117","4097","57.36"
"Jul-15","http://www.nyc.gov/html/cau/html/cb/cb.shtml","CAU - Find Your Community Board","3115","4604","51.57"
"Jul-15","http://www.nyc.gov/html/records/html/photos/photos.shtml","Department of Records - NYC Building Photos","3108","4733","80.09"
"Jul-15","http://www.nyc.gov/html/fdny/html/general/phonenum.shtml","FDNY - Important Phone Numbers","3097","3748","168.5"
"Jul-15","http://www.nyc.gov/html/olr/html/collective_bargaining/collective_bargaining_home.shtml","Office of Labor Relations","3096","6086","104"
"Jul-15","http://www.nyc.gov/html/opa/html/transportation_benefits/tranportation_benefits.shtml","Office of Payroll Administration","3087","4200","126.48"
