"property_id","year_ending","generation_date","account_id","property_id_1","property_name","parent_property_id","parent_property_name","nyc_borough_block_and_lot","nyc_building_identification","address_1","address_2","city","county","postcode","primary_property_type_self","primary_property_type","national_median_reference","list_of_all_property_use","largest_property_use_type","largest_property_use_type_1","_2nd_largest_property_use","_2nd_largest_property_use_1","_3rd_largest_property_use","_3rd_largest_property_use_1","year_built","number_of_buildings","occupancy","metered_areas_energy","metered_areas_water","energy_star_score","energy_star_certification","energy_star_certification_1","energy_star_certification_2","site_eui_kbtu_ft","weather_normalized_site_eui","national_median_site_eui","difference_from_national","site_energy_use_kbtu","weather_normalized_site_energy","national_median_site_energy","weather_normalized_site","weather_normalized_site_1","source_eui_kbtu_ft","weather_normalized_source","national_median_source_eui","difference_from_national_1","source_energy_use_adjusted","source_energy_use_kbtu","weather_normalized_source_1","national_median_source_energy","fuel_oil_1_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_5_6_use_kbtu","diesel_2_use_kbtu","kerosene_use_kbtu","propane_use_kbtu","district_steam_use_kbtu","district_hot_water_use_kbtu","district_chilled_water_use","natural_gas_use_kbtu","weather_normalized_site_2","electricity_use_grid_purchase","electricity_use_grid_purchase_1","weather_normalized_site_3","electricity_use_grid_purchase_2","electricity_use_generated","electricity_use_generated_1","electricity_use_generated_2","annual_maximum_demand_kw","annual_maximum_demand_mm","annual_maximum_demand_meter","green_power_onsite_kwh","green_power_offsite_kwh","avoided_emissions_onsite","avoided_emissions_offsite","total_ghg_emissions_metric","direct_ghg_emissions_metric","indirect_ghg_emissions_metric","national_median_total_ghg","estimated_data_flag","estimated_data_flag_natural","estimated_data_flag_fuel","estimated_data_flag_fuel_1","estimated_data_flag_fuel_2","estimated_data_flag_district","egrid_output_emissions_rate","net_emissions_metric_tons","percent_of_electricity_that","percent_of_recs_retained","percent_of_total_electricity","costar_property_id","leed_us_project_id","ambulatory_surgical_center","automobile_dealership_gross","bank_branch_gross_floor_area","bank_branch_number_of","college_university_gross","college_university_number","convention_center_gross_floor","courthouse_gross_floor_area","data_center_gross_floor_area","data_center_pdu_input_meter","data_center_pdu_output_meter","data_center_it_equipment","data_center_it_site_energy","data_center_it_source_energy","data_center_pue","data_center_national_median","data_center_ups_output_meter","data_center_cooling_equipment","data_center_it_energy","data_center_ups_system","distribution_center_gross","enclosed_mall_gross_floor","energy_power_station_gross","financial_office_gross_floor","financial_office_number_of","financial_office_number_of_1","financial_office_weekly","fitness_center_health_club","food_sales_gross_floor_area","food_service_gross_floor","hospital_general_medical","hospital_general_medical_1","hospital_general_medical_2","hospital_general_medical_3","hospital_general_medical_4","hospital_general_medical_5","hospital_general_medical_6","hospital_general_medical_7","hospital_general_medical_8","hospital_general_medical_9","hospital_general_medical_10","hospital_general_medical_11","hospital_general_medical_12","medical_office_gross_floor","medical_office_number_of","medical_office_number_of_1","medical_office_percent_that","medical_office_percent_that_1","medical_office_weekly","outpatient_rehabilitation","urgent_care_clinic_other","k_12_school_gross_floor_area","laboratory_gross_floor_area","mailing_center_post_office","manufacturing_industrial","movie_theater_gross_floor","multifamily_housing_gross","multifamily_housing_government","multifamily_housing_number","multifamily_housing_number_1","multifamily_housing_number_2","multifamily_housing_total","multifamily_housing_percent","multifamily_housing_percent_1","multifamily_housing_resident","multifamily_housing_number_3","multifamily_housing_total_1","multifamily_housing_number_4","multifamily_housing_number_5","multifamily_housing_number_6","multifamily_housing_number_7","other_computer_density_number","office_gross_floor_area_ft","office_number_of_computers","office_number_of_workers","office_percent_that_can_be","office_percent_that_can_be_1","office_weekly_operating_hours","office_worker_density_number","museum_gross_floor_area_ft","non_refrigerated_warehouse","other_gross_floor_area_ft","other_weekly_operating_hours","other_number_of_computers","other_number_of_workers_on","performing_arts_gross_floor","pre_school_daycare_gross","supermarket_grocery_gross","refrigerated_warehouse_gross","repair_services_vehicle_shoe","residence_hall_dormitory","restaurant_gross_floor_area","self_storage_facility_gross","senior_care_community_gross","social_meeting_hall_gross","wholesale_club_supercenter","worship_facility_gross_floor","retail_store_gross_floor","restaurant_worker_density","restaurant_weekly_operating","retail_store_walk_in","retail_store_percent_that","retail_store_open_or_closed","retail_store_number_of_walk","retail_store_number_of_open","parking_gross_floor_area","parking_open_parking_lot","hotel_gross_floor_area_ft","hotel_gym_fitness_center","hotel_room_density_number","hotel_worker_density_number","hotel_percent_that_can_be","estimated_data_flag_1","alert_data_center_issue_with","alert_gross_floor_area_is","alert_energy_meter_has_single","alert_energy_meter_has","alert_energy_meter_has_gaps","alert_energy_meter_has_less","alert_energy_no_meters","alert_property_has_no_uses","data_quality_checker_run","data_quality_checker_date","default_values","estimated_values_energy","temporary_values","estimated_values_water","property_gfa_self_reported","property_gfa_calculated","property_gfa_calculated_1","property_gfa_calculated_2","water_current_date","water_use_all_water_sources","indoor_water_use_all_water","indoor_water_use_intensity","outdoor_water_use_all_water","municipally_supplied_potable","municipally_supplied_potable_1","water_use_intensity_all_water","municipally_supplied_potable_2","water_score_multifamily_only","irrigated_area_ft","third_party_certification","third_party_certification_1","third_party_certification_2","supermarket_grocery_open","convenience_store_with_gas","convenience_store_with_gas_1","financial_office_computer","senior_care_community_living","last_modified_date_property","last_modified_date_electric","last_modified_date_gas_meters","last_modified_date_non","last_modified_date_water","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"6292387","2017-12-31T00:00:00.000","2018-04-12T00:00:00.000","46448","6292387","THOR - 545 Madison Avenue",,,"1-01290-0052","1035758","545 Madison Avenue",,"New York",,"10022","Office","Office","CBECS - Office & Bank/Financial","Office","Office","141005",,,,,"1956","1","95",,,,,,"No",,,"67.3",,,,"9494524.7",,,,,"148.1",,,,,"20875831.1",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","693.1",,,,,,,"88.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141005","282.01","324.31","100","100","65","2.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Unable to Check (not enough data)","Unable to Check (not enough data)","Unable to Check (not enough data)","Unable to Check (not enough data)","Ok","Ok","No",,"Yes","Unable to Check (not enough data)","No","Unable to Check (not enough data)","141005","141005","141005",,,,,,,,,,,,,,,,,,,,,,,,,,"MANHATTAN","40.760798","-73.973104","105","4","102","Midtown-Midtown South"
"2809344","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","37675","2809344","Weiss Realty - 3120 Buhre Avenue",,,"2-04177-0007","2046290","3120 Buhre Avenue",,"Bronx",,"10461","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","75600",,,,,"1925","1","100","Whole Building","Whole Building","99",,,"No","64.5","70.4","122.5","-47.4","4874683.3","5320430.6","9259667.3",,"0.7","67.7","73.9","128.6","-47.4","5118417.4","5118417.4","5586452.2","9722650.2",,,,,,,,,,,"4874683.3","53204.3",,,,,,,,,,,,,,,"258.9","258.9","0","491.8",,"No",,,,,"88.7","258.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75600",,"105.84","0","10","75","0","100",,"1.4","0.99206","0","0","75","0.99206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","75600","75600","75600",,"2017-12-31T00:00:00.000","3854","3854","50.98",,,"3854","50.98",,,,,,,,,,,,"04/03/2018 01:25 PM EDT",,"04/03/2018 01:25 PM EDT",,"02/13/2018 12:23 PM EST","BRONX","40.848204","-73.829064","210","13","26602","Pelham Bay-Country Club-City Island"
"2809354","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","37675","2809354","Weiss Realty - 2900 St. Theresa Ave.",,,"2-04194-0025","2046584","2900 St. Theresa Avenue",,"Bronx",,"10461","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","51317",,,,,"1925","1","100","Whole Building","Whole Building","72",,,"No","105.8","114.7","123.6","-14.4","5428574","5885253.5","6342284.5",,"1.1","111.1","120.4","129.8","-14.4","5700002.7","5700002.7","6179516.2","6659398.4",,,,,,,,,,,"5428574","58852.5",,,,,,,,,,,,,,,"288.3","288.3","0","336.9",,"No",,,,,"88.7","288.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51317",,"71.84","0","7","54","0","100",,"1.4","1.05228","0","0","54","1.05228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","51317","51317","51317",,"2015-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"04/03/2018 01:25 PM EDT",,"04/03/2018 01:25 PM EDT",,,"BRONX","40.849372","-73.832075","210","13","26601","Pelham Bay-Country Club-City Island"
"2809370","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","37675","2809370","Weiss Realty - 1820 Loring Place",,,"2-02879-0053","2009061","1820 Loring Place",,"Bronx",,"10453","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","90618",,,,,"1933","1","100","Whole Building","Whole Building","96",,,"No","76.3","82.9","120.8","-36.8","6916137.9","7516750.6","10946016.4",,"0.8","80.1","87.1","126.8","-36.8","7261944.8","7261944.8","7892588.1","11493316.7",,,,,,,,,,,"6916137.9","75167.5",,,,,,,,,,,,,,,"367.3","367.3","0","581.4",,"No",,,,,"88.7","367.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90618",,"126.87","40","11","73","0","100",,"1.4","0.80558","0","0","73","0.80558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","90618","90618","90618",,"2017-12-31T00:00:00.000","7726.4","7726.4","85.26",,,"7726.4","85.26",,,,,,,,,,,,"04/04/2018 09:06 AM EDT","04/04/2018 09:04 AM EDT","04/04/2018 09:06 AM EDT",,"02/13/2018 11:55 AM EST","BRONX","40.852496","-73.915918","205","14","24501","University Heights-Morris Heights"
"2809382","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","37675","2809382","Weiss Realty - 2320 Grand Concourse",,,"2-03159-0007","2013735","2320 Grand Concourse",,"Bronx",,"10458","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Retail Store","Multifamily Housing","75415","Retail Store","3150",,,"1938","1","100","Whole Building","Whole Building",,,,"No","62","67","121.8","-49.1","4869260.4","5262822.5","9572224.5",,"0.7","65.1","70.3","127.9","-49.1",,"5112723.4","5525963.6","10050835.2",,,,,,,,,,,"4869260.4","52628.2",,,,,,,,,,,,,,,"258.6","258.6","0","508.4",,"No",,,,,"88.7","258.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75415",,"105.58","0","6","65","0","100",,"1.4","0.8619","0","0","65","0.8619",,,,,,,,,,,,,,,,,,,,,,,,,,,"3150",,,"0","0","0","0","0",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","78565","78565","78565",,"2017-12-31T00:00:00.000","6199.5","6199.5","78.91",,,"6199.5","78.91",,,,,,,,,,,,"04/04/2018 09:22 AM EDT","04/04/2018 09:22 AM EDT","04/04/2018 09:22 AM EDT",,"02/13/2018 12:04 PM EST","BRONX","40.857973","-73.899618","205","15","38301","Fordham South"
"2809385","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","37675","2809385","Weiss Realty - 4250 Van Cortlandt Park",,,"2-03363-0001","2018704","4250 Van Cortlandt Park E",,"Bronx",,"10470","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","61634",,,,,"1941","1","100","Whole Building","Whole Building","100",,,"No","43.9","48.6","121.2","-63.8","2706846.7","2998317.6","7469600",,"0.5","46.1","51.1","127.3","-63.8","2842189","2842189","3148233.5","7843079.7",,,,,,,,,,,"2706846.7","29983.2",,,,,,,,,,,,,,,"143.8","143.8","0","396.7",,"No",,,,,"88.7","143.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61634",,"86.29","0","4","55","0","100",,"1.4","0.89236","0","0","55","0.89236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","61634","61634","61634",,"2017-12-31T00:00:00.000","1282.1","1282.1","20.8",,,"1282.1","20.8",,,,,,,,,,,,"04/03/2018 01:25 PM EDT",,"04/03/2018 01:25 PM EDT",,"02/13/2018 12:01 PM EST","BRONX","40.896533","-73.876638","212","11","44901","Woodlawn-Wakefield"
"2809389","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","37675","2809389","Weiss Realty - 2704 Wallace Ave.",,,"2-04512-0001","2053702","2704 Wallace Avenue",,"Bronx",,"10467","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Retail Store","Multifamily Housing","54000","Retail Store","1500",,,"1933","1","100","Whole Building","Whole Building",,,,"No","90","95.6","121.8","-26.1","4997493.8","5304456","6762024.6",,"1","94.5","100.4","127.9","-26.1",,"5247368.5","5569678.8","7100125.4",,,,,,,,,,,"4997493.8","53044.6",,,,,,,,,,,,,,,"265.4","265.4","0","359.2",,"No",,,,,"88.7","265.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54000",,"75.6","0","7","54","0","100",,"1.4","1","0","0","54","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1500",,,"0","0","0","0","0",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","55500","55500","55500",,"2014-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"04/04/2018 09:34 AM EDT","04/04/2018 09:26 AM EDT","04/04/2018 09:34 AM EDT",,,"BRONX","40.865875","-73.864439","211","13","340","Bronxdale"
"2809402","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","37675","2809402","Weiss Realty - 2707 Barnes Avenue",,,"2-04512-0060","2053739","2707 Barnes Avenue",,"Bronx",,"10467","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Retail Store","Multifamily Housing","54000","Retail Store","1500",,,"1933","1","100","Whole Building","Whole Building",,,,"No","80","84.9","121.8","-34.3","4442378.7","4711205","6762024.6",,"0.8","84","89.1","127.9","-34.3",,"4664497.6","4946765.3","7100125.4",,,,,,,,,,,"4442378.7","47112.1",,,,,,,,,,,,,,,"236","236","0","359.2",,"No",,,,,"88.7","236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54000",,"75.6","0","3","54","0","100",,"1.4","1","0","0","54","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1500",,,"0","0","0","0","0",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","55500","55500","55500",,"2014-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"04/04/2018 09:56 AM EDT","04/04/2018 09:37 AM EDT","04/04/2018 09:56 AM EDT",,,"BRONX","40.865904","-73.86352","211","13","340","Bronxdale"
"4062644","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","61596","4062644","New York College of Podiatric Medicine and Foot Center of New York",,,"1017490024","1081382","53 East 124th Street",,"New York",,"10035","College/University","College/University","CBECS - College/University","College/University, Urgent Care/Clinic/Other Outpatient","College/University","55770","Urgent Care/Clinic/Other Outpatient","17409",,,"1927","1","100","Whole Building","Whole Building",,,,"No","96.6","101","110.8","-12.8","7071883.1","7389364.5","8106813.7","17.6","0.4","229.1","231.5","262.6","-12.8",,"16762914","16941135","19216073.4",,,,,,,,,,,"2604210","29959.2","4467673.1","1309399.9","1287645.2","4467672.8",,,,,,,,"0",,"0","534.4","138.3","396.1","612.6","No","No",,,,,"88.7","534.4","0",,,,,,,,,"55770","132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-31T00:00:00.000","No","No","No","No","73179","73179","73179",,"2017-12-31T00:00:00.000","1095.4","1095.4","14.97",,,"1095.4","14.97",,,,,,,,,,,,"03/31/2018 10:59 PM EDT","03/31/2018 10:52 PM EDT","03/31/2018 10:59 PM EDT",,"03/31/2018 10:42 PM EDT","MANHATTAN","40.804877","-73.940692","111","9","198","East Harlem North"
"3541182","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","28836","3541182","11 Riverside Drive",,,"1-01184-0031","1030994","11 Riverside Drive",,"New York",,"10023","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","676308",,,,,"1950","1","100","Whole Building",,"77",,,"Yes","76.6","82","92.6","-17.3","51800210.9","55440641","62637621.9","3.5","0.7","106","111.1","128.2","-17.3","71708906","71708906","75126563.3","86711524.5",,,,,,,,,,,"43513758.9","473478.7","8286452","2428619.9","2371855.1","8286451.4",,,,,,,,"0",,"0","3045.9","2311.2","734.7","3683.1","No","No",,,,,"88.7","3045.9","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"676308","No","948","0","14","653","60","100","No specific resident population","1.40173","0.96554","653","0.96554","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","676308","676308","676308",,"2017-12-31T00:00:00.000","19757.1","19757.1","29.21",,,"19757.1","29.21",,,,,,,,,,,,"03/30/2018 04:04 PM EDT","03/29/2018 10:17 AM EDT","03/29/2018 10:18 AM EDT",,"03/30/2018 04:04 PM EDT","MANHATTAN","40.781056","-73.984517","107","6","159","Lincoln Square"
"4327734","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","19173","4327734","Macklowe - 375 W Broadway",,,"1-00487-0008","1007308","375 W Broadway",,"New York",,"10012","Office","Office","CBECS - Office & Bank/Financial","Office, Retail Store","Office","54889","Retail Store","13000",,,"1900","1","75","Whole Building","Whole Building","97",,,"Yes","51.6","54.7","131","-60.6","3503074.8","3716421.8","8896741.9","9.2","0.2","120","123.3","304.8","-60.6","8146484.6","8146484.6","8370498.9","20689587.4",,,,,,,,,,,"1365153.3","15785","2137921.5","626588.9","626588.9","2137921.7",,,,,,,,"0",,"0","262.1","72.5","189.5","665.5","No","No",,,,,"88.7","262.1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54889","343.83","306.15","100","100","38.88","5.57768",,,,,,,,,,,,,,,,,,,"13000",,,"0","100","0.15385","0","2",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","No","No","No","No","67889","67889","67889",,"2017-12-31T00:00:00.000","56.9","56.9","0.84",,,"56.9","0.84",,,,,,,,,,,,"04/02/2018 11:24 AM EDT","03/07/2018 02:06 PM EST","03/07/2018 02:07 PM EST",,"04/02/2018 11:24 AM EDT","MANHATTAN","40.72372","-74.002623","102","1","47","SoHo-TriBeCa-Civic Center-Little Italy"
"5828725","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","103060","5828725","Falchi Building",,,"4002810001","4003539","31-00 47th Avenue",,"Long Island City",,"11101","Manufacturing/Industrial Plant","Mixed Use Property","CBECS - Other","Manufacturing/Industrial Plant, Non-Refrigerated Warehouse, Office, Parking, Retail Store","Manufacturing/Industrial Plant","277974","Office","152474","Non-Refrigerated Warehouse","124443","1920","1","95","Whole Building","Whole Building",,,,"No","87.8","92.4","54.7","60.4","49869038.9","52488899.4","31097156.3","14.6","0.4","197.4","201.5","123.1","60.4",,"112147834.8","114428414.6","69932748.8",,,,,,,,,,,"21263611.2","241084.8","28605427.7","8383770.3","8317823.3","28605426.7",,,,,,,,"0",,"0","3665.6","1129.4","2536.1","2285.8","No","No",,,,,"88.7","3665.6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"277974",,,,,,,,,,,,,,,,,,"152474","231.9","262.53","100","100","54.97","1.72182",,"124443",,,,,,,,,,,,,,,,,"13109",,,"0","100","0","0","0","20000","0",,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","568000","588000","568000","20000","2017-12-31T00:00:00.000","17555.7",,,,"17555.7",,"30.91",,,,,,,,,,,,"04/03/2018 12:11 PM EDT","03/14/2018 11:37 AM EDT","03/14/2018 11:43 AM EDT",,"04/03/2018 12:11 PM EDT","QUEENS","40.74306","-73.935652","402","26","199","Hunters Point-Sunnyside-West Maspeth"
"3965152","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","41577","3965152","83 33 Gardens Corp",,,"4-03355-0144","4080140","83-33 Austin Street",,"Queens",,"11415","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","133140",,,,,"1960","1","90","Whole Building","Whole Building","77",,,"No","82.5",,"100.2","-17.7","10990328.4",,"13345901.1","1.2","0.8","94.8",,"115.1","-17.7","12621889","12621889",,"15327156.8",,"414000",,,,,,,,,"10050680.5","108519.3","525648","154058.6","154769.7","525647.9",,,,,,,,"0",,"0","611.2","564.6","46.6","742.2","No","No","No",,,,"88.7","611.2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133140",,"186.4",,,"159.77",,,,"1.4","1.2","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","Yes","No","No","No","133140","133140","133140",,"2016-12-31T00:00:00.000",,"3903.3","29.32",,,"3903.3",,,,,,,,,,,,,"03/28/2018 01:16 PM EDT","03/28/2018 01:00 PM EDT","03/28/2018 01:16 PM EDT","03/28/2018 01:14 PM EDT","02/13/2018 12:19 PM EST","QUEENS","40.708829","-73.829093","409","29","138","Kew Gardens"
"2671721","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","35813","2671721","Greenway Mews Realty LLC",,,"1006450029","1080266","416 West 13th Street",,"New York",,"10014","Office","Office","CBECS - Office & Bank/Financial","Non-Refrigerated Warehouse, Office, Other, Restaurant","Office","95375","Restaurant","21291","Other","7441","1905","1","100","Whole Building","Whole Building","83",,,"No","52.8","52.4","81.7","-35.4","6857970.4","6807706.1","10610295.2","12.3","0.1","143.9","142.7","222.6","-35.4","18683961.5","18683961.5","18526131.7","28906853.2",,,,,,,,,,,"1363667.8","13636.7","5494302.7","1610287.8","1595556.2","5494302.7",,,,,,,,"0",,"0","559.6","72.4","487.1","865.7","No","No",,,,,"88.7","559.6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.61269","95375","234","420","100","100","51.64","4.40367",,"5728","7441","45","12","15",,,,,,,"21291",,,,,,,"3.38171","46.6",,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","Yes","No","No","No","129835","129835","129835",,"2018-01-31T00:00:00.000","5291.8","5291.8","40.76",,,"5291.8","40.76",,,,,,,,,,,,"04/03/2018 01:45 PM EDT","04/03/2018 01:45 PM EDT","04/03/2018 01:43 PM EDT",,"03/26/2018 02:59 PM EDT","MANHATTAN","40.740569","-74.006615","102","3","79","West Village"
"2741486","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","19173","2741486","Moinian - 245 5th Avenue",,,"1008570076","1016896","245 5th Avenue",,"New York","Manhattan","10016","Office","Office","CBECS - Office & Bank/Financial","Financial Office, Medical Office, Office, Other, Supermarket/Grocery Store","Office","271735","Medical Office","14110","Supermarket/Grocery Store","10283","1927","1","90","Whole Building","Whole Building","92","20172014","2017-03-06T00:00:00.000","Yes","56","57.6","107.3","-47.8","16697976.9","17176464.3","32005922","12.2","0","146","146.6","279.9","-47.8","43540631.1","43540631.1","43716284.4","83456705.5",,"4053336",,,,,,,,,"123163","1231.6","12521477.9","3669834.8","3627507.1","12521477",,,,,,,,"0",,"0","1417.5","307.3","1110.1","2717","No","No","No",,"No",,"88.7","1417.5","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,"14110",,"93","100","100","70",,,,,,,,,,,,,,,,,,,,,,,"2.96443","271735","898.41","744.73","100","100","43.22","2.74065",,,"2024","88","6","4",,,"10283",,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","No","No","No","No","298152","298152","298152",,"2017-12-31T00:00:00.000","8027.3","8027.3","26.92",,,"8027.3","26.92",,,,,,,,,,,,"04/04/2018 11:25 AM EDT","03/04/2018 02:59 PM EST","03/22/2018 03:04 PM EDT","02/08/2018 10:45 AM EST","04/04/2018 11:25 AM EDT","MANHATTAN","40.744478","-73.987434","105","2","56","Hudson Yards-Chelsea-Flatiron-Union Square"
"6011312","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","39980","6011312","55th Management Corp.",,,"1010450050","1025418","330 West 55th Street",,"New York",,"10019","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","39003",,,,,"1954","1","100","Whole Building",,"97",,,"Yes","58.1","58.1","96.9","-40","2266232.5","2267056.7","3779511.9","3.9","0.4","88.8","88.9","148.2","-40","3464771.5","3464771.5","3467359.7","5778376.6",,,,,,,,,,,"1746984.9","17469.8","519247.6","152182.7","152424.3","519247.7",,,,,,,,"0",,"0","138.8","92.8","46","231.5","No","No",,,,,"88.7","138.8","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39003","No","61","0","5","61","90","100","No specific resident population","1.56398","1.56398","0","0","61","1.56398",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","No","No","No","No","39003","39003","39003",,"2017-12-31T00:00:00.000","2379.1","2379.1","61",,,"2379.1","61",,"37","0",,,,,,,,,"03/27/2018 01:21 PM EDT","03/26/2018 09:10 AM EDT","03/26/2018 09:10 AM EDT",,"03/13/2018 12:12 PM EDT","MANHATTAN","40.765848","-73.984863","104","3","139","Clinton"
