"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2016-10-18T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-18T00:00:00.000","2017-03-24T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-18T00:00:00.000",,"5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-18T00:00:00.000",,"6027","Climber and Pruner",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-18T00:00:00.000","2017-01-24T00:00:00.000","3068","Police Officer","2019-12-18T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-10-17T00:00:00.000","2016-11-21T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-17T00:00:00.000","2016-11-28T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2016-10-17T00:00:00.000",,"5526","Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-10-17T00:00:00.000","2017-03-27T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-10-17T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-10-17T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Section 50","Eligibility","Fire Department - FDNY","Closed","2016-10-17T00:00:00.000","2017-04-10T00:00:00.000","5501","Emergency Medical Specialist - Paramedic","2020-05-11T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Open","2016-10-14T00:00:00.000",,"4316","Police Officer","2020-08-24T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-10-14T00:00:00.000","2017-05-01T00:00:00.000","6027","Climber and Pruner","2020-12-02T00:00:00.000",,"DCAS"
"Duplicate Filing","Psych","Police Department - NYPD","Closed","2016-10-14T00:00:00.000","2016-10-27T00:00:00.000","3323","School Safety Agent","2018-05-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-10-14T00:00:00.000",,"4307","School Safety Agent","2020-01-07T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-14T00:00:00.000","2016-12-23T00:00:00.000","5022","Education Officer",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-10-14T00:00:00.000","2017-02-14T00:00:00.000","4004","Emergency Medical Specialist - EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-10-14T00:00:00.000","2017-03-03T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Waiting for DQ",,"Department of Environmental Protection - DEP","Open","2016-10-13T00:00:00.000",,,,,,"DEP"
"Duplicate Filing","Medical","Civil Service Commission - NYCCSC","Closed","2016-10-13T00:00:00.000","2016-10-19T00:00:00.000","6315","Correction Officer",,,"NYCCSC"
"Duplicate Filing","Medical","Department of Correction - DOC","Closed","2016-10-13T00:00:00.000","2016-10-19T00:00:00.000","6315","Correction Officer",,,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-13T00:00:00.000","2017-03-13T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-13T00:00:00.000","2017-04-11T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-12T00:00:00.000","2017-03-10T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-10-12T00:00:00.000","2017-01-05T00:00:00.000","1307","Correction Officer","2017-04-04T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-10-11T00:00:00.000","2016-11-21T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-11T00:00:00.000","2017-03-22T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-11T00:00:00.000","2017-04-06T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-10-11T00:00:00.000","2017-01-19T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Open","2016-10-07T00:00:00.000",,"3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Duplicate Filing","Medical","Civil Service Commission - NYCCSC","Closed","2016-10-07T00:00:00.000","2016-10-19T00:00:00.000","6315","Correction Officer",,,"NYCCSC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-07T00:00:00.000","2016-12-12T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2016-10-07T00:00:00.000","2016-12-19T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-07T00:00:00.000","2017-03-01T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-07T00:00:00.000","2017-03-08T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-07T00:00:00.000","2017-03-01T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-10-07T00:00:00.000","2017-03-22T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-10-06T00:00:00.000",,"3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-06T00:00:00.000","2017-01-03T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-06T00:00:00.000","2017-01-19T00:00:00.000","5012","Associate Education Analyst",,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-10-06T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Open","2016-10-05T00:00:00.000",,"6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-05T00:00:00.000","2017-02-24T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-05T00:00:00.000",,"5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-10-05T00:00:00.000","2017-01-05T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-05T00:00:00.000",,"5045","Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-10-05T00:00:00.000",,"5014","Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-10-04T00:00:00.000","2016-12-16T00:00:00.000","3048","Police Officer","2019-12-11T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-10-03T00:00:00.000","2017-01-19T00:00:00.000","6017","Management Auditor",,,"DCAS"
"Section 76","Termination","Administration for Children's Services - ACS","Closed","2016-10-03T00:00:00.000","2016-12-16T00:00:00.000",,,,,"ACS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-10-03T00:00:00.000","2017-01-05T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2016-10-03T00:00:00.000","2016-11-22T00:00:00.000","5610","Car Inspector",,,"NYCT"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2016-10-03T00:00:00.000",,"3325","School Safety Agent","2019-08-19T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-10-02T00:00:00.000","2017-02-16T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-30T00:00:00.000","2017-02-24T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-30T00:00:00.000","2017-04-12T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-30T00:00:00.000","2017-02-03T00:00:00.000","3315","Police Offficer","2019-12-10T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-30T00:00:00.000","2017-03-17T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-09-30T00:00:00.000","2016-12-12T00:00:00.000","4318","Correction Officer","2019-11-04T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Open","2016-09-30T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-30T00:00:00.000","2017-01-05T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-30T00:00:00.000","2016-12-23T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-29T00:00:00.000","2017-01-27T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Jurisdictional Issue","Premature","Civil Service Commission - NYCCSC","Closed","2016-09-29T00:00:00.000","2016-10-04T00:00:00.000","6048","Civil Engineering Intern",,,"NYCCSC"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-29T00:00:00.000","2016-12-12T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-29T00:00:00.000","2017-03-08T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-29T00:00:00.000","2017-03-13T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2016-09-29T00:00:00.000",,"3325","School Safety Agent","2019-08-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-28T00:00:00.000","2017-03-13T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-28T00:00:00.000","2016-12-01T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2016-09-28T00:00:00.000","2016-11-23T00:00:00.000","142","Probation Officer","2017-05-08T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-09-28T00:00:00.000","2016-10-13T00:00:00.000",,,,,"DCAS"
"Jurisdictional Issue","Premature","Department of Design and Construction - DDC","Closed","2016-09-27T00:00:00.000","2016-09-28T00:00:00.000",,,,,"DDC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-27T00:00:00.000","2016-11-15T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-27T00:00:00.000","2017-02-03T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Open","2016-09-27T00:00:00.000",,"5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2016-09-27T00:00:00.000","2016-12-20T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Open","2016-09-27T00:00:00.000",,"4327","Correction Officer","2019-11-05T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-26T00:00:00.000","2017-02-10T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2016-09-26T00:00:00.000","2017-02-14T00:00:00.000","4327","Correction Officer","2019-11-05T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-26T00:00:00.000","2017-03-27T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-26T00:00:00.000","2017-03-13T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-26T00:00:00.000","2017-01-04T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-09-26T00:00:00.000",,"6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-26T00:00:00.000","2017-04-20T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-26T00:00:00.000","2017-01-05T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-09-23T00:00:00.000","2017-03-06T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2016-09-23T00:00:00.000","2017-02-14T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-23T00:00:00.000","2016-10-25T00:00:00.000","3323","School Safety Agent","2018-05-29T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-09-22T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-22T00:00:00.000","2017-02-23T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-09-22T00:00:00.000","2016-12-06T00:00:00.000","5022","Education Officer",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-09-22T00:00:00.000","2016-11-29T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-09-22T00:00:00.000",,"6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-22T00:00:00.000","2016-12-23T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-09-22T00:00:00.000","2017-01-05T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 76","Termination","Administration for Children's Services - ACS","Closed","2016-09-22T00:00:00.000","2017-02-24T00:00:00.000",,,,,"ACS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-21T00:00:00.000","2016-12-21T00:00:00.000","3048","Police Officer","2019-12-11T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2016-09-21T00:00:00.000",,"4307","School Safety Agent","2020-01-07T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2016-09-21T00:00:00.000","2017-01-18T00:00:00.000",,,,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-09-21T00:00:00.000",,"6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-21T00:00:00.000","2017-01-12T00:00:00.000","3048","Police Officer","2019-12-11T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2016-09-21T00:00:00.000","2016-10-04T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Fire Department - FDNY","Open","2016-09-21T00:00:00.000",,"5031","Fire Protection Inspector","2020-01-20T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-09-20T00:00:00.000",,"6021","Fire Protection Inspector","2020-10-26T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-20T00:00:00.000","2017-04-05T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2016-09-19T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-19T00:00:00.000","2017-04-11T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-19T00:00:00.000","2017-02-21T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-19T00:00:00.000","2017-03-24T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Waiting for Appeal Request",,"Fire Department - FDNY","Closed","2016-09-19T00:00:00.000","2017-01-18T00:00:00.000",,,,,"FDNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-09-19T00:00:00.000","2016-12-05T00:00:00.000","4311","Correction Officer","2019-09-24T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2016-09-19T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Open","2016-09-19T00:00:00.000",,"5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Jurisdictional Issue","Premature","Department of Citywide Administrative Services - DCAS","Closed","2016-09-18T00:00:00.000","2016-09-19T00:00:00.000","6036","Public Health Sanitarian",,,"DCAS"
"Jurisdictional Issue","Premature","Department of Design and Construction - DDC","Open","2016-09-17T00:00:00.000","2016-09-19T00:00:00.000","6055","Project Manager Intern",,,"DDC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-16T00:00:00.000","2017-01-13T00:00:00.000","3313","Police Offficer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-16T00:00:00.000","2017-01-18T00:00:00.000","2052","Police Officer","2018-12-18T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2016-09-16T00:00:00.000","2017-01-18T00:00:00.000",,,,,"NYPD"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2016-09-16T00:00:00.000","2016-11-16T00:00:00.000","5714","Car Inspector - Promotion",,,"NYCT"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-09-16T00:00:00.000","2017-01-06T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-16T00:00:00.000","2016-12-05T00:00:00.000","6021","Fire Protection Inspector",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-16T00:00:00.000","2017-04-24T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Waiting for Appeal Request",,"Department of Correction - DOC","Closed","2016-09-16T00:00:00.000","2017-01-18T00:00:00.000",,,,,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-15T00:00:00.000","2016-12-15T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-09-15T00:00:00.000","2017-01-05T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-15T00:00:00.000","2017-01-03T00:00:00.000","3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-15T00:00:00.000","2016-11-23T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-09-15T00:00:00.000","2016-12-20T00:00:00.000","6003","Emergency Medical Specialist - EMT","2020-02-24T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-09-15T00:00:00.000","2017-01-12T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Department of Correction - DOC","Open","2016-09-15T00:00:00.000",,"2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-15T00:00:00.000","2016-10-04T00:00:00.000","2556","Police Officer","2016-12-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-15T00:00:00.000","2017-03-17T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Unauthorized Substance","Board of Standards and Appeals - BSA","Open","2016-09-14T00:00:00.000",,,,,,"BSA"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-09-14T00:00:00.000","2016-09-14T00:00:00.000","6308","Correction Officer",,,"DOC"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2016-09-14T00:00:00.000",,"4335","Police Communications Technician","2017-11-14T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-13T00:00:00.000","2016-12-30T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-12T00:00:00.000","2017-01-12T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2016-09-12T00:00:00.000",,"3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-12T00:00:00.000","2016-12-15T00:00:00.000","3068","Police Officer","2019-12-18T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-12T00:00:00.000","2017-01-18T00:00:00.000","4533","Police Officer","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-12T00:00:00.000","2016-11-15T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-12T00:00:00.000","2016-09-15T00:00:00.000","1317","School Safety Agent","2016-10-31T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-12T00:00:00.000","2017-02-07T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-09-12T00:00:00.000",,"6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Open","2016-09-12T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-12T00:00:00.000","2017-03-10T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Psych","Fire Department - FDNY","Open","2016-09-12T00:00:00.000",,"5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-09T00:00:00.000","2017-01-03T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2016-09-09T00:00:00.000",,"6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Psych","Fire Department - FDNY","Open","2016-09-09T00:00:00.000",,"5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Jurisdictional Issue","Department of Citywide Administrative Services - DCAS","Closed","2016-09-09T00:00:00.000","2016-10-24T00:00:00.000","107","Associate Staff Analyst","2017-03-28T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-09-08T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Jurisdictional Issue","Other","Department of Consumer Affairs - DCA","Closed","2016-09-08T00:00:00.000","2016-09-20T00:00:00.000",,,,,"DCA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-07T00:00:00.000","2017-04-04T00:00:00.000","6021","Fire Protection Inspector",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-07T00:00:00.000","2017-01-03T00:00:00.000","4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-07T00:00:00.000","2016-11-17T00:00:00.000","6024","Plasterer",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-09-06T00:00:00.000","2017-01-03T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-09-06T00:00:00.000","2017-01-19T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-08-25T00:00:00.000","2016-12-12T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-06T00:00:00.000","2016-12-23T00:00:00.000","6029","Probation Officer",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-09-06T00:00:00.000","2017-03-10T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-09-06T00:00:00.000","2017-03-27T00:00:00.000","4076","Fire Alarm Dispatcher","2018-10-22T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-09-06T00:00:00.000","2016-12-30T00:00:00.000","6029","Probation Officer",,,"DCAS"
