"tree_id","block_id","created_at","tree_dbh","stump_diam","curb_loc","status","health","spc_latin","spc_common","steward","guards","sidewalk","user_type","problems","root_stone","root_grate","root_other","trunk_wire","trnk_light","trnk_other","brch_light","brch_shoe","brch_other","address","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","council_district","census_tract","bin","bbl"
"208760","107164","2015-09-08T00:00:00.000","17","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","1or2","Harmful","NoDamage","Volunteer","RootOther","No","No","Yes","No","No","No","No","No","No","340 EAST 64 STREET","10065","New York","108","1","Manhattan","5","76","28","MN31","Lenox Hill-Roosevelt Island","1011000","New York","40.76299829","-73.96045231","995205.4535","217260.0586","5","110","1044390","1014387501"
"208763","107164","2015-09-08T00:00:00.000","14","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Harmful","NoDamage","Volunteer","RootOther","No","No","Yes","No","No","No","No","No","No","327 EAST 64 STREET","10065","New York","108","1","Manhattan","5","76","28","MN31","Lenox Hill-Roosevelt Island","1011000","New York","40.76313613","-73.96077693","995115.5042","217310.2396","5","118","1044693","1014390014"
"189626","223423","2015-08-30T00:00:00.000","11","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","75 7 AVENUE","11217","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3015900","New York","40.67490334","-73.97505728","991168.7404","185162.8784","39","159","3024556","3010630007"
"190394","107488","2015-08-30T00:00:00.000","11","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","3or4","Harmful","Damage","Volunteer","BranchOther","No","No","No","No","No","No","No","No","Yes","203 EAST 72 STREET","10021","New York","108","1","Manhattan","4","76","28","MN31","Lenox Hill-Roosevelt Island","1012600","New York","40.76960162","-73.96003888","995318.8847","219665.9246","4","126","1085194","1014270001"
"200471","104861","2015-09-03T00:00:00.000","4","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","1or2","None","NoDamage","Volunteer","MetalGrates","No","Yes","No","No","No","No","No","No","No","115 WEST 46 STREET","10036","New York","105","1","Manhattan","4","75","27","MN17","Midtown-Midtown South","1011900","New York","40.75757044","-73.98285452","989000.0082","215280.5098","4","125","1083716","1009990029"
"179834","102993","2015-08-27T00:00:00.000","19","0","OffsetFromCurb","Alive","Good","Ginkgo biloba","ginkgo","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","190 FORSYTH STREET","10002","New York","103","1","Manhattan","1","65","26","MN27","Chinatown","1003601","New York","40.72206573","-73.99110017","986716.935","202344.6757","1","3601","1077629","1004210052"
"180251","106093","2015-08-27T00:00:00.000","11","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Helpful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","31 WEST 60 STREET","10023","New York","107","1","Manhattan","3","67","27","MN14","Lincoln Square","1014500","New York","40.76964206","-73.98370686","988763.0549","219678.5535","3","145","1084277","1011130008"
"209063","415850","2015-09-08T00:00:00.000","11","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","286 ROMA AVENUE","10306","Staten Island","503","5","Staten Island","50","64","24","SI25","Oakwood-Oakwood Beach","5012806","New York","40.55918278","-74.10593025","954815.5382","143019.6487","50","12806","5057125","5041080273"
"201590","338263","2015-09-04T00:00:00.000","2","0","OffsetFromCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2-008 BEACH 108 STREET","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4093800","New York","40.58211738","-73.82864619","1031847.11","151404.0424",,,,
"187054","106107","2015-08-29T00:00:00.000","9","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Unsure","NoDamage","NYC Parks Staff","MetalGrates,BranchOther","No","Yes","No","No","No","No","No","No","Yes","1880 BROADWAY","10023","New York","107","1","Manhattan","6","75","27","MN14","Lincoln Square","1014900","New York","40.77046435","-73.98179161","989293.5024","219978.2428","3","145","1087510","1011147503"
"201811","338314","2015-09-04T00:00:00.000","2","0","OffsetFromCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","104-008 ROCKAWAY BEACH BOULEVARD","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4093800","New York","40.58306474","-73.82538142","1032753.279","151750.981","32","938","4303816","4161760001"
"208863","219320","2015-09-08T00:00:00.000","4","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","RootOther","No","No","Yes","No","No","No","No","No","No","275 CLASSON AVENUE","11205","Brooklyn","302","3","Brooklyn","35","57","25","BK69","Clinton Hill","3019300","New York","40.69153074","-73.96062867","995168.302","191222.1924","33","193","3055128","3019240012"
"203597","301947","2015-09-04T00:00:00.000","0","15","OnCurb","Stump",,,,,,,"Volunteer",,"No","No","No","No","No","No","No","No","No","22-063 37 STREET","11105","Astoria","401","4","Queens","22","36","13","QN72","Steinway","4011700","New York","40.77248279","-73.90907286","1009434.936","220726.1774","22","117","4015864","4008060007"
"195995","104413","2015-09-01T00:00:00.000","3","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","Stones,BranchOther","Yes","No","No","No","No","No","No","No","Yes","3 EAST 29 STREET","10016","New York","105","1","Manhattan","4","75","28","MN17","Midtown-Midtown South","1007400","New York","40.74486653","-73.98598251","988134.1658","210651.9085","4","74","1016926","1008590006"
"190386","107488","2015-08-30T00:00:00.000","10","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","3or4","Helpful","NoDamage","Volunteer","RootOther,TrunkOther,BranchOther","No","No","Yes","No","No","Yes","No","No","Yes","239 EAST 72 STREET","10021","New York","108","1","Manhattan","4","76","28","MN31","Lenox Hill-Roosevelt Island","1012600","New York","40.76916627","-73.95901189","995603.4261","219507.4426","4","126","1043971","1014270017"
"208819","107238","2015-09-08T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","3or4","Harmful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","333 EAST 66 STREET","10065","New York","108","1","Manhattan","5","76","28","MN31","Lenox Hill-Roosevelt Island","1011800","New York","40.76432442","-73.95945923","995480.3322","217743.3385","5","118","1044740","1014410017"
"200697","215932","2015-09-03T00:00:00.000","10","0","OnCurb","Alive","Good","Tilia americana","American linden","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","246 DRIGGS AVENUE","11222","Brooklyn","301","3","Brooklyn","33","50","26","BK76","Greenpoint","3057100","New York","40.72286388","-73.94759301","998776.468","202639.6876","33","571","3066853","3026820035"
"189599","223168","2015-08-30T00:00:00.000","3","0","OnCurb","Alive","Good","Tilia americana","American linden","1or2","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","44 PROSPECT PARK WEST","11215","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3016500","New York","40.66972377","-73.97268165","991828.2939","183276.0088","39","165","3025139","3010750039"
"187229","104671","2015-08-29T00:00:00.000","4","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","3or4","Helpful","NoDamage","NYC Parks Staff","RootOther,TrunkOther,BranchOther","No","No","Yes","No","No","Yes","No","No","Yes","301 MADISON AVENUE","10017","New York","105","1","Manhattan","4","73","27","MN20","Murray Hill-Kips Bay","1008200","New York","40.75235028","-73.97971637","989869.8454","213378.8197","4","82","1035331","1012760022"
"192892","210568","2015-08-31T00:00:00.000","8","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","None","None","NoDamage","TreesCount Staff","BranchLights","No","No","No","No","No","No","Yes","No","No","3792 BEDFORD AVENUE","11229","Brooklyn","315","3","Brooklyn","48","41","17","BK44","Madison","3054800","New York","40.60963578","-73.94855771","998533.2939","161387.3361","48","548","3253757","3067870038"
"206381","105376","2015-09-06T00:00:00.000","10","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","1or2","Harmful","NoDamage","Volunteer","RootOther","No","No","Yes","No","No","No","No","No","No","400 2 AVENUE","10010","New York","106","1","Manhattan","2","74","27","MN21","Gramercy","1006400","New York","40.73815531","-73.98054734","989640.7628","208207.0859","2","64","1084709","1009290001"
"187061","106107","2015-08-29T00:00:00.000","6","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Unsure","NoDamage","NYC Parks Staff","MetalGrates,TrunkOther","No","Yes","No","No","No","Yes","No","No","No","25 CENTRAL PARK WEST","10023","New York","107","1","Manhattan","6","75","27","MN14","Lincoln Square","1014900","New York","40.77005069","-73.98079175","989570.4834","219827.5922","6","149","1076225","1011157501"
"189365","223743","2015-08-30T00:00:00.000","8","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","3or4","Helpful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","200 STERLING PLACE","11217","Brooklyn","306","3","Brooklyn","39","52","20","BK64","Prospect Heights","3016100","New York","40.67672539","-73.97265212","991835.6912","185826.9023","39","159","3029309","3011690009"
"161340","230864","2015-08-20T00:00:00.000","14","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","1600 CHURCH AVENUE","11226","Brooklyn","314","3","Brooklyn","40","42","21","BK42","Flatbush","3051200","New York","40.64872085","-73.96469573","994046.7261","175624.8539","40","512","3117063","3050970001"
"204224","217797","2015-09-05T00:00:00.000","13","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","296 POWERS STREET","11211","Brooklyn","301","3","Brooklyn","34","53","18","BK90","East Williamsburg","3048100","New York","40.71308988","-73.93895706","1001172.713","199080.2725","34","481","3070443","3029220030"
"190435","106099","2015-08-30T00:00:00.000","11","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","132 WEST 60 STREET","10023","New York","107","1","Manhattan","3","67","27","MN14","Lincoln Square","1014500","New York","40.77055862","-73.9861635","988082.536","220012.3681","3","145","1028828","1011310050"
"193092","225564","2015-08-31T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","367 PROSPECT AVENUE","11215","Brooklyn","307","3","Brooklyn","38","44","21","BK37","Park Slope-Gowanus","3014900","New York","40.66116853","-73.98577305","988197.1594","180158.2329","39","149","3325216","3011120001"
"209331","222706","2015-09-08T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","1488 GREENE AVENUE","11237","Brooklyn","304","3","Brooklyn","37","53","18","BK77","Bushwick North","3044100","New York","40.70233782","-73.91521777","1007757.659","195168.4522","37","441","3075525","3033020011"
"200439","102449","2015-09-03T00:00:00.000","6","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","None","None","Damage","NYC Parks Staff","Stones,TrunkOther","Yes","No","No","No","No","Yes","No","No","No","8 HENRY STREET","10038","New York","103","1","Manhattan","1","65","26","MN27","Chinatown","1002700","New York","40.71269558","-73.99769319","984889.5125","198930.7295","1","27","1003375","1002790040"
"180252","106093","2015-08-27T00:00:00.000","8","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","1or2","Helpful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","31 WEST 60 STREET","10023","New York","107","1","Manhattan","3","67","27","MN14","Lincoln Square","1014500","New York","40.76961476","-73.98364215","988780.9814","219668.6089","3","145","1084277","1011130008"
"180434","229835","2015-08-27T00:00:00.000","6","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","1600 AVENUE L","11230","Brooklyn","314","3","Brooklyn","44","48","17","BK43","Midwood","3053800","New York","40.62037645","-73.95847826","995776.933","165298.9828","44","768","3180673","3067340109"
"209045","225648","2015-09-08T00:00:00.000","6","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","639 4 AVENUE","11232","Brooklyn","307","3","Brooklyn","38","51","20","BK37","Park Slope-Gowanus","3014300","New York","40.6635718","-73.99457015","985756.4159","181033.5392","38","143","3397574","3006377501"
"201593","338263","2015-09-04T00:00:00.000","2","0","OffsetFromCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2-008 BEACH 108 STREET","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4093800","New York","40.58221487","-73.82831042","1031940.305","151439.7438",,,,
"193069","210437","2015-08-31T00:00:00.000","13","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","2724 QUENTIN ROAD","11229","Brooklyn","315","3","Brooklyn","48","41","17","BK44","Madison","3054800","New York","40.60955151","-73.94574108","999315.3688","161357.1091","48","548","3253790","3068100009"
"189243","223527","2015-08-30T00:00:00.000","13","0","OnCurb","Alive","Good","Tilia americana","American linden","None","None","Damage","Volunteer","Stones,RootOther,TrunkOther","Yes","No","Yes","No","No","Yes","No","No","No","214 ST JOHNS PLACE","11217","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3015900","New York","40.67586569","-73.97279","991797.5426","185513.6773","39","159","3024441","3010590026"
"180516","344567","2015-08-27T00:00:00.000","9","0","OnCurb","Alive","Poor","Ginkgo biloba","ginkgo","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","62-015 MYRTLE AVENUE","11385","Ridgewood","405","4","Queens","30","37","15","QN19","Glendale","4057700","New York","40.70099719","-73.89270307","1014000.929","194686.8669","30","577","4088367","4036380057"
