"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"192348391","2019-01-16T00:00:00.000","569","MARIJUANA, SALE 4 & 5","235","DANGEROUS DRUGS","PL 2214000","M","M","34","0","18-24","M","BLACK HISPANIC","1005202","253699","40.863003221000042","-73.924253842999974","POINT (-73.92425384299997 40.86300322100004)"
"194260432","2019-03-04T00:00:00.000","792","WEAPONS POSSESSION 1 & 2","118","DANGEROUS WEAPONS","PL 2651B00","F","K","60","0","18-24","M","BLACK","984593","149209","40.576228423000032","-73.998766717999956","POINT (-73.99876671799996 40.57622842300003)"
"191982040","2019-01-07T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","K","62","0","45-64","M","WHITE","989768","162629","40.613061919000074","-73.980126950999988","POINT (-73.98012695099999 40.613061919000074)"
"192527521","2019-01-20T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","102","0","18-24","M","BLACK HISPANIC","1021760","189151","40.685781306000081","-73.864752194999937","POINT (-73.86475219499995 40.68578130600008)"
"195523612","2019-04-03T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","25-44","F","BLACK","987587","212403","40.749681321000025","-73.987957740999946","POINT (-73.98795774099995 40.749681321000025)"
"192875374","2019-01-28T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","B","52","0","25-44","M","WHITE HISPANIC","1017478","256069","40.869470477000050","-73.879860803999975","POINT (-73.87986080399997 40.86947047700005)"
"192523004","2019-01-19T00:00:00.000","916","LEAVING SCENE-ACCIDENT-PERSONA","348","VEHICLE AND TRAFFIC LAWS","VTL06000AA","M","Q","115","0","18-24","M","WHITE HISPANIC","1018677","214262","40.754717418000041","-73.875740071999985","POINT (-73.87574007199999 40.75471741800004)"
"192581667","2019-01-21T00:00:00.000","531","DRUG PARAPHERNALIA,   POSSESSE","117","DANGEROUS DRUGS","PL 2205500","F","K","81","0","25-44","M","BLACK","1005312","190540","40.689648211000076","-73.924054121999973","POINT (-73.92405412199997 40.689648211000076)"
"191766030","2019-01-02T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","78","0","45-64","F","WHITE HISPANIC","990214","186769","40.679320725000025","-73.978499229999954","POINT (-73.97849922999995 40.679320725000025)"
"193137430","2019-02-04T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","Q","105","0","25-44","F","BLACK","1054661","196849","40.706709867000029","-73.746041587999969","POINT (-73.74604158799997 40.70670986700003)"
"203875563","2019-10-17T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403002","M","Q","107","0","25-44","M","BLACK","1036628","204948","40.729064750000077","-73.811020131999953","POINT (-73.81102013199995 40.72906475000008)"
"192885253","2019-01-29T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","B","44","0","45-64","F","BLACK","1003909","243332","40.834551846000068","-73.928958808999937","POINT (-73.92895880899994 40.83455184600007)"
"197259237","2019-05-16T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","113","3","25-44","M","WHITE","1046315","187088","40.679980738000040","-73.776233906999948","POINT (-73.77623390699995 40.67998073800004)"
"197687720","2019-05-27T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","K","77","0","25-44","M","BLACK","1002295","184332","40.672615329000052","-73.934949719999963","POINT (-73.93494971999996 40.67261532900005)"
"199392813","2019-07-07T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","S","122","0","25-44","M","WHITE HISPANIC","951830","161855","40.610879854000075","-74.116766583999947","POINT (-74.11676658399995 40.610879854000075)"
"197542607","2019-05-23T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","M","26","0","45-64","M","BLACK","999174","238490","40.821271209000031","-73.946080664999954","POINT (-73.94608066499995 40.82127120900003)"
"193602108","2019-02-15T00:00:00.000","117","RECKLESS ENDANGERMENT 1","126","MISCELLANEOUS PENAL LAW","PL 1202500","F","Q","106","0","18-24","M","BLACK","1032411","183982","40.671542050000028","-73.826385070999947","POINT (-73.82638507099995 40.67154205000003)"
"195565329","2019-04-04T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403002","M","M","25","0","25-44","F","WHITE HISPANIC","1000598","231062","40.800880893000055","-73.940953806999971","POINT (-73.94095380699997 40.800880893000055)"
"192251417","2019-01-13T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 2052501","F","B","41","72","45-64","M","BLACK","1017934","232221","40.804012949000025","-73.878331832999947","POINT (-73.87833183299995 40.804012949000025)"
"201227376","2019-08-16T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","Q","115","0","18-24","M","BLACK","1018714","214946","40.756594678000056","-73.875603017999936","POINT (-73.87560301799994 40.756594678000056)"
"202417115","2019-09-14T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B","44","0","25-44","F","BLACK","1008274","245226","40.839739531000077","-73.913178031999962","POINT (-73.91317803199996 40.83973953100008)"
"192134969","2019-01-10T00:00:00.000","205","TRESPASS 2, CRIMINAL","352","CRIMINAL TRESPASS","PL 1401501","M","K","72","0","18-24","F","BLACK","982396","177495","40.653867467000055","-74.006683181999961","POINT (-74.00668318199996 40.653867467000055)"
"195730629","2019-04-08T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","Q","109","0","25-44","F","ASIAN / PACIFIC ISLANDER","1036011","221001","40.773129717000074","-73.813122714999963","POINT (-73.81312271499996 40.773129717000074)"
"193272524","2019-02-07T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 121110B","M","K","70","0","25-44","M","WHITE HISPANIC","995475","173323","40.642409310000062","-73.959553949999986","POINT (-73.95955394999999 40.64240931000006)"
"193909730","2019-02-23T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K","72","0","18-24","M","WHITE","989696","179878","40.660406800000032","-73.980372358999944","POINT (-73.98037235899994 40.66040680000003)"
"200155053","2019-07-24T00:00:00.000","847","NY STATE LAWS,UNCLASSIFIED FEL","125","NYS LAWS-UNCLASSIFIED FELONY","VTL05110E1","F","M","7","0","25-44","M","BLACK","987703","201531","40.719840310000052","-73.987544658999980","POINT (-73.98754465899998 40.71984031000005)"
"194769450","2019-03-16T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","S","121","11","25-44","M","BLACK","938559","165174","40.619931313000052","-74.164586300999986","POINT (-74.16458630099999 40.61993131300005)"
"192327892","2019-01-15T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","52","0","25-44","M","BLACK HISPANIC","1009690","257590","40.873671035000029","-73.908013648999940","POINT (-73.90801364899994 40.87367103500003)"
"191916169","2019-01-05T00:00:00.000","515","CONTROLLED SUBSTANCE,SALE 3","117","DANGEROUS DRUGS","PL 2203901","F","K","81","0","25-44","F","BLACK","1001808","191102","40.691198417000066","-73.936687701999972","POINT (-73.93668770199999 40.69119841700007)"
"197326020","2019-05-17T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","B","42","0","25-44","M","BLACK","1012019","245445","40.840329640000050","-73.899642598999947","POINT (-73.89964259899995 40.84032964000005)"
"195573466","2019-04-04T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","B","43","0","25-44","M","WHITE HISPANIC","1020183","239283","40.823387291000074","-73.870170449999989","POINT (-73.87017044999999 40.823387291000074)"
"193035575","2019-02-01T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL1220B01","M","Q","113","3","25-44","M","WHITE HISPANIC","1046315","187088","40.679980738000040","-73.776233906999948","POINT (-73.77623390699995 40.67998073800004)"
"193376728","2019-02-09T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","B","40","0","25-44","M","WHITE HISPANIC","1006938","236459","40.815680157000031","-73.918036015999974","POINT (-73.91803601599997 40.81568015700003)"
"203738719","2019-10-15T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","114","0","25-44","M","BLACK","1007694","219657","40.769561242000066","-73.915363446999947","POINT (-73.91536344699995 40.769561242000066)"
"191844885","2019-01-03T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","K","75","0","25-44","M","ASIAN / PACIFIC ISLANDER","1018898","184248","40.672335358000055","-73.875096858999939","POINT (-73.87509685899994 40.672335358000055)"
"197375279","2019-05-19T00:00:00.000","157","RAPE 1","104","RAPE","PL 1303501","F","Q","112","0","25-44","M","WHITE HISPANIC","1025420","202485","40.722363687000040","-73.851473893999980","POINT (-73.85147389399998 40.72236368700005)"
"197563888","2019-05-23T00:00:00.000","49","U.S. CODE UNCLASSIFIED","995","FOR OTHER AUTHORITIES","FOA9000049",,"M","10","0","25-44","M","BLACK HISPANIC","982288","210220","40.743689944000039","-74.007081948999939","POINT (-74.00708194899994 40.74368994400004)"
"192730446","2019-01-25T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","66","0","25-44","M","WHITE HISPANIC","990242","169454","40.631794814000045","-73.978413661999980","POINT (-73.97841366199998 40.631794814000045)"
"192675371","2019-01-23T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2052001","M","B","41","72","18-24","F","WHITE HISPANIC","1017934","232221","40.804012949000025","-73.878331832999947","POINT (-73.87833183299995 40.804012949000025)"
"194556724","2019-03-11T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","73","1","25-44","M","BLACK","1009519","180676","40.662562754000078","-73.908921118999956","POINT (-73.90892111899996 40.66256275400008)"
"199323738","2019-07-05T00:00:00.000","748","CONTEMPT,CRIMINAL","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155003","M","M","13","0","65+","M","BLACK","988972","207813","40.737082284000053","-73.982962299999940","POINT (-73.98296229999994 40.73708228400005)"
"192049299","2019-01-09T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","Q","112","0","25-44","F","WHITE HISPANIC","1027498","202160","40.721461728000065","-73.843979269999977","POINT (-73.84397926999998 40.721461728000065)"
"203494031","2019-10-09T00:00:00.000","847","NY STATE LAWS,UNCLASSIFIED FEL","125","NYS LAWS-UNCLASSIFIED FELONY","VTL0511003","F","M","32","97","25-44","M","WHITE HISPANIC","1000047","239218","40.823267844000043","-73.942924780999988","POINT (-73.94292478099999 40.82326784400004)"
"193088154","2019-02-02T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","B","49","0","25-44","F","WHITE","1027120","248565","40.848832717000050","-73.845046813999943","POINT (-73.84504681399994 40.84883271700005)"
"201260081","2019-08-17T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","115","0","45-64","M","ASIAN / PACIFIC ISLANDER","1012939","215872","40.759156934000032","-73.896444011999961","POINT (-73.89644401199996 40.75915693400003)"
"200808593","2019-08-07T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100A","M","K","72","0","25-44","F","WHITE HISPANIC","979045","173170","40.641994940000075","-74.018756710999980","POINT (-74.01875671099998 40.641994940000075)"
"194395130","2019-03-07T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","B","49","0","25-44","M","WHITE HISPANIC","1027430","251105","40.855802743000027","-73.843909953999969","POINT (-73.84390995399997 40.85580274300003)"
"205161403","2019-11-14T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","K","70","0","25-44","F","BLACK","994702","170702","40.635216170000035","-73.962343389999944","POINT (-73.96234338999994 40.635216170000035)"
"202919517","2019-09-26T00:00:00.000","114","OBSTR BREATH/CIRCUL","344","ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B","44","0","18-24","M","BLACK","1006537","244511","40.837781618000065","-73.919457970999986","POINT (-73.91945797099999 40.837781618000065)"
"191855792","2019-01-04T00:00:00.000","209","BURGLARS TOOLS,UNCLASSIFIED","231","BURGLAR'S TOOLS","PL 1403500","M","M","33","0","45-64","M","BLACK","1000480","243059","40.833809507000069","-73.941351002999966","POINT (-73.94135100299997 40.83380950700007)"
"198012301","2019-06-04T00:00:00.000","203","TRESPASS 3, CRIMINAL","352","CRIMINAL TRESPASS","PL 140100E","M","B","49","0","18-24","M","BLACK","1020067","255651","40.868313070000056","-73.870502146999968","POINT (-73.87050214699997 40.868313070000056)"
"202976245","2019-09-27T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","K","79","0","25-44","M","WHITE","997435","187230","40.680578256000047","-73.952464211999938","POINT (-73.95246421199994 40.68057825600005)"
"195684588","2019-04-07T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","Q","109","0","25-44","M","WHITE HISPANIC","1027985","225677","40.786007435000045","-73.842069406999940","POINT (-73.84206940699995 40.786007435000045)"
"193173213","2019-02-05T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","78","1","25-44","M","WHITE HISPANIC","990502","188496","40.684060750000071","-73.977459291999935","POINT (-73.97745929199993 40.68406075000007)"
"196029109","2019-04-15T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","B","46","0","45-64","M","BLACK","1011751","250275","40.853587401000027","-73.900591355999950","POINT (-73.90059135599995 40.85358740100003)"
"194684265","2019-03-14T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601002","F","K","75","0","25-44","M","BLACK","1017119","183909","40.671411663000072","-73.881511723999949","POINT (-73.88151172399995 40.67141166300007)"
"204882556","2019-11-08T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650107","M","B","44","0","25-44","F","WHITE HISPANIC","1007138","245060","40.839286927000046","-73.917284130999974","POINT (-73.91728413099997 40.839286927000046)"
"193307655","2019-02-07T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","Q","100","0","18-24","M","WHITE HISPANIC","1030790","151042","40.581137495000064","-73.832455742999969","POINT (-73.83245574299997 40.58113749500007)"
"191970382","2019-01-07T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","B","48","0","25-44","F","BLACK","1014193","251097","40.855835601000081","-73.891760396999985","POINT (-73.89176039699998 40.85583560100008)"
"192919808","2019-01-29T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","0","25-44","M","WHITE","981309","197980","40.710093847000053","-74.010609629999976","POINT (-74.01060962999998 40.71009384700005)"
"193205916","2019-02-05T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","20","0","25-44","F","ASIAN / PACIFIC ISLANDER","989208","221350","40.774237779000032","-73.982100723999963","POINT (-73.98210072399996 40.77423777900003)"
"193137441","2019-02-04T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1204501","M","S","123","0","25-44","M","WHITE","914928","125757","40.511586338000029","-74.249303726999983","POINT (-74.24930372699998 40.51158633800003)"
"192463556","2019-01-18T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","S","120","0","25-44","M","BLACK","961252","166311","40.623140111000055","-74.082847141999935","POINT (-74.08284714199993 40.623140111000055)"
"196043540","2019-04-16T00:00:00.000","461","UNAUTHORIZED USE VEHICLE 2","126","MISCELLANEOUS PENAL LAW","PL 1650600","F","K","70","0","25-44","M","BLACK","997597","164318","40.617689542000051","-73.951925470999981","POINT (-73.95192547099998 40.61768954200005)"
"194188059","2019-03-02T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","K","62","0","25-44","M","WHITE","985000","156924","40.597404541000060","-73.997300755999959","POINT (-73.99730075599996 40.59740454100006)"
"191842517","2019-01-03T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","Q","108","0","18-24","M","AMERICAN INDIAN/ALASKAN NATIVE","996644","209958","40.742962354000042","-73.955274247999967","POINT (-73.95527424799997 40.74296235400004)"
"191837878","2019-01-03T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","25","0","45-64","M","BLACK","1002065","231446","40.801932033000071","-73.935654105999959","POINT (-73.93565410599996 40.80193203300007)"
"200671396","2019-08-04T00:00:00.000","462","UNAUTHORIZED USE VEHICLE 3","353","UNAUTHORIZED USE OF A VEHICLE","PL 1650501","M","K","63","0","18-24","F","BLACK","1006718","171106","40.636302737000051","-73.919048995999958","POINT (-73.91904899599996 40.63630273700005)"
"191707070","2019-01-01T00:00:00.000","494","STOLEN PROPERTY 2,1,POSSESSION","111","POSSESSION OF STOLEN PROPERTY","PL 1655000","F","K","75","0","25-44","M","WHITE HISPANIC","1018384","184151","40.672071111000037","-73.876950295999961","POINT (-73.87695029599996 40.67207111100004)"
"192365846","2019-01-16T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","B","44","0","45-64","M","BLACK","1004749","240880","40.827819901000055","-73.925930755999957","POINT (-73.92593075599996 40.827819901000055)"
"192491644","2019-01-19T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","M","9","0","25-44","M","WHITE","989880","204204","40.727175932000080","-73.979688838999948","POINT (-73.97968883899995 40.72717593200008)"
"199392806","2019-07-06T00:00:00.000","548","GAMBLING, DEVICE, POSSESSION","350","GAMBLING","PL 2253002","M","M","28","0","18-24","M","BLACK","997742","232494","40.804816163000055","-73.951266566999948","POINT (-73.95126656699995 40.804816163000055)"
"191933811","2019-01-06T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","K","84","0","45-64","M","BLACK","986294","189187","40.685959359000037","-73.992631407999966","POINT (-73.99263140799997 40.68595935900004)"
"204380425","2019-10-29T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","B","44","0","<18","M","BLACK HISPANIC","1006537","244511","40.837781618000065","-73.919457970999986","POINT (-73.91945797099999 40.837781618000065)"
"191945696","2019-01-06T00:00:00.000","177","SEXUAL ABUSE","116","SEX CRIMES","PL 1306501","F","M","5","0","25-44","M","WHITE HISPANIC","984946","200203","40.716195914000025","-73.997490745999983","POINT (-73.99749074599998 40.716195914000025)"
"194646160","2019-03-13T00:00:00.000","827","GENERAL BUSINESS LAW / UNCLASSIFIED","364","OTHER STATE LAWS (NON PENAL LAW)","GCI00000M0","M","B","44","0","45-64","M","BLACK","1005146","240722","40.827385306000053","-73.924496736999970","POINT (-73.92449673699997 40.82738530600005)"
"200646418","2019-08-03T00:00:00.000","792","WEAPONS POSSESSION 1 & 2","118","DANGEROUS WEAPONS","PL 265091B","F","B","42","0","18-24","M","BLACK","1008691","238872","40.822298485000033","-73.911694130999933","POINT (-73.91169413099993 40.82229848500003)"
"192277945","2019-01-14T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511002","M","Q","109","3","18-24","M","BLACK HISPANIC","1032051","217053","40.762315800000067","-73.827448001999983","POINT (-73.82744800199998 40.76231580000007)"
"196385533","2019-04-24T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B","43","0","18-24","M","BLACK HISPANIC","1026450","236935","40.816914985000039","-73.847541700999955","POINT (-73.84754170099995 40.81691498500004)"
"192194765","2019-01-11T00:00:00.000","847","NY STATE LAWS,UNCLASSIFIED FEL","125","NYS LAWS-UNCLASSIFIED FELONY","ED 6512001","F","K","72","0","25-44","F","ASIAN / PACIFIC ISLANDER","982690","173439","40.642734680000046","-74.005622679999988","POINT (-74.00562267999999 40.642734680000046)"
"193290480","2019-02-07T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","Q","113","3","25-44","M","BLACK","1046315","187088","40.679980738000040","-73.776233906999948","POINT (-73.77623390699995 40.67998073800004)"
"194001247","2019-02-26T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","84","1","<18","M","BLACK","987952","195435","40.703108136000026","-73.986649734999958","POINT (-73.98664973499996 40.703108136000026)"
"196259026","2019-04-21T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","Q","103","0","25-44","M","BLACK","1038560","194898","40.701468316000046","-73.804130521999980","POINT (-73.80413052199998 40.701468316000046)"
"192778338","2019-01-26T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","B","43","0","25-44","F","WHITE HISPANIC","1025283","241020","40.828132637000067","-73.851732839999954","POINT (-73.85173283999995 40.828132637000074)"
"195788203","2019-04-09T00:00:00.000","204","TRESPASS 1,CRIMINAL","126","MISCELLANEOUS PENAL LAW","PL 1401701","F","B","41","0","18-24","M","BLACK","1012244","239768","40.824747205000051","-73.898853124999960","POINT (-73.89885312499996 40.82474720500005)"
"193596561","2019-02-14T00:00:00.000","707","IMPERSONATION 2, PUBLIC SERVAN","340","FRAUDS","PL 1902300","M","B","40","0","25-44","M","BLACK","1005041","234533","40.810398494000026","-73.924895310999943","POINT (-73.92489531099994 40.810398494000026)"
"192194746","2019-01-11T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","B","40","2","25-44","M","WHITE HISPANIC","1007444","234646","40.810702665000065","-73.916214244999935","POINT (-73.91621424499994 40.810702665000065)"
"197309168","2019-05-17T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B","43","0","25-44","M","BLACK","1026346","235401","40.812705085000061","-73.847927050999942","POINT (-73.84792705099994 40.81270508500007)"
"202157952","2019-09-09T00:00:00.000","503","CONTROLLED SUBSTANCE,INTENT TO","117","DANGEROUS DRUGS","PL 2201601","F","B","50","0","25-44","F","WHITE HISPANIC","1010053","257493","40.873403746000065","-73.906701461999944","POINT (-73.90670146199994 40.873403746000065)"
"193055792","2019-02-01T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","62","0","25-44","M","ASIAN / PACIFIC ISLANDER","985474","160483","40.607173222000029","-73.995593279999980","POINT (-73.99559327999998 40.60717322200003)"
"194504143","2019-03-10T00:00:00.000","639","AGGRAVATED HARASSMENT 2","361","OFF. AGNST PUB ORD SENSBLTY &","PL 2403004","M","B","49","0","18-24","M","WHITE HISPANIC","1027430","251105","40.855802743000027","-73.843909953999969","POINT (-73.84390995399997 40.85580274300003)"
"201664879","2019-08-28T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","83","0","25-44","M","BLACK HISPANIC","1006307","195216","40.702480319000074","-73.920450947999939","POINT (-73.92045094799994 40.702480319000074)"
"191797427","2019-01-03T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200000","M","S","120","0","25-44","M","BLACK","962822","174282","40.645022746000052","-74.077216846999988","POINT (-74.07721684699999 40.64502274600005)"
"193415184","2019-02-10T00:00:00.000","847","NY STATE LAWS,UNCLASSIFIED FEL","125","NYS LAWS-UNCLASSIFIED FELONY","VTL05110FE","F","B","46","0","18-24","M","WHITE HISPANIC","1011591","252377","40.859357256000067","-73.901161147999971","POINT (-73.90116114799997 40.85935725600007)"
"192770889","2019-01-25T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","M","ASIAN / PACIFIC ISLANDER","1019840","206689","40.733926841000027","-73.871582397999987","POINT (-73.87158239799999 40.73392684100003)"
"191976212","2019-01-07T00:00:00.000","569","MARIJUANA, SALE 4 & 5","235","DANGEROUS DRUGS","PL 2214000","M","K","61","0","45-64","M","BLACK","1001023","156428","40.596027283000069","-73.939604595999981","POINT (-73.93960459599998 40.59602728300007)"
"203969999","2019-10-20T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","B","44","0","25-44","F","BLACK HISPANIC","1008787","243961","40.836266064000029","-73.911328662999949","POINT (-73.91132866299995 40.83626606400003)"
"193825736","2019-02-21T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","75","0","25-44","M","WHITE HISPANIC","1014711","180884","40.663117329000045","-73.890205999999978","POINT (-73.89020599999998 40.663117329000045)"
"198826433","2019-06-23T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q","105","0","65+","M","BLACK","1053611","181420","40.664369248000071","-73.749987556999940","POINT (-73.74998755699994 40.66436924800007)"
"197346742","2019-05-18T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","M","23","2","25-44","M","BLACK","998862","227442","40.790948016000073","-73.947231972999987","POINT (-73.94723197299999 40.79094801600007)"
"194097199","2019-02-28T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1701501","F","K","79","0","25-44","M","BLACK","998822","189420","40.686587133000046","-73.947458783999934","POINT (-73.94745878399993 40.686587133000046)"
