DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
2097986-1-DCA,Business,12/31/2023,Active,03/09/2021,Tobacco Retail Dealer,FINEST DELI & GRILL CORP,,5309,4TH AVE,,BROOKLYN,NY,11220,7184393901,Brooklyn,3,307,38,3014233,3008150007,,,,-74.01443546612474,40.6446690157489,"(40.6446690157489, -74.01443546612474)"
2104232-1-DCA,Business,12/31/2023,Active,03/03/2022,Tobacco Retail Dealer,EXOTIC R US CORPORATION,,9218,JAMAICA AVE,,WOODHAVEN,NY,11421,3477015169,Queens,4,409,32,4184263,4089330075,,,,-73.85293263051952,40.693367104870624,"(40.693367104870624, -73.85293263051952)"
1417049-DCA,Business,12/31/2023,Active,01/09/2012,Tobacco Retail Dealer,T N S SUPERETTE CORP,,3304,AMBOY RD,,STATEN ISLAND,NY,10306,718-979-8640,Staten Island,5,503,51,5063987,5049640011,SI25,13204,,-74.13494503114708,40.56041048543883,"(40.56041048543883, -74.13494503114708)"
2036797-1-DCA,Business,12/31/2023,Active,04/29/2016,Tobacco Retail Dealer,175-33 HORACE HARDING EXPRESSWAY SERVICE CENTER INC,GAS SALE,17533,HORACE HARDING EXPY,,FRESH MEADOWS,NY,11365,347-408-7426,Queens,4,411,20,4148797,4068900024,QN48,1417,,-73.79369388564936,40.739248277459566,"(40.739248277459566, -73.79369388564936)"
1114499-DCA,Business,12/31/2023,Active,07/02/2002,Tobacco Retail Dealer,"YOO, JUNG SIK",7-ELEVEN STORE 27760C,2250,COLLEGE POINT BLVD,,COLLEGE POINT,NY,11356,718-358-5040,Queens,4,407,19,4099505,4041970040,QN23,919,,-73.84608084930514,40.77936510418416,"(40.77936510418416, -73.84608084930514)"
2044891-1-DCA,Business,12/31/2023,Active,10/20/2016,Tobacco Retail Dealer,ALBANY CANDY & GROCERY INC,,519,ALBANY AVE,,BROOKLYN,NY,11203,718-363-0624,Brooklyn,3,309,41,3038458,3014280001,BK60,87401,,-73.93996483496257,40.66234986372901,"(40.66234986372901, -73.93996483496257)"
1249891-DCA,Business,12/31/2023,Active,03/14/2007,Tobacco Retail Dealer,"RENTAS, FELICITA",LA PAZ GROCERY STORE,2424,PITKIN AVE,,BROOKLYN,NY,11208,718-277-0733,Brooklyn,3,305,37,3089223,3040180015,BK82,1166,,-73.8829336533155,40.67380109841807,"(40.67380109841807, -73.8829336533155)"
2047151-1-DCA,Business,12/31/2023,Active,01/06/2017,Tobacco Retail Dealer,"ELVERTON CONVENIENCE, INC",,496,ARTHUR KILL RD,,STATEN ISLAND,NY,10308,347-458-2231,Staten Island,5,503,51,5070877,5054500022,SI54,14608,,-74.15718786137678,40.562575302604714,"(40.562575302604714, -74.15718786137678)"
2065650-1-DCA,Business,12/31/2023,Active,02/02/2018,Tobacco Retail Dealer,"HOSSAIN, TAMANNA S",,S/E/C,WEST   14 STREET,8 AVENUE,NEW YORK,NY,10011,718-864-2070,Manhattan,1,102,03,,,,,,-74.00252241397993,40.73975142777679,"(40.73975142777679, -74.00252241397993)"
1378151-DCA,Business,12/31/2023,Active,12/02/2010,Tobacco Retail Dealer,"JJ&R INC., NY",,4075,HYLAN BLVD,,STATEN ISLAND,NY,10308,718-984-5833,Staten Island,5,503,51,5067578,5052760044,SI54,15601,,-74.14757636092911,40.540459369205664,"(40.540459369205664, -74.14757636092911)"
2078800-1-DCA,Business,12/31/2023,Active,10/03/2018,Tobacco Retail Dealer,BOWNE GROCERY INC,,4214,BOWNE ST,,FLUSHING,NY,11355,718-886-1293,Queens,4,407,20,4117062,4051820133,QN22,857,,-73.82179376234079,40.75685337911074,"(40.75685337911074, -73.82179376234079)"
1337129-DCA,Business,12/31/2023,Active,10/27/2009,Tobacco Retail Dealer,"BAGELS ON KINGS, CORP.",,228,KINGS HWY,,BROOKLYN,NY,11223,718-372-0024,Brooklyn,3,311,47,3176589,3066470015,BK29,428,,-73.98241824654107,40.60540984089201,"(40.60540984089201, -73.98241824654107)"
1143199-DCA,Business,12/31/2023,Active,06/19/2003,Tobacco Retail Dealer,NN GROCERY INC.,,3121,DITMARS BLVD,,ASTORIA,NY,11105,718-777-3244,Queens,4,401,22,4016982,4008310096,QN72,113,,-73.91015131874858,40.7757631563769,"(40.7757631563769, -73.91015131874858)"
1365923-DCA,Business,12/31/2023,Active,08/09/2010,Tobacco Retail Dealer,"BAGELBUSTER SUPERETTE, INC.",,700,ARTHUR KILL RD,,STATEN ISLAND,NY,10308,917-747-5483,Staten Island,5,503,51,5073068,5054940055,SI54,14607,,-74.16443765559258,40.56019088986795,"(40.56019088986795, -74.16443765559258)"
2041038-1-DCA,Business,12/31/2023,Active,07/25/2016,Tobacco Retail Dealer,CHELSEA FRUIT & VEGETABLE INC,CAFE DELICIOUS,115,W 23RD ST,,NEW YORK,NY,10011,2126040004,Manhattan,1,104,03,1014953,1007990030,MN13,91,,-73.99350778444895,40.743215148184866,"(40.743215148184866, -73.99350778444895)"
2096340-1-DCA,Business,12/31/2023,Active,09/02/2020,Tobacco Retail Dealer,MUKTI 74 PETROLEUM INC,,7401,GRAND AVE,,ELMHURST,NY,11373,7187495864,Queens,4,405,30,4058132,4024920080,,,,-73.88798707299532,40.73011229540073,"(40.73011229540073, -73.88798707299532)"
2070472-1-DCA,Business,12/31/2023,Active,05/03/2018,Tobacco Retail Dealer,KRUPA FOOD INC,,23320,HILLSIDE AVE,,QUEENS VILLAGE,NY,11427,7184642362,Queens,4,413,23,4166274,4079420010,QN43,1301,,-73.7365134876843,40.733441751073215,"(40.733441751073215, -73.7365134876843)"
2066348-1-DCA,Business,12/31/2023,Active,02/20/2018,Tobacco Retail Dealer,M & S SMOKE SHOP & GROCERY CORP,,1137,FLATBUSH AVE,,BROOKLYN,NY,11226,347-241-5566,Brooklyn,3,314,45,3119606,3051870010,BK95,790,,-73.95753816999073,40.64253212936034,"(40.64253212936034, -73.95753816999073)"
2034473-1-DCA,Business,12/31/2023,Active,03/16/2016,Tobacco Retail Dealer,RINCON DELI GROCERY CORP,,2101,CORTELYOU RD,,BROOKLYN,NY,11226,347-533-8155,Brooklyn,3,314,40,3118558,3051520020,BK42,514,,-73.95863277874207,40.64383630134165,"(40.64383630134165, -73.95863277874207)"
2102350-2-DCA,Business,12/31/2022,Active,10/28/2021,Tobacco Retail Dealer,JBN FOOD CORP,,57-25,SHORE FRONT PKWY,,ARVERNE,NY,11692,9173788382,Queens,4,414,31,4454730,4159260001,,,,-73.78878710066431,40.592118898905404,"(40.592118898905404, -73.78878710066431)"
1189789-DCA,Business,12/31/2023,Active,02/24/2005,Tobacco Retail Dealer,"SHIN, KYUNG H",LUCKY DELI & GROCERY,1200,BAY ST,,STATEN ISLAND,NY,10305,718-816-6342,Staten Island,5,501,49,5042808,5028540020,SI37,8,,-74.06606069877593,40.61397243138927,"(40.61397243138927, -74.06606069877593)"
2016940-1-DCA,Business,12/31/2023,Active,12/30/2014,Tobacco Retail Dealer,NEW EMPIRE DELI & GROCERY CORP,,17657,UNION TPKE,,FRESH MEADOWS,NY,11366,718-820-0888,Queens,4,408,24,4154572,4071870054,QN41,1339,,-73.79147680864828,40.725860824012024,"(40.725860824012024, -73.79147680864828)"
2097461-1-DCA,Business,12/31/2023,Active,01/08/2021,Tobacco Retail Dealer,BOLLA OPERATING CORP.,BOLLA 137-21 LIBERTY C-STORE,13721,LIBERTY AVE,,JAMAICA,NY,11435,516-512-6125,Queens,4,412,28,4214337,4100170018,,,,-73.81018598675804,40.69207762576813,"(40.69207762576813, -73.81018598675804)"
2007142-1537-DCA,Business,12/31/2023,Active,04/29/2014,Tobacco Retail Dealer,2013 ABIGAIL DELI GROCERY CORP,,787,E 185TH ST,,BRONX,NY,10460,917-569-9474,Bronx,2,206,15,2013054,2031140073,BX06,393,,-73.88247122882417,40.85233523377355,"(40.85233523377355, -73.88247122882417)"
2066132-1-DCA,Business,12/31/2023,Active,02/15/2018,Tobacco Retail Dealer,FOREST GOURMET DELI INC,,6635,FOREST AVE,,RIDGEWOOD,NY,11385,7183864645,Queens,4,405,30,4083784,4034990003,QN20,587,,-73.90296584685655,40.70670209839626,"(40.70670209839626, -73.90296584685655)"
1418443-DCA,Business,12/31/2023,Active,02/01/2012,Tobacco Retail Dealer,105 EZ SHOP INC.,,10506,CROSSBAY BLVD,,OZONE PARK,NY,11417,347-840-4222,Queens,4,410,32,4191000,4091620011,QN56,54,,-73.84448984743948,40.679840732658,"(40.679840732658, -73.84448984743948)"
1316985-DCA,Business,12/31/2023,Active,05/05/2009,Tobacco Retail Dealer,STILLWELL AVENUE SERVICE INC,,2620,86TH ST,,BROOKLYN,NY,11223,718-265-0030,Brooklyn,3,311,47,3190741,3070920066,BK29,402,,-73.98472156329277,40.59641272503798,"(40.59641272503798, -73.98472156329277)"
2079067-1-DCA,Business,12/31/2023,Active,10/15/2018,Tobacco Retail Dealer,L & E DELI-GROCERY CORP,,820,5TH AVE,,BROOKLYN,NY,11232,917-375-5577,Brooklyn,3,307,38,3010204,3006850042,BK32,84,,-74.00081449927232,40.65425470130307,"(40.65425470130307, -74.00081449927232)"
2077230-1-DCA,Business,12/31/2023,Active,08/20/2018,Tobacco Retail Dealer,S & S BK INC,,2328,BATH AVE,,BROOKLYN,NY,11214,917-767-7393,Brooklyn,3,311,47,3186558,3068890032,BK29,304,,-73.99438625633567,40.596501437113325,"(40.596501437113325, -73.99438625633567)"
1424449-DCA,Business,12/31/2023,Active,04/19/2012,Tobacco Retail Dealer,A & Z GROCERY CORP. I,,478,NOSTRAND AVE,,BROOKLYN,NY,11216,718-789-5668,Brooklyn,3,303,36,3052226,3018320051,BK75,245,,-73.95004200195936,40.68264681153205,"(40.68264681153205, -73.95004200195936)"
2034397-1-DCA,Business,12/31/2023,Active,03/15/2016,Tobacco Retail Dealer,BLU LINE DELI AND GROCERY CORP,,1891,FULTON ST,,BROOKLYN,NY,11233,347-280-9034,Brooklyn,3,303,41,3337937,3015300019,BK35,379,,-73.92084185986518,40.67883440631984,"(40.67883440631984, -73.92084185986518)"
2066704-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,KIM AUTO SERVICE INC,,232,W 145TH ST,,NEW YORK,NY,10039,212-690-6570,Manhattan,1,110,09,1060464,1020300045,MN03,232,,-73.94020369354413,40.822105444380426,"(40.822105444380426, -73.94020369354413)"
2009883-2101-DCA,Business,12/31/2023,Active,06/23/2014,Tobacco Retail Dealer,WEST HARLEM GROCERY CORP,,283,W 115TH ST,,NEW YORK,NY,10026,212-280-0690,Manhattan,1,110,09,1055219,1018310001,MN11,218,,-73.95537658119055,40.80354701717221,"(40.80354701717221, -73.95537658119055)"
1281527-DCA,Business,12/31/2023,Active,04/10/2008,Tobacco Retail Dealer,NOVATOS GROCERY CORP.,,228,LEWIS AVE,,BROOKLYN,NY,11221,718-453-4778,Brooklyn,3,303,36,3044235,3016240050,BK35,279,,-73.93620542644702,40.688733366139694,"(40.688733366139694, -73.93620542644702)"
2039686-1-DCA,Business,12/31/2023,Active,06/29/2016,Tobacco Retail Dealer,EL PRINCIPE GROCERY STORE CORP.,,237,E 203RD ST,,BRONX,NY,10458,9178916416,Bronx,2,207,11,2017271,2033090025,BX05,413,,-73.88534068185191,40.87366993122211,"(40.87366993122211, -73.88534068185191)"
2065610-1-DCA,Business,12/31/2023,Active,02/02/2018,Tobacco Retail Dealer,NEW TASTE DELI CORP,,1888,JEROME AVE,,BRONX,NY,10453,3479907888,Bronx,2,205,14,2008233,2028520009,BX41,23301,,-73.9108248022589,40.84982178304856,"(40.84982178304856, -73.9108248022589)"
1264225-DCA,Business,12/31/2023,Active,08/14/2007,Tobacco Retail Dealer,"LIN, JIAN PING",GRAND 99 CENTS EMPORIUM,6874,FRESH POND RD,,RIDGEWOOD,NY,11385,347-345-9272,Queens,4,405,30,4085201,4035350032,QN20,583,,-73.89551925382828,40.70345401100822,"(40.70345401100822, -73.89551925382828)"
2066734-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,JAMAICA DELI INC,,17946,HILLSIDE AVE,,JAMAICA,NY,11432,7185263371,Queens,4,412,27,4212337,4099150039,QN61,468,,-73.78323570334312,40.71278050980548,"(40.71278050980548, -73.78323570334312)"
1044777-DCA,Business,12/31/2023,Active,12/27/2000,Tobacco Retail Dealer,RALPH AVENUE FRESH FARM CORP.,,2,RALPH AVE,,BROOKLYN,NY,11221,718-573-9159,Brooklyn,3,303,41,3337981,3016280041,BK35,387,,-73.92427871491309,40.690658455131164,"(40.690658455131164, -73.92427871491309)"
2017421-1-DCA,Business,12/31/2023,Active,01/20/2015,Tobacco Retail Dealer,NEW WORLD DELI GROCERY CORP,,4150,WHITE PLAINS RD,,BRONX,NY,10466,718-547-6906,Bronx,2,212,12,2063676,2048450036,BX44,422,,-73.85805923347041,40.8921470555663,"(40.8921470555663, -73.85805923347041)"
2096616-1-DCA,Business,12/31/2023,Active,10/09/2020,Tobacco Retail Dealer,CORNER AVE S CONVENIENCE INC,,1101,AVENUE S,,BROOKLYN,NY,11223,718-974-4827,Brooklyn,3,315,48,3183861,3068170049,,,,-73.96140578828086,40.60303045677359,"(40.60303045677359, -73.96140578828086)"
2014531-1-DCA,Business,12/31/2023,Active,10/14/2014,Tobacco Retail Dealer,CANARSIE ONE STOP MARKET CORP,,8702,AVENUE L,,BROOKLYN,NY,11236,718-975-8800,Brooklyn,3,318,46,3226903,3080660036,BK50,1006,,-73.9025672096457,40.63396240192965,"(40.63396240192965, -73.9025672096457)"
2045444-1-DCA,Business,12/31/2023,Active,11/10/2016,Tobacco Retail Dealer,2463 E. TREMONT DELI CORP,,2463,E TREMONT AVE,,BRONX,NY,10461,516-784-6418,Bronx,2,211,13,2094957,2040670039,BX37,256,,-73.85116036920309,40.84272828495435,"(40.84272828495435, -73.85116036920309)"
1437605-DCA,Business,12/31/2023,Active,07/16/2012,Tobacco Retail Dealer,3N CONVENIENCE INC.,,950,ALLERTON AVE,,BRONX,NY,10469,347-843-0420,Bronx,2,211,13,2051712,2044470062,BX07,324,,-73.859837041889,40.86550648804983,"(40.86550648804983, -73.859837041889)"
2039539-1-DCA,Business,12/31/2023,Active,06/27/2016,Tobacco Retail Dealer,CORONA FLOWERS INC.,CORONA DELI GROCERY,10414,CORONA AVE,,CORONA,NY,11368,718-393-3985,Queens,4,404,21,4047594,4019350001,QN25,439,,-73.85815837306313,40.743981606499254,"(40.743981606499254, -73.85815837306313)"
1361761-DCA,Business,12/31/2023,Active,07/06/2010,Tobacco Retail Dealer,"SHAH, PARESH I",ASTOR NEWS,,BROADWAY,ASTOR PLACE,NEW YORK,NY,10003,908-432-5030,Manhattan,1,102,01,,,,,,-73.99284156949935,40.730078721480744,"(40.730078721480744, -73.99284156949935)"
2095547-1-DCA,Business,12/31/2023,Active,03/25/2020,Tobacco Retail Dealer,PRAGI INC.,,200,W 96TH ST,,NEW YORK,NY,10025,212-662-3392,Manhattan,1,107,06,1033704,1012430036,,,,-73.97056946828503,40.79412924722473,"(40.79412924722473, -73.97056946828503)"
1342345-DCA,Business,12/31/2023,Active,01/07/2010,Tobacco Retail Dealer,JAMAICA STAR CANDY & GROCERY INC.,,8774,168TH ST,,JAMAICA,NY,11432,718-291-0523,Queens,4,412,27,4210086,4098180077,QN61,460,,-73.79465053315373,40.70985629943673,"(40.70985629943673, -73.79465053315373)"
2046484-1-DCA,Business,12/31/2023,Active,12/14/2016,Tobacco Retail Dealer,STEINWAY GOURMET DELI INC,,3234,STEINWAY ST,,ASTORIA,NY,11103,347-944-2837,Queens,4,401,22,4010418,4006560051,QN70,155,,-73.91961770491864,40.758225757898266,"(40.758225757898266, -73.91961770491864)"
2080821-1-DCA,Business,12/31/2023,Active,12/19/2018,Tobacco Retail Dealer,MY CLASSIC BAGELS & DELI INC,,3211,RICHMOND RD,,STATEN ISLAND,NY,10306,718-980-1939,Staten Island,5,502,50,5037027,5022420085,SI24,279,,-74.12775749201028,40.575207733549476,"(40.575207733549476, -74.12775749201028)"
1359571-DCA,Business,12/31/2023,Active,06/17/2010,Tobacco Retail Dealer,JEFFERY & MICHELLE INC,,9055,CORONA AVE,,ELMHURST,NY,11373,718-666-2746,Queens,4,404,25,4039576,4015860029,QN29,471,,-73.87396470690156,40.74227079354153,"(40.74227079354153, -73.87396470690156)"
2096861-1-DCA,Business,12/31/2023,Active,11/05/2020,Tobacco Retail Dealer,CONFE PARK DELI GROCERY CORP,,4666,PARK AVE,,BRONX,NY,10458,3479634565,Bronx,2,206,15,2011392,2030400007,,,,-73.8928541040483,40.85818881836292,"(40.85818881836292, -73.8928541040483)"
2039091-1-DCA,Business,12/31/2023,Active,06/15/2016,Tobacco Retail Dealer,JOEY EXPRESS DELI INC,,1951,SOUTHERN BLVD,,BRONX,NY,10460,347-755-1727,Bronx,2,206,17,2010159,2029600070,BX17,36502,,-73.88570515700712,40.84253987666255,"(40.84253987666255, -73.88570515700712)"
2066549-1-DCA,Business,12/31/2023,Active,02/22/2018,Tobacco Retail Dealer,SAL'S GOURMET MARKET INC.,,1741,FULTON ST,,BROOKLYN,NY,11233,718-774-5645,Brooklyn,3,303,36,3325182,3016910012,BK61,381,,-73.9283152259134,40.6792427869114,"(40.6792427869114, -73.9283152259134)"
2066851-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,19TH AVENUE CONVENIENCE INC,,1880,86TH ST,,BROOKLYN,NY,11214,718-974-4827,Brooklyn,3,311,47,3166705,3063710053,BK28,278,,-74.00085352776838,40.60616325654873,"(40.60616325654873, -74.00085352776838)"
2065737-1-DCA,Business,12/31/2023,Active,02/06/2018,Tobacco Retail Dealer,"BIGKAT, LLC",BEDFORD FRUIT MARKET,146,BEDFORD AVE,,BROOKLYN,NY,11249,917-776-0176,Brooklyn,3,301,33,3061786,3023110021,BK73,517,,-73.95663456813963,40.71886393218863,"(40.71886393218863, -73.95663456813963)"
1428977-DCA,Business,12/31/2023,Active,05/17/2012,Tobacco Retail Dealer,FIRST AVE & 117TH STR INC.,,2276,1ST AVE,,NEW YORK,NY,10035,212-289-4668,Manhattan,1,111,08,1053105,1017110001,MN34,178,,-73.93483418833405,40.79677148140152,"(40.79677148140152, -73.93483418833405)"
1179765-DCA,Business,12/31/2023,Active,09/13/2004,Tobacco Retail Dealer,ONE STOP FARM CORP.,,630,CATON AVE,,BROOKLYN,NY,11218,718-436-3410,Brooklyn,3,312,39,3124350,3053290104,BK40,504,,-73.97423768646212,40.64769453310428,"(40.64769453310428, -73.97423768646212)"
1041241-DCA,Business,12/31/2023,Active,09/13/2000,Tobacco Retail Dealer,"ANN-CLAIR'S SALUMERIA, INC.",,1130,MORRIS PARK AVE,,BRONX,NY,10461,718-409-1171,Bronx,2,211,13,2045024,2041100004,BX37,254,,-73.85176555070422,40.850115078226196,"(40.850115078226196, -73.85176555070422)"
1129577-DCA,Business,12/31/2023,Active,12/24/2002,Tobacco Retail Dealer,"JASANI, MUNIRA",,N/W/C,WEST   46 STREET,6 AVENUE,NEW YORK,NY,10036,917-407-6050,Manhattan,1,105,04,,,,,,-73.98225540711462,40.75738784087671,"(40.75738784087671, -73.98225540711462)"
2080636-1-DCA,Business,12/31/2023,Active,12/12/2018,Tobacco Retail Dealer,PENA DELI GROCERY CORP,,2337,GRAND CONCOURSE,,BRONX,NY,10468,347-862-4556,Bronx,2,205,14,2013778,2031640019,BX40,23703,,-73.89938613893433,40.85840604170503,"(40.85840604170503, -73.89938613893433)"
1070425-DCA,Business,12/31/2023,Active,12/28/2000,Tobacco Retail Dealer,"ORLANDO NEWS, INC.",,1364,YORK AVE,,NEW YORK,NY,10021,917-833-7144,Manhattan,1,108,05,1046273,1014840051,MN31,124,,-73.95341531867508,40.76729380057077,"(40.76729380057077, -73.95341531867508)"
2009053-1917-DCA,Business,12/31/2023,Active,06/03/2014,Tobacco Retail Dealer,MEEKER PETROLEUM INC.,,546,MORGAN AVE,,BROOKLYN,NY,11222,516-806-7376,Brooklyn,3,301,34,3069697,3028100001,BK90,449,,-73.93904084221396,40.72289350212252,"(40.72289350212252, -73.93904084221396)"
2015724-1-DCA,Business,12/31/2023,Active,11/20/2014,Tobacco Retail Dealer,SUPER SPRING GROCERY CORP,,9039,SPRINGFIELD BLVD,,QUEENS VILLAGE,NY,11428,7187091844,Queens,4,413,23,4229697,4107190046,QN34,554,,-73.74098644809312,40.726351185449275,"(40.726351185449275, -73.74098644809312)"
2065585-1-DCA,Business,12/31/2023,Active,02/01/2018,Tobacco Retail Dealer,401 EMPIRE GROCERY INC,,401,SCHENECTADY AVE,,BROOKLYN,NY,11213,347-990-9294,Brooklyn,3,309,41,3038386,3014240001,BK63,355,,-73.93434755375743,40.66397444916069,"(40.66397444916069, -73.93434755375743)"
2033010-1-DCA,Business,12/31/2023,Active,02/05/2016,Tobacco Retail Dealer,BIG BOYZ DELI CORP,,9104,FLATLANDS AVE,,BROOKLYN,NY,11236,917-960-5968,Brooklyn,3,318,46,3229932,3081990040,BK50,966,,-73.90509393383711,40.640788059092,"(40.640788059092, -73.90509393383711)"
2095854-1-DCA,Business,12/31/2023,Active,06/22/2020,Tobacco Retail Dealer,1610 DELI CORP.,,1610,NOSTRAND AVE,,BROOKLYN,NY,11226,7189090848,Brooklyn,3,317,40,3118080,3051400007,,,,-73.94913565239357,40.6466211943027,"(40.6466211943027, -73.94913565239357)"
1182671-DCA,Business,12/31/2023,Active,04/25/2005,Tobacco Retail Dealer,"AZAD, ABUL KALAM",,N/W/C,CENTRE STREET,WHITE STREET,NEW YORK,NY,10013,917-804-0677,Manhattan,1,101,01,,,,,,-74.00081887254159,40.716928806379634,"(40.716928806379634, -74.00081887254159)"
2042387-1-DCA,Business,12/31/2023,Active,08/12/2016,Tobacco Retail Dealer,"LA OTRA GROCERY, CORP.",,9420,37TH AVE,,JACKSON HEIGHTS,NY,11372,718-396-2833,Queens,4,403,21,4036536,4014820011,QN28,273,,-73.87288717485697,40.75095125957277,"(40.75095125957277, -73.87288717485697)"
2041397-1-DCA,Business,12/31/2023,Active,07/28/2016,Tobacco Retail Dealer,NEW PARISIENNE 501 DELI & GROCERY INC.,PARISIAN DELI,501,COLUMBUS AVE,,NEW YORK,NY,10024,212-496-8720,Manhattan,1,107,06,1031291,1011980001,MN12,169,,-73.97301806263687,40.78531102410219,"(40.78531102410219, -73.97301806263687)"
2035027-1-DCA,Business,12/31/2023,Active,03/28/2016,Tobacco Retail Dealer,SKY CONVENIENCE & DELI INC,,4002,CORPORAL KENNEDY ST,,BAYSIDE,NY,11361,7184238221,Queens,4,411,19,4137260,4062160023,QN46,1129,,-73.77569716682822,40.76303637136407,"(40.76303637136407, -73.77569716682822)"
1041211-DCA,Business,12/31/2023,Active,09/14/2000,Tobacco Retail Dealer,"RAMIREZ, SONEL",SONNY'S GROCERY & DELI,767,10TH AVE,,NEW YORK,NY,10019,212-541-7747,Manhattan,1,104,03,1088274,1010800028,MN15,135,,-73.99099301370252,40.76579051395917,"(40.76579051395917, -73.99099301370252)"
2095535-1-DCA,Business,12/31/2023,Active,03/25/2020,Tobacco Retail Dealer,90-47 DELI GROCERY CORP,,9047,149TH ST,,JAMAICA,NY,11435,3478097088,Queens,4,412,24,4206835,4096790089,,,,-73.8058424933965,40.702613056744504,"(40.702613056744504, -73.8058424933965)"
2097173-1-DCA,Business,12/31/2023,Active,12/09/2020,Tobacco Retail Dealer,BHAKTI 63 INC,STOP & GO CONVENIENCE,6318,WOODHAVEN BLVD,,REGO PARK,NY,11374,9179817451,Queens,4,405,30,4069590,4029980026,,,,-73.8689411745144,40.724007061253225,"(40.724007061253225, -73.8689411745144)"
2080489-1-DCA,Business,12/31/2023,Active,12/06/2018,Tobacco Retail Dealer,HARLEM GROUP J W CORP,,886,GERARD AVE,,BRONX,NY,10452,8628496919,Bronx,2,204,08,,,BX63,195,,-73.9251061491997,40.827212779333344,"(40.827212779333344, -73.9251061491997)"
2039185-1-DCA,Business,12/31/2023,Active,06/20/2016,Tobacco Retail Dealer,"ABDULLAH, MOHAMMAD",,,HUGH J GRANT CIRCLE,METROPOLITAN AVENUE,BRONX,NY,10462,347-691-5617,Bronx,2,209,18,,,BX55,72,,-73.86085101798034,40.833614211099764,"(40.833614211099764, -73.86085101798034)"
2059458-2-DCA,Business,12/31/2022,Active,10/17/2017,Tobacco Retail Dealer,WORLD VAPE N CIGARS CORP.,,651,MANHATTAN AVE,,BROOKLYN,NY,11222,917-909-0420,Brooklyn,3,301,33,3066043,3026450025,BK76,569,,-73.95119761298741,40.72446380887794,"(40.72446380887794, -73.95119761298741)"
1422507-DCA,Business,12/31/2023,Active,03/27/2012,Tobacco Retail Dealer,BHAKTI SAGAR GROCERY INC,,552,WOODWARD AVE,,RIDGEWOOD,NY,11385,347-393-5588,Queens,4,405,34,4081397,4034060035,QN20,591,,-73.90921610557793,40.70696246070852,"(40.70696246070852, -73.90921610557793)"
2013448-1-DCA,Business,12/31/2023,Active,09/16/2014,Tobacco Retail Dealer,QIAO FENG DELI INC.,,353,SMITH ST,,BROOKLYN,NY,11231,917-370-2008,Brooklyn,3,306,39,3007556,3004500006,BK33,77,,-73.99509309969876,40.679879841834826,"(40.679879841834826, -73.99509309969876)"
1310759-DCA,Business,12/31/2023,Active,03/06/2009,Tobacco Retail Dealer,"DIYA 142, INC.",,14201,38TH AVE,,FLUSHING,NY,11354,718-461-4110,Queens,4,407,20,4113345,4050110001,QN22,865,,-73.82680916792219,40.76173021399862,"(40.76173021399862, -73.82680916792219)"
2017216-1-DCA,Business,12/31/2023,Active,01/12/2015,Tobacco Retail Dealer,2924 MINI MART CORP,,2924,AVENUE R,,BROOKLYN,NY,11229,3479449736,Brooklyn,3,315,48,3184578,3068350011,BK44,564,,-73.94341405007,40.60736253003218,"(40.60736253003218, -73.94341405007)"
2035757-1-DCA,Business,12/31/2023,Active,04/08/2016,Tobacco Retail Dealer,THANH'S FRUIT & VEGETABLE FARM INC,ELIM DELI & GROCERY,24619,JERICHO TPKE,,BELLEROSE,NY,11426,718-347-1234,Queens,4,413,23,4176909,4086600001,QN43,1617,,-73.72181214061841,40.72509052288302,"(40.72509052288302, -73.72181214061841)"
2076920-1-DCA,Business,12/31/2023,Active,08/10/2018,Tobacco Retail Dealer,WILSON FINEST DELI GROCERY CORP,,83,WILSON AVE,,BROOKLYN,NY,11237,718-497-1861,Brooklyn,3,304,34,3072302,3031740001,BK77,427,,-73.92781119042098,40.70190055247575,"(40.70190055247575, -73.92781119042098)"
2065648-1-DCA,Business,12/31/2023,Active,02/02/2018,Tobacco Retail Dealer,"SANAT CARDS & GIFTS, INC.",,21424,73RD AVE,,OAKLAND GARDENS,NY,11364,718-479-7312,Queens,4,411,23,4439705,4077320050,QN42,129103,,-73.75966442893171,40.74037900610161,"(40.74037900610161, -73.75966442893171)"
1361073-DCA,Business,12/31/2023,Active,07/01/2010,Tobacco Retail Dealer,1307 CORP.,,1307,CROSBY AVE,,BRONX,NY,10461,718-828-1443,Bronx,2,210,13,2073801,2053590062,BX52,184,,-73.8290448374726,40.838613493540926,"(40.838613493540926, -73.8290448374726)"
1274043-DCA,Business,12/31/2023,Active,12/10/2007,Tobacco Retail Dealer,1029 FOOD PLAZA INC.,,122,E 181ST ST,,BRONX,NY,10453,7183642433,Bronx,2,205,14,2013841,2031690034,BX41,241,,-73.9034401395983,40.85485786066109,"(40.85485786066109, -73.9034401395983)"
