"data_as_of_date","evaluation_id","evaluation_name","source","program_type","workscope","provider","evaluation_date","overall_rating","program_site","street_address","street_address2","postcode","borough","latitude","longitude","community_board","council_district","census_tract_2010","nta","bin","bbl"
"2021-02-03T00:00:00.000","EVL-044387","Outcomes Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2019-6/30/2020","Ali Forney Center","2020-06-30T00:00:00.000","Far Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-044359","Outcomes Review","System Generated","Transitional Independent Living (TIL)","9324B-Transitional Independent Living (TIL)-7/1/2019-6/30/2020","Ali Forney Center","2020-06-30T00:00:00.000","Far Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046057","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-07-17T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046048","Case Management Review","System Generated","Transitional Independent Living (TIL)","9324C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-07-17T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046039","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-07-17T00:00:00.000","Meets Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-046026","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-07-23T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046041","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-07-23T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046036","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-07-24T00:00:00.000","Above Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-046034","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-07-24T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046031","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-07-24T00:00:00.000","Above Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-046040","Case Management Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-07-27T00:00:00.000","Above Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-046018","Case Management Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-07-27T00:00:00.000","Above Standard",,,,"11215","Brooklyn","NULL","NULL","Brooklyn CD 006","Council District 039 Brooklyn","NULL","BK37",,
"2021-02-03T00:00:00.000","EVL-046017","Case Management Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-07-31T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046065","Case Management Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-07-31T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046030","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-07-31T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046780","Beginning of Year Admin Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-08-24T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046769","Beginning of Year Admin Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-08-24T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046779","Beginning of Year Admin Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-08-24T00:00:00.000","Meets Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-046796","Beginning of Year Admin Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-08-24T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046770","Beginning of Year Admin Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-08-27T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-046774","Beginning of Year Admin Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-08-27T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-046778","Beginning of Year Admin Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-08-28T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-046762","Beginning of Year Admin Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-08-28T00:00:00.000","Meets Standard",,,,"11215","Brooklyn","NULL","NULL","Brooklyn CD 006","Council District 039 Brooklyn","NULL","BK37",,
"2021-02-03T00:00:00.000","EVL-046772","Beginning of Year Admin Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-08-31T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046787","Beginning of Year Admin Review","System Generated","Transitional Independent Living (TIL)","9324C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-08-31T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046804","Beginning of Year Admin Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-08-31T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046763","Beginning of Year Admin Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-08-31T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046771","Beginning of Year Admin Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-08-31T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046890","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-09-18T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046878","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-09-18T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046927","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-09-18T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046879","Safety and Facilities Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-09-18T00:00:00.000","Meets Standard",,,,"11215","Brooklyn","NULL","NULL","Brooklyn CD 006","Council District 039 Brooklyn","NULL","BK37",,
"2021-02-03T00:00:00.000","EVL-046895","Safety and Facilities Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-09-21T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046910","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9324C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-09-21T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046919","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-09-21T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-046888","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-09-21T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046903","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-09-21T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-046901","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-09-21T00:00:00.000","Above Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-046902","Safety and Facilities Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-09-22T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-046892","Safety and Facilities Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-09-23T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-046898","Safety and Facilities Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-09-23T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-047116","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-10-15T00:00:00.000","Above Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-047134","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-10-15T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-047142","Case Management Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-10-16T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047098","Case Management Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-10-16T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047107","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-10-16T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047109","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-10-16T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047118","Case Management Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-10-16T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047125","Case Management Review","System Generated","Transitional Independent Living (TIL)","9324C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-10-20T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-047112","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-10-23T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-047110","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-10-30T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-047101","Case Management Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-10-30T00:00:00.000","Above Standard",,,,"11215","Brooklyn","NULL","NULL","Brooklyn CD 006","Council District 039 Brooklyn","NULL","BK37",,
"2021-02-03T00:00:00.000","EVL-047108","Case Management Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-10-30T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-047117","Case Management Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-10-30T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-047474","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-11-18T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-047482","Administrative Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-11-18T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047434","Administrative Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-11-18T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047458","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-11-18T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047448","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-11-18T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047444","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-11-18T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-047457","Administrative Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-11-18T00:00:00.000","Meets Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-047451","Administrative Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-11-25T00:00:00.000","Below Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-047447","Administrative Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-11-25T00:00:00.000","Below Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-047430","Administrative Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-11-25T00:00:00.000","Below Standard",,,,"11215","Brooklyn","NULL","NULL","Brooklyn CD 006","Council District 039 Brooklyn","NULL","BK37",,
"2021-02-03T00:00:00.000","EVL-047456","Administrative Review","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-11-25T00:00:00.000","Below Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-047445","Administrative Review","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-11-25T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-047465","Administrative Review","System Generated","Transitional Independent Living (TIL)","9324C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-11-30T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-048096","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-12-06T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-048084","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-12-11T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-048076","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-12-11T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-048120","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-12-13T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-048087","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-12-13T00:00:00.000","Meets Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-048095","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-12-16T00:00:00.000","Meets Standard",,,,"10473","Bronx","NULL","NULL","Bronx CD 009","Council District 017 Bronx","NULL","BX09",,
"2021-02-03T00:00:00.000","EVL-048112","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-12-16T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-048077","Workshop Visit","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-12-21T00:00:00.000","Meets Standard",,,,"11215","Brooklyn","NULL","NULL","Brooklyn CD 006","Council District 039 Brooklyn","NULL","BK37",,
"2021-02-03T00:00:00.000","EVL-048088","Workshop Visit","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-12-21T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-048086","Workshop Visit","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-12-21T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-048094","Workshop Visit","System Generated","Crisis Shelters","9534A-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-12-21T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 002","Council District 035 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-048090","Workshop Visit","System Generated","Crisis Shelters","9549-Crisis Shelters-7/1/2020-6/30/2021","Ali Forney Center","2020-12-21T00:00:00.000","Meets Standard",,,,"11205","Brooklyn","NULL","NULL","Brooklyn CD 003","Council District 033 Brooklyn","NULL","BK69",,
"2021-02-03T00:00:00.000","EVL-048103","Workshop Visit","System Generated","Transitional Independent Living (TIL)","9324C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2020-12-29T00:00:00.000","Meets Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-050512","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2021-01-15T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-050340","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9323C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2021-01-15T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-050394","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2021-01-15T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-050842","Safety and Facilities Review","On-Demand","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2021-01-15T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
