"borough_code","development","address","status","sponsor","zip_code","type","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"Manhattan","Jefferson","2095 Third Avenue ","Occupied","Union Settlement Association","10029","Health Clinic (mental)","40.796967","-73.940721","11","8","180","1080705","1016620001","East Harlem North                                                          "
"Manhattan","Wagner","451 East 120th Street","NYCHA HOLD","NYCHA","10035","Vacant","40.797802","-73.931619","11","8","192","1081290","1018080001","East Harlem North                                                          "
"Bronx","Butler","1320 Webster Avenue","Occupied","William Hodson Senior Center, Inc.","10456","Senior Center","40.834189","-73.90854","3","16","14701","2092074","2028940001","Claremont-Bathgate                                                         "
"Bronx","Mitchel","200 Alexander Avenue","Occupied","East Side House Settlement","10454","Child Care - Early Learn","40.808753","-73.926081","1","8","23","2091097","2022980040","Mott Haven-Port Morris                                                     "
"Brooklyn","Farragut","228 York Street","Occupied","Goodwill Industries of Greater New York","11201","Community Center","40.701304","-73.981762","2","35","23","3325909","3000710001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"Manhattan","Wagner","435 East 120th Street","Occupied","NYCHA","10035","Senior Center","40.798041","-73.932186","11","8","192","1081287","1018080001","East Harlem North                                                          "
"Manhattan","Douglas I","885 Columbus Avenue","Occupied","Children's Aid Society, Inc.","10025","Community Center","40.797762","-73.963944","7","7","189","1081301","1018360001","Upper West Side                                                            "
"Manhattan","Carver","1565 Madison Avenue","Occupied","Union Settlement Association","10029","Child Care - Early Learn","40.793315","-73.94971","11","8","168","1078840","1016100023","East Harlem South                                                          "
"Queens","Latimer Gardens","34-30 137th Street","Occupied","Child Center of New York","11354","Community Center","40.766044","-73.829935","7","20","88901","4443410","4049510008","Flushing                                                                   "
"Manhattan","Johnson","1833 Lexington Avenue","Occupied","SCAN Supportive Children's Advocacy Network","10029","Community Center","40.796894","-73.942874","11","8","182","1082335","1016400021","East Harlem North                                                          "
"Queens","Hammel","82-10 Rockaway Beach Boulevard","Occupied","Atled, Inc.","11693","Child Care ","40.587883","-73.808542","14","31","94202","4436316","4161140002","Hammels-Arverne-Edgemere                                                   "
"Brooklyn","Bushwick II","422 Central Avenue","Occupied","Coalition for Hispanic Family Services","11221","Community Center","40.693173","-73.916541","4","34","417","3076595","3033500028","Bushwick South                                                             "
"Brooklyn","Williamsburg","222 Graham Avenue","Occupied","Colony South Brooklyn Houses","11206","Child Care ","40.709622","-73.943569","1","34","493","3344971","3030260001","Bushwick South                                                             "
"Queens","Queensbridge North","10-29 41st Avenue","Occupied","Floating Hospital","11101","Health Clinic","40.75545","-73.945248","1","26","25","4595582","4004700100","Queensbridge-Ravenswood-Long Island City                                   "
"Bronx","Bryant Ave - East 174th St","1705 Bryant Avenue","Vacant ","NYCHA","10460","Vacant","40.835634","-73.885627","3","17","161","2092192","2029970030","Crotona Park East                                                          "
"Manhattan","Wise Towers/WSURA","589 Amsterdam Avenue","Occupied","Goddard Riverside Outreach","10024","Other - Case Management / Homeless Outreach ","40.789261","-73.973851","7","6","173","1032284","1012190001","Upper West Side                                                            "
"Bronx","Mott Haven","375 East 143rd Street","Occupied","East Side House Settlement","10454","Child Care - Early Learn","40.812702","-73.921622","1","8","41","2091101","2023060009","Mott Haven-Port Morris                                                     "
"Brooklyn","Williamsburg","178 Leonard Street","Occupied","Bushwick United Housing Development Fund","11206","Child Care - Early Learn","40.710036","-73.946992","1","34","505","3327883","3030240001","East Williamsburg                                                          "
"Brooklyn","Bayview","5955 Shore Parkway","Occupied","Millennium Development Corp.","11236","Community Center","40.631986","-73.884617","18","46","1034","3391490","3083290225","Canarsie                                                                   "
"Bronx","Patterson","414 Morris Avenue","Occupied","East Side House Settlement","10454","Child Care - Early Learn","40.815528","-73.923923","1","8","51","2097853","2023240001","Mott Haven-Port Morris                                                     "
"Manhattan","Smith","50 Madison Street","Occupied","Hamilton-Madison House, Inc.","10038","Community Center","40.711958","-73.997825","3","1","25","1077420","1001110100","Chinatown                                                                  "
"Brooklyn","Saratoga Village","940 Hancock Street","Occupied","Coalition for Hispanic Family Services","11233","Community Center","40.686249","-73.917678","16","41","373","3039983","3014920001","Ocean Hill                                                                 "
"Brooklyn","Bayview","5985 Shore Parkway","NYCHA HOLD","NYCHA","11236","Vacant","40.632639","-73.883788","18","46","1034","3331443","3083290225","Canarsie                                                                   "
"Manhattan","Lincoln","2110 Madison Avenue","Occupied","Harlem Children's Zone, Inc.","10037","Community Center","40.810563","-73.937136","11","9","210","1081115","1017570001","East Harlem North                                                          "
"Brooklyn","Reid Apartments","720 E New York Avenue","Occupied","Fort Greene Senior Citizens Council","11203","Senior Center","40.662289","-73.938916","9","41","87401","3106612","3047950016","Prospect Lefferts Gardens-Wingate                                          "
"Brooklyn","Gowanus","420 Baltic Street","Occupied","Spanish Speaking Elderly Council - RAICES","11217","Senior Center","40.683646","-73.988783","6","33","71","3336072","3004040001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"Manhattan","Two Bridges","286 South Street","Occupied","YMCA of Greater New York ","10002","Community Center","40.710478","-73.986571","3","1","201","1003142","1002450001","Lower East Side                                                            "
"Brooklyn","Roosevelt I","360 Pulaski Street","Occupied","Mary McLeod Bethune Day Care Center","11206","Child Care ","40.693836","-73.936392","3","36","289","3324973","3015980001","Stuyvesant Heights                                                         "
"Manhattan","Grant","1301 Amsterdam Avenue","Occupied","Charles A. Walburg Multi-Service, Inc.","10027","Senior Center","40.811994","-73.957264","9","7","20901","1084095","1019640001","Morningside Heights                                                        "
"Staten Island","Stapleton","230 Broad St.","Occupied","Jewish Community Center of Staten Island","10304","Community Center","40.623756","-74.082216","1","49","29","5154565","5005450100","Stapleton-Rosebank                                                         "
"Brooklyn","Low Houses","232 Powell Street","Occupied","Brooklyn Kindergarten Society, Inc.","11212","Child Care - Early Learn","40.668946","-73.903789","16","41","908","3084013","3037450001","Brownsville                                                                "
"Brooklyn","Stuyvesant Gardens I","214 Stuyvesant Avenue","Occupied","Bedford Stuyvesant Early Childhood Development Ctr., Inc.","11221","Child Care ","40.687985","-73.933065","3","36","293","3044631","3016350041","Stuyvesant Heights                                                         "
"Brooklyn","Unity Plaza (sites 4-27)","576 Blake Avenue","Occupied","Research Foundation of CUNY","11207","Community Center","40.66739","-73.897782","5","42","1134","3336125","3037850015","East New York (Pennsylvania Ave)                                           "
"Manhattan","Samuel (City)","669 Lenox Avenue","Occupied","Sheltering Arms Chidren and Family Services, Inc.","10030","Child Care - Early Learn","40.81939","-73.937012","10","9","232","1085366","1020120025","Central Harlem North-Polo Grounds                                          "
"Manhattan","King Towers","50 Lenox Avenue","Occupied","Presbyterian Senior Services","10026","Senior Center","40.799593","-73.951421","10","9","186","1083312","1015960001","Central Harlem South                                                       "
"Manhattan","White","237 East 104th Street","Occupied","Union Settlement Association","10029","Child Care - Early Learn","40.789687","-73.944267","11","8","170","1080671","1016540011","East Harlem South                                                          "
"Queens","Ravenswood","14-01 36 Avenue","Occupied","I Have A Dream Foundation-NY","11106","Other - Education / IHAD Literacy","40.760205","-73.937473","1","26","43","4430696","4003320002","Queensbridge-Ravenswood-Long Island City                                   "
"Bronx","Pelham Parkway","2280 Wallace Avenue","Occupied","New York State Association for Retarted Children, Inc.","10469","Child Care ","40.85929","-73.864629","11","13","328","2093356","2043490001","Bronxdale                                                                  "
"Manhattan","Elliott","447 West 25th Street","NYCHA HOLD","NYCHA","10001","Vacant","40.748579","-74.002277","4","3","93","1083579","1007230001","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Manhattan","White","2029 2nd Avenue","Occupied","Union Settlement Association","10029","Senior Center","40.789473","-73.943288","11","8","170","1080669","1016540011","East Harlem South                                                          "
"Bronx","Highbridge Rehab","125 West 166th Street","Reserved - application on file","NYCHA","10452","Religious Services","40.835377","-73.927103","4","16","199","2003279","2025140077","Highbridge                                                                 "
"Brooklyn","Bushwick","50 Humboldt Street","Occupied","Grand Street Settlement, Inc.","11206","Community Center","40.703179","-73.940761","1","34","489","3338434","3031290001","Bushwick South                                                             "
"Brooklyn","Coney Island I (Sites 4 & 5)","2947 West 28th Street","Vacant ","NYCHA","11224","Vacant","40.574453","-73.994089","13","47","342","3385303","3070530014","Seagate-Coney Island                                                       "
"Manhattan","Smith","10 Catherine Slip","Occupied","Hamilton-Madison House, Inc.","10038","Other - Training Center","40.709867","-73.996425","3","1","25","1077411","1001110100","Chinatown                                                                  "
"Manhattan","Dyckman","175 Nagle Avenue","Occupied","Renaissance Health Care Network ","10034","Health Clinic","40.86164","-73.92459","12","10","299","1080027","1022160001","Marble Hill-Inwood                                                         "
"Brooklyn","Farragut","32 Navy Street","NYCHA HOLD","NYCHA","11201","Vacant","40.699325","-73.980493","2","35","23","3325919","3000900001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"Manhattan","Rangel","159-44 Harlem River Drive","Occupied","Prince Hall Service Fund, Inc.","10039","Child Care ","40.833741","-73.93547","10","9","24302","1084184","1021060320","Central Harlem North-Polo Grounds                                          "
"Staten Island","New Lane","70 New Lane","Occupied","Community Agency for Senior Citizens, Inc.","10305","Senior Center","40.612811","-74.062256","1","49","6","5042254","5028320068","Stapleton-Rosebank                                                         "
"Bronx","Baychester","1220 East 229th Street","Occupied","Baychester Youth Council","10466","Community Center","40.884011","-73.842204","12","12","460","2093741","2049050360","Eastchester-Edenwald-Baychester                                            "
"Brooklyn","Brevoort","280 Ralph Avenue","Occupied","CAMBA","11233","Community Center","40.679794","-73.922153","3","41","381","3325173","3016880001","Crown Heights North                                                        "
"Manhattan","Riis","464 East 10th Street","Occupied","Sheltering Arms Chidren and Family Services, Inc.","10009","Child Care - Early Learn","40.724601","-73.97454","3","2","24","1077538","1003620010","Lower East Side                                                            "
"Bronx","Betances Site IV","490 East 143rd Street","Occupied","South Bronx Head Start Program, Inc.","10454","Child Care - Early Learn","40.811121","-73.917603","1","8","41","2000433","2022870135","Mott Haven-Port Morris                                                     "
"Brooklyn","Albany","164 Troy Avenue","Occupied","SCO Family of Services","11213","Community Center","40.673838","-73.936245","8","36","343","3324617","3013520080","Crown Heights North                                                        "
"Manhattan","Manhattanville","530 West 133rd Street","Occupied","NYCHA","10027","Senior Center","40.818127","-73.954478","9","7","219","1084130","1019840001","Manhattanville                                                             "
"Brooklyn","Armstrong","264 Lexington Avenue","Reserved - application on file","NYCHA","11216","Child Care ","40.687608","-73.951459","3","36","243","3050588","3018020051","Bedford                                                                    "
"Manhattan","Wald","34 Avenue D","Occupied","Educational Alliance, Inc.","10009","Child Care - Early Learn","40.721351","-73.977723","3","2","20","1078048","1003560001","Lower East Side                                                            "
"Brooklyn","Pink","2702 Linden Boulevard","Occupied","Italian American Civil Rights League","11208","Community Center","40.669208","-73.864514","5","42","1214","3326995","3044880001","East New York                                                              "
"Bronx","Mitchel","210 Alexander Avenue","Occupied","East Side House Settlement","10454","Community Center","40.809172","-73.925777","1","8","23","2091097","2022980040","Mott Haven-Port Morris                                                     "
"Bronx","Bronx River","1619 East 174th Street","Occupied","Children's Arts and Science Workshop, Inc.","10472","Community Center","40.83395","-73.876147","9","18","62","2092909","2038860002","West Farms-Bronx River                                                     "
"Brooklyn","Brevoort","250 Ralph Avenue","Occupied","Brooklyn Kindergarten Society, Inc.","11233","Child Care - Early Learn","40.68104","-73.9224","3","41","381","3325169","3016880001","Crown Heights North                                                        "
"Staten Island","West Brighton","1085 Castleton Avenue","Occupied","NYCHA","10310","Storage","40.634376","-74.119353","1","49","13301","5095825","5001960001","West New Brighton-New Brighton-St. George                                  "
"Brooklyn","Red Hook East","120 West 9th Street","Reserved - temporarily relocated","Spanish Speaking Elderly Council - RAICES","11231","Senior Center","40.675925","-74.001961","6","38","85","3339412","3005380001","Carroll Gardens-Columbia Street-Red Hook                                   "
"Brooklyn","Howard Ave /Park Place","1767B Sterling Place","NYCHA HOLD","NYCHA","11233","Vacant","40.670896","-73.920148","16","41","363","3039386","3014660047","Ocean Hill                                                                 "
"Brooklyn","Sheepshead Bay","3677 Nostrand Ave","Occupied","Catholic Charities Neighborhood Services, Inc.","11229","NORC","40.594203","-73.940674","15","46","572","3344548","3074051001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             "
"Queens","Shelton","89-09 162nd Street","Occupied","Jamaica Service Program for Older Adults (JSPOA)","11432","Senior Center","40.706571","-73.799061","12","24","44601","4208882","4097610036","Jamaica                                                                    "
"Manhattan","Polo Grounds Towers","2965 Eighth Avenue","Occupied","Research Foundation of the State University of New York","10039","Other - ATTAIN LAB","40.830242","-73.9365","10","9","24302","1084520","1021060003","Central Harlem North-Polo Grounds                                          "
"Manhattan","Saint Nicholas","2374 Eighth Avenue","Reserved - temporarily relocated","Harlem Children's Zone, Inc.","10027","Community Center","40.811749","-73.950003","10","9","224","1081504","1019330001","Central Harlem North-Polo Grounds                                          "
"Bronx","Bronx River","1555 East 174th Street","Occupied","Tremont Crotona Day Care Ctr., Inc.","10472","Child Care - Early Learn","40.834294","-73.87885","9","18","62","2092903","2038860002","West Farms-Bronx River                                                     "
"Bronx","Morissania Air Rights","3071 Park Avenue","Occupied","NYCHA","10451","Storage","40.8227","-73.919417","4","16","173","2102829","2024209020","East Concourse-Concourse Village                                           "
"Bronx","Morissania Air Rights","3135 Park Avenue ","Occupied","Presbyterian Senior Services","10451","Senior Center","40.82415","-73.917164","4","16","173","2100990","2024209078","East Concourse-Concourse Village                                           "
"Brooklyn","Sheepshead Bay","2953 Avenue X","Occupied","Beachbrook Nursery School","11235","Child Care ","40.593955","-73.939418","15","46","572","3344550","3074051001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             "
"Brooklyn","Atlantic Terminal Site 4B","501 Carlton Avenue","Occupied","University Settlement Society of New York, Inc.","11238","Community Center","40.682761","-73.97077","2","35","179","3057520","3020070001","Fort Greene                                                                "
"Brooklyn","Vernon Avenue","1060 Myrtle Avenue","Occupied","Research Foundation of the State University of New York","11206","Other - ATTAIN LAB","40.696506","-73.939325","3","36","283","3042881","3015850001","Stuyvesant Heights                                                         "
"Manhattan","Baruch Addition","72 Columbia Street","Occupied","Grand Street Settlement, Inc.","10002","NORC","40.717007","-73.980268","3","2","1002","1078043","1003230001","Lower East Side                                                            "
"Queens","South Jamaica","159-07 108th Avenue","Vacant ","NYCHA","11433","Vacant","40.695221","-73.794562","12","28","254","4440739","4101250033","South Jamaica                                                              "
"Bronx","Highbridge Gardens","1155 University Avenue","Occupied","Catholic Charities Community Services Archdiocese of NY","10452","Community Center","40.837137","-73.928221","4","16","193","2095219","2025270032","Highbridge                                                                 "
"Brooklyn","Borinquen Plaza I","80 Seigel Street","Occupied","Ridgewood-Bushwick Sr Citizens Council, Inc.","11206","Senior Center","40.704366","-73.943775","1","34","491","3071447","3030960030","East Williamsburg                                                          "
"Bronx","Butler","1450 Webster Avenue","Occupied","Claremont Neighborhood Center","10456","Child Care ","40.837646","-73.906504","3","16","14702","2092076","2028950001","Claremont-Bathgate                                                         "
"Brooklyn","Williamsburg","195 Graham Avenue","Occupied","St. Nicks Alliance","11206","Community Center","40.708876","-73.943465","1","34","505","3070826","3030250070","East Williamsburg                                                          "
"Brooklyn","Farragut","228 York Street","Occupied","Research Foundation of the State University of New York","11201","Other - ATTAIN LAB","40.701304","-73.981762","2","35","23","3325909","3000710001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"Staten Island","West Brighton","230 Broadway","Occupied","United Activities Unlimited Inc","10310","Community Center","40.636486","-74.117523","1","49","13301","5095818","5001960001","West New Brighton-New Brighton-St. George                                  "
"Bronx","Bronx River","1625 East 174th Street","Occupied","NYCHA","10472","Plasterer's Shop","40.834024","-73.875601","9","18","62","2092902","2038860002","West Farms-Bronx River                                                     "
"Manhattan","Wald","18 Avenue D","Occupied","Educational Alliance, Inc.","10009","Child Care ","40.720676","-73.978217","3","2","20","1078047","1003560001","Lower East Side                                                            "
"Brooklyn","Williams Plaza","333 Roebling Street","Occupied","Cumberland Hospital","11211","Health Clinic","40.707837","-73.961071","1","33","525","3341975","3021400026","North Side-South Side                                                      "
"Bronx","Adams","690 Westchester Avenue","Occupied","Philip Michaels Child Care Center, Inc.","10456","Child Care ","40.816584","-73.907585","1","17","79","2091976","2026540002","Melrose South-Mott Haven North                                             "
"Manhattan","Drew Hamilton","2690 8th Avenue","Occupied","Nurse Family Partnership / Harlem Hospital Center","10030","Health Clinic","40.821558","-73.942838","10","9","232","1060431","1020290001","Central Harlem North-Polo Grounds                                          "
"Manhattan","Amsterdam Addition","250 West 65th Street","Occupied","Lincoln Square Neighborhood Center, Inc.","10023","NORC","40.77501","-73.98689","7","6","151","1030340","1011560020","Lincoln Square                                                             "
"Bronx","Soundview","1680 Seward Avenue","Occupied","Phipps Community Development","10473","Community Center","40.818369","-73.86895","9","18","20","2092647","2035510001","Soundview-Castle Hill-Clason Point-Harding Park                            "
"Bronx","Middletown Plaza","3035 Middletown Road","Occupied","Regional Aid For Interim Needs, Inc.","10461","Senior Center","40.844355","-73.828806","10","13","26602","2046141","2041710024","Pelham Bay-Country Club-City Island                                        "
"Manhattan","Metro North Plaza","345 East 101st Street","Occupied","Addie Mae Collins Comm. Serv.","10029","Child Care - Early Learn","40.787019","-73.943742","11","8","164","1079340","1016730006","East Harlem South                                                          "
"Manhattan","Audobon","1909 Amsterdam Avenue","Reserved - application on file","NYCHA","10032","Community/Senior","40.831308","-73.943159","9","7","23501","1061681","1020680046","Hamilton Heights                                                           "
"Bronx","Millbrook","201 St. Anns Avenue","Occupied","East Side House Settlement","10454","Community Center","40.805742","-73.918238","1","8","25","2090986","2022630019","Mott Haven-Port Morris                                                     "
"Manhattan","Saint Nicholas","210 West 131st Street","Occupied","Central Harlem Senior Center","10027","Senior Center","40.812977","-73.94614","10","9","224","1081515","1019330050","Central Harlem North-Polo Grounds                                          "
"Manhattan","Jefferson","2205 First Avenue","Occupied","Union Settlement Association","10029","Senior Center","40.794319","-73.93665","11","8","180","1081091","1016840001","East Harlem North                                                          "
"Bronx","Twin Parks East","2070 Clinton Avenue","Occupied","Neighborhood SHOPP","10457","Senior Center","40.847236","-73.888101","6","15","371","2012652","2030940014","East Tremont                                                               "
"Manhattan","Fulton","418 West 17th Street","Occupied","Hudson Guild","10011","Other - Computer Lab","40.743185","-74.004756","4","3","83","1078411","1007140031","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Bronx","Gun Hill","3450 White Plains Road","Vacant ","NYCHA","10467","Vacant- health clinic","40.876214","-73.866978","12","12","374","2093518","2046290050","Williamsbridge-Olinville                                                   "
"Manhattan","335 East 111th St (managed by Jefferson)","335 East 111th Street","Occupied","Research Foundation of CUNY (Hostos Community College)","10029","Other - Jobs Plus","40.793173","-73.938558","11","8","180","1052877","1016830018","East Harlem North                                                          "
"Brooklyn","Borinquen Plaza I","125 Humboldt Street","Occupied","YMCA of Greater New York ","11206","Community Center","40.705694","-73.941231","1","34","493","3071353","3030800020","Bushwick South                                                             "
"Queens","Bland","133-36 Roosevelt Avenue","Reserved UPK 2015","School Construction Authority","11354","Occupied","40.758531","-73.833124","7","20","871","4443447","4050370008","Flushing                                                                   "
"Manhattan","Chelsea Addition","441 West 26th Street","Occupied","Hudson Guild","10001","NORC","40.749196","-74.001815","4","3","97","1012827","1007240010","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Manhattan","Saint Nicholas","220 West 131st Street","NYCHA HOLD","NYCHA","10027","Vacant","40.813142","-73.946537","10","9","224","1081514","1019330050","Central Harlem North-Polo Grounds                                          "
"Manhattan","Johnson","1820 Lexington Avenue","Occupied","El Barrio Boxing","10029","Other - Sports - Boxing Program","40.796524","-73.943167","11","8","182","1079195","1016400001","East Harlem North                                                          "
"Manhattan","Corsi","307 East 116th Street","Occupied","Union Settlement Association","10029","Senior Center","40.796935","-73.93759","11","8","188","1079357","1016880045","East Harlem North                                                          "
"Queens","Woodside","49-11 Broadway","NYCHA HOLD","NYCHA","11377","Vacant","40.755464","-73.911514","1","26","163","4431000","4007380050","Astoria                                                                    "
"Manhattan","Grant","1301 Amsterdam Avenue","Occupied","New York City Mission Society","10027","Community Center","40.811994","-73.957264","9","7","20901","1084095","1019640001","Morningside Heights                                                        "
"Bronx","Melrose","731 Courtlandt Avenue","Vacant ","NYCHA","10451","Vacant","40.820832","-73.917638","1","17","67","2093919","2024130001","Melrose South-Mott Haven North                                             "
"Brooklyn","Vandalia","47 Vandalia Avenue","Occupied","Millennium Development Corp.","11239","Senior Center","40.649799","-73.88676","5","42","105804","3348859","3044310100","Starrett City                                                              "
"Manhattan","Amsterdam Addition","250 West 65th Street","Occupied","Lincoln Square Neighborhood Center, Inc.","10023","Senior Center","40.77501","-73.98689","7","6","151","1030340","1011560020","Lincoln Square                                                             "
"Brooklyn","Independence Towers","114 Taylor Street","Occupied","Millennium Development Corp.","11211","Senior Center","40.705508","-73.963702","1","33","545","3059905","3021760001","Williamsburg                                                               "
"Brooklyn","Marlboro","2298 West 8th Street","Occupied","Federation of Italian American Organizations of Brooklyn","11223","Community Center","40.592081","-73.978468","13","47","382","3322179","3071400016","Gravesend                                                                  "
"Brooklyn","Pennsylvania Avenue-Wortman Avenue","895 Pennsylvania Avenue","Occupied","Millennium Development Corp.","11207","Senior Center","40.655966","-73.888652","5","42","1104","3324011","3043690001","East New York                                                              "
"Bronx","Marble Hill","5365 Broadway","Occupied","Mosholu Montefiore Community Center Inc.","10463","Community Center","40.876062","-73.907886","8","10","309","1082782","1022150623","Marble Hill-Inwood                                                         "
"Manhattan","Grant","3170 Broadway","Occupied","Renaissance Health Care Network ","10027","Health Clinic","40.814794","-73.958928","9","7","211","1084118","1019800001","Morningside Heights                                                        "
"Bronx","Boston Road Plaza","2424 Boston Road","Occupied","Regional Aid For Interim Needs, Inc.","10467","Senior Center","40.861733","-73.866616","11","13","330","2093401","2044310001","Bronxdale                                                                  "
"Queens","Woodside","50-53 Newtown Road","Occupied","Elmhurst Hospital ","11377","Health Clinic","40.753164","-73.910752","1","26","163","4430994","4007360002","Astoria                                                                    "
"Brooklyn","Sumner","860 Park Avenue","Occupied","Brooklyn Kindergarten Society, Inc.","11206","Child Care - Early Learn","40.698576","-73.940801","3","36","28502","3324728","3015800001","Stuyvesant Heights                                                         "
"Brooklyn","Kingsborough","129 Kingsborough 1st Walk","Occupied","Coalition for Hispanic Family Services","11233","Community Center","40.67591","-73.927147","8","41","307","3324601","3013440001","Crown Heights North                                                        "
"Brooklyn","Cooper Park","288 Frost Street","Occupied","Jewish Association Services For the Aged","11222","Senior Center","40.718837","-73.939856","1","34","449","3327829","3028670001","East Williamsburg                                                          "
"Brooklyn","Palmetto Gardens","85 Palmetto Street","Occupied","Ridgewood-Bushwick Sr Citizens Council, Inc.","11221","Senior Center","40.691599","-73.91884","4","34","399","3076429","3033400020","Bushwick South                                                             "
"Queens","Queensbridge North","10-25 41st Avenue","Occupied","Jacob A. Riis Neighborhood Settlement, Inc.","11101","Other - Computer Room","40.755488","-73.945328","1","26","25","4433386","4004700100","Queensbridge-Ravenswood-Long Island City                                   "
"Brooklyn","Pink","2700 Linden Boulevard","Occupied","Colony South Brooklyn Houses","11208","Child Care ","40.669187","-73.864673","5","42","1214","3326995","3044880001","East New York                                                              "
"Bronx","Bronx River Add","1350 Manor Avenue","Vacant ","NYCHA","10472","Vacant","40.833016","-73.877331","9","18","56","2027475","2038660031","West Farms-Bronx River                                                     "
"Brooklyn","Wyckoff Gardens","280 Wyckoff Street","Occupied","Goodwill Industries of Greater New York","11217","Community Center","40.683365","-73.983941","6","33","127","3336056","3003940001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"Manhattan","Taft","1732 Madison Avenue","Occupied","Children's Aid Society, Inc.","10029","Community Center","40.798844","-73.945696","11","9","184","1080505","1016180001","East Harlem North                                                          "
"Bronx","Millbrook","161 Saint Anns Avenue","Occupied","Pamela C. Torres Day Care Center, Inc.","10454","Child Care ","40.805284","-73.918564","1","8","25","2090985","2022630019","Mott Haven-Port Morris                                                     "
"Manhattan","Taft","1365  5th Avenue","Occupied","NYCHA","10029","Senior Center","40.798815","-73.947799","11","9","184","1080501","1016180001","East Harlem North                                                          "
"Bronx","Boynton Avenue Rehab","1057 Boynton Avenue","Vacant + being looked at","NYCHA","10472","Vacant","40.825364","-73.877478","9","18","5001","2023475","2037140036","Soundview-Bruckner                                                         "
"Queens","Pomonok","67-09 Kissena Blvd","Occupied","Queens Community House, Inc.","11367","Community Center","40.735033","-73.814726","8","24","122702","4455430","4067920030","Pomonok-Flushing Heights-Hillcrest                                         "
"Bronx","Morissania Air Rights","3204 Park Avenue ","NYCHA HOLD","NYCHA","10451","Vacant","40.825206","-73.916267","3","17","141","2098307","2024099059","Morrisania-Melrose                                                         "
"Bronx","Highbridge Gardens","1145 University Avenue","Occupied","NYCHA","10452","Senior Center","40.837077","-73.928282","4","16","193","2095219","2025270032","Highbridge                                                                 "
"Brooklyn","Sheepshead/Nostrand","3525 Nostrand Avenue","NYCHA HOLD","NYCHA","11229","Vacant- health clinic","40.597782","-73.941366","15","46","572","3337289","3073870001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             "
"Manhattan","Gompers","80 Pitt Street","Occupied","Grand Street Settlement, Inc.","10002","Community Center","40.718328","-73.98245","3","2","2201","1084357","1003380001","Lower East Side                                                            "
"Bronx","Sedgwick","1553 University Avenue","Occupied","NYCHA","10453","Senior Center","40.846111","-73.921662","5","16","20501","2092105","2028770001","University Heights-Morris Heights                                          "
"Bronx","Bronx River","1585 East 174th Street","NYCHA HOLD ","NYCHA","10472","Vacant","40.833784","-73.877351","9","18","62","2092907","2038860002","West Farms-Bronx River                                                     "
"Brooklyn","Pink","2702 Linden Boulevard","Occupied","Fort Greene Senior Citizens Council","11208","Senior Center","40.669208","-73.864514","5","42","1214","3326995","3044880001","East New York                                                              "
"Manhattan","Washington","1761 Third Avenue","Occupied","Union Settlement Association","10029","Other - Community Center Annex","40.786135","-73.948625","11","8","15602","1082344","1016470001","East Harlem South                                                          "
"Queens","Redfern","14-66 Beach Channel Dr","Occupied","Bethel Mission Station Church, Inc.","11691","Child Care ","40.609989","-73.753586","14","31","103201","4449690","4155010002","Far Rockaway-Bayswater                                                     "
"Staten Island","Stapleton","195 Gordon Street","Occupied","Friends of Crown Heights","10304","Child Care - UPK 2014","40.622959","-74.082863","1","49","29","5108860","5005450100","Stapleton-Rosebank                                                         "
"Brooklyn","Kingsborough","447 Kingsborough 4th Walk","Occupied","Fort Greene Senior Citizens Council","11233","Senior Center","40.675242","-73.924931","8","41","307","3035751","3013440175","Crown Heights North                                                        "
"Manhattan","Jefferson","2089 Third Avenue","Occupied","Union Settlement Association","10029","Health Clinic (mental)","40.796761","-73.940873","11","8","180","1080705","1016620001","East Harlem North                                                          "
"Brooklyn","Lafayette Gardens","433 Lafayette Avenue","Occupied","NYCHA","11228","Storage","40.689147","-73.957754","3","35","233","3321868","3019380001","Bedford                                                                    "
"Brooklyn","Breukelen","717 East 105th Street","Occupied","Recreation Rooms & Settlement","11236","Child Care - Early Learn","40.648672","-73.895937","18","42","982","3321523","3081930001","Canarsie                                                                   "
"Staten Island","Mariner's Harbor","166 Lockman Avenue","Occupied","Staten Island Mental Health Society, Inc.","10303","Child Care - Early Learn","40.633097","-74.161677","1","49","31901","5110121","5012450001","Mariner's Harbor-Arlington-Port Ivory-Graniteville                         "
"Bronx","Highbridge Gardens","1165 University Avenue","Occupied","Highbridge Advisory Council, Inc","10452","Child Care - Early Learn","40.837198","-73.928159","4","16","193","2095219","2025270032","Highbridge                                                                 "
