"business_name","industry","complaint_type","mediation_start_date","mediation_close_date","complaint_result","satisfaction","restitution","business_building","business_street","building_address_unit","business_city","business_state","business_zip","complainant_zip","longitude","latitude"
"BEST CAR-N-CARE INC.","Secondhand Dealer Auto - 005","Misrepresentation - M01","2022-02-04T00:00:00.000","2022-02-24T00:00:00.000","Advised to Sue - ATS","No","0.00","64","NEPTUNE AVE",,"BROOKLYN","NY","11235","30058",,
"PROBODIES COLLISION & TOWING","Tow Truck Company - 124","Contact Sign Not Posted","2022-04-08T00:00:00.000","2022-04-25T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","7011","GARFIELD AVE",,"WOODSIDE","NY","11377","11355","-73.89396907348355","40.73704297855978"
"MYLES CLEANERS INC","Dry Cleaners - 230","Damaged Goods - D01","2022-04-01T00:00:00.000","2022-06-01T00:00:00.000","Unable to Locate Business - ULV","NA","0.00","9505","CHURCH AVE",,"BROOKLYN","NY","11212",,"-73.91618100813434","40.65523973228765"
"CONVERGENT OUTSOURCING, INC.","Debt Collection Agency - 122","Surcharge/Overcharge - S02","2021-10-15T00:00:00.000","2021-11-03T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","800","SW 39TH ST","100","RENTON","WA","98057","11213","-73.80369619310308","40.67456877284129"
"PUBLIC STORAGE, INC.","Storage Warehouse - 120",,"2021-01-15T00:00:00.000","2021-02-04T00:00:00.000","Bill Reduced - BLR","Yes","118.00","22002","JAMAICA AVE",,"QUEENS VILLAGE","NY","11428","11362","-73.73417507684881","40.71903182682223"
"QUEENS COUNTY INN AND SUITE","Hotel/Motel - 460","Billing Dispute - B02","2022-04-01T00:00:00.000","2022-05-04T00:00:00.000","Advised to Sue - ATS","No","0.00","4034","CRESCENT ST",,"LONG ISLAND CITY","NY","11101","33511",,
"CAROLE STORAGE CORPORATION","Garage - 049","Damaged Goods - D01","2022-03-25T00:00:00.000","2022-04-19T00:00:00.000","Cash Amount - AMT","Yes","862.00","437","MADISON AVE",,"NEW YORK","NY","10022","15237","-73.97159754165726","40.75466017393452"
"AUDIOLOGY ISLAND","Other","Breach of Contract - B03","2021-01-29T00:00:00.000","2021-03-01T00:00:00.000","No Consumer Response - NCR","NA","0.00","245E","BRICKTOWN WAY","E","STATEN ISLAND","NY","10309","10309","-74.23648490986197","40.52985564346153"
"RIVERSIDE BLVD GARAGE LLC","Garage - 049","Outstanding Judgment - J01","2022-07-15T00:00:00.000","2022-08-25T00:00:00.000","Referred to Hearing - RTH","No","0.00","10","E 33RD ST","11","NEW YORK","NY","10016","10069",,
"DOMSCO MOTORS LLC","Secondhand Dealer Auto - 005","Damaged Goods - D01","2021-03-26T00:00:00.000","2021-05-04T00:00:00.000","Advised to Sue - ATS","No","0.00","13965","QUEENS BLVD",,"JAMAICA","NY","11435","11426","-73.80194574216146","40.76142940178414"
"TRANSWORLD SYSTEMS INC.","Debt Collection Agency - 122","Billing Dispute - B02","2022-03-04T00:00:00.000","2022-03-16T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","3850","N CAUSEWAY BLVD","200","METAIRIE","LA","70002","11209",,
"SKYLINE DESIGN REMODELERS INC.","Home Improvement Contractor - 100","Quality of Work - Q01","2022-01-28T00:00:00.000","2022-02-28T00:00:00.000","Advised to Sue - ATS","No","0.00","6298","SAUNDERS ST","3B","REGO PARK","NY","11374","11103",,
"THOMAS CIGAR","Mailorder Misc - 319","Non-Delivery of Goods - N01","2021-10-28T00:00:00.000","2021-11-29T00:00:00.000","No Business Response - NVR","No","0.00","PO",,,"PITTSBURGH","PA","15251","14902",,
,"Tow Truck Company - 124","Illegal/Unfair Booting","2022-06-10T00:00:00.000","2022-07-21T00:00:00.000","Cash Amount - AMT","Yes","68.00",,,,,,,,"-73.89892645727346","40.75173734725472"
"HUANG'S TAEKWONDO SCHOOL","Other",,"2021-06-11T00:00:00.000","2021-07-19T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","3617","PRINCE ST",,"FLUSHING","NY","11354",,"-73.83301054271269","40.7618354359814"
"J'S GREEN FARM INC","Grocery-Retail - 808","Damaged Goods - D01","2022-06-03T00:00:00.000","2022-06-24T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","437","ROCKAWAY AVE",,"BROOKLYN","NY","11212","11212","-73.91061922512435","40.66925588327963"
"MP JAY LLC","Garage - 049","Damaged Goods - D01","2021-06-25T00:00:00.000","2021-08-13T00:00:00.000","No Business Response - NVR","No","0.00","545","5TH AVE","STE 600","NEW YORK","NY","10017","10312","-73.98673870988083","40.70184008324638"
"WORLD TOURS & TRAVEL INC","Travel Agency - 440","Exchange Goods/Contract Cancelled - E01","2021-06-04T00:00:00.000","2021-06-15T00:00:00.000","Cash Amount - AMT","Yes","0.00","3718","74TH ST","2","JACKSON HEIGHTS","NY","11372","11435","-73.89080375742095","40.74847740495418"
"A D RENOVATION SOLUTION INC.","Home Improvement Contractor - 100",,"2021-10-29T00:00:00.000","2021-11-22T00:00:00.000","Advised to Sue - ATS","No","0.00","333","W 262ND ST",,"BRONX","NY","10471","10065",,
"EXOTIC HOME EXPO CORP.","Furniture Sales - 242","Damaged Goods - D01","2020-12-31T00:00:00.000","2021-02-03T00:00:00.000","Unable to Locate Business - ULV","NA","0.00","626","MIDLAND AVE",,"STATEN ISLAND","NY","10306","10305","-74.09134827716284","40.571347574867275"
"PH&C SOLUTIONS LLC","Home Improvement Contractor - 100",,"2021-02-26T00:00:00.000","2021-04-06T00:00:00.000","Cash Amount - AMT","Yes","350.00","2523","ASTORIA BLVD",,"ASTORIA","NY","11102","11364","-73.75963707115808","40.74596179223429"
"A TO Z CONSTRUCTION OF BROOKLYN INC.","Other","Non-Delivery of Service - N02","2022-04-22T00:00:00.000","2022-05-27T00:00:00.000","Advised to Sue - ATS","No","0.00","1716","AVENUE T","1","BROOKLYN","NY","11229","11385",,
"EPIC TOWING INC","Tow Truck Company - 124","Unauthorized tow","2021-12-03T00:00:00.000","2022-02-02T00:00:00.000","No Consumer Response - NCR","NA","0.00","3007","88TH ST",,"EAST ELMHURST","NY","11369",,"-73.81842312590001","40.749986234933225"
"ULTRA MOBILE, INC.","Other",,"2021-05-21T00:00:00.000","2021-06-09T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","1550","SCENIC AVE","100","COSTA MESA","CA","92626","11370",,
"ESTATE SALE","Auction House - 128","Breach of Contract - B03","2022-04-15T00:00:00.000","2022-05-10T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","968","LEXINGTON AVE",,"NEW YORK","NY","10021","10022",,
"GOTOGATE, INC.","Travel Agency - 440","Exchange Goods/Contract Cancelled - E01","2021-06-04T00:00:00.000","2021-06-29T00:00:00.000","Advised to Sue - ATS","No","0.00","2121","NW 2ND AVE",,"MIAMI","FL","33127","10029","-73.9437039466718","40.78462797294722"
"HARLEM HOOKAH","Restaurant - 818","Surcharge/Overcharge - S02","2021-10-29T00:00:00.000","2022-01-05T00:00:00.000","No Consumer Response - NCR","NA","0.00","381","MALCOLM X BLVD",,"NEW YORK","NY","10027","10705","-73.94396377337851","40.810571273615125"
"CORNER FURNITURE","Furniture Sales - 242","Damaged Goods - D01","2021-03-12T00:00:00.000","2021-04-15T00:00:00.000","Cash Amount - AMT","Yes","1628.00","2916","WHITE PLAINS RD",,"BRONX","NY","10467","10475","-73.86725019816896","40.8683669971952"
"BOSE CORPORATION","Other","Non-Delivery of Service - N02","2021-01-22T00:00:00.000","2021-03-02T00:00:00.000","Goods Exchanged - GEX","Yes","0.00","100","MOUNTAIN RD","4D2","FRAMINGHAM","MA","01701","11203",,
"NY'S FINEST ROOFING & SIDING, INC","Home Improvement Contractor - 100","Misrepresentation - M01","2021-04-02T00:00:00.000","2021-05-06T00:00:00.000","Cash Amount - AMT","Yes","500.00","3","E MAPLE ST",,"MASSAPEQUA","NY","11758","11364",,
"STAR AUTO SALES OF BAYSIDE, INC.","Secondhand Dealer Auto - 005","Breach of Contract - B03","2021-01-15T00:00:00.000","2021-02-08T00:00:00.000","Bill Reduced - BLR","Yes","2178.00","19001","NORTHERN BLVD",,"FLUSHING","NY","11358",,"-73.79102304508845","40.75781173670567"
"MK CONTRACTING GROUP INC.","Home Improvement Contractor - 100","Non-Delivery of Service - N02","2021-01-29T00:00:00.000","2021-03-25T00:00:00.000","Advised to Sue - ATS","No","0.00","5833","57TH DR",,"MASPETH","NY","11378","10003",,
"SHAFIQUE, MUHAMMAD","Home Improvement Contractor - 100","Exchange Goods/Contract Cancelled - E01","2022-07-29T00:00:00.000","2022-08-08T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","400.00","12511","115TH AVE","1","SOUTH OZONE PARK","NY","11420","11412","-73.81414699643011","40.67857155072751"
"WIRELESS POINT NYC","Electronic & Home Appliance Service Dealer - 115","Exchange Goods/Contract Cancelled - E01","2021-12-10T00:00:00.000","2022-01-25T00:00:00.000","Cash Amount - AMT","Yes","40.00","9120","59TH AVE","B","ELMHURST","NY","11373","11379","-73.86956738048606","40.734012418171034"
"H & R BLOCK","Other","Non-Delivery of Service - N02","2021-09-24T00:00:00.000","2021-10-20T00:00:00.000","Cash Amount - AMT","Yes","842.00","1","H AND R BLOCK WAY",,"KANSAS CITY","MO","64105","10010",,
"CASINO TOWING SERVICE INC","Tow Truck Company - 124",,"2021-07-09T00:00:00.000","2021-08-31T00:00:00.000","Advised to Sue - ATS","No","0.00","7105A","AMSTEL BLVD",,"ARVERNE","NY","11692",,"-73.80014926527944","40.59260034918719"
"BARE NECESSITIES","Misc Non-Food Retail - 817","Non-Delivery of Goods - N01","2021-12-03T00:00:00.000","2021-12-16T00:00:00.000","Cash Amount - AMT","Yes","113.00","22919","MERRICK BLVD","400","LAURELTON","NY","11413","12589",,
"JUNCTION FURNITURE INC.","Furniture Sales - 242","Exchange Goods/Contract Cancelled - E01","2021-10-22T00:00:00.000","2021-11-12T00:00:00.000","No Business Response - NVR","No","0.00","3545","JUNCTION BLVD",,"CORONA","NY","11368","11024","-73.87161275619722","40.753013898030076"
"1092 ROGERS SERVICE, LLC","Gas Station-Retail - 815","Misrepresentation - M01","2021-10-15T00:00:00.000","2021-11-01T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","1092","ROGERS AVE",,"BROOKLYN","NY","11226","11210","-73.95164991581106","40.64306503759947"
"RANA'S WIRELESS INC","Electronic Store - 001","Exchange Goods/Contract Cancelled - E01","2021-04-09T00:00:00.000","2021-06-18T00:00:00.000","No Consumer Response - NCR","NA","0.00","2884","FULTON ST",,"BROOKLYN","NY","11207","11207","-73.88832929231074","40.67876627346981"
"PROFESSIONAL HOME REMODELING INC.","Home Improvement Contractor - 100","Quality of Work - Q01","2021-11-19T00:00:00.000","2021-12-27T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","2579","E 17TH ST","303","BROOKLYN","NY","11235","11210",,
"RADIUS GLOBAL SOLUTIONS LLC","Debt Collection Agency - 122","Billing Dispute - B02","2021-10-08T00:00:00.000","2021-10-19T00:00:00.000","Bill Reduced - BLR","Yes","437.00","3850","N CAUSEWAY BLVD","200","METAIRIE","LA","70002","11224",,
"B&M ELECTRONIC DIAGNOSTIC REPAIR SERVICE INC.","Booting Company - 126","Surcharge/Overcharge - S02","2021-02-12T00:00:00.000","2021-04-05T00:00:00.000","Advised to Sue - ATS","No","0.00","6202","ALMEDA AVE",,"ARVERNE","NY","11692",,"-73.80394880749206","40.70514052646012"
"CAD BUILDERS","Home Improvement Contractor - 100","Quality of Work - Q01","2021-03-12T00:00:00.000","2021-04-15T00:00:00.000","Referred to Outside - RTO","NA","0.00","3510","AVENUE H",,"BROOKLYN","NY","11210","11377",,
"KAVULICH & ASSOCIATES, P.C.","Debt Collection Agency - 122","Billing Dispute - B02","2022-05-20T00:00:00.000","2022-06-08T00:00:00.000","Bill Reduced - BLR","Yes","4796.00","181","WESTCHESTER AVE","5","PORT CHESTER","NY","10573","10029",,
"UNIVERSAL FIDELITY LP","Debt Collection Agency - 122","Billing Dispute - B02","2021-06-11T00:00:00.000","2021-06-18T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","1904","W GRAND PKWY N","220","KATY","TX","77449",,"-74.07987750849514","40.644310061992236"
"MIDLAND CREDIT MANAGEMENT, INC.","Debt Collection Agency - 122",,"2021-04-09T00:00:00.000","2021-05-03T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","350","CAMINO DE LA REINA","100","SAN DIEGO","CA","92108",,"-73.94390238493446","40.65196285447134"
"BIRCHWOOD INC","Home Improvement Contractor - 100",,"2022-01-28T00:00:00.000","2022-02-22T00:00:00.000","Advised to Sue - ATS","No","0.00","75","GRANDVIEW AVE",,"NANUET","NY","10954",,,
"IMPERIAL CWL INC.","Car Wash","Damaged Goods - D01","2021-03-26T00:00:00.000","2021-04-30T00:00:00.000","Advised to Sue - ATS","No","0.00","6901","WOODHAVEN BLVD",,"REGO PARK","NY","11374",,"-73.85968872139009","40.713041807886135"
,"Drug Store Retail - 810","Refund Policy - R01","2021-11-19T00:00:00.000","2022-02-11T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00",,,,,,,"11207","-73.91311002985242","40.669337390057215"
"BIBENDUM CDJRF, LLC","Secondhand Dealer Auto - 005","Non-Delivery of Goods - N01","2022-01-14T00:00:00.000","2022-02-28T00:00:00.000","No Consumer Response - NCR","NA","0.00","678","11TH AVE",,"NEW YORK","NY","10019","01035","-73.99521678334368","40.7650579207561"
"TRISTATE CAMERA, VIDEO AND COMPUTERS","Electronic Store - 001",,"2021-04-30T00:00:00.000","2021-05-06T00:00:00.000","Goods Received - GDR","Yes","0.00","150","SULLIVAN ST",,"BROOKLYN","NY","11231","10543","-74.01422661720741","40.67918189451157"
"NYC NEW CONSTRUCTION INC.","Home Improvement Contractor - 100","Quality of Work - Q01","2021-09-24T00:00:00.000","2021-11-15T00:00:00.000","Referred to Outside - RTO","NA","0.00","7014","13TH AVE","202","BROOKLYN","NY","11228","10461",,
"THE FENCE DEPOT, LLC","Home Improvement Contractor - 100","Exchange Goods/Contract Cancelled - E01","2022-01-07T00:00:00.000","2022-02-18T00:00:00.000","Advised to Sue - ATS","No","0.00","239","SOUTH AVE",,"STATEN ISLAND","NY","10303","10305","-74.16624806391611","40.63401250259791"
"LOWER LEVEL","Catering Establishment - 075","Exchange Goods/Contract Cancelled - E01","2021-05-07T00:00:00.000","2021-06-14T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","924","REMSEN AVE",,"BROOKLYN","NY","11236","11210","-73.91217854777828","40.645794688567925"
"HALSTED FINANCIAL SERVICES, LLC","Debt Collection Agency - 122","Billing Dispute - B02","2021-03-05T00:00:00.000","2021-03-10T00:00:00.000","Consumer Took Action - CTA","No","0.00","PO BOX",,,"SKOKIE","IL","60076","11218",,
"DIPLOMAT HOME IMPROVEMENT, LLC","Home Improvement Contractor - 100","Quality of Work - Q01","2022-02-11T00:00:00.000","2022-04-19T00:00:00.000","No Satisfactory Agreement - NSA","No","0.00","22110","JAMAICA AVE","109","QUEENS VILLAGE","NY","11428","11427","-73.73296012025769","40.71973991116131"
"BAILEY'S APPLIANCE & INSTALLATION INC.","Electronic & Home Appliance Service Dealer - 115","Defective Goods - D02","2020-12-31T00:00:00.000","2021-01-20T00:00:00.000","Goods Repaired - GRS","Yes","325.00","510","WOODWARD AVE",,"RIDGEWOOD","NY","11385","10469","-73.90985400540532","40.707338994874846"
"MAURY COBB, ATTORNEY AT LAW, LLC","Debt Collection Agency - 122","Billing Dispute - B02","2021-09-17T00:00:00.000","2021-10-14T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","P O","1ST AVE N",,"BIRMINGHAM","AL","35253","11375",,
"LOFFRENO, PAUL","Home Improvement Contractor - 100","Quality of Work - Q01","2022-07-08T00:00:00.000","2022-08-10T00:00:00.000","Advised to Sue - ATS","No","0.00","195","GRANITE AVE",,"STATEN ISLAND","NY","10303","10310","-74.14850826002514","40.632768689470886"
"LAW OFFICES OF ARCIA & ASSOCIATES, P.C.","Immigration Svc Prv - 893","Misrepresentation - M01","2021-01-22T00:00:00.000","2021-02-25T00:00:00.000","Cash Amount - AMT","Yes","1900.00","8217","ROOSEVELT AVE","2","JACKSON HEIGHTS","NY","11372",,,
"THE CABIN NYC","Restaurant - 818","Surcharge/Overcharge - S02","2021-07-16T00:00:00.000","2021-07-20T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","205","E 4TH ST",,"NEW YORK","NY","10009","11520","-73.9838878165396","40.72386917738234"
"MAJOR WORLD CDJR, LLC","Secondhand Dealer Auto - 005","Damaged Goods - D01","2022-04-01T00:00:00.000","2022-04-05T00:00:00.000","Consumer Took Action - CTA","No","0.00","4340","NORTHERN BLVD",,"LONG ISLAND CITY","NY","11101",,"-73.91968481352149","40.753460924751224"
"A COMPU SOLUTIONS","Electronic & Home Appliance Service Dealer - 115","Non-Delivery of Service - N02","2022-06-10T00:00:00.000","2022-06-16T00:00:00.000","Referred to Outside - RTO","NA","0.00","3062","STEINWAY ST",,"ASTORIA","NY","11103","11105",,
"VICTORY AUTO GROUP LLC","Secondhand Dealer Auto - 005","Bait & Switch - B01","2021-07-23T00:00:00.000","2021-09-22T00:00:00.000","No Consumer Response - NCR","NA","0.00","4070","BOSTON RD",,"BRONX","NY","10475","37042","-73.82894585166179","40.88554503116475"
"BUDGET CAR RENTAL","Auto Rental - 213","Breach of Contract - B03","2021-10-28T00:00:00.000","2021-11-24T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","80.00","6","SYLVAN WAY",,"PARSIPPANY","NJ","07054","11215",,
"CLASSIC HARBOR LINE NEW YORK","Tickets-Live Perf - 260","Exchange Goods/Contract Cancelled - E01","2021-06-25T00:00:00.000","2021-07-22T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","235.00","62","CHELSEA PIERS",,"NEW YORK","NY","10011","11214","-74.00849570476608","40.74799911605187"
"NEXUS HOLIDAYS","Travel Agency - 440","Non-Delivery of Service - N02","2021-10-15T00:00:00.000","2021-11-29T00:00:00.000","Advised to Sue - ATS","No","0.00","4160","MAIN ST","215","FLUSHING","NY","11355","11373","-73.82872504216918","40.756476883339595"
"MR. CARS AUTO SALE INC.","Secondhand Dealer Auto - 005","Misrepresentation - M01","2021-11-05T00:00:00.000","2021-12-01T00:00:00.000","Consumer Took Action - CTA","No","0.00","5","WHITMAN RD",,"GREAT NECK","NY","11023","12553",,
"QUALITY TILE CORPORATION","Floor Coverings - 241",,"2021-01-08T00:00:00.000","2021-01-19T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","2541","BOSTON RD",,"BRONX","NY","10467",,,
"NEW DYNAMIC BUILDERS, CORP.","Home Improvement Contractor - 100","Unlicensed","2021-06-25T00:00:00.000","2021-07-21T00:00:00.000","Advised to Sue - ATS","No","0.00","1699","BROOKLYN AVE","FL 1","BROOKLYN","NY","11210","11236","-73.89095350246558","40.63494558818335"
"10 GAS CORP","Gas Station-Retail - 815","Damage / Estimate","2022-07-01T00:00:00.000","2022-08-05T00:00:00.000","No Business Response - NVR","No","0.00","10","MALCOLM X BLVD",,"BROOKLYN","NY","11221","11203","-73.93127800436851","40.69401695644149"
"PPS 9201 LLC","Garage - 049","Damaged Goods - D01","2022-07-01T00:00:00.000","2022-08-12T00:00:00.000","No Business Response - NVR","No","0.00","341A","E 76TH ST","132","NEW YORK","NY","10021","11209","-74.03021025791192","40.618225404642956"
"SIGNATURE KITCHENS OF NY, INC.","Home Improvement Contractor - 100","Quality of Work - Q01","2021-11-19T00:00:00.000","2021-12-20T00:00:00.000","Referred to Outside - RTO","NA","0.00","1468","HYLAN BLVD",,"STATEN ISLAND","NY","10305","11223",,
,"Debt Collection Agency - 122","Billing Dispute - B02","2022-03-25T00:00:00.000","2022-05-18T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00",,,,,,,"10016","-74.01163215563263","40.707725034843904"
"BIG JOHN'S ROOF & GUTTER","Home Improvement Contractor - 100","Breach of Contract - B03","2022-06-24T00:00:00.000","2022-07-20T00:00:00.000","No Business Response - NVR","No","0.00","683","E 36TH ST",,"BROOKLYN","NY","11210","10314",,
"KWIK AUTOMOTIVE LLC","Tow Truck Company - 124","Damaged Goods - D01","2021-01-22T00:00:00.000","2021-02-24T00:00:00.000","Cash Amount - AMT","Yes","65.00","3821","23RD ST",,"LONG ISLAND CITY","NY","11101",,"-73.9190997688359","40.72995720339423"
"Prohealth Care Associates","Other","Billing Dispute - B02","2022-04-29T00:00:00.000","2022-05-12T00:00:00.000","Bill Reduced - BLR","Yes","0.00","7001","AMBOY RD",,"STATEN ISLAND","NY","10307","10309",,
"SIMPLE MOBILE TOTAL WIRELESS","Electronic Store - 001","Refund Policy - R01","2022-06-03T00:00:00.000","2022-06-29T00:00:00.000","No Consumer Response - NCR","NA","0.00","3893","BROADWAY",,"NEW YORK","NY","10032","10460",,
"61 FIFTH STREET DEVELOMENT CORP, LLC","Home Improvement Contractor - 100","Exchange Goods/Contract Cancelled - E01","2022-04-29T00:00:00.000","2022-06-16T00:00:00.000","Advised to Sue - ATS","No","0.00","130","7TH AVE","303","NEW YORK","NY","10011","10011",,
"BRICK FOR BRICK CONSTRUCTION & CONSULTING","Home Improvement Contractor - 100","Breach of Contract - B03","2022-06-10T00:00:00.000","2022-08-01T00:00:00.000","Advised to Sue - ATS","No","0.00","425","BROADWAY",,"NEW YORK","NY","10013","10025","-73.98835959991695","40.75493756189938"
,"Other",,"2022-07-22T00:00:00.000","2022-08-12T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00",,,,,,,,"-73.99920242873168","40.74558679229359"
"BOLLA OPERATING CORP.","Gas Station-Retail - 815","Surcharge/Overcharge - S02","2021-07-02T00:00:00.000","2021-07-22T00:00:00.000","No Business Response - NVR","No","0.00","26009","NASSAU BLVD",,"LITTLE NECK","NY","11362","11364","-73.7242667371881","40.76576558072879"
"BROOKLYN EXPRESS TOWING INC.","Tow Truck Company - 124","Misrepresentation - M01","2021-07-30T00:00:00.000","2021-09-17T00:00:00.000","Cash Amount - AMT","Yes","150.00","PO BOX","340467",,"BROOKLYN","NY","11234",,"-73.93422128364573","40.63484673112171"
"1114 6th AVENUE GARAGE LLC","Garage - 049","Advertising/General - A01","2021-03-26T00:00:00.000","2021-05-07T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","10","E 33RD ST","11FLOOR","NEW YORK","NY","10016","10470","-73.9837322141691","40.755351457953076"
"MANHATTAN PLAZA HEALTH CLUB","Health Spa - 839","Breach of Contract - B03","2022-01-21T00:00:00.000","2022-02-09T00:00:00.000","Advised to Sue - ATS","No","0.00","482","43RD ST","2","NEW YORK","NY","10036",,,
"SAKS OFF 5TH AVENUE","Retail Store - 820",,"2021-01-22T00:00:00.000","2021-02-16T00:00:00.000","Store Credit - SCR","Yes","240.00","125","E 57TH ST",,"NEW YORK","NY","10022",,,
"NY BOOTING LLC","Booting Company - 126","Surcharge/Overcharge - S02","2022-03-18T00:00:00.000","2022-05-05T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","100.00","6222","ALMEDA AVE",,"ARVERNE","NY","11692","11791","-73.80535652524486","40.76282405827396"
"CARIBBEAN AUTO SALES, INC.","Secondhand Dealer Auto - 005","Breach of Warranty - B04","2021-07-30T00:00:00.000","2021-09-29T00:00:00.000","Advised to Sue - ATS","No","0.00","7619","QUEENS BLVD",,"ELMHURST","NY","11373","11201",,
"T-MOBILE NORTHEAST, LLC..","Electronic Store - 001","Wrong Goods - W01","2021-01-22T00:00:00.000","2021-02-09T00:00:00.000","Cash Amount - AMT","Yes","1084.00","2711","CENTERVILLE RD",,"WILMINGTON","DE","19808",,"-73.81083607655424","40.7311257733267"
"LUVA OF NY LLC","Home Improvement Contractor - 100","Misrepresentation - M01","2021-06-11T00:00:00.000","2021-06-30T00:00:00.000","Advised to Sue - ATS","No","0.00","6519","MYRTLE AVE",,"GLENDALE","NY","11385","10128",,
"B&M ELECTRONIC DIAGNOSTIC REPAIR SERVICE INC.","Booting Company - 126","Surcharge/Overcharge - S02","2022-03-25T00:00:00.000","2022-04-22T00:00:00.000","Cash Amount - AMT","Yes","198.00","6202","ALMEDA AVE",,"ARVERNE","NY","11692",,"-73.79248707061481","40.5972309802469"
"MACY'S INCORPORATED","Furniture Sales - 242","Exchange Goods/Contract Cancelled - E01","2022-07-22T00:00:00.000","2022-08-15T00:00:00.000","No Consumer Response - NCR","NA","0.00","7","W 7TH ST",,"CINCINNATI","OH","45202","11367","-73.87528440236768","40.735149591323975"
"WEST 81ST GARAGE LLC","Garage - 049",,"2021-06-25T00:00:00.000","2021-07-15T00:00:00.000","Advised to Sue - ATS","No","0.00","280","PARK AVE S","2L","NEW YORK","NY","10010",,"-73.97979960579731","40.78548258576428"
"PLAZA AUTOMOTIVE, LTD.","Secondhand Dealer Auto - 005","Billing Dispute - B02","2021-09-10T00:00:00.000","2021-09-16T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","2740","NOSTRAND AVE",,"BROOKLYN","NY","11210",,"-73.94517385353821","40.617722237292476"
"B&M ELECTRONIC DIAGNOSTIC REPAIR SERVICE INC.","Booting Company - 126","Illegal/Unfair Booting","2021-11-19T00:00:00.000","2021-11-29T00:00:00.000","Advised to Sue - ATS","No","0.00","6202","ALMEDA AVE",,"ARVERNE","NY","11692","11434","-73.79247986883259","40.59723096724215"
,"Photography Services - 415","Billing Dispute - B02","2022-04-01T00:00:00.000","2022-05-09T00:00:00.000","Cash Amount - AMT","Yes","3850.00",,,,,,,"18020",,
"50 EAST 79TH STREET CAR PARK, LLC","Garage - 049","Surcharge/Overcharge - S02","2022-07-01T00:00:00.000","2022-07-29T00:00:00.000","Cash Amount - AMT","Yes","15.00","1651","3RD AVE","207","NEW YORK","NY","10128","07604","-73.96161599460098","40.77609645836829"
"COLLECTION BUREAU OF THE HUDSON VALLEY, INC.","Debt Collection Agency - 122","Misrepresentation - M01","2022-04-01T00:00:00.000","2022-04-15T00:00:00.000","Bill Reduced - BLR","Yes","188.00","PO BOX","831",,"NEWBURGH","NY","12551",,,
"BOB'S DISCOUNT FURNITURE, LLC","Furniture Sales - 242","Advertising/Misleading - A02","2021-08-20T00:00:00.000","2021-09-03T00:00:00.000","Goods Exchanged - GEX","Yes","1001.00","434","TOLLAND TPKE",,"MANCHESTER","CT","06042","11432","-73.85970420506906","40.710826800928416"
"RICARDO SANCHEZ","Home Improvement Contractor - 100","Non-Delivery of Service - N02","2022-01-28T00:00:00.000","2022-03-18T00:00:00.000","Advised to Sue - ATS","No","0.00","504","WILLOUGHBY AVE",,"BROOKLYN","NY","11206","11419",,
"SKAGGS-WALSH","Fuel Oil Dealer - 814","Breach of Contract - B03","2022-01-28T00:00:00.000","2022-02-24T00:00:00.000","Resolved and Consumer Satisfied - SPF","Yes","0.00","11902","23RD AVE",,"COLLEGE POINT","NY","11356","11105",,
"CHARLES P. ROGERS BEDS","Furniture Sales - 242",,"2021-10-15T00:00:00.000","2021-11-30T00:00:00.000","Credit Card Refund and/or Contract Cancelled - CRC","Yes","1628.00","26","W 17TH ST",,"NEW YORK","NY","10011","11729",,
"YOKEN FURNITURE","Furniture Sales - 242","Non-Delivery of Goods - N01","2022-05-20T00:00:00.000","2022-06-21T00:00:00.000","Goods Received - GDR","Yes","0.00","436","ROCKAWAY AVE",,"BROOKLYN","NY","11212","11212","-73.91064803401055","40.66927786388397"
