"data_year","agency_name","eeo_4_job_category","pay_band","lower_pay_band_bound","upper_pay_band_bound","employee_status","race","ethnicity","gender","number_of_employees"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","White","Non-Hispanic or Latino","Female","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","60000-64999","60000","64999","Full-Time","White","Non-Hispanic or Latino","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","20"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Two or More Races","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","65000-69999","65000","69999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","70000-74999","70000","74999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","70000-74999","70000","74999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","8"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","70000-74999","70000","74999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","70000-74999","70000","74999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","70000-74999","70000","74999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","70000-74999","70000","74999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","70000-74999","70000","74999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","70000-74999","70000","74999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","12"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","Two or More Races","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","75000-79999","75000","79999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","80000-84999","80000","84999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","80000-84999","80000","84999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","8"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","80000-84999","80000","84999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","80000-84999","80000","84999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","80000-84999","80000","84999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","85000-89999","85000","89999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","85000-89999","85000","89999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PARA-PROFESSIONALS","90000-94999","90000","94999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Asian","Non-Hispanic or Latino","Female","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Asian","Non-Hispanic or Latino","Male","10"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Asian","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Hispanic or Latino","Male","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","58"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","112"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Two or More Races","Hispanic or Latino","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Two or More Races","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","23"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","24"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","40000-44999","40000","44999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","American Indian or Alaska Native","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","American Indian or Alaska Native","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Asian","Non-Hispanic or Latino","Female","8"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Asian","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Asian","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Black or African American","Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Black or African American","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","121"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","20"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Two or More Races","Hispanic or Latino","Female","8"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Two or More Races","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","15"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","27"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","White","Non-Hispanic or Latino","Female","10"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","45000-49999","45000","49999","Full-Time","White","Non-Hispanic or Latino","Male","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","American Indian or Alaska Native","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","American Indian or Alaska Native","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Asian","Non-Hispanic or Latino","Female","15"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Asian","Non-Hispanic or Latino","Male","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Black or African American","Hispanic or Latino","Female","18"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Black or African American","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","284"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","65"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Female","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Two or More Races","Hispanic or Latino","Female","19"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Two or More Races","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","41"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","13"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","63"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","21"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","White","Hispanic or Latino","Female","19"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","White","Hispanic or Latino","Male","9"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","White","Non-Hispanic or Latino","Female","21"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","50000-54999","50000","54999","Full-Time","White","Non-Hispanic or Latino","Male","13"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","American Indian or Alaska Native","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","American Indian or Alaska Native","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Asian","Non-Hispanic or Latino","Female","29"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Asian","Non-Hispanic or Latino","Male","17"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Asian","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Black or African American","Hispanic or Latino","Female","17"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","938"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","191"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Two or More Races","Hispanic or Latino","Female","11"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Two or More Races","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Two or More Races","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Two or More Races","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","203"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","43"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","138"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","20"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","White","Hispanic or Latino","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","White","Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","White","Non-Hispanic or Latino","Female","76"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","55000-59999","55000","59999","Full-Time","White","Non-Hispanic or Latino","Male","32"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Asian","Non-Hispanic or Latino","Female","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Asian","Non-Hispanic or Latino","Male","6"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","68"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","23"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","14"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","7"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","White","Non-Hispanic or Latino","Female","10"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","60000-64999","60000","64999","Full-Time","White","Unknown or Choose Not to Disclose","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Female","<5"
"2018","ADMINISTRATION FOR CHILDREN'S SERVICES","PROFESSIONALS","65000-69999","65000","69999","Full-Time","American Indian or Alaska Native","Non-Hispanic or Latino","Male","<5"
