"organization_name","address1","city","state","zip_code","borough","neighborhood","phone1","fax","website","job_placement_services","financial_aid_services","contact_firstname","contact_lastname","course_name","coursedescription","keywords","cost_total","cost_includes","cost_does_not_include","duration","duration_unit","numhours","prerequisites","max_class_size","years_course_offered","instructor_credentials","delivery_method","schedule","is_hra","is_sbs"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","HOME HEALTH AIDE - RUSSIAN","Become certified by the state of New York as a Home Health Aide and learn how to provide personal care  work within plan of care  and provide support to individual and family. There is an increasing number of elderly people who are living at home and cared for by a care taker who is also older and needs help and relief from the stress of care taking. As the population ages  the number of people with different diseases is growing and these individuals need more and more care as disease progresses and their family member care takers often need assistance because of the nature of the disease.Instruction and course books for this course are provided in theRussian language. Upon completion of training student will receive certificate of completion. . . .","Health  home  attendant  Medical  NCLEX  RN  Emergency  EMS  EMT  clinical  clinic  transcription  Nurse  phlebotomy  EKG  Dentist  doctor  practitioner  physician  hygien  Can  LPN  HHA  PCA  care  aide  orderly  nursing","999.000","Classroom Hours 68.0   Lab Hours 0.0   Internship Hours 8.0   Practical Hours 8.0",,"84","Hour(s)","84","High School Diploma  GED or Entrance Test","20",,"Lincesed by the New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","HOME HEALTH AIDE - SPANISH","Become certified by the state of New York as a Home Health Aide and learn how to provide personal care  work within plan of care  and provide support to individual and family. Most home health aides' work with elderly or disabled persons who need more extensive care than family or friends can provide. Some help discharged hospital patients who have relatively short-term needs. In home healthcare agencies  a registered nurse  physical therapist  or social worker usually assigns specific duties and supervises home health aides. Aides keep records of services performed and patients'' condition and progress. They report changes in patients'' conditions to the supervisor or case manager. Instruction and course books for this course are provided in the Spanish language. Upon completion of training student will receive certificate of completion.",,"999.000","Classroom Hours 68.0   Lab Hours 0.0   Internship Hours 8.0   Practical Hours 8.0",,"84","Hour(s)","84","High School Diploma  GED or Entrance Test","30",,"Licensed by the NYS Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Introduction to Property Management","This course provides an overview of the field and describes the major functions of property managers. This course including the Following topics: Duties of the property management Classification of real estate property The management contract Preparing the management plan Types of leases  managing tenant relations Fair Housing Laws and Security deposits.","project manager  management  facilities  real estate  residential  property","699.000","Classroom Hours 22.5   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"22","Hour(s)","22","High School Diploma  GED or Entrance Test","25",,"Approved by the NYS  Department of State Division of Licensing Services","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Medical Assistant","The Medical Assitant Perform administrative and certain clinical duties under the direction of physician. Administrative duties may include scheduling appointments  maintaining medical records  billing and coding for insurance purposes. Clinical duties may include taking and recording vital signs and medical histories  preparing patients for examination  drawing blood and administering medications as directed by physician. This course covers the two (2) National Healthcare Association (NHA) certification exams - Certified Phlebotomy Technician and Certified EKG Technician. Exam fees for both NHA exams ($210) plus the State testing fee ($115) are included in tuition. If a retest is required  the cost of the retest is also included in your tuition. Upon completion of training student will receive certificate of completion.","Health  home  attendant  Medical  NCLEX  RN  Emergency  EMS  EMT  clinical  clinic  transcription  Nurse  phlebotomy  EKG  Dentist  doctor  practitioner  physician  hygien  Can  LPN  HHA  PCA  care  aide  orderly  nursing","15000.0","Classroom Hours 770.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"770","Hour(s)","770","High School Diploma  GED","20",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","No","Yes. ITG vouchers issued for this course will cover the listed price  up to  $5000."
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Medical Coding & Billing Specialist","The student will enter information on a new patient  assign a chart number to a patient  enter information on an accident or illness  locate and charge information on an established patient  delete records on a patient who is not longer seeing the doctor. Upon completion of training student will receive certificate of completion.","Health  EMR  ehR  Pharmacy  Medical Biller  NCLEX  RN  Billing  Coding  Insurance  Emergency  EMS  EMT  clinical  clinic  transcription  Nurse  phlebotomy  EKG  Dentist  doctor  practitioner  physician  hygien  Can  LPN  HHA  PCA  Care","16020.0","Classroom Hours 600.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"600","Hour(s)","600","High School Diploma  GED  or Entrance Test","20",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Medical Insurance Biller","This course provides the students with the knowledge and skills needed for entry level medical insurance coding of diseases and operative procedures. In addition students will be able to have the ability to abstract clinical diagnostic data from medical information. Also enter from beginning to end a patients information  schedule an appointment  reschedule an appointment  bill the patient  and print a claims forms provided.Upon completion of training student will receive certificate of completion.","Health  EMR  ehR  Pharmacy  Medical Biller  NCLEX  RN  Billing  Coding  Insurance  Emergency  EMS  EMT  clinical  clinic  transcription  Nurse  phlebotomy  EKG  Dentist  doctor  practitioner  physician  hygien  Can  LPN  HHA  PCA  Care","12500.0","Classroom Hours 480.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"480","Hour(s)","480","High School Diploma  GED  or Entrance Test","20",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Medical Office Administration","This course is designed to assist students in learning the necessary skills  knowledge and concepts needed for a career as a Medical Office Administration. Medical administrators keep healthcare offices running efficiently. They perform highly specialized work requiring knowledge of medical terminology and procedures. Administrators assist physicians and medical scientists with reports  record simple medical histories  arrange for patients to be hospitalized  and order supplies. Upon completion of training student will receive certificate of completion.",,"29840.0","Classroom Hours 180.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"180","Hour(s)","180","High School Diploma GED or Entrance Test","20",,"Licensed by the New York State Education Department","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","NURSING ASSISTANT / NURSE AIDE","This course is a minimum of 125 hours course between theory and Laboratory practice (95 Hours) and (30 Hours clinical Experience) This 30 hours clinical experience will be conducted in an affiliated Health Care Facility is required before the certification. Nursing Assistants  also known as Nursing aides  geriatric aides  assistive personnel  or hospital attendants  perform routine tasks under the supervision of nursing and medical staff. They answer patients'' call bells  deliver messages  serve meals  make beds  and help patients eat  dress  and bathe. Aides also may provide skin care to patients; take temperatures  pulse  respiration  and blood pressure; and help patients get in and out of bed and walk. Upon completion of training student will receive certificate of completion.","Health  home  attendant  Medical  NCLEX  RN  Emergency  EMS  EMT  clinical  clinic  transcription  Nurse  phlebotomy  EKG  Dentist  doctor  practitioner  physician  hygien  Can  LPN  HHA  PCA  care  aide  orderly  nursing","2500.00","Classroom Hours 95.0   Lab Hours 0.0   Internship Hours 30.0   Practical Hours 0.0",,"125","Hour(s)","125","High School Diploma  GED or Entrance Test","20",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","Yes. ITG vouchers issued for this course will cover the listed price  up to  $3800."
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","OFFICE ASSISTANT","As technology continues to expand in offices across the Nation and the world the role of the office professional has greatly evolved. The Office Assistant is responsible for a variety of clerical duties necessary to run an organization efficiently. They serve as an information manager for an office  schedule meetings and appointments  organize and maintain paper and electronic files  manage projects  conduct research and provide information via the telephone  postal mail and e-mail.Upon completion of training student will receive a certificate of completion.","Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word","15000.0","Classroom Hours 600.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"600","Hour(s)","600","High School Diploma  GED  or Entrance Test","0",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Patient Care Technician","The Patient Care Technician/Nurse Aide Advanced program is a combination of Nursing Assistant  Electrocardiograms (EKG) and Phlebotomy. This course prepares the student to work as a Patient Care Technician in clinics  hospitals  nursing homes  assisted-living facilities or long-term care facilities. The course includes how to check vital signs  take temperatures  pulse  respiration and blood pressure  how to assist in medical examinations performing electrocardiograms (EKGs)  basic laboratory procedures  and phlebotomy. This program is taught with a combination of lectures and practical exercises that will be conducted in an affiliated Health Care Facility which gives a real world experience in the health care field. This course covers the two (2) National Healthcare Association (NHA) certification exams - Certified Phlebotomy Technician and Certified EKG Technician. Exam fees for both NHA exams plus the State testing fee are included in tuition. If a retest is required  the cost of the retest is also included in your tuition. Upon completion of training student will receive certificate of completion.","drug  counselor  alcohol  substance  social work  rehab","5720.00","Classroom Hours 175.0   Lab Hours 0.0   Internship Hours 30.0   Practical Hours 0.0",,"205","Hour(s)","205","High School Diploma  GED or Entrance Test","20",,"Licensed by the New York State Education Department","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","PERSONAL CARE AIDE","The Personal Care Aide (PCA) is an auxiliary health care worker who provides under Register Nurse supervision  personal care and household assistance in order to maintain a patien''s health status. Personal and home care aides(also called homemakers  caregivers  companions  and personal attendants(provide housekeeping and routine personal care services. Aides may plan meals (including special diets)  shop for food  and cook. Aides also may help clients move from bed  bathe  dress  and groom. Some accompany clients outside the home  serving as a guide and companion. Upon completion of training student will receive certificate of completion.","home aide  hha  pca  trainer  care  attendant  health  beauty  hair  nail  makeup","499.000","Classroom Hours 40.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"40","Hour(s)","40","High School Diploma  GED or Entrance Test","25",,"Approved the NYS  Department of Social Services and The New York State EducationDepartment","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","PERSONAL CARE AIDE - RUSSIAN","The Personal Care Aide (PCA) is an auxiliary health care worker who provides under Register Nurse supervision  personal care and household assistance in order to maintain a patien''s health status. Personal and home care aides(also called homemakers  caregivers  companions  and personal attendants(provide housekeeping and routine personal care services. Aides may plan meals (including special diets)  shop for food  and cook. Aides also may help clients move from bed  bathe  dress  and groom. Some accompany clients outside the home  serving as a guide and companion. Instruction and course books for the course are provided in the Russian language.Upon completion of training student will receive certificate of completion. .","home aide  hha  pca  trainer  care  attendant  health  beauty  hair  nail  makeup","499.000","Classroom Hours 40.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"40","Hour(s)","40","High School Diploma  GED or Entrance Test","20",,"Licensed by the New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","PERSONAL CARE AIDE - SPANISH","Upon completion of this course the student will generally work in the homes of individuals who are elderly  disabled or under rehabilitation. They will provide services in the form of household management and personal client care. Instruction and course books for this course are provided in the Spanish language.Upon completion of training student will receive certificate of completion.",,"2450.00","Classroom Hours 24.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 16.0",,"40","Hour(s)","40","High School Diploma  GED or Entrance Test","0",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Phlebotomy Technician","This course provides instruction on proper blood specimen collection  laboratory blood testing procedures and basic blood chemistries. The content of the course includes the role of the Phlebotomist in the health care team; communicating with patients and laboratories; measuring systems and blood volume; blood collection equipment; physiologic factors in blood tests and complications associated with blood collection; blood test preparation and infection control; venipuncture procedures  labeling and disposal of contaminated materials; skin puncture procedures and non-blood specimens; arterial punctures and blood gases. Upon satisfactory completion of training  the student receives a Certificate of Completion.","Health  home  attendant  Medical  NCLEX  RN  Emergency  EMS  EMT  clinical  clinic  transcription  Nurse  phlebotomy  EKG  Dentist  doctor  practitioner  physician  hygien  Can  LPN  HHA  PCA  care  aide  orderly  nursing","1500.00","Classroom Hours 40.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"40","Hour(s)","40","High School Diploma  GED or Entrance Test","20",,"Licensed by the New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Real Estate Broker","This course is designed to meet the necessary education requirements associated with the New York State Real Estate Brokers License. Topics covered include: Management and Supervision of an Office; Supervision of Compliance with the Law of the Agency Investment Properties Property Management Conveyance of Real Estate Property Construction Taxes and Assessments Title Closing and Costs Appraisal Principles and Local Concerns. Real estate broker: means any person firm or corporation who for another and for a fee commission or other valuable consideration lists for sale sells at auction or otherwise exchanges buys or rents or offers or attempts to collect rent for the use of real estate or negotiates or offers or attempts to negotiate a loan secured or to be secured by a mortgage other than a residential mortgage loan as defined in section five hundred ninety of the banking law. Upon completion of training student will receive certificate of completion.","real estate  sale  broker  agent  agency  cl-cb  travel  retail  cashier  telemarket","799.000","Classroom Hours 45.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"45","Hour(s)","45","You must be a Licensed Real Estate Salesperson to take this course.  Real Estate Salesperson License with minimum of two year of real estate sales and required commercial and/or residential sales.","25",,"Certify by the State of NY and Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Real Estate Salesperson","This course is designed to meet the necessary education requirements associated with the New York State Real Estate salespersons license. Topics covered include: Licensing Law and Regulations  Law of Agency  Real Estate Instruments  Real Estate Financing  Land Use Regulations  Fair Housing and Environmental Issues. Upon completion of training student will receive certificate of completion.","real estate  sale  broker  agent  agency  cl-cb  travel  retail  cashier  telemarket","699.000","Classroom Hours 75.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"75","Hour(s)","75","High School Diploma  GED or Entrance Test","20",,"Approved the NYS State Department of State and The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Security Guard Supervisor","This course will cover the security guard techniques involving security gaurd personnel field assignments and maintaining proper time log entries at all sites. The Security Guard Supervisor will be responsible to carry out the instructions of the client and their superior on security plans coverage of said site. Students will learn how to command a security force and guide them in the proper manner in securiting there are long with keeping timely records clearly starting any and all related security activaty present during their tour these records will be kept for future reference if needed. Upon completion of training student will receive a certificate of completion.",,"3140.00","Classroom Hours 16.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"16","Hour(s)","16","Certificate of Completion of 8 and 16 Hours training guard program","20",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Sprinkler Systems Maintenance","In this course you will learn all topics that you needto prepare forthe Certificate of Fitness exam for Sprinkler and Standpipe Systems given by the NYC Fire Department. The Certificate of Fitness to maintain a sprinkler system is required by the New York City Fire Department for specified employees of all buildings containing Sprinkler and Standpipe Systems. This course is part of our Building Maintenance Technician program. Upon completion of training student will receive certificate of completion.",,"1500.00","Classroom Hours 24.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"24","Hour(s)","24","High School Diploma  GED  or Entrance Test","20",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Brooklyn)","613 BRIGHTON BEACH AVE FL 2","BROOKLYN","New York","11235","Brooklyn","Coney Island - Sheepshead Bay","2123074828","2125942534",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Standpipe Systems Maintenance","All multiple dwellings  factories  office buildings  warehouses  stores and offices  theaters and music halls  hospitals and asylums  public schools and other public buildings  churches and other places where large numbers of persons are congregated for purposes of worship  instruction or amusement  and all piers  bulkheads  wharves  pier sheds  bulkhead sheds or other waterfront structures shall provide such fire hose  fire extinguishers  buckets  axes  fire hooks  fire doors and other means of preventing and extinguishing fires as the commissioner may direct.",,"4220.00","Classroom Hours 24.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"24","Hour(s)","24","High School Diploma  GED. or entrance test.","0",,,"Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","16 Hour On-The Job Training Course for Security Guards ","This is a 16 hour course that must be completed within 90 days of employment as a security guard. The course provides the student with detailed information on the duties and responsibilities a security guard. Upon completion of training student will receive certificate of completion.","guard  security  fire  assignment  safety  officer  correction  enforce","700.000","Classroom Hours 16.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"16","Hour(s)","16","Complete 8 hours Security Guard Training Course","20",,"License by New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","47 Hours Armed Security Guard","This course is provided for students who completed all previous courses in the security field (The 8 and 16 Hours Security Guard Courses) and want to advance in this professional level for issuance of a special armed guard registration card with the NYS Division of Criminal Justice Services as Register Firearms Security Guard. .Course RequirementHigh School Diploma  GED or Entrance test8 and 16 Hours Security Guard Certificate of CompletionMust have a clean police record  no felons)You must qualify for a letter of exemption from the N.Y.C.P Department to take firearm training.At the time of your training  you must be employed by a armed security guard company.","guard  security  fire  assignment  safety  officer  correction  enforce","3980.00","Classroom Hours 7.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 40.0",,"47","Hour(s)","47","8 hour and 16 hour security guard courses  GED High School Diploma  or entrance test","15",,"Certified by the State of New York Division of Criminal Justice Services","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","8 Hour Annual Firearms Training Course for Security Guard","This is an 8 hour course that must be completed within 12 calendar months from completion of the 47 Hour Firearms Training Course for Armed Guards  and annually thereafter. To attend the course students must possess a valid pistol license pursuant to NY Penal Law Section 400.00 and a valid NYS security guard registration card. .The course consists of 3 hours of NYS Penal Law Article 35 (Use of Force/Deadly Physical Force) and 5 hours of range instruction and qualification. To successfully complete the course the student must pass a written examination on Article 35 and qualify with a handgun.",,"3337.00","Classroom Hours 3.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 5.0",,"8","Hour(s)","8","- 47 Hours Firearm Training Certificate of Completion                                                                                  - Current NYS Armed Security Guard Registration Card and NYS pistol permit.- Must have a clean police record  no felons)","20",,"Licensed by the NYS Education and NYS DCJS","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","8 Hour Annual In Service Training Course for Security Guards","This is an 8 hour course that must be completed within 12 calendar months from completion of the 16 Hour On-the-Job Training Course for Security Guards  and annually thereafter. The course is structured to provide the student with updatedand enhanced information on the duties and responsibilities of a security guard. .Topics covered in this course include: .&bull;The role of the security guard&bull;Legal powers and limitations&bull;Emergency situations&bull;Communications and public relations&bull;Access control  and ethics and conduct .Course Requirements: .&bull;8 and 16 Hours Security Guard Certificate of Completion",,"560.000","Classroom Hours 8.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"8","Hour(s)","8","High School Diploma  GED  or Entrance Test.","30",,"Licensed by the NYS Education Dept. and NYSED","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","8 Hour Pre Assignment and 16 Hour On The Job Training","This program includes the 8 Hour Pre Assignment training Course for security gaurdas the first step in obtaining a security guard registration. The course provides the student with a general overview of the duties and responsibilities of a security guard. .The second requirement is to complete The 16 Hours On the Job training program for Security Guard. This course provides the student with detailed information on the duties and responsibilities a security guard. .Note: Training program include the Following: Complete training  Security Guard Application fee($36.00)  fingerprinting fee($101.45)  Books ($30.00) ",,"1200.00","Classroom Hours 24.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"24","Hour(s)","24","Valid NYS Department of Motor Vehicle ID Identification  The Department of State will be receiving and reviewing information on any prior criminal arrests or convictions. If you have pending criminal charges or a prior conviction  please provide a stateme","30",,"Licensed by the NYS Education Dept. and NYSDCJS","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","8-Hour Pre-Assignment training course for Security Guards","This course will provide the basic skills necessary for the safety and protection of life and property. Security Guards  who are also called security officers  patrol and inspect property to protect against fire  theft  vandalism  and illegal activity. These workers protect their employers investment  enforce laws on the property  and deter criminal activity or other problems. They use radio and telephone communications to call for assistance from an ambulance  wrecker  or the police or fire departments as the situation dictates. Security guards write comprehensive reports outlining their observations and activities during their assigned shift. Course price includes $141.75 for background check and fingerprinting fees. Upon completion of training student will receive a certificate of completion.","guard  security  fire  assignment  safety  officer  correction  enforce","590.000","Classroom Hours 8.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"8","Hour(s)","8","High School Diploma  GED  or Entrance Test","25",,"NYS Department of State Division of Criminal Justice Services","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","Air Pollution Control Certification","This course presents a comprehensive understanding of the basic principles of air pollution and the relevant laws and regulations  including major sources and types of contaminants; health effects and methods of control.Get your License to operate fuel burning equipment using residual fuel oil. Every operator of residual oil equipment must hold a License to operate equipment using residual fuel oil. To help prevent air pollution you must understand the operation of an oil burner. Knowing the parts of your equipment  where they are located and how they work can be helpful in preventing smoke. .According to the City''s law no person shall cause or permit the use of fuel burning equipment  unless they have received a certificate  within six months of their employment  which states that they have successfully completed a course in the techniques of Air Pollution Control.",,"2640.00","Classroom Hours 16.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"16","Hour(s)","16","High School Diploma  GED  TASC  and/or Entrance Test.","25",,"Licensed by the NYS Education Department","Classroom Training","Check with school to receive most updated schedule","No","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","BASIC ELECTRICITY","This Course is for those looking to begin a career in the electrical field. Classes focus on theory and practical training to become an electrician helper or assistant. Appropriate basics will be covered. Helps achieve a basic understanding of electrical systems theory and its application to devices circuits and materials.Upon completion of training student will receive certificate of completion.","Construct  boiler  carpenter  Electrician  Plumber  Roofer  helper  building  construction  removal  electronic  electrical  inspector  hazardous  solar  asbestos  EHMT","1500.00","Classroom Hours 32.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"32","Hour(s)","32","High School Diploma  GED  or Entrance Test","20",,"Licensed by New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
"International Development Institute (Manhattan)","161 William St 14th Fl","New York","New York","10038","Manhattan","Lower Manhattan","2125941917","2125941917",,"Job Placement Services are available.","Some types of Financial Aid are provided.","Leomar","Cruz","BASIC PLUMBING","This course helps the students achieve a basic understanding of the Plumbing systems theory and its application to faucets develop leaks clogs block drain lines and appliances wear out and need to be replaced. The knowledge obtained by taking this course permits the student to progress to further study. This course will discuss the fundamentals of the plumbing system  the water supply system  drainage  piping  and the various repairs you can do yourself. This course is part of our Building Maintenance Technician program.","Construct  boiler  carpenter  Electrician  Plumber  Roofer  helper  building  construction  removal  electronic  electrical  inspector  hazardous  solar  asbestos  EHMT","1500.00","Classroom Hours 32.0   Lab Hours 0.0   Internship Hours 0.0   Practical Hours 0.0",,"32","Hour(s)","32","High School Diploma  GED  or Entrance Test","20",,"Licensed by The New York State Education Department","Classroom Training","Check with school to receive most updated schedule","Yes","No"
