"borough_block_lot","street_address","zip_code","borough","utility","building_manager","owner","owner_address","owner_telephone","dep_boiler_application","_6_deadline","boiler_model","of_identical_boilers","boiler_capacity_gross_btu","boiler_installation_date","boiler_age_range","est_retirement_year","burner_model","primary_fuel","total_gallons_high","total_gallons_low","total_mmbtu_high","total_mmbtu_low","greener_greater_buildings","ggb_deadline","building_type","city_council_district","city_community_board","bldg_sqft","of_bldgs","of_floors","of_res_units","total_units","year_built","condo","coop","latitude","longitude","census_tract","bin","bbl","nta"
"1008340016","43 WEST 32 STREET","10001","Manhattan","Con Edison","KWON, GAB JOONG","HOTEL STANFORD","43 WEST 32 STREET, MANHATTAN NY 10001","212-563-1500","CA162681N","2013","ROCKMILLS #MP 4-122","1","5.3","1981","26 to 30 years old","2016","HEV-E MEG 54-P ( I.C.I. )","#6","63486","44440","6594.966","9421.38","1","2014","Hotels","3","M 05","* 62,992","1","12","0","5","1905",,,"40.747686","-73.98673","76","1015843","1008340016","Midtown-Midtown South"
"1008340039","320 5 AVENUE","10001","Manhattan","Con Edison","BRAUSE REALTY INC.","BRAUSE REALTY INC.","52 VANDERBILT AVENUE, MANHATTAN NY 10017","212 695-1947","CA356869K","2015","FEDERAL FST 200","1","8.4","1969","41 - 45 years old","2010","TODD AO-8","#6","98550","68985","2667","3810","1","2014","Office Buildings","3","M 05","* 99,922","1","11","0","70","1905",,,"40.747249","-73.985438","76","1015852","1008340039","Midtown-Midtown South"
"1008340048","330 5 AVENUE","10001","Manhattan","Con Edison","SKYLER 330 LLC % SHULSKY PROP.","SKYLER 330 LLC % SHULSKU PROP.","307 5 AVENUE, NEW YORK NY 10016","212 685-1514","CB158008L","2015","ROCKMILLS MP - 200 (NEW)","1","6.6","2008","Fewer than 5 years old","2043","S. T. JOHNSON FD68 CAHM SIZE 200 (NEW)","#6","82125","57488","8623.13","12318.75","1","2014","Office Buildings","3","M 05","* 145,000","1","14","0","62","1926",,,"40.747521","-73.985239","76","1015853","1008340048","Midtown-Midtown South"
"1008360033","1 WEST 34 STREET","10001","Manhattan","Con Edison","BUILDING MANAGEMENT CO. INC","BLDG.MANAGEMENT CO. INC.","362 FIFTH AVE SUITE #702, MANHATTAN NY 10001","212 624-4300","CA152897N","0","FEDERAL FST-100","1","4.07","1997","11 to 15 years old","2032","HEVE (I.C.I)DEG-42 P","#4","41063","28744","4167.8438","5954.06","1","2016","Office Buildings","3","M 05","* 55,550","1","12","0","11","1906",,,"40.748542","-73.984784","76","1015876","1008360033","Midtown-Midtown South"
"1008360035","358 5 AVENUE","10001","Manhattan","Con Edison","BUILDING MANAGEMENT CO.INC","BLDG.MANAGEMENT CO.INC.","362 FIFTH AVE SUITE #702, MANHATTAN NY 10001","212 714-0086","CA175497X","0","FEDERAL FST-100 (*REVISED WORK PERMIT*)","2","4.2","1997","11 to 15 years old","2032","ICI MMG-42","#4","82741","57919","8335.6875","11908.13","1","2016","Office Buildings","3","M 05","* 135,570","1","13","0","48","1920",,,"40.748715","-73.984806","76","1015877","1008360035","Midtown-Midtown South"
"1008360043","366 5 AVENUE","10001","Manhattan","Con Edison","JOSEPH P. DAY REALTY","JOSEPH P. DAY REALTY CORP.","9 EAST 40TH ST., MANHATTAN NY 10016","212-884-7460","CA423088P","0","ROCKMILLS R303","1","7.8","1988","21 to 26 years old","2023","RAY SIZE 200 PAECR 144","#4","82125","57488","8335.6875","11908.13","1","2016","Office Buildings","3","M 05","* 138,748","1","12","0","0","1908",,,"40.748888","-73.984243","76","1015878","1008360043","Midtown-Midtown South"
"1008360065","40 WEST 35 STREET","10001","Manhattan","Con Edison","JEPORT HOTELS INC.","Harold Solomon/Jeport Hotel Inc., DBA Comfort Inn","42 WEST 35 STREET, MANHATTAN NY 10001","212-947-0200","CA468085Z","0","FEDERAL FST-70","1","2.91","1985","21 to 26 years old","2020","IND. COMB. MEG-34 (P)","#4","7488","5242","786.24","1123.2","1","2016","Hotels","3","M 05","* 55,498","1","13","0","3","1904",,,"40.749717","-73.985567","76","1015881","1008360065","Midtown-Midtown South"
"1008360065","40 WEST 35 STREET","10001","Manhattan","Con Edison","JEPORT HOTEL INC.DBA COMFORT INN","JEFPORT HOTEL INC.DBA COMFORT INN","42 WEST 35 STREET, MANHATTAN NY 10001","212-947-0200","CA468185X","0","FEDERAL FST-150","1","5.8","1985","21 to 26 years old","2020","IND COMB INC DEG-63(P)","#4","22718","15903","2385.39","3407.7","1","2016","Hotels","3","M 05","* 55,498","1","13","0","3","1904",,,"40.749717","-73.985567","76","1015881","1008360065","Midtown-Midtown South"
"1008370020","35 WEST 35 STREET","10001","Manhattan","Con Edison","JAMARCO REALTY","MANES P. JOHN","P.O.BOX 453, NORTH SALEM NY 10560","212 695 0140","CA091669P","2012","H B SMITH 42","1","2.4","1969","41 - 45 years old","2010","PETRO W4 AHP","#6","52889","37022","1680","2400","1","2017","Loft Buildings","3","M 05","* 67,755","1","12","0","12","1915",,,"40.749679","-73.985426","84","1015890","1008370020","Midtown-Midtown South"
"1008370062","28 WEST 36 STREET","10018","Manhattan","Con Edison","JM COHEN EXEC. EST. RO.CO.","ROSENBERG REALTY LLC/ALBERT","131 W. 35th 7th fl., MANHATTAN NY 10018","212-981-6517","CA484085Z","2013","ROCKMILLS MP-90","1","3.02","1985","21 to 26 years old","2020","IND. COMB. DEG-42 (P)","#6","44512","31158","2126.25","3037.5","1","2017","Loft Buildings","3","M 05","* 58,186","1","12","0","0","1911",,,"40.750214","-73.984809","84","1015904","1008370062","Midtown-Midtown South"
"1008377501","70 WEST 36 STREET","10018","Manhattan","Con Edison","SL GREEN REALTY CORP","70 WEST 36th ST. HOLDING LLC c/o TIME EQUITES INC","55fifth ave - 15TH FL. PARK AVENUE, MANHATTAN NY 10003","212 206 6161","CA005497Y","2015","ROCKMILLS MP-175","1","6.44","1997","11 to 15 years old","2032","INDUSTRIAL COMBUSTION DEG 84 P","#6","46000","32200","4830","6900","0",,"Condominiums","3","M 05","* 124,500","1","16","0","34","0",,,"40.750744","-73.986072","84","1015916","1008377501","Midtown-Midtown South"
"1008380024","29 WEST 36 STREET","10018","Manhattan","Con Edison","29 W. 36TH ST. LLC % BERSTEIN R.E. CO.","29 W. 36TH ST. LLC %BERSTEIN R.E. CO.","150 WEST 30TH ST., NEW YORK NY 10001","212 594-1414","CB134107L","2014","ROCKMILLS MP - 125 (NEW)","1","4.1","2007","Fewer than 5 years old","2042","ICI DEG - 54P (NEW)","#6","25800","18060","2709","3870","1","2018","Loft Buildings","3","M 05","* 72,984","1","13","0","14","1930",,,"40.750475","-73.985386","84","1015926","1008380024","Midtown-Midtown South"
"1008380027","25 WEST 36 STREET","10018","Manhattan","Con Edison","396 BROADWAY REALTY","396 BROADWAY REALTY CORP.","88 CROBY STREET , MANHATTAN NY 10012","212 643 8080","CA118171P","0","KEWANEE 412","1","3.2","1971","36 - 40 year old","2010","PETRO WD4AH","#4","23200","16240","2354.8","3364","0",,"Loft Buildings","3","M 05","* 39,848","1","12","0","9","1925",,,"40.750258","-73.98487","84","1015927","1008380027","Midtown-Midtown South"
"1008380030","19 WEST 36 STREET","10018","Manhattan","Con Edison","19 W 36TH STREET HOLDING CO.","19 W 36TH ST HOLDING CORP","581 SIXTH AVENUE, MANHATTAN NY 10011","212-239-4545","CA246988X","0","FEDERAL FST 125","1","5.3","1988","21 to 26 years old","2023","ICI DEG 54 P","#4","38115","26681","3868.6725","5526.68","1","2018","Loft Buildings","3","M 05","* 52,631","1","12","0","14","1925",,,"40.750151","-73.984614","84","1015929","1008380030","Midtown-Midtown South"
"1008380032","15 WEST 36 STREET","10018","Manhattan","Con Edison","WALTER & SAMUELS INC.","WALTER & SAMUELS/WALTER & SAMUELS","419 PARK AVENUE SOUTH, MANHATTAN NY 10016",,"CA171297N","0","FEDERAL FST-100","1","4.2","1997","11 to 15 years old","2032","S.T. JOHNSON FD68 CAHM (SIZE 100)","#4","41062","28744","4311.5625","6159.38","1","2018","Office Buildings","3","M 05","* 68,498","1","16","0","19","1917",,,"40.750079","-73.984441","84","1015930","1008380032","Midtown-Midtown South"
"1008380034","13 WEST 36 STREET","10018","Manhattan","Con Edison","WALTER JONES","M. RAPAPORT CO INC.","18 EAST 48TH STREET, MANHATTAN NY 10017","646 34-9254","CA354372X","0","US RADIATOR 240","1","1.4","1972","36 - 40 year old","2010","AM 3 1/2 DH","#4","14600","10220","1481.9","2117","0",,"Office Buildings","3","M 05","* 17,786","1","8","0","8","1926",,,"40.750041","-73.984354","84","1015931","1008380034","Midtown-Midtown South"
"1008380062","20 WEST 37 STREET","10018","Manhattan","Con Edison","MSB ENTERPRISES%GVA WILLIAMS","20 W. 37TH REALTY, LLC/FAIZE MOHAMMED","20 WEST 37th STREET, MANHATTAN N.Y. 1018","212-564-2591","CB032501M","0","FEDERAL FST-125","1","5.4","2001","5 to 10 years old","2036","INDUSTRIAL COMB. MMG-54 P","#4","41063","28744","4167.8945","5954.14","1","2018","Loft Buildings","3","M 05","* 69,701","1","12","0","13","1912",,,"40.750716","-73.984087","84","1015945","1008380062","Midtown-Midtown South"
"1008380076","48 WEST 37 STREET","10018","Manhattan","Con Edison","4837 JOINT VENTURE % ADAMS & CO. R.E.","4837 JOINT VENTURE % ADAMS & CO.","411 FIFTH AVENUE, NEW YORK NY 10016","212 679-5500","CB153102H","2015","FEDERAL FST-250","1","8.36","2002","5 to 10 years old","2037","INDUSTRIAL COMB. DEG-105 P","#6","51150","35805","5367.075","7667.25","1","2018","Loft Buildings","3","M 05","* 130,625","1","18","0","22","1926",,,"40.750993","-73.984744","84","1015952","1008380076","Midtown-Midtown South"
"1008390016","39 WEST 37 STREET","10018","Manhattan","Con Edison","DAVAL #37 ASSOCIATES/D BERLY","WALTER & SAMUELS","419 PARK AVENUE SOUTH, MANHATTAN NY 10016","212 685-6200","CA141996P","0","FEDERAL FST-125","1","5.25","1996","11 to 15 years old","2031","INDUSTRIAL COMB. MMG-54 (P)","#4","37500","26250","3806.25","5437.5","1","2019","Office Buildings","3","M 05","* 88,043","1","18","0","28","1930",,,"40.750922","-73.984527","84","1015961","1008390016","Midtown-Midtown South"
"1008390063","28 WEST 38 STREET","10018","Manhattan","Con Edison","26-30 WEST 38TH OWNERS CORP.","26-30 WEST STREET OWNERS CORP.","770 LEXINGTON AVE, MANHATTAN NY 10065","212 367 9800","CA161980Z","2012","ROCKMILLS MP-90","1","3.4","1980","26 to 30 years old","2015","INDUSTRIAL COMBUSTION MEG-42P","#6","99746","69823","10222.8616","14604.09","1","2019","Elevator Apartments","3","M 05","* 55,870","1","12","22","24","1910",,"Yes","40.751413","-73.983823","84","1015975","1008390063","Midtown-Midtown South"
"1008390070","42 WEST 38 STREET","10018","Manhattan","Con Edison","EMPIRE MANAGEMENT","ELO CAPITOL LLC.","42 WEST 48th STREET, MANHATTAN NY 10036","212-997-5540","CA018993X","0","FEDERAL FST-100","1","4.2","1993","16 to 20 years old","2028","ICI MMG-42 (P)","#4","24650","17255","2501.975","3574.25","1","2019","Office Buildings","3","M 05","* 66,577","1","12","0","30","1916",,,"40.751553","-73.984152","84","1015981","1008390070","Midtown-Midtown South"
"1008390073","48 WEST 38 STREET","10018","Manhattan","Con Edison","BONAFIDE ESTATES INC.","BONAFIDE ESTATES, INC.","630 5 AVENUE SUITES 3165, MANHATTAN NY 10111","718-367-9800","CA101781L","0","FEDERAL #FST 200","1","8.2","1981","26 to 30 years old","2016","ICI DEG 84 P","#4","123853","86697","5794.7299","8278.19","1","2019","Loft Buildings","3","M 05","* 110,898","1","12","0","9","1912",,,"40.751611","-73.984293","84","1015982","1008390073","Midtown-Midtown South"
"1008400019","39 WEST 38 STREET","10018","Manhattan","Con Edison","NEWMARK & CO REAL ESTATE INC.","HASLACHA 26 LLC.","485 SEVENTH AVE #777, MANHATTAN NY 10018","212 971-4000","CA254794H","0","ROCKMILLS MP-90","1","3.57","1994","16 to 20 years old","2029","IND.COMB. MEG-42 (P)","#4","25500","17850","2677.5","3825","0",,"Loft Buildings","3","M 05","* 44,352","1","12","0","6","1915",,,"40.751539","-73.984076","84","1015995","1008400019","Midtown-Midtown South"
"1008400066","32 WEST 39 STREET","10018","Manhattan","Con Edison","32 W. 39 MIDTOWN PROPERTIES, LLC","32 W. 39 MIDTOWN PROPERTIES LLC","131 W. 35 ST - 17 FLR, MANHATTAN NY 10010",,"CA205584Z","0","FEDERAL FST 100","1","4.2","1984","26 to 30 years old","2019","ICI MM 42P","#4","29952","20966","4060","5800","1","2020","Office Buildings","3","M 05","* 60,931","1","14","0","13","1925",,,"40.752072","-73.983466","84","1016010","1008400066","Midtown-Midtown South"
"1008400071","42 WEST 39 STREET","10018","Manhattan","Con Edison","J.R.PERLMAN%ADAM & CO.R.E.","J.R.PERLMAN%ADAM&CO R.E./FRED LIGUORI","411 5 AVENUE, MANHATTAN NY 10016","212 679-5500","CA191097R","0","FEDERAL FST-250","1","10.5","1997","11 to 15 years old","2032","INDUSTRIAL COMB. DEG-105 P","#4","68200","47740","7161","10230","1","2020","Loft Buildings","3","M 05","* 157,748","1","19","0","24","1927",,,"40.752171","-73.983701","84","1016014","1008400071","Midtown-Midtown South"
"1008407501","57 WEST 38 STREET","10018","Manhattan","Con Edison","RELIANCE PROPERTY ASSOC CONDO","WINOKER REALTY CORP./KEN BONAL","462 SEVENTH AVE FLOOR 12-A, NEW YORK NY 10018","212 519-2015","CA243582M","0","FEDERAL FST 80","1","3.5","1982","26 to 30 years old","2017","ICI MMG 34P","#4","40588","28412","2030","2900","1","2020","Condominiums","3","M 05","* 65,043","1","12","0","14","1915","Yes",,"40.751712","-73.984491","84","1016020","1008407501","Midtown-Midtown South"
"1008410054","8 WEST 40 STREET","10018","Manhattan","Con Edison","AB 40TH STREET LLC","AB 40TH STREET LLC","110 EAST 59 STREET, NEW YORK NY 10022","212 421-1300","CB133107M","0","ROCKMILLS MP - 175 (EXSTG)","1","5.8","2007","Fewer than 5 years old","2042","ICI DEG - 63P (NEW)","#4","34500","24150","3622.5","5175","1","2021","Office Buildings","3","M 05","* 115,307","1","23","0","33","1916",,,"40.752384","-73.982289","84","1016048","1008410054","Midtown-Midtown South"
"1008410063","24 WEST 40 STREET","10018","Manhattan","Con Edison","SAMSON","SAMSON MAGMT. LLC.","97-77 QUEEN BLVD SUITE 710, REGO PARK NY 11374","718 830-0131","CA368271Y","2014","FEDERAL FST 150","1","6.3","1971","36 - 40 year old","2010","IRON FIREMAN A06-6.3","#6","101178","70825","6804","9720","1","2021","Office Buildings","3","M 05","* 69,241","1","17","0","12","1925",,,"40.752626","-73.982859","84","1016053","1008417502","Midtown-Midtown South"
"1008410085","66 WEST 40 STREET","10018","Manhattan","Con Edison","MILLTEX/WIDGEON MGMT CO","MILLTEX/WIDGEON MGMT CO","233 BROADWAY, MANHATTAN NY 10007","212 732 7450","CA334768Y","2014","TITUSVILLE UNKOWN","2","4.9","1968","41 - 45 years old","2010","PETRO WD5AH","#6","39420","27594","4139.1","5913","1","2021","Office Buildings","3","M 05","* 68,081","1","16","0","17","1922",,,"40.753238","-73.984314","84","1016059","1008410085","Midtown-Midtown South"
"1008430029","27 UNION SQUARE WEST","10003","Manhattan","Con Edison","NEWMARK & CO REAL ESTATE","NEWMARK & CO REAL ESTATE,INC.","1501 BROADWAY - 16TH FLOOR, MANHATTAN NY 10036","212-354-2930","CA058680L","0","TITUSVILLE SHN 151","1","7.84","1980","26 to 30 years old","2015","ICI AM 5 CM","#4","30000","21000","3532.2","5046","0",,"Office Buildings","2","M 05","* 46,095","1","5","0","22","1959",,,"40.736364","-73.990885","52","1016075","1008430029","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008430037","18 EAST 16 STREET","10003","Manhattan","Con Edison","WINNER REALTY C/0 WINTER MANAGMENT CO.","WINTER MGT./DENIS MUZIO","730 5TH AVENUE 12th fl., MANHATTAN NY 10019","212-616-8930","CA106186J","0","ROCKMILLS MP 70","1","3","1986","21 to 26 years old","2021","INDUSTRIAL COMBUSTION MMG-30","#4","22995","16097","2333.9925","3334.28","0",,"Loft Buildings","2","M 05","* 44,506","1","7","0","13","1907",,,"40.737111","-73.992152","52","1016076","1008430037","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008440017","31 UNION SQUARE WEST","10003","Manhattan","Con Edison","DAVID ELLIS REALTY LP","DAVID ELLIS REALTY ESTATE L.P.","31 UNION SQUARE WEST, MANHATTAN N.Y. 10003","212 243-0880","CB254401X","2015","FEDERAL FST-200","1","8.4","2001","5 to 10 years old","2036","INDUSTRIAL COMB. DEG- 84 P","#6","60773","42541","6381.1125","9115.88","1","2014","Elevator Apartments","2","M 05","* 118,067","2","16","86","88","1902",,,"40.736625","-73.990697","52","1078701","1008440017","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008440026","41 UNION SQUARE WEST","10003","Manhattan","Con Edison","BRAUSE REALTY INC","HARTFORD PROPERTIES CO., c/o BRAUSE REALTY INC","52 VANDERBILT AVENUE, MANHATTAN NY 10017","212-697-5454","CA317670L","2014","ROCKMILLS MP 200","1","7.3","1970","36 - 40 year old","2010","TODD A0-8","#6","133626","93539","14030.73","20043.9","1","2014","Office Buildings","2","M 05","* 74,521","1","16","0","192","1920",,,"40.736976","-73.990452","52","1016089","1008440026","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008440026","41 UNION SQUARE WEST","10003","Manhattan","Con Edison","BRAUSE REALTY","BRAUSE REALTY","52 VANDERBILT AVENUE, MANHATTAN NY 10017","212-697-5454","CA321389L","2014","FEDERAL FST-200 SP","1","8.2","1989","21 to 26 years old","2024","ICI DEG 84P","#6","49140","34398","5159.7","7371","1","2014","Office Buildings","2","M 05","* 74,521","1","16","0","192","1920",,,"40.736976","-73.990452","52","1016089","1008440026","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008460026","34 EAST 18 STREET","10003","Manhattan","Con Edison","LAUTOB REALTY CORP.","860 BROADWAY LLC.","441 LEXINGTON AVE, MANHATTAN NY 10017","212 260 0500","CA043481R","2015","FEDERAL FST-150","1","5.2","1981","26 to 30 years old","2016","INDUSTRIAL COMBUSTION ME-63-P","#6","16699","11689","1753.3635","2504.81","1","2016","Office Buildings","2","M 05","* 75,799","1","6","0","6","1926",,,"40.73766","-73.989824","52","1016128","1008460026","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008460071","105 5 AVENUE","10003","Manhattan","Con Edison","ANDREW BUILDING CORP.","ANDREWS BUILDING CORP.","666 BROADWAY, 12TH FLOOR, MANHATTAN NY 10012","718-529-5688","CA063379Z","2014","ROCKMILLS MP-150","1","6.3","1979","31 to 35 years old","2014","I.C.I. DE-63-P","#6","47100","32970","4945.5","7065","1","2016","Elevator Apartments","2","M 05","* 102,017","1","11","41","43","1907",,"Yes","40.738335","-73.99191","52","1016144","1008460071","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008467501","5 EAST 17 STREET","10003","Manhattan","Con Edison","5 EAST 17 STREET REALTY CO.","5-7 E.17 ST.LLC/PMG.,INC.","5 EAST 17 STREET.2FL., MANHATTAN NY 10003","XXX XXX XXXX","CA279491L","2014","ROCKMILLS MP-70","1","2.84","1991","16 to 20 years old","2026","HEVE MEG-34 P","#6","32850","22995","3449.25","4927.5","0",,"Condominiums","2","M 05","* 49,609","1","8","6","10","0",,,"40.737715","-73.991715","52","1016113","1008467501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008470016","873 BROADWAY","10003","Manhattan","Con Edison","873 B'WAY/WILLIAMS RL EST","873 BROADWAY LLC. WILLIAMS USA REALTY SERVICES INC","380 MADISON AVENUE, MANHATTAN NY 10017","212 532-1800","CA124677N","0","ROCKMILLS MP-4 133","1","5.3","1977","31 to 35 years old","2012","HEVEOIL DE-54 (S)","#4","38115","26681","4002.08","5717.25","1","2017","Loft Buildings","2","M 05","* 92,418","4","6","0","38","1900",,,"40.737901","-73.990109","52","1080750","1008470016","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008470024","874 BROADWAY","10003","Manhattan","Con Edison","THE MAC INTTYRE BUILDING CORP.","MAC INTYRE BUILDING CORP.","874 BROADWAY,APT.705, MANHATTAN NY 10003","212 673-5139","CA315992P","0","ROCKMILLS MP-60","1","2.3","1992","16 to 20 years old","2027","ICI MMG-28","#4","14640","10248","1485.96","2122.8","0",,"Elevator Apartments","2","M 05","* 43,073","1","12","23","24","1900",,,"40.737899","-73.990087","52","1016147","1008470024","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008470027","38 EAST 19 STREET","10003","Manhattan","Con Edison","A. B. C. CARPET COMPANY INC.","A.B.C. CARPET COMPANY, INC.","888 BROADWAY, MANHATTAN NY 10003","212-585-5200","CA055881Y","2012","PACIFIC 52L2","1","4.97","1981","26 to 30 years old","2016","IND. COMB. DEG 54 (S)","#6","61594","43116","6467.3438","9239.06","1","2017","Loft Buildings","2","M 05","* 97,002","2","7","0","20","1900",,,"40.738258","-73.989456","52","1080755","1008470027","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008470038","222 PARK AVENUE SOUTH","10003","Manhattan","Con Edison","GRAMERCY 222 RESIDENTS CORP. /HERON LTD","GRAMERCY 222 RESIDENTS CORP. C/O HERON LTD","820 SECOND AVENUE , MANHATTAN NY 10017","212-367-9800","CA278172J","2013","FEDERAL FST 200 SP","1","6.5","1972","36 - 40 year old","2010","ICI DE 84","#6","68328","47830","7174.44","10249.2","1","2017","Elevator Apartments","2","M 05","* 106,841","1","12","53","54","1910",,"Yes","40.737237","-73.98854","52","1016151","1008470038","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008477501","880 BROADWAY","10003","Manhattan","Con Edison","ABC FURNISHING","ABC CARPET & HOME","888 BROADWAY, MANHATTAN NY 10003",,"CA108384J","2014","FEDERAL FST-80","2","3.4","1984","26 to 30 years old","2019","INDUST COMB MEG-34(P)","#6","51049","35734","5229.42","7470.6","1","2017","Condominiums","2","M 05","* 80,000","1","6","0","2","1900","Yes",,"40.738102","-73.990037","52","1016154","1008477501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008480001","119 5 AVENUE","10003","Manhattan","Con Edison","119 FIFTH AVE.CORP.","119 FIFTH AVE. CORP.","1370 BROADWAY, ROOM 901, MANHATTAN NY 10018","212-947-2223","CA342190R","2015","ROCKMILLS MP-100","1","4.07","1990","16 to 20 years old","2025","ICI DEG-42P","#6","29740","20818","3150","4500","1","2018","Office Buildings","2","M 05","* 56,731","1","8","2","9","1906",,,"40.739172","-73.991303","52","1016155","1008480001","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008480012","889 BROADWAY","10003","Manhattan","Con Edison","889 BROADWAY REALTY INC.","889 REALTY INC.","889 BROADWAY, MANHATTAN NY 10003","XXX","CA208498X","0","ROCKMILLS MP-80","1","3.43","1998","11 to 15 years old","2033","INDUSTRIAL COMB. MMG-34 P","#4","25358","17750","2723.042","3890.06","0",,"Elevator Apartments","2","M 05","* 38,983","1","9","18","19","1920",,,"40.738609","-73.989932","52","1016161","1008480012","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008480043","250 PARK AVENUE SOUTH","10003","Manhattan","Con Edison","JEFFREYMANAGEMENT","JEFFREY MANAGEMENT","370 7 AVE SUITE 1400, MANHATTAN NY 10001","212-583-0474","CA134379Y","2014","FEDERAL FST-250","1","10.8","1979","31 to 35 years old","2014","HEV-E-OIL DE-105 S","#6","57330","40131","6019.65","8599.5","1","2018","Office Buildings","2","M 05","* 111,569","1","11","0","13","1911",,,"40.738231","-73.987818","52","1016176","1008480043","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008480061","900 BROADWAY","10003","Manhattan","Con Edison","JUSTIN MGMT","JUSTIN MGMT","1235 BROADWAY, MANHATTAN NY 10001","212-684-7573","CA083675L","0","ROCKMILLS #MP75","1","7.3","1975","31 to 35 years old","2010","IRON FIREMAN A06-98","#4","132860","93002","7705.88","11008.4","1","2018","Loft Buildings","2","M 05","* 98,146","1","10","0","31","1900",,,"40.739109","-73.989773","52","1016184","1008480061","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008487502","890 BROADWAY","10003","Manhattan","Con Edison","LAWRENCE WIEN CTR.DANCE THEATE","890 BROADWAY%PARTICK CROWSON","890 BROADWAY, MANHATTAN NY 10003","212-777-7710","CA335889P","0","FEDERAL FST 300","1","10.5","1989","21 to 26 years old","2024","ICI DEG 105 P","#4","98000","68600","9947","14210","1","2018","Condominiums","2","M 05","* 119,250","1","8","0","4","0","Yes",,"40.738604","-73.989911","52","1016163","1008487502","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008490001","135 5 AVENUE","10010","Manhattan","Con Edison","GORDON & GORDON INC.","135 FIFTH AVE LLC.","441 LEXINGTON AVE SUITE 805, NEW YORK NY 10017","212-260-0500","CA503685N","0","FEDERAL FST 60","1","2.3","1985","21 to 26 years old","2020","ICI MM-28","#4","27266","19086","2767.499","3953.57","0",,"Office Buildings","2","M 05","* 29,040","1","10","0","13","1900",,,"40.73976","-73.990874","52","1016195","1008490001","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008490026","35 EAST 20 STREET","10003","Manhattan","Con Edison","ABC REALLTY","GRAMERCY EQUITIES CORP. /ABC REALTY","152 WEST 57TH ST. 12TH FL., NEW YORK NY 10019","212-307-0500","CA144581R","0","ROCKMILLS MP-80","1","2.9","1981","26 to 30 years old","2016","INDUSTRIAL COMBUSTION MMG-34-P","#4","59394","41576","5983.46","8547.8","0",,"Elevator Apartments","2","M 05","* 33,390","1","8","6","8","1900",,,"40.738922","-73.989145","52","1016208","1008490026","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008490063","920 BROADWAY","10010","Manhattan","Con Edison","920 BROADWAY, C/O WMS RE","GVA WILLIAMS","380 MADISON AVENUE, MANHATTAN NY 10017","212 716-3500","CA382485K","0","FEDERAL FST-175","1","7.7","1985","21 to 26 years old","2020","I.C.I. DEG 84 P","#4","52853","36997","5549.565","7927.95","1","2019","Office Buildings","2","M 05","* 93,927","1","17","0","39","1916",,,"40.739691","-73.989423","52","1016224","1008490063","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008497505","141 5 AVENUE","10010","Manhattan","Con Edison","141 FIFTH AVENUE LLC., att: Wharton Rlty.","141 FIFTH AVENUE LLC., att: Wharton Rlty.","20 EAST 46 STREET, NY NY 10017",,"CA159180H","0","ROCKMILLS MP 175","1","7.4","1980","26 to 30 years old","2015","I.C.I. DEG 84 ""S""","#4","134138","93896","8752.4668","12503.52","0",,"Condominiums","2","M 05","* 17,642","1","15","34","37","1900",,,"40.739965","-73.990722","52","1016227","1008497505","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008507501","25 EAST 21 STREET","10010","Manhattan","Con Edison","GRAMERCY CONDOMINIUM","25 21st OWNERS CORP % COOPER SQUARE RLTY","25 EAST 21st STREET, MANHATTAN NY 10010",,"CA234889M","0","ROCKMILLS MP80","1","3.1","1989","21 to 26 years old","2024","ICI MMG34P","#4","24090","16863","2436","3480","0",,"Condominiums","2","M 05","* 33,120","1","11","0","11","1904",,,"40.739655","-73.989059","56","1016267","1008507501","Hudson Yards-Chelsea-Flatiron-Union Square"
"1008507503","280 PARK AVENUE SOUTH","10010","Manhattan","Con Edison","HOFFMAN MANAGEMENT S. HOFFMAN","HOFFMAN MANAGEMENT","300 W 55 STREET, MANHATTAN NY 10019","718 367-9800","CA203487H","2015","ROCKMILLS MP 250","2","10.5","1987","21 to 26 years old","2022","ST JOHNSON FD 68 CAHM-300","#6","242240","169568","21000","30000","1","2020","Condominiums","2","M 05","* 253,543","1","27","258","262","1986","Yes",,"40.739573","-73.987229","56","1068310","1008507503","Hudson Yards-Chelsea-Flatiron-Union Square"
