"publication","boro","board","priority","tracking_code","request","explanation","response","responded_by","responsible_agency","support_by_1","support_by_2","site_street","cross_street_1","cross_street_2","address_no","street","block","lot","postcode","latitude","longitude","council_disctrict","census_tract","bin","bbl","nta"
"20180426","1","09","13","109201913C","Repair or construct new curbs or pedestrian ramps","Construct Sidewalks on Metcalf Avenue Between Watson and Westchester Avenues.  Construction of sidewalks on Metcalf Avenue, adjacent to the Bronx River Parkway, are needed because residents must walk in the street and it is dangerous.","Sidewalks are the responsibility of the adjacent property owner. For curb repair, please submit specific locations to the Borough Commissioner for review. For Pedestrian Ramps, the Executive Budget includes a Citywide allocation. Specific locations are determined by DOT.","OMB","Department of Transportation",,,"Metcalf Ave","Watson Ave","Westchester Ave",,,,,,,,,,,,
"20180426","1","09","14","109201914C","Improve traffic and pedestrian safety, including traffic calming","White Plains Road & Bruckner Blvd is a very dangerous intersection. A new Public School is being constructed and set to be completed in school year 2018. We are requesting a study and improvements for traffic and pedestrian safety at this intersection. Ex. Delayed Green for Pedestrians, additional cross walks, crossing guards, etc.","Further investigation is required. Contact the agency.","OMB","Department of Transportation","Yes",,"White Plains Road","Bruckner Blvd","Watson Ave",,,,,,,,,,,,
"20180426","1","09","15","109201915C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Request: Construct a Cricket Field in Soundview Park and other Parks in the District which are suitable for housing Cricket Fields.    Explanation: As a result of the growing South Asian and East Indian populations in the district there is a growing need for suitable facilities to accommodate the popular sport of Cricket.  There has been a great expansion of league play and it is important that suitable fields are available for recreation.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","09","16","109201916C","Create a new, or renovate or upgrade an existing public library","$725,000 ADA elevator: this 1985 branch will replace the current outdated elevator and sure it is compliant with ADA regulations.    $1,700,000 boiler: this project will replace the current boiler with an energy efficient model this will make the building more energy-efficient by reducing energy consumption and greenhouse gas in missions. A new boiler will ensure that the library is adequate heated during the colder months. HVAC. This project will replace the HVAC system of energy efficient model. This is an existing project I need supplemental funding. NY PL branches are designated NYC office of emergency management cooling centers. They provide cool and safe environment for patrons and community members. During periods of extensive heat","Please contact the relevant Agency/Covered Organization after the release of the Executive Budget for further details concerning this request.","OMB","New York Public Library",,,,,,,,,,,,,,,,,
"20180426","1","09","17","109201917C","Create a new, or renovate or upgrade an existing public library","300,000 supplemental request - HVAC. This project will replace the HVAC system with an energy efficient model. This is an existing project that need supplemental funding. NYPL branches are designated New York City office of emergency management cooling centers. They provide cool and safe environment for patrons and community members during periods of extensive heat.","This project was funded in a prior fiscal year and the final design contract has been let.","OMB","New York Public Library",,,,,,,,,,,,,,,,,
"20180426","1","09","18","109201918C","Create a new, or renovate or upgrade an existing public library","$300,000 - Boiler : This project will replace the current boiler with an energy efficient model.","This project was funded in a prior fiscal year and the final design contract has been let.","OMB","New York Public Library",,,,,,,,,,,,,,,,,
"20180426","1","09","19","109201919C","Install security cameras or make other safety upgrades","We need upgraded cameras in all NYCHA Buildings in our district","Available funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials i.e. Borough President and/or City Council Member.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","20","109201920C","Create a new, or renovate or upgrade an existing public library","$1,500,000 Exterior Request: This branch is in need of an exterior upgrade which will enhance the patron experience the repairs will beautify the branches exterior parents and ensure the comfort of staff and patrons inside.","This project was funded in a prior fiscal year and the final design contract has been let.","OMB","New York Public Library",,,,,,,,,,,,,,,,,
"20180426","1","09","21","109201921C","Repair or construct new curbs or pedestrian ramps","Allocate Funds for Sidewalks.   Request funds for sidewalks at Close Avenue and Bruckner Boulevard adjacent to the planned Close Avenue Playground.","Sidewalks are the responsibility of the adjacent property owner. For curb repair, please submit specific locations to the Borough Commissioner for review. For Pedestrian Ramps, the Executive Budget includes a Citywide allocation. Specific locations are determined by DOT.","OMB","Department of Transportation",,,,,,,"Close Ave and Bruckner Blvd",,,,,,,,,,
"20180426","1","09","22","109201922C","Repair or construct new curbs or pedestrian ramps","Request: Construction of Sidewalks in Pugsley Creek Park and other parks throughout the district which do not have sidewalks.    Explanation: Pugsley Creek Park has never had sidewalks and we feel it is important that new ones be constructed there as well as in other parks throughout the district which do not have sidewalks.","Sidewalks are the responsibility of the adjacent property owner. For curb repair, please submit specific locations to the Borough Commissioner for review. For Pedestrian Ramps, the Executive Budget includes a Citywide allocation. Specific locations are determined by DOT.","OMB","Department of Transportation",,,,,,,,,,,,,,,,,
"20180426","1","09","23","109201923C","Build new, expand or repair storm sewers","Request: Design and Construction of Street and Storm Drainage Improvements at several locations along the perimeter of Pugsley Creek Park.    Explanation: There is a need for the installation of environmentally sensitive bio-swale and bio-filtration perimeter storm water retention and detention systems which will enhance existing and create additional fresh water wildlife wetland habitats.  Improvements should include landscaping, removal of chain link fences, metal guard rails, and installation of street curbs and paved street surfaces designed for parallel parking.","OMB supports the agency's position as follows: More information is needed from the community board before making a funding decision. The community board should contact the agency.","OMB","Department of Environmental Protection",,,,,,,,,,,,,,,,,
"20180426","1","09","24","109201924C","Repair or upgrade subway stations or other transit infrastructure","We would like to see every bus stop in our district to have a bus shelter installed where possible, for the safety of our residents.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority","Assemblyman Luis Sepulveda","Senator Jeff Klein",,,,,,,,,,,,,,,
"20180426","1","09","25","109201925C","Other transportation infrastructure requests","Construct Bolton Avenue (from Gildersleeve Avenue to O'Brien Avenue).  Requires development/creation of Bolton Avenue to include sewers,  curbs, catch basins, street lights, street signs (black top, asphalt). The Parks Department is now prepared to start the development of Harding Park. Sidewalks and lights are required for public access.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,"Bolton Ave","Gildersleeve Ave","O'Brien Ave",,,,,,,,,,,,
"20180426","1","09","26","109201926C","Provide a new, or new expansion to, a building in a park","Funding for a Study to Construct and Fund a Recreational Facility in  El Parque de los Ninos.  Number one priority to address the needs of the constituents of Bronx River and Soundview. Presently, there are two facilities dedicated within this Community Board which address the needs of our youth and residents and they are the YMCA (located at 2 Castle Hill Avenue) and the Kips Bay Boys and Girls Club (located on Randall Avenue and White Plains Road) and they have presently over 7,000 registered clients at each of these facilities. There are no facilities of this type within the aforementioned Bronx River/Soundview Neighborhood. It was a  sentiment of those testiying that a facility of this type would help address the afterschool recreational and educational needs of","OMB supports the agency's position as follows: Further study by the agency of this request is needed.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","09","27","109201927C","Reconstruct streets","We Request the Reconstruction of the following Streets: Lafayette Avenue from Thieriot Avenue to Castle Hill Avenue; White Plains Road from Seward Avenue to Lafayette Avenue; Newman Avenue from Lafayette Avenue to Randall Avenue; White Plains Road from Bruckner Blvd to Lafayette Avenue and Castle Hill Avenue to White Plains Road.  The road conditions presently are dangerous and hazardous. While repairs have been made they have the longevity of no more than 5 years.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,,,,,,,,,,,,,,,
"20180426","1","09","28","109201928C","Repair or provide new street lights","Allocate Funds for Additional Lighting.  Request funds for additional lighting to be placed at Close Avenue and Bruckner Boulevard adjacent to the planned Close Avenue Playground.","The agency has stated that they will try to accomodate this request with existing resources. OMB supports this.","OMB","Department of Transportation",,,,,,,"Close Ave and Bruckner Blvd",,,,,,,,,,
"20180426","1","09","29","109201929C","Reconstruct streets","Reconstruct Streets & Sewers in the Clason Point Area (Newman Avenue from Soundview Avenue to Compton Avenue).  Construction of streets & of sewers is needed for this area and the  adjacent streets.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,"Newman Ave","Soundview Ave","Compton Ave",,,,,,,,,,,,
"20180426","1","09","03","109201903E","Provide a new or expanded health care facility","The Jacobi Hospital ER Fast Track unit must be a 24 hour facility. T","OMB supports the agency's position as follows: Further study by the agency of this request is needed.","OMB","Health and Hospitals Corporation","Yes",,,,,,,,,,,,,,,,
"20180426","1","09","30","109201930C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Allocate Funds to Complete Phase II of Soundview Park.  The first phase of Soundview Park has been completed. We want to develop plans for the area south of Randall Avenue between Bronx River Avenue and the Bronx River.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","09","31","109201931C","Other affordable housing programs requests","Adequate funding is needed to rehabilitate privately owned housing stock  through such programs as Article 8A Program, the Participation Loan Program and the Home Improvement Program.","The agency will try to accommodate this issue within existing resources. OMB supports the agency's position.","OMB","Department of Housing Preservation & Development",,,,,,,,,,,,,,,,,
"20180426","1","09","35","109201935C","Renovate other site component","Design and fund a connecting, sheltered Breeze-Way between the permanent and temporary structure which will ensure the safety of the children from grades K-3 of P.S 69.","OMB supports the agency's position as follows: Unable to prioritize funding for this project request at this time.","OMB","Department of Education",,,,,,,,,,,,,,,,,
"20180426","1","09","36","109201936C","Improve traffic and pedestrian safety, including traffic calming","We Request that Center Islands be Erected at: White Plains Road, from Lafayette to O'brien Avenue: Randall Avenue, from White Plains Road to Olmstead Avenue; Lafayette Avenue from Bolton Avenue to Metcalf Avenue; Story Avenue to Seward Avenue.  To ensure the safety of the general public and address present traffic conditions.","Due to fiscal constraints, the availability of funds is uncertain.","OMB","Department of Transportation",,,"White Plains Road","Lafayette Ave","O'Brien Ave",,,,,,,,,,,,
"20180426","1","09","37","109201937C","Other request for services for the homeless","Provide Funding for a Handicap Vehicle for Transporting Seniors.  Our seniors continue to request and support priority #7. The seniors have serious concerns about ""pickup and drop off"" and ""delays and service."" It was their opinon that there may not be presently enough vehicles to serve the needs of this aging population.","OMB supports the agency's position as follows: The Agency provides Shelter Services for people in need.","OMB","Department of Homeless Services",,,,,,,,,,,,,,,,,
"20180426","1","09","38","109201938C","Provide a new or expand an existing elementary school","Construct an Annex to the Existing Building for Additional Classroom Space at PS 119.  This school is presently greatly overcrowded and additional classroom space is required.","OMB supports the agency's position as follows: Community District is located in a school district with identified seat need. Projects are in process or have been completed.","OMB","Department of Education",,,,,,,,,,,,,,,,,
"20180426","1","09","39","109201939C","Provide a new or expand an existing elementary school","Construct an annex to the existing PS 138X building, for additional classroom space.  This school is at capacity and even with rezoning the neighborhood schools are at full utilization. This overcrowded condition is seriously impacting on the educational environment.","OMB supports the agency's position as follows: Community District is located in a school district with identified seat need. Projects are in process or have been completed.","OMB","Department of Education","P.S. 138X Parent Association",,,,,,,,,,,,,,,,
"20180426","1","09","40","109201940C","Provide a new or expand an existing elementary school","Allocate Funding for a Feasibility Study to Develop an Elementary School  Within Community District 9, in School District 12.  There is a severe need to reduce area overcrowding in the schools within  Community District 9, in School District 12.","OMB supports the agency's position as follows: Community District is located in a school district with identified seat need. Projects are in process or have been completed.","OMB","Department of Education",,,,,,,,,,,,,,,,,
"20180426","1","09","41","109201941C","Install security cameras or make other safety upgrades","Monroe Houses Requests That Additional Funds be Allocated to Install Security Cameras Within Their Development.  The additional cameras would help lower crime within this development.","Available funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials i.e. Borough President and/or City Council Member.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","42","109201942C","Provide new or upgrade existing sanitation garages or other sanitation infrastructure","The Department of Sanitation Requests Funds to Move to a New (Garage) Building on Zerega Avenue.  The building they are currently in is not structurally sound and is  condemned.","This project was funded in a prior fiscal year and the preliminary design contract has been let.","OMB","Department of Sanitation",,,,,,,,,,,,,,,,,
"20180426","1","09","43","109201943C","Other public housing upgrades or renovations requests","Monroe Houses Requests that a Capital Project Be Created Which Would Improve Their Infrastructure, Walkways and Paths.  The current infrastructure of Monroe Houses is damaged and needs to be repaired.","The agency will try to accommodate this issue within existing resources. OMB supports the agency's position.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","44","109201944C","Renovate or upgrade NYCHA community facilities or open space","Renovate Justice Sonia Sotomayor Houses Community Center as a PSA8.  We originally requested that the NYPD construct a new PSA but we were advised that NYCHA was requested to renovate the Justice Sonia Sotomayor Houses (formerly Bronxdale Houses) old Community Center for use as a PSA. NYCHA is working to obtain preliminary Community Board approval and is preparing zoning overrides for mayoral approval prior to ULURP submission to Dept. of City Planning for certification.","OMB supports the agency's position as follows: Further study by the agency of this request is needed.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","01","109201901E","Provide more community board staff","We serve nearly 200,000 residents making us the largest in the Bronx. we need more staff and budget for hiring and more resources.","The community boards' budgets will be maintained in FY 2019.","OMB","Mayor's Office of Management and Budget",,,,,,,,,,,,,,,,,
"20180426","1","09","02","109201902E","Study land use and zoning to better match current use or future neighborhood needs","We would like to start a zoning initiative to modify zoning in the west and north parts of our district. During the last year we have completed community vision sessions and focus groups throughout out our district and want to take the next step to change zoning for our future needs.","The agency has stated that they will try to accomodate this request with existing resources. OMB supports this.","OMB","Department of City Planning","YES",,,,,,,,,,,,,,,,
"20180426","1","09","04","109201904E","Provide resources to train officers, e.g. in community policing","The NCO Program is vital and we need to double NCO officers.","OMB supports the agency's position as follows: NYPD's total uniformed staffing levels depend on decisions made in the Preliminary and Executive Budget process.  Allocation of uniformed personnel is scheduled by the agency only after graduation of police classes from the Academy.","OMB","Police Department",,,,,,,,,,,,,,,,,
"20180426","1","09","05","109201905E","Other NYPD staff resources requests","The 43 Pct needs more PAAs (4)","OMB supports the agency's position as follows: The future funding for civilian personnel depends on decisions made in the Preliminary and Executive budget process.","OMB","Police Department",,,,,,,,,,,,,,,,,
"20180426","1","09","06","109201906E","Assign additional housing police officers","The NYCHA-PSA 8 needs 45 additional police officers and 5 civilian  employees.","OMB supports the agency's position as follows: NYPD total staffing levels depend on decisions made in the Preliminary and Executive budget process. Allocation of uniformed personnel is scheduled by the NYPD only after graduation of Police classes from the Academy. The availability of future funding for civilian personnel depends on the decisions made in the Preliminary and Executive budget process.","OMB","Police Department",,,,,,,,,,,,,,,,,
"20180426","1","09","07","109201907E","Provide additional patrol cars and other vehicles","2 vans is needed for transport PSA 8 officers.  Additional equipment needed: 2 unmarked vehicles.","Further study by the agency of this request is needed. Therefore, OMB does not take any position.","OMB","Police Department",,,,,,,,,,,,,,,,,
"20180426","1","09","08","109201908E","Provide additional patrol cars and other vehicles","Provide Equipment for the 43rd Precinct.  Request 1 ATV (all-terrain vehicle) for the precinct. This vehicle is  needed to travel within our parklands, vacant lots and other undeveloped dirt surfaces that the patrol cars cannot access in emergency situations. Also, we are requesting 14 new Radio Motor Patrol Cars with mobile data computers.","Further study by the agency of this request is needed. Therefore, OMB does not take any position.","OMB","Police Department",,,,,,,,,,,,,,,,,
"20180426","1","09","09","109201909E","Expand bus service frequency or hours of operation","We have received hundreds of complaints a year in ref to the inadequacy of service on this bus line. During rush hours the buses are full of riders and residents can not use this service line and are forced to walk to work. In addition, the service does not run after a certain time and residents can not utilize this bus line during the late hours. We need additional buses on this line during rush hour.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority","Assemblyman Marcos Crespo","Senator Ruben Diaz Sr.",,,,,,,,,,,,,,,
"20180426","1","09","10","109201910E","Improve bus cleanliness, safety or maintenance","We have received many complaints of the buses not being clean. Also received complaints that the cloth chairs are unsanitary. Moreover, the buses on the BX05 are old buses.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority","Assemblyman Marcos Crespo","Senator Ruben Diaz Sr.",,,,,,,,,,,,,,,
"20180426","1","09","11","109201911E","Improve subway station or train cleanliness, safety and maintenance","The Parkchester Train Station was renovated a few years ago. We have seen some issues with graffiti, station cleanliness and bathroom maintenance. The escalator, windows, lamps, etc need to be cleaned periodically. The escalator looks like its never been cleaned. We want to make sure this stations beauty is maintained.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority","Assemblyman Luis Sepulveda","Senator Ruben Diaz Sr.",,,,,,,,,,,,,,,
"20180426","1","09","12","109201912E","Expand subway service frequency or hours of operations","The number 6 train line is a very busy line in the heart of our district. We have seen numerous issues with service frequency.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority","Assemblyman Luis Sepulveda","Senator Ruben Diaz Sr.",,,,,,,,,,,,,,,
"20180426","1","09","13","109201913E","Provide a new bus service or Select Bus Service","We have the need to create a new service line along with the BX05 bus line and/or on Bruckner Blvd.","For information regarding the status of this Request, contact the Transit Authority directly at telephone number 646-252-2660.","OMB","Transit Authority","Assemblyman Marcos Crespo","Senator Ruben Diaz Sr.",,,,,,,,,,,,,,,
"20180426","1","09","14","109201914E","Conduct traffic or parking studies","The intersection of Story Ave Bronx River Ave is gridlocked during rush hour. We request a traffic study to be conducted on story ave.","Further investigation is required. Contact the agency.","OMB","Department of Transportation","Many elected officials and community groups support this.",,"Story Ave","Bronx River Ave","Metcalf Ave",,,,,,,,,,,,
"20180426","1","09","15","109201915E","Other traffic improvements requests","Allocate Funds for a Traffic Study to Install Traffic Devices on Castle Hill Avenue from E. Tremont Avenue to Zerega Avenue.  There is a need for this due to an increased amount of vehicular traffic on Castle Hill Avenue.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,"Castle Hill Ave","E. Tremont Ave","Zerega Ave",,,,,,,,,,,,
"20180426","1","09","16","109201916E","Other traffic improvements requests","Request a Traffic Study of the Cross Bronx Expressway Service Road From  Castle Hill Avenue to Bronx River Avenue; and to Include Nobel Avenue from the Cross Bronx Expressway Service Road to Mansion Street.  Traffic conditions are dangerous and hazardous and cannot be  addressed solely by the monitoring of the 43rd Precinct.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,,,,,,,,,,,,,,,
"20180426","1","09","17","109201917E","Address traffic congestion","The intersection of Bruckner Blvd and Bronx River Ave is gridlocked during rush hour. Effecting traffic flow on story ave and streets in vicinity. Residents are forced to walk to train station because buses cant move in traffic. We request this issue be addressed.","Further investigation is required. Contact the agency.","OMB","Department of Transportation","yes",,"Bronx River Ave","Story ave","Bruckner Blvd",,,,,,,,,,,,
"20180426","1","09","18","109201918E","Other traffic improvements requests","Allocate Funding to Conduct a Traffic Study of Unionport, Castle Hill, Soundview and the Bronx River Communities.  There is a need for additional traffic signals or devices to alleviate the high volume of vehicular traffic and speeding.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,,,,,,,,,,,,,,,
"20180426","1","09","19","109201919E","Other transportation infrastructure requests","We Request that an Engineering Study Be Conducted at the Following Locations to Find a Permanent Resolution to the Continous Erosion of Roadbed: White Plains Road from Lafayette Avenue to Randall Avenue and Lafayette Avenue From White Plains Road to Soundview Avenue.  The road conditions presently are dangerous and hazardous. While repairs have been made, they have the longevity of no more than 5 years.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,"White Plains Road","Lafayette Ave","Randall Ave",,,,,,,,,,,,
"20180426","1","09","20","109201920E","Conduct traffic or parking studies","The intersection of Bruckner Blvd and Bronx River Ave is gridlocked during rush hour. We request a traffic study to be conducted at this intersection and surrounding streets.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,"Bronx River Ave","Bruckner Blvd","Bronx River Parkway",,,,,,,,,,,,
"20180426","1","09","21","109201921E","Other traffic improvements requests","We Request that a Traffic Study be Conducted at Castle Hill Avenue from Westchester Avenue to Bruckner Blvd, Which Would Include the Bruckner Service Road (North and South from Zerega Avenue to Bronx River Avenue).  Traffic conditions are dangerous and hazardous and cannot be  addressed soley by the monitoring of the 43rd Precinct.","Further investigation is required. Contact the agency.","OMB","Department of Transportation",,,"Castle Hill Ave","Westchester Ave","Bruckner Blvd",,,,,,,,,,,,
"20180426","1","09","22","109201922E","Department of Sanitation is Requesting Funds for the Purchasing of Bobcats and the Re-Hiring/Re-Instatement of Supervisors/Field Officers.","The Department of Sanitation is requesting the purchasing of bobcats  and re-hiring of supervisors/field officers for their development because they are lacking in manpower and need these items to be able to perform the duties within their development.","OMB supports the agency's position as follows: Submission contains multiple requests which agency cannot appropriately address with a single response code.","OMB","Department of Sanitation",,,,,,,,,,,,,,,,,
"20180426","1","09","23","109201923E","Other requests for park, building, or access improvements","Fund Feasibility Study to Create a Passive Recreation Area for the Existing Starlite Park. Request Starlite Park to become a passive park for people in the area to enjoy.","OMB supports the agency's position as follows: More information is needed from the community board before making a funding decision. The community board should contact the agency.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","09","24","109201924E","Provide, expand, or enhance Cornerstone and Beacon programs (all ages, including young adults)","Identify Monies to Reinstitute Beacon Schools in Community Board Nine's  District. We Are One of Largest Community Districts Within the Bronx and Many Areas  Do Not Presently Have Any Services for Our Youth.  To prevent crime and insure leadership development, additional Beacon Schools should be funded.","OMB supports the agency's position as follows: DYCD has increased funding in this service area.","OMB","Department of Youth & Community Development",,,,,,,,,,,,,,,,,
"20180426","1","09","25","109201925E","New equipment for maintenance","Allocate Parks Equipment for the M & O and Recreation Divisions.  Need a grass cutting tracker and pickup trucks for the Community Board  9 area.","OMB supports the agency's position as follows: The agency will try to accommodate this issue within existing resources.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","09","26","109201926E","Forestry services, including street tree maintenance","Restore Tree Pruning and Stump Removal Programs.  Trees are in dire need of care.","In the Executive Budget, Citywide personnel/program/equipment funds are maintained in FY 2019. After Adoption, agencies will schedule specific allocations.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","09","27","109201927E","Other park maintenance and safety requests","Restore Parks Department Personnel for M & O and Recreation Divisions.  Personnel urgently needed to adequately maintain and supervise parks  and playgrounds.","The agency has stated that they will try to accomodate this request with existing resources. OMB supports this.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","09","28","109201928E","Other animal and pest control requests","We need to see who we can get more resources for Raccoon control for residents.","OMB supports the agency's position as follows: This request is not recommended for funding.","OMB","Department of Health and Mental Hygiene",,,,,,,,,,,,,,,,,
"20180426","1","09","29","109201929E","Extend library hours or expand and enhance library programs","THE NYPL receive the additional baseline funding of $18,860 and the fiscal year 2017 city budget. The full restoration and baseline of expense funding in the cities FY 2017 budget will allow the New York public library to maintain the increase in hours from 46 to 50 weekly. We want to maintain and increase this funding.","Restoring and/or increasing funding is needed for this request. It is recommended that this request be brought to the attention of your elected officials i.e. Borough President and/or City Council Member.","OMB","New York Public Library",,,,,,,,,,,,,,,,,
"20180426","1","09","30","109201930E","Provide Funding to Staff the Environmental Control Board Office in Bronx County and/or Fund a Liaison to Each Community District.","The Bronx does not have an ECB office; residents and inspectors must  travel to Manhattan or Queens.","OMB supports the agency's position as follows: The ECB is no longer part of DEP. On August 12, 2008, Mayor Bloomberg signed Local Law 35 that consolidated the Environmental Control Board (ECB) under the Office of Administrative Trials and Hearings (OATH).","OMB","Department of Environmental Protection",,,,,,,,,,,,,,,,,
"20180426","1","09","31","109201931E","Increase health inspections, e.g. for restaurants","We have seen the Health Inspectors system to be a revenue based system. Focused more on questionable enforcement rather then prevention and education. Which benefits the all parties including the public.","OMB supports the agency's position as follows: Restaurants are inspected at least once every year. As a result of the grading program, restaurants with a B or C grade are more frequently inspected. In addition, DOHMH conducts inspections when complaints are made. More restaurants are earning A's as a result of our focus on poorer performers, and the overall number of inspections are going down.","OMB","Department of Health and Mental Hygiene",,,,,,,,,,,,,,,,,
"20180426","1","09","32","109201932E","Other public housing maintenance, staffing and management requests","Continue Senior Resident Advisor Program.  This program prevents unnecessary institutionalization of the elderly and  provides 24 hour staffing for crisis intervention and emergencies. Services are  provided by trained paraprofessionals and part-time professionals.","OMB supports the agency's position as follows: Approval of this request depends on sufficient Federal/State funds.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","33","109201933E","Continue Crime Prevention/Victim Assistance Program for Seniors.","Responsible agency: Office of the Criminal Justice Coordinator    The Council will provide crime prevention information and training, crime  victims assistance services plus services to witnesses and the installation of locks,  gates and other security devices in the homes of low and moderate income elderly in the N.S.A. tracts. And if referred by the police, services will be provided to low income elderly outside the N.S.A. tracts.","OMB supports the agency's position as follows: MOCJ currently contracts with Safe Horizon, which provides these services to the community.","OMB","Mayor's Office of Criminal Justice",,,,,,,,,,,,,,,,,
"20180426","1","09","34","109201934E","Enhance home care services","Fund Home Care Services.  There aren't sufficient home care services for Community District #9's  increasing elderly population. Funds are requested to provide for additional home care  services.","Further study by the agency of this request is needed. Therefore, OMB does not take any position.","OMB","Department for the Aging",,,,,,,,,,,,,,,,,
"20180426","1","09","35","109201935E","Expand code enforcement","Hire More Building Inspectors and Code Enforcement Officers.  Inspection and Code Enforcement are needed in order to stem building  abandonment and deterioration.","This request has already been funded.","OMB","Department of Buildings",,,,,,,,,,,,,,,,,
"20180426","1","09","36","109201936E","Increase home delivered meals capacity","Provide Meals-on-Wheels Services.  Funding is needed for Meals-on-Wheels services; there are not enough services for the elderly population in Community District #9.","OMB supports the agency's position as follows: As demand increased, additional funding for home delivered meals was provided by the current administration.  The agency encourages the community board to make referrals to DFTA Home Delivered Meals program.","OMB","Department for the Aging",,,,,,,,,,,,,,,,,
"20180426","1","09","37","109201937E","Fund Community Services Unit.","This Community Services Unit needs to be reinstated. This service is  greatly needed in Community District #9.","The agency will try to accommodate this issue within existing resources. OMB supports the agency's position.","OMB","Department of Sanitation",,,,,,,,,,,,,,,,,
"20180426","1","09","38","109201938E","Improve public housing maintenance and cleanliness","Bronx River Houses requests sweepers be purchased to offset and  improve work performance within their facility. They have lost personnel over a period of several years and stated that the bobcat would improve cleanup and maintenance of their facility.","Further investigation is required. Contact the agency.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","39","109201939E","Other public housing maintenance, staffing and management requests","New York City Housing Authority Requests Funding be Provided for Bicycles  and Training.  In discussion with NYCHA managers, it was noted that there has been an  increase in crime within their facilities and that as a result of that conversation we would like to support that funding be provided for bicycles and training (10 bicycles and training for the officer of PSA 8). Also to be included are Monroe Houses and Sotomayor Houses as a pilot project.","OMB supports the agency's position as follows: This request is not recommended for funding.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","40","109201940E","NYCHA Requests Funding of Recreational ""Beacon"" Afterschool Programs.","Our youth committee has identified the need for continued afterschool  programs within our community. Thereby they are supporting the funding of  recreational ""Beacon"" afterschool programs within NYCHA sites throughout our  community district.","OMB supports the agency's position as follows: This request is not recommended for funding.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","41","109201941E","Increase transportation services capacity","Provide Funding for a Handicap Vehicle for Transporting Seniors.  Our seniors continue to support this request.  The seniors have serious concerns about ""pickup and drop off"" and ""delays in service."" It was their opinion that presently there may not be enough vehicles to serve the needs of this aging population.","OMB supports the agency's position as follows: Funding for DFTA transportation services was increased by the current administration.  The agency continues to discuss additional funding to support aging services throughout the five boroughs.","OMB","Department for the Aging",,,,,,,,,,,,,,,,,
"20180426","1","09","42","109201942E","Other affordable housing programs requests","We are in need of a study to review possible affordable housing programs in our district.","OMB supports the agency's position as follows: More information is needed from the community board before making a funding decision. The community board should contact the agency.","OMB","Department of Housing Preservation & Development",,,,,,,,,,,,,,,,,
"20180426","1","10","09","110201909C","Create a new, or renovate or upgrade an existing public library","Bronx CB #10 supports Baychester Branch's request for capital funding. This funding is needed to make the library fully ADA compliant. We ask that the City and local elected officials partner to make this request a reality.","The agency recommends funding this budget request, but at this time the availability of funds is uncertain. OMB supports the agency's position.","OMB","New York Public Library",,,,,,"2049","Asch Loop North",,,,,,,,,,
