"publication_date","fiscal_year","agency_number","agency_name","unit_appropriation_number","unit_appropriation_name","personal_service_other_than_personal_service_indicator","total_financial_plan_amount","total_adopted_budget_amount","total_current_budget_amount","federal_funds_financial_plan_amount","federal_funds_adopted_budget_amount","federal_funds_current_budget_amount","state_funds_financial_plan_amount","state_funds_adopted_budget_amount","state_funds_current_budget_amount","inter_fund_agreement_funds_financial_plan_amount","inter_fund_agreement_funds_adopted_budget_amount","inter_fund_agreement_funds_current_budget_amount","intra_city_sales_funds_financial_plan_amount","intra_city_sales_funds_adopted_budget_amount","intra_city_sales_funds_current_budget_amount","other_categorical_funds_financial_plan_amount","other_categorical_funds_adopted_budget_amount","other_categorical_funds_current_budget_amount","community_development_funds_financial_plan_amount","community_development_funds_adopted_budget_amount","community_development_funds_current_budget_amount","city_funds_financial_plan_amount","city_funds_adopted_budget_amount","city_funds_current_budget_amount"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","002","OFFICE OF DEVELOPMENT","P","36313223","35689771","36616859","6517102","6824141","8068393","0","0","0","10002131","9960886","10001197","0","0","0","409606","409606","409606","2147846","2833071","2845737","17236538","15662067","15291926"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","003","RENTAL SUBSIDY PROGRAMS - PS","P","20079553","18443099","26857348","19513214","18115091","26529556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","566339","328008","327792"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","004","OFFICE OF HOUSING PRESERVATION","P","70935756","70035608","69823142","1970432","1616203","2013270","0","0","0","166987","166987","166987","274252","264957","673289","0","0","0","53048447","53590602","53086929","15475638","14396859","13882667"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","006","HOUSING MAINTENANCE AND SALES","P","23342856","23505331","23597408","301182","1198148","308829","0","0","0","11212621","11205939","11212621","1583980","1570132","1731164","0","35353","35353","5304416","4702906","5123254","4940657","4792853","5186187"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","008","OFFICE OF ADMINISTRATION OTPS","O","11886680","11164644","11644706","0","0","200000","0","0","0","0","0","0","0","0","0","0","0","0","1390698","1391298","1393371","10495982","9773346","10051335"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","009","OFFICE OF DEVELOPMENT OTPS","O","9525930","63557903","94816622","4107840","5852458","15466467","0","1495861","1495861","0","0","0","0","0","0","0","11213","18393353","1075000","35791503","37614272","4343090","20406868","21846669"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","010","HOUSING MANAGEMENT AND SALES","O","13873293","15049711","16313708","0","769368","769368","0","0","0","0","0","0","0","0","462600","0","70474","0","10951019","11240926","12392046","2922274","2968943","2689694"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","011","OFFICE OF HOUSING PRESERVATION","O","54226603","57847448","72966534","0","0","0","0","0","0","0","0","0","61483","256783","1213358","0","0","0","44006897","48792240","63034629","10158223","8798425","8718547"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","012","CITY ASSISTANCE TO NYC HOUSING AUTHORITY","O","235394234","307113144","395289325","1011121","28666212","36807188","0","392158","392158","0","0","0","0","0","10176","0","0","0","31485867","51085867","146278092","202897246","226968907","211801711"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","013","RENTAL SUBSIDY PROGRAMS - OTPS","O","630876826","495053481","632701963","602305308","477398652","612259965","0","0","0","0","0","0","0","0","0","4318338","4473554","7260723","0","0","0","24253180","13181275","13181275"
"20220426","2023","806","HOUSING PRESERVATION AND DEVELOPMENT","014","EMERGENCY SHELTER OPERATIONS","O","30869800","23238177","37705865","495862","495862","3854862","1075000","1075000","1075000","0","0","0","0","0","0","0","0","0","23678900","18603050","23711738","5620038","3064265","9064265"
"20220426","2023","810","DEPARTMENT OF BUILDINGS","001","PERSONAL SERVICES","P","172864454","167286081","163294173","0","4442000","4442000","0","0","0","0","0","0","0","0","1374000","0","0","0","0","0","0","172864454","162844081","157478173"
"20220426","2023","810","DEPARTMENT OF BUILDINGS","002","OTHER THAN PERSONAL SERVICES","O","57768643","67779139","80134580","0","11493000","24232499","0","0","0","0","0","0","0","0","156150","0","0","0","0","0","0","57768643","56286139","55745931"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","101","HEALTH ADMINISTRATION - PS","P","61823288","59384216","62430251","1062300","2304000","7926769","13800526","13553775","13666386","0","0","0","0","0","208000","0","0","97602","0","0","0","46960462","43526441","40531494"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","102","DISEASE CONTROL - PS","P","121184139","125601417","152806372","74425709","78758857","115298164","12500438","12516111","11504906","0","0","0","0","0","0","664750","664750","956678","0","0","0","33593242","33661699","25046624"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","103","FAMILY & CHILD HEALTH - PS","P","131986487","128607077","126672666","3973562","30666820","31550791","21586255","8806388","7586507","0","0","0","71721","71721","3904760","0","0","15000000","0","0","0","106354949","89062148","68630608"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","104","ENVIRONMENTAL HEALTH - PS","P","81935849","80675697","79723109","16014619","16775155","19420205","6509223","6347802","5903836","0","0","0","4797228","4680931","5054763","96026","96026","96026","0","0","0","54518753","52775783","49248279"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","105","EARLY INTERVENTION - PS","P","16760123","16365291","17604615","8963225","8963225","9811619","6864400","6864400","6864400","0","0","0","0","0","0","0","0","0","0","0","0","932498","537666","928596"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","106","OFFICE OF CHIEF MEDICAL EXAMINER - PS","P","70481279","70087821","75819821","0","890961","5256560","0","0","844131","0","0","0","0","0","0","0","0","0","0","0","0","70481279","69196860","69719130"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","107","CENTER FOR HLTH EQUITY& COMM WELLNESS-PS","P","25719549","28265618","27124322","1024034","3408535","3493921","4330015","6160989","5768609","0","0","0","0","0","0","0","0","0","0","0","0","20365500","18696094","17861792"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","108","MENTAL HYGIENE MANAGEMENT SERVICES - PS","P","61773646","57209695","57177211","8735344","8619396","10419430","15441284","15319679","15350411","0","0","0","0","0","0","0","0","0","0","0","0","37597018","33270620","31407370"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","109","EPIDEMIOLOGY - PS","P","17825788","18104015","19484749","4380410","4444763","5781919","1332205","1304421","1287953","0","0","0","0","0","205000","8336","50666","51190","0","0","0","12104837","12304165","12158687"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","111","HEALTH ADMINISTRATION - OTPS","O","164234484","161970348","177657206","5758126","14701385","7329647","9362133","5643785","11456684","0","0","0","110000","110000","380000","0","0","483442","0","0","0","149004225","141515178","158007433"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","112","DISEASE CONTROL - OTPS","O","333081051","348045022","1222159469","292723776","293517038","1146795876","6432158","6375737","14298329","0","0","0","20000","20000","20000","664750","664750","718152","0","0","0","33240367","47467497","60327112"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","113","FAMILY & CHILD HEALTH - OTPS","O","68354740","74875833","88199803","1676124","11545646","23215419","10942974","7086566","8791611","0","0","0","0","0","909548","0","0","0","0","0","0","55735642","56243621","55283225"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","114","ENVIRONMENTAL HEALTH - OTPS","O","36443540","42024999","42258956","4432066","5449653","5678598","1482634","2049512","1964501","0","0","0","2679174","2882864","2910713","0","0","424200","0","0","0","27849666","31642970","31280944"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","115","EARLY INTERVENTION - OTPS","O","258310440","305031874","305069348","11368934","11368934","11406408","132264091","132264091","132264091","0","0","0","0","0","0","0","0","0","0","0","0","114677415","161398849","161398849"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","116","OFFICE OF CHIEF MEDICAL EXAMINER - OTPS","O","21366055","19863153","45052243","0","1107574","21660406","0","0","219787","0","0","0","0","0","1192315","0","0","974534","0","0","0","21366055","18755579","21005201"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","117","CENTER FOR HLTH EQUITY&COMM WELLNESS-OTP","O","72312162","108364189","121483951","2859626","802023","4792828","10593204","10444208","18598278","0","0","0","0","0","390000","0","0","0","0","0","0","58859332","97117958","97702845"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","118","MENTAL HYGIENE MANAGEMENT SERVICES- OTPS","O","55267155","47759601","50562850","2886262","12486262","12486262","4645794","5313652","4888015","0","0","0","0","0","0","0","0","0","0","0","0","47735099","29959687","33188573"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","119","EPIDEMIOLOGY - OTPS","O","5295465","5062131","5626348","1485795","1436311","1635748","587620","587620","706286","0","0","0","0","0","0","17605","33755","68096","0","0","0","3204445","3004445","3216218"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","120","MENTAL HEALTH","O","430509516","424223359","438014223","65635122","48481538","50198109","238182347","209609371","222948363","0","0","0","2166000","2166000","2166000","0","0","0","0","0","0","124526047","163966450","162701751"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","121","DEVELOPMENT DISABILITY - OTPS","O","11883144","12584512","12482339","0","0","0","5045282","5746650","5045282","0","0","0","0","0","0","0","0","0","0","0","0","6837862","6837862","7437057"
"20220426","2023","816","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","122","ALCOHOL&DRUG USE PREVENT, CARE TREATMENT","O","123766509","127406221","122287770","164441","20812","388803","52649872","58293412","52807105","0","0","0","0","0","0","0","0","0","0","0","0","70952196","69091997","69091862"
"20220426","2023","819","HEALTH AND HOSPITALS CORP","001","LUMP SUM","O","1077247402","1107051634","2655815679","1380487","278250617","1667139477","1380487","1380487","1380487","0","0","0","87680493","80826415","131577254","0","0","0","0","0","0","986805935","746594115","855718461"
"20220426","2023","820","OFFICE OF ADMIN TRIALS & HEARINGS","001","OFF OF ADM. TRIALS & HEARINGS","P","47282743","38332404","39698425","0","116492","116492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47282743","38215912","39581933"
"20220426","2023","820","OFFICE OF ADMIN TRIALS & HEARINGS","002","OFFICE OF ADMIN. TRIALS & HEARINGS- OTPS","O","20612931","13705735","16206337","0","0","173933","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20612931","13705735","16032404"
"20220426","2023","826","DEPARTMENT OF ENVIRONMENTAL PROTECT.","001","EXECUTIVE AND SUPPORT","P","42056550","41829920","42120088","0","0","0","0","0","0","4712497","4606804","4711253","0","0","0","0","0","51136","0","0","0","37344053","37223116","37357699"
"20220426","2023","826","DEPARTMENT OF ENVIRONMENTAL PROTECT.","002","ENVIRONMENTAL MANAGEMENT","P","22711669","25419259","27611149","153062","4859012","6978390","0","0","0","0","0","0","336447","336447","351086","0","0","0","0","706662","706662","22222160","19517138","19575011"
"20220426","2023","826","DEPARTMENT OF ENVIRONMENTAL PROTECT.","003","WATER SUP. & WASTEWATER COLL","P","247717706","232389440","242902835","334339","3661769","3661769","0","0","0","11079917","11060525","11079605","0","0","0","0","0","0","0","0","0","236303450","217667146","228161461"
"20220426","2023","826","DEPARTMENT OF ENVIRONMENTAL PROTECT.","004","UTILITY - OTPS","O","847806964","759003070","775777997","124138","767408","4299077","0","0","2283980","0","0","0","0","0","0","0","0","4801668","0","0","0","847682826","758235662","764393272"
"20220426","2023","826","DEPARTMENT OF ENVIRONMENTAL PROTECT.","005","ENVIRONMENTAL MANAGEMENT -OTPS","O","54004222","89559832","118292755","4000000","10796000","34404287","0","0","0","0","0","0","0","0","1986622","0","0","0","739820","774120","199300","49264402","77989712","81702546"
"20220426","2023","826","DEPARTMENT OF ENVIRONMENTAL PROTECT.","006","EXECUTIVE & SUPPORT-OTPS","O","71641171","63904455","68222888","0","0","2826692","0","0","0","0","0","0","288603","285993","285993","0","0","926507","0","0","0","71352568","63618462","64183696"
"20220426","2023","826","DEPARTMENT OF ENVIRONMENTAL PROTECT.","007","CENTRAL UTILITY","P","88906238","88437517","88926853","0","0","0","0","0","0","44720658","44561654","44718011","0","0","0","0","0","0","0","0","0","44185580","43875863","44208842"
"20220426","2023","826","DEPARTMENT OF ENVIRONMENTAL PROTECT.","008","WASTEWATER TREATMENT","P","224646192","229608927","226507631","0","0","0","0","0","0","7259631","7259631","7259631","0","0","0","0","0","2089037","0","0","0","217386561","222349296","217158963"
"20220426","2023","827","DEPARTMENT OF SANITATION","101","EXECUTIVE ADMINISTRATIVE","P","58477331","70716612","55962974","0","0","0","0","0","0","5393314","5369057","5392769","380199","373420","380044","0","0","0","0","0","0","52703818","64974135","50190161"
"20220426","2023","827","DEPARTMENT OF SANITATION","102","CLEANING & COLLECTION","P","806019880","838080153","897732344","7599505","9061149","9061149","0","0","0","0","0","0","8358683","8358683","4258683","750000","750000","953705","0","0","0","789311692","819910321","883458807"
"20220426","2023","827","DEPARTMENT OF SANITATION","103","WASTE DISPOSAL","P","38847021","38804003","38874247","0","0","0","0","0","0","91364","91364","91364","0","0","0","0","0","0","0","0","0","38755657","38712639","38782883"
"20220426","2023","827","DEPARTMENT OF SANITATION","104","BUILDING MANAGEMENT","P","27600244","27378529","27808563","0","0","0","0","0","0","0","0","0","7424","7424","331174","0","0","0","0","0","0","27592820","27371105","27477389"
"20220426","2023","827","DEPARTMENT OF SANITATION","105","BUREAU OF MOTOR EQUIP","P","73092342","71504636","71666892","0","0","0","0","0","0","0","0","0","20000","20000","20000","0","0","0","0","0","0","73072342","71484636","71646892"
"20220426","2023","827","DEPARTMENT OF SANITATION","106","EXEC & ADMINISTRATIVE-OTPS","O","126993714","102039309","109071018","0","0","0","0","0","0","250000","250000","250000","728000","728000","863000","0","0","25625","0","0","0","126015714","101061309","107932393"
"20220426","2023","827","DEPARTMENT OF SANITATION","107","SNOW BUDGET-PS","P","54359214","45985045","45988545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54359214","45985045","45988545"
"20220426","2023","827","DEPARTMENT OF SANITATION","109","CLEANING & COLLECTION-OTPS","O","49385063","39123717","39525137","0","0","0","0","0","9235360","0","0","0","211199","211199","211199","0","0","1165","0","0","0","49173864","38912518","30077413"
"20220426","2023","827","DEPARTMENT OF SANITATION","110","WASTE DISPOSAL-OTPS","O","526176337","538722784","567680718","0","432000000","449203166","0","0","0","0","0","0","0","0","0","0","0","427938","0","0","47605","526176337","106722784","118002009"
"20220426","2023","827","DEPARTMENT OF SANITATION","111","BUILDING MANAGEMENT-OTPS","O","4179939","4179939","5278682","0","0","0","0","0","0","0","0","0","0","0","889747","0","0","132675","0","0","0","4179939","4179939","4256260"
"20220426","2023","827","DEPARTMENT OF SANITATION","112","MOTOR EQUIPMENT-OTPS","O","26907728","24506552","26006379","0","0","0","0","0","0","0","0","0","0","0","274500","0","0","520","0","0","0","26907728","24506552","25731359"
"20220426","2023","827","DEPARTMENT OF SANITATION","113","SNOW-OTPS","O","41813376","42559933","42573879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13946","0","0","0","41813376","42559933","42559933"
"20220426","2023","829","BUSINESS INTEGRITY COMMISSION","001","PERSONAL SERVICES","P","6544635","6472504","6303471","0","159086","237113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6544635","6313418","6066358"
"20220426","2023","829","BUSINESS INTEGRITY COMMISSION","002","OTHER THAN PERSONAL SERVICES","O","2776131","2755386","2782512","0","0","62082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2776131","2755386","2720430"
"20220426","2023","836","DEPARTMENT OF FINANCE","001","ADMINISTRATION & PLANNING","P","49945417","45709370","48279066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49945417","45709370","48279066"
"20220426","2023","836","DEPARTMENT OF FINANCE","002","OPERATIONS","P","24354024","25723101","23035648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24354024","25723101","23035648"
"20220426","2023","836","DEPARTMENT OF FINANCE","003","PROPERTY","P","31032297","29460205","29148643","0","0","0","437500","437500","437500","0","0","0","0","0","0","0","0","0","0","0","0","30594797","29022705","28711143"
"20220426","2023","836","DEPARTMENT OF FINANCE","004","AUDIT","P","32941011","34802331","30903372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32941011","34802331","30903372"
"20220426","2023","836","DEPARTMENT OF FINANCE","005","LEGAL","P","6821582","6934622","6029675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6821582","6934622","6029675"
"20220426","2023","836","DEPARTMENT OF FINANCE","007","PARKING VIOLATIONS BUREAU","P","10558975","13107248","9580095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10558975","13107248","9580095"
"20220426","2023","836","DEPARTMENT OF FINANCE","009","CITY SHERIFF","P","27811154","23008814","25419948","0","0","0","0","0","0","0","0","0","4261219","4001760","4216062","0","0","0","0","0","0","23549935","19007054","21203886"
"20220426","2023","836","DEPARTMENT OF FINANCE","011","ADMINISTRATION-OTPS","O","92068521","95266587","94588793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92068521","95266587","94588793"
"20220426","2023","836","DEPARTMENT OF FINANCE","022","OPERATIONS-OTPS","O","39499302","39499302","39883882","0","0","0","0","0","0","0","0","0","700","700","700","0","0","0","0","0","0","39498602","39498602","39883182"
"20220426","2023","836","DEPARTMENT OF FINANCE","033","PROPERTY-OTPS","O","5162204","4553322","5733467","0","0","0","0","0","75000","0","0","0","0","0","0","0","0","0","0","0","0","5162204","4553322","5658467"
"20220426","2023","836","DEPARTMENT OF FINANCE","044","AUDIT-OTPS","O","327421","327421","347421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327421","327421","347421"
"20220426","2023","836","DEPARTMENT OF FINANCE","055","LEGAL-OTPS","O","93244","93244","93244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93244","93244","93244"
"20220426","2023","836","DEPARTMENT OF FINANCE","077","PARKING VIOLATIONS BUREAU OTPS","O","794475","794475","841469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","794475","794475","841469"
"20220426","2023","836","DEPARTMENT OF FINANCE","099","CITY SHERIFF-OTPS","O","20242632","19940863","22659863","0","0","153871","0","0","0","0","0","0","852923","852923","852923","0","0","0","0","0","0","19389709","19087940","21653069"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","001","EXEC ADM & PLANN MGT.","P","70767524","67139659","65541546","3604959","1746970","3328164","5196394","5196394","5459379","7109053","7068147","7108741","0","0","0","292755","292755","292755","0","0","0","54564363","52835393","49352507"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","002","HIGHWAY OPERATIONS","P","213551839","208235684","212602124","1059559","198611","3552122","20587066","21204036","21204036","114053024","113480989","113678127","0","0","0","0","1144851","1144851","0","0","0","77852190","72207197","73022988"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","003","TRANSIT OPERATIONS","P","89005471","60081249","70542831","24318637","4568788","23844745","53293832","36297082","36297082","2213609","2213609","2213609","378735","378735","378735","0","0","0","0","0","0","8800658","16623035","7808660"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","004","TRAFFIC OPERATIONS","P","149941630","136332300","139467604","11085352","12125603","13794193","13398167","13398167","14134179","17474811","17402526","17473721","12347","12347","179956","1227242","1227242","1227242","0","0","0","106743711","92166415","92658313"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","006","BUREAU OF BRIDGES","P","82427005","82938220","83385265","6750746","7444600","8278411","1846461","2047953","2047953","27029086","26941185","27027996","801302","801302","801302","0","0","0","0","0","0","45999410","45703180","45229603"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","007","BUREAU OF BRIDGES - OTPS","O","33801385","27996855","33659925","12020000","12200000","13319255","4500000","4500000","4500000","370025","370025","370025","1020000","1020000","3120000","125000","125000","525000","0","0","0","15766360","9781830","11825645"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","011","OTPS-EXEC AND ADMINISTRATION","O","96173570","85002756","93257122","254597","15660","15660","796829","796829","796829","75600","75600","75600","0","0","0","0","0","0","0","0","0","95046544","84114667","92369033"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","012","OTPS-HIGHWAY OPERATIONS","O","126423010","114896912","127075680","62292","0","6476697","5138040","5787853","5787853","106877492","99708635","102799731","0","0","0","0","0","0","0","0","0","14345186","9400424","12011399"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","013","OTPS-TRANSIT OPERATIONS","O","61171312","40451504","52043697","27583896","32000","36545085","0","0","0","0","0","0","400000","400000","400000","1000000","0","2500000","0","0","0","32187416","40019504","12598612"
"20220426","2023","841","DEPARTMENT OF TRANSPORTATION","014","OTPS-TRAFFIC OPERATIONS","O","506684241","442732985","444980095","40150420","47418397","54325998","26932184","25682184","25812228","140450","140450","140450","0","0","506207","72446","72446","97446","0","0","0","439388741","369419508","364097766"
"20220426","2023","846","DEPARTMENT OF PARKS AND RECREATION","001","EXEC MGMT & ADMIN","P","8918876","9012625","9054840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","916044","910235","915966","8002832","8102390","8138874"
"20220426","2023","846","DEPARTMENT OF PARKS AND RECREATION","002","MAINTENANCE & OPERATIONS","P","362778504","385426061","384217829","684320","38190586","54495065","342751","491967","728308","0","0","0","58218103","58153117","41172239","2527965","2795338","11034089","1563960","1522996","1563960","299441405","284272057","275224168"
"20220426","2023","846","DEPARTMENT OF PARKS AND RECREATION","003","DESIGN & ENGINEERING","P","52472395","52342264","52470214","0","0","0","0","0","0","52472395","52342264","52470214","0","0","0","0","0","0","0","0","0","0","0","0"
"20220426","2023","846","DEPARTMENT OF PARKS AND RECREATION","004","RECREATION SERVICES","P","26227532","27212064","26744959","0","0","0","0","0","0","0","0","0","42820","42820","42820","30783","0","104855","0","0","0","26153929","27169244","26597284"
"20220426","2023","846","DEPARTMENT OF PARKS AND RECREATION","006","MAINT & OPERATIONS - OTPS","O","119828691","115841400","134087459","123240","5208491","5114490","0","0","1237271","0","0","0","3750000","3750000","4753357","764988","4530469","8102465","153587","206841","3558455","115036876","102145599","111321421"
"20220426","2023","846","DEPARTMENT OF PARKS AND RECREATION","007","EXEC MGT/ADMIN SVCS-OTPS","O","27011980","26084416","26085294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47576","0","0","0","27011980","26084416","26037718"
"20220426","2023","846","DEPARTMENT OF PARKS AND RECREATION","009","RECREATION SERVICES-OTPS","O","1585906","1585906","2261160","0","0","20336","0","0","585000","0","0","0","0","0","0","0","0","45411","0","0","0","1585906","1585906","1610413"
"20220426","2023","846","DEPARTMENT OF PARKS AND RECREATION","010","DESIGN & ENGINEERING-OTPS","O","2588198","2392098","2452207","0","0","60109","0","0","0","2588198","2392098","2392098","0","0","0","0","0","0","0","0","0","0","0","0"
"20220426","2023","850","DEPARTMENT OF DESIGN & CONSTRUCTION","001","PERSONAL SERVICES","P","124723789","126368692","127169857","0","1900000","1900000","0","0","0","116049184","113641808","115065533","11470","11470","11470","0","0","0","0","2270412","2270412","8663135","8545002","7922442"
"20220426","2023","850","DEPARTMENT OF DESIGN & CONSTRUCTION","002","OTHER THAN PERSONAL SERVICES","O","57973083","85501810","182405421","0","0","79015354","0","0","0","20425377","20060904","20141430","80310","0","6259903","0","0","372132","0","0","6525946","37467396","65440906","70090656"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","001","HUMAN CAPITAL","P","27986012","27704510","27317869","2146998","2146998","2146998","0","0","0","0","0","0","810979","803789","1107145","232801","224158","327490","0","0","0","24795234","24529565","23736236"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","002","HUMAN CAPITAL","O","10236984","6397984","7551041","0","0","0","0","0","0","0","0","0","943553","943553","1395485","0","0","15000","0","0","0","9293431","5454431","6140556"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","005","BD OF STANDARD & APPEALS PS","P","2623780","2623780","2589280","0","0","2589280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2623780","2623780","0"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","006","BD. OF STANDARD & APPEAL  OTPS","O","125659","125659","160659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125659","125659","160659"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","100","EXECUTIVE AND OPERATIONS SUPPORT","P","28516074","28216830","29113461","0","0","0","268358","268358","2003858","385946","385946","385946","0","0","0","3526","3526","3526","0","105011","105011","27858244","27453989","26615120"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","190","EXECUTIVE AND OPERATIONS SUPPORT - OTPS","O","9198860","6925941","8174239","0","0","0","0","0","144690","0","0","0","167648","167648","169622","0","0","0","0","0","0","9031212","6758293","7859927"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","200","DIV OF ADMINISTRATION AND SECURITY - PS","P","14156084","14605904","14255882","0","0","0","0","0","0","0","0","0","517280","517280","517280","0","0","0","0","0","0","13638804","14088624","13738602"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","290","DIV OF ADMINISTRATION AND SECURITY- OTPS","O","16056518","14637672","30614442","0","0","0","0","0","0","0","0","0","317266","317266","452007","0","0","0","0","0","0","15739252","14320406","30162435"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","300","ASSET MANAGEMENT-PUBLIC FACILITIES","P","101067898","105007383","105833594","0","302155","49478934","51620526","51167478","51526507","1029599","1029599","1029599","4385552","3847717","3441641","0","0","0","0","0","0","44032221","48660434","356913"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","390","ASSET MANAGEMENT-PUBLIC FACILITIES-OTPS","O","191634079","186657742","309821596","0","18000","83474978","10536038","10536038","15161038","0","0","0","106277200","106340563","111910029","3823653","3794290","5165965","0","0","0","70997188","65968851","94109586"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","400","OFFICE OF CITYWIDE PURCHASING","P","11171587","11469325","11038074","0","0","0","0","0","0","0","0","0","1194616","1194616","1296037","0","0","0","0","0","0","9976971","10274709","9742037"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","490","OFFICE OF CITYWIDE PURCHASING - OTPS","O","29212390","29773235","26431006","0","0","0","0","0","0","0","0","0","22592897","23276358","19841821","0","0","100000","0","0","0","6619493","6496877","6489185"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","500","DIV OF REAL ESTATE SERVICES","P","10634101","10515513","10494823","0","0","0","0","0","0","0","0","0","315455","315455","315455","0","0","0","0","0","0","10318646","10200058","10179368"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","590","DIV OF REAL ESTATE SERVICES","O","8414430","2924430","9829540","0","0","0","0","0","0","0","0","0","0","0","75900","0","0","0","0","0","0","8414430","2924430","9753640"
