"ceqr","project_name","block","lot","community_district","house_number","street_name","zip_code"
"94DCP036M","Block 1090 Rezoning","1990","9","MN04",,,
"94DCP036M","Block 1090 Rezoning","1990","1","MN04",,"W42,43 STS & 11TH, 12TH AVE",
"94DCP038Q","Russo's on the Bay","14195","14","QN10",,,
"94DEP025R","134 Rathburn Avenue","6232","35","SI03",,"134 RATHBURN AVENUE",
"94DEP051R","Canterbury Court","7534","119","SI03",,,
"94DEP051R","Canterbury Court","7534","121","SI03",,,
"94DEP051R","Canterbury Court","7534","118","SI03",,,
"94DEP051R","Canterbury Court","7534","116","SI03",,,
"94DEP051R","Canterbury Court","7534","114","SI03",,"10,20,25,30 CANTEBURY COURT",
"94DEP054K","Reactivate Gowanus Flushing Tunnel","411","14","BK06",,,
"94DEP054K","Reactivate Gowanus Flushing Tunnel","281","1","BK06",,,
"94DEP064Q","Shaft 18B, Water Tunnel","2448","30","QN02",,,
"94DEP064Q","Shaft 18B, Water Tunnel","2448","60","QN02",,,
"94DEP083X","Hunts Point CSO Interim","2780","73","BX02",,"HUNTS POINT AVENUE",
"94DEP084K","Coney Island Creek CSO","6992","128","BK13",,,
"94DEP084K","Coney Island Creek CSO","6994","77","BK13",,,
"94DEP084K","Coney Island Creek CSO","6947","260","BK13",,"CONEY ISLAND CREEK",
"94DEP086K","English Kills CSO Interim","2942","157","BK01",,,
"94DEP086K","English Kills CSO Interim","2942","160","BK01",,,
"94DEP086K","English Kills CSO Interim","2962","5","BK01",,"ENGLISH KILLS",
"94DEP087K","Gowanus Canal CSO Interim","432","15","BK06",,,
"94DEP087K","Gowanus Canal CSO Interim","431","17","BK06",,,
"94DEP087K","Gowanus Canal CSO Interim","424","20","BK06",,"GOWANUS CANAL",
"94DEP088Q","Maspeth Creek CSO Interim","2600","92","QN05",,,
"94DEP088Q","Maspeth Creek CSO Interim","2529","1","QN05",,"MASPETH CREEK SHORELINE",
"94DEP089Q","East Branch CSO Interim","2948","12","QN05",,,
"94DEP089Q","East Branch CSO Interim","2611","1","QN05",,"NEWTOWN CREEK",
"94DEP091Q","Flushing Bay (CS2) CSO","1789","65","QN07",,"FLUSHING BAY NEAR WORLDS FAIR MA",
"94DEP091Q","Flushing Bay (CS2) CSO","1789","65","QN03",,"FLUSHING BAY NEAR WORLDS FAIR MA",
"94DEP091Q","Flushing Bay (CS2) CSO","1789","65","QN01",,"FLUSHING BAY NEAR WORLDS FAIR MA",
"94DEP092Q","Flushing Bay CS3 Interim Floatables Containment","1789","65","QN07",,"FLUSHING BAY SHORELINE",
"94DEP092Q","Flushing Bay CS3 Interim Floatables Containment","1789","65","QN03",,"FLUSHING BAY SHORELINE",
"94DEP092Q","Flushing Bay CS3 Interim Floatables Containment","1789","65","QN01",,"FLUSHING BAY SHORELINE",
"94DEP093X","Clason Point CSO Interim","3432","150","BX10",,,
"94DEP093X","Clason Point CSO Interim","3432","150","BX09",,,
"94DEP093X","Clason Point CSO Interim","3430","82","BX10",,"EAST RIVER WEST OF CLASSON POINT",
"94DEP093X","Clason Point CSO Interim","3430","82","BX09",,"EAST RIVER WEST OF CLASSON POINT",
"94DEP094K","Owls Head CSO Interim","5778","1","BK10",,"UPPER NEW YORK BAY SHORELINE",
"94DEP094K","Owls Head CSO Interim","5778","1","BK07",,"UPPER NEW YORK BAY SHORELINE",
"94DEP096Q","Bowery Bay CSO Interim","926","101","QN01",,"BOWERY BAY SHORELINE",
"94DEP218K","Newtown Creek Sater Pollution Control Plant","2515","25","BK01",,,
"94DEP218K","Newtown Creek Sater Pollution Control Plant","2515","13","BK01",,,
"94DEP218K","Newtown Creek Sater Pollution Control Plant","2515","1","BK01",,,
"94DEP219R","Richmond Creek Drainage Plan",,,"SI03",,"RICHMOND CREEK DRAINAGE AREA",
"94DEP219R","Richmond Creek Drainage Plan",,,"SI02",,"RICHMOND CREEK DRAINAGE AREA",
"94HPD021X","East Tremont/Vyse Housing","2992","59","BK06",,,
"94DEP230R","35 Gentile Court","6517","33","SI03",,,
"94DEP230R","35 Gentile Court","6517","32","SI03",,,
"94DEP230R","35 Gentile Court","6517","30","SI03",,,
"94DEP230R","35 Gentile Court","6517","225","SI03",,,
"94DEP230R","35 Gentile Court","6517","224","SI03",,,
"94DEP230R","35 Gentile Court","6517","223","SI03",,,
"94DEP230R","35 Gentile Court","6517","222","SI03",,"GENTILE COURT",
"94DGS002M","Community Managed Open Space","1918","11","MN10",,,
"94DGS003M","123 East 100th Street","1628","12","MN11",,,
"94DGS004M","61 West 130th Street","1728","9","MN10",,,
"94DJJ003M","Non Secure Detention (NSD) School","1688","30","MN11",,,
"94DME005M","Women's Interart Center","1081","1","MN04",,,
"94DME007X","New Horizon Retail","2998","2","BX03",,,
"94DME009M","United Nation Plaza Hotel","1337","20","MN06",,,
"94DME009M","United Nation Plaza Hotel","1337","14","MN06",,,
"94DME010X","Co-op City Plaza","5141","394","BX10",,,
"94DOS001X","Urbansky Recycling","2774","204","BX02",,,
"94DOS001X","Urbansky Recycling","2774","216","BX02",,,
"94DOS003K","Star Recycling","2943","1","BK01",,,
"94DOS003K","Star Recycling","2950","44","BK01",,,
"94DOS003K","Star Recycling","2950","20","BK01",,,
"94DOS003K","Star Recycling","2950","7","BK01",,,
"94DOS003K","Star Recycling","2950","1","BK01",,,
"94DOS018K","Point Recycling, Ltd. Non-Putrescible Solid Waste Transfer Station",,,"BK01",,,
"94DOS021X","SPM Environmental, Inc.","2583","50","BX01",,,
"94DOS022K","Allegro Carting & Recycling","590","37","BK06",,,
"94DOS022K","Allegro Carting & Recycling","590","19","BK06",,,
"94DOS024X","Paper Fibres Corp.","3647","30","BX09",,,
"94DOS028K","Chambers Paper Fibers","42","33","BK05",,,
"94DOS028K","Chambers Paper Fibers","42","24","BK05",,,
"94HPD019M","Two Bridges Housing","248",,"MN03",,"CHERRY STREET",
"94HPD020X","Bristow Street Housing","2964","55","BK03",,,
"94HPD020X","Bristow Street Housing","2964","53","BK03",,,
"94HPD020X","Bristow Street Housing","2964","51","BK03",,,
"94HPD020X","Bristow Street Housing","2964","49","BK03",,,
"94HPD020X","Bristow Street Housing","2964","47","BK03",,,
"94HPD020X","Bristow Street Housing","2964","45","BK03",,,
"94HPD020X","Bristow Street Housing","2964","34","BK03",,,
"94HPD020X","Bristow Street Housing","2964","32","BK03",,,
"94HPD020X","Bristow Street Housing","2964","29","BK03",,,
"94HPD021X","East Tremont/Vyse Housing","2992","63","BK06",,,
"94HPD021X","East Tremont/Vyse Housing","2992","60","BK06",,,
"94HPD021X","East Tremont/Vyse Housing","2992","52","BK06",,,
"94HPD022X","East 175th Street/Townsend Housing","2850","63","BK05",,,
"94HPD022X","East 175th Street/Townsend Housing","2850","60","BK05",,,
"94HPD022X","East 175th Street/Townsend Housing","2850","38","BK05",,,
"94HPD022X","East 175th Street/Townsend Housing","2850","34","BK05",,,
"94HPD023X","Boston Road Housing","2607","87","BK03",,,
"94HPD023X","Boston Road Housing","2607","86","BK03",,,
"94HPD023X","Boston Road Housing","2607","85","BK03",,,
"94HPD023X","Boston Road Housing","2607","84","BK03",,,
"94HPD023X","Boston Road Housing","2607","81","BK03",,,
"94HPD023X","Boston Road Housing","2607","78","BK03",,,
"94HPD024Q","173rd Street Housing","10213","40","QN12",,,
"94HPD025K","DeKalb/Marcy Housing","1780","11","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","10","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","9","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","29","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","28","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","22","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","20","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","18","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","16","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","15","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","14","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","13","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","12","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","6","BK03",,,
"94HPD025K","DeKalb/Marcy Housing","1780","5","BK03",,,
"94HPD026K","Blake Avenue Housing","3765","41","BK05",,,
"94HPD026K","Blake Avenue Housing","3765","28","BK05",,,
"94HPD026K","Blake Avenue Housing","3765","11","BK05",,,
"94HPD032M","Police Station Area #4","378","63","MN03",,,
"94HPD032M","Police Station Area #4","378","62","MN03",,,
"94HPD032M","Police Station Area #4","378","60","MN03",,,
"94HPD032M","Police Station Area #4","378","59","MN03",,,
"94HPD032M","Police Station Area #4","378","56","MN03",,,
"94HPD032M","Police Station Area #4","378","55","MN03",,,
"94HPD032M","Police Station Area #4","378","17","MN03",,,
"94HPD032M","Police Station Area #4","378","16","MN03",,,
"94HPD032M","Police Station Area #4","378","15","MN03",,,
"94HPD032M","Police Station Area #4","378","14","MN03",,,
"94HPD032M","Police Station Area #4","378","1","MN03",,,
"94HPD033X","Mott Haven East URA","2572","56","BK01",,,
"94HPD033X","Mott Haven East URA","2571","27","BK01",,,
"94HPD033X","Mott Haven East URA","2571","23","BK01",,,
"94HPD033X","Mott Haven East URA","2555","86","BK01",,,
"94HPD033X","Mott Haven East URA","2555","72","BK01",,,
"94HPD033X","Mott Haven East URA","2555","38","BK01",,,
"94HPD033X","Mott Haven East URA","2553","45","BK01",,,
"94HPD033X","Mott Haven East URA","2551","20","BK01",,,
"94HPD033X","Mott Haven East URA","2551","18","BK01",,,
"94HPD033X","Mott Haven East URA","2551","17","BK01",,,
"94HPD034X","Morrisania URA","2419","30","BX04",,,
"94HPD034X","Morrisania URA","2419","30","BX03",,,
"94HPD034X","Morrisania URA","2419","28","BX04",,,
"94HPD034X","Morrisania URA","2419","28","BX03",,,
"94HPD034X","Morrisania URA","2409","73","BX04",,,
"94HPD034X","Morrisania URA","2409","73","BX03",,,
"94HPD036K","Atlantic Center Project Minor Mod.","2001",,"BK02",,,
"94HPD036K","Atlantic Center Project Minor Mod.","2002","90","BK02",,,
"94HPD036K","Atlantic Center Project Minor Mod.","2002","80","BK02",,,
"94HPD036K","Atlantic Center Project Minor Mod.","2002","50","BK02",,,
"94HPD038M","Harlem Valley Apartments/Phase II","1966","95","MN09",,,
"94HPD038M","Harlem Valley Apartments/Phase II","1966","51","MN09",,,
"94HPD038M","Harlem Valley Apartments/Phase II","1966","50","MN09",,,
"94HPD041K","Plaza de los Ancianos Wilson","3307","13","BK04",,,
"94HPD041K","Plaza de los Ancianos Wilson","3307","12","BK04",,,
"94HPD041K","Plaza de los Ancianos Wilson","3307","11","BK04",,,
"94HPD041K","Plaza de los Ancianos Wilson","3307","10","BK04",,,
"94HPD041K","Plaza de los Ancianos Wilson","3307","8","BK04",,,
"94HPD041K","Plaza de los Ancianos Wilson","3307","7","BK04",,,
"94HPD041K","Plaza de los Ancianos Wilson","3307","6","BK04",,,
"94HPD041K","Plaza de los Ancianos Wilson","3307","5","BK04",,,
"94HPD042M","Bridge House #8, E. 111th Street","1638","65","MN11",,,
"94HPD043M","Madison Place Housing/Commercial","1947",,"MN10",,,
"94HPD043M","Madison Place Housing/Commercial","1946",,"MN10",,,
"94HPD043M","Madison Place Housing/Commercial","1945",,"MN10",,,
"94HPD044R","Nicholas Avenue Partnership Project","1117","50","SI01",,"NICHOLAS AVENUE",
"94HRA009M","Harlem Churches For Community Improvement Day Care Center","2038","57","MN10",,,
"94HRA009M","Harlem Churches For Community Improvement Day Care Center","2038","55","MN10",,,
"94HRA013Q","Blanche Community #2 Day Care Center","15967","30","QN14",,,
"94HRA013Q","Blanche Community #2 Day Care Center","15967","28","QN14",,,
"94HRA013Q","Blanche Community #2 Day Care Center","15967","1","QN14",,,
"94HRA014K","Lavaughn Robert Moore Day Care Center","3784","6","BK05",,,
"94HRA016K","Association of Black Social Workers Day Care Center Replacement. Site","1794","91","BK03",,,
"94HRA016K","Association of Black Social Workers Day Care Center Replacement. Site","1794","90","BK03",,,
"94HRA016K","Association of Black Social Workers Day Care Center Replacement. Site","1794","89","BK03",,,
"94HRA016K","Association of Black Social Workers Day Care Center Replacement. Site","1794","88","BK03",,,
"94HRA016K","Association of Black Social Workers Day Care Center Replacement. Site","1794","87","BK03",,,
"94HRA016K","Association of Black Social Workers Day Care Center Replacement. Site","1794","88","BK03",,,
"94HRA016K","Association of Black Social Workers Day Care Center Replacement. Site","1794","86","BK03",,,
"94HRA016K","Association of Black Social Workers Day Care Center Replacement. Site","1794","85","BK03",,,
"95BSA003X","2101-2107 New England Thruway","5233","47","BK12",,,
"95BSA003X","2101-2107 New England Thruway","5233","10","BK12",,"NEW ENGLAND THRUWAY",
"95BSA006Q","63-04 Yellowstone Boulevard","2124","40","QN06",,"63-05 YELLOW STONE BOULEVARD",
