"facilitypk","facilityname","facility_type","service_category","service_type","buildingnumber","address","address2","borough","zipcode","latitude","longitude","phone","communityboard","councildistrict","censustract","bin","bbl","nta","additionalinfo","startdate","enddate","monday","tuesday","wednesday","thursday","friday","saturday","sunday","condoms_male","fc2_female_insertive_condoms","lubricant","website","partnertype","partnertypedetailed"
"3475812","Tremont Neighborhood Health Action Center",,,,,"1826 Arthur Avenue",,"Bronx","10457","40.84407633548","-73.894480484261","(718) 299-3429","206","17","036901","2009891","2029450018","BX17","You can find free safer sex products inside a dispenser located in the lobby of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","No",,,
"35192535","HASA Center #72 Hamilton",,"Free Safer Sex Products","Condoms and Lubricant",,"530 West 135 Street",,"Manhattan","10031","40.819335753583","-73.953212280198",,"109","07","022301","1059778","1019880053","MN06","You can find free safer sex products inside a dispenser located in the 3rd floor waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"43258802","Marie's Crisis Café",,"Free Safer Sex Products","Condoms and Lubricant",,"59 Grove Street",,"Manhattan","10014","40.733135251667","-74.003287124204",,"102","03","007300","1010203","1005910060","MN23","You can find free safer sex products inside a dispenser located in the back near the restroom of the Café. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"33759745","Callen-Lorde Community Health Center",,"Free Safer Sex Products","Condoms and Lubricant",,"356 West 18 Street,n/a",,"Manhattan","10011","40.742898400573","-74.002269928956","(212) 271-7200","104","03","008300","1013088","1007410063","MN13","You can find free safer sex products inside a dispenser/fishbowl located fishbowl in the front of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 8:00 PM","8:30 AM - 8:00 PM","8:30 AM - 8:00 PM","8:30 AM - 8:00 PM","8:30 AM - 4:30 PM","8:30 AM - 3:00 PM",,"Yes","Yes","Yes","<a href=http://callen-lorde.org/our-services/>Visit our Website</a>",,
"47916267","Club Cache",,"Free Safer Sex Products","Condoms and Lubricant",,"35 East 13 Street",,"Manhattan","10003","40.734449766582","-73.9920652807","212-477-7747","102","02","006100","1009214","1005650005","MN23","You can find free safer sex products inside a fishbowl located on the 2nd floor near the restroom of the Night Club. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,"9:30 PM - 4:00 AM","9:00 PM - 4:00 AM",,"Yes","No","No",,"Business","Night Club"
"14166864","Industry Club",,"Free Safer Sex Products","Condoms and Lubricant",,"355 West 52 Street",,"Manhattan","10019","40.764183267388","-73.986708172112",,"104","03","013300","1025239","1010430011","MN15","You can find free safer sex products inside a fishbowl located behind the bar of the Night Club. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"14962141","Nuevo Estilo Barber Shop",,"Free Safer Sex Products","Condoms and Lubricant",,"316 East 170 Street",,"Bronx","10456","40.837307398974","-73.910135978347",,"204","16","017702","2007199","2027830042","BX14","You can find free safer sex products inside a dispenser located in the front near barber chair of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"45048104","Hardware Bar",,"Free Safer Sex Products","Condoms and Lubricant",,"697 10 Avenue",,"Manhattan","10036","40.763225894342","-73.992856016362",,"104","03","012900","1026995","1010760033","MN15","You can find free safer sex products inside a fishbowl located on a table beside the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,"Business","Bar/Lounge"
"43382060","BOOM!Health Central Office",,"Free Safer Sex Products","Condoms and Lubricant",,"760 East 160th Street",,"Bronx","10456","40.820431122912","-73.904735723663","(718)295-BOOM","201","17","007700","2004691","2026560007","BX34","You can find free safer sex products inside a fishbowl located in the 2nd fl waiting area of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","No","No","<a href=https://www.boomhealth.org/issues/access-to-healthcare>Visit this organization's website</a>",,
"42106639","The Campaign Against Hunger, Inc",,"Free Safer Sex Products","Condoms and Lubricant",,"2010 Fulton Street,Ground Floor",,"Brooklyn","11233","40.678635767428","-73.917676586359","718-773-3551 x","303","41","030100","3042111","3015490016","BK79","<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","10:00 AM - 4:00 PM","10:00 AM - 6:00 PM","10:00 AM - 4:00 PM","10:00 AM - 4:00 PM","10:00 AM - 6:00 PM",,,"Yes","Yes","Yes",,,
"1634869","Peedee Restaurant",,,,,"2006 3rd Avenue",,"Manhattan","10029","40.794285179143","-73.942705789207",,"111","08","017200","1082322","1016380033","MN33","You can find free safer sex products inside a fishbowl located at cashier of the Restaurant. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"5392653","Hero Harry Men's Spa",,,,,"402 West 50 Street",,"Manhattan","10019","40.76366753494","-73.989419325189",,"104","03","012700","1082400","1010590036","MN15","You can find free safer sex products inside a fishbowl located in the front  of the Men's Spa. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"37296445","Therapy",,"Free Safer Sex Products","Condoms and Lubricant",,"348 West 52 Street",,"Manhattan","10019","40.764117380194","-73.98659627704",,"104","03","013300","1025216","1010420051","MN15","You can find free safer sex products inside a dispenser located in the hallway as you walk in of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"2057494","Exponents",,,,,"2 Washington Street,4th Floor",,"Manhattan","10004","40.705129374654","-74.015584713042","(212) 243-3434","101","01","001300","1087080","1000157501","MN25","You can find free safer sex products inside a fishbowl located in the reception area of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","Yes",,,
"45951965","HASA Center #93 Staten Island",,"Free Safer Sex Products","Condoms and Lubricant",,"207 Bay Street",,"Staten Island","10301","40.636894618454","-74.076236634169",,"501","49","002100","5013238","5004970009","SI37","You can find free safer sex products inside a dispenser located in the waiting room on the 2nd fl of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,"Government","Community Center"
"23205881","Flaming Saddles",,"Free Safer Sex Products","Condoms and Lubricant",,"793 9 Avenue",,"Manhattan","10019","40.765157770783","-73.987736827128",,"104","03","013300","1026751","1010620035","MN15","You can find free safer sex products inside a fishbowl located behind bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"47782255","Immigration Equality",,"Free Safer Sex Products","Condoms and Lubricant",,"40 Exchange Place",,"Manhattan","10005","40.705931445677","-74.010282932982","469-733-5051","101","01","000900","1000825","1000250027","MN25","You can find free safer sex products inside a fishbowl located in the reception area of the Law Office. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:30 AM - 5:30 PM","9:30 AM - 5:30 PM","9:30 AM - 5:30 PM","9:30 AM - 5:30 PM","9:30 AM - 5:30 PM",,,"Yes","Yes","Yes",,"Business","Office"
"34088170","Cowgirl",,"Free Safer Sex Products","Condoms and Lubricant",,"519 Hudson Street",,"Manhattan","10014","40.733840531071","-74.006285654455",,"102","03","007500","1078241","1006310046","MN23","You can find free safer sex products inside a fishbowl located in the back near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"36074449","Hair Fashion",,"Free Safer Sex Products","Condoms and Lubricant",,"2104 Amsterdam Avenue",,"Manhattan","10032","40.837389336086","-73.938732948665",,"112","07","024301","1062899","1021210043","MN36","You can find free safer sex products inside a fishbowl located in the front of the Retail Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"33324418","Tremont Neighborhood Health Action Center",,"Free Safer Sex Products","Condoms and Lubricant",,"1826 Arthur Avenue",,"Bronx","10457","40.84407633548","-73.894480484261","(718) 299-3429","206","17","036901","2009891","2029450018","BX17","You can find free safer sex products inside a dispenser located in the lobby of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:00 AM - 8:00 PM","8:00 AM - 8:00 PM","8:00 AM - 8:00 PM","8:00 AM - 8:00 PM","8:00 AM - 8:00 PM","8:00 AM - 4:00 PM",,"Yes","Yes","No","<a href=https://www1.nyc.gov/site/doh/health/neighborhood-health/neighborhood-health-action-centers.page>Visit our Website</a>",,
"19756330","Undergraduate Student Life (OSGA)",,"Free Safer Sex Products","Condoms and Lubricant",,"2920 Broadway",,"Manhattan","10027","40.806834813329","-73.964737019501",,"109","07","020300","1082166","1018860001","MN09","You can find free safer sex products inside a dispenser/fishbowl located fishbowl on the reception counter, dispenser down the hallway of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","No","https://www.cc-seas.columbia.edu/csa",,
"32885309","Terraza 7 train café",,"Free Safer Sex Products","Condoms and Lubricant",,"40-19 Gleane Street",,"Queens","11373","40.747322473789","-73.881793383051",,"404","21","026901","4037072","4015030004","QN29","You can find free safer sex products inside a dispenser located in the back near the restroom of the Café. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"2439831","Dirty Pierre's",,,,,"13 Station Square",,"Queens","11375","40.719169542731","-73.845039744151",,"406","29","073700","4077443","4032330014","QN17","You can find free safer sex products inside a fishbowl located in the front near the entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"29364213","Rainbow 88",,"Free Safer Sex Products","Condoms and Lubricant",,"329 Bowery",,"Manhattan","10003","40.725864133721","-73.991968894565",,"103","02","003602","1006544","1004580003","MN22","You can find free safer sex products inside a fishbowl located in the front  of the Men's Spa. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"30294921","HASA Center #13  Waverly",,"Free Safer Sex Products","Condoms and Lubricant",,"12 West 14 Street",,"Manhattan","10011","40.736294383036","-73.994341980166",,"102","03","006300","1009716","1005770034","MN23","You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"30294860","CUNY School of Public Health",,"Free Safer Sex Products","Condoms and Lubricant",,"55 West 125 Street",,"Manhattan","10027","40.807263119418","-73.944269534966",,"110","09","020000","1053499","1017230010","MN11","You can find free safer sex products inside a fishbowl located next to the reception desk of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","No",,,
"44380557","The Emerson",,"Free Safer Sex Products","Condoms and Lubricant",,"561 Myrtle Avenue",,"Brooklyn","11205","40.693925381969","-73.961742574822",,"302","35","019100","3054632","3018950069","BK69","You can find free safer sex products inside a fishbowl located by the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,"Business","Bar/Lounge"
"34419973","Xstasy Night Club",,"Free Safer Sex Products","Condoms and Lubricant",,"758 5 Avenue",,"Brooklyn","11232","40.658460970554","-73.996431837413",,"307","38","010100","3336879","3006580030","BK32","You can find free safer sex products inside a fishbowl located on the left side of the window of the Night Club. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"21634659","Boriken Neighborhood Health Center",,"Free Safer Sex Products","Condoms and Lubricant",,"2265 3 Avenue",,"Manhattan","10035","40.80248058481","-73.936688283957","(212) 289-6650","111","08","019400","1054630","1017880001","MN34","You can find free safer sex products inside a dispenser/ fishbowls located all around the center of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:00 AM - 6:00 PM","8:00 AM - 5:00 PM","8:00 AM - 6:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM",,,"Yes","Yes","No","www.boriken.org",,
"29017147","Columbia Research Unit",,"Free Safer Sex Products","Condoms and Lubricant",,"180 Ft Washington Avenue,Suite HP-924",,"Manhattan","10032","40.841395888357","-73.942567476835","212-342-0402","112","10","025100","1084386","1021380040","MN36","24-hour access to our waiting area, where condoms, lube and information can be obtained free of charge.In additional free safer sex products, we conduct studies in hopes of developing an HIV vaccine among and for HIV-negative people and studies to improve the quality of life among and for people that live with HIV. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes",,,
"37296418","Spanish Speaking Elderly Council",,"Free Safer Sex Products","Condoms and Lubricant",,"460 Atlantic Avenue",,"Brooklyn","11217","40.686289088216","-73.983222610008",,"302","33","004100","3000937","3001840025","BK38","You can find free safer sex products inside a fishbowl located in the reception area of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"9746063","Phoenix",,,,,"447 East 13 Street",,"Manhattan","10009","40.73020796737","-73.982002796266",,"103","02","003400","1006022","1004410035","MN22","You can find free safer sex products inside a dispenser located in the front near the entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"44379520","Amadores Barber Shop  (Formerly  Premium Cuts/ Los Socios)",,"Free Safer Sex Products","Condoms and Lubricant",,"86 Nagle Avenue",,"Manhattan","10040","40.860447038211","-73.927876888238",,"112","10","028500","1077239","1021740199","MN35","You can find free safer sex products inside a dispenser located in the back near the restrooms of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"14052198","EL Duque Barbershop",,"Free Safer Sex Products","Condoms and Lubricant",,"101 East 169 Street",,"Bronx","10452","40.837043975748","-73.917552095885",,"204","16","022102","2008034","2028390039","BX63","You can find free safer sex products inside a dispenser located in the front near the entrance of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"44792635","Boiler Room",,"Free Safer Sex Products","Condoms and Lubricant",,"86 East 4 Street",,"Manhattan","10003","40.72602309107","-73.989075361404",,"103","02","003800","1006168","1004450009","MN22","You can find free safer sex products inside a fishbowl located in the lounge near window of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,"Business","Bar/Lounge"
"44279317","Nuevo Estilo Barber Shop",,"Free Safer Sex Products","Condoms and Lubricant",,"316 East 170 Street",,"Bronx","10456","40.837307398974","-73.910135978347",,"204","16","017702","2007199","2027830042","BX14","You can find free safer sex products inside a dispenser located in the front near barber chair of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"25030160","Downtown Galway Hooker",,"Free Safer Sex Products","Condoms and Lubricant",,"133 7 Avenue South",,"Manhattan","10014","40.734565299151","-74.002244385625",,"102","03","007300","1010836","1006110033","MN23","You can find free safer sex products inside a fishbowl located in the back near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"46987429","Nuevo Estilo Barber Shop",,"Free Safer Sex Products","Condoms and Lubricant",,"316 East 170 Street",,"Bronx","10456","40.837307398974","-73.910135978347","212-925-8219","204","16","017702","2007199","2027830042","BX14","You can find free safer sex products inside a dispenser located in the front near barber chair of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","No","No",,"Business","Barbershop"
"45951903","Dirty Pierre's",,"Free Safer Sex Products","Condoms and Lubricant",,"13 Station Square",,"Queens","11375","40.719169542731","-73.845039744151",,"406","29","073700","4077443","4032330014","QN17","You can find free safer sex products inside a fishbowl located in the front near the entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,"Business","Bar/Lounge"
"3284627","Office of Dr. Thomas Chavannes",,,,,"2542 University Avenue",,"Bronx","10468","40.866046997179","-73.90276114047",,"207","14","026500","2014652","2032140022","BX30","You can find free safer sex products inside a dispenser located in the waiting room of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","Yes",,,
"43258708","First Medical Center, Doo Park, MD",,"Free Safer Sex Products","Condoms and Lubricant",,"40-44 82 Street,n/a",,"Queens","11373","40.746451620652","-73.883732959957","718-429-3800","404","25","026901","4036882","4014920028","QN29","Free safer sex products available at First Medical Center where we also diagnose and treat all STIs (sexually transmitted infections) with rapid and effective treatment confidentially. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","4:00 PM - 7:00 PM","4:00 PM - 7:00 PM","5:00 PM - 7:00 PM","4:00 PM - 7:00 PM","4:00 PM - 7:00 PM","10:00 AM - 3:00 PM",,"Yes","Yes","Yes","<a href=www.stdclinicnyc.com>Visit this organization's website</a>",,
"34419809","Lesbian, Gay, Bisexual and Transgender Community Center",,"Free Safer Sex Products","Condoms and Lubricant",,"208 West 13 Street,202",,"Manhattan","10011","40.738026466963","-74.000602623705","(212) 620-7310","102","03","007700","1067571","1006170047","MN23","You can find free safer sex products inside a dispenser located in various locations around the Center of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes","<a href=https://gaycenter.org/recovery-health#health>Visit our Website</a>",,
"8854782","Evolution",,,,,"76-19 Roosevelt Avenue",,"Queens","11372","40.747066485976","-73.889322254379",,"403","25","028700","4029880","4012870037","QN28","You can find free safer sex products inside a dispenser located downstairs near the exit of the Night Club. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"19878984","D'Antonia (Formerly Karipa Unisex/George's)",,"Free Safer Sex Products","Condoms and Lubricant",,"1195 Walton Avenue",,"Bronx","10452","40.834114351887","-73.920038392315",,"204","16","019700","2002959","2024790024","BX63","You can find free safer sex products inside a dispenser located in the front near the entrance of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"5114668","V's Exclusive Cuts",,,,,"84-16 Astoria Boulevard",,"Queens","11370","40.764617602586","-73.884870757359",,"403","22","032900","4024027","4010960022","QN28","You can find free safer sex products inside a fishbowl located near front entrance of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"45951860","Center for Women's Health, Staten Island University Hospital",,"Free Safer Sex Products","Condoms and Lubricant",,"440 Seaview Avenue,2nd Floor",,"Staten Island","10305","40.584521117059","-74.088032077189","718-226-8031","502","50","011201","5050089","5033890045","SI36","<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 6:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes",,"Hospital","None"
"17942200","Castro (Formerly  Le Boy)",,"Free Safer Sex Products","Condoms and Lubricant",,"104 Dyckman Street",,"Manhattan","10040","40.861847700788","-73.924918071796",,"112","10","028500","1084401","1021740066","MN35","You can find free safer sex products inside a fishbowl located on the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","No",,,
"36631561","NYS Assembly Member Marcos Crespo",,"Free Safer Sex Products","Condoms and Lubricant",,"1163 Manor Avenue,Store Front #3",,"Bronx","10472","40.827960165283","-73.876175238619","718-893-0202","209","18","005002","2023941","2037420048","BX55","The office of Assembly Member Marcos A. Crespo would like to help promote safe sex in the 85th District in the Bronx County. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","8:30 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes",,,
"25374298","Spanish Speaking Elderly Council",,"Free Safer Sex Products","Condoms and Lubricant",,"460 Atlantic Avenue",,"Brooklyn","11217","40.686289088216","-73.983222610008",,"302","33","004100","3000937","3001840025","BK38","You can find free safer sex products inside a fishbowl located in the reception area of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"35192626","New York Harm Reduction Educators",,"Free Safer Sex Products","Condoms and Lubricant",,"104 East 126 Street,Unit 3C",,"Manhattan","10035","40.805511537162","-73.938065249805","917-710-6807","111","09","019600","1054493","1017740067","MN34","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:30 AM - 5:00 PM","9:30 AM - 5:00 PM","2:00 PM - 5:00 PM","9:00 AM - 5:00 AM",,"Yes","Yes","Yes",,,
"31877969","Outpost",,"Free Safer Sex Products","Condoms and Lubricant",,"1014 Fulton Street",,"Brooklyn","11238","40.682067437233","-73.960213466978",,"302","36","022700","3057665","3020150026","BK69","You can find free safer sex products inside a dispenser located by the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
