"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Medical","Department of Correction - DOC","Open","2017-09-18T00:00:00.000",,"7322","Correction Officer","2021-05-17T00:00:00.000",,"DOC"
"Section 76","Suspension","Department of Correction - DOC","Closed","2017-09-18T00:00:00.000","2017-12-21T00:00:00.000",,,,,"DOC"
"Section 50","Medical","Department of Correction - DOC","Open","2017-09-18T00:00:00.000",,"7322","Correction Officer","2021-05-17T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-15T00:00:00.000","2017-11-02T00:00:00.000",,,,,"DCAS"
"Duplicate Filing",,"Civil Service Commission - NYCCSC","Closed","2017-09-15T00:00:00.000",,,,,,"NYCCSC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-15T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-09-15T00:00:00.000","2017-11-21T00:00:00.000","6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-09-15T00:00:00.000","2017-11-27T00:00:00.000","6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Open","2017-09-15T00:00:00.000",,"4311","Correction Officer","2019-09-24T00:00:00.000",,"DOC"
"Section 76","Suspension","Police Department - NYPD","Open","2017-09-15T00:00:00.000",,,,,,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Open","2017-09-14T00:00:00.000",,,,,,"DCAS"
"Section 76","Termination","Housing Authority - NYCHA","Open","2017-09-14T00:00:00.000",,,,,,"NYCHA"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-14T00:00:00.000","2017-09-14T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Open","2017-09-14T00:00:00.000",,"6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2017-09-14T00:00:00.000","2017-10-23T00:00:00.000","4313","Police Officer","2020-06-23T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2017-09-14T00:00:00.000",,"4313","Police Officer","2020-06-23T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Open","2017-09-14T00:00:00.000",,"7329","Correction Officer","2021-02-15T00:00:00.000",,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2017-09-14T00:00:00.000",,"5537","Promotion to Principal Administrative Associate","2021-02-22T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-14T00:00:00.000",,"8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Open","2017-09-14T00:00:00.000",,"7322","Correction Officer","2021-05-17T00:00:00.000",,"DOC"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-13T00:00:00.000",,,,,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Open","2017-09-13T00:00:00.000",,"5311","Police Officer","2021-04-12T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Police Department - NYPD","Closed","2017-09-13T00:00:00.000","2017-11-02T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Department of Correction - DOC","Open","2017-09-13T00:00:00.000",,"7320","Correction Officer","2021-01-11T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-09-13T00:00:00.000",,"6044","Fraud Investigator",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Open","2017-09-13T00:00:00.000",,"7329","Correction Officer","2021-02-15T00:00:00.000",,"DOC"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2017-09-12T00:00:00.000",,"5320","Police Officer","2021-06-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-12T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-09-12T00:00:00.000","2017-12-12T00:00:00.000","7035","Administrative Director of Social Services","2021-07-19T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-11T00:00:00.000","2017-11-02T00:00:00.000",,,,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-09-11T00:00:00.000","2017-10-10T00:00:00.000","7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-09-11T00:00:00.000","2017-11-03T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Waiting for DQ",,"MTA New York City Transit - NYCT","Closed","2017-09-11T00:00:00.000","2017-11-02T00:00:00.000",,,,,"NYCT"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-09-08T00:00:00.000","2017-09-08T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-08T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-09-08T00:00:00.000",,"5319","Traffic Enforcement Agent","2019-10-28T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-08T00:00:00.000",,"7004","Computer Programmer Analyst",,,"DCAS"
"Section 76","Suspension","Department of Correction - DOC","Closed","2017-09-08T00:00:00.000","2017-12-21T00:00:00.000",,,,,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2017-09-08T00:00:00.000","2017-11-28T00:00:00.000","3322","School Safety Agent","2018-05-28T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-09-07T00:00:00.000","2017-09-06T00:00:00.000","6016","High Pressure Plant Tender","2020-12-21T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Open","2017-09-07T00:00:00.000",,"6612","Car Inspector",,,"NYCT"
"Section 50","Psych","Police Department - NYPD","Closed","2017-09-07T00:00:00.000","2017-09-22T00:00:00.000","4335","Police Communications Technician","2017-11-14T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Police Department - NYPD","Closed","2017-09-07T00:00:00.000","2017-11-02T00:00:00.000",,,,,"NYPD"
"Other",,"Police Department - NYPD","Closed","2017-09-06T00:00:00.000","2017-09-07T00:00:00.000",,,,,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-09-06T00:00:00.000",,"6307","Traffic Enforcement Agent","2020-06-16T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-06T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-06T00:00:00.000",,"6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-09-05T00:00:00.000",,"5511","Promotion to Captain (Correction)","2020-05-11T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-09-05T00:00:00.000",,"7020","Public Health Nurse (School Health)","2021-05-24T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-09-05T00:00:00.000","2017-10-25T00:00:00.000","7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-09-05T00:00:00.000","2017-12-06T00:00:00.000","7035","Administrative Director of Social Services","2021-07-19T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-09-01T00:00:00.000",,"4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-09-01T00:00:00.000","2017-12-11T00:00:00.000","7263","Associate Public Records Officer","2018-08-30T00:00:00.000",,"DCAS"
"Waiting for DQ",,"MTA New York City Transit - NYCT","Closed","2017-09-01T00:00:00.000","2017-11-02T00:00:00.000",,,,,"NYCT"
"Section 50","Psych","Police Department - NYPD","Open","2017-09-01T00:00:00.000",,"4307","School Safety Agent","2020-01-07T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Open","2017-09-01T00:00:00.000",,"6310","Police Communications Technician","2020-12-28T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Open","2017-09-01T00:00:00.000",,"7329","Correction Officer","2021-02-15T00:00:00.000",,"DOC"
"Waiting for DQ",,"Police Department - NYPD","Closed","2017-08-31T00:00:00.000","2017-10-05T00:00:00.000",,,,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-31T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-31T00:00:00.000",,"4320","Police Officer","2020-08-25T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-08-31T00:00:00.000","2017-10-04T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-08-30T00:00:00.000","2017-10-03T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-08-30T00:00:00.000","2017-09-27T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-08-30T00:00:00.000","2017-11-02T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-30T00:00:00.000","2017-10-31T00:00:00.000","7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-08-29T00:00:00.000","2017-10-16T00:00:00.000","5331","Police Communications Technician","2020-09-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-29T00:00:00.000",,"3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-29T00:00:00.000",,"6047","Health Services Manager","2021-05-24T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-28T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-28T00:00:00.000",,"4307","School Safety Agent","2020-01-07T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2017-08-28T00:00:00.000",,"4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-08-28T00:00:00.000","2017-12-22T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2017-08-25T00:00:00.000","2017-11-14T00:00:00.000","5311","Police Officer","2021-04-12T00:00:00.000",,"NYPD"
"Duplicate Filing",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-25T00:00:00.000","2017-08-25T00:00:00.000",,,,,"DCAS"
"Duplicate Filing",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-25T00:00:00.000","2017-08-25T00:00:00.000",,,,,"DCAS"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-25T00:00:00.000","2017-08-25T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-25T00:00:00.000",,"6014","Auto Mechanic (Diesel)",,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-24T00:00:00.000","2017-08-24T00:00:00.000",,,,,"DCAS"
"Waiting for Appeal Request",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-24T00:00:00.000","2017-09-08T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-24T00:00:00.000","2017-10-27T00:00:00.000","4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-24T00:00:00.000","2017-11-29T00:00:00.000","3327","School Safety Agent","2019-09-10T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-08-23T00:00:00.000","2017-12-01T00:00:00.000","4315","Traffic Enforcement Agent","2018-08-23T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-08-23T00:00:00.000",,"6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-23T00:00:00.000",,"5039","Principal Administrative Associate","2021-07-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Open","2017-08-23T00:00:00.000",,"7320","Correction Officer","2021-01-11T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-23T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Unauthorized Substance","Fire Department - FDNY","Open","2017-08-23T00:00:00.000",,"7000","Emergency Medical Specialist - EMT","2021-03-29T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-22T00:00:00.000",,"2326","Police offficer","2018-07-02T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-22T00:00:00.000","2017-08-24T00:00:00.000",,,,,"DCAS"
"Section 76","Termination","Police Department - NYPD","Open","2017-08-22T00:00:00.000",,,,,,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-22T00:00:00.000","2017-10-27T00:00:00.000","5022","Education Officer",,,"DCAS"
"Section 50","Psych","Department of Citywide Administrative Services - DCAS","Open","2017-08-22T00:00:00.000",,"3317","Police Officer","2019-12-16T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-21T00:00:00.000","2017-09-27T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-21T00:00:00.000",,"4316","Police Officer","2020-08-24T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2017-08-21T00:00:00.000",,"5311","Police Officer","2021-04-12T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-21T00:00:00.000","2017-11-13T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-21T00:00:00.000","2017-10-30T00:00:00.000","7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-21T00:00:00.000","2017-09-06T00:00:00.000","5305","Police Officer","2021-03-02T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2017-08-21T00:00:00.000","2017-09-27T00:00:00.000",,,,,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-21T00:00:00.000",,"3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-21T00:00:00.000","2017-08-29T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Department of Education - DOE","Closed","2017-08-18T00:00:00.000","2017-09-27T00:00:00.000",,,,,"DOE"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-18T00:00:00.000",,"6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-18T00:00:00.000","2017-12-27T00:00:00.000","4059","Police Administrative Aide","2019-08-05T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-08-18T00:00:00.000","2017-11-09T00:00:00.000","6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-08-18T00:00:00.000","2017-10-25T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-18T00:00:00.000","2017-12-15T00:00:00.000","4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-18T00:00:00.000",,"5323","Traffic Enforcement Agent","2019-10-29T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-17T00:00:00.000","2017-09-27T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-08-17T00:00:00.000","2017-08-21T00:00:00.000","3521","Police Officer","2017-12-11T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-08-17T00:00:00.000","2017-11-03T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-17T00:00:00.000","2017-09-27T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-08-17T00:00:00.000","2017-12-05T00:00:00.000","6012","Auto Mechanic","2021-09-06T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Open","2017-08-17T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-17T00:00:00.000",,"6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-17T00:00:00.000",,"7011","Administrative Community Relations Specialist","2021-09-21T00:00:00.000",,"DCAS"
"Section 50",,"Fire Department - FDNY","Closed","2017-08-16T00:00:00.000","2017-08-17T00:00:00.000",,,,,"FDNY"
"Section 50",,"Police Department - NYPD","Open","2017-08-16T00:00:00.000",,,,,,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-16T00:00:00.000","2017-08-17T00:00:00.000","7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-16T00:00:00.000","2017-10-27T00:00:00.000","4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-16T00:00:00.000",,"4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-16T00:00:00.000","2017-10-19T00:00:00.000","4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2017-08-16T00:00:00.000",,"6704","Promotion to Train Operator","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Open","2017-08-16T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-16T00:00:00.000","2017-08-28T00:00:00.000","4335","Police Communications Technician","2017-11-14T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-08-16T00:00:00.000","2017-12-18T00:00:00.000","7320","Correction Officer","2021-01-11T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-15T00:00:00.000","2017-09-13T00:00:00.000",,,,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2017-08-15T00:00:00.000",,"6704","Promotion to Train Operator","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-08-14T00:00:00.000",,"5018","Computer Service Technician","2021-06-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-08-14T00:00:00.000","2017-09-29T00:00:00.000","7600","Structure Maintainer Group G",,,"NYCT"
"Section 50","Psych","Department of Correction - DOC","Open","2017-08-14T00:00:00.000",,"6029","Probation Officer","2020-09-14T00:00:00.000",,"DOC"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2017-08-14T00:00:00.000",,"6704","Promotion to Train Operator","2021-06-21T00:00:00.000",,"DCAS"
"Jurisdictional Issue",,"Police Department - NYPD","Closed","2017-08-14T00:00:00.000","2017-08-16T00:00:00.000",,,,,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-14T00:00:00.000","2017-08-17T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-08-13T00:00:00.000",,"6047","Health Services Manager","2021-05-24T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-08-13T00:00:00.000","2017-10-24T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-11T00:00:00.000","2017-10-17T00:00:00.000","5022","Education Officer","2021-07-05T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2017-08-11T00:00:00.000","2017-09-07T00:00:00.000","7000","Emergency Medical Specialist - EMT (Fire)","2021-03-29T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-11T00:00:00.000",,"3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Open","2017-08-11T00:00:00.000",,"4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-10T00:00:00.000","2017-08-31T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-08-10T00:00:00.000","2017-08-30T00:00:00.000","4335","Police Communications Technician","2017-11-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Open","2017-08-10T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Score","MTA New York City Transit - NYCT","Open","2017-08-10T00:00:00.000",,"5800","Signal Maintainer Helper",,,"NYCT"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-09T00:00:00.000","2017-08-29T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-08-09T00:00:00.000",,"6066","Juvenile Counselor","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-08T00:00:00.000",,"3048","Police Officer","2019-12-11T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-08T00:00:00.000",,"3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-08T00:00:00.000","2017-08-08T00:00:00.000",,,,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-08T00:00:00.000","2017-11-08T00:00:00.000","6043","Construction Project Manager Intern",,,"DCAS"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2017-08-07T00:00:00.000","2017-08-07T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-08-07T00:00:00.000","2017-12-15T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-08-07T00:00:00.000",,"3310","Police Officer","2020-06-25T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Probation - DOP","Closed","2017-08-07T00:00:00.000","2017-09-13T00:00:00.000",,,,,"DOP"
"Section 50","Veterans Credits","Department of Citywide Administrative Services - DCAS","Open","2017-08-04T00:00:00.000",,"7006","Deputy City Sheriff",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-04T00:00:00.000","2017-10-05T00:00:00.000","7003","Computer Associate (Technical Support)",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-08-04T00:00:00.000",,"6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-08-03T00:00:00.000","2017-10-18T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-03T00:00:00.000","2017-11-21T00:00:00.000","7004","Computer Programmer Analyst",,,"DCAS"
"Section 50","Psych","Department of Health and Mental Hygiene - DOHMH","Open","2017-08-03T00:00:00.000",,"3328","Special Officer","2019-10-14T00:00:00.000",,"DOHMH"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-03T00:00:00.000","2017-08-23T00:00:00.000","6527","Associate Fraud Investigator (PROM)","2021-05-17T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-08-03T00:00:00.000","2017-09-28T00:00:00.000","7600","Structure Maintainer Group G",,,"NYCT"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-08-03T00:00:00.000","2017-09-05T00:00:00.000","7600","Structure Maintainer Group G",,,"NYCT"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-03T00:00:00.000","2017-10-17T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Open","2017-08-02T00:00:00.000",,"7244","Marine Oiler","2018-06-28T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-08-02T00:00:00.000","2017-08-22T00:00:00.000","7002","Computer Associate (Software)",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-08-02T00:00:00.000",,"5537","Promotion to Principal Administrative Associate","2021-02-22T00:00:00.000",,"DCAS"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2017-08-02T00:00:00.000","2017-10-17T00:00:00.000",,,,,"NYCHA"
"Section 50","Psych","Police Department - NYPD","Closed","2017-08-01T00:00:00.000","2017-10-24T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-07-31T00:00:00.000",,"7011","Administrative Community Relations Specialist","2021-09-20T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-07-31T00:00:00.000","2017-11-28T00:00:00.000","4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Open","2017-07-31T00:00:00.000",,"7329","Correction Officer","2021-02-15T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Open","2017-07-31T00:00:00.000",,"7329","Correction Officer","2021-02-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-07-31T00:00:00.000",,"5039","Principal Administrative Associate","2021-07-19T00:00:00.000",,"DCAS"
